代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000723,美锦能源,3.65,-0.82,1.12,流出,-996.99,-5.5,-304.61,-1.68,-692.38,-3.82,257.35,1.42,739.64,4.08,2026-06-23T15:34:12+08:00,2026-06-23T17:23:33+08:00
000725,京东方Ａ,6.77,-2.31,8.24,流出,-94648.09,-4.76,-75365.63,-3.79,-19282.46,-0.97,18931.33,0.95,75716.78,3.81,2026-06-23T15:34:15+08:00,2026-06-23T17:23:33+08:00
000726,鲁  泰Ａ,5.78,0.7,0.86,流出,-412.64,-14.07,-83.65,-2.85,-328.99,-11.22,-61.02,-2.08,473.66,16.15,2026-06-23T15:34:15+08:00,2026-06-23T17:23:33+08:00
000727,冠捷科技,2.76,-0.36,4.12,流入,1389.76,2.65,1814.74,3.46,-424.98,-0.81,1434.25,2.74,-2824.01,-5.39,2026-06-23T15:34:27+08:00,2026-06-23T17:23:33+08:00
000728,国元证券,7.42,0.54,1.75,流出,-4580.81,-8.0,-3743.13,-6.54,-837.69,-1.46,2605.81,4.55,1975.0,3.45,2026-06-23T15:34:18+08:00,2026-06-23T17:23:33+08:00
000729,燕京啤酒,10.3,0.19,1.33,流出,-982.62,-2.86,296.02,0.86,-1278.65,-3.73,33.14,0.1,949.48,2.77,2026-06-23T15:34:03+08:00,2026-06-23T17:23:33+08:00
000731,四川美丰,5.6,-0.71,1.54,流出,-1088.89,-22.68,-1252.19,-26.08,163.3,3.4,425.97,8.87,662.92,13.81,2026-06-23T15:34:30+08:00,2026-06-23T17:23:33+08:00
000733,振华科技,56.14,-5.22,6.42,流出,-20716.62,-10.28,-11049.42,-5.48,-9667.2,-4.8,1790.68,0.89,18925.94,9.39,2026-06-23T15:34:06+08:00,2026-06-23T17:23:33+08:00
000735,罗 牛 山,5.06,1.0,2.14,流入,451.23,3.59,595.32,4.73,-144.09,-1.15,-887.71,-7.05,436.48,3.47,2026-06-23T15:34:21+08:00,2026-06-23T17:23:33+08:00
000736,中交发展,4.03,3.07,3.22,流入,84.04,0.86,40.68,0.42,43.37,0.44,-722.24,-7.4,638.2,6.54,2026-06-23T15:34:18+08:00,2026-06-23T17:23:33+08:00
000737,北方铜业,14.2,-9.5,5.6,流出,-13979.66,-8.93,-6052.71,-3.87,-7926.95,-5.07,-505.82,-0.32,14485.48,9.26,2026-06-23T15:34:45+08:00,2026-06-23T17:23:33+08:00
000738,航发控制,18.5,-3.85,1.43,流出,-4048.4,-11.46,-2647.37,-7.49,-1401.03,-3.97,596.74,1.69,3451.66,9.77,2026-06-23T15:34:24+08:00,2026-06-23T17:23:33+08:00
000739,普洛药业,16.8,2.63,0.9,流出,-278.85,-1.59,-337.97,-1.93,59.13,0.34,-518.1,-2.95,796.95,4.54,2026-06-23T15:34:27+08:00,2026-06-23T17:23:33+08:00
000750,国海证券,3.85,1.58,2.71,流入,404.54,0.66,-982.71,-1.6,1387.26,2.26,1328.96,2.17,-1733.5,-2.83,2026-06-23T15:34:30+08:00,2026-06-23T17:23:33+08:00
000751,锌业股份,6.03,6.35,22.48,流入,37180.74,19.05,36214.64,18.55,966.09,0.49,-19620.43,-10.05,-17560.31,-9.0,2026-06-23T15:34:09+08:00,2026-06-23T17:23:33+08:00
000752,*ST西发,8.91,2.3,1.4,流出,-214.8,-6.53,-332.7,-10.11,117.9,3.58,105.68,3.21,109.12,3.32,2026-06-23T15:34:48+08:00,2026-06-23T17:23:33+08:00
000753,漳州发展,4.89,1.45,2.22,流出,-1298.7,-12.03,-411.56,-3.81,-887.14,-8.21,-784.35,-7.26,2083.05,19.29,2026-06-23T15:34:33+08:00,2026-06-23T17:23:33+08:00
000755,山西高速,4.8,5.26,0.85,流出,-253.37,-4.3,0.0,0.0,-253.37,-4.3,640.53,10.87,-387.15,-6.57,2026-06-23T15:34:33+08:00,2026-06-23T17:23:33+08:00
000756,新华制药,13.44,9.98,2.13,流入,6661.08,47.24,7324.27,51.94,-663.2,-4.7,-2827.44,-20.05,-3833.64,-27.19,2026-06-23T15:34:21+08:00,2026-06-23T17:23:33+08:00
000757,浩物股份,3.78,0.8,3.58,流出,-151.36,-2.09,-459.27,-6.35,307.91,4.26,-209.15,-2.89,360.5,4.99,2026-06-23T15:34:36+08:00,2026-06-23T17:23:33+08:00
000758,中色股份,7.15,-6.29,7.66,流出,-14480.35,-12.71,-7251.75,-6.37,-7228.6,-6.35,489.55,0.43,13990.8,12.28,2026-06-23T15:34:39+08:00,2026-06-23T17:23:33+08:00
000759,中百集团,6.48,-0.92,19.33,流出,-2335.92,-2.77,-1386.18,-1.64,-949.74,-1.12,-594.71,-0.7,2930.63,3.47,2026-06-23T15:34:12+08:00,2026-06-23T17:23:33+08:00
000761,本钢板材,2.33,0.43,0.68,流出,-664.14,-11.05,0.0,0.0,-664.14,-11.05,51.65,0.86,612.49,10.19,2026-06-23T15:34:51+08:00,2026-06-23T17:23:33+08:00
000762,西藏矿业,28.7,-5.87,5.17,流出,-13307.63,-16.88,-6776.19,-8.6,-6531.44,-8.29,4007.7,5.08,9299.93,11.8,2026-06-23T15:34:42+08:00,2026-06-23T17:23:33+08:00
000766,通化金马,24.21,1.59,1.52,流出,-2125.59,-6.01,-2514.45,-7.1,388.86,1.1,-256.83,-0.73,2382.42,6.73,2026-06-23T15:34:36+08:00,2026-06-23T17:23:33+08:00
000767,晋控电力,4.24,-4.5,7.09,流出,-5307.6,-5.96,197.42,0.22,-5505.02,-6.19,-4455.69,-5.01,9763.28,10.97,2026-06-23T15:34:39+08:00,2026-06-23T17:23:33+08:00
000768,中航西飞,20.44,-2.62,0.99,流出,-10437.32,-18.35,-8271.94,-14.54,-2165.39,-3.81,3719.08,6.54,6718.24,11.81,2026-06-23T15:34:54+08:00,2026-06-23T17:23:33+08:00
000776,广发证券,23.32,2.73,5.05,流出,-48112.76,-6.83,-34759.18,-4.93,-13353.58,-1.89,21976.65,3.12,26136.11,3.71,2026-06-23T15:34:15+08:00,2026-06-23T17:23:33+08:00
000777,中核科技,18.11,-5.28,7.39,流出,-3663.44,-7.01,-1437.25,-2.75,-2226.19,-4.26,-858.45,-1.64,4521.89,8.65,2026-06-23T15:34:57+08:00,2026-06-23T17:23:33+08:00
000778,新兴铸管,4.04,-2.42,1.05,流出,-1066.42,-6.38,-469.98,-2.81,-596.44,-3.57,563.72,3.37,502.69,3.01,2026-06-23T15:34:18+08:00,2026-06-23T17:23:33+08:00
000779,甘咨询,7.78,0.52,1.52,流入,72.44,1.32,0.0,0.0,72.44,1.32,179.99,3.27,-252.43,-4.59,2026-06-23T15:34:45+08:00,2026-06-23T17:23:33+08:00
000782,恒申新材,7.77,0.0,5.49,流入,1869.4,8.26,85.79,0.38,1783.61,7.88,-329.88,-1.46,-1539.52,-6.8,2026-06-23T15:34:42+08:00,2026-06-23T17:23:33+08:00
000783,长江证券,9.46,10.0,5.46,流入,74878.58,26.37,111507.36,39.27,-36628.78,-12.9,-47057.46,-16.57,-27821.12,-9.8,2026-06-23T15:34:48+08:00,2026-06-23T17:23:33+08:00
000785,居然智家,2.16,0.47,0.86,流出,-25.54,-0.24,235.65,2.19,-261.19,-2.42,-26.99,-0.25,52.54,0.49,2026-06-23T15:34:24+08:00,2026-06-23T17:23:33+08:00
000786,北新建材,18.63,-4.51,1.15,流出,-3943.56,-10.67,-469.01,-1.27,-3474.55,-9.4,1054.02,2.85,2889.55,7.82,2026-06-23T15:34:00+08:00,2026-06-23T17:23:33+08:00
000788,北大医药,5.34,3.29,4.05,流入,254.43,1.97,201.45,1.56,52.98,0.41,-569.92,-4.41,315.49,2.44,2026-06-23T15:34:45+08:00,2026-06-23T17:23:33+08:00
000789,万年青,4.11,1.23,0.47,流出,-219.8,-14.25,0.0,0.0,-219.8,-14.25,28.5,1.85,191.29,12.4,2026-06-23T15:34:03+08:00,2026-06-23T17:23:33+08:00
000790,华神科技,3.72,1.36,4.06,流出,-58.83,-0.62,1221.42,12.83,-1280.24,-13.44,-574.57,-6.03,633.39,6.65,2026-06-23T15:34:27+08:00,2026-06-23T17:23:33+08:00
000791,甘肃能源,8.15,-3.32,2.55,流出,-3103.89,-7.59,-2540.13,-6.21,-563.76,-1.38,1378.86,3.37,1725.03,4.22,2026-06-23T15:34:30+08:00,2026-06-23T17:23:33+08:00
000792,盐湖股份,29.09,-5.21,1.61,流出,-16956.54,-6.7,-12896.01,-5.1,-4060.53,-1.61,7656.84,3.03,9299.7,3.68,2026-06-23T15:34:06+08:00,2026-06-23T17:23:33+08:00
000793,*ST华闻,2.6,-1.52,1.31,流出,-527.62,-5.69,-146.83,-1.58,-380.79,-4.11,-164.37,-1.77,691.99,7.47,2026-06-23T15:34:48+08:00,2026-06-23T17:23:33+08:00
000795,英洛华,9.69,-4.81,4.73,流出,-7734.1,-14.92,-2096.6,-4.04,-5637.5,-10.87,2675.37,5.16,5058.74,9.76,2026-06-23T15:34:09+08:00,2026-06-23T17:23:33+08:00
000796,凯撒旅业,4.16,0.97,2.71,流出,-1188.95,-7.92,218.15,1.45,-1407.1,-9.38,-1183.47,-7.89,2372.42,15.81,2026-06-23T15:34:51+08:00,2026-06-23T17:23:33+08:00
000797,中国武夷,2.37,1.72,2.29,流出,-738.91,-8.59,-1123.89,-13.07,384.98,4.48,20.74,0.24,718.17,8.35,2026-06-23T15:34:21+08:00,2026-06-23T17:23:33+08:00
000798,中水渔业,7.56,1.61,2.03,流出,-66.75,-1.19,0.0,0.0,-66.75,-1.19,171.2,3.05,-104.45,-1.86,2026-06-23T15:34:12+08:00,2026-06-23T17:23:33+08:00
000799,酒鬼酒,41.41,-0.7,4.97,流出,-5386.66,-7.96,-1155.4,-1.71,-4231.26,-6.26,-2052.51,-3.03,7439.17,11.0,2026-06-23T15:34:33+08:00,2026-06-23T17:23:33+08:00
000800,一汽解放,6.16,0.33,0.33,流入,207.69,2.05,-69.58,-0.69,277.28,2.73,-913.04,-9.0,705.34,6.95,2026-06-23T15:34:36+08:00,2026-06-23T17:23:33+08:00
000801,四川九洲,11.15,-1.93,1.52,流出,-1496.16,-8.55,-291.79,-1.67,-1204.37,-6.89,204.99,1.17,1291.17,7.38,2026-06-23T15:34:51+08:00,2026-06-23T17:23:33+08:00
000802,北京文化,4.01,-0.25,4.64,流出,-301.15,-2.25,-48.15,-0.36,-253.0,-1.89,-814.24,-6.09,1115.39,8.34,2026-06-23T15:34:39+08:00,2026-06-23T17:23:33+08:00
000803,山高环能,7.32,-0.81,3.18,流入,584.21,5.39,132.14,1.22,452.07,4.17,-1100.93,-10.15,516.72,4.76,2026-06-23T15:34:24+08:00,2026-06-23T17:23:33+08:00
000807,云铝股份,23.93,-7.93,2.81,流出,-6954.85,-2.9,-5813.75,-2.43,-1141.1,-0.48,582.95,0.24,6371.9,2.66,2026-06-23T15:34:54+08:00,2026-06-23T17:23:33+08:00
000809,和展能源,3.54,0.85,2.58,流入,31.78,0.42,-37.22,-0.49,69.0,0.9,-257.98,-3.37,226.2,2.95,2026-06-23T15:34:15+08:00,2026-06-23T17:23:33+08:00
000810,创维数字,12.47,-3.71,3.11,流出,-1113.18,-2.54,-1907.98,-4.35,794.81,1.81,-3119.86,-7.11,4233.03,9.65,2026-06-23T15:34:18+08:00,2026-06-23T17:23:33+08:00
000811,冰轮环境,44.97,1.77,10.38,流入,30905.82,6.99,7890.93,1.79,23014.89,5.21,-4447.65,-1.01,-26458.17,-5.99,2026-06-23T15:34:54+08:00,2026-06-23T17:23:33+08:00
000812,陕西金叶,3.38,2.11,2.31,流入,209.45,3.54,97.16,1.64,112.3,1.9,-434.22,-7.33,224.77,3.79,2026-06-23T15:34:27+08:00,2026-06-23T17:23:33+08:00
000813,德展健康,3.19,10.0,2.88,流入,5627.86,29.76,3599.66,19.04,2028.19,10.73,-2640.97,-13.97,-2986.89,-15.79,2026-06-23T15:34:42+08:00,2026-06-23T17:23:33+08:00
000815,美利云,16.55,-6.76,8.99,流出,-11416.94,-10.8,-3009.15,-2.85,-8407.79,-7.96,-2408.91,-2.28,13825.85,13.08,2026-06-23T15:34:57+08:00,2026-06-23T17:23:33+08:00
000816,智慧农业,2.51,2.87,3.7,流入,1151.55,8.52,487.95,3.61,663.6,4.91,-110.15,-0.81,-1041.39,-7.7,2026-06-23T15:34:30+08:00,2026-06-23T17:23:33+08:00
000818,航锦科技,12.24,-3.7,2.51,流出,-1613.4,-7.87,-124.55,-0.61,-1488.85,-7.27,713.95,3.48,899.45,4.39,2026-06-23T15:34:21+08:00,2026-06-23T17:23:33+08:00
000819,岳阳兴长,13.03,-0.15,1.14,流出,-358.38,-6.52,-245.15,-4.46,-113.23,-2.06,-172.6,-3.14,530.98,9.65,2026-06-23T15:34:33+08:00,2026-06-23T17:23:33+08:00
000820,*ST节能,2.94,-1.67,1.46,流出,-382.17,-29.65,0.0,0.0,-382.17,-29.65,114.9,8.91,267.27,20.73,2026-06-23T15:34:45+08:00,2026-06-23T17:23:33+08:00
000821,ST京机,8.2,-0.61,1.65,流出,-372.13,-4.52,-172.58,-2.1,-199.56,-2.42,29.31,0.36,342.82,4.16,2026-06-23T15:34:48+08:00,2026-06-23T17:23:33+08:00
000822,山东海化,4.43,0.45,2.07,流出,-840.96,-10.14,-216.98,-2.62,-623.98,-7.53,-194.58,-2.35,1035.54,12.49,2026-06-23T15:34:36+08:00,2026-06-23T17:23:33+08:00
000823,超声电子,21.38,-10.02,20.12,流出,-27221.47,-10.04,-20221.58,-7.46,-6999.88,-2.58,-17.74,-0.01,27239.21,10.05,2026-06-23T15:34:51+08:00,2026-06-23T17:23:33+08:00
000825,太钢不锈,3.64,-3.19,0.68,流出,-1299.0,-9.07,-762.84,-5.33,-536.15,-3.74,323.97,2.26,975.02,6.81,2026-06-23T15:34:39+08:00,2026-06-23T17:23:33+08:00
000826,*ST启环,2.02,-3.81,1.82,流出,-897.4,-16.77,-5.46,-0.1,-891.94,-16.67,205.59,3.84,691.81,12.93,2026-06-23T15:34:54+08:00,2026-06-23T17:23:33+08:00
000828,东莞控股,9.98,2.36,1.39,流出,-1441.26,-9.84,-777.45,-5.31,-663.81,-4.53,1125.63,7.68,315.62,2.15,2026-06-23T15:34:42+08:00,2026-06-23T17:23:33+08:00
000829,天音控股,7.93,-2.22,1.7,流出,-1475.78,-10.55,-579.4,-4.14,-896.37,-6.41,530.89,3.79,944.88,6.75,2026-06-23T15:34:45+08:00,2026-06-23T17:23:33+08:00
000830,鲁西化工,12.53,-6.77,3.19,流出,-7129.77,-9.05,1757.87,2.23,-8887.64,-11.28,1907.54,2.42,5222.23,6.63,2026-06-23T15:34:48+08:00,2026-06-23T17:23:33+08:00
000831,中国稀土,59.67,-10.0,7.4,流出,-61952.92,-12.78,-38409.59,-7.92,-23543.33,-4.85,27993.21,5.77,33959.72,7.0,2026-06-23T15:34:57+08:00,2026-06-23T17:23:33+08:00
000833,粤桂股份,24.8,2.78,16.32,流出,-13660.5,-7.42,-7757.09,-4.21,-5903.4,-3.2,899.24,0.49,12761.26,6.93,2026-06-23T15:34:00+08:00,2026-06-23T17:23:33+08:00
000837,秦川机床,11.93,1.53,3.7,流入,4136.96,9.31,1069.97,2.41,3066.99,6.9,-1331.94,-3.0,-2805.02,-6.31,2026-06-23T15:34:57+08:00,2026-06-23T17:23:33+08:00
000838,*ST发展,1.5,4.17,3.12,流入,33.25,0.69,114.92,2.38,-81.68,-1.69,257.61,5.34,-290.86,-6.03,2026-06-23T15:34:03+08:00,2026-06-23T17:23:33+08:00
000839,国安股份,2.81,-4.42,2.21,流出,-2485.23,-10.08,-705.83,-2.86,-1779.4,-7.21,385.16,1.56,2100.08,8.51,2026-06-23T15:34:51+08:00,2026-06-23T17:23:33+08:00
000848,承德露露,7.68,0.79,1.01,流出,-528.02,-6.7,140.51,1.78,-668.53,-8.48,60.27,0.76,467.75,5.93,2026-06-23T15:34:24+08:00,2026-06-23T17:23:33+08:00
000850,华茂股份,3.78,0.27,1.3,流出,-672.96,-14.36,-151.53,-3.23,-521.43,-11.12,-290.85,-6.21,963.81,20.56,2026-06-23T15:34:27+08:00,2026-06-23T17:23:33+08:00
000852,石化机械,5.44,-0.37,0.98,流出,-559.85,-10.86,-114.26,-2.22,-445.58,-8.64,-230.49,-4.47,790.34,15.33,2026-06-23T15:34:00+08:00,2026-06-23T17:23:33+08:00
000856,冀东装备,7.99,1.65,3.39,流出,-307.32,-4.97,-260.15,-4.21,-47.16,-0.76,64.85,1.05,242.46,3.92,2026-06-23T15:34:54+08:00,2026-06-23T17:23:33+08:00
000858,五 粮 液,74.76,-2.34,1.2,流出,-21720.03,-6.12,-10010.01,-2.82,-11710.01,-3.3,-10281.43,-2.9,32001.45,9.01,2026-06-23T15:34:06+08:00,2026-06-23T17:23:33+08:00
000859,国风新材,12.01,6.57,13.1,流入,1397.93,1.01,7090.41,5.12,-5692.49,-4.11,-1283.33,-0.93,-114.59,-0.08,2026-06-23T15:34:09+08:00,2026-06-23T17:23:33+08:00
000860,顺鑫农业,10.19,0.59,1.49,流出,-388.22,-3.44,115.49,1.02,-503.72,-4.47,-403.89,-3.58,792.12,7.03,2026-06-23T15:34:57+08:00,2026-06-23T17:23:37+08:00
000862,银星能源,5.16,-1.15,3.1,流出,-19.99,-0.2,-56.82,-0.56,36.83,0.36,-328.91,-3.24,348.89,3.44,2026-06-23T15:34:12+08:00,2026-06-23T17:23:37+08:00
000863,三湘印象,4.16,-0.24,2.15,流出,-1054.37,-10.06,-77.12,-0.74,-977.24,-9.32,-222.16,-2.12,1276.53,12.17,2026-06-23T15:34:15+08:00,2026-06-23T17:23:37+08:00
000868,安凯客车,3.62,1.69,1.65,流出,-686.74,-12.19,115.19,2.04,-801.93,-14.23,-511.56,-9.08,1198.3,21.27,2026-06-23T15:34:00+08:00,2026-06-23T17:23:37+08:00
000869,张  裕Ａ,16.89,1.32,0.2,流出,-36.74,-2.33,0.0,0.0,-36.74,-2.33,-120.04,-7.62,156.78,9.96,2026-06-23T15:34:03+08:00,2026-06-23T17:23:37+08:00
000875,电投绿能,5.35,-3.08,1.52,流出,-3350.49,-12.18,-2242.18,-8.15,-1108.31,-4.03,776.98,2.82,2573.51,9.36,2026-06-23T15:34:00+08:00,2026-06-23T17:23:37+08:00
000876,新 希 望,6.19,-0.32,0.84,流出,-3815.74,-16.12,-1447.59,-6.12,-2368.15,-10.01,795.06,3.36,3020.68,12.76,2026-06-23T15:34:03+08:00,2026-06-23T17:23:37+08:00
000877,天山股份,3.88,-1.52,0.2,流出,-170.95,-3.03,573.52,10.17,-744.47,-13.21,-504.29,-8.95,675.24,11.98,2026-06-23T15:34:06+08:00,2026-06-23T17:23:37+08:00
000878,云南铜业,17.68,-9.93,5.15,流出,-21629.69,-11.44,-12540.28,-6.63,-9089.41,-4.81,1634.2,0.86,19995.49,10.58,2026-06-23T15:34:30+08:00,2026-06-23T17:23:37+08:00
