代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000001,平安银行,10.79,1.03,0.43,流出,-3497.68,-3.88,483.87,0.54,-3981.55,-4.42,4082.42,4.53,-584.74,-0.65,2026-05-26T15:03:48+08:00,2026-05-26T15:04:09+08:00
000002,万  科Ａ,3.39,-2.87,1.3,流出,-3530.91,-8.2,-3902.48,-9.06,371.56,0.86,-3974.41,-9.23,7505.33,17.43,2026-05-26T15:03:48+08:00,2026-05-26T15:04:09+08:00
000006,深振业Ａ,10.26,-1.54,2.6,流出,-1125.72,-3.16,356.97,1.0,-1482.69,-4.16,1779.81,4.99,-654.09,-1.83,2026-05-26T15:03:48+08:00,2026-05-26T15:04:09+08:00
000007,全新好,12.23,-2.86,3.31,流入,852.16,6.05,-135.05,-0.96,987.21,7.01,519.92,3.69,-1372.08,-9.75,2026-05-26T15:03:48+08:00,2026-05-26T15:04:09+08:00
000008,神州高铁,2.57,-1.53,1.1,流出,-1441.11,-18.76,-1715.02,-22.33,273.91,3.57,341.48,4.45,1099.63,14.32,2026-05-26T15:03:51+08:00,2026-05-26T15:04:09+08:00
000009,中国宝安,7.57,0.4,0.77,流出,-678.01,-4.53,103.26,0.69,-781.27,-5.22,-67.5,-0.45,745.51,4.99,2026-05-26T15:03:51+08:00,2026-05-26T15:04:09+08:00
000010,*ST美丽,2.01,-5.19,1.51,流出,-285.08,-10.76,102.12,3.85,-387.2,-14.62,-32.4,-1.22,317.49,11.99,2026-05-26T15:03:51+08:00,2026-05-26T15:04:09+08:00
000011,深物业A,7.36,-1.74,0.71,流出,-212.11,-7.67,-109.81,-3.97,-102.3,-3.7,91.88,3.32,120.23,4.35,2026-05-26T15:03:54+08:00,2026-05-26T15:04:09+08:00
000012,南  玻Ａ,4.5,-2.17,8.18,流出,-1633.0,-2.24,-4000.43,-5.48,2367.42,3.24,1434.6,1.96,198.4,0.27,2026-05-26T15:03:51+08:00,2026-05-26T15:04:09+08:00
000014,沙河股份,10.9,-2.5,2.4,流出,-611.04,-9.61,-100.0,-1.57,-511.04,-8.04,-353.64,-5.56,964.68,15.18,2026-05-26T15:03:54+08:00,2026-05-26T15:04:09+08:00
000016,*ST康佳A,3.56,2.59,3.79,流出,-678.63,-3.23,-302.23,-1.44,-376.4,-1.79,187.18,0.89,491.44,2.34,2026-05-26T15:03:54+08:00,2026-05-26T15:04:09+08:00
000017,深中华A,5.56,-1.59,1.41,流出,-488.33,-14.1,-124.29,-3.59,-364.04,-10.51,190.73,5.51,297.61,8.59,2026-05-26T15:03:57+08:00,2026-05-26T15:04:09+08:00
000019,深粮控股,6.54,-1.06,2.02,流入,72.75,1.33,0.0,0.0,72.75,1.33,-316.05,-5.79,243.29,4.46,2026-05-26T15:03:54+08:00,2026-05-26T15:04:09+08:00
000020,深华发Ａ,12.97,-0.08,2.55,流出,-111.63,-1.87,0.0,0.0,-111.63,-1.87,258.26,4.33,-146.63,-2.46,2026-05-26T15:03:57+08:00,2026-05-26T15:04:09+08:00
000021,深科技,42.75,3.89,17.06,流出,-109183.91,-9.95,-101464.4,-9.25,-7719.51,-0.7,29397.56,2.68,79786.35,7.27,2026-05-26T15:04:00+08:00,2026-05-26T15:04:09+08:00
000025,特  力Ａ,14.62,-0.61,1.07,流入,301.72,4.95,215.75,3.54,85.97,1.41,-593.9,-9.73,292.18,4.79,2026-05-26T15:03:51+08:00,2026-05-26T15:04:09+08:00
000026,飞亚达,24.34,-9.99,7.91,流出,-3185.4,-4.47,-521.16,-0.73,-2664.24,-3.74,-624.44,-0.88,3809.84,5.35,2026-05-26T15:03:57+08:00,2026-05-26T15:04:09+08:00
000027,深圳能源,7.62,0.79,1.43,流出,-1705.93,-3.31,-518.4,-1.01,-1187.53,-2.31,-1296.41,-2.52,3002.34,5.83,2026-05-26T15:04:03+08:00,2026-05-26T15:04:09+08:00
000028,国药一致,23.58,-0.51,0.33,流出,-52.86,-1.42,117.7,3.17,-170.56,-4.6,-246.57,-6.64,299.43,8.07,2026-05-26T15:03:54+08:00,2026-05-26T15:04:09+08:00
000029,深深房Ａ,24.95,0.73,0.99,流入,640.96,2.94,38.04,0.17,602.92,2.76,-108.02,-0.49,-532.95,-2.44,2026-05-26T15:03:57+08:00,2026-05-26T15:04:09+08:00
000030,富奥股份,4.75,-0.21,0.65,流入,218.2,4.28,131.02,2.57,87.18,1.71,118.0,2.31,-336.2,-6.59,2026-05-26T15:04:06+08:00,2026-05-26T15:04:09+08:00
000031,大悦城,2.59,-2.63,0.66,流入,357.73,4.92,190.34,2.62,167.39,2.3,346.95,4.77,-704.68,-9.7,2026-05-26T15:03:57+08:00,2026-05-26T15:04:09+08:00
000032,深桑达Ａ,18.31,-3.12,2.52,流出,-4737.68,-9.03,-2241.61,-4.27,-2496.07,-4.76,-1329.9,-2.54,6067.58,11.57,2026-05-26T15:04:00+08:00,2026-05-26T15:04:09+08:00
000034,神州数码,27.87,-5.59,7.73,流出,-40131.25,-21.76,-22924.09,-12.43,-17207.16,-9.33,11840.21,6.42,28291.04,15.34,2026-05-26T15:04:00+08:00,2026-05-26T15:04:09+08:00
000035,中国天楹,6.08,2.53,1.88,流出,-986.81,-3.82,-1277.48,-4.94,290.67,1.12,238.04,0.92,748.77,2.89,2026-05-26T15:04:03+08:00,2026-05-26T15:04:09+08:00
000036,华联控股,5.39,0.19,2.07,流出,-139.2,-0.89,-259.02,-1.65,119.83,0.77,833.75,5.33,-694.55,-4.44,2026-05-26T15:04:00+08:00,2026-05-26T15:04:09+08:00
000037,深南电A,9.88,-1.2,4.31,流出,-724.41,-5.07,129.08,0.9,-853.5,-5.97,440.34,3.08,284.07,1.99,2026-05-26T15:04:00+08:00,2026-05-26T15:04:09+08:00
000039,中集集团,10.11,-0.1,3.09,流出,-8138.56,-11.48,-3104.0,-4.38,-5034.56,-7.1,3396.0,4.79,4742.56,6.69,2026-05-26T15:04:03+08:00,2026-05-26T15:04:09+08:00
000042,中洲控股,9.94,-1.97,1.69,流入,135.61,1.23,0.0,0.0,135.61,1.23,91.67,0.83,-227.28,-2.06,2026-05-26T15:04:03+08:00,2026-05-26T15:04:09+08:00
000045,深纺织Ａ,12.06,-0.08,1.69,流出,-211.42,-2.27,60.02,0.64,-271.44,-2.91,30.95,0.33,180.46,1.94,2026-05-26T15:04:06+08:00,2026-05-26T15:04:09+08:00
000048,京基智农,13.28,-1.04,1.19,流出,-304.52,-3.64,-518.34,-6.19,213.82,2.55,-318.94,-3.81,623.45,7.44,2026-05-26T15:04:03+08:00,2026-05-26T15:04:09+08:00
000049,德赛电池,26.56,-1.23,2.07,流出,-440.04,-2.07,76.6,0.36,-516.64,-2.44,334.35,1.58,105.68,0.5,2026-05-26T15:04:09+08:00,2026-05-26T15:04:09+08:00
000050,深天马Ａ,8.27,2.61,2.96,流入,1993.58,3.36,-378.03,-0.64,2371.61,4.0,126.92,0.21,-2120.51,-3.57,2026-05-26T15:04:09+08:00,2026-05-26T15:04:09+08:00
000055,方大集团,3.48,-2.52,1.77,流出,-78.74,-1.89,-50.65,-1.21,-28.09,-0.67,-11.97,-0.29,90.71,2.17,2026-05-26T15:04:06+08:00,2026-05-26T15:04:09+08:00
000056,*ST皇庭,1.39,5.3,3.5,流入,105.56,2.4,-554.54,-12.62,660.1,15.03,-70.39,-1.6,-35.17,-0.8,2026-05-26T15:04:06+08:00,2026-05-26T15:04:09+08:00
000058,深 赛 格,7.35,-2.65,1.02,流出,-910.5,-12.35,-1357.8,-18.41,447.3,6.07,328.0,4.45,582.5,7.9,2026-05-26T15:04:09+08:00,2026-05-26T15:04:09+08:00
000059,华锦股份,4.57,-0.22,1.48,流出,-880.32,-8.18,-1635.98,-15.2,755.66,7.02,-73.91,-0.69,954.23,8.87,2026-05-26T15:03:12+08:00,2026-05-26T15:04:09+08:00
000060,中金岭南,7.9,2.6,7.54,流入,19250.37,7.43,17897.01,6.91,1353.36,0.52,-6397.82,-2.47,-12852.55,-4.96,2026-05-26T15:04:09+08:00,2026-05-26T15:04:09+08:00
000061,农 产 品,6.55,-0.15,0.74,流出,-18.55,-0.21,-327.81,-3.76,309.26,3.55,427.11,4.9,-408.57,-4.68,2026-05-26T15:03:15+08:00,2026-05-26T15:04:09+08:00
000062,深圳华强,33.66,-6.97,6.63,流出,-52726.08,-22.37,-33365.96,-14.15,-19360.11,-8.21,8552.71,3.63,44173.37,18.74,2026-05-26T15:03:12+08:00,2026-05-26T15:04:09+08:00
000063,中兴通讯,35.54,-2.01,3.13,流出,-78918.51,-17.8,-53601.03,-12.09,-25317.48,-5.71,31344.6,7.07,47573.91,10.73,2026-05-26T15:03:12+08:00,2026-05-26T15:04:09+08:00
000065,北方国际,12.52,-4.13,2.45,流入,198.63,0.67,-1140.74,-3.83,1339.37,4.5,396.91,1.33,-595.54,-2.0,2026-05-26T15:04:06+08:00,2026-05-26T15:04:09+08:00
000066,中国长城,19.3,-6.22,9.05,流出,-116950.16,-20.73,-75565.67,-13.4,-41384.49,-7.34,14699.3,2.61,102250.86,18.13,2026-05-26T15:03:12+08:00,2026-05-26T15:04:09+08:00
000068,华控赛格,3.01,-2.9,1.68,流出,-605.39,-11.9,-150.0,-2.95,-455.39,-8.95,381.38,7.5,224.01,4.4,2026-05-26T15:04:09+08:00,2026-05-26T15:04:09+08:00
000069,华侨城Ａ,1.96,-0.51,0.43,流出,-247.4,-4.28,-211.14,-3.65,-36.26,-0.63,27.94,0.48,219.47,3.79,2026-05-26T15:03:12+08:00,2026-05-26T15:04:09+08:00
000070,特发信息,17.43,-4.86,7.4,流出,-14443.61,-13.19,-6321.24,-5.77,-8122.37,-7.42,-1448.55,-1.32,15892.16,14.52,2026-05-26T15:03:15+08:00,2026-05-26T15:04:09+08:00
000078,ST海王,1.55,-4.91,4.45,流出,-2735.61,-15.0,-735.54,-4.03,-2000.07,-10.97,927.52,5.09,1808.09,9.91,2026-05-26T15:03:18+08:00,2026-05-26T15:04:09+08:00
000088,盐 田 港,4.5,0.45,0.62,流入,70.75,0.81,319.12,3.64,-248.37,-2.83,-99.18,-1.13,28.43,0.32,2026-05-26T15:03:15+08:00,2026-05-26T15:04:09+08:00
000089,深圳机场,6.82,0.59,0.4,流出,-452.8,-8.15,13.81,0.25,-466.61,-8.4,112.46,2.02,340.34,6.13,2026-05-26T15:03:15+08:00,2026-05-26T15:04:09+08:00
000090,天健集团,3.28,-1.5,0.61,流出,-560.85,-14.91,-129.2,-3.43,-431.64,-11.47,425.26,11.3,135.58,3.6,2026-05-26T15:03:18+08:00,2026-05-26T15:04:09+08:00
000096,广聚能源,8.35,-1.18,1.47,流出,-722.29,-11.56,-3.53,-0.06,-718.76,-11.5,22.54,0.36,699.75,11.2,2026-05-26T15:03:18+08:00,2026-05-26T15:04:09+08:00
000099,中信海直,16.56,-1.55,1.13,流出,-1798.95,-12.37,-478.94,-3.29,-1320.01,-9.07,-302.01,-2.08,2100.96,14.44,2026-05-26T15:03:18+08:00,2026-05-26T15:04:09+08:00
000100,TCL科技,4.65,4.73,8.76,流入,42381.19,5.52,40532.93,5.28,1848.26,0.24,-14943.12,-1.94,-27438.07,-3.57,2026-05-26T15:03:15+08:00,2026-05-26T15:04:09+08:00
000151,中成股份,11.31,-1.91,1.95,流出,-509.03,-7.51,-353.55,-5.21,-155.48,-2.29,-135.06,-1.99,644.09,9.5,2026-05-26T15:03:21+08:00,2026-05-26T15:04:09+08:00
000153,丰原药业,5.81,-2.35,1.58,流出,-412.2,-9.78,-372.4,-8.84,-39.8,-0.94,406.02,9.63,6.18,0.15,2026-05-26T15:03:18+08:00,2026-05-26T15:04:09+08:00
000155,川能动力,14.16,-0.84,2.42,流出,-3775.66,-6.02,-1514.05,-2.41,-2261.61,-3.61,-2281.2,-3.64,6056.86,9.66,2026-05-26T15:03:21+08:00,2026-05-26T15:04:09+08:00
000156,华数传媒,7.16,-2.32,0.74,流出,-506.74,-5.66,-716.58,-8.01,209.84,2.34,108.89,1.22,397.85,4.44,2026-05-26T15:03:21+08:00,2026-05-26T15:04:09+08:00
000157,中联重科,7.44,-0.53,0.9,流入,3190.43,6.74,-964.89,-2.04,4155.32,8.78,-158.76,-0.34,-3031.66,-6.4,2026-05-26T15:03:24+08:00,2026-05-26T15:04:09+08:00
000158,常山北明,16.86,2.24,3.86,流入,2623.08,2.53,1282.28,1.24,1340.8,1.29,-1718.37,-1.66,-904.71,-0.87,2026-05-26T15:03:21+08:00,2026-05-26T15:04:09+08:00
000159,国际实业,6.79,-1.88,5.96,流出,-831.16,-4.34,-1366.25,-7.13,535.09,2.79,210.56,1.1,620.59,3.24,2026-05-26T15:03:27+08:00,2026-05-26T15:04:09+08:00
000166,申万宏源,4.5,1.12,0.47,流入,1119.89,2.34,711.03,1.49,408.85,0.85,-976.21,-2.04,-143.68,-0.3,2026-05-26T15:03:24+08:00,2026-05-26T15:04:09+08:00
000301,东方盛虹,12.44,0.4,0.22,流出,-1065.68,-5.8,-1000.34,-5.44,-65.34,-0.36,1007.75,5.48,57.93,0.32,2026-05-26T15:03:21+08:00,2026-05-26T15:04:09+08:00
000333,美的集团,79.55,-0.33,0.36,流入,3562.62,1.82,354.15,0.18,3208.47,1.64,-11945.03,-6.11,8382.4,4.29,2026-05-26T15:03:30+08:00,2026-05-26T15:04:09+08:00
000338,潍柴动力,34.85,-0.71,1.27,流出,-9800.34,-4.42,-14316.32,-6.46,4515.98,2.04,10249.6,4.62,-449.25,-0.2,2026-05-26T15:03:33+08:00,2026-05-26T15:04:09+08:00
000400,许继电气,26.05,-2.43,2.2,流出,-10165.51,-17.56,-4938.27,-8.53,-5227.24,-9.03,3145.29,5.43,7020.22,12.12,2026-05-26T15:03:24+08:00,2026-05-26T15:04:09+08:00
000401,金隅冀东,3.97,-0.5,0.31,流入,332.38,10.45,100.06,3.15,232.32,7.31,-211.13,-6.64,-121.25,-3.81,2026-05-26T15:03:27+08:00,2026-05-26T15:04:09+08:00
000402,金 融 街,2.98,-0.67,1.78,流出,-437.85,-2.79,82.34,0.52,-520.2,-3.32,-157.19,-1.0,595.04,3.79,2026-05-26T15:03:36+08:00,2026-05-26T15:04:09+08:00
000403,派林生物,12.18,0.16,1.97,流出,-865.92,-3.85,-1086.3,-4.84,220.38,0.98,489.55,2.18,376.37,1.68,2026-05-26T15:03:24+08:00,2026-05-26T15:04:09+08:00
000404,长虹华意,9.14,-0.54,6.39,流出,-3062.32,-7.79,-712.92,-1.81,-2349.4,-5.98,1260.35,3.21,1801.97,4.59,2026-05-26T15:03:30+08:00,2026-05-26T15:04:09+08:00
000407,胜利股份,4.31,-3.58,2.63,流出,-1113.15,-11.2,-284.78,-2.86,-828.37,-8.33,-180.94,-1.82,1294.09,13.02,2026-05-26T15:03:33+08:00,2026-05-26T15:04:09+08:00
000408,藏格矿业,84.24,6.36,1.35,流入,4630.98,2.68,5796.65,3.35,-1165.68,-0.67,5685.7,3.29,-10316.67,-5.97,2026-05-26T15:03:36+08:00,2026-05-26T15:04:09+08:00
000409,云鼎科技,10.42,-0.86,7.01,流出,-639.33,-1.47,264.29,0.61,-903.62,-2.08,1405.75,3.23,-766.41,-1.76,2026-05-26T15:03:24+08:00,2026-05-26T15:04:09+08:00
000410,沈阳机床,5.62,-1.75,1.09,流出,-2988.94,-24.72,-1654.23,-13.68,-1334.71,-11.04,933.35,7.72,2055.59,17.0,2026-05-26T15:03:27+08:00,2026-05-26T15:04:09+08:00
000411,英特集团,12.17,0.5,2.62,流入,4719.51,26.39,-552.65,-3.09,5272.16,29.48,1950.97,10.91,-6670.48,-37.29,2026-05-26T15:03:39+08:00,2026-05-26T15:04:09+08:00
000415,渤海租赁,4.43,0.45,1.32,流入,1844.5,5.89,1393.74,4.45,450.75,1.44,-481.09,-1.54,-1363.4,-4.35,2026-05-26T15:03:42+08:00,2026-05-26T15:04:09+08:00
000417,合百集团,9.32,-9.95,15.01,流出,-6688.63,-6.03,-7223.66,-6.51,535.03,0.48,4571.09,4.12,2117.54,1.91,2026-05-26T15:03:27+08:00,2026-05-26T15:04:09+08:00
000419,通程控股,5.21,-2.62,1.65,流入,178.75,3.8,-103.68,-2.21,282.43,6.01,571.41,12.16,-750.16,-15.96,2026-05-26T15:03:45+08:00,2026-05-26T15:04:09+08:00
000420,吉林化纤,4.6,-2.34,3.64,流出,-4204.09,-10.31,-3066.01,-7.52,-1138.08,-2.79,1847.28,4.53,2356.81,5.78,2026-05-26T15:03:30+08:00,2026-05-26T15:04:09+08:00
000421,南京公用,5.91,-1.01,1.23,流出,-150.77,-3.63,-193.56,-4.66,42.79,1.03,51.9,1.25,98.87,2.38,2026-05-26T15:03:39+08:00,2026-05-26T15:04:09+08:00
000422,湖北宜化,14.32,0.63,2.28,流出,-1643.9,-4.81,-1550.82,-4.54,-93.08,-0.27,133.03,0.39,1510.87,4.42,2026-05-26T15:03:30+08:00,2026-05-26T15:04:09+08:00
000423,东阿阿胶,48.39,0.37,0.83,流入,668.44,2.6,894.15,3.48,-225.71,-0.88,-277.54,-1.08,-390.9,-1.52,2026-05-26T15:09:33+08:00,2026-05-26T15:10:14+08:00
000425,徐工机械,9.61,-1.54,1.21,流出,-18903.34,-18.04,-8211.53,-7.84,-10691.81,-10.2,6787.33,6.48,12116.01,11.56,2026-05-26T15:09:42+08:00,2026-05-26T15:10:14+08:00
000426,兴业银锡,43.66,4.55,5.04,流入,4171.32,1.1,-1149.45,-0.3,5320.77,1.4,-1609.46,-0.42,-2561.86,-0.68,2026-05-26T15:09:48+08:00,2026-05-26T15:10:14+08:00
000428,华天酒店,3.66,-0.54,1.4,流出,-166.84,-3.18,-267.48,-5.11,100.64,1.92,236.59,4.52,-69.75,-1.33,2026-05-26T15:09:27+08:00,2026-05-26T15:10:14+08:00
000429,粤高速Ａ,13.59,0.44,0.39,流出,-280.49,-4.05,-142.17,-2.05,-138.31,-2.0,303.88,4.39,-23.39,-0.34,2026-05-26T15:09:45+08:00,2026-05-26T15:10:14+08:00
000498,山东路桥,5.24,0.0,0.4,流出,-242.55,-7.93,-160.55,-5.25,-82.0,-2.68,118.64,3.88,123.9,4.05,2026-05-26T15:09:48+08:00,2026-05-26T15:10:14+08:00
