代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000019,深粮控股,6.47,-1.07,2.04,流入,16.63,0.3,-101.42,-1.84,118.05,2.15,84.76,1.54,-101.39,-1.84,2026-05-27T15:28:27+08:00,2026-05-27T15:28:45+08:00
000020,深华发Ａ,12.48,-3.78,2.75,流出,-631.33,-10.08,-303.75,-4.85,-327.58,-5.23,-9.87,-0.16,641.21,10.24,2026-05-27T15:28:27+08:00,2026-05-27T15:28:45+08:00
000021,深科技,43.98,2.88,19.44,流入,5737.19,0.41,74283.55,5.32,-68546.36,-4.91,-41380.63,-2.96,35643.44,2.55,2026-05-27T15:28:33+08:00,2026-05-27T15:28:45+08:00
000025,特  力Ａ,14.23,-2.67,1.0,流出,-881.71,-15.75,-225.25,-4.02,-656.46,-11.73,88.67,1.58,793.04,14.17,2026-05-27T15:28:30+08:00,2026-05-27T15:28:45+08:00
000026,飞亚达,22.59,-7.19,11.65,流出,-6096.01,-6.25,-1451.16,-1.49,-4644.84,-4.76,-2279.57,-2.34,8375.58,8.59,2026-05-27T15:28:30+08:00,2026-05-27T15:28:45+08:00
000027,深圳能源,7.69,0.92,1.5,流出,-1462.29,-2.66,-713.75,-1.3,-748.54,-1.36,728.15,1.33,734.15,1.34,2026-05-27T15:28:30+08:00,2026-05-27T15:28:45+08:00
000028,国药一致,23.38,-0.85,0.64,流出,-595.32,-8.37,-333.97,-4.69,-261.35,-3.67,-227.96,-3.2,823.28,11.57,2026-05-27T15:28:33+08:00,2026-05-27T15:28:45+08:00
000029,深深房Ａ,25.48,2.12,1.21,流入,2596.24,9.58,1383.03,5.1,1213.2,4.48,351.56,1.3,-2947.8,-10.88,2026-05-27T15:28:36+08:00,2026-05-27T15:28:45+08:00
000030,富奥股份,4.61,-2.95,0.79,流出,-319.83,-5.22,137.12,2.24,-456.95,-7.46,70.03,1.14,249.8,4.08,2026-05-27T15:28:33+08:00,2026-05-27T15:28:45+08:00
000031,大悦城,2.5,-3.47,0.63,流出,-90.34,-1.32,203.99,2.99,-294.33,-4.32,-225.34,-3.3,315.67,4.63,2026-05-27T15:28:27+08:00,2026-05-27T15:28:45+08:00
000032,深桑达Ａ,17.45,-4.7,2.28,流出,-2454.78,-5.32,-776.12,-1.68,-1678.66,-3.64,1087.88,2.36,1366.9,2.96,2026-05-27T15:28:36+08:00,2026-05-27T15:28:45+08:00
000034,神州数码,25.88,-7.14,6.6,流出,-27076.99,-18.15,-13538.16,-9.08,-13538.83,-9.08,933.32,0.63,26143.67,17.53,2026-05-27T15:28:39+08:00,2026-05-27T15:28:45+08:00
000035,中国天楹,6.04,-0.66,1.64,流入,1385.97,6.04,1604.74,6.99,-218.77,-0.95,-246.87,-1.08,-1139.1,-4.96,2026-05-27T15:28:33+08:00,2026-05-27T15:28:45+08:00
000036,华联控股,5.26,-2.41,2.38,流入,251.54,1.41,-1450.81,-8.13,1702.35,9.54,626.31,3.51,-877.85,-4.92,2026-05-27T15:28:30+08:00,2026-05-27T15:28:45+08:00
000037,深南电A,10.28,4.05,9.27,流入,2400.8,7.48,402.75,1.26,1998.05,6.23,1209.52,3.77,-3610.32,-11.25,2026-05-27T15:28:36+08:00,2026-05-27T15:28:45+08:00
000039,中集集团,10.34,2.27,3.79,流出,-4799.35,-5.32,526.72,0.58,-5326.07,-5.9,-1071.62,-1.19,5870.97,6.51,2026-05-27T15:28:42+08:00,2026-05-27T15:28:45+08:00
000042,中洲控股,9.86,-0.8,0.74,流入,262.9,5.46,0.0,0.0,262.9,5.46,-225.52,-4.68,-37.38,-0.78,2026-05-27T15:28:39+08:00,2026-05-27T15:28:45+08:00
000045,深纺织Ａ,11.7,-2.99,2.13,流出,-752.18,-6.49,-11.26,-0.1,-740.92,-6.39,252.46,2.18,499.72,4.31,2026-05-27T15:28:33+08:00,2026-05-27T15:28:45+08:00
000048,京基智农,12.85,-3.24,1.57,流出,-545.49,-5.07,-121.49,-1.13,-424.0,-3.94,-224.25,-2.08,769.74,7.15,2026-05-27T15:28:45+08:00,2026-05-27T15:28:45+08:00
000049,德赛电池,26.36,-0.75,2.56,流出,-116.59,-0.45,-924.73,-3.54,808.13,3.09,-205.19,-0.79,321.78,1.23,2026-05-27T15:28:42+08:00,2026-05-27T15:28:45+08:00
000050,深天马Ａ,8.22,-0.6,2.56,流入,164.06,0.32,1113.62,2.14,-949.56,-1.83,-2248.21,-4.32,2084.15,4.01,2026-05-27T15:27:48+08:00,2026-05-27T15:28:45+08:00
000055,方大集团,3.41,-2.01,1.58,流出,-280.85,-7.76,0.0,0.0,-280.85,-7.76,133.92,3.7,146.93,4.06,2026-05-27T15:28:36+08:00,2026-05-27T15:28:45+08:00
000056,*ST皇庭,1.46,5.04,4.84,流入,900.34,14.17,164.49,2.59,735.84,11.58,-431.95,-6.8,-468.38,-7.37,2026-05-27T15:28:39+08:00,2026-05-27T15:28:45+08:00
000058,深 赛 格,7.14,-2.59,0.8,流出,-916.0,-16.17,113.33,2.0,-1029.32,-18.17,100.0,1.77,816.0,14.41,2026-05-27T15:28:45+08:00,2026-05-27T15:28:45+08:00
000059,华锦股份,4.52,-1.09,1.4,流出,-168.96,-1.66,-585.24,-5.75,416.28,4.09,528.59,5.2,-359.63,-3.54,2026-05-27T15:28:36+08:00,2026-05-27T15:28:45+08:00
000060,中金岭南,7.55,-4.43,5.01,流出,-12077.71,-7.11,-11861.25,-6.98,-216.46,-0.13,7918.97,4.66,4158.74,2.45,2026-05-27T15:28:39+08:00,2026-05-27T15:28:45+08:00
000061,农 产 品,6.44,-1.68,0.82,流出,-995.82,-10.51,-727.22,-7.68,-268.6,-2.84,359.79,3.8,636.03,6.71,2026-05-27T15:28:42+08:00,2026-05-27T15:28:45+08:00
000062,深圳华强,31.92,-5.17,6.42,流出,-29275.26,-13.76,-10630.86,-5.0,-18644.4,-8.76,-831.93,-0.39,30107.19,14.15,2026-05-27T15:27:48+08:00,2026-05-27T15:28:45+08:00
000063,中兴通讯,34.82,-2.03,3.59,流出,-56890.61,-11.15,32536.8,6.38,-89427.4,-17.53,15642.91,3.07,41247.69,8.08,2026-05-27T15:28:45+08:00,2026-05-27T15:28:45+08:00
000065,北方国际,12.5,-0.16,2.36,流入,1371.39,4.69,206.5,0.71,1164.88,3.98,1236.72,4.23,-2608.1,-8.92,2026-05-27T15:27:48+08:00,2026-05-27T15:28:45+08:00
000066,中国长城,18.36,-4.87,6.86,流出,-54718.03,-13.14,-20382.47,-4.89,-34335.56,-8.24,-17105.16,-4.11,71823.19,17.25,2026-05-27T15:28:42+08:00,2026-05-27T15:28:45+08:00
000068,华控赛格,2.94,-2.33,1.21,流入,7.35,0.2,116.81,3.25,-109.46,-3.04,81.37,2.26,-88.72,-2.47,2026-05-27T15:27:51+08:00,2026-05-27T15:28:45+08:00
000069,华侨城Ａ,1.87,-4.59,1.3,流出,-4233.44,-25.08,-3283.71,-19.45,-949.73,-5.63,1634.04,9.68,2599.4,15.4,2026-05-27T15:27:54+08:00,2026-05-27T15:28:45+08:00
000070,特发信息,17.21,-1.26,5.9,流出,-1677.85,-1.87,-1627.18,-1.82,-50.68,-0.06,-507.26,-0.57,2185.12,2.44,2026-05-27T15:27:51+08:00,2026-05-27T15:28:45+08:00
000078,ST海王,1.52,-1.94,5.91,流入,122.26,0.53,-1125.07,-4.84,1247.33,5.36,217.83,0.94,-340.09,-1.46,2026-05-27T15:27:57+08:00,2026-05-27T15:28:45+08:00
000088,盐 田 港,4.46,-0.89,0.67,流出,-999.36,-10.59,-407.88,-4.32,-591.48,-6.27,935.1,9.91,64.26,0.68,2026-05-27T15:27:51+08:00,2026-05-27T15:28:45+08:00
000089,深圳机场,6.76,-0.88,0.35,流入,423.48,8.64,626.84,12.79,-203.36,-4.15,-195.97,-4.0,-227.51,-4.64,2026-05-27T15:27:54+08:00,2026-05-27T15:28:45+08:00
000090,天健集团,3.18,-3.05,0.97,流出,-187.74,-3.22,-218.09,-3.74,30.35,0.52,38.51,0.66,149.22,2.56,2026-05-27T15:27:57+08:00,2026-05-27T15:28:45+08:00
000096,广聚能源,8.18,-2.04,1.35,流出,-847.67,-14.95,-339.81,-5.99,-507.86,-8.96,374.86,6.61,472.81,8.34,2026-05-27T15:28:39+08:00,2026-05-27T15:28:45+08:00
000099,中信海直,16.15,-2.48,1.2,流出,-1360.03,-8.97,-498.96,-3.29,-861.07,-5.68,-179.45,-1.18,1539.48,10.15,2026-05-27T15:28:00+08:00,2026-05-27T15:28:45+08:00
000100,TCL科技,4.68,0.65,8.21,流出,-25162.8,-3.38,-16540.58,-2.22,-8622.21,-1.16,-7668.81,-1.03,32831.6,4.41,2026-05-27T15:27:54+08:00,2026-05-27T15:28:45+08:00
000151,中成股份,11.68,3.27,4.57,流入,1359.26,8.41,297.65,1.84,1061.61,6.57,1579.43,9.77,-2938.68,-18.18,2026-05-27T15:27:57+08:00,2026-05-27T15:28:45+08:00
000153,丰原药业,5.7,-1.89,2.03,流出,-508.42,-9.57,-612.61,-11.54,104.19,1.96,-137.31,-2.59,645.73,12.16,2026-05-27T15:28:45+08:00,2026-05-27T15:28:45+08:00
000155,川能动力,13.97,-1.34,1.78,流出,-4366.93,-9.43,-2173.63,-4.69,-2193.29,-4.74,546.38,1.18,3820.54,8.25,2026-05-27T15:27:48+08:00,2026-05-27T15:28:45+08:00
000156,华数传媒,7.09,-0.98,0.74,流入,113.08,1.25,253.75,2.81,-140.67,-1.56,118.72,1.31,-231.79,-2.56,2026-05-27T15:28:00+08:00,2026-05-27T15:28:45+08:00
000157,中联重科,7.25,-2.55,1.1,流出,-5457.09,-9.71,-331.9,-0.59,-5125.19,-9.12,1839.73,3.27,3617.36,6.43,2026-05-27T15:28:00+08:00,2026-05-27T15:28:45+08:00
000158,常山北明,15.85,-5.99,2.58,流出,-9739.56,-14.78,-4965.92,-7.54,-4773.65,-7.25,-1452.64,-2.21,11192.2,16.99,2026-05-27T15:28:03+08:00,2026-05-27T15:28:45+08:00
000159,国际实业,6.62,-2.5,4.01,流出,-997.34,-7.78,-508.42,-3.96,-488.92,-3.81,199.71,1.56,797.63,6.22,2026-05-27T15:27:51+08:00,2026-05-27T15:28:45+08:00
000166,申万宏源,4.45,-1.11,0.37,流出,-1224.18,-3.28,-356.87,-0.96,-867.3,-2.32,2069.97,5.55,-845.8,-2.27,2026-05-27T15:28:42+08:00,2026-05-27T15:28:45+08:00
000301,东方盛虹,12.24,-1.61,0.27,流出,-2412.72,-11.13,-121.12,-0.56,-2291.6,-10.57,1231.46,5.68,1181.26,5.45,2026-05-27T15:28:03+08:00,2026-05-27T15:28:45+08:00
000333,美的集团,80.03,0.6,0.37,流入,18706.42,9.2,2129.85,1.05,16576.56,8.15,-15815.14,-7.78,-2891.28,-1.42,2026-05-27T15:28:45+08:00,2026-05-27T15:28:45+08:00
000338,潍柴动力,34.5,-1.0,1.44,流入,1703.98,0.68,-2299.28,-0.92,4003.26,1.6,6243.94,2.5,-7947.92,-3.18,2026-05-27T15:27:54+08:00,2026-05-27T15:28:45+08:00
000400,许继电气,26.38,1.27,2.7,流入,3329.7,4.62,-943.92,-1.31,4273.61,5.93,402.93,0.56,-3732.63,-5.18,2026-05-27T15:28:06+08:00,2026-05-27T15:28:45+08:00
000401,金隅冀东,3.97,0.0,0.45,流入,54.58,1.19,134.87,2.93,-80.29,-1.75,-72.84,-1.58,18.25,0.4,2026-05-27T15:28:06+08:00,2026-05-27T15:28:45+08:00
000402,金 融 街,2.88,-3.36,1.66,流出,-1421.61,-9.95,-762.36,-5.34,-659.25,-4.61,663.74,4.65,757.88,5.31,2026-05-27T15:27:57+08:00,2026-05-27T15:28:45+08:00
000403,派林生物,12.35,1.4,2.48,流入,1103.45,3.92,843.8,2.99,259.65,0.92,140.15,0.5,-1243.6,-4.41,2026-05-27T15:28:09+08:00,2026-05-27T15:28:45+08:00
000404,长虹华意,8.82,-3.5,4.28,流出,-1459.04,-5.48,-925.27,-3.48,-533.77,-2.0,1189.1,4.47,269.94,1.01,2026-05-27T15:28:09+08:00,2026-05-27T15:28:45+08:00
000407,胜利股份,4.18,-3.02,2.62,流出,-1091.08,-11.33,44.75,0.46,-1135.83,-11.8,-264.05,-2.74,1355.13,14.08,2026-05-27T15:27:48+08:00,2026-05-27T15:28:45+08:00
000408,藏格矿业,80.79,-4.1,0.9,流入,3212.51,2.79,4776.04,4.15,-1563.53,-1.36,2934.96,2.55,-6147.46,-5.34,2026-05-27T15:27:51+08:00,2026-05-27T15:28:45+08:00
000409,云鼎科技,9.96,-4.41,4.31,流入,849.61,3.37,155.11,0.61,694.5,2.75,2.83,0.01,-852.44,-3.38,2026-05-27T15:27:54+08:00,2026-05-27T15:28:45+08:00
000410,沈阳机床,5.44,-3.2,1.32,流出,-1494.55,-10.45,-426.04,-2.98,-1068.51,-7.47,395.11,2.76,1099.44,7.69,2026-05-27T15:28:03+08:00,2026-05-27T15:28:45+08:00
000411,英特集团,12.07,-0.82,2.29,流入,3350.61,21.47,35.84,0.23,3314.77,21.25,2027.34,12.99,-5377.94,-34.47,2026-05-27T15:28:12+08:00,2026-05-27T15:28:45+08:00
000415,渤海租赁,4.22,-4.74,1.34,流出,-5684.74,-18.35,-7186.37,-23.19,1501.63,4.85,3166.43,10.22,2518.31,8.13,2026-05-27T15:27:57+08:00,2026-05-27T15:28:45+08:00
000417,合百集团,8.39,-9.98,22.17,流出,-1459.41,-0.98,-5319.05,-3.58,3859.63,2.6,-194.18,-0.13,1653.6,1.11,2026-05-27T15:28:15+08:00,2026-05-27T15:28:45+08:00
000419,通程控股,5.12,-1.73,2.09,流出,-522.69,-9.07,-429.22,-7.45,-93.47,-1.62,553.97,9.61,-31.28,-0.54,2026-05-27T15:28:18+08:00,2026-05-27T15:28:45+08:00
000420,吉林化纤,4.44,-3.48,3.05,流出,-5682.76,-16.92,-3792.05,-11.29,-1890.7,-5.63,2157.3,6.42,3525.45,10.5,2026-05-27T15:28:00+08:00,2026-05-27T15:28:45+08:00
000421,南京公用,5.8,-1.86,1.02,流出,-128.03,-3.76,0.0,0.0,-128.03,-3.76,-2.13,-0.06,130.15,3.82,2026-05-27T15:28:21+08:00,2026-05-27T15:28:45+08:00
000422,湖北宜化,14.07,-1.75,2.32,流出,-3379.56,-9.74,-1691.07,-4.87,-1688.49,-4.86,314.86,0.91,3064.7,8.83,2026-05-27T15:28:03+08:00,2026-05-27T15:28:45+08:00
000423,东阿阿胶,49.23,1.74,0.94,流入,1448.87,4.9,1646.98,5.57,-198.11,-0.67,1115.6,3.77,-2564.48,-8.67,2026-05-27T15:28:00+08:00,2026-05-27T15:28:47+08:00
000425,徐工机械,9.36,-2.6,1.73,流出,-5696.04,-3.97,-5049.12,-3.52,-646.92,-0.45,-3967.72,-2.76,9663.76,6.73,2026-05-27T15:28:03+08:00,2026-05-27T15:28:47+08:00
000426,兴业银锡,41.14,-5.77,3.92,流出,-21323.13,-7.34,-31834.53,-10.96,10511.4,3.62,20664.65,7.11,658.49,0.23,2026-05-27T15:28:06+08:00,2026-05-27T15:28:47+08:00
000428,华天酒店,3.61,-1.37,1.18,流入,35.16,0.81,-62.68,-1.44,97.84,2.25,-13.34,-0.31,-21.82,-0.5,2026-05-27T15:28:12+08:00,2026-05-27T15:28:47+08:00
000429,粤高速Ａ,13.65,0.44,0.48,流出,-1135.53,-13.33,-668.42,-7.84,-467.1,-5.48,597.58,7.01,537.95,6.31,2026-05-27T15:28:09+08:00,2026-05-27T15:28:47+08:00
000498,山东路桥,5.18,-1.15,0.53,流出,-579.78,-14.49,-103.4,-2.58,-476.38,-11.91,124.14,3.1,455.64,11.39,2026-05-27T15:28:12+08:00,2026-05-27T15:28:47+08:00
000501,武商集团,7.73,0.91,1.44,流入,403.31,4.81,71.44,0.85,331.87,3.96,79.3,0.95,-482.61,-5.76,2026-05-27T15:28:12+08:00,2026-05-27T15:28:47+08:00
000503,国新健康,6.84,-1.58,0.96,流出,-650.12,-10.08,-398.12,-6.17,-252.0,-3.91,80.99,1.26,569.13,8.83,2026-05-27T15:28:06+08:00,2026-05-27T15:28:47+08:00
000505,京粮控股,5.86,-2.66,1.59,流出,-919.25,-15.54,-269.81,-4.56,-649.43,-10.98,137.44,2.32,781.81,13.22,2026-05-27T15:28:15+08:00,2026-05-27T15:28:47+08:00
000506,招金黄金,14.88,-3.38,7.17,流入,5175.76,5.12,-1462.39,-1.45,6638.15,6.57,-2937.44,-2.91,-2238.32,-2.22,2026-05-27T15:28:12+08:00,2026-05-27T15:28:47+08:00
000507,珠海港,5.0,-1.38,0.97,流入,56.08,1.28,-525.8,-11.97,581.88,13.25,-343.17,-7.81,287.09,6.54,2026-05-27T15:28:15+08:00,2026-05-27T15:28:47+08:00
000509,华塑控股,5.21,9.92,22.73,流入,3161.0,2.58,6943.58,5.68,-3782.58,-3.09,-3774.4,-3.09,613.4,0.5,2026-05-27T15:28:18+08:00,2026-05-27T15:28:47+08:00
000510,新金路,18.0,-0.39,19.31,流出,-28296.97,-13.0,-15048.27,-6.91,-13248.7,-6.09,16231.21,7.46,12065.76,5.54,2026-05-27T15:28:15+08:00,2026-05-27T15:28:47+08:00
000513,丽珠集团,30.58,-0.49,0.77,流出,-1115.05,-8.32,-525.82,-3.92,-589.23,-4.39,464.98,3.47,650.06,4.85,2026-05-27T15:28:18+08:00,2026-05-27T15:28:47+08:00
000514,渝 开 发,4.31,-2.93,1.22,流出,-251.88,-5.66,0.0,0.0,-251.88,-5.66,310.62,6.98,-58.74,-1.32,2026-05-27T15:28:24+08:00,2026-05-27T15:28:47+08:00
000516,国际医学,4.27,-1.84,0.76,流出,-986.32,-13.88,-299.09,-4.21,-687.23,-9.67,-18.12,-0.26,1004.44,14.14,2026-05-27T15:28:21+08:00,2026-05-27T15:28:47+08:00
000517,荣安地产,1.82,-2.67,0.75,流出,-388.56,-11.33,-335.33,-9.77,-53.23,-1.55,422.56,12.32,-33.99,-0.99,2026-05-27T15:28:24+08:00,2026-05-27T15:28:47+08:00
000519,中兵红箭,18.16,-1.89,3.12,流出,-6490.34,-8.18,-4926.72,-6.21,-1563.62,-1.97,3253.43,4.1,3236.9,4.08,2026-05-27T15:28:21+08:00,2026-05-27T15:28:47+08:00
000520,凤凰航运,3.66,-3.68,1.73,流出,-620.02,-9.6,-154.38,-2.39,-465.64,-7.21,-44.5,-0.69,664.52,10.29,2026-05-27T15:28:15+08:00,2026-05-27T15:28:47+08:00
000521,长虹美菱,5.42,-1.99,0.61,流出,-114.4,-3.92,-13.23,-0.45,-101.16,-3.47,-98.71,-3.38,213.1,7.31,2026-05-27T15:28:30+08:00,2026-05-27T15:28:47+08:00
000523,红棉股份,3.11,-2.51,1.78,流出,-382.91,-5.2,108.75,1.48,-491.66,-6.67,-64.51,-0.88,447.42,6.07,2026-05-27T15:28:33+08:00,2026-05-27T15:28:47+08:00
000524,岭南控股,9.34,-1.06,1.07,流出,-232.9,-3.48,-446.26,-6.66,213.36,3.19,4.42,0.07,228.48,3.41,2026-05-27T15:28:27+08:00,2026-05-27T15:28:47+08:00
000525,红太阳,4.74,-3.46,2.13,流出,-998.26,-8.83,-843.12,-7.45,-155.14,-1.37,555.9,4.91,442.36,3.91,2026-05-27T15:28:18+08:00,2026-05-27T15:28:47+08:00
000526,学大教育,31.76,-1.55,1.52,流出,-15.2,-0.26,30.06,0.52,-45.26,-0.78,-11.46,-0.2,26.66,0.46,2026-05-27T15:28:24+08:00,2026-05-27T15:28:47+08:00
000528,柳    工,9.03,-1.42,1.28,流出,-3109.85,-13.24,-2220.0,-9.45,-889.86,-3.79,1347.7,5.74,1762.15,7.5,2026-05-27T15:28:36+08:00,2026-05-27T15:28:47+08:00
000529,广弘控股,5.09,-0.97,0.78,流出,-187.82,-8.36,-117.93,-5.25,-69.89,-3.11,253.96,11.31,-66.14,-2.95,2026-05-27T15:28:30+08:00,2026-05-27T15:28:47+08:00
000530,冰山冷热,5.57,1.83,6.3,流入,2154.48,10.11,465.49,2.19,1688.98,7.93,1398.26,6.56,-3552.73,-16.68,2026-05-27T15:28:18+08:00,2026-05-27T15:28:47+08:00
000531,穗恒运Ａ,7.46,1.5,3.94,流入,2276.34,8.57,676.86,2.55,1599.48,6.02,-16.73,-0.06,-2259.61,-8.5,2026-05-27T15:28:33+08:00,2026-05-27T15:28:47+08:00
000532,华金资本,12.85,-0.7,4.07,流入,534.21,2.99,-56.98,-0.32,591.2,3.3,1119.65,6.26,-1653.87,-9.24,2026-05-27T15:28:39+08:00,2026-05-27T15:28:47+08:00
000533,顺钠股份,11.65,-1.6,4.89,流出,-1445.76,-3.66,-803.05,-2.03,-642.7,-1.63,294.13,0.74,1151.63,2.92,2026-05-27T15:28:21+08:00,2026-05-27T15:28:47+08:00
000534,万泽股份,33.2,-1.48,3.44,流出,-3571.01,-6.18,-2497.91,-4.32,-1073.11,-1.86,-6017.42,-10.41,9588.44,16.59,2026-05-27T15:28:21+08:00,2026-05-27T15:28:47+08:00
000536,华映科技,4.43,-3.7,6.46,流出,-5467.15,-6.87,-3539.27,-4.45,-1927.89,-2.42,317.88,0.4,5149.27,6.47,2026-05-27T15:28:42+08:00,2026-05-27T15:28:47+08:00
000537,绿发电力,10.1,0.0,2.06,流出,-378.2,-0.88,-11.2,-0.03,-367.0,-0.86,902.9,2.11,-524.7,-1.23,2026-05-27T15:28:27+08:00,2026-05-27T15:28:47+08:00
000538,云南白药,49.73,1.8,0.71,流入,2462.83,3.99,1174.79,1.9,1288.04,2.09,-4805.41,-7.78,2342.57,3.79,2026-05-27T15:28:24+08:00,2026-05-27T15:28:47+08:00
000539,粤电力Ａ,7.34,10.04,6.88,流入,33881.16,27.16,24169.22,19.37,9711.95,7.78,-10519.78,-8.43,-23361.38,-18.73,2026-05-27T15:28:27+08:00,2026-05-27T15:28:47+08:00
000541,佛山照明,4.91,-1.41,0.89,流入,245.41,4.56,-118.43,-2.2,363.84,6.76,420.11,7.8,-665.51,-12.36,2026-05-27T15:28:24+08:00,2026-05-27T15:28:47+08:00
000543,皖能电力,9.11,0.77,3.17,流入,209.1,0.32,1363.22,2.09,-1154.12,-1.77,-783.89,-1.2,574.78,0.88,2026-05-27T15:28:27+08:00,2026-05-27T15:28:47+08:00
000544,中原环保,7.84,-2.24,0.53,流出,-319.89,-7.86,-33.91,-0.83,-285.98,-7.03,483.79,11.89,-163.91,-4.03,2026-05-27T15:28:30+08:00,2026-05-27T15:28:47+08:00
000545,金浦钛业,2.49,-4.96,4.13,流出,-1043.21,-10.19,-720.78,-7.04,-322.44,-3.15,-162.65,-1.59,1205.86,11.78,2026-05-27T15:28:36+08:00,2026-05-27T15:28:47+08:00
000546,金圆股份,5.62,-4.1,5.28,流出,-1759.64,-8.42,-774.53,-3.71,-985.1,-4.71,-164.77,-0.79,1924.4,9.21,2026-05-27T15:28:30+08:00,2026-05-27T15:28:47+08:00
000547,航天发展,21.2,-4.76,6.44,流出,-20171.98,-9.14,-5483.28,-2.48,-14688.7,-6.65,-12298.38,-5.57,32470.36,14.71,2026-05-27T15:28:30+08:00,2026-05-27T15:28:47+08:00
000548,湖南投资,4.92,-4.09,2.79,流出,-154.94,-2.25,-303.45,-4.41,148.51,2.16,734.27,10.67,-579.33,-8.42,2026-05-27T15:28:33+08:00,2026-05-27T15:28:47+08:00
000550,江铃汽车,16.71,-1.42,0.63,流出,-155.34,-2.85,0.0,0.0,-155.34,-2.85,-333.7,-6.13,489.04,8.98,2026-05-27T15:28:39+08:00,2026-05-27T15:28:47+08:00
000551,创元科技,16.17,-1.7,3.45,流出,-1027.81,-3.8,-92.34,-0.34,-935.47,-3.46,-886.57,-3.28,1914.38,7.07,2026-05-27T15:28:45+08:00,2026-05-27T15:28:47+08:00
000552,甘肃能化,2.62,-1.5,1.69,流出,-2474.92,-14.91,-2293.02,-13.82,-181.9,-1.1,1214.68,7.32,1260.24,7.59,2026-05-27T15:28:36+08:00,2026-05-27T15:28:47+08:00
000553,安道麦A,6.29,-2.78,0.43,流出,-206.42,-3.49,-169.5,-2.86,-36.93,-0.62,-4.85,-0.08,211.27,3.57,2026-05-27T15:28:33+08:00,2026-05-27T15:28:47+08:00
000554,泰山石油,6.71,-3.31,4.51,流出,-2098.06,-19.01,-117.47,-1.06,-1980.6,-17.95,308.91,2.8,1789.15,16.21,2026-05-27T15:27:48+08:00,2026-05-27T15:28:47+08:00
000555,神州信息,13.13,-5.47,3.57,流出,-5512.18,-11.85,-2670.76,-5.74,-2841.42,-6.11,-2158.35,-4.64,7670.53,16.49,2026-05-27T15:28:39+08:00,2026-05-27T15:28:47+08:00
000557,西部创业,4.21,-1.41,0.56,流出,-44.92,-1.32,67.05,1.96,-111.97,-3.28,-312.59,-9.15,357.5,10.47,2026-05-27T15:28:42+08:00,2026-05-27T15:28:47+08:00
