代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000019,深粮控股,5.86,-1.35,0.81,流出,-227.15,-11.47,0.0,0.0,-227.15,-11.47,5.24,0.26,221.91,11.2,2026-07-22T11:40:03+08:00,2026-07-22T11:40:51+08:00
000020,深华发Ａ,9.61,-1.64,1.17,流入,27.71,1.36,0.0,0.0,27.71,1.36,9.46,0.46,-37.16,-1.82,2026-07-22T11:40:06+08:00,2026-07-22T11:40:51+08:00
000021,深科技,42.01,8.69,9.78,流出,-6582.24,-1.03,19307.16,3.03,-25889.41,-4.06,-10581.48,-1.66,17163.72,2.69,2026-07-22T11:39:54+08:00,2026-07-22T11:40:51+08:00
000025,特  力Ａ,13.61,-1.87,0.8,流出,-434.75,-10.13,-107.48,-2.5,-327.27,-7.62,205.09,4.78,229.66,5.35,2026-07-22T11:40:03+08:00,2026-07-22T11:40:51+08:00
000026,飞亚达,16.2,-0.61,1.14,流出,-540.61,-8.06,-421.32,-6.28,-119.28,-1.78,269.5,4.02,271.1,4.04,2026-07-22T11:40:06+08:00,2026-07-22T11:40:51+08:00
000027,深圳能源,6.38,0.0,0.53,流入,67.9,0.42,666.77,4.14,-598.87,-3.72,8.09,0.05,-75.99,-0.47,2026-07-22T11:39:57+08:00,2026-07-22T11:40:51+08:00
000028,国药一致,20.36,-1.64,0.51,流出,-126.82,-2.32,0.0,0.0,-126.82,-2.32,13.94,0.26,112.88,2.07,2026-07-22T11:40:09+08:00,2026-07-22T11:40:51+08:00
000029,深深房Ａ,20.19,-1.94,0.48,流出,-494.47,-5.67,-794.29,-9.11,299.83,3.44,1244.58,14.27,-750.12,-8.6,2026-07-22T11:40:12+08:00,2026-07-22T11:40:51+08:00
000030,富奥股份,4.1,-2.61,0.59,流入,249.2,6.08,-79.0,-1.93,328.2,8.01,350.64,8.56,-599.84,-14.64,2026-07-22T11:40:09+08:00,2026-07-22T11:40:51+08:00
000031,大悦城,2.1,1.45,0.65,流出,-106.94,-1.84,415.07,7.15,-522.02,-8.99,105.91,1.82,1.03,0.02,2026-07-22T11:40:12+08:00,2026-07-22T11:40:51+08:00
000032,深桑达Ａ,16.14,0.5,2.7,流出,-135.94,-0.28,-1099.48,-2.24,963.54,1.96,-587.39,-1.2,723.33,1.47,2026-07-22T11:40:00+08:00,2026-07-22T11:40:51+08:00
000034,神州数码,27.76,9.98,12.34,流入,72215.99,25.37,81300.63,28.57,-9084.64,-3.19,-37419.82,-13.15,-34796.17,-12.23,2026-07-22T11:40:15+08:00,2026-07-22T11:40:51+08:00
000035,中国天楹,4.36,-1.58,0.78,流入,689.91,8.71,-272.2,-3.44,962.11,12.15,700.77,8.85,-1390.68,-17.56,2026-07-22T11:40:15+08:00,2026-07-22T11:40:51+08:00
000036,华联控股,4.07,2.52,2.19,流入,30.11,0.25,765.17,6.26,-735.06,-6.01,-761.63,-6.23,731.51,5.98,2026-07-22T11:39:54+08:00,2026-07-22T11:40:51+08:00
000037,深南电A,9.62,0.0,10.43,流出,-1938.44,-5.68,-9.65,-0.03,-1928.78,-5.65,710.28,2.08,1228.15,3.6,2026-07-22T11:40:18+08:00,2026-07-22T11:40:51+08:00
000039,中集集团,8.09,1.51,1.18,流入,2297.65,10.4,473.41,2.14,1824.24,8.26,-603.24,-2.73,-1694.41,-7.67,2026-07-22T11:39:57+08:00,2026-07-22T11:40:51+08:00
000042,中洲控股,7.84,-1.63,0.71,流入,152.75,4.15,172.22,4.68,-19.47,-0.53,-235.63,-6.4,82.88,2.25,2026-07-22T11:40:00+08:00,2026-07-22T11:40:51+08:00
000045,深纺织Ａ,8.78,-0.57,0.76,流入,47.08,1.54,0.0,0.0,47.08,1.54,293.8,9.61,-340.88,-11.15,2026-07-22T11:40:18+08:00,2026-07-22T11:40:51+08:00
000048,京基智农,19.69,-2.62,4.33,流入,3860.24,8.64,1741.42,3.9,2118.82,4.74,-674.34,-1.51,-3185.89,-7.13,2026-07-22T11:40:21+08:00,2026-07-22T11:40:51+08:00
000049,德赛电池,23.81,-1.69,1.45,流入,726.23,5.48,81.36,0.61,644.87,4.87,-243.01,-1.83,-483.22,-3.65,2026-07-22T11:39:57+08:00,2026-07-22T11:40:51+08:00
000050,深天马Ａ,6.31,-0.47,0.81,流入,857.03,6.9,-201.3,-1.62,1058.33,8.53,-29.73,-0.24,-827.3,-6.67,2026-07-22T11:40:03+08:00,2026-07-22T11:40:51+08:00
000055,方大集团,3.21,-0.31,0.82,流入,78.59,4.39,0.0,0.0,78.59,4.39,-24.33,-1.36,-54.26,-3.03,2026-07-22T11:40:21+08:00,2026-07-22T11:40:51+08:00
000056,*ST皇庭,1.73,0.58,0.98,流出,-112.78,-7.34,0.0,0.0,-112.78,-7.34,-55.81,-3.63,168.59,10.98,2026-07-22T11:40:24+08:00,2026-07-22T11:40:51+08:00
000058,深 赛 格,5.99,-1.32,0.51,流出,-117.99,-3.91,0.0,0.0,-117.99,-3.91,484.71,16.08,-366.72,-12.17,2026-07-22T11:40:27+08:00,2026-07-22T11:40:51+08:00
000059,华锦股份,4.49,2.28,1.57,流入,109.63,0.98,292.4,2.62,-182.77,-1.63,637.81,5.7,-747.44,-6.68,2026-07-22T11:40:00+08:00,2026-07-22T11:40:51+08:00
000060,中金岭南,6.39,2.73,2.24,流入,5920.6,9.41,4759.02,7.56,1161.57,1.85,-1709.76,-2.72,-4210.83,-6.69,2026-07-22T11:40:30+08:00,2026-07-22T11:40:51+08:00
000061,农 产 品,5.59,-2.27,0.89,流出,-300.47,-3.34,-970.98,-10.8,670.52,7.46,1235.22,13.74,-934.75,-10.4,2026-07-22T11:40:24+08:00,2026-07-22T11:40:51+08:00
000062,深圳华强,23.11,1.45,1.92,流出,-94.52,-0.21,251.93,0.55,-346.45,-0.76,-821.86,-1.8,916.38,2.0,2026-07-22T11:40:06+08:00,2026-07-22T11:40:51+08:00
000063,中兴通讯,38.37,10.01,8.81,流入,306730.68,23.34,313122.37,23.82,-6391.69,-0.49,-135727.02,-10.33,-171003.65,-13.01,2026-07-22T11:40:09+08:00,2026-07-22T11:40:51+08:00
000065,北方国际,8.97,-0.77,0.71,流入,211.73,3.42,-278.66,-4.5,490.38,7.92,681.61,11.01,-893.34,-14.43,2026-07-22T11:40:03+08:00,2026-07-22T11:40:51+08:00
000066,中国长城,15.65,4.4,4.39,流入,7404.07,3.38,5405.72,2.47,1998.35,0.91,241.84,0.11,-7645.92,-3.5,2026-07-22T11:40:03+08:00,2026-07-22T11:40:51+08:00
000068,华控赛格,2.53,-0.78,0.69,流出,-261.76,-14.83,-114.3,-6.48,-147.46,-8.36,107.26,6.08,154.51,8.75,2026-07-22T11:40:12+08:00,2026-07-22T11:40:51+08:00
000069,华侨城Ａ,1.67,0.6,0.38,流入,750.04,16.96,611.33,13.83,138.7,3.14,-344.93,-7.8,-405.11,-9.16,2026-07-22T11:40:33+08:00,2026-07-22T11:40:51+08:00
000070,特发信息,13.8,0.36,4.36,流出,-161.69,-0.32,925.37,1.81,-1087.06,-2.13,-2876.31,-5.63,3038.0,5.95,2026-07-22T11:40:15+08:00,2026-07-22T11:40:51+08:00
000078,ST海王,1.7,7.59,5.04,流入,1549.07,7.02,-280.16,-1.27,1829.22,8.29,-484.78,-2.2,-1064.29,-4.82,2026-07-22T11:40:06+08:00,2026-07-22T11:40:51+08:00
000088,盐 田 港,4.29,-1.38,0.51,流入,283.55,4.1,86.74,1.25,196.81,2.85,290.57,4.2,-574.12,-8.3,2026-07-22T11:40:36+08:00,2026-07-22T11:40:51+08:00
000089,深圳机场,6.56,-1.5,0.58,流入,119.36,1.51,435.43,5.52,-316.07,-4.01,1078.87,13.67,-1198.22,-15.19,2026-07-22T11:40:39+08:00,2026-07-22T11:40:51+08:00
000090,天健集团,3.2,-0.93,0.54,流入,208.29,6.37,-190.65,-5.83,398.94,12.21,212.65,6.51,-420.94,-12.88,2026-07-22T11:40:27+08:00,2026-07-22T11:40:51+08:00
000096,广聚能源,7.48,-0.66,1.08,流出,-128.15,-3.11,0.0,0.0,-128.15,-3.11,-131.51,-3.19,259.66,6.29,2026-07-22T11:40:09+08:00,2026-07-22T11:40:51+08:00
000099,中信海直,13.8,-1.85,0.87,流入,59.51,0.64,53.62,0.58,5.89,0.06,670.17,7.19,-729.68,-7.83,2026-07-22T11:40:42+08:00,2026-07-22T11:40:51+08:00
000100,TCL科技,5.23,-2.24,2.96,流出,-29077.8,-9.34,-26442.62,-8.5,-2635.18,-0.85,11014.57,3.54,18063.23,5.8,2026-07-22T11:40:18+08:00,2026-07-22T11:40:51+08:00
000151,中成股份,8.88,-1.33,1.08,流出,-359.13,-12.15,-77.45,-2.62,-281.67,-9.53,290.49,9.83,68.64,2.32,2026-07-22T11:40:12+08:00,2026-07-22T11:40:51+08:00
000153,丰原药业,5.26,-1.13,1.35,流入,20.92,0.64,-106.34,-3.23,127.26,3.86,-36.6,-1.11,15.67,0.48,2026-07-22T11:40:06+08:00,2026-07-22T11:40:51+08:00
000155,川能动力,11.0,0.27,1.12,流入,247.52,1.08,-236.25,-1.03,483.78,2.11,563.65,2.45,-811.18,-3.53,2026-07-22T11:40:30+08:00,2026-07-22T11:40:51+08:00
000156,华数传媒,6.52,-2.4,0.48,流入,225.42,4.21,-287.83,-5.37,513.25,9.58,958.26,17.88,-1183.69,-22.09,2026-07-22T11:40:15+08:00,2026-07-22T11:40:51+08:00
000157,中联重科,7.23,-0.55,0.45,流出,-1028.93,-4.44,675.59,2.92,-1704.52,-7.36,1098.65,4.75,-69.72,-0.3,2026-07-22T11:40:09+08:00,2026-07-22T11:40:51+08:00
000158,常山北明,12.44,0.89,1.31,流入,905.86,3.51,1470.38,5.7,-564.52,-2.19,-969.56,-3.76,63.7,0.25,2026-07-22T11:40:45+08:00,2026-07-22T11:40:51+08:00
000159,国际实业,5.15,0.98,1.36,流出,-245.82,-7.36,0.0,0.0,-245.82,-7.36,-209.09,-6.26,454.92,13.63,2026-07-22T11:40:48+08:00,2026-07-22T11:40:51+08:00
000166,申万宏源,4.65,-0.64,0.22,流出,-533.3,-2.3,-165.67,-0.71,-367.64,-1.58,1755.69,7.56,-1222.38,-5.26,2026-07-22T11:40:12+08:00,2026-07-22T11:40:51+08:00
000301,东方盛虹,11.77,1.64,0.3,流入,1798.94,7.84,512.6,2.23,1286.35,5.6,-1259.73,-5.49,-539.22,-2.35,2026-07-22T11:40:51+08:00,2026-07-22T11:40:51+08:00
000333,美的集团,83.9,-0.44,0.3,流入,14678.35,8.58,4587.18,2.68,10091.17,5.9,-11559.22,-6.76,-3119.13,-1.82,2026-07-22T11:39:54+08:00,2026-07-22T11:40:51+08:00
000338,潍柴动力,27.43,3.31,1.31,流出,-14621.15,-8.24,-547.41,-0.31,-14073.74,-7.94,10714.19,6.04,3906.96,2.2,2026-07-22T11:40:18+08:00,2026-07-22T11:40:51+08:00
000400,许继电气,21.67,-1.01,1.55,流出,-1406.89,-4.16,-1296.21,-3.84,-110.68,-0.33,478.07,1.42,928.82,2.75,2026-07-22T11:40:15+08:00,2026-07-22T11:40:51+08:00
000401,金隅冀东,3.53,-0.84,0.18,流出,-230.92,-13.97,0.0,0.0,-230.92,-13.97,130.16,7.88,100.76,6.1,2026-07-22T11:40:33+08:00,2026-07-22T11:40:51+08:00
000402,金 融 街,2.39,0.42,0.71,流入,901.77,17.81,774.03,15.29,127.73,2.52,-199.78,-3.95,-701.99,-13.86,2026-07-22T11:40:18+08:00,2026-07-22T11:40:51+08:00
000403,派林生物,9.46,-0.94,1.07,流入,653.03,6.82,-39.43,-0.41,692.46,7.23,-291.44,-3.04,-361.59,-3.78,2026-07-22T11:40:21+08:00,2026-07-22T11:40:51+08:00
000404,长虹华意,7.48,-2.73,1.28,流入,1091.1,16.29,618.45,9.24,472.65,7.06,-622.13,-9.29,-468.98,-7.0,2026-07-22T11:40:21+08:00,2026-07-22T11:40:51+08:00
000407,胜利股份,3.73,-1.58,0.84,流出,-347.21,-12.57,-104.01,-3.77,-243.2,-8.81,26.19,0.95,321.02,11.62,2026-07-22T11:40:24+08:00,2026-07-22T11:40:51+08:00
000408,藏格矿业,77.26,6.85,1.15,流入,2858.77,2.08,5661.12,4.12,-2802.35,-2.04,-5891.23,-4.28,3032.46,2.21,2026-07-22T11:39:57+08:00,2026-07-22T11:40:51+08:00
000409,云鼎科技,8.13,-1.45,0.55,流出,-242.27,-9.19,0.0,0.0,-242.27,-9.19,329.37,12.49,-87.1,-3.3,2026-07-22T11:40:36+08:00,2026-07-22T11:40:51+08:00
000410,沈阳机床,4.63,-0.86,0.62,流出,-36.92,-0.66,158.17,2.82,-195.09,-3.48,-66.31,-1.18,103.23,1.84,2026-07-22T11:40:24+08:00,2026-07-22T11:40:51+08:00
000411,英特集团,9.12,-1.3,0.57,流出,-58.7,-1.98,264.83,8.94,-323.53,-10.92,-8.52,-0.29,67.22,2.27,2026-07-22T11:40:00+08:00,2026-07-22T11:40:51+08:00
000415,渤海租赁,4.22,-0.24,0.61,流入,686.23,4.93,299.45,2.15,386.78,2.78,-172.62,-1.24,-513.61,-3.69,2026-07-22T11:40:27+08:00,2026-07-22T11:40:51+08:00
000417,合百集团,5.6,0.9,4.1,流出,-1286.86,-7.25,60.35,0.34,-1347.21,-7.59,752.3,4.24,534.56,3.01,2026-07-22T11:40:21+08:00,2026-07-22T11:40:51+08:00
000419,通程控股,4.53,-1.31,0.86,流出,-144.65,-6.76,0.0,0.0,-144.65,-6.76,186.85,8.73,-42.2,-1.97,2026-07-22T11:40:30+08:00,2026-07-22T11:40:51+08:00
000420,吉林化纤,3.6,-1.37,1.26,流入,226.11,2.01,-602.27,-5.37,828.38,7.38,242.14,2.16,-468.25,-4.17,2026-07-22T11:40:27+08:00,2026-07-22T11:40:51+08:00
000421,南京公用,5.11,-1.54,0.97,流出,-220.76,-7.63,0.0,0.0,-220.76,-7.63,93.47,3.23,127.29,4.4,2026-07-22T11:40:33+08:00,2026-07-22T11:40:51+08:00
000422,湖北宜化,12.69,-3.06,2.19,流出,-4796.57,-16.18,-5551.64,-18.73,755.07,2.55,2533.85,8.55,2262.72,7.63,2026-07-22T11:40:24+08:00,2026-07-22T11:40:51+08:00
000423,东阿阿胶,50.72,-0.65,0.73,流出,-417.73,-1.77,182.56,0.77,-600.29,-2.54,-685.15,-2.9,1102.88,4.66,2026-07-22T11:40:03+08:00,2026-07-22T11:40:51+08:00
000425,徐工机械,8.75,-1.13,0.7,流入,2688.38,4.86,3554.26,6.43,-865.88,-1.57,-2619.47,-4.74,-68.92,-0.12,2026-07-22T11:40:36+08:00,2026-07-22T11:40:51+08:00
000426,兴业银锡,32.58,9.99,2.76,流入,41359.84,26.38,43977.88,28.05,-2618.04,-1.67,-21710.02,-13.85,-19649.82,-12.53,2026-07-22T11:40:39+08:00,2026-07-22T11:40:51+08:00
000428,华天酒店,3.01,-0.66,0.77,流入,285.82,12.08,259.17,10.95,26.65,1.13,22.37,0.95,-308.19,-13.02,2026-07-22T11:40:30+08:00,2026-07-22T11:40:51+08:00
000429,粤高速Ａ,14.05,-1.68,0.42,流出,-135.89,-1.76,309.68,4.02,-445.57,-5.79,-300.11,-3.9,436.01,5.66,2026-07-22T11:40:27+08:00,2026-07-22T11:40:51+08:00
000430,张家界,5.88,0.17,0.79,流出,-103.02,-6.02,0.0,0.0,-103.02,-6.02,68.05,3.98,34.97,2.04,2026-07-22T11:40:42+08:00,2026-07-22T11:40:51+08:00
000488,ST晨鸣,1.87,-0.53,0.32,流出,-112.26,-11.19,-93.0,-9.27,-19.26,-1.92,-24.87,-2.48,137.12,13.67,2026-07-22T11:40:45+08:00,2026-07-22T11:40:51+08:00
000498,山东路桥,4.88,-2.2,0.71,流入,420.06,8.35,116.02,2.31,304.05,6.05,314.16,6.25,-734.22,-14.6,2026-07-22T11:40:39+08:00,2026-07-22T11:40:51+08:00
000501,武商集团,6.82,-1.02,0.53,流出,-248.82,-8.87,0.0,0.0,-248.82,-8.87,138.8,4.95,110.02,3.92,2026-07-22T11:40:30+08:00,2026-07-22T11:40:51+08:00
000503,国新健康,6.32,-1.25,1.36,流入,221.06,2.62,126.4,1.5,94.66,1.12,587.19,6.95,-808.25,-9.56,2026-07-22T11:40:06+08:00,2026-07-22T11:40:51+08:00
000504,南华生物,7.87,-1.38,2.06,流出,-125.28,-2.33,-168.15,-3.13,42.87,0.8,-235.77,-4.39,361.04,6.72,2026-07-22T11:40:09+08:00,2026-07-22T11:40:51+08:00
000505,京粮控股,5.21,-0.95,0.62,流出,-163.92,-7.95,0.0,0.0,-163.92,-7.95,21.41,1.04,142.5,6.91,2026-07-22T11:40:48+08:00,2026-07-22T11:40:51+08:00
000506,招金黄金,13.02,9.97,7.97,流入,14647.77,15.74,11220.23,12.06,3427.54,3.68,-4618.02,-4.96,-10029.75,-10.78,2026-07-22T11:40:51+08:00,2026-07-22T11:40:51+08:00
000507,珠海港,4.81,-1.03,0.87,流出,-776.17,-20.43,-882.84,-23.24,106.67,2.81,184.15,4.85,592.03,15.58,2026-07-22T11:40:42+08:00,2026-07-22T11:40:51+08:00
000509,华塑控股,2.78,0.72,2.34,流出,-452.33,-6.51,-116.28,-1.67,-336.05,-4.84,-538.99,-7.76,991.32,14.27,2026-07-22T11:40:12+08:00,2026-07-22T11:40:51+08:00
000510,新金路,16.35,5.48,8.75,流入,6956.29,8.18,2467.91,2.9,4488.38,5.28,117.23,0.14,-7073.52,-8.31,2026-07-22T11:39:54+08:00,2026-07-22T11:40:51+08:00
000513,丽珠集团,30.49,-1.29,0.87,流出,-294.1,-1.94,-36.85,-0.24,-257.25,-1.69,560.52,3.69,-266.43,-1.75,2026-07-22T11:40:15+08:00,2026-07-22T11:40:51+08:00
000514,渝 开 发,3.56,-1.39,0.67,流入,100.34,4.95,0.0,0.0,100.34,4.95,38.15,1.88,-138.49,-6.83,2026-07-22T11:40:33+08:00,2026-07-22T11:40:51+08:00
000516,国际医学,4.16,-0.72,0.73,流出,-992.57,-14.63,-315.24,-4.65,-677.33,-9.98,-18.77,-0.28,1011.34,14.9,2026-07-22T11:40:18+08:00,2026-07-22T11:40:51+08:00
000517,荣安地产,1.65,0.0,0.77,流入,230.9,7.31,-146.39,-4.64,377.29,11.95,19.32,0.61,-250.22,-7.92,2026-07-22T11:40:36+08:00,2026-07-22T11:40:51+08:00
000518,四环生物,3.56,-0.28,2.66,流出,-1058.59,-10.67,-885.26,-8.92,-173.33,-1.75,-247.2,-2.49,1305.79,13.16,2026-07-22T11:39:57+08:00,2026-07-22T11:40:51+08:00
000519,中兵红箭,13.64,-0.87,2.16,流出,-2180.23,-5.32,-1321.25,-3.23,-858.98,-2.1,2175.05,5.31,5.18,0.01,2026-07-22T11:40:39+08:00,2026-07-22T11:40:51+08:00
000520,凤凰航运,3.54,-0.56,1.56,流入,154.23,2.75,350.03,6.24,-195.8,-3.49,126.75,2.26,-280.98,-5.01,2026-07-22T11:40:33+08:00,2026-07-22T11:40:51+08:00
000521,长虹美菱,4.78,-1.65,0.74,流出,-311.87,-10.02,0.0,0.0,-311.87,-10.02,-6.07,-0.19,317.93,10.22,2026-07-22T11:40:42+08:00,2026-07-22T11:40:51+08:00
000523,红棉股份,2.67,-1.48,0.8,流出,-144.22,-5.04,-102.56,-3.59,-41.65,-1.46,-106.79,-3.74,251.01,8.78,2026-07-22T11:40:21+08:00,2026-07-22T11:40:51+08:00
000524,岭南控股,8.14,-1.45,1.2,流出,-323.29,-4.93,-87.39,-1.33,-235.9,-3.6,419.71,6.4,-96.42,-1.47,2026-07-22T11:40:24+08:00,2026-07-22T11:40:51+08:00
000525,红太阳,4.15,0.0,0.8,流出,-307.47,-8.25,285.97,7.68,-593.44,-15.93,-161.76,-4.34,469.23,12.59,2026-07-22T11:40:45+08:00,2026-07-22T11:40:51+08:00
000526,学大教育,31.43,1.45,5.05,流入,111.2,0.59,-359.21,-1.9,470.41,2.49,-398.61,-2.11,287.41,1.52,2026-07-22T11:40:36+08:00,2026-07-22T11:40:51+08:00
000528,柳    工,8.28,-0.6,0.97,流出,-620.16,-3.77,-116.33,-0.71,-503.83,-3.06,577.67,3.51,42.49,0.26,2026-07-22T11:40:27+08:00,2026-07-22T11:40:51+08:00
000529,广弘控股,4.47,0.0,0.47,流入,40.09,3.31,0.0,0.0,40.09,3.31,-109.64,-9.07,69.56,5.75,2026-07-22T11:40:30+08:00,2026-07-22T11:40:51+08:00
000530,冰山冷热,4.55,-2.15,1.44,流出,-213.85,-5.39,-214.16,-5.4,0.31,0.01,78.52,1.98,135.33,3.41,2026-07-22T11:40:39+08:00,2026-07-22T11:40:51+08:00
000531,穗恒运Ａ,5.87,-1.18,0.95,流出,-163.51,-3.22,-375.38,-7.39,211.87,4.17,198.9,3.92,-35.39,-0.7,2026-07-22T11:40:33+08:00,2026-07-22T11:40:51+08:00
000532,华金资本,10.07,-1.76,0.79,流出,-142.16,-5.16,0.0,0.0,-142.16,-5.16,58.58,2.13,83.59,3.03,2026-07-22T11:40:00+08:00,2026-07-22T11:40:51+08:00
000533,顺钠股份,8.01,0.75,1.95,流出,-240.76,-2.25,277.05,2.59,-517.81,-4.84,-731.06,-6.83,971.82,9.08,2026-07-22T11:40:36+08:00,2026-07-22T11:40:51+08:00
000534,万泽股份,24.98,-0.08,1.49,流出,-18.42,-0.1,0.0,0.0,-18.42,-0.1,1739.63,9.3,-1721.2,-9.2,2026-07-22T11:40:45+08:00,2026-07-22T11:40:51+08:00
000536,华映科技,3.02,-0.98,0.95,流出,-261.35,-3.3,-440.0,-5.55,178.65,2.25,-259.03,-3.27,520.38,6.57,2026-07-22T11:40:03+08:00,2026-07-22T11:40:51+08:00
000537,绿发电力,7.64,-0.65,1.14,流出,-337.81,-1.9,109.35,0.61,-447.16,-2.51,-60.54,-0.34,398.36,2.24,2026-07-22T11:40:06+08:00,2026-07-22T11:40:51+08:00
000538,云南白药,51.06,-0.27,0.49,流出,-2193.24,-4.88,-937.85,-2.09,-1255.39,-2.79,-851.42,-1.89,3044.66,6.77,2026-07-22T11:40:39+08:00,2026-07-22T11:40:51+08:00
000539,粤电力Ａ,6.1,0.83,6.13,流出,-1434.84,-1.5,1378.85,1.44,-2813.69,-2.95,4032.22,4.22,-2597.38,-2.72,2026-07-22T11:40:48+08:00,2026-07-22T11:40:51+08:00
000541,佛山照明,4.81,-2.43,0.62,流出,-340.54,-9.19,-385.8,-10.41,45.26,1.22,135.74,3.66,204.81,5.52,2026-07-22T11:40:48+08:00,2026-07-22T11:40:51+08:00
000543,皖能电力,7.84,-1.75,1.45,流出,-2044.54,-7.89,-743.19,-2.87,-1301.34,-5.02,1389.0,5.36,655.53,2.53,2026-07-22T11:40:42+08:00,2026-07-22T11:40:51+08:00
000544,中原环保,7.21,-1.23,0.32,流入,251.46,11.08,0.0,0.0,251.46,11.08,12.76,0.56,-264.21,-11.64,2026-07-22T11:40:09+08:00,2026-07-22T11:40:51+08:00
000545,金浦钛业,2.38,-0.83,1.41,流入,191.12,5.77,-162.38,-4.9,353.5,10.67,-253.12,-7.64,62.0,1.87,2026-07-22T11:40:51+08:00,2026-07-22T11:40:51+08:00
000546,金圆股份,4.01,-0.25,1.46,流出,-404.95,-9.9,189.25,4.63,-594.2,-14.53,-127.73,-3.12,532.68,13.03,2026-07-22T11:40:51+08:00,2026-07-22T11:40:51+08:00
000547,航天发展,14.04,3.08,5.73,流入,11586.88,8.98,18616.56,14.43,-7029.67,-5.45,-5894.05,-4.57,-5692.83,-4.41,2026-07-22T11:39:54+08:00,2026-07-22T11:40:51+08:00
000548,湖南投资,4.02,-1.23,1.01,流入,327.28,16.09,65.52,3.22,261.76,12.87,-62.22,-3.06,-265.06,-13.03,2026-07-22T11:39:57+08:00,2026-07-22T11:40:51+08:00
000550,江铃汽车,16.14,-2.71,0.64,流入,341.48,6.3,0.0,0.0,341.48,6.3,244.74,4.52,-586.22,-10.82,2026-07-22T11:39:54+08:00,2026-07-22T11:40:51+08:00
000551,创元科技,12.68,-1.48,3.95,流出,-1394.2,-5.76,-1209.45,-5.0,-184.75,-0.76,-92.54,-0.38,1486.74,6.14,2026-07-22T11:39:57+08:00,2026-07-22T11:40:51+08:00
000552,甘肃能化,2.51,0.0,1.17,流出,-1040.76,-9.49,-737.47,-6.73,-303.29,-2.77,272.28,2.48,768.48,7.01,2026-07-22T11:40:00+08:00,2026-07-22T11:40:51+08:00
000553,安道麦A,5.03,-0.98,0.22,流入,88.14,3.66,0.0,0.0,88.14,3.66,-6.14,-0.26,-82.0,-3.41,2026-07-22T11:40:12+08:00,2026-07-22T11:40:51+08:00
