代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000020,深华发Ａ,15.88,-0.56,流出,-603.88,-8.0,0.0,0.0,-603.88,-8.0,154.69,2.05,449.19,5.95,2026-04-22T15:00:00+08:00,2026-05-08T17:08:42+08:00
000021,深科技,29.46,2.11,流入,5969.5,3.03,-1131.55,-0.57,7101.04,3.6,-1916.39,-0.97,-4053.11,-2.06,2026-04-22T15:00:00+08:00,2026-05-08T17:08:43+08:00
000025,特 力Ａ,15.92,-2.39,流入,900.79,8.33,87.64,0.81,813.15,7.52,1426.55,13.19,-2327.33,-21.51,2026-04-22T15:00:00+08:00,2026-05-08T17:08:44+08:00
000026,飞亚达,17.4,-7.35,流出,-5377.19,-11.15,-4326.11,-8.97,-1051.08,-2.18,668.57,1.39,4708.62,9.76,2026-04-22T15:00:00+08:00,2026-05-08T17:08:45+08:00
000027,深圳能源,6.91,0.58,流出,-2359.84,-8.11,-480.62,-1.65,-1879.22,-6.46,184.85,0.64,2174.98,7.48,2026-04-22T15:00:00+08:00,2026-05-08T17:08:45+08:00
000028,国药一致,25.19,-2.55,流出,-334.41,-1.97,-29.47,-0.17,-304.93,-1.8,982.54,5.8,-648.13,-3.82,2026-04-22T15:00:00+08:00,2026-05-08T17:08:46+08:00
000029,深深房Ａ,20.14,1.05,流出,-370.46,-5.58,-246.23,-3.71,-124.23,-1.87,2.87,0.04,367.59,5.54,2026-04-22T15:00:00+08:00,2026-05-08T17:08:46+08:00
000030,富奥股份,5.34,-5.49,流出,-428.34,-1.97,133.44,0.61,-561.79,-2.58,-667.02,-3.07,1095.37,5.04,2026-04-22T15:00:00+08:00,2026-05-08T17:08:47+08:00
000031,大悦城,2.9,0.0,流出,-682.41,-15.91,-284.51,-6.63,-397.9,-9.27,66.81,1.56,615.6,14.35,2026-04-22T15:00:00+08:00,2026-05-08T17:08:48+08:00
000032,深桑达Ａ,18.43,1.38,流入,1796.86,5.54,214.46,0.66,1582.4,4.88,-1218.58,-3.76,-578.27,-1.78,2026-04-22T15:00:00+08:00,2026-05-08T17:08:48+08:00
000034,神州数码,37.44,2.49,流入,6811.33,8.6,3725.98,4.71,3085.34,3.9,-2880.3,-3.64,-3931.03,-4.97,2026-04-22T15:00:00+08:00,2026-05-08T17:08:51+08:00
000035,中国天楹,7.02,0.57,流出,-2284.17,-7.63,-2406.95,-8.04,122.78,0.41,431.16,1.44,1853.01,6.19,2026-04-22T15:00:00+08:00,2026-05-08T17:08:51+08:00
000036,华联控股,5.12,0.39,流入,502.11,4.52,943.12,8.49,-441.01,-3.97,-57.74,-0.52,-444.37,-4.0,2026-04-22T15:00:00+08:00,2026-05-08T17:08:52+08:00
000037,深南电A,11.28,-1.05,流出,-1705.19,-3.21,347.74,0.65,-2052.94,-3.87,1359.92,2.56,345.27,0.65,2026-04-22T15:00:00+08:00,2026-05-08T17:08:53+08:00
000039,中集集团,11.6,2.2,流出,-7275.2,-9.11,-2767.27,-3.47,-4507.93,-5.65,2609.04,3.27,4666.16,5.84,2026-04-22T15:00:00+08:00,2026-05-08T17:08:54+08:00
000042,中洲控股,9.02,1.01,流出,-684.27,-13.12,-99.08,-1.9,-585.19,-11.22,522.41,10.01,161.86,3.1,2026-04-22T15:00:00+08:00,2026-05-08T17:08:55+08:00
000045,深纺织Ａ,11.94,-1.32,流出,-490.97,-6.38,-435.35,-5.66,-55.62,-0.72,-95.86,-1.25,586.82,7.62,2026-04-22T15:00:00+08:00,2026-05-08T17:08:56+08:00
000048,京基智农,14.78,-1.14,流出,-2081.12,-11.29,-827.05,-4.48,-1254.08,-6.8,1.31,0.01,2079.82,11.28,2026-04-22T15:00:00+08:00,2026-05-08T17:08:57+08:00
000049,德赛电池,30.17,1.79,流出,-11654.64,-9.38,-4063.67,-3.27,-7590.97,-6.11,-5154.64,-4.15,16809.28,13.53,2026-04-22T15:00:00+08:00,2026-05-08T17:08:58+08:00
000050,深天马Ａ,8.5,1.55,流出,-515.25,-3.16,-258.69,-1.59,-256.55,-1.57,-557.87,-3.42,1073.12,6.58,2026-04-22T15:00:00+08:00,2026-05-08T17:08:58+08:00
000055,方大集团,3.39,-0.29,流出,-303.07,-13.84,0.0,0.0,-303.07,-13.84,66.85,3.05,236.22,10.79,2026-04-22T15:00:00+08:00,2026-05-08T17:08:59+08:00
000056,皇庭国际,1.98,-4.35,流出,-3147.68,-10.04,-117.73,-0.38,-3029.95,-9.67,1160.51,3.7,1987.17,6.34,2026-04-22T15:00:00+08:00,2026-05-08T17:08:59+08:00
000058,深 赛 格,8.12,2.14,流入,1815.07,16.68,1087.45,9.99,727.62,6.69,-483.51,-4.44,-1331.57,-12.24,2026-04-22T15:00:00+08:00,2026-05-08T17:09:02+08:00
000059,华锦股份,5.24,-0.95,流出,-710.98,-6.91,-874.82,-8.5,163.84,1.59,944.61,9.17,-233.63,-2.27,2026-04-22T15:00:00+08:00,2026-05-08T17:09:02+08:00
000060,中金岭南,6.81,0.29,流出,-437.33,-0.4,-2291.08,-2.12,1853.75,1.71,195.9,0.18,241.43,0.22,2026-04-22T15:00:00+08:00,2026-05-08T17:09:03+08:00
000061,农 产 品,7.5,-0.53,流出,-515.32,-5.59,-376.98,-4.09,-138.34,-1.5,24.87,0.27,490.45,5.32,2026-04-22T15:00:00+08:00,2026-05-08T17:09:05+08:00
000062,深圳华强,32.54,10.04,流入,55102.37,24.29,64016.62,28.22,-8914.25,-3.93,-23581.18,-10.4,-31521.2,-13.9,2026-04-22T15:00:00+08:00,2026-05-08T17:09:06+08:00
000063,中兴通讯,37.34,6.08,流入,136132.53,16.03,107791.07,12.69,28341.46,3.34,-34175.34,-4.02,-101957.19,-12.0,2026-04-22T15:00:00+08:00,2026-05-08T17:09:06+08:00
000065,北方国际,14.07,-2.76,流出,-2549.23,-5.19,-1440.19,-2.93,-1109.04,-2.26,932.76,1.9,1616.47,3.29,2026-04-22T15:00:00+08:00,2026-05-08T17:09:07+08:00
000066,中国长城,15.61,1.3,流入,6863.7,6.98,7924.21,8.06,-1060.51,-1.08,-4455.23,-4.53,-2408.47,-2.45,2026-04-22T15:00:00+08:00,2026-05-08T17:09:08+08:00
000068,华控赛格,3.19,-1.24,流出,-102.28,-4.02,-92.38,-3.63,-9.9,-0.39,56.33,2.21,45.95,1.81,2026-04-22T15:00:00+08:00,2026-05-08T17:09:08+08:00
000069,华侨城Ａ,2.2,0.0,流入,852.27,18.86,931.03,20.6,-78.76,-1.74,-365.79,-8.1,-486.48,-10.77,2026-04-22T15:00:00+08:00,2026-05-08T17:09:09+08:00
000070,特发信息,21.25,3.76,流入,8254.72,2.54,12486.04,3.85,-4231.32,-1.3,-9577.43,-2.95,1322.71,0.41,2026-04-22T15:00:00+08:00,2026-05-08T17:09:09+08:00
000078,海王生物,3.55,-4.57,流出,-5054.23,-8.42,-1434.69,-2.39,-3619.54,-6.03,-1462.96,-2.44,6517.19,10.86,2026-04-22T15:00:00+08:00,2026-05-08T17:09:11+08:00
000088,盐 田 港,4.54,-0.44,流出,-544.72,-6.53,-1444.28,-17.33,899.57,10.79,-207.18,-2.49,751.9,9.02,2026-04-22T15:00:00+08:00,2026-05-08T17:09:11+08:00
000089,深圳机场,6.88,0.15,流入,99.4,2.7,101.14,2.75,-1.74,-0.05,116.26,3.16,-215.66,-5.87,2026-04-22T15:00:00+08:00,2026-05-08T17:09:12+08:00
000090,天健集团,3.65,-1.62,流出,-496.78,-7.84,-728.95,-11.5,232.17,3.66,912.28,14.4,-415.5,-6.56,2026-04-22T15:00:00+08:00,2026-05-08T17:09:12+08:00
000096,广聚能源,9.63,0.1,流入,14.88,0.36,0.0,0.0,14.88,0.36,-112.93,-2.76,98.05,2.4,2026-04-22T15:00:00+08:00,2026-05-08T17:09:13+08:00
000099,中信海直,18.1,-0.66,流出,-1099.74,-6.85,-1103.73,-6.87,3.99,0.02,-1120.87,-6.98,2220.61,13.83,2026-04-22T15:00:00+08:00,2026-05-08T17:09:15+08:00
000100,TCL科技,4.35,0.23,流出,-14402.6,-9.88,-4322.94,-2.97,-10079.66,-6.92,4831.44,3.31,9571.16,6.57,2026-04-22T15:00:00+08:00,2026-05-08T17:09:17+08:00
000151,中成股份,10.82,-1.81,流出,-20.65,-0.3,-82.81,-1.2,62.16,0.9,689.25,10.0,-668.6,-9.7,2026-04-22T15:00:00+08:00,2026-05-08T17:09:18+08:00
000153,丰原药业,6.49,0.15,流出,-370.74,-5.77,-129.25,-2.01,-241.49,-3.76,596.06,9.28,-225.32,-3.51,2026-04-22T15:00:00+08:00,2026-05-08T17:09:20+08:00
000155,川能动力,17.12,0.88,流入,5462.22,4.27,2246.72,1.76,3215.5,2.52,5002.24,3.91,-10464.45,-8.19,2026-04-22T15:00:00+08:00,2026-05-08T17:09:22+08:00
000156,华数传媒,7.51,-0.79,流出,-311.2,-6.25,0.0,0.0,-311.2,-6.25,-67.73,-1.36,378.93,7.61,2026-04-22T15:00:00+08:00,2026-05-08T17:09:23+08:00
000157,中联重科,8.06,-1.35,流出,-11589.89,-18.37,-5805.95,-9.2,-5783.94,-9.17,5079.37,8.05,6510.53,10.32,2026-04-22T15:00:00+08:00,2026-05-08T17:09:26+08:00
000158,常山北明,18.1,3.13,流入,11764.54,10.31,8135.83,7.13,3628.71,3.18,-1672.5,-1.47,-10092.04,-8.84,2026-04-22T15:00:00+08:00,2026-05-08T17:09:28+08:00
000159,国际实业,6.56,5.13,流入,2657.89,10.31,132.39,0.51,2525.49,9.79,-140.33,-0.54,-2517.56,-9.76,2026-04-22T15:00:00+08:00,2026-05-08T17:09:29+08:00
000166,申万宏源,4.69,-0.21,流入,1960.3,5.14,3413.3,8.96,-1453.0,-3.81,-435.3,-1.14,-1525.0,-4.0,2026-04-22T15:00:00+08:00,2026-05-08T17:09:31+08:00
000301,东方盛虹,12.92,1.97,流入,2320.22,5.34,1306.82,3.01,1013.4,2.33,-1481.48,-3.41,-838.74,-1.93,2026-04-22T15:00:00+08:00,2026-05-08T17:09:32+08:00
000333,美的集团,79.3,-0.25,流出,-1886.11,-1.17,683.37,0.43,-2569.48,-1.6,-7819.28,-4.87,9705.4,6.04,2026-04-22T15:00:00+08:00,2026-05-08T17:09:34+08:00
000338,潍柴动力,27.98,3.9,流出,-9112.56,-2.73,3633.34,1.09,-12745.91,-3.82,16920.33,5.08,-7807.77,-2.34,2026-04-22T15:00:00+08:00,2026-05-08T17:09:35+08:00
000400,许继电气,26.24,0.31,流出,-4530.47,-6.66,-2210.37,-3.25,-2320.1,-3.41,198.22,0.29,4332.25,6.37,2026-04-22T15:00:00+08:00,2026-05-08T17:09:36+08:00
000401,金隅冀东,4.66,-0.43,流出,-936.59,-18.38,-755.18,-14.82,-181.41,-3.56,527.67,10.36,408.92,8.03,2026-04-22T15:00:00+08:00,2026-05-08T17:09:38+08:00
000402,金 融 街,2.75,0.73,流出,-254.0,-3.02,-364.35,-4.33,110.35,1.31,311.32,3.7,-57.33,-0.68,2026-04-22T15:00:00+08:00,2026-05-08T17:09:40+08:00
000403,派林生物,12.8,-0.54,流出,-876.84,-16.02,-117.56,-2.15,-759.28,-13.87,127.57,2.33,749.27,13.69,2026-04-22T15:00:00+08:00,2026-05-08T17:09:48+08:00
000404,长虹华意,8.09,1.76,流入,278.25,0.58,-224.5,-0.47,502.75,1.05,1424.27,2.98,-1702.52,-3.56,2026-04-22T15:00:00+08:00,2026-05-08T17:09:50+08:00
000407,胜利股份,4.72,0.21,流入,191.27,3.09,149.83,2.42,41.43,0.67,-30.35,-0.49,-160.92,-2.6,2026-04-22T15:00:00+08:00,2026-05-08T17:09:51+08:00
000408,藏格矿业,88.29,2.12,流入,8105.75,7.03,2237.19,1.94,5868.56,5.09,-3506.53,-3.04,-4599.22,-3.99,2026-04-22T15:00:00+08:00,2026-05-08T17:09:56+08:00
000409,云鼎科技,10.75,0.19,流出,-65.16,-0.95,-262.19,-3.84,197.03,2.89,81.36,1.19,-16.2,-0.24,2026-04-22T15:00:00+08:00,2026-05-08T17:09:58+08:00
000410,沈阳机床,6.83,2.25,流入,2708.37,17.31,1398.46,8.94,1309.91,8.37,-1006.83,-6.43,-1701.54,-10.87,2026-04-22T15:00:00+08:00,2026-05-08T17:10:00+08:00
000411,英特集团,10.82,-1.28,流入,10.75,0.26,-107.84,-2.56,118.59,2.82,85.75,2.04,-96.51,-2.29,2026-04-22T15:00:00+08:00,2026-05-08T17:10:02+08:00
000415,渤海租赁,4.72,1.07,流入,1420.15,5.46,2481.47,9.55,-1061.33,-4.08,-290.78,-1.12,-1129.37,-4.34,2026-04-22T15:00:00+08:00,2026-05-08T17:10:04+08:00
000417,合百集团,6.49,0.15,流出,-345.55,-4.95,-185.97,-2.66,-159.59,-2.28,181.0,2.59,164.56,2.36,2026-04-22T15:00:00+08:00,2026-05-08T17:10:07+08:00
000419,通程控股,5.59,-2.78,流出,-588.9,-12.16,-408.09,-8.42,-180.8,-3.73,568.68,11.74,20.22,0.42,2026-04-22T15:00:00+08:00,2026-05-08T17:10:08+08:00
000420,吉林化纤,5.28,-0.19,流出,-1216.98,-2.08,-1284.59,-2.2,67.61,0.12,-382.3,-0.65,1599.28,2.74,2026-04-22T15:00:00+08:00,2026-05-08T17:10:12+08:00
000421,南京公用,5.98,-0.66,流出,-196.3,-5.85,-149.25,-4.45,-47.05,-1.4,11.87,0.35,184.43,5.5,2026-04-22T15:00:00+08:00,2026-05-08T17:10:14+08:00
000422,湖北宜化,16.69,2.64,流入,577.52,0.62,3425.79,3.68,-2848.27,-3.06,-2275.59,-2.44,1698.07,1.82,2026-04-22T15:00:00+08:00,2026-05-08T17:10:16+08:00
000423,东阿阿胶,52.42,-1.48,流入,649.86,1.6,-976.74,-2.41,1626.59,4.01,-1386.61,-3.42,736.76,1.82,2026-04-22T15:00:00+08:00,2026-05-08T17:10:20+08:00
000425,徐工机械,9.97,-1.29,流出,-21460.57,-20.5,-10979.96,-10.49,-10480.61,-10.01,-947.53,-0.91,22408.09,21.41,2026-04-22T15:00:00+08:00,2026-05-08T17:10:23+08:00
000426,兴业银锡,43.62,-2.92,流出,-27903.58,-7.21,-14387.39,-3.71,-13516.19,-3.49,-607.84,-0.16,28511.42,7.36,2026-04-22T15:00:00+08:00,2026-05-08T17:10:24+08:00
000428,华天酒店,3.81,-0.52,流入,640.03,12.17,-5.45,-0.1,645.48,12.27,228.16,4.34,-868.19,-16.51,2026-04-22T15:00:00+08:00,2026-05-08T17:10:26+08:00
000429,粤高速Ａ,12.68,0.0,流出,-155.85,-2.43,57.63,0.9,-213.48,-3.32,-500.39,-7.79,656.24,10.22,2026-04-22T15:00:00+08:00,2026-05-08T17:10:27+08:00
000498,山东路桥,5.75,-1.71,流出,-2336.47,-18.96,-2022.57,-16.41,-313.9,-2.55,1758.72,14.27,577.75,4.69,2026-04-22T15:00:00+08:00,2026-05-08T17:10:28+08:00
000501,武商集团,8.28,-1.31,流出,-725.0,-13.97,-404.22,-7.79,-320.78,-6.18,397.84,7.67,327.17,6.3,2026-04-22T15:00:00+08:00,2026-05-08T17:10:32+08:00
000503,国新健康,7.37,-0.94,流出,-1139.41,-13.16,-420.42,-4.85,-718.98,-8.3,401.54,4.64,737.87,8.52,2026-04-22T15:00:00+08:00,2026-05-08T17:10:36+08:00
000505,京粮控股,6.52,-0.46,流入,462.55,8.88,-4.1,-0.08,466.66,8.96,-59.14,-1.14,-403.41,-7.75,2026-04-22T15:00:00+08:00,2026-05-08T17:10:41+08:00
000506,招金黄金,17.48,-0.34,流出,-3542.89,-8.13,-868.0,-1.99,-2674.89,-6.14,-3805.2,-8.73,7348.08,16.87,2026-04-22T15:00:00+08:00,2026-05-08T17:10:45+08:00
000507,珠海港,5.25,-0.94,流出,-571.94,-10.79,-554.22,-10.46,-17.72,-0.33,724.37,13.67,-152.43,-2.88,2026-04-22T15:00:00+08:00,2026-05-08T17:10:54+08:00
000509,华塑控股,3.59,0.56,流出,-228.97,-3.29,-73.21,-1.05,-155.76,-2.24,-369.59,-5.31,598.56,8.6,2026-04-22T15:00:00+08:00,2026-05-08T17:10:55+08:00
000510,新金路,14.75,-1.01,流出,-3251.93,-5.83,-1213.72,-2.18,-2038.21,-3.65,398.18,0.71,2853.75,5.11,2026-04-22T15:00:00+08:00,2026-05-08T17:10:57+08:00
000513,丽珠集团,33.7,0.06,流出,-841.13,-8.48,14.24,0.14,-855.37,-8.62,349.64,3.52,491.49,4.95,2026-04-22T15:00:00+08:00,2026-05-08T17:10:59+08:00
000514,渝 开 发,4.76,-1.45,流出,-459.19,-12.63,-161.84,-4.45,-297.36,-8.18,383.43,10.55,75.76,2.08,2026-04-22T15:00:00+08:00,2026-05-08T17:11:02+08:00
000516,国际医学,4.62,0.43,流出,-205.23,-2.21,666.11,7.17,-871.34,-9.37,-368.6,-3.97,573.84,6.17,2026-04-22T15:00:00+08:00,2026-05-08T17:11:06+08:00
000517,荣安地产,1.88,-0.53,流入,330.49,13.14,224.83,8.94,105.67,4.2,-35.05,-1.39,-295.44,-11.74,2026-04-22T15:00:00+08:00,2026-05-08T17:11:08+08:00
000519,中兵红箭,17.92,-0.67,流出,-3199.65,-11.51,-1389.89,-5.0,-1809.76,-6.51,-1042.06,-3.75,4241.71,15.26,2026-04-22T15:00:00+08:00,2026-05-08T17:11:09+08:00
000520,凤凰航运,3.97,-0.75,流出,-379.75,-8.38,18.4,0.41,-398.15,-8.78,267.81,5.91,111.93,2.47,2026-04-22T15:00:00+08:00,2026-05-08T17:11:10+08:00
000521,长虹美菱,5.62,-1.75,流出,-1633.12,-23.0,-1292.33,-18.2,-340.8,-4.8,207.59,2.92,1425.53,20.07,2026-04-22T15:00:00+08:00,2026-05-08T17:11:14+08:00
000523,红棉股份,3.23,-0.92,流入,42.96,0.88,279.78,5.76,-236.82,-4.88,194.65,4.01,-237.61,-4.89,2026-04-22T15:00:00+08:00,2026-05-08T17:11:15+08:00
000524,岭南控股,10.22,-1.54,流出,-288.41,-2.91,103.92,1.05,-392.33,-3.95,-678.83,-6.84,967.24,9.75,2026-04-22T15:00:00+08:00,2026-05-08T17:11:16+08:00
000525,红太阳,5.68,0.18,流出,-184.59,-2.59,93.78,1.32,-278.37,-3.91,249.42,3.5,-64.83,-0.91,2026-04-22T15:00:00+08:00,2026-05-08T17:11:16+08:00
000526,学大教育,34.06,4.96,流入,267.66,1.37,406.18,2.08,-138.51,-0.71,8.75,0.04,-276.42,-1.41,2026-04-22T15:00:00+08:00,2026-05-08T17:11:16+08:00
000528,柳 工,9.82,0.0,流入,337.12,1.8,342.24,1.83,-5.12,-0.03,335.23,1.79,-672.35,-3.6,2026-04-22T15:00:00+08:00,2026-05-08T17:11:17+08:00
000529,广弘控股,5.59,-0.89,流出,-298.19,-11.62,-362.87,-14.14,64.68,2.52,362.12,14.11,-63.92,-2.49,2026-04-22T15:00:00+08:00,2026-05-08T17:11:19+08:00
000530,冰山冷热,6.1,0.33,流出,-2170.12,-18.67,-1331.72,-11.46,-838.4,-7.21,480.65,4.13,1689.47,14.53,2026-04-22T15:00:00+08:00,2026-05-08T17:11:19+08:00
000531,穗恒运Ａ,7.04,2.33,流入,1399.64,5.22,1478.58,5.52,-78.94,-0.29,-1340.2,-5.0,-59.45,-0.22,2026-04-22T15:00:00+08:00,2026-05-08T17:11:20+08:00
000532,华金资本,13.83,0.88,流入,83.97,1.12,-139.12,-1.86,223.09,2.98,-49.88,-0.67,-34.09,-0.45,2026-04-22T15:00:00+08:00,2026-05-08T17:11:22+08:00
000533,顺钠股份,16.05,-2.13,流出,-13573.23,-7.64,-5782.82,-3.25,-7790.41,-4.38,-1433.99,-0.81,15007.22,8.45,2026-04-22T15:00:00+08:00,2026-05-08T17:11:22+08:00
000534,万泽股份,42.69,1.21,流出,-7614.66,-6.02,-5511.75,-4.36,-2102.9,-1.66,8151.93,6.45,-537.27,-0.42,2026-04-22T15:00:00+08:00,2026-05-08T17:11:23+08:00
000536,华映科技,4.18,-0.71,流出,-1461.78,-12.52,-927.99,-7.95,-533.79,-4.57,6.74,0.06,1455.04,12.46,2026-04-22T15:00:00+08:00,2026-05-08T17:11:23+08:00
000537,绿发电力,10.59,1.92,流入,2482.3,3.29,798.86,1.06,1683.44,2.23,-32.99,-0.04,-2449.31,-3.24,2026-04-22T15:00:00+08:00,2026-05-08T17:11:24+08:00
000538,云南白药,52.9,-1.08,流出,-7687.22,-16.59,-4213.43,-9.09,-3473.78,-7.5,3543.9,7.65,4143.31,8.94,2026-04-22T15:00:00+08:00,2026-05-08T17:11:26+08:00
000539,粤电力Ａ,6.55,2.5,流出,-4322.41,-2.41,-7484.8,-4.17,3162.4,1.76,1366.75,0.76,2955.65,1.65,2026-04-22T15:00:00+08:00,2026-05-08T17:11:29+08:00
000541,佛山照明,5.71,0.18,流出,-90.74,-2.79,-115.62,-3.55,24.88,0.76,-20.14,-0.62,110.87,3.41,2026-04-22T15:00:00+08:00,2026-05-08T17:11:31+08:00
000543,皖能电力,8.24,-0.6,流出,-5368.2,-18.62,-4473.9,-15.52,-894.3,-3.1,1489.71,5.17,3878.49,13.46,2026-04-22T15:00:00+08:00,2026-05-08T17:11:32+08:00
000544,中原环保,8.31,-0.24,流出,-22.49,-0.72,0.0,0.0,-22.49,-0.72,119.86,3.83,-97.37,-3.11,2026-04-22T15:00:00+08:00,2026-05-08T17:11:34+08:00
000545,金浦钛业,3.01,0.0,流入,151.19,1.6,15.88,0.17,135.31,1.43,-586.5,-6.21,435.31,4.61,2026-04-22T15:00:00+08:00,2026-05-08T17:11:35+08:00
000546,金圆股份,6.69,0.15,流入,1083.43,2.47,-489.02,-1.12,1572.45,3.59,1076.09,2.46,-2159.52,-4.93,2026-04-22T15:00:00+08:00,2026-05-08T17:11:37+08:00
000547,航天发展,27.2,-2.89,流出,-82009.4,-16.42,-43004.24,-8.61,-39005.16,-7.81,3299.7,0.66,78709.7,15.76,2026-04-22T15:00:00+08:00,2026-05-08T17:11:38+08:00
000548,湖南投资,5.18,-0.96,流入,138.7,4.67,0.0,0.0,138.7,4.67,368.85,12.41,-507.55,-17.08,2026-04-22T15:00:00+08:00,2026-05-08T17:11:40+08:00
000550,江铃汽车,19.29,1.47,流出,-517.86,-5.87,-246.52,-2.79,-271.34,-3.07,1249.11,14.15,-731.25,-8.28,2026-04-22T15:00:00+08:00,2026-05-08T17:11:41+08:00
000551,创元科技,14.76,2.07,流入,3581.44,12.57,450.79,1.58,3130.65,10.99,1377.15,4.83,-4958.59,-17.4,2026-04-22T15:00:00+08:00,2026-05-08T17:11:43+08:00
000552,甘肃能化,2.62,-5.42,流入,1673.06,3.7,-874.93,-1.94,2547.99,5.64,-991.32,-2.19,-681.74,-1.51,2026-04-22T15:00:00+08:00,2026-05-08T17:11:44+08:00
000553,安道麦A,6.11,-0.49,流出,-83.21,-1.83,0.0,0.0,-83.21,-1.83,-16.07,-0.35,99.28,2.19,2026-04-22T15:00:00+08:00,2026-05-08T17:11:46+08:00
000554,泰山石油,7.81,-0.89,流出,-729.83,-5.67,-461.61,-3.59,-268.22,-2.08,78.28,0.61,651.55,5.06,2026-04-22T15:00:00+08:00,2026-05-08T17:11:47+08:00
000555,神州信息,15.5,0.78,流出,-873.39,-2.39,-328.06,-0.9,-545.33,-1.5,440.98,1.21,432.41,1.19,2026-04-22T15:00:00+08:00,2026-05-08T17:11:48+08:00
000557,西部创业,4.67,-0.21,流入,103.63,3.91,53.5,2.02,50.12,1.89,127.25,4.8,-230.88,-8.72,2026-04-22T15:00:00+08:00,2026-05-08T17:11:50+08:00
000558,天府文旅,4.41,-1.56,流出,-1698.18,-16.02,-541.64,-5.11,-1156.54,-10.91,-87.85,-0.83,1786.03,16.85,2026-04-22T15:00:00+08:00,2026-05-08T17:11:51+08:00
000559,万向钱潮,17.15,-0.69,流出,-18934.88,-11.48,-15655.98,-9.49,-3278.91,-1.99,2919.02,1.77,16015.86,9.71,2026-04-22T15:00:00+08:00,2026-05-08T17:11:53+08:00
000560,我爱我家,2.94,-1.67,流出,-1536.36,-8.27,-1119.79,-6.03,-416.58,-2.24,1063.69,5.72,472.67,2.54,2026-04-22T15:00:00+08:00,2026-05-08T17:11:54+08:00
000561,烽火电子,9.89,-0.4,流出,-984.99,-11.24,-872.33,-9.95,-112.66,-1.29,182.72,2.09,802.27,9.16,2026-04-22T15:00:00+08:00,2026-05-08T17:11:56+08:00
000563,陕国投Ａ,3.34,1.52,流入,2482.96,13.91,1050.41,5.88,1432.55,8.02,-887.31,-4.97,-1595.65,-8.94,2026-04-22T15:00:00+08:00,2026-05-08T17:11:57+08:00
