代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000153,丰原药业,5.49,-2.66,1.16,流出,-391.01,-13.32,0.0,0.0,-391.01,-13.32,311.35,10.6,79.66,2.71,2026-06-04T15:11:15+08:00,2026-06-04T15:12:06+08:00
000155,川能动力,13.6,-2.86,2.12,流出,-11162.94,-20.85,-5221.94,-9.75,-5941.0,-11.1,-259.8,-0.49,11422.75,21.34,2026-06-04T15:11:24+08:00,2026-06-04T15:12:06+08:00
000156,华数传媒,6.68,-2.2,0.55,流出,-11.95,-0.19,-144.64,-2.3,132.68,2.11,-121.97,-1.94,133.93,2.13,2026-06-04T15:11:21+08:00,2026-06-04T15:12:06+08:00
000157,中联重科,7.39,1.93,1.21,流入,4957.12,7.81,7268.41,11.45,-2311.29,-3.64,2264.66,3.57,-7221.78,-11.38,2026-06-04T15:11:12+08:00,2026-06-04T15:12:06+08:00
000158,常山北明,14.51,-4.54,1.97,流出,-4937.63,-10.76,-551.85,-1.2,-4385.77,-9.56,-2128.61,-4.64,7066.23,15.4,2026-06-04T15:11:15+08:00,2026-06-04T15:12:06+08:00
000159,国际实业,6.88,0.29,5.2,流入,418.9,2.44,88.26,0.51,330.64,1.93,1348.93,7.86,-1767.83,-10.3,2026-06-04T15:11:18+08:00,2026-06-04T15:12:06+08:00
000166,申万宏源,4.32,-2.04,0.4,流出,-4793.26,-12.26,-5587.82,-14.29,794.56,2.03,2150.01,5.5,2643.24,6.76,2026-06-04T15:11:27+08:00,2026-06-04T15:12:06+08:00
000301,东方盛虹,11.62,-2.19,0.29,流出,-1145.44,-5.16,64.67,0.29,-1210.11,-5.45,1241.88,5.6,-96.44,-0.43,2026-06-04T15:11:18+08:00,2026-06-04T15:12:06+08:00
000333,美的集团,82.42,-0.23,0.36,流入,20505.12,10.16,2457.03,1.22,18048.09,8.94,-10169.12,-5.04,-10336.0,-5.12,2026-06-04T15:11:24+08:00,2026-06-04T15:12:06+08:00
000338,潍柴动力,33.74,4.56,1.74,流入,17648.92,6.11,1786.81,0.62,15862.11,5.49,-10593.67,-3.66,-7055.25,-2.44,2026-06-04T15:11:27+08:00,2026-06-04T15:12:06+08:00
000400,许继电气,24.11,-6.95,4.54,流出,-19638.78,-17.31,-11683.88,-10.3,-7954.9,-7.01,2132.31,1.88,17506.46,15.43,2026-06-04T15:11:21+08:00,2026-06-04T15:12:06+08:00
000401,金隅冀东,3.93,-1.75,0.28,流出,-426.69,-14.43,-118.03,-3.99,-308.66,-10.44,136.1,4.6,290.58,9.83,2026-06-04T15:11:21+08:00,2026-06-04T15:12:06+08:00
000402,金 融 街,2.89,-3.02,2.56,流入,136.46,0.61,458.82,2.04,-322.36,-1.43,755.17,3.35,-891.63,-3.96,2026-06-04T15:11:24+08:00,2026-06-04T15:12:06+08:00
000403,派林生物,12.84,-0.93,1.44,流入,384.38,2.21,472.67,2.72,-88.28,-0.51,366.68,2.11,-751.06,-4.32,2026-06-04T15:11:27+08:00,2026-06-04T15:12:06+08:00
000404,长虹华意,8.06,-0.25,2.03,流入,148.69,1.32,375.63,3.34,-226.94,-2.02,193.13,1.72,-341.82,-3.04,2026-06-04T15:11:30+08:00,2026-06-04T15:12:06+08:00
000407,胜利股份,4.19,-1.87,1.35,流出,-421.92,-8.48,10.62,0.21,-432.55,-8.7,-88.34,-1.78,510.26,10.26,2026-06-04T15:11:30+08:00,2026-06-04T15:12:06+08:00
000408,藏格矿业,77.65,-2.82,0.57,流出,-801.45,-1.15,-504.9,-0.72,-296.55,-0.42,1051.2,1.51,-249.75,-0.36,2026-06-04T15:11:30+08:00,2026-06-04T15:12:06+08:00
000409,云鼎科技,9.46,-1.66,0.93,流出,-643.24,-12.28,-422.79,-8.07,-220.45,-4.21,163.87,3.13,479.37,9.15,2026-06-04T15:11:33+08:00,2026-06-04T15:12:06+08:00
000410,沈阳机床,5.24,-0.57,0.85,流入,70.53,0.8,322.6,3.67,-252.07,-2.87,-36.86,-0.42,-33.67,-0.38,2026-06-04T15:11:24+08:00,2026-06-04T15:12:06+08:00
000411,英特集团,11.68,-1.1,2.48,流入,3026.66,18.42,670.04,4.08,2356.61,14.34,1530.22,9.31,-4556.87,-27.73,2026-06-04T15:11:36+08:00,2026-06-04T15:12:06+08:00
000415,渤海租赁,3.92,-0.51,1.04,流出,-1137.33,-5.14,-750.7,-3.39,-386.63,-1.75,656.28,2.97,481.04,2.18,2026-06-04T15:11:39+08:00,2026-06-04T15:12:06+08:00
000417,合百集团,7.78,-0.13,6.04,流出,-1606.54,-4.38,-820.04,-2.24,-786.5,-2.15,180.22,0.49,1426.32,3.89,2026-06-04T15:11:18+08:00,2026-06-04T15:12:06+08:00
000419,通程控股,5.02,-1.57,1.2,流出,-149.3,-4.51,0.0,0.0,-149.3,-4.51,152.59,4.61,-3.29,-0.1,2026-06-04T15:11:21+08:00,2026-06-04T15:12:06+08:00
000420,吉林化纤,4.38,-2.67,3.11,流出,-1245.91,-3.73,-355.28,-1.06,-890.63,-2.66,501.68,1.5,744.23,2.23,2026-06-04T15:11:33+08:00,2026-06-04T15:12:06+08:00
000421,南京公用,5.73,-2.39,1.07,流出,-251.05,-7.06,0.0,0.0,-251.05,-7.06,173.96,4.89,77.09,2.17,2026-06-04T15:11:33+08:00,2026-06-04T15:12:06+08:00
000422,湖北宜化,13.31,-3.06,2.66,流出,-6128.78,-16.33,-2775.39,-7.39,-3353.38,-8.93,383.49,1.02,5745.29,15.3,2026-06-04T15:11:36+08:00,2026-06-04T15:12:07+08:00
000423,东阿阿胶,48.6,-1.46,0.51,流出,-1504.15,-9.41,-702.21,-4.39,-801.94,-5.01,1592.25,9.96,-88.1,-0.55,2026-06-04T15:11:39+08:00,2026-06-04T15:12:07+08:00
000425,徐工机械,9.45,0.85,1.09,流入,8841.66,9.55,4776.88,5.16,4064.78,4.39,-8023.12,-8.67,-818.54,-0.88,2026-06-04T15:11:42+08:00,2026-06-04T15:12:07+08:00
000426,兴业银锡,39.89,-5.2,3.93,流出,-33324.99,-11.87,-16021.76,-5.7,-17303.22,-6.16,4581.84,1.63,28743.15,10.23,2026-06-04T15:11:27+08:00,2026-06-04T15:12:07+08:00
000428,华天酒店,3.51,-1.13,1.15,流出,-626.5,-15.14,-323.39,-7.81,-303.12,-7.32,299.56,7.24,326.94,7.9,2026-06-04T15:11:42+08:00,2026-06-04T15:12:07+08:00
000429,粤高速Ａ,13.85,0.36,0.43,流入,375.86,4.83,214.98,2.76,160.89,2.07,-394.67,-5.07,18.81,0.24,2026-06-04T15:11:36+08:00,2026-06-04T15:12:07+08:00
000430,张家界,8.29,-0.12,4.73,流出,-1207.96,-8.43,15.73,0.11,-1223.69,-8.54,111.01,0.77,1096.95,7.66,2026-06-04T15:11:45+08:00,2026-06-04T15:12:07+08:00
000488,ST晨鸣,2.14,-3.6,1.21,流出,-1237.97,-27.88,-106.1,-2.39,-1131.87,-25.49,471.79,10.63,766.17,17.26,2026-06-04T15:11:48+08:00,2026-06-04T15:12:07+08:00
000498,山东路桥,5.13,-1.91,0.52,流出,-311.38,-8.04,-238.47,-6.16,-72.9,-1.88,294.91,7.62,16.46,0.43,2026-06-04T15:11:45+08:00,2026-06-04T15:12:07+08:00
000501,武商集团,7.21,-2.96,1.16,流出,-910.38,-14.17,-7.09,-0.11,-903.29,-14.06,556.93,8.67,353.44,5.5,2026-06-04T15:11:51+08:00,2026-06-04T15:12:07+08:00
000503,国新健康,6.99,-0.57,1.02,流出,-487.49,-6.92,350.9,4.98,-838.39,-11.91,368.74,5.24,118.75,1.69,2026-06-04T15:11:30+08:00,2026-06-04T15:12:07+08:00
000504,*ST生物,8.97,-4.98,1.62,流出,-1362.92,-28.26,-1644.42,-34.1,281.5,5.84,773.75,16.05,589.18,12.22,2026-06-04T15:11:39+08:00,2026-06-04T15:12:07+08:00
000505,京粮控股,5.81,-1.36,1.11,流出,-359.64,-8.8,0.0,0.0,-359.64,-8.8,63.08,1.54,296.56,7.25,2026-06-04T15:11:33+08:00,2026-06-04T15:12:07+08:00
000506,招金黄金,14.0,-1.27,2.79,流出,-1392.43,-3.85,-1592.75,-4.4,200.32,0.55,611.73,1.69,780.7,2.16,2026-06-04T15:11:54+08:00,2026-06-04T15:12:07+08:00
000507,珠海港,5.25,-0.76,1.6,流出,-638.3,-8.43,343.57,4.54,-981.87,-12.97,106.84,1.41,531.46,7.02,2026-06-04T15:11:48+08:00,2026-06-04T15:12:07+08:00
000509,华塑控股,4.79,-2.04,14.45,流出,-2445.13,-3.22,590.6,0.78,-3035.73,-4.0,-2742.14,-3.61,5187.27,6.83,2026-06-04T15:11:42+08:00,2026-06-04T15:12:07+08:00
000510,新金路,19.23,0.26,8.3,流出,-1283.56,-1.34,-1143.78,-1.19,-139.78,-0.15,1548.31,1.62,-264.76,-0.28,2026-06-04T15:11:45+08:00,2026-06-04T15:12:07+08:00
000513,丽珠集团,30.35,-0.72,0.5,流出,-834.3,-9.67,-4.3,-0.05,-830.0,-9.62,-202.14,-2.34,1036.44,12.01,2026-06-04T15:11:48+08:00,2026-06-04T15:12:07+08:00
000514,渝 开 发,4.36,-2.46,1.42,流入,303.39,5.74,0.0,0.0,303.39,5.74,81.4,1.54,-384.78,-7.28,2026-06-04T15:11:24+08:00,2026-06-04T15:12:07+08:00
000516,国际医学,4.09,-2.39,0.74,流出,-944.61,-14.07,-402.2,-5.99,-542.42,-8.08,-177.92,-2.65,1122.54,16.71,2026-06-04T15:11:51+08:00,2026-06-04T15:12:07+08:00
000517,荣安地产,1.93,3.21,2.77,流入,2264.8,16.65,310.09,2.28,1954.71,14.37,963.01,7.08,-3227.81,-23.73,2026-06-04T15:11:51+08:00,2026-06-04T15:12:07+08:00
000518,四环生物,3.64,-7.38,17.23,流出,-13021.55,-19.72,-8416.45,-12.75,-4605.09,-6.97,5086.74,7.7,7934.8,12.02,2026-06-04T15:11:57+08:00,2026-06-04T15:12:07+08:00
000519,中兵红箭,19.7,-2.57,4.82,流出,-9463.64,-7.14,-7570.12,-5.71,-1893.52,-1.43,2003.63,1.51,7460.01,5.63,2026-06-04T15:11:54+08:00,2026-06-04T15:12:07+08:00
000520,凤凰航运,4.18,10.0,6.52,流入,8076.63,29.94,5641.03,20.91,2435.6,9.03,-3379.3,-12.53,-4697.33,-17.42,2026-06-04T15:11:27+08:00,2026-06-04T15:12:07+08:00
000521,长虹美菱,5.7,2.15,1.28,流入,305.36,4.79,327.45,5.13,-22.09,-0.35,-41.43,-0.65,-263.93,-4.14,2026-06-04T15:11:57+08:00,2026-06-04T15:12:07+08:00
000523,红棉股份,3.06,-3.77,1.98,流出,-1412.72,-17.4,-1395.63,-17.19,-17.08,-0.21,447.05,5.5,965.66,11.89,2026-06-04T15:11:36+08:00,2026-06-04T15:12:07+08:00
000524,岭南控股,9.08,-1.63,1.08,流出,-519.47,-7.89,-250.91,-3.81,-268.57,-4.08,179.44,2.73,340.04,5.16,2026-06-04T15:11:39+08:00,2026-06-04T15:12:07+08:00
000525,红太阳,4.53,-5.23,2.67,流出,-1455.93,-10.74,-962.75,-7.1,-493.18,-3.64,301.8,2.23,1154.13,8.51,2026-06-04T15:11:42+08:00,2026-06-04T15:12:07+08:00
000526,学大教育,27.03,-2.45,1.83,流出,-470.94,-7.95,-583.91,-9.86,112.96,1.91,-188.29,-3.18,659.23,11.13,2026-06-04T15:12:00+08:00,2026-06-04T15:12:07+08:00
000528,柳    工,8.47,-0.94,1.35,流出,-3282.17,-14.04,-3256.88,-13.93,-25.29,-0.11,230.27,0.98,3051.9,13.05,2026-06-04T15:12:03+08:00,2026-06-04T15:12:07+08:00
000529,广弘控股,4.94,-1.98,0.66,流出,-109.91,-5.9,-49.55,-2.66,-60.36,-3.24,83.47,4.48,26.44,1.42,2026-06-04T15:12:06+08:00,2026-06-04T15:12:07+08:00
000530,冰山冷热,6.24,-1.27,6.15,流出,-1130.09,-4.93,-34.8,-0.15,-1095.29,-4.78,-70.17,-0.31,1200.27,5.24,2026-06-04T15:11:54+08:00,2026-06-04T15:12:07+08:00
000531,穗恒运Ａ,7.69,-2.41,3.42,流出,-2001.09,-8.33,-950.42,-3.96,-1050.67,-4.37,523.11,2.18,1477.98,6.15,2026-06-04T15:11:45+08:00,2026-06-04T15:12:07+08:00
000532,华金资本,12.35,3.52,3.39,流入,1541.92,10.81,280.09,1.96,1261.83,8.84,-1206.09,-8.45,-335.83,-2.35,2026-06-04T15:12:00+08:00,2026-06-04T15:12:07+08:00
000533,顺钠股份,11.56,-2.2,4.96,流出,-1945.16,-4.97,-90.01,-0.23,-1855.15,-4.74,-2139.61,-5.46,4084.77,10.43,2026-06-04T15:11:09+08:00,2026-06-04T15:12:07+08:00
000534,万泽股份,33.05,7.17,6.29,流入,11413.76,11.2,5075.51,4.98,6338.25,6.22,-4711.59,-4.62,-6702.17,-6.58,2026-06-04T15:11:48+08:00,2026-06-04T15:12:07+08:00
000536,华映科技,4.13,10.13,3.98,流入,25436.1,56.61,21949.69,48.85,3486.41,7.76,-11425.96,-25.43,-14010.14,-31.18,2026-06-04T15:11:51+08:00,2026-06-04T15:12:07+08:00
000537,绿发电力,10.93,-1.18,3.34,流出,-975.15,-1.28,2374.86,3.12,-3350.01,-4.39,1358.93,1.78,-383.78,-0.5,2026-06-04T15:12:03+08:00,2026-06-04T15:12:07+08:00
000538,云南白药,48.6,-1.12,0.41,流入,993.58,2.82,-680.94,-1.93,1674.52,4.74,-7275.99,-20.62,6282.4,17.8,2026-06-04T15:11:12+08:00,2026-06-04T15:12:07+08:00
000539,粤电力Ａ,9.17,-2.45,12.76,流出,-6546.62,-2.22,-241.3,-0.08,-6305.31,-2.14,2696.65,0.91,3849.97,1.31,2026-06-04T15:11:54+08:00,2026-06-04T15:12:07+08:00
000541,佛山照明,5.0,-0.6,0.71,流出,-388.32,-8.91,-235.51,-5.4,-152.81,-3.51,174.75,4.01,213.57,4.9,2026-06-04T15:12:06+08:00,2026-06-04T15:12:07+08:00
000543,皖能电力,9.6,-0.21,3.16,流出,-3358.11,-4.87,-1764.95,-2.56,-1593.16,-2.31,1896.78,2.75,1461.33,2.12,2026-06-04T15:11:09+08:00,2026-06-04T15:12:07+08:00
000544,中原环保,7.79,-3.23,0.47,流出,-364.36,-10.21,21.17,0.59,-385.53,-10.8,234.23,6.56,130.13,3.65,2026-06-04T15:11:57+08:00,2026-06-04T15:12:07+08:00
000545,金浦钛业,2.41,-3.21,3.06,流出,-853.57,-11.72,-664.6,-9.12,-188.97,-2.59,145.75,2.0,707.81,9.72,2026-06-04T15:11:12+08:00,2026-06-04T15:12:07+08:00
000546,金圆股份,5.23,-2.61,3.33,流出,-689.54,-5.67,232.46,1.91,-922.0,-7.58,-1214.55,-9.99,1904.09,15.66,2026-06-04T15:11:57+08:00,2026-06-04T15:12:07+08:00
000547,航天发展,19.9,-1.24,3.41,流出,-8591.35,-7.96,-1838.02,-1.7,-6753.33,-6.26,-7754.17,-7.19,16345.52,15.15,2026-06-04T15:12:00+08:00,2026-06-04T15:12:07+08:00
000548,湖南投资,4.66,-1.89,1.15,流入,106.66,3.96,0.0,0.0,106.66,3.96,-77.45,-2.88,-29.21,-1.09,2026-06-04T15:12:00+08:00,2026-06-04T15:12:07+08:00
000550,江铃汽车,17.23,-1.32,0.88,流出,-66.49,-0.83,-18.01,-0.23,-48.47,-0.61,-481.59,-6.05,548.08,6.88,2026-06-04T15:11:15+08:00,2026-06-04T15:12:07+08:00
000551,创元科技,15.11,-1.37,2.14,流出,-726.17,-4.67,-427.29,-2.75,-298.88,-1.92,700.59,4.5,25.59,0.16,2026-06-04T15:12:03+08:00,2026-06-04T15:12:07+08:00
