代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000050,深天马Ａ,8.42,0.96,流入,212.05,1.02,911.0,4.38,-698.95,-3.36,156.1,0.75,-368.15,-1.77,2026-04-20T15:00:00+08:00,2026-05-08T17:08:58+08:00
000055,方大集团,3.43,-0.29,流出,-282.01,-8.16,0.0,0.0,-282.01,-8.16,150.01,4.34,132.0,3.82,2026-04-20T15:00:00+08:00,2026-05-08T17:08:59+08:00
000056,皇庭国际,1.88,2.73,流入,2093.82,18.02,1948.09,16.77,145.74,1.25,-783.85,-6.75,-1309.97,-11.27,2026-04-20T15:00:00+08:00,2026-05-08T17:08:59+08:00
000058,深 赛 格,8.01,-0.37,流入,50.07,1.1,-254.25,-5.57,304.32,6.67,-221.83,-4.86,171.76,3.77,2026-04-20T15:00:00+08:00,2026-05-08T17:09:02+08:00
000059,华锦股份,5.29,0.95,流出,-166.55,-1.26,-466.16,-3.51,299.62,2.26,-456.48,-3.44,623.03,4.7,2026-04-20T15:00:00+08:00,2026-05-08T17:09:02+08:00
000060,中金岭南,6.87,1.78,流出,-2372.81,-2.63,-4263.08,-4.72,1890.28,2.09,2151.59,2.38,221.21,0.24,2026-04-20T15:00:00+08:00,2026-05-08T17:09:03+08:00
000061,农 产 品,7.41,-0.27,流出,-290.73,-3.34,-308.37,-3.54,17.65,0.2,41.36,0.47,249.37,2.86,2026-04-20T15:00:00+08:00,2026-05-08T17:09:05+08:00
000062,深圳华强,31.07,4.75,流入,15482.45,5.92,8446.42,3.23,7036.03,2.69,-4656.54,-1.78,-10825.91,-4.14,2026-04-20T15:00:00+08:00,2026-05-08T17:09:06+08:00
000063,中兴通讯,35.83,1.42,流入,22895.09,7.75,17125.67,5.8,5769.42,1.95,-7043.1,-2.38,-15851.99,-5.37,2026-04-20T15:00:00+08:00,2026-05-08T17:09:06+08:00
000065,北方国际,14.11,-0.28,流入,316.8,0.54,696.97,1.18,-380.16,-0.65,1874.59,3.18,-2191.39,-3.72,2026-04-20T15:00:00+08:00,2026-05-08T17:09:07+08:00
000066,中国长城,15.85,0.83,流出,-9960.06,-7.81,-5446.51,-4.27,-4513.55,-3.54,-2011.18,-1.58,11971.24,9.39,2026-04-20T15:00:00+08:00,2026-05-08T17:09:08+08:00
000068,华控赛格,3.25,0.31,流入,27.97,1.19,0.0,0.0,27.97,1.19,48.66,2.07,-76.62,-3.26,2026-04-20T15:00:00+08:00,2026-05-08T17:09:08+08:00
000069,华侨城Ａ,2.22,-0.45,流入,382.37,5.16,506.56,6.83,-124.19,-1.68,-424.59,-5.73,42.22,0.57,2026-04-20T15:00:00+08:00,2026-05-08T17:09:09+08:00
000070,特发信息,21.03,3.44,流入,6370.54,1.99,8107.81,2.53,-1737.27,-0.54,1523.38,0.48,-7893.92,-2.46,2026-04-20T15:00:00+08:00,2026-05-08T17:09:09+08:00
000078,海王生物,3.9,3.45,流入,2718.82,3.53,1537.84,2.0,1180.98,1.53,43.31,0.06,-2762.13,-3.59,2026-04-20T15:00:00+08:00,2026-05-08T17:09:11+08:00
000088,盐 田 港,4.52,-0.66,流入,182.5,2.06,320.07,3.61,-137.57,-1.55,659.98,7.43,-842.48,-9.49,2026-04-20T15:00:00+08:00,2026-05-08T17:09:11+08:00
000089,深圳机场,6.85,0.15,流入,248.87,8.16,15.85,0.52,233.02,7.64,-98.02,-3.21,-150.85,-4.94,2026-04-20T15:00:00+08:00,2026-05-08T17:09:12+08:00
000090,天健集团,3.63,-0.82,流入,682.1,11.92,549.47,9.6,132.63,2.32,-295.35,-5.16,-386.75,-6.76,2026-04-20T15:00:00+08:00,2026-05-08T17:09:12+08:00
000096,广聚能源,9.68,0.62,流出,-32.29,-0.55,-82.52,-1.41,50.23,0.86,177.5,3.04,-145.21,-2.48,2026-04-20T15:00:00+08:00,2026-05-08T17:09:13+08:00
000099,中信海直,18.35,0.16,流出,-326.39,-1.64,-501.36,-2.52,174.97,0.88,-476.12,-2.39,802.51,4.04,2026-04-20T15:00:00+08:00,2026-05-08T17:09:15+08:00
000100,TCL科技,4.37,1.63,流入,12490.14,7.48,8588.44,5.14,3901.7,2.34,-5902.62,-3.53,-6587.52,-3.94,2026-04-20T15:00:00+08:00,2026-05-08T17:09:17+08:00
000151,中成股份,11.23,-0.8,流入,80.13,0.7,454.09,3.98,-373.97,-3.28,401.26,3.52,-481.39,-4.22,2026-04-20T15:00:00+08:00,2026-05-08T17:09:18+08:00
000153,丰原药业,6.54,-0.46,流出,-54.05,-0.44,-175.21,-1.43,121.16,0.99,1175.88,9.58,-1121.83,-9.14,2026-04-20T15:00:00+08:00,2026-05-08T17:09:20+08:00
000155,川能动力,16.84,-0.65,流入,243.84,0.25,-1642.15,-1.71,1885.99,1.97,-1348.0,-1.41,1104.16,1.15,2026-04-20T15:00:00+08:00,2026-05-08T17:09:22+08:00
000156,华数传媒,7.61,0.4,流出,-200.8,-3.19,-73.6,-1.17,-127.21,-2.02,-257.95,-4.09,458.75,7.28,2026-04-20T15:00:00+08:00,2026-05-08T17:09:23+08:00
000157,中联重科,8.14,0.87,流出,-3377.99,-4.42,2121.71,2.78,-5499.7,-7.2,5383.6,7.05,-2005.61,-2.63,2026-04-20T15:00:00+08:00,2026-05-08T17:09:26+08:00
000158,常山北明,17.93,0.67,流出,-2695.39,-5.92,200.55,0.44,-2895.95,-6.36,884.23,1.94,1811.17,3.98,2026-04-20T15:00:00+08:00,2026-05-08T17:09:28+08:00
000159,国际实业,6.25,0.32,流出,-419.98,-6.18,-363.4,-5.35,-56.58,-0.83,445.77,6.56,-25.79,-0.38,2026-04-20T15:00:00+08:00,2026-05-08T17:09:29+08:00
000166,申万宏源,4.74,0.0,流入,103.7,0.42,148.45,0.6,-44.75,-0.18,962.99,3.9,-1066.69,-4.33,2026-04-20T15:00:00+08:00,2026-05-08T17:09:31+08:00
000301,东方盛虹,12.37,1.64,流入,244.82,0.74,1231.85,3.74,-987.03,-3.0,1725.26,5.24,-1970.09,-5.98,2026-04-20T15:00:00+08:00,2026-05-08T17:09:32+08:00
000333,美的集团,79.58,1.18,流入,21335.6,9.69,6656.7,3.02,14678.89,6.67,-10521.65,-4.78,-10813.94,-4.91,2026-04-20T15:00:00+08:00,2026-05-08T17:09:34+08:00
000338,潍柴动力,26.36,-0.53,流出,-13738.75,-4.71,-11270.24,-3.86,-2468.51,-0.85,7319.16,2.51,6419.59,2.2,2026-04-20T15:00:00+08:00,2026-05-08T17:09:35+08:00
000400,许继电气,26.41,2.92,流入,6966.08,6.31,7681.37,6.96,-715.28,-0.65,-4904.63,-4.44,-2061.45,-1.87,2026-04-20T15:00:00+08:00,2026-05-08T17:09:36+08:00
000401,金隅冀东,4.72,-1.87,流出,-1448.38,-16.27,-2222.21,-24.97,773.84,8.69,1730.47,19.44,-282.09,-3.17,2026-04-20T15:00:00+08:00,2026-05-08T17:09:38+08:00
000402,金 融 街,2.78,-1.07,流入,451.75,2.42,910.06,4.87,-458.31,-2.45,-811.32,-4.34,359.57,1.92,2026-04-20T15:00:00+08:00,2026-05-08T17:09:40+08:00
000403,派林生物,12.88,-0.23,流出,-438.59,-6.74,136.88,2.1,-575.47,-8.84,124.9,1.92,313.7,4.82,2026-04-20T15:00:00+08:00,2026-05-08T17:09:48+08:00
000404,长虹华意,7.79,10.03,流入,6137.71,27.03,6911.25,30.44,-773.54,-3.41,-2966.5,-13.06,-3171.21,-13.97,2026-04-20T15:00:00+08:00,2026-05-08T17:09:50+08:00
000407,胜利股份,4.71,1.51,流入,389.24,4.32,575.64,6.39,-186.39,-2.07,-405.94,-4.5,16.7,0.19,2026-04-20T15:00:00+08:00,2026-05-08T17:09:51+08:00
000408,藏格矿业,86.54,1.99,流入,4266.49,2.57,-1510.36,-0.91,5776.85,3.48,9553.44,5.75,-13819.93,-8.32,2026-04-20T15:00:00+08:00,2026-05-08T17:09:56+08:00
000409,云鼎科技,10.86,-0.09,流入,162.74,2.35,0.0,0.0,162.74,2.35,-175.09,-2.53,12.35,0.18,2026-04-20T15:00:00+08:00,2026-05-08T17:09:58+08:00
000410,沈阳机床,6.76,0.45,流出,-1262.23,-12.59,57.63,0.57,-1319.86,-13.16,96.27,0.96,1165.96,11.63,2026-04-20T15:00:00+08:00,2026-05-08T17:10:00+08:00
000411,英特集团,10.91,-0.46,流出,-435.33,-12.0,-373.77,-10.3,-61.55,-1.7,368.74,10.16,66.58,1.83,2026-04-20T15:00:00+08:00,2026-05-08T17:10:02+08:00
000415,渤海租赁,4.6,0.44,流入,938.94,3.48,740.1,2.74,198.84,0.74,-340.17,-1.26,-598.78,-2.22,2026-04-20T15:00:00+08:00,2026-05-08T17:10:04+08:00
000417,合百集团,6.45,-3.73,流出,-1986.22,-16.12,-1314.34,-10.67,-671.87,-5.45,1434.22,11.64,552.0,4.48,2026-04-20T15:00:00+08:00,2026-05-08T17:10:07+08:00
000419,通程控股,5.71,-3.38,流入,219.08,2.29,-158.6,-1.66,377.68,3.95,604.2,6.32,-823.27,-8.62,2026-04-20T15:00:00+08:00,2026-05-08T17:10:08+08:00
000420,吉林化纤,5.4,3.25,流出,-1781.58,-1.47,726.34,0.6,-2507.92,-2.07,2097.53,1.73,-315.95,-0.26,2026-04-20T15:00:00+08:00,2026-05-08T17:10:12+08:00
000421,南京公用,6.03,0.33,流入,25.01,0.73,0.0,0.0,25.01,0.73,159.72,4.69,-184.73,-5.43,2026-04-20T15:00:00+08:00,2026-05-08T17:10:14+08:00
000422,湖北宜化,15.83,0.0,流出,-4415.46,-10.44,-2020.47,-4.78,-2394.99,-5.66,2657.07,6.28,1758.4,4.16,2026-04-20T15:00:00+08:00,2026-05-08T17:10:16+08:00
000423,东阿阿胶,53.97,-0.11,流出,-901.52,-1.9,971.89,2.05,-1873.41,-3.96,598.06,1.26,303.47,0.64,2026-04-20T15:00:00+08:00,2026-05-08T17:10:20+08:00
000425,徐工机械,9.93,-0.2,流出,-24748.04,-10.26,-18061.39,-7.49,-6686.65,-2.77,2796.46,1.16,21951.57,9.1,2026-04-20T15:00:00+08:00,2026-05-08T17:10:23+08:00
000426,兴业银锡,45.48,2.71,流入,11688.93,4.06,5914.91,2.05,5774.02,2.0,-4595.07,-1.6,-7093.85,-2.46,2026-04-20T15:00:00+08:00,2026-05-08T17:10:24+08:00
000428,华天酒店,3.83,0.26,流出,-153.4,-2.22,-16.73,-0.24,-136.67,-1.98,-157.95,-2.29,311.35,4.5,2026-04-20T15:00:00+08:00,2026-05-08T17:10:26+08:00
000429,粤高速Ａ,12.64,-0.47,流入,144.38,2.27,289.85,4.55,-145.47,-2.28,-134.77,-2.12,-9.61,-0.15,2026-04-20T15:00:00+08:00,2026-05-08T17:10:27+08:00
000498,山东路桥,5.84,-3.47,流出,-4327.11,-22.45,-3187.9,-16.54,-1139.21,-5.91,1826.39,9.48,2500.72,12.98,2026-04-20T15:00:00+08:00,2026-05-08T17:10:28+08:00
000501,武商集团,8.46,-0.59,流出,-371.92,-9.22,6.55,0.16,-378.47,-9.38,-62.96,-1.56,434.88,10.78,2026-04-20T15:00:00+08:00,2026-05-08T17:10:32+08:00
000503,国新健康,7.59,0.26,流出,-411.61,-5.78,-323.17,-4.54,-88.44,-1.24,-1.46,-0.02,413.07,5.8,2026-04-20T15:00:00+08:00,2026-05-08T17:10:36+08:00
000505,京粮控股,6.65,0.91,流入,47.97,1.02,-125.53,-2.66,173.5,3.68,77.9,1.65,-125.86,-2.67,2026-04-20T15:00:00+08:00,2026-05-08T17:10:41+08:00
000506,招金黄金,17.4,2.17,流出,-49.31,-0.08,-814.11,-1.31,764.8,1.23,1921.44,3.09,-1872.13,-3.01,2026-04-20T15:00:00+08:00,2026-05-08T17:10:45+08:00
000507,珠海港,5.27,0.0,流出,-424.38,-7.86,-2.9,-0.05,-421.48,-7.8,374.36,6.93,50.02,0.93,2026-04-20T15:00:00+08:00,2026-05-08T17:10:54+08:00
000509,华塑控股,3.65,-1.35,流出,-2432.43,-17.04,-1025.23,-7.18,-1407.2,-9.86,-370.16,-2.59,2802.59,19.64,2026-04-20T15:00:00+08:00,2026-05-08T17:10:55+08:00
000510,新金路,15.1,0.47,流出,-4699.73,-6.98,-1662.08,-2.47,-3037.65,-4.51,695.66,1.03,4004.07,5.94,2026-04-20T15:00:00+08:00,2026-05-08T17:10:57+08:00
000513,丽珠集团,33.62,-0.5,流出,-464.92,-3.23,-826.91,-5.74,361.99,2.51,2735.09,18.99,-2270.17,-15.76,2026-04-20T15:00:00+08:00,2026-05-08T17:10:59+08:00
000514,渝 开 发,4.87,1.46,流出,-1070.42,-17.18,-709.25,-11.38,-361.17,-5.8,-525.85,-8.44,1596.27,25.62,2026-04-20T15:00:00+08:00,2026-05-08T17:11:02+08:00
000516,国际医学,4.64,0.43,流入,464.72,4.06,784.42,6.85,-319.7,-2.79,-868.36,-7.59,403.64,3.53,2026-04-20T15:00:00+08:00,2026-05-08T17:11:06+08:00
000517,荣安地产,1.9,-1.55,流入,329.45,8.6,-385.34,-10.05,714.79,18.65,31.48,0.82,-360.93,-9.42,2026-04-20T15:00:00+08:00,2026-05-08T17:11:08+08:00
000519,中兵红箭,18.18,2.36,流入,3108.76,5.68,2441.76,4.46,667.0,1.22,-1435.37,-2.62,-1673.39,-3.06,2026-04-20T15:00:00+08:00,2026-05-08T17:11:09+08:00
000520,凤凰航运,4.03,-3.36,流出,-1055.19,-8.84,-977.19,-8.18,-78.0,-0.65,1177.52,9.86,-122.33,-1.02,2026-04-20T15:00:00+08:00,2026-05-08T17:11:10+08:00
000521,长虹美菱,5.78,1.4,流入,227.84,3.89,10.06,0.17,217.78,3.71,-269.59,-4.6,41.75,0.71,2026-04-20T15:00:00+08:00,2026-05-08T17:11:14+08:00
000523,红棉股份,3.24,0.62,流入,376.8,7.29,44.09,0.85,332.71,6.44,-368.09,-7.12,-8.71,-0.17,2026-04-20T15:00:00+08:00,2026-05-08T17:11:15+08:00
000524,岭南控股,10.51,0.38,流出,-112.95,-1.23,683.85,7.45,-796.8,-8.68,-321.85,-3.51,434.81,4.74,2026-04-20T15:00:00+08:00,2026-05-08T17:11:16+08:00
000525,红太阳,5.74,-0.52,流出,-538.58,-5.34,-784.44,-7.78,245.86,2.44,-39.46,-0.39,578.04,5.73,2026-04-20T15:00:00+08:00,2026-05-08T17:11:16+08:00
000526,学大教育,31.3,-1.6,流出,-858.31,-14.81,-90.15,-1.56,-768.16,-13.25,167.24,2.89,691.07,11.92,2026-04-20T15:00:00+08:00,2026-05-08T17:11:16+08:00
000528,柳 工,9.59,0.52,流入,1757.68,7.2,3480.74,14.26,-1723.06,-7.06,-452.24,-1.85,-1305.45,-5.35,2026-04-20T15:00:00+08:00,2026-05-08T17:11:17+08:00
000529,广弘控股,5.65,-0.35,流入,389.28,11.53,277.6,8.22,111.69,3.31,-258.93,-7.67,-130.35,-3.86,2026-04-20T15:00:00+08:00,2026-05-08T17:11:19+08:00
000530,冰山冷热,6.17,3.18,流入,1905.53,8.91,506.8,2.37,1398.73,6.54,1145.22,5.35,-3050.76,-14.26,2026-04-20T15:00:00+08:00,2026-05-08T17:11:19+08:00
000531,穗恒运Ａ,6.78,0.89,流出,-2015.5,-13.83,-1009.49,-6.93,-1006.01,-6.9,711.14,4.88,1304.36,8.95,2026-04-20T15:00:00+08:00,2026-05-08T17:11:20+08:00
000532,华金资本,13.8,0.29,流出,-464.85,-5.97,-221.32,-2.84,-243.53,-3.13,-247.68,-3.18,712.53,9.15,2026-04-20T15:00:00+08:00,2026-05-08T17:11:22+08:00
000533,顺钠股份,15.98,6.25,流入,25579.49,12.22,14800.29,7.07,10779.21,5.15,-6264.1,-2.99,-19315.4,-9.22,2026-04-20T15:00:00+08:00,2026-05-08T17:11:22+08:00
000534,万泽股份,44.52,2.42,流入,8251.25,9.04,696.87,0.76,7554.39,8.28,-4342.7,-4.76,-3908.55,-4.28,2026-04-20T15:00:00+08:00,2026-05-08T17:11:23+08:00
000536,华映科技,4.26,0.0,流出,-1117.32,-7.76,-561.33,-3.9,-556.0,-3.86,-464.51,-3.23,1581.83,10.99,2026-04-20T15:00:00+08:00,2026-05-08T17:11:23+08:00
000537,绿发电力,10.23,1.59,流出,-2784.49,-6.2,-858.82,-1.91,-1925.66,-4.29,1519.31,3.38,1265.18,2.82,2026-04-20T15:00:00+08:00,2026-05-08T17:11:24+08:00
000538,云南白药,53.42,-0.54,流出,-4604.39,-12.41,-4609.29,-12.42,4.9,0.01,2913.92,7.85,1690.47,4.56,2026-04-20T15:00:00+08:00,2026-05-08T17:11:26+08:00
000539,粤电力Ａ,5.81,1.75,流出,-3892.66,-8.26,-3314.94,-7.04,-577.72,-1.23,-473.17,-1.0,4365.83,9.27,2026-04-20T15:00:00+08:00,2026-05-08T17:11:29+08:00
000541,佛山照明,5.7,0.0,流入,227.52,6.51,448.4,12.84,-220.88,-6.32,4.35,0.12,-231.87,-6.64,2026-04-20T15:00:00+08:00,2026-05-08T17:11:31+08:00
000543,皖能电力,8.12,0.62,流入,817.64,3.65,2196.46,9.82,-1378.82,-6.16,-1427.73,-6.38,610.09,2.73,2026-04-20T15:00:00+08:00,2026-05-08T17:11:32+08:00
000544,中原环保,8.26,0.85,流入,132.77,3.87,-141.0,-4.11,273.76,7.97,-251.27,-7.32,118.5,3.45,2026-04-20T15:00:00+08:00,2026-05-08T17:11:34+08:00
000545,金浦钛业,3.08,1.32,流入,201.75,1.49,605.87,4.46,-404.13,-2.98,-781.88,-5.76,580.13,4.27,2026-04-20T15:00:00+08:00,2026-05-08T17:11:35+08:00
000546,金圆股份,6.78,-0.73,流出,-2043.48,-5.92,-1368.43,-3.96,-675.05,-1.95,594.04,1.72,1449.44,4.2,2026-04-20T15:00:00+08:00,2026-05-08T17:11:37+08:00
000547,航天发展,28.75,6.56,流入,68899.16,7.8,52611.81,5.96,16287.35,1.84,-25280.54,-2.86,-43618.63,-4.94,2026-04-20T15:00:00+08:00,2026-05-08T17:11:38+08:00
000548,湖南投资,5.23,0.38,流出,-128.56,-3.71,0.0,0.0,-128.56,-3.71,338.55,9.77,-209.99,-6.06,2026-04-20T15:00:00+08:00,2026-05-08T17:11:40+08:00
000550,江铃汽车,19.26,1.53,流入,19.31,0.14,-81.27,-0.61,100.58,0.75,1032.13,7.69,-1051.44,-7.83,2026-04-20T15:00:00+08:00,2026-05-08T17:11:41+08:00
000551,创元科技,14.45,1.47,流出,-479.68,-2.88,-234.31,-1.41,-245.38,-1.47,1160.14,6.96,-680.45,-4.08,2026-04-20T15:00:00+08:00,2026-05-08T17:11:43+08:00
000552,甘肃能化,2.54,-4.51,流入,3374.23,8.61,550.71,1.41,2823.51,7.21,117.4,0.3,-3491.63,-8.91,2026-04-20T15:00:00+08:00,2026-05-08T17:11:44+08:00
000553,安道麦A,6.19,-0.32,流出,-498.56,-11.24,0.0,0.0,-498.56,-11.24,224.47,5.06,274.09,6.18,2026-04-20T15:00:00+08:00,2026-05-08T17:11:46+08:00
000554,泰山石油,7.97,0.63,流出,-1170.29,-8.34,-351.08,-2.5,-819.21,-5.84,180.55,1.29,989.73,7.05,2026-04-20T15:00:00+08:00,2026-05-08T17:11:47+08:00
000555,神州信息,15.72,-0.76,流出,-5382.03,-9.93,-969.06,-1.79,-4412.97,-8.14,-471.57,-0.87,5853.59,10.8,2026-04-20T15:00:00+08:00,2026-05-08T17:11:48+08:00
000557,西部创业,4.71,0.64,流入,307.11,7.28,102.69,2.43,204.42,4.84,-436.27,-10.34,129.16,3.06,2026-04-20T15:00:00+08:00,2026-05-08T17:11:50+08:00
000558,天府文旅,4.55,1.79,流入,1718.07,10.33,1311.72,7.89,406.34,2.44,-1444.53,-8.68,-273.53,-1.64,2026-04-20T15:00:00+08:00,2026-05-08T17:11:51+08:00
000559,万向钱潮,16.6,1.9,流入,8470.79,4.64,4440.18,2.43,4030.62,2.21,-4017.78,-2.2,-4453.01,-2.44,2026-04-20T15:00:00+08:00,2026-05-08T17:11:53+08:00
000560,我爱我家,2.94,-2.0,流出,-4451.12,-15.75,-4653.02,-16.47,201.9,0.71,149.75,0.53,4301.37,15.22,2026-04-20T15:00:00+08:00,2026-05-08T17:11:54+08:00
000561,烽火电子,10.1,1.2,流出,-2426.3,-14.55,-1711.25,-10.26,-715.06,-4.29,1216.91,7.3,1209.4,7.25,2026-04-20T15:00:00+08:00,2026-05-08T17:11:56+08:00
000563,陕国投Ａ,3.3,0.0,流入,263.0,2.66,347.97,3.52,-84.97,-0.86,184.85,1.87,-447.84,-4.53,2026-04-20T15:00:00+08:00,2026-05-08T17:11:57+08:00
000564,供销大集,1.91,0.53,流入,2024.62,6.88,2630.6,8.94,-605.98,-2.06,-1704.63,-5.8,-319.99,-1.09,2026-04-20T15:00:00+08:00,2026-05-08T17:11:59+08:00
