代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000055,方大集团,3.23,0.0,1.34,流入,154.33,5.28,0.0,0.0,154.33,5.28,63.86,2.19,-218.19,-7.47,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000056,*ST皇庭,2.19,-2.67,3.04,流出,-519.93,-8.62,-312.83,-5.19,-207.1,-3.43,240.63,3.99,279.3,4.63,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000058,深 赛 格,6.03,0.5,0.65,流出,-323.38,-8.47,0.0,0.0,-323.38,-8.47,-137.22,-3.6,460.6,12.07,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000059,华锦股份,4.05,-1.7,1.59,流入,428.09,4.12,313.34,3.02,114.76,1.1,-75.22,-0.72,-352.87,-3.4,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000060,中金岭南,6.59,-4.08,3.28,流出,-12597.55,-12.9,-8044.87,-8.24,-4552.68,-4.66,3718.76,3.81,8878.79,9.09,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000061,农 产 品,5.55,0.0,0.77,流出,-49.69,-0.65,28.31,0.37,-78.0,-1.02,-223.94,-2.92,273.63,3.56,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000062,深圳华强,33.86,4.41,7.63,流入,8964.17,3.38,11648.34,4.39,-2684.17,-1.01,895.55,0.34,-9859.72,-3.71,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000063,中兴通讯,36.87,3.02,4.9,流入,113311.97,15.6,87478.13,12.04,25833.84,3.56,-47333.74,-6.52,-65978.24,-9.08,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000065,北方国际,8.96,-2.5,1.49,流出,-2750.37,-20.88,-268.43,-2.04,-2481.95,-18.84,317.16,2.41,2433.22,18.47,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000066,中国长城,19.31,3.93,10.43,流出,-7264.32,-1.12,1352.77,0.21,-8617.09,-1.33,6611.17,1.02,653.15,0.1,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000068,华控赛格,2.74,-0.72,1.16,流入,266.8,8.33,-75.57,-2.36,342.37,10.69,-64.24,-2.01,-202.55,-6.32,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000069,华侨城Ａ,1.64,1.23,0.68,流入,273.34,3.6,-563.54,-7.41,836.89,11.01,27.2,0.36,-300.54,-3.95,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000070,特发信息,17.42,-4.18,7.72,流出,-4472.01,-3.83,-3296.34,-2.82,-1175.66,-1.01,-1003.57,-0.86,5475.58,4.69,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000078,ST海王,1.98,10.0,4.46,流入,1667.76,7.41,-402.68,-1.79,2070.45,9.2,-488.42,-2.17,-1179.34,-5.24,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000088,盐 田 港,4.19,0.72,0.39,流入,389.36,7.62,85.41,1.67,303.94,5.95,-427.03,-8.35,37.67,0.74,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000089,深圳机场,6.34,0.16,0.43,流出,-458.53,-8.17,-126.08,-2.25,-332.45,-5.92,-205.39,-3.66,663.92,11.83,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000090,天健集团,3.07,0.99,0.8,流出,-345.06,-7.53,143.13,3.12,-488.19,-10.65,45.7,1.0,299.36,6.53,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000096,广聚能源,7.21,2.56,1.44,流入,554.93,10.55,189.39,3.6,365.54,6.95,-24.05,-0.46,-530.88,-10.1,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000099,中信海直,13.81,-1.57,0.97,流出,-289.96,-2.78,-267.28,-2.56,-22.69,-0.22,-1237.46,-11.87,1527.42,14.65,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000100,TCL科技,5.04,-4.18,6.13,流入,7884.9,1.33,13138.1,2.22,-5253.2,-0.89,-18575.97,-3.14,10691.07,1.8,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000151,中成股份,9.39,-1.26,2.32,流出,-9.39,-0.14,-22.44,-0.33,13.05,0.19,-214.7,-3.18,224.09,3.32,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000153,丰原药业,5.26,-0.57,1.67,流出,-454.39,-11.24,-158.42,-3.92,-295.96,-7.32,115.64,2.86,338.75,8.38,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000155,川能动力,11.23,-4.75,1.78,流出,-5370.0,-14.36,-2642.3,-7.07,-2727.7,-7.3,637.25,1.7,4732.75,12.66,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000156,华数传媒,6.52,1.4,0.53,流出,-426.82,-7.29,0.0,0.0,-426.82,-7.29,-577.62,-9.86,1004.44,17.15,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000157,中联重科,7.15,-3.64,1.04,流出,-265.66,-0.5,-2613.12,-4.93,2347.45,4.43,-27.68,-0.05,293.34,0.55,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000158,常山北明,12.92,3.03,2.23,流入,4343.09,9.55,2847.42,6.26,1495.67,3.29,-973.01,-2.14,-3370.08,-7.41,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000159,国际实业,5.45,-1.45,1.61,流出,-17.35,-0.41,13.81,0.33,-31.16,-0.74,286.46,6.81,-269.11,-6.39,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000166,申万宏源,4.57,0.44,0.4,流入,3673.5,9.04,3965.03,9.76,-291.52,-0.72,-1818.49,-4.48,-1855.01,-4.57,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000301,东方盛虹,12.82,3.14,0.99,流入,3221.12,3.83,2919.77,3.47,301.35,0.36,-734.73,-0.87,-2486.39,-2.96,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000333,美的集团,79.41,0.37,0.46,流出,-18672.21,-7.45,-18249.97,-7.29,-422.24,-0.17,9053.11,3.61,9619.1,3.84,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000338,潍柴动力,27.91,-6.09,1.73,流出,-15768.33,-6.53,-5949.02,-2.46,-9819.32,-4.07,-6212.61,-2.57,21980.94,9.1,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000400,许继电气,20.2,-1.7,1.17,流出,-318.19,-1.33,251.61,1.05,-569.8,-2.38,-960.14,-4.01,1278.32,5.33,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000401,金隅冀东,3.46,0.29,0.21,流出,-47.21,-2.51,0.0,0.0,-47.21,-2.51,51.31,2.73,-4.1,-0.22,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000402,金 融 街,2.42,1.68,1.05,流入,2031.13,27.0,913.39,12.14,1117.74,14.86,-1039.12,-13.81,-992.01,-13.19,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000403,派林生物,9.03,-0.99,1.05,流出,-146.01,-1.63,14.52,0.16,-160.53,-1.8,-164.56,-1.84,310.58,3.48,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000404,长虹华意,8.3,3.49,3.89,流入,384.84,1.74,-209.95,-0.95,594.79,2.69,-388.97,-1.76,4.13,0.02,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000407,胜利股份,3.78,-0.26,1.0,流出,-30.43,-0.92,0.0,0.0,-30.43,-0.92,224.34,6.75,-193.92,-5.84,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000408,藏格矿业,70.56,-3.41,0.77,流出,-7327.67,-8.47,-5764.88,-6.66,-1562.79,-1.81,-198.08,-0.23,7525.75,8.69,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000409,云鼎科技,8.16,0.25,0.77,流入,61.4,1.65,66.1,1.78,-4.7,-0.13,-244.97,-6.58,183.57,4.93,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000410,沈阳机床,4.53,-2.58,0.9,流入,342.69,4.23,-290.82,-3.59,633.52,7.83,207.44,2.56,-550.14,-6.8,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000411,英特集团,9.6,2.35,0.74,流入,675.21,17.12,189.68,4.81,485.53,12.31,-203.44,-5.16,-471.77,-11.96,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000415,渤海租赁,4.37,-6.62,3.52,流出,-9863.92,-11.6,-7997.79,-9.4,-1866.13,-2.19,4019.99,4.73,5843.93,6.87,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000417,合百集团,7.49,-2.47,3.97,流出,-1092.35,-4.67,-377.06,-1.61,-715.29,-3.05,-736.67,-3.15,1829.02,7.81,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000419,通程控股,4.68,0.65,0.9,流出,-73.69,-3.22,0.0,0.0,-73.69,-3.22,-22.47,-0.98,96.16,4.2,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000420,吉林化纤,3.79,-2.82,2.15,流出,-1710.79,-8.48,-1313.71,-6.51,-397.08,-1.97,-1006.46,-4.99,2717.25,13.47,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000421,南京公用,5.16,-0.58,0.95,流出,-129.34,-4.61,-120.44,-4.3,-8.9,-0.32,-19.59,-0.7,148.93,5.31,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000422,湖北宜化,13.04,-3.26,2.47,流出,-2867.42,-8.29,-1019.41,-2.95,-1848.01,-5.34,-2064.9,-5.97,4932.32,14.26,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000423,东阿阿胶,46.99,0.15,0.55,流出,-1639.06,-9.98,0.0,0.0,-1639.06,-9.98,-186.83,-1.14,1825.89,11.11,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000425,徐工机械,8.46,-3.64,1.2,流入,2056.27,2.23,2559.72,2.78,-503.45,-0.55,3645.63,3.96,-5701.9,-6.19,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000426,兴业银锡,33.23,-2.55,2.58,流入,247.53,0.16,1123.44,0.73,-875.91,-0.57,-6373.16,-4.14,6125.63,3.98,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000428,华天酒店,3.1,1.31,0.98,流入,151.11,4.9,0.0,0.0,151.11,4.9,-78.34,-2.54,-72.76,-2.36,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000429,粤高速Ａ,14.72,2.58,0.68,流出,-341.79,-2.65,0.0,0.0,-341.79,-2.65,421.44,3.27,-79.65,-0.62,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000430,张家界,7.02,2.48,3.47,流出,-465.59,-5.09,-243.2,-2.66,-222.39,-2.43,329.89,3.61,135.7,1.48,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000488,ST晨鸣,2.03,-0.49,0.52,流入,190.56,10.63,0.0,0.0,190.56,10.63,-147.55,-8.23,-43.01,-2.4,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000498,山东路桥,4.94,2.28,0.6,流出,-618.64,-14.55,-130.83,-3.08,-487.81,-11.47,103.08,2.42,515.56,12.12,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000501,武商集团,6.9,-0.72,0.62,流出,-167.72,-5.12,0.0,0.0,-167.72,-5.12,-163.66,-5.0,331.38,10.12,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000503,国新健康,6.33,2.43,1.26,流入,614.38,7.9,-42.48,-0.55,656.86,8.45,-398.57,-5.13,-215.81,-2.78,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000504,南华生物,7.82,-0.89,1.16,流出,-35.9,-1.19,0.0,0.0,-35.9,-1.19,75.18,2.5,-39.28,-1.3,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000505,京粮控股,5.23,0.77,0.89,流入,21.65,0.74,0.0,0.0,21.65,0.74,77.84,2.66,-99.49,-3.4,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000506,招金黄金,13.42,10.0,5.43,流入,11190.24,17.35,12825.93,19.89,-1635.69,-2.54,-5326.39,-8.26,-5863.85,-9.09,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000507,珠海港,4.68,0.21,0.42,流出,-34.93,-1.98,-140.4,-7.95,105.47,5.97,85.35,4.83,-50.42,-2.85,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000509,华塑控股,3.17,-3.06,2.82,流出,-37.43,-0.39,40.99,0.42,-78.42,-0.81,428.24,4.43,-390.81,-4.05,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000510,新金路,19.43,-1.27,8.99,流入,2082.76,1.95,1324.78,1.24,757.98,0.71,-468.87,-0.44,-1613.89,-1.51,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000513,丽珠集团,30.21,-0.89,0.84,流出,-986.28,-6.78,-87.55,-0.6,-898.73,-6.18,160.05,1.1,826.23,5.68,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000514,渝 开 发,3.7,0.0,0.91,流出,-592.49,-20.94,0.0,0.0,-592.49,-20.94,469.54,16.59,122.95,4.34,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000516,国际医学,3.9,-0.26,0.61,流入,90.73,1.72,209.79,3.98,-119.06,-2.26,-510.11,-9.68,419.37,7.96,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000517,荣安地产,1.67,0.0,0.95,流入,831.82,21.12,455.82,11.57,376.0,9.55,-291.17,-7.39,-540.65,-13.73,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000518,四环生物,3.82,7.0,10.18,流入,3966.33,10.25,54.53,0.14,3911.81,10.11,1327.89,3.43,-5294.22,-13.68,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000519,中兵红箭,18.4,-9.98,7.66,流出,-15763.7,-7.73,-10615.07,-5.21,-5148.63,-2.52,5633.03,2.76,10130.67,4.97,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000520,凤凰航运,4.4,-4.14,2.8,流出,-744.9,-5.91,-388.67,-3.08,-356.23,-2.83,-550.0,-4.36,1294.9,10.28,2026-07-08T15:06:00+08:00,2026-07-08T15:07:16+08:00
000521,长虹美菱,5.73,1.42,3.07,流出,-306.36,-2.04,21.59,0.14,-327.95,-2.18,62.09,0.41,244.27,1.62,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000523,红棉股份,2.63,0.0,1.44,流出,-679.29,-13.58,-244.1,-4.88,-435.19,-8.7,297.82,5.95,381.47,7.62,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000524,岭南控股,9.85,10.06,0.46,流入,1688.49,55.77,2189.84,72.32,-501.35,-16.56,-743.18,-24.55,-945.31,-31.22,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000525,红太阳,3.9,0.52,1.13,流入,786.04,16.2,0.0,0.0,786.04,16.2,-146.09,-3.01,-639.95,-13.19,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000526,学大教育,26.7,-1.84,1.5,流出,-471.27,-9.76,0.0,0.0,-471.27,-9.76,-58.89,-1.22,530.16,10.98,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000528,柳    工,8.07,-1.1,1.86,流出,-2282.32,-7.48,-2503.13,-8.21,220.81,0.72,86.71,0.28,2195.61,7.2,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000529,广弘控股,4.57,0.44,0.9,流入,9.72,0.42,0.0,0.0,9.72,0.42,135.24,5.79,-144.97,-6.21,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000530,冰山冷热,5.01,-1.76,2.52,流出,-576.11,-7.62,-259.75,-3.43,-316.35,-4.18,177.2,2.34,398.91,5.28,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000531,穗恒运Ａ,5.65,-0.7,0.65,流出,-144.26,-4.33,0.0,0.0,-144.26,-4.33,-91.38,-2.74,235.64,7.07,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000532,华金资本,10.45,0.1,1.04,流入,164.28,4.43,-191.8,-5.17,356.08,9.6,164.86,4.44,-329.14,-8.87,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000533,顺钠股份,8.61,-2.93,2.51,流出,-139.87,-0.93,109.79,0.73,-249.66,-1.67,-1110.16,-7.42,1250.03,8.35,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000534,万泽股份,29.54,-6.34,4.7,流出,-6542.83,-9.16,-2745.65,-3.84,-3797.17,-5.32,-3012.06,-4.22,9554.88,13.37,2026-07-08T15:06:00+08:00,2026-07-08T15:07:16+08:00
000536,华映科技,3.43,-2.0,2.67,流入,509.87,2.01,-381.72,-1.5,891.6,3.51,-1381.48,-5.45,871.61,3.44,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000537,绿发电力,6.97,-2.38,0.97,流出,-1474.98,-10.56,-736.13,-5.27,-738.85,-5.29,-286.91,-2.05,1761.9,12.61,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000538,云南白药,48.67,0.04,0.35,流出,-2586.01,-8.51,-1332.73,-4.38,-1253.28,-4.12,333.25,1.1,2252.76,7.41,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000539,粤电力Ａ,5.74,-2.21,2.4,流入,631.37,1.77,82.38,0.23,548.99,1.54,-1895.06,-5.32,1263.69,3.55,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000541,佛山照明,5.02,-0.4,0.56,流出,-609.89,-17.8,-67.83,-1.98,-542.07,-15.82,334.42,9.76,275.48,8.04,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000543,皖能电力,7.69,1.05,1.19,流出,-823.06,-3.99,-1115.04,-5.41,291.98,1.42,-130.71,-0.63,953.77,4.63,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000544,中原环保,7.17,0.28,0.38,流出,-220.08,-8.33,0.0,0.0,-220.08,-8.33,3.47,0.13,216.61,8.2,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000545,金浦钛业,2.66,0.38,7.72,流入,774.78,3.87,324.2,1.62,450.58,2.25,251.91,1.26,-1026.69,-5.13,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000546,金圆股份,4.62,-4.15,2.85,流出,-364.19,-3.92,-47.38,-0.51,-316.81,-3.41,-239.54,-2.58,603.73,6.5,2026-07-08T15:07:00+08:00,2026-07-08T15:07:16+08:00
000547,航天发展,16.04,-3.72,4.73,流出,-14797.75,-12.05,-6100.34,-4.97,-8697.4,-7.08,-3078.48,-2.51,17876.23,14.56,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
000548,湖南投资,4.12,0.24,1.08,流入,167.34,7.6,0.0,0.0,167.34,7.6,-174.33,-7.91,6.99,0.32,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000550,江铃汽车,16.56,-0.24,0.59,流出,-210.43,-4.11,-108.81,-2.12,-101.62,-1.98,-359.08,-7.01,569.51,11.12,2026-07-08T15:06:45+08:00,2026-07-08T15:07:16+08:00
000551,创元科技,17.62,-8.23,6.88,流出,-8620.33,-14.28,-5177.63,-8.58,-3442.7,-5.7,-460.6,-0.76,9080.93,15.04,2026-07-08T15:06:30+08:00,2026-07-08T15:07:16+08:00
000552,甘肃能化,2.4,0.42,1.21,流出,-104.6,-0.97,-979.61,-9.1,875.0,8.13,-72.6,-0.67,177.2,1.65,2026-07-08T15:07:15+08:00,2026-07-08T15:07:16+08:00
