代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000400,许继电气,25.19,-0.71,流出,-4329.02,-10.48,-3511.08,-8.5,-817.94,-1.98,1705.81,4.13,2623.2,6.35,2026-04-30T15:00:00+08:00,2026-05-07T16:48:42+08:00
000401,金隅冀东,4.28,-7.36,流入,1350.6,5.6,31.33,0.13,1319.28,5.47,1042.15,4.32,-2392.75,-9.92,2026-04-30T15:00:00+08:00,2026-05-07T16:48:43+08:00
000402,金 融 街,3.17,10.07,流入,6858.85,17.8,4876.52,12.66,1982.33,5.15,-3748.15,-9.73,-3110.7,-8.07,2026-04-30T15:00:00+08:00,2026-05-07T16:48:45+08:00
000403,派林生物,11.95,-1.81,流出,-1882.77,-15.27,-944.73,-7.66,-938.04,-7.61,638.16,5.18,1244.61,10.09,2026-04-30T15:00:00+08:00,2026-05-07T16:48:46+08:00
000404,长虹华意,8.28,-0.12,流出,-95.35,-0.37,21.37,0.08,-116.71,-0.46,-598.94,-2.35,694.29,2.73,2026-04-30T15:00:00+08:00,2026-05-07T16:48:47+08:00
000407,胜利股份,4.84,-0.21,流出,-614.09,-2.38,-1144.39,-4.43,530.29,2.05,1022.89,3.96,-408.8,-1.58,2026-04-30T15:00:00+08:00,2026-05-07T16:48:50+08:00
000408,藏格矿业,89.26,-1.92,流入,4005.3,3.13,536.43,0.42,3468.88,2.71,5392.32,4.21,-9397.63,-7.34,2026-04-30T15:00:00+08:00,2026-05-07T16:48:51+08:00
000409,云鼎科技,10.16,0.3,流出,-259.0,-7.83,-117.32,-3.55,-141.68,-4.28,-59.1,-1.79,318.11,9.61,2026-04-30T15:00:00+08:00,2026-05-07T16:48:53+08:00
000410,沈阳机床,6.16,-0.16,流出,-759.78,-5.52,441.91,3.21,-1201.69,-8.73,163.44,1.19,596.33,4.33,2026-04-30T15:00:00+08:00,2026-05-07T16:48:54+08:00
000411,英特集团,10.6,-0.19,流出,-72.56,-2.78,-13.29,-0.51,-59.27,-2.27,-3.42,-0.13,75.98,2.91,2026-04-30T15:00:00+08:00,2026-05-07T16:48:55+08:00
000415,渤海租赁,4.68,-1.89,流出,-4832.6,-12.14,-4632.04,-11.64,-200.56,-0.5,2782.06,6.99,2050.54,5.15,2026-04-30T15:00:00+08:00,2026-05-07T16:48:57+08:00
000417,合百集团,6.69,2.14,流入,1292.48,11.04,108.5,0.93,1183.99,10.12,186.69,1.6,-1479.18,-12.64,2026-04-30T15:00:00+08:00,2026-05-07T16:48:58+08:00
000419,通程控股,5.83,1.22,流出,-224.85,-3.26,-33.69,-0.49,-191.16,-2.77,-375.6,-5.45,600.45,8.71,2026-04-30T15:00:00+08:00,2026-05-07T16:48:59+08:00
000420,吉林化纤,5.11,-0.78,流出,-4246.59,-10.2,-1828.18,-4.39,-2418.41,-5.81,1562.54,3.75,2684.05,6.44,2026-04-30T15:00:00+08:00,2026-05-07T16:49:01+08:00
000421,南京公用,6.33,-1.09,流出,-60.23,-0.96,39.49,0.63,-99.73,-1.6,-19.75,-0.32,79.98,1.28,2026-04-30T15:00:00+08:00,2026-05-07T16:49:02+08:00
000422,湖北宜化,16.9,-1.05,流出,-4044.92,-5.9,-4091.1,-5.97,46.18,0.07,3405.21,4.97,639.7,0.93,2026-04-30T15:00:00+08:00,2026-05-07T16:49:04+08:00
000423,东阿阿胶,55.0,0.36,流入,205.51,0.63,-89.66,-0.28,295.17,0.91,148.28,0.46,-353.79,-1.09,2026-04-30T15:00:00+08:00,2026-05-07T16:49:05+08:00
000425,徐工机械,9.95,-3.4,流出,-7607.05,-4.8,3128.82,1.97,-10735.86,-6.78,-2571.06,-1.62,10178.11,6.42,2026-04-30T15:00:00+08:00,2026-05-07T16:49:06+08:00
000426,兴业银锡,42.38,-2.22,流出,-19153.95,-6.71,-33349.4,-11.69,14195.45,4.98,13169.18,4.62,5984.77,2.1,2026-04-30T15:00:00+08:00,2026-05-07T16:49:08+08:00
000428,华天酒店,3.86,-0.77,流入,80.64,1.79,-117.15,-2.6,197.79,4.39,-40.21,-0.89,-40.42,-0.9,2026-04-30T15:00:00+08:00,2026-05-07T16:49:09+08:00
000429,粤高速Ａ,12.58,-0.55,流出,-80.85,-0.86,-491.17,-5.2,410.32,4.34,681.8,7.22,-600.95,-6.36,2026-04-30T15:00:00+08:00,2026-05-07T16:49:11+08:00
000498,山东路桥,5.54,-4.65,流出,-18.94,-0.1,-775.5,-4.12,756.56,4.02,1927.31,10.24,-1908.38,-10.14,2026-04-30T15:00:00+08:00,2026-05-07T16:49:12+08:00
000501,武商集团,8.38,-0.12,流出,-547.6,-11.41,-425.94,-8.87,-121.66,-2.53,480.41,10.01,67.19,1.4,2026-04-30T15:00:00+08:00,2026-05-07T16:49:13+08:00
000503,国新健康,7.91,2.2,流入,1647.65,9.61,423.09,2.47,1224.56,7.14,452.7,2.64,-2100.36,-12.25,2026-04-30T15:00:00+08:00,2026-05-07T16:49:15+08:00
000505,京粮控股,6.61,2.96,流出,-184.35,-1.75,-156.14,-1.48,-28.2,-0.27,-844.51,-8.0,1028.86,9.75,2026-04-30T15:00:00+08:00,2026-05-07T16:49:16+08:00
000506,招金黄金,16.0,1.14,流出,-99.8,-0.23,701.75,1.63,-801.55,-1.86,863.62,2.01,-763.82,-1.78,2026-04-30T15:00:00+08:00,2026-05-07T16:49:17+08:00
000507,珠海港,5.19,-0.38,流入,709.06,11.79,405.84,6.75,303.21,5.04,-105.81,-1.76,-603.25,-10.03,2026-04-30T15:00:00+08:00,2026-05-07T16:49:20+08:00
000509,华塑控股,3.59,1.13,流出,-621.29,-9.38,223.32,3.37,-844.62,-12.76,-8.81,-0.13,630.11,9.52,2026-04-30T15:00:00+08:00,2026-05-07T16:49:21+08:00
000510,新金路,14.14,1.43,流出,-609.66,-1.41,129.63,0.3,-739.29,-1.71,-37.17,-0.09,646.84,1.5,2026-04-30T15:00:00+08:00,2026-05-07T16:49:23+08:00
000513,丽珠集团,32.65,-0.55,流入,2105.59,12.1,1290.37,7.42,815.22,4.68,-698.35,-4.01,-1407.24,-8.09,2026-04-30T15:00:00+08:00,2026-05-07T16:49:25+08:00
000514,渝 开 发,4.93,1.23,流入,558.96,8.49,247.01,3.75,311.94,4.74,-246.65,-3.75,-312.31,-4.75,2026-04-30T15:00:00+08:00,2026-05-07T16:49:26+08:00
000516,国际医学,4.6,-0.86,流出,-876.27,-8.69,-1833.63,-18.18,957.36,9.49,442.12,4.38,434.15,4.3,2026-04-30T15:00:00+08:00,2026-05-07T16:49:30+08:00
000517,荣安地产,2.02,1.0,流出,-1069.65,-14.01,-701.63,-9.19,-368.02,-4.82,26.28,0.34,1043.37,13.67,2026-04-30T15:00:00+08:00,2026-05-07T16:49:33+08:00
000519,中兵红箭,17.74,2.07,流入,483.71,1.1,-487.51,-1.11,971.22,2.21,-708.54,-1.61,224.83,0.51,2026-04-30T15:00:00+08:00,2026-05-07T16:49:35+08:00
000520,凤凰航运,3.95,-1.0,流出,-229.89,-4.37,239.57,4.56,-469.45,-8.93,-106.76,-2.03,336.65,6.4,2026-04-30T15:00:00+08:00,2026-05-07T16:49:36+08:00
000521,长虹美菱,5.66,-0.35,流出,-1020.41,-26.75,-134.31,-3.52,-886.1,-23.23,282.59,7.41,737.82,19.34,2026-04-30T15:00:00+08:00,2026-05-07T16:49:38+08:00
000523,红棉股份,3.45,0.58,流出,-393.42,-4.26,-118.66,-1.29,-274.76,-2.98,-719.83,-7.8,1113.25,12.07,2026-04-30T15:00:00+08:00,2026-05-07T16:49:39+08:00
000524,岭南控股,10.16,-1.84,流出,-421.87,-4.47,87.59,0.93,-509.46,-5.39,225.5,2.39,196.37,2.08,2026-04-30T15:00:00+08:00,2026-05-07T16:49:40+08:00
000525,红太阳,5.55,-0.36,流出,-2543.76,-22.33,-2930.34,-25.72,386.58,3.39,1474.81,12.95,1068.95,9.38,2026-04-30T15:00:00+08:00,2026-05-07T16:49:42+08:00
000526,学大教育,34.76,4.76,流入,1637.52,9.09,774.77,4.3,862.75,4.79,-255.96,-1.42,-1381.56,-7.67,2026-04-30T15:00:00+08:00,2026-05-07T16:49:43+08:00
000528,柳 工,9.66,-2.62,流出,-9970.15,-19.39,-13102.18,-25.47,3132.03,6.09,4711.4,9.16,5258.75,10.22,2026-04-30T15:00:00+08:00,2026-05-07T16:49:45+08:00
000529,广弘控股,5.66,-0.53,流出,-636.13,-20.47,-71.92,-2.31,-564.21,-18.15,21.49,0.69,614.65,19.77,2026-04-30T15:00:00+08:00,2026-05-07T16:49:46+08:00
000530,冰山冷热,5.91,0.34,流入,60.52,0.96,295.41,4.67,-234.89,-3.71,-260.55,-4.12,200.02,3.16,2026-04-30T15:00:00+08:00,2026-05-07T16:49:47+08:00
000531,穗恒运Ａ,7.05,-3.16,流出,-1990.71,-9.13,-1969.37,-9.03,-21.33,-0.1,-754.73,-3.46,2745.44,12.59,2026-04-30T15:00:00+08:00,2026-05-07T16:49:49+08:00
000532,华金资本,12.66,-0.31,流出,-510.6,-7.04,-103.99,-1.43,-406.61,-5.61,33.8,0.47,476.8,6.58,2026-04-30T15:00:00+08:00,2026-05-07T16:49:50+08:00
000533,顺钠股份,12.63,-3.95,流出,-10157.96,-14.06,-2853.55,-3.95,-7304.41,-10.11,-1307.23,-1.81,11465.19,15.87,2026-04-30T15:00:00+08:00,2026-05-07T16:49:51+08:00
000534,万泽股份,39.53,-2.87,流出,-3176.02,-5.37,-1058.55,-1.79,-2117.47,-3.58,1103.98,1.86,2072.04,3.5,2026-04-30T15:00:00+08:00,2026-05-07T16:49:54+08:00
000536,华映科技,3.94,-1.25,流出,-1291.29,-13.04,-495.82,-5.01,-795.47,-8.03,-232.67,-2.35,1523.96,15.39,2026-04-30T15:00:00+08:00,2026-05-07T16:49:55+08:00
000537,绿发电力,9.89,-3.51,流出,-7647.11,-12.87,-4719.95,-7.94,-2927.16,-4.93,575.69,0.97,7071.41,11.9,2026-04-30T15:00:00+08:00,2026-05-07T16:49:57+08:00
000538,云南白药,53.05,0.0,流出,-3133.17,-3.97,-4142.55,-5.25,1009.38,1.28,1716.55,2.17,1416.61,1.79,2026-04-30T15:00:00+08:00,2026-05-07T16:49:58+08:00
000539,粤电力Ａ,6.53,-6.71,流出,-15549.84,-14.56,-6602.98,-6.18,-8946.86,-8.38,-1250.15,-1.17,16800.0,15.73,2026-04-30T15:00:00+08:00,2026-05-07T16:50:00+08:00
000541,佛山照明,5.66,0.0,流入,57.82,2.56,-35.76,-1.58,93.59,4.14,-148.66,-6.57,90.84,4.01,2026-04-30T15:00:00+08:00,2026-05-07T16:50:01+08:00
000543,皖能电力,8.08,-0.12,流入,1868.06,7.55,1209.56,4.89,658.5,2.66,219.56,0.89,-2087.62,-8.44,2026-04-30T15:00:00+08:00,2026-05-07T16:50:03+08:00
000544,中原环保,8.45,-0.35,流入,377.2,6.1,-178.11,-2.88,555.3,8.97,328.48,5.31,-705.68,-11.4,2026-04-30T15:00:00+08:00,2026-05-07T16:50:04+08:00
000545,金浦钛业,3.02,-0.33,流出,-703.95,-5.71,-717.4,-5.82,13.45,0.11,-852.79,-6.91,1556.74,12.62,2026-04-30T15:00:00+08:00,2026-05-07T16:50:05+08:00
000546,金圆股份,7.72,4.75,流入,3068.85,3.08,1375.66,1.38,1693.18,1.7,2713.99,2.73,-5782.84,-5.81,2026-04-30T15:00:00+08:00,2026-05-07T16:50:07+08:00
000547,航天发展,24.58,2.16,流出,-670.45,-0.29,1025.75,0.44,-1696.2,-0.73,-3615.82,-1.55,4286.27,1.84,2026-04-30T15:00:00+08:00,2026-05-07T16:50:09+08:00
000548,湖南投资,5.33,-0.56,流出,-291.32,-8.45,72.47,2.1,-363.79,-10.55,-99.29,-2.88,390.62,11.33,2026-04-30T15:00:00+08:00,2026-05-07T16:50:11+08:00
000550,江铃汽车,18.75,-1.99,流出,-1376.86,-14.88,-1034.19,-11.17,-342.67,-3.7,627.02,6.77,749.84,8.1,2026-04-30T15:00:00+08:00,2026-05-07T16:50:12+08:00
000551,创元科技,16.28,3.3,流入,2691.83,2.77,53.98,0.06,2637.85,2.71,3873.57,3.98,-6565.4,-6.75,2026-04-30T15:00:00+08:00,2026-05-07T16:50:13+08:00
000552,甘肃能化,2.88,-1.71,流出,-3086.11,-8.92,460.13,1.33,-3546.24,-10.25,-945.59,-2.73,4031.7,11.65,2026-04-30T15:00:00+08:00,2026-05-07T16:50:16+08:00
000553,安道麦A,6.82,10.0,流入,1822.02,22.16,1440.04,17.51,381.98,4.65,-1115.62,-13.57,-706.41,-8.59,2026-04-30T15:00:00+08:00,2026-05-07T16:50:17+08:00
000554,泰山石油,8.19,1.24,流出,-1651.02,-6.53,-2019.63,-7.99,368.61,1.46,-105.84,-0.42,1756.86,6.95,2026-04-30T15:00:00+08:00,2026-05-07T16:50:19+08:00
000555,神州信息,13.71,0.22,流出,-399.8,-1.65,581.93,2.4,-981.72,-4.05,-364.3,-1.5,764.09,3.15,2026-04-30T15:00:00+08:00,2026-05-07T16:50:20+08:00
000557,西部创业,4.7,0.21,流入,54.22,1.25,0.0,0.0,54.22,1.25,249.92,5.76,-304.14,-7.01,2026-04-30T15:00:00+08:00,2026-05-07T16:50:21+08:00
000558,天府文旅,4.25,1.92,流入,792.57,4.84,722.39,4.41,70.18,0.43,-559.56,-3.42,-233.01,-1.42,2026-04-30T15:00:00+08:00,2026-05-07T16:50:23+08:00
000559,万向钱潮,16.09,1.58,流入,1171.2,1.17,4257.0,4.25,-3085.8,-3.08,142.3,0.14,-1313.49,-1.31,2026-04-30T15:00:00+08:00,2026-05-07T16:51:42+08:00
000560,我爱我家,2.97,1.02,流入,1292.75,4.91,-94.52,-0.36,1387.26,5.27,-605.45,-2.3,-687.3,-2.61,2026-04-30T15:00:00+08:00,2026-05-07T16:51:43+08:00
000561,烽火电子,9.51,2.37,流出,-1077.9,-8.46,-398.83,-3.13,-679.07,-5.33,-336.14,-2.64,1414.04,11.1,2026-04-30T15:00:00+08:00,2026-05-07T16:51:44+08:00
000563,陕国投Ａ,3.26,-0.31,流出,-1095.04,-7.97,-2254.84,-16.42,1159.8,8.44,741.84,5.4,353.2,2.57,2026-04-30T15:00:00+08:00,2026-05-07T16:51:46+08:00
000564,供销大集,1.75,0.57,流出,-4069.83,-9.91,-3620.64,-8.81,-449.19,-1.09,625.08,1.52,3444.75,8.38,2026-04-30T15:00:00+08:00,2026-05-07T16:51:47+08:00
