代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000029,深深房Ａ,26.49,10.01,流入,5088.66,7.67,4372.99,6.59,715.67,1.08,-2128.75,-3.21,-2959.91,-4.46,2026-05-12T15:09:45+08:00,2026-05-12T15:10:05+08:00
000030,富奥股份,4.95,-2.37,流入,184.39,1.88,-652.26,-6.66,836.65,8.54,1328.03,13.56,-1512.42,-15.44,2026-05-12T15:10:03+08:00,2026-05-12T15:10:05+08:00
000031,大悦城,3.11,-0.32,流入,624.82,5.65,242.73,2.2,382.09,3.46,649.24,5.88,-1274.06,-11.53,2026-05-12T15:09:06+08:00,2026-05-12T15:10:05+08:00
000032,深桑达Ａ,18.82,-1.26,流出,-6506.8,-15.92,-2480.95,-6.07,-4025.85,-9.85,-1053.71,-2.58,7560.52,18.5,2026-05-12T15:09:09+08:00,2026-05-12T15:10:05+08:00
000034,神州数码,41.79,-1.95,流出,-6574.53,-4.05,-3602.21,-2.22,-2972.32,-1.83,3381.12,2.08,3193.42,1.97,2026-05-12T15:09:51+08:00,2026-05-12T15:10:05+08:00
000035,中国天楹,6.47,-1.07,流出,-3157.16,-8.57,-1477.81,-4.01,-1679.35,-4.56,899.12,2.44,2258.04,6.13,2026-05-12T15:09:48+08:00,2026-05-12T15:10:05+08:00
000036,华联控股,6.17,-2.53,流出,-4264.86,-8.83,-5589.89,-11.58,1325.03,2.74,-595.35,-1.23,4860.21,10.07,2026-05-12T15:09:51+08:00,2026-05-12T15:10:05+08:00
000037,深南电A,11.7,4.65,流入,5368.09,7.62,1376.75,1.95,3991.34,5.66,1291.18,1.83,-6659.27,-9.45,2026-05-12T15:09:51+08:00,2026-05-12T15:10:05+08:00
000039,中集集团,12.84,-2.73,流出,-5607.17,-11.37,-722.8,-1.47,-4884.37,-9.9,519.24,1.05,5087.94,10.32,2026-05-12T15:09:54+08:00,2026-05-12T15:10:05+08:00
000042,中洲控股,10.25,2.4,流入,286.95,2.87,-203.52,-2.04,490.47,4.91,360.16,3.61,-647.12,-6.48,2026-05-12T15:09:57+08:00,2026-05-12T15:10:05+08:00
000045,深纺织Ａ,12.29,0.16,流入,171.5,1.32,582.21,4.47,-410.71,-3.15,221.01,1.7,-392.51,-3.01,2026-05-12T15:09:12+08:00,2026-05-12T15:10:05+08:00
000048,京基智农,14.87,-1.91,流出,-1316.24,-9.84,-163.84,-1.23,-1152.41,-8.62,-11.9,-0.09,1328.14,9.93,2026-05-12T15:10:00+08:00,2026-05-12T15:10:05+08:00
000049,德赛电池,27.94,-2.51,流出,-4561.57,-11.24,-3157.29,-7.78,-1404.28,-3.46,1428.44,3.52,3133.13,7.72,2026-05-12T15:10:03+08:00,2026-05-12T15:10:05+08:00
000050,深天马Ａ,7.68,-1.92,流出,-1516.56,-7.93,-1610.56,-8.42,93.99,0.49,1157.28,6.05,359.28,1.88,2026-05-12T15:09:06+08:00,2026-05-12T15:10:05+08:00
000055,方大集团,3.69,-2.38,流入,17.67,0.56,0.0,0.0,17.67,0.56,-41.79,-1.32,24.12,0.76,2026-05-12T15:09:15+08:00,2026-05-12T15:10:05+08:00
000056,*ST皇庭,1.69,-0.59,流出,-460.3,-5.41,-456.14,-5.36,-4.16,-0.05,-4.01,-0.05,464.31,5.46,2026-05-12T15:09:54+08:00,2026-05-12T15:10:05+08:00
000058,深 赛 格,8.33,-1.42,流出,-727.36,-5.65,-12.55,-0.1,-714.81,-5.55,507.43,3.94,219.93,1.71,2026-05-12T15:09:54+08:00,2026-05-12T15:10:05+08:00
000059,华锦股份,5.14,-0.58,流入,3333.44,15.78,2328.13,11.02,1005.3,4.76,202.56,0.96,-3536.0,-16.73,2026-05-12T15:09:57+08:00,2026-05-12T15:10:05+08:00
000060,中金岭南,7.76,-8.71,流出,-47835.29,-9.9,-45445.46,-9.4,-2389.82,-0.49,18104.02,3.75,29731.27,6.15,2026-05-12T15:09:18+08:00,2026-05-12T15:10:05+08:00
000061,农 产 品,7.18,-2.71,流出,-805.97,-5.48,-338.13,-2.3,-467.85,-3.18,973.61,6.62,-167.63,-1.14,2026-05-12T15:09:21+08:00,2026-05-12T15:10:05+08:00
000062,深圳华强,37.39,-4.35,流出,-65136.22,-15.11,-39700.24,-9.21,-25435.98,-5.9,10741.01,2.49,54395.2,12.62,2026-05-12T15:09:45+08:00,2026-05-12T15:10:05+08:00
000063,中兴通讯,38.09,-2.61,流出,-95603.89,-19.62,-68183.8,-13.99,-27420.1,-5.63,22450.86,4.61,73153.03,15.01,2026-05-12T15:09:24+08:00,2026-05-12T15:10:05+08:00
000065,北方国际,12.98,-2.11,流出,-2888.09,-8.68,-663.08,-1.99,-2225.01,-6.69,598.94,1.8,2289.15,6.88,2026-05-12T15:09:09+08:00,2026-05-12T15:10:05+08:00
000066,中国长城,25.36,8.38,流入,48716.91,2.85,108332.45,6.34,-59615.53,-3.49,-29513.14,-1.73,-19203.74,-1.12,2026-05-12T15:09:12+08:00,2026-05-12T15:10:05+08:00
000068,华控赛格,3.34,2.77,流入,1364.29,11.38,400.49,3.34,963.8,8.04,697.55,5.82,-2061.85,-17.19,2026-05-12T15:09:48+08:00,2026-05-12T15:10:05+08:00
000069,华侨城Ａ,2.28,0.0,流出,-133.44,-1.06,475.95,3.77,-609.39,-4.82,68.39,0.54,65.05,0.52,2026-05-12T15:10:00+08:00,2026-05-12T15:10:05+08:00
000070,特发信息,21.55,3.11,流入,6733.1,2.03,9434.77,2.85,-2701.66,-0.82,2315.8,0.7,-9048.9,-2.73,2026-05-12T15:10:03+08:00,2026-05-12T15:10:05+08:00
000078,ST海王,2.46,-5.02,流出,-155.56,-25.54,0.0,0.0,-155.56,-25.54,-48.59,-7.98,204.14,33.51,2026-05-12T15:09:51+08:00,2026-05-12T15:10:05+08:00
000088,盐 田 港,4.59,0.22,流出,-794.59,-5.9,-590.68,-4.38,-203.91,-1.51,-773.78,-5.74,1568.37,11.64,2026-05-12T15:09:15+08:00,2026-05-12T15:10:05+08:00
000089,深圳机场,6.89,-0.72,流出,-669.06,-13.22,137.8,2.72,-806.86,-15.94,92.21,1.82,576.85,11.4,2026-05-12T15:09:06+08:00,2026-05-12T15:10:05+08:00
000090,天健集团,3.58,-0.28,流入,208.31,2.75,-243.68,-3.22,451.99,5.97,242.01,3.2,-450.33,-5.95,2026-05-12T15:09:09+08:00,2026-05-12T15:10:05+08:00
000096,广聚能源,9.33,-1.37,流出,-647.68,-10.09,278.41,4.34,-926.09,-14.43,-177.87,-2.77,825.55,12.86,2026-05-12T15:09:18+08:00,2026-05-12T15:10:05+08:00
000099,中信海直,17.52,-3.04,流出,-4965.51,-21.94,-3037.35,-13.42,-1928.16,-8.52,968.84,4.28,3996.67,17.66,2026-05-12T15:09:27+08:00,2026-05-12T15:10:05+08:00
000100,TCL科技,4.27,-1.61,流出,-16007.2,-6.99,-7207.78,-3.15,-8799.42,-3.84,12498.8,5.46,3508.39,1.53,2026-05-12T15:09:57+08:00,2026-05-12T15:10:05+08:00
000151,中成股份,12.02,-1.07,流入,301.43,3.47,333.44,3.83,-32.01,-0.37,-15.72,-0.18,-285.71,-3.29,2026-05-12T15:09:30+08:00,2026-05-12T15:10:05+08:00
000153,丰原药业,6.36,-1.7,流出,-366.52,-7.4,-354.81,-7.17,-11.71,-0.24,157.58,3.18,208.94,4.22,2026-05-12T15:10:00+08:00,2026-05-12T15:10:05+08:00
000155,川能动力,16.09,-1.95,流出,-7382.73,-7.66,-5507.67,-5.71,-1875.06,-1.94,134.54,0.14,7248.18,7.52,2026-05-12T15:10:03+08:00,2026-05-12T15:10:05+08:00
000156,华数传媒,7.47,-1.32,流出,-414.84,-5.04,0.0,0.0,-414.84,-5.04,236.33,2.87,178.51,2.17,2026-05-12T15:09:21+08:00,2026-05-12T15:10:05+08:00
000157,中联重科,7.84,-4.62,流出,-8898.43,-5.97,-7241.31,-4.86,-1657.11,-1.11,-793.41,-0.53,9691.84,6.51,2026-05-12T15:09:24+08:00,2026-05-12T15:10:05+08:00
000158,常山北明,17.36,-2.31,流出,-9905.55,-20.05,-4478.3,-9.06,-5427.25,-10.99,723.28,1.46,9182.27,18.59,2026-05-12T15:09:33+08:00,2026-05-12T15:10:05+08:00
000159,国际实业,6.26,-1.57,流入,320.18,3.02,-279.84,-2.64,600.02,5.66,-222.08,-2.09,-98.1,-0.92,2026-05-12T15:09:06+08:00,2026-05-12T15:10:05+08:00
000166,申万宏源,4.78,0.21,流出,-393.1,-0.74,1293.37,2.45,-1686.47,-3.19,2489.71,4.71,-2096.61,-3.97,2026-05-12T15:09:36+08:00,2026-05-12T15:10:05+08:00
000301,东方盛虹,12.95,0.08,流出,-1729.74,-7.39,-405.59,-1.73,-1324.15,-5.66,640.84,2.74,1088.9,4.65,2026-05-12T15:09:39+08:00,2026-05-12T15:10:05+08:00
000333,美的集团,80.09,-0.72,流入,3512.24,1.22,-2041.85,-0.71,5554.09,1.93,-3779.56,-1.31,267.33,0.09,2026-05-12T15:09:42+08:00,2026-05-12T15:10:05+08:00
000338,潍柴动力,32.7,-2.48,流出,-42697.97,-11.53,-29901.63,-8.07,-12796.34,-3.46,7805.67,2.11,34892.3,9.42,2026-05-12T15:09:27+08:00,2026-05-12T15:10:05+08:00
000400,许继电气,27.25,0.44,流出,-509.75,-0.45,-1276.97,-1.12,767.21,0.67,656.62,0.58,-146.87,-0.13,2026-05-12T15:09:09+08:00,2026-05-12T15:10:05+08:00
000401,金隅冀东,4.29,-1.83,流出,-1365.21,-26.64,-1271.75,-24.82,-93.46,-1.82,668.6,13.05,696.61,13.59,2026-05-12T15:09:45+08:00,2026-05-12T15:10:05+08:00
000402,金 融 街,3.24,-2.7,流出,-1522.24,-3.58,-451.66,-1.06,-1070.58,-2.52,-4911.59,-11.55,6433.82,15.13,2026-05-12T15:09:30+08:00,2026-05-12T15:10:05+08:00
000403,派林生物,11.78,-1.01,流入,387.71,4.28,617.16,6.82,-229.45,-2.54,-156.45,-1.73,-231.26,-2.56,2026-05-12T15:09:54+08:00,2026-05-12T15:10:05+08:00
000404,长虹华意,8.35,-1.53,流出,-2542.3,-16.74,-1188.96,-7.83,-1353.34,-8.91,900.58,5.93,1641.73,10.81,2026-05-12T15:09:48+08:00,2026-05-12T15:10:05+08:00
000407,胜利股份,4.54,-1.73,流出,-1211.79,-13.92,281.72,3.24,-1493.51,-17.16,-37.77,-0.43,1249.56,14.35,2026-05-12T15:09:57+08:00,2026-05-12T15:10:05+08:00
000408,藏格矿业,88.02,1.63,流出,-3964.25,-2.48,-2615.92,-1.63,-1348.34,-0.84,692.03,0.43,3272.22,2.04,2026-05-12T15:09:33+08:00,2026-05-12T15:10:05+08:00
000409,云鼎科技,10.06,-1.85,流出,-1092.57,-12.68,-316.83,-3.68,-775.74,-9.0,554.93,6.44,537.64,6.24,2026-05-12T15:09:36+08:00,2026-05-12T15:10:05+08:00
000410,沈阳机床,6.11,-1.13,流出,-3099.31,-15.67,-2465.76,-12.47,-633.55,-3.2,2924.62,14.79,174.69,0.88,2026-05-12T15:09:39+08:00,2026-05-12T15:10:05+08:00
000411,英特集团,11.52,0.88,流入,278.97,2.26,140.49,1.14,138.48,1.12,697.68,5.64,-976.65,-7.9,2026-05-12T15:09:42+08:00,2026-05-12T15:10:05+08:00
000415,渤海租赁,4.63,-2.53,流出,-2711.97,-8.13,-2769.21,-8.3,57.24,0.17,-699.61,-2.1,3411.58,10.23,2026-05-12T15:09:12+08:00,2026-05-12T15:10:05+08:00
000417,合百集团,7.15,1.56,流入,2105.73,9.02,1138.7,4.88,967.04,4.14,1808.14,7.75,-3913.87,-16.77,2026-05-12T15:09:51+08:00,2026-05-12T15:10:05+08:00
000419,通程控股,5.63,-2.76,流出,-551.1,-14.31,-40.06,-1.04,-511.03,-13.27,647.95,16.82,-96.86,-2.51,2026-05-12T15:09:45+08:00,2026-05-12T15:10:05+08:00
000420,吉林化纤,5.43,-2.16,流出,-7228.04,-12.14,-4066.73,-6.83,-3161.3,-5.31,-460.73,-0.77,7688.76,12.91,2026-05-12T15:09:48+08:00,2026-05-12T15:10:05+08:00
000421,南京公用,6.2,-1.12,流入,35.85,0.72,290.04,5.82,-254.18,-5.1,241.82,4.85,-277.67,-5.57,2026-05-12T15:09:12+08:00,2026-05-12T15:10:05+08:00
000422,湖北宜化,15.96,-2.62,流出,-6254.92,-8.96,-831.89,-1.19,-5423.04,-7.77,2174.34,3.11,4080.58,5.84,2026-05-12T15:10:00+08:00,2026-05-12T15:10:05+08:00
000423,东阿阿胶,53.18,-1.3,流出,-2609.71,-8.53,-2224.26,-7.27,-385.45,-1.26,4147.78,13.55,-1538.07,-5.03,2026-05-12T15:09:54+08:00,2026-05-12T15:10:08+08:00
000425,徐工机械,10.47,-4.56,流出,-3756.56,-1.39,9936.87,3.68,-13693.43,-5.07,-3338.65,-1.24,7095.21,2.63,2026-05-12T15:09:15+08:00,2026-05-12T15:10:08+08:00
000426,兴业银锡,50.95,3.37,流入,28222.51,4.48,14847.15,2.36,13375.36,2.12,-5566.36,-0.88,-22656.15,-3.6,2026-05-12T15:10:03+08:00,2026-05-12T15:10:08+08:00
000428,华天酒店,3.76,-2.84,流入,1274.97,19.48,546.79,8.36,728.17,11.13,-151.79,-2.32,-1123.18,-17.16,2026-05-12T15:09:57+08:00,2026-05-12T15:10:08+08:00
000429,粤高速Ａ,13.07,1.32,流入,1782.93,16.7,84.14,0.79,1698.79,15.91,-605.63,-5.67,-1177.3,-11.03,2026-05-12T15:09:15+08:00,2026-05-12T15:10:08+08:00
000498,山东路桥,5.52,-0.36,流出,-589.5,-12.24,-472.55,-9.81,-116.95,-2.43,-227.52,-4.72,817.02,16.96,2026-05-12T15:09:51+08:00,2026-05-12T15:10:08+08:00
000501,武商集团,8.13,-2.17,流出,-1524.68,-20.34,-1233.77,-16.46,-290.91,-3.88,963.63,12.85,561.05,7.48,2026-05-12T15:10:00+08:00,2026-05-12T15:10:08+08:00
000503,国新健康,7.76,-2.02,流出,-1552.35,-16.1,-471.2,-4.89,-1081.14,-11.21,46.56,0.48,1505.79,15.61,2026-05-12T15:09:18+08:00,2026-05-12T15:10:08+08:00
000505,京粮控股,6.92,-1.14,流入,104.93,0.85,41.96,0.34,62.97,0.51,508.99,4.13,-613.92,-4.98,2026-05-12T15:10:03+08:00,2026-05-12T15:10:08+08:00
000506,招金黄金,16.32,-3.2,流出,-4180.65,-7.5,-525.97,-0.94,-3654.68,-6.55,-312.97,-0.56,4493.62,8.06,2026-05-12T15:09:21+08:00,2026-05-12T15:10:08+08:00
000507,珠海港,5.23,-0.95,流出,-891.35,-14.93,-179.88,-3.01,-711.47,-11.91,615.56,10.31,275.78,4.62,2026-05-12T15:09:54+08:00,2026-05-12T15:10:08+08:00
000509,华塑控股,3.88,-2.02,流出,-1496.84,-10.38,-931.68,-6.46,-565.16,-3.92,-544.56,-3.77,2041.39,14.15,2026-05-12T15:09:21+08:00,2026-05-12T15:10:08+08:00
000510,新金路,16.65,-0.36,流入,3171.03,4.42,886.97,1.24,2284.05,3.18,684.11,0.95,-3855.14,-5.37,2026-05-12T15:09:24+08:00,2026-05-12T15:10:08+08:00
000513,丽珠集团,32.08,-1.2,流出,-2111.06,-11.12,-1479.37,-7.79,-631.69,-3.33,881.29,4.64,1229.77,6.48,2026-05-12T15:09:24+08:00,2026-05-12T15:10:08+08:00
000514,渝 开 发,5.09,-0.97,流出,-417.74,-7.65,111.13,2.03,-528.88,-9.68,23.56,0.43,394.18,7.22,2026-05-12T15:09:57+08:00,2026-05-12T15:10:08+08:00
000516,国际医学,4.57,-1.51,流出,-1543.31,-11.46,-973.48,-7.23,-569.84,-4.23,991.26,7.36,552.05,4.1,2026-05-12T15:10:06+08:00,2026-05-12T15:10:08+08:00
000517,荣安地产,2.08,0.0,流出,-583.32,-9.71,-420.0,-6.99,-163.32,-2.72,178.17,2.97,405.14,6.75,2026-05-12T15:09:09+08:00,2026-05-12T15:10:08+08:00
000519,中兵红箭,17.99,-1.21,流出,-8344.89,-14.24,-5819.69,-9.93,-2525.2,-4.31,2960.79,5.05,5384.11,9.19,2026-05-12T15:10:00+08:00,2026-05-12T15:10:08+08:00
000520,凤凰航运,4.04,-3.58,流出,-1174.06,-14.75,-641.33,-8.06,-532.74,-6.69,708.62,8.9,465.44,5.85,2026-05-12T15:09:12+08:00,2026-05-12T15:10:08+08:00
000521,长虹美菱,5.72,-1.38,流出,-712.69,-18.37,36.45,0.94,-749.14,-19.31,440.29,11.35,272.4,7.02,2026-05-12T15:09:12+08:00,2026-05-12T15:10:08+08:00
000523,红棉股份,3.31,-2.07,流出,-1183.38,-16.45,-194.57,-2.71,-988.81,-13.75,328.6,4.57,854.79,11.89,2026-05-12T15:09:15+08:00,2026-05-12T15:10:08+08:00
000524,岭南控股,9.8,-2.58,流出,-3548.0,-24.8,-3447.01,-24.1,-100.99,-0.71,1680.01,11.74,1868.0,13.06,2026-05-12T15:10:03+08:00,2026-05-12T15:10:08+08:00
000525,红太阳,5.4,-2.0,流出,-1522.0,-12.38,-1127.28,-9.17,-394.72,-3.21,353.11,2.87,1168.89,9.51,2026-05-12T15:10:06+08:00,2026-05-12T15:10:08+08:00
000526,学大教育,34.65,-2.7,流出,-173.29,-2.33,174.19,2.34,-347.48,-4.67,427.28,5.74,-253.99,-3.41,2026-05-12T15:09:15+08:00,2026-05-12T15:10:08+08:00
000528,柳    工,9.63,-4.65,流出,-12960.56,-12.54,-4961.84,-4.8,-7998.73,-7.74,10628.89,10.28,2331.67,2.26,2026-05-12T15:09:09+08:00,2026-05-12T15:10:08+08:00
000529,广弘控股,5.51,-2.3,流入,1.53,0.05,0.0,0.0,1.53,0.05,423.99,13.88,-425.52,-13.93,2026-05-12T15:09:18+08:00,2026-05-12T15:10:08+08:00
000530,冰山冷热,6.06,-0.66,流入,691.13,5.73,380.77,3.16,310.36,2.57,820.57,6.8,-1511.7,-12.53,2026-05-12T15:09:30+08:00,2026-05-12T15:10:08+08:00
000531,穗恒运Ａ,7.35,1.38,流入,947.51,4.06,520.57,2.23,426.94,1.83,679.55,2.91,-1627.06,-6.97,2026-05-12T15:09:27+08:00,2026-05-12T15:10:08+08:00
000532,华金资本,12.39,-3.2,流出,-1347.25,-11.61,-266.57,-2.3,-1080.68,-9.31,2130.26,18.35,-783.01,-6.75,2026-05-12T15:09:30+08:00,2026-05-12T15:10:08+08:00
000533,顺钠股份,13.43,1.21,流入,7611.91,8.42,6411.58,7.1,1200.33,1.33,204.12,0.23,-7816.04,-8.65,2026-05-12T15:09:12+08:00,2026-05-12T15:10:08+08:00
000534,万泽股份,37.23,-2.97,流出,-1911.01,-1.93,-5309.74,-5.36,3398.73,3.43,-753.44,-0.76,2664.45,2.69,2026-05-12T15:09:33+08:00,2026-05-12T15:10:08+08:00
000536,华映科技,4.04,-0.98,流出,-1439.47,-11.51,-847.74,-6.78,-591.72,-4.73,258.88,2.07,1180.59,9.44,2026-05-12T15:09:36+08:00,2026-05-12T15:10:08+08:00
000537,绿发电力,11.19,3.13,流入,6232.93,5.37,-228.33,-0.2,6461.26,5.57,-262.85,-0.23,-5970.08,-5.15,2026-05-12T15:09:39+08:00,2026-05-12T15:10:08+08:00
000538,云南白药,51.81,-1.54,流出,-4361.7,-8.43,-2512.51,-4.86,-1849.19,-3.57,2181.85,4.22,2179.84,4.21,2026-05-12T15:09:15+08:00,2026-05-12T15:10:08+08:00
000539,粤电力Ａ,7.38,0.14,流入,2054.0,1.5,581.59,0.42,1472.41,1.07,-1650.27,-1.2,-403.74,-0.29,2026-05-12T15:09:18+08:00,2026-05-12T15:10:08+08:00
000541,佛山照明,5.61,-2.26,流出,-797.17,-13.55,-500.17,-8.5,-297.0,-5.05,776.39,13.19,20.77,0.35,2026-05-12T15:09:21+08:00,2026-05-12T15:10:08+08:00
000543,皖能电力,8.44,0.72,流出,-359.99,-0.88,-1228.93,-2.99,868.95,2.11,-245.29,-0.6,605.28,1.47,2026-05-12T15:09:21+08:00,2026-05-12T15:10:08+08:00
000544,中原环保,8.45,0.36,流入,35.32,0.63,265.62,4.74,-230.3,-4.11,-239.58,-4.28,204.26,3.65,2026-05-12T15:09:42+08:00,2026-05-12T15:10:08+08:00
000545,金浦钛业,3.0,-2.6,流出,-1083.1,-7.91,-709.92,-5.19,-373.17,-2.73,-164.83,-1.2,1247.93,9.12,2026-05-12T15:09:18+08:00,2026-05-12T15:10:08+08:00
000546,金圆股份,7.39,-5.01,流出,-223.76,-0.32,-1597.07,-2.28,1373.31,1.96,2637.53,3.76,-2413.77,-3.44,2026-05-12T15:09:21+08:00,2026-05-12T15:10:08+08:00
000547,航天发展,27.66,-3.99,流出,-55699.58,-8.88,-31289.98,-4.99,-24409.6,-3.89,-3761.37,-0.6,59460.95,9.48,2026-05-12T15:09:24+08:00,2026-05-12T15:10:08+08:00
000548,湖南投资,5.16,-2.09,流入,7.98,0.2,-278.59,-6.83,286.57,7.02,41.19,1.01,-49.17,-1.21,2026-05-12T15:09:45+08:00,2026-05-12T15:10:08+08:00
000550,江铃汽车,18.71,-1.11,流出,-388.4,-4.38,-122.87,-1.39,-265.52,-3.0,-773.01,-8.72,1161.4,13.1,2026-05-12T15:09:24+08:00,2026-05-12T15:10:08+08:00
000551,创元科技,17.08,-0.23,流出,-3649.2,-9.77,-820.92,-2.2,-2828.27,-7.58,-3209.41,-8.6,6858.6,18.37,2026-05-12T15:09:33+08:00,2026-05-12T15:10:08+08:00
000552,甘肃能化,2.81,0.0,流出,-2514.56,-8.84,-1717.27,-6.04,-797.29,-2.8,1059.5,3.73,1455.06,5.12,2026-05-12T15:09:27+08:00,2026-05-12T15:10:08+08:00
000553,安道麦A,7.08,-1.94,流出,-370.0,-2.2,282.21,1.68,-652.21,-3.87,-1168.25,-6.94,1538.24,9.13,2026-05-12T15:09:30+08:00,2026-05-12T15:10:08+08:00
000554,泰山石油,7.82,-2.13,流出,-1288.74,-9.71,-1260.01,-9.49,-28.73,-0.22,521.83,3.93,766.91,5.78,2026-05-12T15:09:33+08:00,2026-05-12T15:10:08+08:00
000555,神州信息,14.26,-4.04,流出,-12931.03,-30.51,-3069.94,-7.24,-9861.09,-23.27,1107.89,2.61,11823.14,27.9,2026-05-12T15:09:24+08:00,2026-05-12T15:10:08+08:00
000557,西部创业,4.61,-1.28,流出,-680.75,-17.58,-402.65,-10.4,-278.1,-7.18,-20.59,-0.53,701.34,18.11,2026-05-12T15:09:36+08:00,2026-05-12T15:10:08+08:00
000558,天府文旅,4.05,-1.7,流出,-711.36,-6.42,-307.23,-2.77,-404.13,-3.65,-167.35,-1.51,878.72,7.93,2026-05-12T15:09:27+08:00,2026-05-12T15:10:08+08:00
000559,万向钱潮,17.51,-1.63,流出,-12614.13,-7.95,-5045.38,-3.18,-7568.75,-4.77,-2054.93,-1.3,14669.07,9.25,2026-05-12T15:09:30+08:00,2026-05-12T15:10:08+08:00
000560,我爱我家,3.33,-0.3,流出,-3470.02,-7.47,346.45,0.75,-3816.47,-8.22,-1323.35,-2.85,4793.37,10.32,2026-05-12T15:09:48+08:00,2026-05-12T15:10:08+08:00
000561,烽火电子,9.71,-2.31,流出,-851.06,-6.66,-1.91,-0.01,-849.16,-6.65,290.86,2.28,560.21,4.38,2026-05-12T15:09:39+08:00,2026-05-12T15:10:08+08:00
