代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000066,中国长城,15.69,-2.79,3.68,流出,-20553.12,-10.99,-1256.42,-0.67,-19296.7,-10.31,-5863.58,-3.13,26416.7,14.12,2026-06-11T15:05:48+08:00,2026-06-11T15:06:13+08:00
000068,华控赛格,3.46,-2.26,4.45,流出,-868.71,-5.59,-552.68,-3.55,-316.03,-2.03,-452.72,-2.91,1321.43,8.5,2026-06-11T15:05:36+08:00,2026-06-11T15:06:13+08:00
000069,华侨城Ａ,1.85,-0.54,0.5,流出,-78.7,-1.25,205.19,3.25,-283.88,-4.5,107.33,1.7,-28.63,-0.45,2026-06-11T15:05:18+08:00,2026-06-11T15:06:13+08:00
000070,特发信息,17.67,-2.97,8.46,流出,-7191.38,-5.54,-1598.62,-1.23,-5592.77,-4.31,-1111.96,-0.86,8303.34,6.4,2026-06-11T15:05:36+08:00,2026-06-11T15:06:13+08:00
000078,ST海王,1.61,5.23,3.81,流入,2114.92,13.48,26.05,0.17,2088.87,13.32,-612.49,-3.9,-1502.43,-9.58,2026-06-11T15:05:51+08:00,2026-06-11T15:06:13+08:00
000088,盐 田 港,4.22,-0.47,0.44,流出,-470.42,-7.98,-523.4,-8.88,52.98,0.9,98.94,1.68,371.48,6.3,2026-06-11T15:05:21+08:00,2026-06-11T15:06:13+08:00
000089,深圳机场,6.33,-1.25,0.45,流出,-607.64,-10.31,-212.78,-3.61,-394.87,-6.7,136.61,2.32,471.04,7.99,2026-06-11T15:05:39+08:00,2026-06-11T15:06:13+08:00
000090,天健集团,3.55,0.28,1.99,流出,-1004.49,-7.64,-808.3,-6.14,-196.19,-1.49,534.71,4.06,469.79,3.57,2026-06-11T15:05:24+08:00,2026-06-11T15:06:13+08:00
000096,广聚能源,7.78,1.04,1.13,流入,506.93,11.26,0.0,0.0,506.93,11.26,-176.75,-3.92,-330.17,-7.33,2026-06-11T15:05:42+08:00,2026-06-11T15:06:13+08:00
000099,中信海直,15.83,-6.0,2.49,流出,-3424.03,-11.03,-942.92,-3.04,-2481.11,-7.99,-225.25,-0.73,3649.28,11.75,2026-06-11T15:05:27+08:00,2026-06-11T15:06:13+08:00
000100,TCL科技,4.51,-1.53,4.67,流出,-24455.97,-6.07,-8071.37,-2.0,-16384.6,-4.06,8427.82,2.09,16028.16,3.98,2026-06-11T15:05:45+08:00,2026-06-11T15:06:13+08:00
000151,中成股份,12.67,-4.38,3.9,流出,-1814.61,-11.78,-1068.1,-6.93,-746.51,-4.85,154.76,1.0,1659.84,10.78,2026-06-11T15:05:54+08:00,2026-06-11T15:06:13+08:00
000153,丰原药业,5.41,-1.46,1.36,流出,-172.01,-5.1,0.0,0.0,-172.01,-5.1,-170.7,-5.06,342.71,10.17,2026-06-11T15:05:57+08:00,2026-06-11T15:06:13+08:00
000155,川能动力,13.05,0.69,1.57,流入,1016.32,2.68,-1315.19,-3.47,2331.51,6.15,596.21,1.57,-1612.53,-4.25,2026-06-11T15:05:36+08:00,2026-06-11T15:06:13+08:00
000156,华数传媒,6.33,-3.8,0.66,流出,-729.35,-10.26,-660.02,-9.28,-69.33,-0.98,800.69,11.26,-71.34,-1.0,2026-06-11T15:05:48+08:00,2026-06-11T15:06:13+08:00
000157,中联重科,7.29,-1.22,0.98,流出,-4978.3,-9.96,-1802.7,-3.61,-3175.6,-6.35,2235.11,4.47,2743.19,5.49,2026-06-11T15:06:00+08:00,2026-06-11T15:06:13+08:00
000158,常山北明,14.92,-3.43,3.05,流出,-3835.56,-5.26,-2542.86,-3.49,-1292.7,-1.77,-2280.48,-3.13,6116.04,8.39,2026-06-11T15:05:39+08:00,2026-06-11T15:06:13+08:00
000159,国际实业,6.05,-2.73,3.54,流出,-141.12,-1.38,356.9,3.48,-498.02,-4.86,208.75,2.04,-67.64,-0.66,2026-06-11T15:06:03+08:00,2026-06-11T15:06:13+08:00
000166,申万宏源,4.42,0.91,0.48,流入,889.79,1.87,-1249.18,-2.63,2138.97,4.5,-3141.45,-6.61,2251.66,4.74,2026-06-11T15:05:51+08:00,2026-06-11T15:06:13+08:00
000301,东方盛虹,11.61,-0.94,0.22,流入,1554.93,9.16,-87.21,-0.51,1642.13,9.67,-90.44,-0.53,-1464.49,-8.63,2026-06-11T15:05:54+08:00,2026-06-11T15:06:13+08:00
000333,美的集团,85.35,1.73,0.76,流入,29168.61,6.58,-32110.73,-7.24,61279.35,13.82,-10862.83,-2.45,-18305.78,-4.13,2026-06-11T15:06:06+08:00,2026-06-11T15:06:13+08:00
000338,潍柴动力,27.57,-2.2,2.92,流出,-29184.13,-7.37,-8648.76,-2.18,-20535.38,-5.18,-17682.45,-4.46,46866.58,11.83,2026-06-11T15:05:30+08:00,2026-06-11T15:06:13+08:00
000400,许继电气,21.61,-0.37,1.44,流出,-1880.95,-5.97,-624.9,-1.98,-1256.05,-3.99,730.45,2.32,1150.5,3.65,2026-06-11T15:05:57+08:00,2026-06-11T15:06:13+08:00
000401,金隅冀东,3.8,-1.3,0.25,流入,84.61,3.34,334.97,13.21,-250.36,-9.87,-285.16,-11.24,200.54,7.91,2026-06-11T15:06:09+08:00,2026-06-11T15:06:13+08:00
000402,金 融 街,2.75,-1.08,1.32,流入,37.38,0.34,-298.54,-2.74,335.92,3.09,-57.91,-0.53,20.53,0.19,2026-06-11T15:05:39+08:00,2026-06-11T15:06:13+08:00
000403,派林生物,11.65,-2.27,0.98,流出,-1077.13,-10.03,-209.42,-1.95,-867.71,-8.08,620.59,5.78,456.54,4.25,2026-06-11T15:05:42+08:00,2026-06-11T15:06:13+08:00
000404,长虹华意,7.76,0.39,3.22,流出,-192.49,-1.13,104.49,0.61,-296.98,-1.75,-961.62,-5.65,1154.1,6.78,2026-06-11T15:06:00+08:00,2026-06-11T15:06:13+08:00
000407,胜利股份,4.02,0.75,1.53,流出,-145.66,-2.71,-29.2,-0.54,-116.46,-2.17,-155.3,-2.89,300.95,5.61,2026-06-11T15:05:42+08:00,2026-06-11T15:06:13+08:00
000408,藏格矿业,76.01,1.9,0.81,流入,3722.22,3.87,2773.96,2.88,948.26,0.99,-1307.26,-1.36,-2414.96,-2.51,2026-06-11T15:06:03+08:00,2026-06-11T15:06:13+08:00
000409,云鼎科技,8.81,-3.29,1.18,流出,-728.59,-11.8,18.4,0.3,-746.99,-12.1,223.46,3.62,505.13,8.18,2026-06-11T15:06:12+08:00,2026-06-11T15:06:13+08:00
000410,沈阳机床,5.14,-1.34,1.08,流入,41.55,0.38,-182.76,-1.68,224.31,2.06,-590.74,-5.43,549.19,5.05,2026-06-11T15:06:06+08:00,2026-06-11T15:06:13+08:00
000411,英特集团,9.22,-1.91,1.54,流出,-294.87,-3.71,242.79,3.06,-537.65,-6.77,329.34,4.15,-34.48,-0.43,2026-06-11T15:05:33+08:00,2026-06-11T15:06:13+08:00
000415,渤海租赁,3.93,-0.51,1.37,流入,3139.46,10.95,1183.07,4.13,1956.39,6.82,2120.29,7.39,-5259.75,-18.34,2026-06-11T15:05:36+08:00,2026-06-11T15:06:13+08:00
000417,合百集团,7.03,-4.35,6.57,流出,-2894.38,-7.97,-2704.75,-7.45,-189.62,-0.52,-628.63,-1.73,3523.01,9.7,2026-06-11T15:05:39+08:00,2026-06-11T15:06:13+08:00
000419,通程控股,4.87,-0.61,1.01,流入,13.74,0.52,-112.21,-4.24,125.95,4.76,-176.78,-6.69,163.04,6.17,2026-06-11T15:05:45+08:00,2026-06-11T15:06:13+08:00
000420,吉林化纤,4.11,-1.44,2.43,流出,-2110.91,-8.58,-1377.77,-5.6,-733.14,-2.98,-702.58,-2.86,2813.49,11.44,2026-06-11T15:05:45+08:00,2026-06-11T15:06:13+08:00
000421,南京公用,5.42,-1.28,1.01,流出,-167.79,-5.35,0.0,0.0,-167.79,-5.35,-386.06,-12.3,553.85,17.65,2026-06-11T15:05:42+08:00,2026-06-11T15:06:13+08:00
000598,兴蓉环境,6.91,1.92,0.82,流入,3.96,0.02,-797.39,-4.8,801.35,4.83,1284.69,7.74,-1288.65,-7.76,2026-06-11T15:05:57+08:00,2026-06-11T15:06:02+08:00
000599,青岛双星,4.8,-1.44,1.34,流出,-91.37,-1.73,0.0,0.0,-91.37,-1.73,-491.32,-9.33,582.69,11.06,2026-06-11T15:06:00+08:00,2026-06-11T15:06:02+08:00
000600,建投能源,10.07,-0.98,3.2,流出,-1833.47,-5.23,-1039.42,-2.96,-794.05,-2.26,1057.89,3.02,775.58,2.21,2026-06-11T15:06:00+08:00,2026-06-11T15:06:02+08:00
000601,韶能股份,6.9,-2.54,6.51,流出,-2551.44,-5.38,-629.87,-1.33,-1921.57,-4.05,-96.3,-0.2,2647.74,5.58,2026-06-11T15:05:03+08:00,2026-06-11T15:06:02+08:00
000603,盛达资源,27.9,2.57,3.34,流出,-7906.97,-12.79,-2455.06,-3.97,-5451.91,-8.82,4108.58,6.64,3798.39,6.14,2026-06-11T15:05:03+08:00,2026-06-11T15:06:02+08:00
000605,渤海股份,6.01,-0.66,0.97,流入,90.9,4.47,0.0,0.0,90.9,4.47,-196.91,-9.68,106.01,5.21,2026-06-11T15:05:51+08:00,2026-06-11T15:06:02+08:00
000607,华媒控股,3.4,-2.02,1.42,流入,372.02,8.76,337.5,7.95,34.52,0.81,-157.43,-3.71,-214.59,-5.05,2026-06-11T15:05:06+08:00,2026-06-11T15:06:02+08:00
000608,阳光股份,6.25,-9.94,8.95,流出,-1478.83,-3.41,-252.59,-0.58,-1226.23,-2.83,2110.5,4.87,-631.68,-1.46,2026-06-11T15:05:30+08:00,2026-06-11T15:06:02+08:00
000609,*ST中迪,11.66,-2.18,3.58,流出,-1218.88,-10.05,-95.59,-0.79,-1123.3,-9.26,554.84,4.57,664.04,5.47,2026-06-11T15:05:27+08:00,2026-06-11T15:06:02+08:00
000610,*ST西旅,6.44,-5.01,2.59,流出,-814.59,-20.58,-654.46,-16.54,-160.13,-4.05,462.34,11.68,352.25,8.9,2026-06-11T15:05:09+08:00,2026-06-11T15:06:02+08:00
000612,焦作万方,10.58,0.28,2.06,流出,-1145.01,-4.4,329.89,1.27,-1474.9,-5.67,1452.41,5.58,-307.4,-1.18,2026-06-11T15:05:12+08:00,2026-06-11T15:06:02+08:00
000615,*ST美谷,3.31,-1.19,0.87,流出,-226.82,-8.41,-392.29,-14.54,165.47,6.13,-25.07,-0.93,251.89,9.34,2026-06-11T15:05:54+08:00,2026-06-11T15:06:02+08:00
000617,中油资本,7.12,-0.7,0.72,流入,2203.52,3.38,-417.83,-0.64,2621.35,4.02,810.92,1.24,-3014.44,-4.62,2026-06-11T15:05:06+08:00,2026-06-11T15:06:02+08:00
000619,海螺新材,5.11,-1.35,1.31,流出,-126.47,-5.25,0.0,0.0,-126.47,-5.25,-37.92,-1.57,164.39,6.83,2026-06-11T15:05:15+08:00,2026-06-11T15:06:02+08:00
000620,盈新发展,2.99,-2.29,4.76,流出,-5403.93,-8.11,-1397.43,-2.1,-4006.5,-6.01,-1200.07,-1.8,6604.0,9.91,2026-06-11T15:05:30+08:00,2026-06-11T15:06:02+08:00
000623,吉林敖东,16.72,-0.95,0.68,流出,-228.61,-1.68,63.89,0.47,-292.5,-2.15,369.31,2.71,-140.69,-1.03,2026-06-11T15:05:33+08:00,2026-06-11T15:06:02+08:00
000625,长安汽车,7.44,-0.4,0.95,流出,-2670.46,-4.6,117.4,0.2,-2787.87,-4.8,-500.53,-0.86,3171.0,5.46,2026-06-11T15:05:57+08:00,2026-06-11T15:06:02+08:00
000626,远大控股,7.16,0.56,2.14,流出,-367.08,-4.82,0.0,0.0,-367.08,-4.82,366.62,4.81,0.45,0.01,2026-06-11T15:05:09+08:00,2026-06-11T15:06:02+08:00
000628,高新发展,57.47,7.52,10.68,流入,2904.48,2.48,1460.08,1.25,1444.4,1.24,-2511.63,-2.15,-392.85,-0.34,2026-06-11T15:05:36+08:00,2026-06-11T15:06:02+08:00
000629,钒钛股份,3.08,-1.6,1.06,流出,-2088.76,-6.82,-1836.05,-5.99,-252.71,-0.82,-1663.16,-5.43,3751.92,12.25,2026-06-11T15:05:12+08:00,2026-06-11T15:06:02+08:00
000630,铜陵有色,6.45,1.57,3.63,流入,15255.5,5.87,13943.32,5.36,1312.18,0.5,-2543.37,-0.98,-12712.13,-4.89,2026-06-11T15:05:15+08:00,2026-06-11T15:06:02+08:00
000631,顺发恒能,3.34,9.87,0.71,流入,2109.56,38.48,2978.06,54.32,-868.5,-15.84,-1030.86,-18.8,-1078.7,-19.68,2026-06-11T15:06:00+08:00,2026-06-11T15:06:02+08:00
000632,ST三木,3.73,2.19,4.63,流出,-349.05,-4.43,-106.58,-1.35,-242.47,-3.08,635.78,8.07,-286.73,-3.64,2026-06-11T15:05:33+08:00,2026-06-11T15:06:02+08:00
000633,合金投资,5.28,-0.19,2.15,流出,-444.01,-10.22,-103.8,-2.39,-340.21,-7.83,105.67,2.43,338.34,7.79,2026-06-11T15:05:18+08:00,2026-06-11T15:06:02+08:00
000635,英 力 特,7.15,6.24,6.05,流入,2031.56,12.98,1103.56,7.05,928.01,5.93,493.23,3.15,-2524.79,-16.14,2026-06-11T15:05:18+08:00,2026-06-11T15:06:02+08:00
000636,风华高科,64.3,7.51,15.83,流入,40385.47,3.45,42381.72,3.62,-1996.24,-0.17,-13039.0,-1.11,-27346.47,-2.34,2026-06-11T15:05:36+08:00,2026-06-11T15:06:02+08:00
000637,茂化实华,4.02,-0.74,2.14,流入,42.76,1.37,0.0,0.0,42.76,1.37,-134.51,-4.31,91.75,2.94,2026-06-11T15:05:21+08:00,2026-06-11T15:06:02+08:00
000638,*ST万方,,,0.0,,,,,,,,,,,,2026-06-11T08:00:00+08:00,2026-06-11T15:06:02+08:00
000639,ST西王,1.35,-4.93,4.8,流出,-562.7,-7.97,-532.52,-7.55,-30.18,-0.43,-35.97,-0.51,598.68,8.48,2026-06-11T15:05:03+08:00,2026-06-11T15:06:02+08:00
000650,仁和药业,5.13,-1.72,0.81,流入,79.24,1.42,162.37,2.9,-83.13,-1.49,-2.1,-0.04,-77.14,-1.38,2026-06-11T15:05:39+08:00,2026-06-11T15:06:02+08:00
000651,格力电器,38.5,0.79,0.7,流入,1900.59,1.29,971.17,0.66,929.42,0.63,-247.39,-0.17,-1653.2,-1.12,2026-06-11T15:05:39+08:00,2026-06-11T15:06:02+08:00
000652,泰达股份,3.48,-1.42,0.7,流出,-314.97,-8.87,0.0,0.0,-314.97,-8.87,180.56,5.09,134.41,3.79,2026-06-11T15:05:06+08:00,2026-06-11T15:06:02+08:00
000655,金岭矿业,6.95,0.87,0.95,流入,22.5,0.57,0.0,0.0,22.5,0.57,-294.76,-7.52,272.26,6.95,2026-06-11T15:05:21+08:00,2026-06-11T15:06:02+08:00
000656,*ST金科,1.34,-1.47,0.78,流出,-1470.35,-18.38,-2524.38,-31.55,1054.04,13.17,610.85,7.63,859.49,10.74,2026-06-11T15:05:24+08:00,2026-06-11T15:06:02+08:00
000657,中钨高新,77.95,6.93,9.16,流入,20743.7,2.02,-1074.05,-0.1,21817.75,2.13,-931.83,-0.09,-19811.88,-1.93,2026-06-11T15:05:42+08:00,2026-06-11T15:06:02+08:00
000659,珠海中富,3.52,-2.49,1.62,流出,-336.4,-4.6,-373.45,-5.1,37.05,0.51,-104.91,-1.43,441.32,6.03,2026-06-11T15:05:24+08:00,2026-06-11T15:06:02+08:00
000661,长春高新,64.32,-2.78,1.83,流出,-5765.32,-12.18,-1032.87,-2.18,-4732.46,-10.0,-1794.17,-3.79,7559.49,15.98,2026-06-11T15:05:27+08:00,2026-06-11T15:06:02+08:00
000663,永安林业,5.6,-1.06,1.78,流出,-55.1,-1.81,-15.93,-0.52,-39.18,-1.28,14.49,0.48,40.62,1.33,2026-06-11T15:05:09+08:00,2026-06-11T15:06:02+08:00
000665,湖北广电,4.09,-4.44,1.77,流出,-851.99,-10.31,-322.24,-3.9,-529.76,-6.41,97.42,1.18,754.57,9.13,2026-06-11T15:05:12+08:00,2026-06-11T15:06:02+08:00
000668,荣丰控股,20.49,-2.8,3.49,流出,-736.5,-6.89,-743.27,-6.95,6.76,0.06,702.45,6.57,34.06,0.32,2026-06-11T15:05:27+08:00,2026-06-11T15:06:02+08:00
000669,ST金鸿,4.04,-1.46,0.93,流出,-784.98,-30.64,-125.89,-4.91,-659.09,-25.72,406.24,15.85,378.74,14.78,2026-06-11T15:05:42+08:00,2026-06-11T15:06:02+08:00
000670,盈方微,9.42,-2.79,11.97,流出,-1668.83,-1.8,-38.72,-0.04,-1630.11,-1.76,-555.39,-0.6,2224.21,2.4,2026-06-11T15:05:45+08:00,2026-06-11T15:06:02+08:00
000672,上峰材料,16.14,1.0,2.24,流出,-835.2,-2.38,-975.0,-2.78,139.8,0.4,974.56,2.78,-139.36,-0.4,2026-06-11T15:05:30+08:00,2026-06-11T15:06:02+08:00
000676,智度股份,5.47,-4.54,2.38,流出,-269.94,-1.64,66.22,0.4,-336.16,-2.04,-332.33,-2.02,602.27,3.66,2026-06-11T15:05:45+08:00,2026-06-11T15:06:02+08:00
000677,ST海龙,1.81,-4.23,4.16,流出,-467.41,-7.19,167.93,2.58,-635.34,-9.77,-5.53,-0.09,472.94,7.27,2026-06-11T15:05:48+08:00,2026-06-11T15:06:02+08:00
000678,襄阳轴承,10.24,-10.02,3.65,流出,-3146.22,-18.06,-354.38,-2.03,-2791.84,-16.03,-560.4,-3.22,3706.62,21.28,2026-06-11T15:05:15+08:00,2026-06-11T15:06:02+08:00
000679,大连友谊,5.98,-0.83,0.96,流入,16.85,0.82,0.0,0.0,16.85,0.82,-36.55,-1.79,19.71,0.96,2026-06-11T15:05:33+08:00,2026-06-11T15:06:02+08:00
000680,山推股份,10.15,-3.7,3.3,流入,698.75,1.61,-1506.32,-3.47,2205.07,5.09,-1427.79,-3.29,729.05,1.68,2026-06-11T15:05:36+08:00,2026-06-11T15:06:02+08:00
000681,视觉中国,21.56,-9.98,13.08,流出,-15693.23,-7.98,-7121.99,-3.62,-8571.25,-4.36,-5916.3,-3.01,21609.53,10.99,2026-06-11T15:05:48+08:00,2026-06-11T15:06:02+08:00
000682,东方电子,11.84,-0.67,1.34,流出,-1682.11,-7.93,181.91,0.86,-1864.03,-8.79,793.74,3.74,888.38,4.19,2026-06-11T15:05:51+08:00,2026-06-11T15:06:02+08:00
