代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000069,华侨城Ａ,2.23,-1.76,流出,-270.36,-2.45,467.58,4.24,-737.94,-6.69,266.22,2.41,4.14,0.04,2026-05-07T15:34:24+08:00,2026-05-07T16:22:22+08:00
000070,特发信息,20.11,10.01,流入,52541.12,21.47,55353.97,22.61,-2812.85,-1.15,-20917.04,-8.55,-31624.09,-12.92,2026-05-07T15:34:39+08:00,2026-05-07T16:22:22+08:00
000078,ST海王,2.87,-4.97,流出,-50.6,-10.83,0.0,0.0,-50.6,-10.83,-115.55,-24.72,166.14,35.55,2026-05-07T15:34:42+08:00,2026-05-07T16:22:22+08:00
000088,盐 田 港,4.57,0.88,流入,679.02,5.59,1289.93,10.62,-610.92,-5.03,-1391.48,-11.46,712.47,5.87,2026-05-07T15:34:45+08:00,2026-05-07T16:22:22+08:00
000089,深圳机场,6.98,-0.99,流出,-681.57,-7.94,62.44,0.73,-744.01,-8.67,492.64,5.74,188.93,2.2,2026-05-07T15:34:45+08:00,2026-05-07T16:22:22+08:00
000090,天健集团,3.53,-0.28,流出,-0.67,-0.01,-163.27,-2.62,162.6,2.61,609.95,9.8,-609.28,-9.79,2026-05-07T15:34:48+08:00,2026-05-07T16:22:22+08:00
000096,广聚能源,9.49,-1.25,流入,77.8,1.15,140.89,2.08,-63.09,-0.93,-89.56,-1.32,11.76,0.17,2026-05-07T15:34:48+08:00,2026-05-07T16:22:22+08:00
000099,中信海直,18.05,1.18,流出,-504.63,-3.19,-464.05,-2.94,-40.58,-0.26,1021.28,6.46,-516.65,-3.27,2026-05-07T15:34:51+08:00,2026-05-07T16:22:22+08:00
000100,TCL科技,4.3,0.23,流出,-19126.18,-6.37,-22127.76,-7.37,3001.58,1.0,10530.47,3.51,8595.71,2.86,2026-05-07T15:34:27+08:00,2026-05-07T16:22:22+08:00
000151,中成股份,12.04,0.84,流出,-64.04,-0.72,-45.5,-0.51,-18.55,-0.21,-512.99,-5.74,577.03,6.46,2026-05-07T15:34:36+08:00,2026-05-07T16:22:22+08:00
000153,丰原药业,6.38,-1.85,流出,-750.98,-10.67,-307.73,-4.37,-443.26,-6.3,-95.03,-1.35,846.01,12.02,2026-05-07T15:34:54+08:00,2026-05-07T16:22:22+08:00
000155,川能动力,17.36,-2.75,流出,-18473.43,-12.73,-11512.46,-7.93,-6960.96,-4.8,4365.47,3.01,14107.96,9.72,2026-05-07T15:34:51+08:00,2026-05-07T16:22:22+08:00
000156,华数传媒,7.58,0.93,流出,-817.97,-7.58,-1612.18,-14.93,794.21,7.36,1072.72,9.94,-254.75,-2.36,2026-05-07T15:34:54+08:00,2026-05-07T16:22:22+08:00
000157,中联重科,8.06,0.5,流入,4307.36,5.42,3282.25,4.13,1025.11,1.29,149.94,0.19,-4457.3,-5.6,2026-05-07T15:34:39+08:00,2026-05-07T16:22:22+08:00
000158,常山北明,17.77,0.11,流出,-4570.1,-7.88,-2054.42,-3.54,-2515.69,-4.34,-636.05,-1.1,5206.15,8.97,2026-05-07T15:34:51+08:00,2026-05-07T16:22:22+08:00
000159,国际实业,6.47,-1.37,流出,-452.26,-4.3,-141.7,-1.35,-310.56,-2.95,629.6,5.99,-177.33,-1.69,2026-05-07T15:34:57+08:00,2026-05-07T16:22:22+08:00
000166,申万宏源,4.75,-0.63,流出,-3485.02,-9.74,-5191.56,-14.5,1706.54,4.77,4411.23,12.32,-926.22,-2.59,2026-05-07T15:34:00+08:00,2026-05-07T16:22:22+08:00
000301,东方盛虹,12.84,-3.82,流出,-7906.43,-16.13,-2375.28,-4.85,-5531.15,-11.29,3023.8,6.17,4882.63,9.96,2026-05-07T15:34:54+08:00,2026-05-07T16:22:22+08:00
000333,美的集团,79.81,-0.78,流出,-2562.78,-0.86,-3980.53,-1.33,1417.75,0.47,-13873.06,-4.64,16435.84,5.5,2026-05-07T15:34:57+08:00,2026-05-07T16:22:22+08:00
000338,潍柴动力,35.0,1.98,流出,-15956.16,-2.54,-27707.07,-4.41,11750.92,1.87,-8653.61,-1.38,24609.76,3.91,2026-05-07T15:34:57+08:00,2026-05-07T16:22:22+08:00
000400,许继电气,26.28,1.55,流入,2995.63,3.56,824.94,0.98,2170.69,2.58,2408.04,2.86,-5403.68,-6.41,2026-05-07T15:34:03+08:00,2026-05-07T16:22:22+08:00
000401,金隅冀东,4.24,0.0,流出,-347.1,-5.44,-572.93,-8.97,225.82,3.54,952.33,14.92,-605.23,-9.48,2026-05-07T15:34:00+08:00,2026-05-07T16:22:22+08:00
000402,金 融 街,3.35,-4.01,流出,-5330.9,-6.17,-5485.0,-6.35,154.1,0.18,-1483.3,-1.72,6814.2,7.89,2026-05-07T15:34:06+08:00,2026-05-07T16:22:22+08:00
000403,派林生物,11.68,-0.26,流出,-1171.89,-11.64,-512.7,-5.09,-659.19,-6.55,439.52,4.37,732.38,7.28,2026-05-07T15:34:30+08:00,2026-05-07T16:22:22+08:00
000404,长虹华意,8.44,-2.54,流出,-3011.42,-10.4,-2204.3,-7.61,-807.11,-2.79,613.23,2.12,2398.19,8.28,2026-05-07T15:34:00+08:00,2026-05-07T16:22:22+08:00
000407,胜利股份,4.63,-2.53,流出,-2031.41,-14.06,-944.69,-6.54,-1086.72,-7.52,429.77,2.97,1601.64,11.09,2026-05-07T15:34:33+08:00,2026-05-07T16:22:22+08:00
000408,藏格矿业,88.63,-1.72,流出,-13081.64,-8.9,-7310.6,-4.97,-5771.03,-3.93,6254.29,4.26,6827.35,4.65,2026-05-07T15:34:09+08:00,2026-05-07T16:22:22+08:00
000409,云鼎科技,10.22,0.39,流出,-390.16,-5.09,446.46,5.83,-836.62,-10.92,417.87,5.45,-27.71,-0.36,2026-05-07T15:34:36+08:00,2026-05-07T16:22:22+08:00
000410,沈阳机床,6.23,1.63,流出,-5184.65,-16.71,-4056.16,-13.07,-1128.49,-3.64,2466.21,7.95,2718.44,8.76,2026-05-07T15:34:03+08:00,2026-05-07T16:22:22+08:00
000411,英特集团,10.77,0.37,流入,481.46,13.14,812.97,22.19,-331.51,-9.05,-107.57,-2.94,-373.9,-10.21,2026-05-07T15:34:06+08:00,2026-05-07T16:22:22+08:00
000415,渤海租赁,4.77,3.47,流出,-326.76,-0.84,-132.79,-0.34,-193.97,-0.5,257.6,0.66,69.16,0.18,2026-05-07T15:34:12+08:00,2026-05-07T16:22:22+08:00
000417,合百集团,7.11,5.18,流入,3615.57,13.77,1298.17,4.94,2317.4,8.83,-431.26,-1.64,-3184.31,-12.13,2026-05-07T15:34:15+08:00,2026-05-07T16:22:22+08:00
000419,通程控股,5.75,-1.71,流出,-660.84,-11.94,-103.5,-1.87,-557.34,-10.07,401.5,7.25,259.34,4.68,2026-05-07T15:34:09+08:00,2026-05-07T16:22:22+08:00
000420,吉林化纤,5.58,4.49,流出,-1944.37,-1.42,-4415.0,-3.22,2470.64,1.8,4704.33,3.43,-2759.97,-2.01,2026-05-07T15:34:18+08:00,2026-05-07T16:22:22+08:00
000421,南京公用,6.26,-1.26,流出,-377.12,-5.88,-117.81,-1.84,-259.31,-4.04,236.66,3.69,140.46,2.19,2026-05-07T15:34:12+08:00,2026-05-07T16:22:22+08:00
000422,湖北宜化,16.09,-3.94,流出,-8720.53,-7.34,-4382.86,-3.69,-4337.66,-3.65,8494.11,7.15,226.42,0.19,2026-05-07T15:34:21+08:00,2026-05-07T16:22:22+08:00
000423,东阿阿胶,53.41,0.49,流出,-311.05,-1.11,519.29,1.86,-830.34,-2.97,1175.0,4.2,-863.95,-3.09,2026-05-07T15:34:42+08:00,2026-05-07T16:22:26+08:00
000425,徐工机械,10.37,2.47,流入,2011.27,1.72,1948.58,1.67,62.69,0.05,224.56,0.19,-2235.83,-1.91,2026-05-07T15:34:45+08:00,2026-05-07T16:22:26+08:00
000426,兴业银锡,48.14,6.55,流入,45043.89,8.04,29040.65,5.18,16003.24,2.86,-15774.44,-2.82,-29269.45,-5.23,2026-05-07T15:34:15+08:00,2026-05-07T16:22:26+08:00
000428,华天酒店,3.74,-1.32,流入,477.95,10.17,213.98,4.55,263.97,5.62,53.46,1.14,-531.41,-11.31,2026-05-07T15:34:18+08:00,2026-05-07T16:22:26+08:00
000429,粤高速Ａ,12.47,-0.48,流出,-147.91,-1.97,-423.5,-5.65,275.6,3.68,47.11,0.63,100.79,1.34,2026-05-07T15:34:48+08:00,2026-05-07T16:22:26+08:00
000498,山东路桥,5.54,0.18,流入,794.01,11.47,203.1,2.93,590.92,8.54,380.4,5.5,-1174.42,-16.97,2026-05-07T15:34:21+08:00,2026-05-07T16:22:26+08:00
000501,武商集团,8.35,0.48,流入,1.29,0.03,-575.57,-11.83,576.86,11.85,-159.99,-3.29,158.7,3.26,2026-05-07T15:34:24+08:00,2026-05-07T16:22:26+08:00
000503,国新健康,7.88,-0.25,流出,-332.32,-3.64,151.63,1.66,-483.95,-5.3,33.41,0.37,298.91,3.27,2026-05-07T15:34:42+08:00,2026-05-07T16:22:26+08:00
000505,京粮控股,6.58,-1.64,流出,-781.0,-11.7,-203.62,-3.05,-577.38,-8.65,150.42,2.25,630.58,9.45,2026-05-07T15:34:09+08:00,2026-05-07T16:22:26+08:00
000506,招金黄金,16.72,1.03,流出,-1765.59,-3.15,-604.38,-1.08,-1161.2,-2.07,-3542.7,-6.32,5308.29,9.47,2026-05-07T15:34:24+08:00,2026-05-07T16:22:26+08:00
000507,珠海港,5.25,-0.19,流入,35.26,0.6,-167.9,-2.84,203.15,3.44,270.46,4.58,-305.72,-5.18,2026-05-07T15:34:51+08:00,2026-05-07T16:22:26+08:00
000509,华塑控股,3.93,10.08,流入,5807.6,25.63,4485.8,19.8,1321.8,5.83,-1047.28,-4.62,-4760.32,-21.01,2026-05-07T15:34:12+08:00,2026-05-07T16:22:26+08:00
000510,新金路,16.63,7.64,流入,8157.04,6.14,2201.58,1.66,5955.46,4.48,3452.93,2.6,-11609.97,-8.74,2026-05-07T15:34:45+08:00,2026-05-07T16:22:26+08:00
000513,丽珠集团,32.31,-0.83,流出,-275.68,-1.14,-2111.95,-8.71,1836.27,7.57,3026.03,12.47,-2750.35,-11.34,2026-05-07T15:34:48+08:00,2026-05-07T16:22:26+08:00
000514,渝 开 发,5.06,-1.94,流出,-921.08,-9.0,-542.68,-5.3,-378.4,-3.7,-580.28,-5.67,1501.36,14.66,2026-05-07T15:34:51+08:00,2026-05-07T16:22:26+08:00
000516,国际医学,4.63,0.65,流出,-106.75,-0.81,255.8,1.94,-362.55,-2.75,-122.17,-0.93,228.92,1.74,2026-05-07T15:34:27+08:00,2026-05-07T16:22:26+08:00
000517,荣安地产,2.02,-2.88,流出,-93.21,-1.8,-100.4,-1.94,7.2,0.14,-542.69,-10.49,635.9,12.29,2026-05-07T15:34:30+08:00,2026-05-07T16:22:26+08:00
000519,中兵红箭,17.83,-0.5,流出,-3944.37,-8.65,-1630.67,-3.58,-2313.7,-5.07,1559.99,3.42,2384.38,5.23,2026-05-07T15:34:54+08:00,2026-05-07T16:22:26+08:00
000520,凤凰航运,4.1,3.02,流入,1259.21,11.93,514.69,4.87,744.52,7.05,-906.52,-8.59,-352.68,-3.34,2026-05-07T15:34:57+08:00,2026-05-07T16:22:26+08:00
000521,长虹美菱,5.72,0.53,流出,-405.09,-7.17,213.34,3.78,-618.43,-10.95,-604.89,-10.71,1009.98,17.88,2026-05-07T15:34:15+08:00,2026-05-07T16:22:26+08:00
000523,红棉股份,3.36,-1.75,流出,-586.12,-6.89,-36.66,-0.43,-549.46,-6.46,246.39,2.9,339.73,3.99,2026-05-07T15:34:33+08:00,2026-05-07T16:22:26+08:00
000524,岭南控股,10.03,-0.4,流出,-1022.73,-14.92,-463.01,-6.75,-559.71,-8.16,250.33,3.65,772.39,11.27,2026-05-07T15:34:36+08:00,2026-05-07T16:22:26+08:00
000525,红太阳,5.46,1.11,流出,-751.91,-3.71,-724.48,-3.57,-27.43,-0.14,534.87,2.64,217.04,1.07,2026-05-07T15:34:00+08:00,2026-05-07T16:22:26+08:00
000526,学大教育,35.22,-0.51,流出,-596.11,-7.12,-2.34,-0.03,-593.77,-7.09,-112.79,-1.35,708.9,8.47,2026-05-07T15:34:18+08:00,2026-05-07T16:22:26+08:00
000528,柳    工,9.87,-0.6,流出,-5833.43,-15.08,-907.3,-2.35,-4926.13,-12.73,3449.73,8.92,2383.69,6.16,2026-05-07T15:34:39+08:00,2026-05-07T16:22:26+08:00
000529,广弘控股,5.63,-0.88,流入,141.62,6.58,0.0,0.0,141.62,6.58,185.09,8.6,-326.71,-15.19,2026-05-07T15:34:03+08:00,2026-05-07T16:22:26+08:00
000530,冰山冷热,6.01,-0.33,流出,-1250.14,-13.55,-147.08,-1.59,-1103.06,-11.95,460.45,4.99,789.69,8.56,2026-05-07T15:34:42+08:00,2026-05-07T16:22:26+08:00
000531,穗恒运Ａ,7.31,1.81,流出,-83.23,-0.4,61.93,0.3,-145.16,-0.7,249.4,1.21,-166.17,-0.8,2026-05-07T15:34:45+08:00,2026-05-07T16:22:26+08:00
000532,华金资本,12.62,0.08,流入,79.96,1.3,68.01,1.1,11.96,0.19,128.31,2.08,-208.27,-3.38,2026-05-07T15:34:06+08:00,2026-05-07T16:22:26+08:00
000533,顺钠股份,13.93,4.42,流入,4427.46,4.75,4315.6,4.63,111.87,0.12,1190.44,1.28,-5617.9,-6.02,2026-05-07T15:34:30+08:00,2026-05-07T16:22:26+08:00
000534,万泽股份,42.82,4.95,流入,2510.61,1.76,1372.26,0.96,1138.36,0.8,-6137.95,-4.3,3627.33,2.54,2026-05-07T15:34:09+08:00,2026-05-07T16:22:26+08:00
000536,华映科技,4.06,1.5,流出,-1159.3,-7.21,-1070.41,-6.66,-88.89,-0.55,936.16,5.82,223.14,1.39,2026-05-07T15:34:48+08:00,2026-05-07T16:22:26+08:00
000537,绿发电力,10.84,3.34,流出,-66.28,-0.08,433.49,0.55,-499.77,-0.64,-1439.07,-1.84,1505.35,1.92,2026-05-07T15:34:12+08:00,2026-05-07T16:22:26+08:00
000538,云南白药,52.6,-0.09,流出,-3439.62,-8.22,-1780.12,-4.25,-1659.5,-3.97,785.93,1.88,2653.69,6.34,2026-05-07T15:34:15+08:00,2026-05-07T16:22:26+08:00
000539,粤电力Ａ,7.27,3.41,流出,-21.12,-0.01,2394.42,1.66,-2415.54,-1.68,1428.95,0.99,-1407.83,-0.98,2026-05-07T15:34:33+08:00,2026-05-07T16:22:26+08:00
000541,佛山照明,5.71,0.0,流出,-353.74,-8.58,-232.7,-5.65,-121.04,-2.94,-137.39,-3.33,491.13,11.92,2026-05-07T15:34:36+08:00,2026-05-07T16:22:26+08:00
000543,皖能电力,8.28,0.98,流入,1461.81,4.61,2330.11,7.34,-868.3,-2.74,-1072.79,-3.38,-389.02,-1.23,2026-05-07T15:34:54+08:00,2026-05-07T16:22:26+08:00
000544,中原环保,8.45,-0.47,流入,845.94,12.48,96.67,1.43,749.26,11.05,-39.94,-0.59,-805.99,-11.89,2026-05-07T15:34:51+08:00,2026-05-07T16:22:26+08:00
000545,金浦钛业,2.96,-2.63,流出,-3534.98,-21.81,-1918.55,-11.83,-1616.42,-9.97,177.44,1.09,3357.54,20.71,2026-05-07T15:34:57+08:00,2026-05-07T16:22:26+08:00
000546,金圆股份,7.52,-3.84,流出,-4496.68,-7.07,-497.23,-0.78,-3999.45,-6.29,-1964.17,-3.09,6460.85,10.15,2026-05-07T15:34:18+08:00,2026-05-07T16:22:26+08:00
000547,航天发展,25.08,0.52,流出,-7567.9,-2.83,5291.73,1.98,-12859.63,-4.81,-7214.61,-2.7,14782.52,5.52,2026-05-07T15:34:21+08:00,2026-05-07T16:22:26+08:00
000548,湖南投资,5.26,-0.75,流出,-358.39,-7.16,-66.29,-1.32,-292.09,-5.83,65.29,1.3,293.1,5.85,2026-05-07T15:34:39+08:00,2026-05-07T16:22:26+08:00
000550,江铃汽车,19.41,1.62,流出,-457.5,-4.4,339.91,3.27,-797.41,-7.67,-220.77,-2.12,678.27,6.52,2026-05-07T15:34:54+08:00,2026-05-07T16:22:26+08:00
000551,创元科技,16.62,1.22,流出,-1254.16,-2.61,-438.71,-0.91,-815.45,-1.7,-2399.9,-4.99,3654.06,7.6,2026-05-07T15:34:57+08:00,2026-05-07T16:22:26+08:00
000552,甘肃能化,2.79,-3.46,流出,-4613.42,-15.79,-2756.05,-9.43,-1857.38,-6.36,508.52,1.74,4104.9,14.05,2026-05-07T15:34:21+08:00,2026-05-07T16:22:26+08:00
000553,安道麦A,7.33,-2.27,流入,177.9,0.49,-406.18,-1.11,584.08,1.6,730.33,2.0,-908.23,-2.48,2026-05-07T15:34:42+08:00,2026-05-07T16:22:26+08:00
000554,泰山石油,7.79,-3.11,流出,-1896.73,-8.28,-1586.99,-6.93,-309.74,-1.35,434.32,1.9,1462.42,6.38,2026-05-07T15:34:00+08:00,2026-05-07T16:22:26+08:00
000555,神州信息,14.63,2.45,流入,884.35,2.27,2744.8,7.06,-1860.45,-4.79,-2624.63,-6.75,1740.27,4.48,2026-05-07T15:34:03+08:00,2026-05-07T16:22:26+08:00
000557,西部创业,4.69,-0.21,流出,-297.52,-9.52,0.0,0.0,-297.52,-9.52,296.28,9.48,1.24,0.04,2026-05-07T15:34:00+08:00,2026-05-07T16:22:26+08:00
000558,天府文旅,4.14,0.49,流入,120.43,0.92,-368.65,-2.83,489.08,3.75,461.14,3.54,-581.57,-4.46,2026-05-07T15:34:24+08:00,2026-05-07T16:22:26+08:00
000559,万向钱潮,17.2,3.49,流出,-316.68,-0.19,-2754.35,-1.63,2437.68,1.44,-666.88,-0.39,983.56,0.58,2026-05-07T15:34:24+08:00,2026-05-07T16:22:26+08:00
000560,我爱我家,3.07,-0.65,流出,-1961.75,-6.57,344.8,1.16,-2306.56,-7.73,-1376.64,-4.61,3338.4,11.19,2026-05-07T15:34:06+08:00,2026-05-07T16:22:26+08:00
000561,烽火电子,9.66,0.21,流出,-257.86,-3.02,-212.92,-2.49,-44.94,-0.53,-275.64,-3.22,533.5,6.24,2026-05-07T15:34:27+08:00,2026-05-07T16:22:26+08:00
000563,陕国投Ａ,3.25,-0.61,流出,-454.44,-3.77,158.72,1.32,-613.15,-5.09,765.29,6.35,-310.85,-2.58,2026-05-07T15:34:45+08:00,2026-05-07T16:22:26+08:00
