代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000014,沙河股份,10.0,10.01,6.22,流入,3864.56,26.45,1682.5,11.52,2182.06,14.94,-1143.0,-7.82,-2721.55,-18.63,2026-07-16T15:09:45+08:00,2026-07-16T15:10:49+08:00
000016,*ST康佳A,2.69,3.46,3.03,流出,-587.15,-4.53,-560.02,-4.32,-27.13,-0.21,755.08,5.83,-167.93,-1.3,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000017,深中华A,5.85,-0.68,2.46,流入,61.27,0.96,57.38,0.9,3.89,0.06,-559.67,-8.79,498.4,7.83,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000019,深粮控股,6.15,0.65,1.52,流出,-144.17,-3.74,123.85,3.21,-268.02,-6.95,-165.99,-4.3,310.16,8.04,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000020,深华发Ａ,10.47,0.38,1.86,流入,58.07,1.63,0.0,0.0,58.07,1.63,-11.34,-0.32,-46.73,-1.31,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000021,深科技,43.34,-8.29,11.24,流出,-47730.5,-6.04,-19143.88,-2.42,-28586.62,-3.62,-16941.33,-2.14,64671.83,8.18,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000025,特  力Ａ,13.81,2.07,2.01,流入,1120.23,10.24,595.48,5.44,524.76,4.8,-451.77,-4.13,-668.46,-6.11,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000026,飞亚达,18.0,-2.23,1.7,流出,-383.44,-3.43,-799.66,-7.16,416.22,3.72,437.79,3.92,-54.36,-0.49,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000027,深圳能源,6.16,-0.65,0.47,流出,-797.23,-5.78,-878.36,-6.37,81.12,0.59,65.8,0.48,731.44,5.3,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000028,国药一致,21.52,2.04,1.34,流入,873.44,5.77,575.73,3.8,297.72,1.97,-1100.97,-7.27,227.53,1.5,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000029,深深房Ａ,21.37,-2.15,0.62,流入,210.05,1.77,314.65,2.65,-104.6,-0.88,-365.16,-3.08,155.11,1.31,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000030,富奥股份,4.26,3.9,1.44,流入,580.17,5.75,364.12,3.61,216.05,2.14,378.69,3.75,-958.86,-9.5,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000031,大悦城,2.2,0.92,0.87,流出,-16.92,-0.21,243.32,2.98,-260.24,-3.19,-563.67,-6.91,580.59,7.12,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000032,深桑达Ａ,17.2,-5.34,3.54,流入,1586.17,2.24,-2811.86,-3.96,4398.03,6.2,4311.99,6.08,-5898.16,-8.31,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000034,神州数码,26.93,4.58,10.06,流入,8763.84,3.76,8446.49,3.63,317.35,0.14,-4909.79,-2.11,-3854.05,-1.66,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000035,中国天楹,4.55,-1.09,1.13,流出,-1221.22,-10.23,47.09,0.39,-1268.32,-10.62,-106.22,-0.89,1327.44,11.12,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000036,华联控股,4.4,-8.71,4.47,流出,-1544.53,-5.46,-1981.28,-7.01,436.75,1.54,4496.99,15.91,-2952.46,-10.44,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000037,深南电A,8.36,-1.18,2.71,流出,-576.68,-7.45,-100.2,-1.29,-476.48,-6.15,260.93,3.37,315.75,4.08,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000039,中集集团,7.53,-2.21,1.56,流出,-4093.65,-15.02,-1124.59,-4.13,-2969.06,-10.89,616.36,2.26,3477.29,12.76,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000042,中洲控股,8.28,3.24,1.95,流出,-220.26,-2.06,-222.17,-2.08,1.91,0.02,128.98,1.21,91.29,0.85,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000045,深纺织Ａ,9.27,-0.22,1.12,流出,-212.92,-4.47,0.0,0.0,-212.92,-4.47,380.82,8.0,-167.9,-3.53,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000048,京基智农,20.69,-1.99,3.24,流出,-430.74,-1.2,-322.62,-0.9,-108.13,-0.3,458.87,1.28,-28.13,-0.08,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000049,德赛电池,24.51,0.16,2.58,流入,408.73,1.66,352.53,1.43,56.2,0.23,-411.16,-1.67,2.43,0.01,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000050,深天马Ａ,6.62,-1.49,1.82,流入,1476.32,5.02,-806.98,-2.74,2283.3,7.77,253.11,0.86,-1729.43,-5.88,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000055,方大集团,3.38,-1.17,1.61,流入,69.46,1.87,150.28,4.04,-80.82,-2.17,-220.17,-5.92,150.71,4.05,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000056,*ST皇庭,1.95,-7.58,4.8,流出,-1501.83,-17.54,24.17,0.28,-1526.0,-17.82,614.28,7.17,887.56,10.36,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000058,深 赛 格,6.26,1.62,0.8,流出,-38.46,-0.78,0.0,0.0,-38.46,-0.78,105.34,2.14,-66.88,-1.36,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000059,华锦股份,4.38,-1.35,2.14,流出,-1818.9,-12.11,-385.0,-2.56,-1433.91,-9.55,180.95,1.21,1637.96,10.91,2026-07-16T15:09:45+08:00,2026-07-16T15:10:49+08:00
000060,中金岭南,6.24,-0.32,1.82,流入,1502.65,2.97,397.68,0.79,1104.98,2.18,-804.25,-1.59,-698.4,-1.38,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000061,农 产 品,5.82,0.87,1.12,流出,-599.45,-5.15,-164.69,-1.41,-434.76,-3.73,43.05,0.37,556.4,4.78,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000062,深圳华强,24.94,-1.07,2.52,流出,-3671.9,-5.58,-798.3,-1.21,-2873.59,-4.37,-219.52,-0.33,3891.42,5.91,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000063,中兴通讯,40.0,1.39,8.97,流入,32378.33,2.22,2909.31,0.2,29469.02,2.02,-19934.13,-1.37,-12444.2,-0.85,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000065,北方国际,8.91,1.48,1.21,流入,811.22,7.79,149.86,1.44,661.36,6.35,-12.19,-0.12,-799.03,-7.67,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000066,中国长城,16.34,-1.03,5.67,流出,-13975.45,-4.62,2547.94,0.84,-16523.4,-5.46,7836.13,2.59,6139.32,2.03,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000068,华控赛格,2.73,0.0,1.26,流出,-167.47,-4.82,-271.64,-7.82,104.16,3.0,-199.08,-5.73,366.55,10.56,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000069,华侨城Ａ,1.71,1.18,0.75,流出,-217.17,-2.45,-465.72,-5.26,248.55,2.81,-490.64,-5.54,707.8,8.0,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000070,特发信息,14.78,-5.26,6.27,流出,-10313.76,-12.7,-7079.92,-8.72,-3233.84,-3.98,-2368.14,-2.92,12681.9,15.62,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000078,ST海王,2.17,3.33,9.5,流出,-409.75,-0.76,433.99,0.81,-843.74,-1.57,565.74,1.05,-155.98,-0.29,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000088,盐 田 港,4.34,0.0,0.56,流出,-1168.92,-15.13,-568.98,-7.37,-599.93,-7.77,-389.64,-5.04,1558.56,20.17,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000089,深圳机场,6.63,0.91,0.96,流出,-715.17,-5.51,-433.81,-3.34,-281.37,-2.17,-1347.85,-10.39,2063.02,15.9,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000090,天健集团,3.29,3.46,1.82,流入,2256.42,20.14,598.92,5.34,1657.5,14.79,-920.25,-8.21,-1336.17,-11.92,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000096,广聚能源,7.73,2.52,1.83,流入,314.51,4.44,-78.75,-1.11,393.26,5.55,-84.33,-1.19,-230.18,-3.25,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000099,中信海直,13.72,1.11,1.04,流出,-246.59,-2.23,-101.32,-0.92,-145.28,-1.31,-893.86,-8.09,1140.45,10.32,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000100,TCL科技,4.98,-0.8,3.28,流入,2433.8,0.74,-8509.9,-2.59,10943.71,3.33,-5827.06,-1.77,3393.26,1.03,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000151,中成股份,9.31,0.32,1.7,流入,303.56,6.24,264.52,5.43,39.04,0.8,178.66,3.67,-482.21,-9.91,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000153,丰原药业,5.79,1.58,2.96,流出,-345.4,-4.43,0.0,0.0,-345.4,-4.43,-404.6,-5.19,750.0,9.61,2026-07-16T15:09:45+08:00,2026-07-16T15:10:49+08:00
000155,川能动力,10.94,-1.35,1.32,流出,-3042.61,-11.38,-1825.5,-6.83,-1217.11,-4.55,-430.74,-1.61,3473.34,13.0,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000156,华数传媒,6.78,1.65,0.62,流入,129.14,1.8,-2.55,-0.04,131.69,1.84,-637.16,-8.88,508.02,7.08,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000157,中联重科,7.28,-1.09,0.56,流出,-1873.15,-6.44,-1414.24,-4.86,-458.91,-1.58,-279.13,-0.96,2152.27,7.4,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000158,常山北明,12.84,1.99,2.35,流入,2688.09,5.6,1308.19,2.72,1379.9,2.87,-714.62,-1.49,-1973.47,-4.11,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000159,国际实业,5.5,-1.79,2.06,流出,-925.16,-16.92,-706.22,-12.92,-218.93,-4.0,349.89,6.4,575.27,10.52,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000166,申万宏源,4.64,-0.43,0.41,流出,-3965.06,-9.26,-2792.07,-6.52,-1172.99,-2.74,773.93,1.81,3191.13,7.45,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000301,东方盛虹,11.35,-2.24,0.37,流出,-171.76,-0.62,271.0,0.98,-442.76,-1.61,-355.63,-1.29,527.39,1.91,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000333,美的集团,81.8,-1.05,0.53,流出,-22594.47,-7.58,1541.51,0.52,-24135.98,-8.09,16863.1,5.65,5731.37,1.92,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000338,潍柴动力,25.66,-2.99,1.79,流出,-9959.08,-4.34,2874.42,1.25,-12833.5,-5.59,-4000.1,-1.74,13959.18,6.08,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000400,许继电气,19.95,-0.25,1.02,流出,-917.55,-4.47,-240.21,-1.17,-677.33,-3.3,-656.75,-3.2,1574.3,7.67,2026-07-16T15:09:45+08:00,2026-07-16T15:10:49+08:00
000401,金隅冀东,3.62,0.0,0.29,流入,35.08,1.27,0.0,0.0,35.08,1.27,-186.33,-6.73,151.25,5.46,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000402,金 融 街,2.48,0.81,1.66,流入,1660.47,13.52,644.42,5.25,1016.05,8.27,-31.01,-0.25,-1629.46,-13.26,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000403,派林生物,10.12,3.58,2.19,流出,-516.41,-2.52,-659.98,-3.22,143.57,0.7,-1228.94,-6.0,1745.35,8.53,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000404,长虹华意,7.56,0.13,1.24,流出,-544.82,-8.37,256.14,3.94,-800.96,-12.31,386.62,5.94,158.21,2.43,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000407,胜利股份,3.88,-0.26,1.47,流出,-72.01,-1.44,2.95,0.06,-74.95,-1.5,-300.05,-6.02,372.05,7.46,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000408,藏格矿业,70.68,-1.15,0.74,流入,4250.04,5.16,1934.24,2.35,2315.8,2.81,-2078.18,-2.52,-2171.86,-2.63,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000409,云鼎科技,8.26,1.85,1.22,流出,-96.11,-1.62,-153.76,-2.59,57.65,0.97,-571.95,-9.64,668.05,11.26,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000410,沈阳机床,4.67,1.52,0.82,流出,-95.05,-1.26,157.32,2.09,-252.37,-3.35,-105.96,-1.41,201.01,2.67,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000411,英特集团,9.79,1.03,1.22,流出,-768.2,-11.56,-165.76,-2.49,-602.44,-9.07,-357.56,-5.38,1125.76,16.94,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000415,渤海租赁,4.37,-1.8,1.15,流出,-3354.37,-12.4,-687.82,-2.54,-2666.55,-9.85,-990.95,-3.66,4345.32,16.06,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000417,合百集团,6.25,-5.02,5.96,流出,-3871.2,-13.14,-1858.94,-6.31,-2012.25,-6.83,1256.77,4.26,2614.43,8.87,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000419,通程控股,4.87,0.83,1.17,流出,-182.19,-5.91,0.0,0.0,-182.19,-5.91,-201.9,-6.55,384.1,12.45,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000420,吉林化纤,3.68,-0.54,1.7,流出,-1763.43,-11.46,-705.96,-4.59,-1057.47,-6.87,-142.77,-0.93,1906.2,12.39,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000421,南京公用,5.44,1.68,1.21,流出,-40.29,-1.08,0.0,0.0,-40.29,-1.08,-219.96,-5.88,260.25,6.96,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000422,湖北宜化,12.74,-1.77,1.61,流出,-3868.95,-17.78,-2552.69,-11.73,-1316.26,-6.05,102.33,0.47,3766.62,17.31,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000423,东阿阿胶,51.4,2.7,1.25,流入,1072.76,2.64,113.7,0.28,959.06,2.36,-840.99,-2.07,-231.77,-0.57,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000425,徐工机械,8.47,0.95,1.4,流出,-11855.23,-11.11,-2752.3,-2.58,-9102.93,-8.53,12862.17,12.05,-1006.95,-0.94,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000426,兴业银锡,30.15,-1.34,2.14,流出,-1253.57,-1.08,-970.11,-0.84,-283.47,-0.24,-3071.67,-2.65,4325.24,3.74,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000428,华天酒店,3.2,2.24,1.25,流出,-354.09,-8.73,-323.53,-7.97,-30.56,-0.75,-127.92,-3.15,482.0,11.88,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000429,粤高速Ａ,14.12,1.15,0.52,流出,-181.68,-1.91,-200.33,-2.11,18.65,0.2,-249.65,-2.63,431.33,4.54,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000430,张家界,6.27,1.29,2.37,流入,120.19,2.19,14.86,0.27,105.33,1.92,-214.34,-3.9,94.15,1.71,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000488,ST晨鸣,1.93,-0.52,0.58,流出,-395.56,-20.69,-237.15,-12.4,-158.41,-8.29,128.26,6.71,267.3,13.98,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000498,山东路桥,5.06,-0.2,0.52,流出,-166.06,-4.38,215.71,5.69,-381.77,-10.08,-307.8,-8.12,473.86,12.51,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000501,武商集团,7.11,1.28,1.15,流出,-392.07,-6.29,152.9,2.45,-544.97,-8.74,85.03,1.36,307.03,4.92,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000503,国新健康,6.7,1.06,1.51,流出,-703.05,-7.16,-406.16,-4.14,-296.89,-3.02,-819.31,-8.35,1522.36,15.51,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000504,南华生物,9.36,9.99,8.73,流出,-747.78,-2.83,1759.89,6.65,-2507.67,-9.48,-242.69,-0.92,990.47,3.74,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000505,京粮控股,5.53,0.55,1.07,流入,38.43,1.03,225.36,6.02,-186.93,-4.99,-31.06,-0.83,-7.37,-0.2,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000506,招金黄金,12.29,-1.99,5.54,流出,-4927.68,-7.66,-2875.02,-4.47,-2052.66,-3.19,3290.52,5.12,1637.16,2.55,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000507,珠海港,4.95,-1.39,1.2,流出,-540.76,-10.11,-275.77,-5.15,-264.99,-4.95,391.86,7.32,148.89,2.78,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000509,华塑控股,3.0,-1.64,3.1,流入,421.86,4.2,240.97,2.4,180.89,1.8,564.16,5.61,-986.02,-9.81,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000510,新金路,17.09,-6.56,7.64,流出,-215.56,-0.27,-924.74,-1.15,709.18,0.88,2726.35,3.38,-2510.78,-3.12,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000513,丽珠集团,31.49,0.54,1.84,流出,-1620.01,-4.95,355.71,1.09,-1975.71,-6.03,28.76,0.09,1591.24,4.86,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000514,渝 开 发,3.84,0.52,1.2,流入,143.78,3.7,0.0,0.0,143.78,3.7,-226.06,-5.82,82.28,2.12,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000516,国际医学,4.41,1.15,2.33,流出,-657.64,-2.92,-394.34,-1.75,-263.3,-1.17,-1466.05,-6.51,2123.69,9.43,2026-07-16T15:09:45+08:00,2026-07-16T15:10:49+08:00
000517,荣安地产,1.74,0.0,0.98,流出,-165.18,-3.87,-16.43,-0.38,-148.75,-3.49,104.74,2.45,60.45,1.42,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000518,四环生物,3.87,-1.53,5.1,流出,-1592.89,-7.77,-300.62,-1.47,-1292.27,-6.3,-235.68,-1.15,1828.58,8.92,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000519,中兵红箭,14.18,-4.38,4.06,流出,-4749.98,-5.84,-3040.83,-3.74,-1709.14,-2.1,2142.19,2.63,2607.79,3.21,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000520,凤凰航运,3.95,-2.23,1.62,流出,-510.82,-7.87,-196.29,-3.03,-314.53,-4.85,441.93,6.81,68.89,1.06,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000521,长虹美菱,5.14,0.78,1.75,流入,52.86,0.67,-588.73,-7.48,641.59,8.15,-273.75,-3.48,220.89,2.81,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000523,红棉股份,2.82,0.71,1.79,流出,-662.25,-9.91,228.26,3.42,-890.51,-13.32,-4.43,-0.07,666.68,9.98,2026-07-16T15:09:45+08:00,2026-07-16T15:10:49+08:00
000524,岭南控股,8.71,2.71,3.09,流入,418.68,2.34,267.02,1.49,151.66,0.85,-650.89,-3.64,232.21,1.3,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000525,红太阳,4.24,2.17,2.29,流出,-797.96,-7.45,-28.34,-0.26,-769.61,-7.19,-34.64,-0.32,832.59,7.77,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000526,学大教育,27.5,-0.54,2.1,流出,-653.44,-9.39,-23.07,-0.33,-630.36,-9.06,560.66,8.06,92.78,1.33,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000528,柳    工,8.18,-0.73,1.22,流出,-1375.12,-6.79,-185.26,-0.91,-1189.86,-5.87,27.61,0.14,1347.52,6.65,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000529,广弘控股,4.78,-0.21,0.98,流出,-234.66,-8.77,0.0,0.0,-234.66,-8.77,276.99,10.36,-42.33,-1.58,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000530,冰山冷热,4.91,0.41,2.02,流出,-328.76,-5.53,-44.59,-0.75,-284.17,-4.78,-654.64,-11.02,983.4,16.55,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000531,穗恒运Ａ,5.75,-0.52,0.91,流入,329.94,6.93,645.07,13.55,-315.13,-6.62,-25.97,-0.55,-303.97,-6.38,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000532,华金资本,10.46,0.29,1.45,流出,-220.46,-4.23,0.0,0.0,-220.46,-4.23,-847.21,-16.26,1067.67,20.5,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000533,顺钠股份,8.26,-1.43,2.42,流出,-302.3,-2.18,87.83,0.63,-390.12,-2.81,-629.2,-4.54,931.49,6.71,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000534,万泽股份,25.64,-4.11,3.25,流出,-1423.25,-3.36,-2862.2,-6.75,1438.95,3.4,-1628.68,-3.84,3051.93,7.2,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000536,华映科技,3.18,0.95,2.66,流入,1763.07,7.5,838.41,3.57,924.66,3.93,716.13,3.05,-2479.2,-10.54,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000537,绿发电力,7.36,-0.41,1.13,流入,1125.57,6.65,-50.3,-0.3,1175.86,6.94,-338.86,-2.0,-786.7,-4.65,2026-07-16T15:10:00+08:00,2026-07-16T15:10:49+08:00
000538,云南白药,52.11,2.58,1.26,流入,5559.1,4.81,3410.1,2.95,2149.0,1.86,-5303.26,-4.59,-255.84,-0.22,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000539,粤电力Ａ,5.29,-3.47,3.1,流出,-3301.18,-7.8,-932.86,-2.2,-2368.32,-5.6,-577.66,-1.36,3878.84,9.16,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000541,佛山照明,4.99,-0.4,0.49,流出,-249.83,-8.33,0.0,0.0,-249.83,-8.33,24.57,0.82,225.26,7.51,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000543,皖能电力,7.51,0.27,1.5,流出,-1422.39,-5.57,-618.7,-2.42,-803.69,-3.15,-1213.51,-4.76,2635.89,10.33,2026-07-16T15:09:30+08:00,2026-07-16T15:10:49+08:00
000544,中原环保,7.4,-0.13,0.31,流入,74.53,3.3,0.0,0.0,74.53,3.3,-1.5,-0.07,-73.03,-3.23,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000545,金浦钛业,2.5,-1.96,4.02,流入,8.02,0.08,-11.32,-0.11,19.34,0.19,-476.53,-4.79,468.51,4.71,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000546,金圆股份,4.4,0.0,2.35,流入,408.05,5.64,-0.13,0.0,408.18,5.64,-205.12,-2.84,-202.93,-2.81,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000547,航天发展,14.54,-1.69,3.78,流出,-4677.09,-5.32,-1835.51,-2.09,-2841.58,-3.23,-3026.24,-3.44,7703.33,8.76,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000548,湖南投资,4.3,0.7,1.48,流出,-516.33,-16.27,-478.23,-15.07,-38.11,-1.2,217.28,6.85,299.05,9.42,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
000550,江铃汽车,16.42,0.74,0.64,流出,-189.95,-3.47,0.0,0.0,-189.95,-3.47,-369.25,-6.74,559.2,10.2,2026-07-16T15:10:30+08:00,2026-07-16T15:10:49+08:00
000551,创元科技,14.16,-5.41,6.12,流出,-1736.28,-4.03,-2954.26,-6.86,1217.97,2.83,518.06,1.2,1218.22,2.83,2026-07-16T15:10:45+08:00,2026-07-16T15:10:49+08:00
000552,甘肃能化,2.49,-1.19,1.7,流出,-611.78,-3.88,1063.35,6.75,-1675.13,-10.64,-1298.11,-8.24,1909.89,12.13,2026-07-16T15:10:15+08:00,2026-07-16T15:10:49+08:00
