代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000400,许继电气,25.91,-2.37,2.69,流出,-8992.1,-12.73,-2869.71,-4.06,-6122.39,-8.67,295.13,0.42,8696.96,12.31,2026-06-03T15:01:42+08:00,2026-06-03T15:01:50+08:00
000401,金隅冀东,4.0,-1.48,0.32,流出,-241.09,-7.07,120.6,3.54,-361.69,-10.61,289.49,8.49,-48.4,-1.42,2026-06-03T15:01:33+08:00,2026-06-03T15:01:50+08:00
000402,金 融 街,2.98,-2.3,3.03,流出,-3597.2,-13.43,-2779.0,-10.37,-818.2,-3.05,727.42,2.72,2869.77,10.71,2026-06-03T15:01:33+08:00,2026-06-03T15:01:50+08:00
000403,派林生物,12.96,4.6,3.1,流入,3649.78,10.12,431.29,1.2,3218.49,8.92,-1737.32,-4.82,-1912.47,-5.3,2026-06-03T15:01:45+08:00,2026-06-03T15:01:50+08:00
000404,长虹华意,8.08,-2.06,2.31,流出,-1170.64,-9.04,-105.15,-0.81,-1065.48,-8.23,1160.4,8.96,10.24,0.08,2026-06-03T15:01:42+08:00,2026-06-03T15:01:50+08:00
000407,胜利股份,4.27,-0.7,1.51,流出,-9.77,-0.17,159.76,2.84,-169.54,-3.02,-15.11,-0.27,24.88,0.44,2026-06-03T15:01:45+08:00,2026-06-03T15:01:50+08:00
000408,藏格矿业,79.9,0.83,0.77,流入,11219.07,11.61,4932.72,5.1,6286.34,6.5,-145.55,-0.15,-11073.51,-11.46,2026-06-03T15:01:48+08:00,2026-06-03T15:01:50+08:00
000409,云鼎科技,9.62,-0.41,1.09,流出,-277.11,-4.46,-85.77,-1.38,-191.35,-3.08,-159.79,-2.57,436.9,7.03,2026-06-03T15:01:36+08:00,2026-06-03T15:01:50+08:00
000410,沈阳机床,5.27,-0.57,0.91,流出,-184.72,-1.95,-153.81,-1.62,-30.91,-0.33,-257.87,-2.72,442.59,4.67,2026-06-03T15:01:36+08:00,2026-06-03T15:01:50+08:00
000411,英特集团,11.81,-2.15,2.62,流入,3711.22,21.21,-234.2,-1.34,3945.42,22.55,2034.12,11.63,-5745.34,-32.83,2026-06-03T15:00:00+08:00,2026-06-03T15:01:50+08:00
000415,渤海租赁,3.94,-1.99,1.1,流出,-2628.77,-11.25,-1232.93,-5.27,-1395.84,-5.97,429.98,1.84,2198.79,9.41,2026-06-03T15:01:48+08:00,2026-06-03T15:01:50+08:00
000417,合百集团,7.79,1.43,7.74,流入,1629.86,3.49,-244.17,-0.52,1874.02,4.01,389.59,0.83,-2019.45,-4.32,2026-06-03T15:01:39+08:00,2026-06-03T15:01:50+08:00
000419,通程控股,5.1,-2.11,1.15,流入,28.07,0.88,0.0,0.0,28.07,0.88,218.36,6.87,-246.43,-7.75,2026-06-03T15:01:45+08:00,2026-06-03T15:01:50+08:00
000420,吉林化纤,4.5,3.21,4.42,流入,4412.36,8.99,2394.91,4.88,2017.45,4.11,718.76,1.47,-5131.12,-10.46,2026-06-03T15:01:39+08:00,2026-06-03T15:01:50+08:00
000421,南京公用,5.87,-1.01,1.29,流入,105.42,2.44,0.0,0.0,105.42,2.44,449.47,10.39,-554.89,-12.82,2026-06-03T15:01:42+08:00,2026-06-03T15:01:50+08:00
000422,湖北宜化,13.73,-2.35,2.49,流出,-1329.94,-3.66,-191.27,-0.53,-1138.67,-3.14,-702.43,-1.94,2032.37,5.6,2026-06-03T15:01:42+08:00,2026-06-03T15:01:52+08:00
000423,东阿阿胶,49.32,-2.08,0.69,流出,-478.15,-2.2,313.49,1.44,-791.64,-3.63,-809.37,-3.72,1287.52,5.91,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000425,徐工机械,9.37,-3.1,1.26,流出,-2068.07,-1.94,599.55,0.56,-2667.63,-2.5,3422.61,3.21,-1354.54,-1.27,2026-06-03T15:01:48+08:00,2026-06-03T15:01:52+08:00
000426,兴业银锡,42.08,-2.07,4.37,流出,-16063.3,-4.89,-12585.26,-3.83,-3478.04,-1.06,7629.6,2.32,8433.7,2.57,2026-06-03T15:01:45+08:00,2026-06-03T15:01:52+08:00
000428,华天酒店,3.55,-2.2,1.34,流出,-228.88,-4.71,0.0,0.0,-228.88,-4.71,151.11,3.11,77.77,1.6,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000429,粤高速Ａ,13.8,-1.92,0.62,流出,-113.08,-1.01,-171.78,-1.54,58.7,0.53,372.44,3.34,-259.36,-2.32,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000430,张家界,8.3,1.72,5.63,流出,-658.22,-3.81,-162.65,-0.94,-495.57,-2.87,-293.78,-1.7,952.0,5.51,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000488,ST晨鸣,2.22,-2.63,0.91,流出,-697.5,-20.28,-408.71,-11.88,-288.79,-8.4,-78.17,-2.27,775.67,22.55,2026-06-03T15:01:45+08:00,2026-06-03T15:01:52+08:00
000498,山东路桥,5.23,-1.51,0.48,流入,3.52,0.1,208.14,5.68,-204.62,-5.59,195.52,5.34,-199.04,-5.43,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000501,武商集团,7.43,-2.75,1.29,流出,-1119.1,-15.13,-172.45,-2.33,-946.65,-12.8,933.62,12.62,185.49,2.51,2026-06-03T15:01:48+08:00,2026-06-03T15:01:52+08:00
000503,国新健康,7.03,-1.82,1.04,流入,271.76,3.78,246.79,3.43,24.97,0.35,125.32,1.74,-397.07,-5.52,2026-06-03T15:01:48+08:00,2026-06-03T15:01:52+08:00
000504,*ST生物,9.44,-1.97,1.01,流出,-408.82,-12.9,-220.12,-6.95,-188.7,-5.96,347.32,10.96,61.51,1.94,2026-06-03T15:01:00+08:00,2026-06-03T15:01:52+08:00
000505,京粮控股,5.89,-0.67,1.24,流出,-126.48,-2.74,-174.53,-3.79,48.05,1.04,58.84,1.28,67.64,1.47,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000506,招金黄金,14.18,-1.94,2.83,流出,-2487.28,-6.68,-381.07,-1.02,-2106.21,-5.66,-766.7,-2.06,3253.98,8.74,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000507,珠海港,5.29,0.38,1.78,流入,599.05,7.1,-267.9,-3.18,866.96,10.28,-18.94,-0.22,-580.11,-6.88,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000509,华塑控股,4.89,-5.05,17.44,流出,-7214.96,-7.77,-3869.37,-4.17,-3345.59,-3.6,3300.71,3.55,3914.25,4.21,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000510,新金路,19.18,-2.04,11.86,流出,-2692.29,-1.92,-1606.08,-1.15,-1086.21,-0.78,4457.23,3.18,-1764.93,-1.26,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000513,丽珠集团,30.57,-1.16,0.58,流出,-95.77,-0.95,253.48,2.53,-349.25,-3.48,-534.67,-5.33,630.44,6.29,2026-06-03T15:01:03+08:00,2026-06-03T15:01:52+08:00
000514,渝 开 发,4.47,-0.67,1.21,流入,77.71,1.7,11.68,0.26,66.03,1.45,175.44,3.85,-253.16,-5.55,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000516,国际医学,4.19,-1.18,0.76,流出,-782.99,-11.26,-475.33,-6.83,-307.66,-4.42,134.34,1.93,648.65,9.33,2026-06-03T15:01:00+08:00,2026-06-03T15:01:52+08:00
000517,荣安地产,1.87,-2.6,0.89,流出,-44.75,-1.08,-101.07,-2.44,56.31,1.36,345.54,8.34,-300.79,-7.26,2026-06-03T15:01:00+08:00,2026-06-03T15:01:52+08:00
000518,四环生物,3.93,10.08,18.98,流入,14077.77,18.82,16303.09,21.79,-2225.32,-2.97,-6830.32,-9.13,-7247.45,-9.69,2026-06-03T15:01:00+08:00,2026-06-03T15:01:52+08:00
000519,中兵红箭,20.22,4.07,8.44,流入,13802.58,5.85,9560.28,4.05,4242.3,1.8,13897.29,5.89,-27699.87,-11.75,2026-06-03T15:01:03+08:00,2026-06-03T15:01:52+08:00
000520,凤凰航运,3.8,0.0,2.02,流入,1153.0,14.77,212.17,2.72,940.83,12.05,177.92,2.28,-1330.92,-17.04,2026-06-03T15:01:06+08:00,2026-06-03T15:01:52+08:00
000521,长虹美菱,5.58,-1.59,1.21,流出,-171.0,-2.89,-332.26,-5.62,161.26,2.73,225.07,3.81,-54.07,-0.91,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000523,红棉股份,3.18,-1.85,1.52,流入,27.44,0.43,222.88,3.47,-195.44,-3.04,465.84,7.24,-493.28,-7.67,2026-06-03T15:01:09+08:00,2026-06-03T15:01:52+08:00
000524,岭南控股,9.23,-0.43,0.94,流出,-608.36,-10.55,0.0,0.0,-608.36,-10.55,-163.69,-2.84,772.05,13.39,2026-06-03T15:01:03+08:00,2026-06-03T15:01:52+08:00
000525,红太阳,4.78,-2.85,2.12,流出,-2801.1,-24.74,-926.94,-8.19,-1874.16,-16.55,1154.95,10.2,1646.15,14.54,2026-06-03T15:01:06+08:00,2026-06-03T15:01:52+08:00
000526,学大教育,27.71,-4.08,2.36,流出,-598.84,-7.59,-92.72,-1.18,-506.12,-6.42,-209.9,-2.66,808.74,10.26,2026-06-03T15:01:09+08:00,2026-06-03T15:01:52+08:00
000528,柳    工,8.87,-1.22,1.15,流出,-3661.5,-17.59,-4690.27,-22.53,1028.77,4.94,1703.17,8.18,1958.33,9.41,2026-06-03T15:01:12+08:00,2026-06-03T15:01:52+08:00
000529,广弘控股,5.04,-1.56,0.62,流入,31.0,1.73,0.0,0.0,31.0,1.73,110.67,6.18,-141.67,-7.91,2026-06-03T15:01:15+08:00,2026-06-03T15:01:52+08:00
000530,冰山冷热,6.32,1.12,9.98,流入,890.37,2.38,1077.67,2.88,-187.31,-0.5,325.96,0.87,-1216.33,-3.25,2026-06-03T15:01:12+08:00,2026-06-03T15:01:52+08:00
000531,穗恒运Ａ,7.88,1.16,5.21,流出,-2449.61,-6.7,-1563.0,-4.27,-886.61,-2.42,1233.8,3.37,1215.81,3.32,2026-06-03T15:01:15+08:00,2026-06-03T15:01:52+08:00
000532,华金资本,11.93,-3.63,3.06,流出,-1124.99,-8.86,-862.03,-6.79,-262.96,-2.07,131.02,1.03,993.97,7.83,2026-06-03T15:01:18+08:00,2026-06-03T15:01:52+08:00
000533,顺钠股份,11.82,-2.96,6.66,流出,-5219.53,-9.65,-3888.73,-7.19,-1330.8,-2.46,1137.31,2.1,4082.22,7.55,2026-06-03T15:01:21+08:00,2026-06-03T15:01:52+08:00
000534,万泽股份,30.84,-1.75,4.51,流出,-5387.6,-7.72,-4080.0,-5.84,-1307.6,-1.87,-4052.78,-5.81,9440.38,13.52,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000536,华映科技,3.75,-2.09,2.9,流出,-1752.69,-5.77,-1640.98,-5.4,-111.71,-0.37,-2676.11,-8.81,4428.8,14.57,2026-06-03T15:01:03+08:00,2026-06-03T15:01:52+08:00
000537,绿发电力,11.06,1.56,3.52,流出,-1066.67,-1.35,-1278.69,-1.62,212.02,0.27,2737.6,3.46,-1670.93,-2.11,2026-06-03T15:01:06+08:00,2026-06-03T15:01:52+08:00
000538,云南白药,49.15,-0.63,0.5,流入,567.12,1.31,-645.64,-1.49,1212.77,2.8,-8099.71,-18.7,7532.59,17.39,2026-06-03T15:00:00+08:00,2026-06-03T15:01:52+08:00
000539,粤电力Ａ,9.4,2.96,18.14,流出,-7210.49,-1.75,-693.5,-0.17,-6516.99,-1.58,5920.15,1.44,1290.33,0.31,2026-06-03T15:01:09+08:00,2026-06-03T15:01:52+08:00
000541,佛山照明,5.03,0.0,0.59,流入,2.67,0.07,-52.66,-1.43,55.33,1.5,-209.32,-5.69,206.64,5.62,2026-06-03T15:01:00+08:00,2026-06-03T15:01:52+08:00
000543,皖能电力,9.62,0.73,4.67,流出,-532.03,-0.53,-53.67,-0.05,-478.36,-0.48,-1502.28,-1.49,2034.31,2.02,2026-06-03T15:01:18+08:00,2026-06-03T15:01:52+08:00
000544,中原环保,8.05,-0.62,0.42,流入,124.6,3.78,0.0,0.0,124.6,3.78,188.11,5.71,-312.71,-9.5,2026-06-03T15:01:03+08:00,2026-06-03T15:01:52+08:00
000545,金浦钛业,2.49,-1.58,2.92,流出,-119.72,-1.67,184.81,2.58,-304.54,-4.25,29.34,0.41,90.38,1.26,2026-06-03T15:01:12+08:00,2026-06-03T15:01:52+08:00
000546,金圆股份,5.37,-0.92,2.98,流出,-367.57,-3.29,-247.9,-2.22,-119.66,-1.07,-394.83,-3.53,762.39,6.82,2026-06-03T15:01:24+08:00,2026-06-03T15:01:52+08:00
000547,航天发展,20.15,0.6,6.13,流出,-4082.4,-2.06,-3806.92,-1.92,-275.48,-0.14,7241.42,3.66,-3159.02,-1.6,2026-06-03T15:01:06+08:00,2026-06-03T15:01:52+08:00
000548,湖南投资,4.75,-1.86,1.67,流入,173.38,4.37,-305.89,-7.7,479.27,12.07,206.96,5.21,-380.34,-9.58,2026-06-03T15:01:15+08:00,2026-06-03T15:01:52+08:00
000550,江铃汽车,17.46,2.59,1.44,流出,-623.55,-4.79,-249.88,-1.92,-373.67,-2.87,1836.84,14.1,-1213.29,-9.32,2026-06-03T15:01:21+08:00,2026-06-03T15:01:52+08:00
000551,创元科技,15.32,-0.84,2.68,流入,40.24,0.2,283.22,1.42,-242.98,-1.22,-465.53,-2.33,425.29,2.13,2026-06-03T15:01:09+08:00,2026-06-03T15:01:52+08:00
000552,甘肃能化,2.9,1.4,3.6,流出,-2421.04,-6.32,443.56,1.16,-2864.6,-7.47,-1278.52,-3.34,3699.55,9.65,2026-06-03T15:01:06+08:00,2026-06-03T15:01:52+08:00
