代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000001,平安银行,10.54,0.86,0.48,流出,-1904.1,-1.96,-2835.12,-2.92,931.03,0.96,-821.76,-0.85,2725.86,2.81,2026-07-13T15:34:21+08:00,2026-07-13T15:41:44+08:00
000002,万  科Ａ,3.03,-2.57,1.65,流入,3037.54,6.2,9247.53,18.89,-6209.99,-12.68,-1111.32,-2.27,-1926.22,-3.93,2026-07-13T15:34:21+08:00,2026-07-13T15:41:44+08:00
000004,国华退,0.51,10.87,2.76,流入,125.22,70.38,76.5,43.0,48.72,27.38,-71.66,-40.28,-53.56,-30.1,2026-07-13T15:34:21+08:00,2026-07-13T15:41:44+08:00
000006,深振业Ａ,6.61,-6.64,1.86,流出,-2496.67,-14.51,-1302.14,-7.57,-1194.53,-6.94,1732.92,10.07,763.75,4.44,2026-07-13T15:34:24+08:00,2026-07-13T15:41:44+08:00
000007,全新好,10.01,-9.82,3.23,流出,-2066.1,-17.81,-1156.37,-9.97,-909.73,-7.84,776.56,6.69,1289.54,11.12,2026-07-13T15:34:24+08:00,2026-07-13T15:41:44+08:00
000008,神州高铁,,,0.0,,,,,,,,,,,,2026-07-13T15:34:24+08:00,2026-07-13T15:41:44+08:00
000009,中国宝安,6.0,-2.76,0.87,流出,-1093.58,-8.07,-116.38,-0.86,-977.2,-7.21,128.56,0.95,965.02,7.12,2026-07-13T15:34:27+08:00,2026-07-13T15:41:44+08:00
000010,*ST美丽,1.7,-3.41,1.67,流出,-178.53,-7.16,0.0,0.0,-178.53,-7.16,-67.55,-2.71,246.08,9.87,2026-07-13T15:34:21+08:00,2026-07-13T15:41:44+08:00
000011,深物业A,6.23,-3.11,0.77,流入,156.14,6.1,269.7,10.53,-113.57,-4.44,-24.27,-0.95,-131.87,-5.15,2026-07-13T15:34:24+08:00,2026-07-13T15:41:44+08:00
000012,南  玻Ａ,3.9,-6.47,2.82,流出,-2075.53,-9.47,58.73,0.27,-2134.26,-9.73,-1478.0,-6.74,3553.53,16.21,2026-07-13T15:34:27+08:00,2026-07-13T15:41:44+08:00
000014,沙河股份,8.85,-3.8,2.21,流出,-544.93,-11.36,0.0,0.0,-544.93,-11.36,124.77,2.6,420.16,8.76,2026-07-13T15:34:27+08:00,2026-07-13T15:41:44+08:00
000016,*ST康佳A,2.31,-7.23,1.95,流出,-1978.55,-27.17,-1978.65,-27.17,0.1,0.0,738.43,10.14,1240.12,17.03,2026-07-13T15:34:21+08:00,2026-07-13T15:41:44+08:00
000017,深中华A,5.69,-5.01,5.04,流出,-702.34,-5.44,-120.96,-0.94,-581.38,-4.5,-202.17,-1.57,904.51,7.01,2026-07-13T15:34:30+08:00,2026-07-13T15:41:44+08:00
000019,深粮控股,5.93,0.51,1.1,流出,-57.3,-2.12,0.0,0.0,-57.3,-2.12,13.92,0.52,43.38,1.61,2026-07-13T15:34:30+08:00,2026-07-13T15:41:44+08:00
000020,深华发Ａ,10.1,-4.72,2.06,流入,234.63,6.14,180.14,4.71,54.5,1.43,-12.05,-0.32,-222.58,-5.82,2026-07-13T15:34:30+08:00,2026-07-13T15:41:44+08:00
000021,深科技,52.12,-10.0,13.36,流出,-140745.32,-12.14,-89425.59,-7.71,-51319.73,-4.43,23177.58,2.0,117567.74,10.14,2026-07-13T15:34:33+08:00,2026-07-13T15:41:44+08:00
000025,特  力Ａ,13.25,-0.67,1.13,流出,-9.95,-0.17,-171.2,-2.93,161.25,2.76,336.8,5.76,-326.84,-5.59,2026-07-13T15:34:33+08:00,2026-07-13T15:41:44+08:00
000026,飞亚达,17.59,-9.98,3.16,流出,-450.59,-2.17,-627.69,-3.02,177.1,0.85,601.75,2.9,-151.16,-0.73,2026-07-13T15:34:33+08:00,2026-07-13T15:41:44+08:00
000027,深圳能源,5.97,-0.83,0.47,流出,-713.61,-5.3,-1002.26,-7.45,288.65,2.14,598.88,4.45,114.73,0.85,2026-07-13T15:34:36+08:00,2026-07-13T15:41:44+08:00
000028,国药一致,20.49,1.34,0.72,流出,-982.71,-12.67,-464.05,-5.98,-518.66,-6.69,-783.3,-10.1,1766.01,22.76,2026-07-13T15:34:36+08:00,2026-07-13T15:41:44+08:00
000029,深深房Ａ,22.23,-1.72,0.98,流出,-190.67,-0.95,36.18,0.18,-226.85,-1.13,-747.75,-3.72,938.42,4.67,2026-07-13T15:34:24+08:00,2026-07-13T15:41:44+08:00
000030,富奥股份,3.92,-1.51,0.59,流出,-359.08,-9.23,-17.29,-0.44,-341.8,-8.78,-253.21,-6.51,612.29,15.73,2026-07-13T15:34:39+08:00,2026-07-13T15:41:44+08:00
000031,大悦城,2.09,-4.13,0.84,流出,-145.41,-1.9,-357.16,-4.67,211.75,2.77,-125.64,-1.64,271.05,3.54,2026-07-13T15:34:27+08:00,2026-07-13T15:41:44+08:00
000032,深桑达Ａ,20.37,-6.04,5.66,流出,-2325.36,-1.71,-6568.96,-4.84,4243.59,3.13,2487.82,1.83,-162.46,-0.12,2026-07-13T15:34:39+08:00,2026-07-13T15:41:44+08:00
000034,神州数码,27.6,-6.82,9.35,流出,-33507.68,-14.82,-26369.01,-11.66,-7138.68,-3.16,8775.27,3.88,24732.41,10.94,2026-07-13T15:34:42+08:00,2026-07-13T15:41:44+08:00
000035,中国天楹,4.39,-4.15,1.73,流出,-1969.3,-11.11,-1325.09,-7.48,-644.22,-3.64,359.53,2.03,1609.77,9.08,2026-07-13T15:34:45+08:00,2026-07-13T15:41:44+08:00
000036,华联控股,4.21,2.68,3.21,流入,4664.36,24.68,2470.69,13.07,2193.67,11.61,-541.51,-2.87,-4122.85,-21.82,2026-07-13T15:34:27+08:00,2026-07-13T15:41:44+08:00
000037,深南电A,8.02,-4.52,3.15,流出,-1022.07,-11.79,35.04,0.4,-1057.11,-12.19,928.3,10.71,93.77,1.08,2026-07-13T15:34:30+08:00,2026-07-13T15:41:44+08:00
000039,中集集团,7.64,-6.83,2.18,流入,522.88,1.35,-175.9,-0.45,698.79,1.8,-66.55,-0.17,-456.33,-1.18,2026-07-13T15:34:48+08:00,2026-07-13T15:41:44+08:00
000042,中洲控股,7.8,0.26,0.84,流入,232.08,5.35,0.0,0.0,232.08,5.35,242.41,5.59,-474.49,-10.93,2026-07-13T15:34:42+08:00,2026-07-13T15:41:44+08:00
000045,深纺织Ａ,9.09,-5.51,1.12,流出,-302.58,-6.36,0.0,0.0,-302.58,-6.36,100.0,2.1,202.58,4.26,2026-07-13T15:34:30+08:00,2026-07-13T15:41:44+08:00
000048,京基智农,22.96,-4.73,8.65,流入,3898.82,3.48,809.43,0.72,3089.39,2.76,-3357.6,-3.0,-541.22,-0.48,2026-07-13T15:34:51+08:00,2026-07-13T15:41:44+08:00
000049,德赛电池,23.28,-2.51,1.54,流出,-203.0,-1.46,-30.68,-0.22,-172.32,-1.24,-621.23,-4.46,824.23,5.91,2026-07-13T15:34:54+08:00,2026-07-13T15:41:44+08:00
