代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000050,深天马Ａ,8.06,1.38,2.67,流入,1166.51,2.22,-1247.61,-2.38,2414.12,4.6,862.68,1.64,-2029.19,-3.86,2026-05-25T15:19:54+08:00,2026-05-25T15:20:14+08:00
000055,方大集团,3.57,-0.56,1.6,流出,-73.11,-1.89,-22.79,-0.59,-50.32,-1.3,-112.23,-2.9,185.34,4.78,2026-05-25T15:19:57+08:00,2026-05-25T15:20:14+08:00
000056,*ST皇庭,1.32,4.76,1.72,流入,647.83,31.85,0.0,0.0,647.83,31.85,-252.05,-12.39,-395.78,-19.46,2026-05-25T15:20:00+08:00,2026-05-25T15:20:14+08:00
000058,深 赛 格,7.55,-0.4,0.55,流出,-563.96,-13.75,-386.22,-9.42,-177.74,-4.33,389.97,9.51,173.99,4.24,2026-05-25T15:20:03+08:00,2026-05-25T15:20:14+08:00
000059,华锦股份,4.58,-2.76,1.55,流出,-924.33,-8.06,-299.26,-2.61,-625.08,-5.45,1008.05,8.79,-83.72,-0.73,2026-05-25T15:19:54+08:00,2026-05-25T15:20:14+08:00
000060,中金岭南,7.7,1.72,7.8,流入,1458.46,0.55,-12025.12,-4.49,13483.58,5.04,11040.53,4.13,-12498.99,-4.67,2026-05-25T15:19:57+08:00,2026-05-25T15:20:14+08:00
000061,农 产 品,6.56,0.46,0.65,流出,-1.16,-0.02,-118.52,-1.55,117.36,1.54,-72.97,-0.96,74.13,0.97,2026-05-25T15:19:57+08:00,2026-05-25T15:20:14+08:00
000062,深圳华强,36.18,4.48,9.19,流入,7829.82,2.29,13159.86,3.85,-5330.04,-1.56,-6873.35,-2.01,-956.47,-0.28,2026-05-25T15:20:06+08:00,2026-05-25T15:20:14+08:00
000063,中兴通讯,36.27,1.77,2.32,流出,-14084.9,-4.18,-664.58,-0.2,-13420.32,-3.98,-2746.19,-0.82,16831.09,5.0,2026-05-25T15:20:06+08:00,2026-05-25T15:20:14+08:00
000065,北方国际,13.06,7.14,4.29,流入,888.13,1.65,-482.55,-0.9,1370.68,2.55,5788.89,10.78,-6677.02,-12.43,2026-05-25T15:20:03+08:00,2026-05-25T15:20:14+08:00
000066,中国长城,20.58,-1.67,8.36,流出,-24708.78,-4.5,-12654.07,-2.31,-12054.71,-2.2,-2559.69,-0.47,27268.47,4.97,2026-05-25T15:20:09+08:00,2026-05-25T15:20:14+08:00
000068,华控赛格,3.1,0.0,1.12,流出,-534.11,-15.21,-108.15,-3.08,-425.96,-12.13,411.43,11.72,122.67,3.49,2026-05-25T15:20:09+08:00,2026-05-25T15:20:14+08:00
000069,华侨城Ａ,1.97,1.03,0.53,流出,-294.14,-4.09,556.34,7.74,-850.48,-11.83,-187.4,-2.61,481.53,6.7,2026-05-25T15:20:12+08:00,2026-05-25T15:20:14+08:00
000070,特发信息,18.32,-0.87,6.67,流出,-5553.18,-5.34,-4398.02,-4.23,-1155.17,-1.11,-736.96,-0.71,6290.15,6.05,2026-05-25T15:19:15+08:00,2026-05-25T15:20:14+08:00
000078,ST海王,1.63,0.0,7.59,流入,1528.47,4.78,-475.64,-1.49,2004.11,6.27,-724.33,-2.27,-804.14,-2.52,2026-05-25T15:20:12+08:00,2026-05-25T15:20:14+08:00
000088,盐 田 港,4.48,0.0,0.54,流入,192.13,2.5,63.13,0.82,129.0,1.68,290.09,3.78,-482.21,-6.28,2026-05-25T15:20:00+08:00,2026-05-25T15:20:14+08:00
000089,深圳机场,6.78,1.19,0.51,流出,-417.7,-5.91,152.07,2.15,-569.78,-8.07,169.75,2.4,247.95,3.51,2026-05-25T15:19:18+08:00,2026-05-25T15:20:14+08:00
000090,天健集团,3.33,0.6,0.62,流入,493.53,12.93,-121.18,-3.18,614.71,16.11,28.6,0.75,-522.12,-13.68,2026-05-25T15:20:00+08:00,2026-05-25T15:20:14+08:00
000096,广聚能源,8.45,-2.09,1.56,流出,-1449.89,-21.45,-212.16,-3.14,-1237.73,-18.31,362.78,5.37,1087.11,16.08,2026-05-25T15:20:03+08:00,2026-05-25T15:20:14+08:00
000099,中信海直,16.82,1.51,1.28,流入,11.37,0.07,-234.88,-1.42,246.26,1.49,722.64,4.36,-734.02,-4.43,2026-05-25T15:19:21+08:00,2026-05-25T15:20:14+08:00
000100,TCL科技,4.44,1.37,6.47,流入,1976.74,0.36,-5092.34,-0.93,7069.08,1.29,2356.71,0.43,-4333.45,-0.79,2026-05-25T15:19:24+08:00,2026-05-25T15:20:14+08:00
000151,中成股份,11.53,-0.35,2.22,流出,-268.54,-3.39,-698.52,-8.81,429.98,5.42,-178.15,-2.25,446.7,5.63,2026-05-25T15:19:27+08:00,2026-05-25T15:20:14+08:00
000153,丰原药业,5.95,-0.83,1.3,流出,-69.25,-1.95,0.0,0.0,-69.25,-1.95,150.43,4.23,-81.17,-2.28,2026-05-25T15:20:03+08:00,2026-05-25T15:20:14+08:00
000155,川能动力,14.28,-0.14,2.26,流出,-3835.21,-6.45,-1504.43,-2.53,-2330.78,-3.92,-1021.1,-1.72,4856.31,8.17,2026-05-25T15:20:06+08:00,2026-05-25T15:20:14+08:00
000156,华数传媒,7.33,1.52,0.65,流入,373.97,4.65,-159.6,-1.99,533.56,6.64,-143.83,-1.79,-230.14,-2.86,2026-05-25T15:20:09+08:00,2026-05-25T15:20:14+08:00
000157,中联重科,7.48,2.47,1.06,流入,12333.45,22.13,2415.08,4.33,9918.37,17.8,-3543.12,-6.36,-8790.33,-15.77,2026-05-25T15:20:06+08:00,2026-05-25T15:20:14+08:00
000158,常山北明,16.49,6.73,3.78,流入,3729.4,3.83,920.01,0.95,2809.4,2.89,-44.18,-0.05,-3685.22,-3.79,2026-05-25T15:19:15+08:00,2026-05-25T15:20:14+08:00
000159,国际实业,6.92,-2.4,5.87,流出,-1774.15,-9.03,-45.08,-0.23,-1729.08,-8.8,-53.57,-0.27,1827.72,9.3,2026-05-25T15:20:09+08:00,2026-05-25T15:20:14+08:00
000166,申万宏源,4.45,0.68,0.32,流入,4022.94,12.39,2699.06,8.31,1323.87,4.08,-1286.67,-3.96,-2736.27,-8.42,2026-05-25T15:19:30+08:00,2026-05-25T15:20:14+08:00
000301,东方盛虹,12.39,0.0,0.38,流出,-2334.93,-7.36,-150.05,-0.47,-2184.89,-6.89,3782.54,11.92,-1447.6,-4.56,2026-05-25T15:19:33+08:00,2026-05-25T15:20:14+08:00
000333,美的集团,79.81,-0.59,0.34,流入,5070.97,2.75,1954.71,1.06,3116.27,1.69,-33234.25,-18.04,28163.28,15.28,2026-05-25T15:20:12+08:00,2026-05-25T15:20:14+08:00
000338,潍柴动力,35.1,3.2,1.76,流入,16089.4,5.28,5639.0,1.85,10450.39,3.43,19279.52,6.33,-35368.92,-11.61,2026-05-25T15:19:36+08:00,2026-05-25T15:20:14+08:00
000400,许继电气,26.7,3.01,2.63,流入,5757.86,8.11,1823.9,2.57,3933.96,5.54,-1349.33,-1.9,-4408.53,-6.21,2026-05-25T15:20:06+08:00,2026-05-25T15:20:14+08:00
000401,金隅冀东,3.99,0.25,0.25,流出,-400.02,-15.32,17.93,0.69,-417.95,-16.0,85.29,3.27,314.73,12.05,2026-05-25T15:20:12+08:00,2026-05-25T15:20:14+08:00
000402,金 融 街,3.0,2.39,1.83,流入,193.42,1.19,-19.44,-0.12,212.86,1.31,-91.98,-0.57,-101.44,-0.62,2026-05-25T15:19:15+08:00,2026-05-25T15:20:14+08:00
000403,派林生物,12.16,5.65,3.73,流入,7344.05,17.33,1294.31,3.05,6049.75,14.27,-1287.08,-3.04,-6056.98,-14.29,2026-05-25T15:19:39+08:00,2026-05-25T15:20:14+08:00
000404,长虹华意,9.19,-5.55,6.42,流出,-2840.59,-6.88,-1751.14,-4.24,-1089.45,-2.64,2540.22,6.15,300.37,0.73,2026-05-25T15:19:15+08:00,2026-05-25T15:20:14+08:00
000407,胜利股份,4.47,-5.7,4.23,流出,-3884.22,-23.21,-2485.44,-14.85,-1398.78,-8.36,681.05,4.07,3203.18,19.14,2026-05-25T15:19:42+08:00,2026-05-25T15:20:14+08:00
000408,藏格矿业,79.2,-2.17,0.94,流出,-4571.66,-3.86,-2408.37,-2.03,-2163.29,-1.83,-531.98,-0.45,5103.64,4.31,2026-05-25T15:19:18+08:00,2026-05-25T15:20:14+08:00
000409,云鼎科技,10.51,10.05,1.78,流入,6001.0,54.21,6823.72,61.64,-822.72,-7.43,-3009.2,-27.18,-2991.79,-27.03,2026-05-25T15:19:45+08:00,2026-05-25T15:20:14+08:00
000410,沈阳机床,5.72,-1.38,1.03,流出,-1644.66,-14.23,-717.25,-6.2,-927.41,-8.02,204.29,1.77,1440.37,12.46,2026-05-25T15:19:18+08:00,2026-05-25T15:20:14+08:00
000411,英特集团,12.11,-0.08,3.38,流入,2504.44,10.84,-1634.3,-7.08,4138.74,17.92,3516.66,15.23,-6021.1,-26.07,2026-05-25T15:19:48+08:00,2026-05-25T15:20:14+08:00
000415,渤海租赁,4.41,6.52,1.88,流入,5965.36,13.45,3679.97,8.3,2285.38,5.15,-3368.8,-7.6,-2596.56,-5.86,2026-05-25T15:19:51+08:00,2026-05-25T15:20:14+08:00
000417,合百集团,10.35,1.07,29.4,流出,-4347.92,-1.84,-12665.69,-5.37,8317.77,3.52,-802.38,-0.34,5150.3,2.18,2026-05-25T15:19:54+08:00,2026-05-25T15:20:14+08:00
000419,通程控股,5.35,0.38,1.61,流出,-120.96,-2.59,-105.85,-2.26,-15.1,-0.32,360.15,7.7,-239.19,-5.11,2026-05-25T15:19:57+08:00,2026-05-25T15:20:14+08:00
000420,吉林化纤,4.71,-1.88,3.3,流出,-4178.84,-10.88,-2653.72,-6.91,-1525.12,-3.97,650.29,1.69,3528.55,9.19,2026-05-25T15:19:21+08:00,2026-05-25T15:20:14+08:00
000421,南京公用,5.97,-1.65,1.13,流出,-431.32,-11.03,120.0,3.07,-551.32,-14.1,425.94,10.9,5.38,0.14,2026-05-25T15:20:09+08:00,2026-05-25T15:20:14+08:00
000422,湖北宜化,14.23,-0.97,1.78,流出,-1318.89,-4.9,-919.75,-3.42,-399.14,-1.48,-48.63,-0.18,1367.52,5.09,2026-05-25T15:19:24+08:00,2026-05-25T15:20:14+08:00
000423,东阿阿胶,48.21,0.25,0.78,流出,-158.19,-0.65,-397.57,-1.64,239.38,0.99,-368.59,-1.52,526.78,2.17,2026-05-25T15:20:12+08:00,2026-05-25T15:20:49+08:00
000425,徐工机械,9.76,1.14,1.18,流入,8346.29,8.04,-1292.63,-1.25,9638.92,9.29,-3937.36,-3.79,-4408.94,-4.25,2026-05-25T15:20:21+08:00,2026-05-25T15:20:49+08:00
000426,兴业银锡,41.76,0.7,3.12,流出,-1788.91,-0.77,-7302.92,-3.15,5514.01,2.38,6813.91,2.94,-5025.01,-2.17,2026-05-25T15:20:27+08:00,2026-05-25T15:20:49+08:00
000428,华天酒店,3.68,-0.54,1.45,流出,-647.95,-11.84,-234.5,-4.28,-413.44,-7.55,303.52,5.55,344.42,6.29,2026-05-25T15:20:18+08:00,2026-05-25T15:20:49+08:00
000429,粤高速Ａ,13.53,1.81,0.55,流入,545.75,5.66,880.43,9.12,-334.68,-3.47,-487.78,-5.05,-57.96,-0.6,2026-05-25T15:20:15+08:00,2026-05-25T15:20:49+08:00
000498,山东路桥,5.24,-0.57,0.44,流出,-50.62,-1.5,272.03,8.08,-322.64,-9.58,-152.21,-4.52,202.83,6.02,2026-05-25T15:20:00+08:00,2026-05-25T15:20:49+08:00
000501,武商集团,7.63,1.46,0.68,流出,-135.39,-3.4,0.0,0.0,-135.39,-3.4,-90.03,-2.26,225.42,5.66,2026-05-25T15:20:21+08:00,2026-05-25T15:20:49+08:00
000503,国新健康,7.15,-1.38,1.34,流出,-2206.63,-23.62,-4.29,-0.05,-2202.34,-23.58,611.05,6.54,1595.58,17.08,2026-05-25T15:20:03+08:00,2026-05-25T15:20:49+08:00
000505,京粮控股,6.15,-1.28,1.14,流出,-195.7,-4.41,151.09,3.4,-346.79,-7.81,-166.42,-3.75,362.12,8.16,2026-05-25T15:20:24+08:00,2026-05-25T15:20:49+08:00
000506,招金黄金,14.0,-1.41,3.06,流出,-121.38,-0.3,1168.04,2.88,-1289.42,-3.18,2365.83,5.83,-2244.45,-5.53,2026-05-25T15:20:06+08:00,2026-05-25T15:20:49+08:00
000507,珠海港,5.19,-0.38,1.52,流出,-1394.74,-19.56,56.26,0.79,-1451.0,-20.35,598.76,8.4,795.98,11.16,2026-05-25T15:20:24+08:00,2026-05-25T15:20:49+08:00
000509,华塑控股,4.31,9.95,11.92,流入,8031.03,14.91,6488.75,12.05,1542.28,2.86,-3133.45,-5.82,-4897.57,-9.09,2026-05-25T15:20:27+08:00,2026-05-25T15:20:49+08:00
000510,新金路,16.43,9.97,18.95,流入,4796.82,2.57,-1711.36,-0.92,6508.18,3.49,-2871.16,-1.54,-1925.66,-1.03,2026-05-25T15:20:27+08:00,2026-05-25T15:20:49+08:00
000513,丽珠集团,30.69,-0.36,0.56,流出,-883.03,-9.02,40.02,0.41,-923.05,-9.43,610.65,6.24,272.38,2.78,2026-05-25T15:20:24+08:00,2026-05-25T15:20:49+08:00
000514,渝 开 发,4.53,0.67,0.88,流出,-63.9,-1.9,0.0,0.0,-63.9,-1.9,-26.97,-0.8,90.87,2.71,2026-05-25T15:20:30+08:00,2026-05-25T15:20:49+08:00
000516,国际医学,4.42,0.68,0.89,流出,-1003.76,-11.69,-304.87,-3.55,-698.88,-8.14,285.44,3.33,718.32,8.37,2026-05-25T15:20:33+08:00,2026-05-25T15:20:49+08:00
000517,荣安地产,1.9,0.53,1.0,流出,-339.23,-7.14,-1044.27,-21.98,705.05,14.84,387.67,8.16,-48.44,-1.02,2026-05-25T15:20:36+08:00,2026-05-25T15:20:49+08:00
000519,中兵红箭,18.93,5.7,5.97,流入,15008.59,9.7,8124.79,5.25,6883.8,4.45,-4130.86,-2.67,-10877.73,-7.03,2026-05-25T15:20:42+08:00,2026-05-25T15:20:49+08:00
000520,凤凰航运,3.89,0.78,1.48,流出,-541.79,-9.29,-120.54,-2.07,-421.25,-7.22,-2.81,-0.05,544.6,9.34,2026-05-25T15:20:30+08:00,2026-05-25T15:20:49+08:00
000521,长虹美菱,5.45,-0.37,0.53,流入,207.27,8.23,162.9,6.47,44.36,1.76,-290.21,-11.52,82.95,3.29,2026-05-25T15:20:33+08:00,2026-05-25T15:20:49+08:00
000523,红棉股份,3.27,0.62,1.4,流出,-134.85,-2.23,-302.84,-5.01,167.99,2.78,-44.01,-0.73,178.86,2.96,2026-05-25T15:20:33+08:00,2026-05-25T15:20:49+08:00
000524,岭南控股,9.32,2.53,1.1,流入,565.03,8.29,-31.65,-0.46,596.67,8.76,-621.85,-9.13,56.83,0.83,2026-05-25T15:20:36+08:00,2026-05-25T15:20:49+08:00
000525,红太阳,4.93,-1.79,1.38,流出,-1737.8,-22.85,-639.5,-8.41,-1098.3,-14.44,261.64,3.44,1476.17,19.41,2026-05-25T15:20:45+08:00,2026-05-25T15:20:49+08:00
000526,学大教育,31.31,-0.29,1.22,流出,-13.3,-0.29,-143.51,-3.13,130.21,2.84,-348.13,-7.59,361.42,7.88,2026-05-25T15:20:27+08:00,2026-05-25T15:20:49+08:00
000528,柳    工,9.24,0.87,1.16,流入,1877.57,8.63,950.55,4.37,927.02,4.26,-1834.62,-8.43,-42.95,-0.2,2026-05-25T15:20:48+08:00,2026-05-25T15:20:49+08:00
000529,广弘控股,5.24,-0.57,0.55,流出,-208.33,-12.77,-104.0,-6.37,-104.33,-6.39,153.64,9.42,54.7,3.35,2026-05-25T15:20:09+08:00,2026-05-25T15:20:49+08:00
000530,冰山冷热,5.65,-1.57,2.12,流出,-589.48,-8.16,-113.8,-1.58,-475.68,-6.59,534.33,7.4,55.15,0.76,2026-05-25T15:19:51+08:00,2026-05-25T15:20:49+08:00
000531,穗恒运Ａ,7.17,1.99,1.97,流出,-986.85,-7.71,-751.76,-5.87,-235.1,-1.84,240.65,1.88,746.2,5.83,2026-05-25T15:20:36+08:00,2026-05-25T15:20:49+08:00
000532,华金资本,13.42,-1.61,6.49,流出,-1675.67,-5.57,-1711.09,-5.68,35.42,0.12,1574.89,5.23,100.77,0.33,2026-05-25T15:20:30+08:00,2026-05-25T15:20:49+08:00
000533,顺钠股份,12.31,-0.08,4.38,流出,-1525.56,-4.1,-1153.59,-3.1,-371.98,-1.0,415.51,1.12,1110.06,2.98,2026-05-25T15:20:33+08:00,2026-05-25T15:20:49+08:00
000534,万泽股份,36.0,0.25,3.21,流出,-3489.04,-6.03,-3824.71,-6.61,335.66,0.58,-1230.22,-2.13,4719.26,8.16,2026-05-25T15:20:39+08:00,2026-05-25T15:20:49+08:00
000536,华映科技,4.39,0.23,6.37,流入,957.13,1.26,-78.76,-0.1,1035.89,1.36,-1743.78,-2.29,786.65,1.03,2026-05-25T15:20:36+08:00,2026-05-25T15:20:49+08:00
000537,绿发电力,10.42,1.56,1.71,流入,636.39,1.74,124.94,0.34,511.46,1.4,707.28,1.93,-1343.68,-3.67,2026-05-25T15:19:54+08:00,2026-05-25T15:20:49+08:00
000538,云南白药,49.47,-0.66,0.34,流出,-2505.79,-8.41,-2529.46,-8.49,23.68,0.08,2877.5,9.66,-371.71,-1.25,2026-05-25T15:20:42+08:00,2026-05-25T15:20:49+08:00
000539,粤电力Ａ,6.76,3.52,3.44,流入,318.83,0.54,-1177.98,-2.0,1496.81,2.55,1310.32,2.23,-1629.15,-2.77,2026-05-25T15:19:57+08:00,2026-05-25T15:20:49+08:00
000541,佛山照明,5.05,-2.51,1.05,流入,35.19,0.54,189.12,2.9,-153.93,-2.36,915.29,14.03,-950.48,-14.57,2026-05-25T15:20:45+08:00,2026-05-25T15:20:49+08:00
000543,皖能电力,8.98,2.86,3.02,流入,4829.03,7.93,3535.29,5.81,1293.74,2.13,-4728.08,-7.77,-100.95,-0.17,2026-05-25T15:20:39+08:00,2026-05-25T15:20:49+08:00
000544,中原环保,8.06,-0.25,0.32,流出,-182.42,-7.21,0.0,0.0,-182.42,-7.21,221.33,8.75,-38.9,-1.54,2026-05-25T15:20:42+08:00,2026-05-25T15:20:49+08:00
000545,金浦钛业,2.67,-0.37,3.1,流出,-1129.29,-13.92,-361.45,-4.46,-767.84,-9.47,351.03,4.33,778.26,9.59,2026-05-25T15:20:12+08:00,2026-05-25T15:20:49+08:00
000546,金圆股份,5.93,-3.26,5.2,流出,-4024.48,-18.56,-1556.42,-7.18,-2468.06,-11.38,562.07,2.59,3462.41,15.97,2026-05-25T15:20:39+08:00,2026-05-25T15:20:49+08:00
000547,航天发展,23.45,-1.05,4.85,流出,-24591.01,-13.54,-16304.88,-8.98,-8286.14,-4.56,3496.15,1.92,21094.87,11.61,2026-05-25T15:20:00+08:00,2026-05-25T15:20:49+08:00
000548,湖南投资,5.28,0.38,3.26,流出,-135.27,-1.58,-469.47,-5.47,334.2,3.89,910.26,10.61,-774.99,-9.03,2026-05-25T15:20:42+08:00,2026-05-25T15:20:49+08:00
000550,江铃汽车,17.14,-2.39,0.97,流入,15.47,0.18,-372.23,-4.29,387.71,4.47,12.7,0.15,-28.17,-0.32,2026-05-25T15:20:03+08:00,2026-05-25T15:20:49+08:00
000551,创元科技,17.11,-1.33,5.27,流出,-106.21,-0.24,1784.19,4.1,-1890.4,-4.34,1332.38,3.06,-1226.17,-2.82,2026-05-25T15:20:45+08:00,2026-05-25T15:20:49+08:00
000552,甘肃能化,2.69,1.51,1.75,流入,983.9,5.56,400.37,2.26,583.53,3.3,-119.07,-0.67,-864.83,-4.89,2026-05-25T15:20:45+08:00,2026-05-25T15:20:49+08:00
000553,安道麦A,6.5,0.0,0.43,流出,-498.71,-8.06,0.0,0.0,-498.71,-8.06,-92.64,-1.5,591.36,9.56,2026-05-25T15:20:06+08:00,2026-05-25T15:20:49+08:00
000554,泰山石油,7.04,-3.96,4.99,流出,-826.01,-6.44,165.6,1.29,-991.61,-7.73,-339.35,-2.65,1165.35,9.09,2026-05-25T15:20:15+08:00,2026-05-25T15:20:49+08:00
000555,神州信息,14.25,2.52,6.68,流入,9183.85,10.13,1749.66,1.93,7434.19,8.2,-938.88,-1.04,-8244.97,-9.09,2026-05-25T15:20:48+08:00,2026-05-25T15:20:49+08:00
000557,西部创业,4.32,-1.82,0.66,流出,-537.47,-12.78,72.24,1.72,-609.72,-14.5,209.07,4.97,328.4,7.81,2026-05-25T15:20:48+08:00,2026-05-25T15:20:49+08:00
