代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000019,深粮控股,7.58,-2.45,流出,-744.03,-4.95,-471.93,-3.14,-272.1,-1.81,143.12,0.95,600.91,4.0,2026-04-17T15:00:00+08:00,2026-05-08T17:08:41+08:00
000020,深华发Ａ,15.78,-0.75,流出,-1292.34,-17.28,-208.2,-2.78,-1084.15,-14.49,5.9,0.08,1286.45,17.2,2026-04-17T15:00:00+08:00,2026-05-08T17:08:42+08:00
000021,深科技,29.0,0.8,流入,1147.94,0.64,3445.77,1.93,-2297.82,-1.29,-3850.97,-2.15,2703.03,1.51,2026-04-17T15:00:00+08:00,2026-05-08T17:08:43+08:00
000025,特 力Ａ,16.18,-0.68,流出,-624.94,-15.44,-6.15,-0.15,-618.79,-15.29,-192.89,-4.77,817.84,20.21,2026-04-17T15:00:00+08:00,2026-05-08T17:08:44+08:00
000026,飞亚达,17.62,-0.62,流出,-474.63,-1.43,611.81,1.84,-1086.44,-3.27,533.63,1.61,-59.0,-0.18,2026-04-17T15:00:00+08:00,2026-05-08T17:08:45+08:00
000027,深圳能源,6.68,-0.45,流出,-1256.98,-6.76,-1347.78,-7.25,90.8,0.49,594.89,3.2,662.1,3.56,2026-04-17T15:00:00+08:00,2026-05-08T17:08:45+08:00
000028,国药一致,26.05,-1.74,流出,-1291.68,-10.75,-853.23,-7.1,-438.44,-3.65,1185.34,9.86,106.34,0.88,2026-04-17T15:00:00+08:00,2026-05-08T17:08:46+08:00
000029,深深房Ａ,20.37,1.04,流出,-169.21,-1.98,101.85,1.19,-271.06,-3.17,-49.62,-0.58,218.83,2.56,2026-04-17T15:00:00+08:00,2026-05-08T17:08:46+08:00
000030,富奥股份,5.5,5.77,流入,2547.84,6.84,2179.12,5.85,368.72,0.99,1548.88,4.16,-4096.72,-10.99,2026-04-17T15:00:00+08:00,2026-05-08T17:08:47+08:00
000031,大悦城,2.92,0.69,流入,474.64,4.89,564.39,5.81,-89.75,-0.92,1229.15,12.65,-1703.79,-17.54,2026-04-17T15:00:00+08:00,2026-05-08T17:08:48+08:00
000032,深桑达Ａ,18.55,-2.47,流出,-4835.09,-12.86,-2221.77,-5.91,-2613.33,-6.95,920.83,2.45,3914.26,10.41,2026-04-17T15:00:00+08:00,2026-05-08T17:08:48+08:00
000034,神州数码,36.69,2.12,流入,3948.55,3.42,5277.34,4.57,-1328.79,-1.15,-3332.7,-2.89,-615.85,-0.53,2026-04-17T15:00:00+08:00,2026-05-08T17:08:51+08:00
000035,中国天楹,7.1,4.26,流入,10110.38,14.93,5760.67,8.51,4349.71,6.42,644.13,0.95,-10754.51,-15.88,2026-04-17T15:00:00+08:00,2026-05-08T17:08:51+08:00
000036,华联控股,5.17,2.78,流出,-1228.83,-4.31,-1437.49,-5.04,208.66,0.73,-570.35,-2.0,1799.17,6.31,2026-04-17T15:00:00+08:00,2026-05-08T17:08:52+08:00
000037,深南电A,11.07,10.04,流入,11337.76,45.87,11709.11,47.37,-371.35,-1.5,-5038.61,-20.38,-6299.15,-25.48,2026-04-17T15:00:00+08:00,2026-05-08T17:08:53+08:00
000039,中集集团,11.64,-3.8,流出,-9573.13,-20.39,-4666.79,-9.94,-4906.34,-10.45,1337.3,2.85,8235.83,17.54,2026-04-17T15:00:00+08:00,2026-05-08T17:08:54+08:00
000042,中洲控股,8.88,-0.34,流入,91.94,2.89,164.05,5.15,-72.11,-2.26,-124.62,-3.91,32.69,1.03,2026-04-17T15:00:00+08:00,2026-05-08T17:08:55+08:00
000045,深纺织Ａ,11.97,-1.56,流出,-1088.0,-13.31,-363.74,-4.45,-724.25,-8.86,179.56,2.2,908.44,11.12,2026-04-17T15:00:00+08:00,2026-05-08T17:08:56+08:00
000048,京基智农,14.86,-3.44,流出,-4605.0,-16.96,-2289.66,-8.43,-2315.34,-8.53,1206.56,4.44,3398.43,12.51,2026-04-17T15:00:00+08:00,2026-05-08T17:08:57+08:00
000049,德赛电池,27.82,1.9,流出,-1859.29,-5.31,-193.28,-0.55,-1666.01,-4.75,-214.93,-0.61,2074.22,5.92,2026-04-17T15:00:00+08:00,2026-05-08T17:08:58+08:00
000050,深天马Ａ,8.34,0.6,流出,-229.44,-1.51,381.92,2.52,-611.36,-4.03,501.73,3.31,-272.29,-1.79,2026-04-17T15:00:00+08:00,2026-05-08T17:08:58+08:00
000055,方大集团,3.44,-2.27,流出,-267.46,-7.26,0.0,0.0,-267.46,-7.26,66.94,1.82,200.52,5.44,2026-04-17T15:00:00+08:00,2026-05-08T17:08:59+08:00
000056,皇庭国际,1.83,-2.14,流出,-1507.71,-17.37,-1465.4,-16.88,-42.31,-0.49,255.26,2.94,1252.44,14.43,2026-04-17T15:00:00+08:00,2026-05-08T17:08:59+08:00
000058,深 赛 格,8.04,-0.37,流出,-266.11,-6.93,-39.84,-1.04,-226.27,-5.89,-13.01,-0.34,279.11,7.27,2026-04-17T15:00:00+08:00,2026-05-08T17:09:02+08:00
000059,华锦股份,5.24,-0.76,流入,907.67,7.57,1316.56,10.98,-408.89,-3.41,-789.25,-6.58,-118.41,-0.99,2026-04-17T15:00:00+08:00,2026-05-08T17:09:02+08:00
000060,中金岭南,6.75,3.05,流入,8526.63,9.31,6139.68,6.7,2386.95,2.61,-3079.68,-3.36,-5446.95,-5.94,2026-04-17T15:00:00+08:00,2026-05-08T17:09:03+08:00
000061,农 产 品,7.43,1.23,流入,112.75,0.93,221.17,1.82,-108.42,-0.89,-431.09,-3.54,318.34,2.62,2026-04-17T15:00:00+08:00,2026-05-08T17:09:05+08:00
000062,深圳华强,29.66,4.0,流入,14208.4,5.52,16166.59,6.28,-1958.19,-0.76,-9711.32,-3.77,-4497.09,-1.75,2026-04-17T15:00:00+08:00,2026-05-08T17:09:06+08:00
000063,中兴通讯,35.33,-0.2,流出,-10503.37,-4.85,-11474.74,-5.3,971.37,0.45,5729.7,2.65,4773.68,2.21,2026-04-17T15:00:00+08:00,2026-05-08T17:09:06+08:00
000065,北方国际,14.15,-1.6,流出,-3603.78,-5.17,-3601.4,-5.16,-2.38,-0.0,5829.52,8.36,-2225.74,-3.19,2026-04-17T15:00:00+08:00,2026-05-08T17:09:07+08:00
000066,中国长城,15.72,0.77,流入,6191.34,4.14,3675.05,2.45,2516.29,1.68,-3115.95,-2.08,-3075.39,-2.05,2026-04-17T15:00:00+08:00,2026-05-08T17:09:08+08:00
000068,华控赛格,3.24,-2.11,流出,-498.98,-14.1,0.0,0.0,-498.98,-14.1,325.95,9.21,173.03,4.89,2026-04-17T15:00:00+08:00,2026-05-08T17:09:08+08:00
000069,华侨城Ａ,2.23,0.45,流入,122.32,1.21,240.86,2.39,-118.54,-1.18,-253.63,-2.52,131.31,1.3,2026-04-17T15:00:00+08:00,2026-05-08T17:09:09+08:00
000070,特发信息,20.33,-2.12,流出,-52111.25,-17.53,-24942.78,-8.39,-27168.47,-9.14,12104.99,4.07,40006.26,13.46,2026-04-17T15:00:00+08:00,2026-05-08T17:09:09+08:00
000078,海王生物,3.77,-3.58,流出,-6601.32,-9.5,-3829.88,-5.51,-2771.44,-3.99,-1280.43,-1.84,7881.75,11.34,2026-04-17T15:00:00+08:00,2026-05-08T17:09:11+08:00
000088,盐 田 港,4.55,-0.22,流入,1594.42,18.56,1628.7,18.96,-34.28,-0.4,-70.02,-0.82,-1524.4,-17.75,2026-04-17T15:00:00+08:00,2026-05-08T17:09:11+08:00
000089,深圳机场,6.84,0.0,流出,-38.51,-1.62,0.0,0.0,-38.51,-1.62,-132.86,-5.58,171.37,7.19,2026-04-17T15:00:00+08:00,2026-05-08T17:09:12+08:00
000090,天健集团,3.66,0.27,流出,-840.72,-12.71,-657.9,-9.95,-182.82,-2.76,-44.11,-0.67,884.83,13.38,2026-04-17T15:00:00+08:00,2026-05-08T17:09:12+08:00
000096,广聚能源,9.62,-0.93,流出,-944.99,-15.02,-345.01,-5.48,-599.98,-9.54,271.22,4.31,673.78,10.71,2026-04-17T15:00:00+08:00,2026-05-08T17:09:13+08:00
000099,中信海直,18.32,0.83,流入,2055.16,7.47,803.49,2.92,1251.67,4.55,-1946.24,-7.07,-108.92,-0.4,2026-04-17T15:00:00+08:00,2026-05-08T17:09:15+08:00
000100,TCL科技,4.3,-0.69,流出,-11474.52,-11.18,-8969.11,-8.74,-2505.41,-2.44,8051.51,7.84,3423.01,3.33,2026-04-17T15:00:00+08:00,2026-05-08T17:09:17+08:00
000151,中成股份,11.32,-5.11,流入,1165.54,5.25,-184.48,-0.83,1350.02,6.08,872.51,3.93,-2038.04,-9.17,2026-04-17T15:00:00+08:00,2026-05-08T17:09:18+08:00
000153,丰原药业,6.57,-3.52,流出,-170.21,-0.92,-643.05,-3.47,472.84,2.55,891.06,4.81,-720.84,-3.89,2026-04-17T15:00:00+08:00,2026-05-08T17:09:20+08:00
000155,川能动力,16.95,0.06,流出,-14782.53,-8.53,-8511.93,-4.91,-6270.6,-3.62,4134.79,2.39,10647.74,6.14,2026-04-17T15:00:00+08:00,2026-05-08T17:09:22+08:00
000156,华数传媒,7.58,-1.17,流出,-456.84,-6.09,-11.15,-0.15,-445.69,-5.94,896.03,11.94,-439.19,-5.85,2026-04-17T15:00:00+08:00,2026-05-08T17:09:23+08:00
000157,中联重科,8.07,-1.59,流出,-15727.95,-19.83,-13191.57,-16.63,-2536.38,-3.2,9524.14,12.01,6203.81,7.82,2026-04-17T15:00:00+08:00,2026-05-08T17:09:26+08:00
000158,常山北明,17.81,-0.11,流出,-292.12,-0.78,-493.59,-1.32,201.47,0.54,-1930.8,-5.15,2222.92,5.93,2026-04-17T15:00:00+08:00,2026-05-08T17:09:28+08:00
000159,国际实业,6.23,-1.42,流出,-1068.07,-16.17,44.73,0.68,-1112.8,-16.85,544.89,8.25,523.18,7.92,2026-04-17T15:00:00+08:00,2026-05-08T17:09:29+08:00
000166,申万宏源,4.74,-0.21,流入,314.55,1.13,1452.18,5.21,-1137.64,-4.09,570.02,2.05,-884.57,-3.18,2026-04-17T15:00:00+08:00,2026-05-08T17:09:31+08:00
000301,东方盛虹,12.17,5.46,流入,2414.88,3.76,2955.61,4.6,-540.73,-0.84,-3422.8,-5.32,1007.92,1.57,2026-04-17T15:00:00+08:00,2026-05-08T17:09:32+08:00
000333,美的集团,78.65,0.96,流入,2196.84,1.01,7058.84,3.24,-4862.0,-2.23,5394.8,2.47,-7591.64,-3.48,2026-04-17T15:00:00+08:00,2026-05-08T17:09:34+08:00
000338,潍柴动力,26.5,-3.28,流出,-39813.94,-15.84,-37451.83,-14.9,-2362.12,-0.94,20920.04,8.32,18893.9,7.52,2026-04-17T15:00:00+08:00,2026-05-08T17:09:35+08:00
000400,许继电气,25.66,-1.46,流出,-15526.86,-19.77,-9335.98,-11.89,-6190.88,-7.88,5067.21,6.45,10459.65,13.32,2026-04-17T15:00:00+08:00,2026-05-08T17:09:36+08:00
000401,金隅冀东,4.81,0.63,流入,207.28,2.78,191.58,2.57,15.7,0.21,13.92,0.19,-221.2,-2.97,2026-04-17T15:00:00+08:00,2026-05-08T17:09:38+08:00
000402,金 融 街,2.81,-1.06,流出,-247.84,-0.98,-824.47,-3.26,576.63,2.28,216.66,0.86,31.18,0.12,2026-04-17T15:00:00+08:00,2026-05-08T17:09:40+08:00
000403,派林生物,12.91,-1.15,流出,-512.17,-6.15,203.1,2.44,-715.27,-8.59,174.47,2.1,337.7,4.06,2026-04-17T15:00:00+08:00,2026-05-08T17:09:48+08:00
000404,长虹华意,7.08,-0.7,流出,-859.42,-15.37,-138.39,-2.47,-721.02,-12.89,64.72,1.16,794.69,14.21,2026-04-17T15:00:00+08:00,2026-05-08T17:09:50+08:00
000407,胜利股份,4.64,0.22,流出,-33.82,-0.55,-273.98,-4.46,240.16,3.91,-562.59,-9.15,596.41,9.7,2026-04-17T15:00:00+08:00,2026-05-08T17:09:51+08:00
000408,藏格矿业,84.85,-1.84,流入,2839.86,2.45,-3122.01,-2.69,5961.88,5.14,4615.61,3.98,-7455.47,-6.42,2026-04-17T15:00:00+08:00,2026-05-08T17:09:56+08:00
000409,云鼎科技,10.87,-2.77,流出,-625.57,-4.84,-540.61,-4.18,-84.96,-0.66,396.97,3.07,228.6,1.77,2026-04-17T15:00:00+08:00,2026-05-08T17:09:58+08:00
000410,沈阳机床,6.73,0.15,流出,-1228.97,-10.89,-796.64,-7.06,-432.32,-3.83,354.89,3.14,874.08,7.74,2026-04-17T15:00:00+08:00,2026-05-08T17:10:00+08:00
000411,英特集团,10.96,-1.44,流出,-231.91,-4.85,-102.43,-2.14,-129.48,-2.71,36.07,0.75,195.84,4.1,2026-04-17T15:00:00+08:00,2026-05-08T17:10:02+08:00
000415,渤海租赁,4.58,-0.22,流出,-2641.05,-8.37,-2345.61,-7.43,-295.44,-0.94,-477.8,-1.51,3118.86,9.89,2026-04-17T15:00:00+08:00,2026-05-08T17:10:04+08:00
000417,合百集团,6.7,0.3,流入,345.18,3.76,-46.05,-0.5,391.23,4.26,345.55,3.76,-690.73,-7.52,2026-04-17T15:00:00+08:00,2026-05-08T17:10:07+08:00
000419,通程控股,5.91,-0.84,流出,-16.35,-0.46,0.0,0.0,-16.35,-0.46,-17.49,-0.5,33.84,0.96,2026-04-17T15:00:00+08:00,2026-05-08T17:10:08+08:00
000420,吉林化纤,5.23,4.39,流入,13061.84,13.0,7031.33,7.0,6030.52,6.0,-796.77,-0.79,-12265.07,-12.21,2026-04-17T15:00:00+08:00,2026-05-08T17:10:12+08:00
000421,南京公用,6.01,-1.15,流出,-878.93,-18.77,-383.07,-8.18,-495.86,-10.59,408.72,8.73,470.21,10.04,2026-04-17T15:00:00+08:00,2026-05-08T17:10:14+08:00
000422,湖北宜化,15.83,-0.57,流出,-2539.19,-5.33,-2445.27,-5.14,-93.92,-0.2,535.11,1.12,2004.09,4.21,2026-04-17T15:00:00+08:00,2026-05-08T17:10:16+08:00
000423,东阿阿胶,54.03,-2.88,流出,-4755.14,-7.43,-7008.98,-10.95,2253.84,3.52,5073.91,7.93,-318.77,-0.5,2026-04-17T15:00:00+08:00,2026-05-08T17:10:20+08:00
000425,徐工机械,9.95,-2.45,流出,-4681.26,-3.27,741.68,0.52,-5422.94,-3.79,12272.04,8.58,-7590.78,-5.31,2026-04-17T15:00:00+08:00,2026-05-08T17:10:23+08:00
000426,兴业银锡,44.28,-1.05,流出,-17719.65,-9.5,-12059.88,-6.47,-5659.77,-3.03,2200.64,1.18,15519.0,8.32,2026-04-17T15:00:00+08:00,2026-05-08T17:10:24+08:00
000428,华天酒店,3.82,-3.78,流入,493.91,4.39,-344.24,-3.06,838.15,7.45,-101.52,-0.9,-392.39,-3.49,2026-04-17T15:00:00+08:00,2026-05-08T17:10:26+08:00
000429,粤高速Ａ,12.7,-1.17,流出,-9.86,-0.24,209.41,5.04,-219.27,-5.28,111.25,2.68,-101.39,-2.44,2026-04-17T15:00:00+08:00,2026-05-08T17:10:27+08:00
000498,山东路桥,6.05,1.68,流入,604.24,4.46,385.23,2.84,219.01,1.62,9.01,0.07,-613.25,-4.53,2026-04-17T15:00:00+08:00,2026-05-08T17:10:28+08:00
000501,武商集团,8.51,-1.05,流出,-767.38,-16.88,-445.73,-9.81,-321.65,-7.08,480.57,10.57,286.81,6.31,2026-04-17T15:00:00+08:00,2026-05-08T17:10:32+08:00
000503,国新健康,7.57,-2.2,流出,-565.41,-5.63,212.36,2.11,-777.77,-7.75,337.37,3.36,228.04,2.27,2026-04-17T15:00:00+08:00,2026-05-08T17:10:36+08:00
000505,京粮控股,6.59,-1.35,流出,-924.76,-15.78,-448.1,-7.64,-476.66,-8.13,-44.45,-0.76,969.21,16.53,2026-04-17T15:00:00+08:00,2026-05-08T17:10:41+08:00
000506,招金黄金,17.03,-2.01,流出,-7758.31,-16.22,-2701.29,-5.65,-5057.02,-10.58,-2071.24,-4.33,9829.55,20.56,2026-04-17T15:00:00+08:00,2026-05-08T17:10:45+08:00
000507,珠海港,5.27,-0.94,流入,31.92,0.48,-356.99,-5.32,388.91,5.8,135.2,2.02,-167.11,-2.49,2026-04-17T15:00:00+08:00,2026-05-08T17:10:54+08:00
000509,华塑控股,3.7,-0.8,流入,42.05,0.59,76.36,1.07,-34.31,-0.48,-477.86,-6.71,435.8,6.12,2026-04-17T15:00:00+08:00,2026-05-08T17:10:55+08:00
000510,新金路,15.03,-0.79,流入,659.4,1.09,-81.33,-0.13,740.72,1.23,-1791.07,-2.97,1131.68,1.87,2026-04-17T15:00:00+08:00,2026-05-08T17:10:57+08:00
000513,丽珠集团,33.79,-1.52,流出,-441.31,-1.98,-620.39,-2.79,179.08,0.8,3847.01,17.28,-3405.7,-15.3,2026-04-17T15:00:00+08:00,2026-05-08T17:10:59+08:00
000514,渝 开 发,4.8,0.0,流入,661.03,12.19,342.34,6.31,318.69,5.87,-137.78,-2.54,-523.25,-9.65,2026-04-17T15:00:00+08:00,2026-05-08T17:11:02+08:00
000516,国际医学,4.62,-1.7,流出,-2091.12,-12.66,-1165.48,-7.05,-925.63,-5.6,299.36,1.81,1791.75,10.84,2026-04-17T15:00:00+08:00,2026-05-08T17:11:06+08:00
000517,荣安地产,1.93,0.0,流出,-213.97,-5.3,-304.28,-7.54,90.31,2.24,50.79,1.26,163.18,4.04,2026-04-17T15:00:00+08:00,2026-05-08T17:11:08+08:00
000519,中兵红箭,17.76,-0.22,流出,-3742.36,-12.21,-2193.18,-7.16,-1549.18,-5.06,-1322.16,-4.32,5064.52,16.53,2026-04-17T15:00:00+08:00,2026-05-08T17:11:09+08:00
000520,凤凰航运,4.17,-0.95,流出,-267.41,-4.01,-690.68,-10.36,423.27,6.35,-39.31,-0.59,306.72,4.6,2026-04-17T15:00:00+08:00,2026-05-08T17:11:10+08:00
000521,长虹美菱,5.7,-0.35,流出,-307.73,-11.25,-101.89,-3.73,-205.84,-7.53,71.23,2.6,236.5,8.65,2026-04-17T15:00:00+08:00,2026-05-08T17:11:14+08:00
000523,红棉股份,3.22,-0.31,流入,555.65,8.45,218.9,3.33,336.76,5.12,-216.94,-3.3,-338.71,-5.15,2026-04-17T15:00:00+08:00,2026-05-08T17:11:15+08:00
000524,岭南控股,10.47,-3.06,流出,-2377.68,-14.83,-1033.27,-6.44,-1344.41,-8.38,641.48,4.0,1736.2,10.83,2026-04-17T15:00:00+08:00,2026-05-08T17:11:16+08:00
000525,红太阳,5.77,-1.87,流出,-3712.84,-27.56,-2426.76,-18.01,-1286.08,-9.55,1247.56,9.26,2465.28,18.3,2026-04-17T15:00:00+08:00,2026-05-08T17:11:16+08:00
000526,学大教育,31.81,-1.46,流入,6.45,0.13,-73.07,-1.47,79.52,1.6,-288.19,-5.81,281.75,5.68,2026-04-17T15:00:00+08:00,2026-05-08T17:11:16+08:00
000528,柳 工,9.54,-1.24,流出,-2771.36,-11.66,-724.35,-3.05,-2047.01,-8.61,2043.59,8.6,727.78,3.06,2026-04-17T15:00:00+08:00,2026-05-08T17:11:17+08:00
000529,广弘控股,5.67,-2.58,流出,-872.17,-18.86,-396.27,-8.57,-475.91,-10.29,648.78,14.03,223.39,4.83,2026-04-17T15:00:00+08:00,2026-05-08T17:11:19+08:00
000530,冰山冷热,5.98,-1.32,流出,-1085.86,-12.89,-10.28,-0.12,-1075.58,-12.77,644.33,7.65,441.53,5.24,2026-04-17T15:00:00+08:00,2026-05-08T17:11:19+08:00
000531,穗恒运Ａ,6.72,0.6,流出,-672.26,-6.21,-337.27,-3.11,-334.99,-3.09,570.98,5.27,101.28,0.93,2026-04-17T15:00:00+08:00,2026-05-08T17:11:20+08:00
000532,华金资本,13.76,-0.29,流出,-1147.83,-14.29,-116.53,-1.45,-1031.3,-12.84,1031.76,12.84,116.07,1.44,2026-04-17T15:00:00+08:00,2026-05-08T17:11:22+08:00
000533,顺钠股份,15.04,-4.14,流出,-18609.1,-12.46,-11040.23,-7.39,-7568.87,-5.07,-1605.5,-1.08,20214.6,13.54,2026-04-17T15:00:00+08:00,2026-05-08T17:11:22+08:00
000534,万泽股份,43.47,-0.98,流出,-7307.56,-6.37,-10642.41,-9.27,3334.85,2.9,-2820.34,-2.46,10127.9,8.82,2026-04-17T15:00:00+08:00,2026-05-08T17:11:23+08:00
000536,华映科技,4.26,0.24,流出,-693.86,-5.08,-68.43,-0.5,-625.43,-4.58,287.31,2.1,406.55,2.98,2026-04-17T15:00:00+08:00,2026-05-08T17:11:23+08:00
000537,绿发电力,10.07,0.0,流出,-1418.5,-4.59,4.0,0.01,-1422.49,-4.6,17.96,0.06,1400.54,4.53,2026-04-17T15:00:00+08:00,2026-05-08T17:11:24+08:00
000538,云南白药,53.71,-0.43,流入,2107.84,5.69,-427.06,-1.15,2534.9,6.84,656.36,1.77,-2764.2,-7.46,2026-04-17T15:00:00+08:00,2026-05-08T17:11:26+08:00
000539,粤电力Ａ,5.71,2.33,流入,89.27,0.18,173.39,0.34,-84.12,-0.17,-167.14,-0.33,77.86,0.15,2026-04-17T15:00:00+08:00,2026-05-08T17:11:29+08:00
000541,佛山照明,5.7,0.0,流出,-447.67,-10.55,-384.89,-9.07,-62.78,-1.48,-21.31,-0.5,468.98,11.05,2026-04-17T15:00:00+08:00,2026-05-08T17:11:31+08:00
000543,皖能电力,8.07,-0.74,流出,-2141.29,-10.78,-1624.75,-8.18,-516.54,-2.6,969.51,4.88,1171.79,5.9,2026-04-17T15:00:00+08:00,2026-05-08T17:11:32+08:00
000544,中原环保,8.19,-0.97,流出,-207.47,-7.0,-135.01,-4.55,-72.46,-2.44,405.25,13.67,-197.78,-6.67,2026-04-17T15:00:00+08:00,2026-05-08T17:11:34+08:00
000545,金浦钛业,3.04,0.0,流出,-1057.26,-8.25,-956.9,-7.47,-100.35,-0.78,215.83,1.68,841.42,6.56,2026-04-17T15:00:00+08:00,2026-05-08T17:11:35+08:00
000546,金圆股份,6.83,-3.53,流入,175.15,0.25,-1184.62,-1.71,1359.77,1.96,2022.13,2.91,-2197.28,-3.16,2026-04-17T15:00:00+08:00,2026-05-08T17:11:37+08:00
000547,航天发展,26.98,-1.53,流出,-83447.56,-14.9,-56248.35,-10.04,-27199.21,-4.86,12505.63,2.23,70941.93,12.66,2026-04-17T15:00:00+08:00,2026-05-08T17:11:38+08:00
000548,湖南投资,5.21,-1.7,流出,-413.52,-12.1,0.0,0.0,-413.52,-12.1,478.87,14.02,-65.35,-1.91,2026-04-17T15:00:00+08:00,2026-05-08T17:11:40+08:00
000550,江铃汽车,18.97,-0.84,流出,-430.81,-5.21,-62.96,-0.76,-367.85,-4.44,439.37,5.31,-8.57,-0.1,2026-04-17T15:00:00+08:00,2026-05-08T17:11:41+08:00
000551,创元科技,14.24,-0.14,流出,-557.44,-4.17,203.56,1.52,-761.0,-5.7,528.74,3.96,28.7,0.21,2026-04-17T15:00:00+08:00,2026-05-08T17:11:43+08:00
000552,甘肃能化,2.66,-3.27,流出,-700.37,-0.96,-1791.74,-2.47,1091.38,1.5,2556.2,3.52,-1855.83,-2.55,2026-04-17T15:00:00+08:00,2026-05-08T17:11:44+08:00
000553,安道麦A,6.21,-1.27,流出,-92.55,-1.86,112.67,2.27,-205.22,-4.13,-78.53,-1.58,171.08,3.45,2026-04-17T15:00:00+08:00,2026-05-08T17:11:46+08:00
000554,泰山石油,7.92,-1.0,流出,-1258.19,-8.67,-679.71,-4.68,-578.48,-3.99,122.91,0.85,1135.28,7.82,2026-04-17T15:00:00+08:00,2026-05-08T17:11:47+08:00
000555,神州信息,15.84,-2.82,流出,-9392.66,-10.49,-5799.72,-6.48,-3592.95,-4.01,-2188.19,-2.44,11580.85,12.94,2026-04-17T15:00:00+08:00,2026-05-08T17:11:48+08:00
000557,西部创业,4.68,0.0,流入,617.85,16.75,143.37,3.89,474.47,12.86,-21.1,-0.57,-596.75,-16.18,2026-04-17T15:00:00+08:00,2026-05-08T17:11:50+08:00
000558,天府文旅,4.47,-2.4,流出,-2768.39,-15.27,-284.85,-1.57,-2483.54,-13.7,1099.27,6.06,1669.12,9.21,2026-04-17T15:00:00+08:00,2026-05-08T17:11:51+08:00
000559,万向钱潮,16.29,-1.51,流出,-6398.57,-5.39,-4353.99,-3.67,-2044.58,-1.72,-1864.03,-1.57,8262.6,6.96,2026-04-17T15:00:00+08:00,2026-05-08T17:11:53+08:00
000560,我爱我家,3.0,1.35,流入,4197.48,10.03,2630.26,6.28,1567.22,3.74,-2217.16,-5.3,-1980.32,-4.73,2026-04-17T15:00:00+08:00,2026-05-08T17:11:54+08:00
000561,烽火电子,9.98,0.1,流入,586.62,4.31,418.93,3.08,167.69,1.23,-535.71,-3.93,-50.91,-0.37,2026-04-17T15:00:00+08:00,2026-05-08T17:11:56+08:00
000563,陕国投Ａ,3.3,-0.9,流出,-976.11,-7.86,-509.56,-4.1,-466.55,-3.76,610.16,4.91,365.94,2.95,2026-04-17T15:00:00+08:00,2026-05-08T17:11:57+08:00
