代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000059,华锦股份,5.28,0.19,流入,169.57,1.71,926.67,9.36,-757.1,-7.64,135.5,1.37,-305.06,-3.08,2026-04-16T15:00:00+08:00,2026-05-08T17:09:02+08:00
000060,中金岭南,6.55,2.66,流入,2725.72,4.37,2404.85,3.86,320.87,0.51,-3467.25,-5.56,741.53,1.19,2026-04-16T15:00:00+08:00,2026-05-08T17:09:03+08:00
000061,农 产 品,7.34,0.55,流出,-298.95,-3.21,503.2,5.4,-802.15,-8.61,-278.86,-2.99,577.81,6.2,2026-04-16T15:00:00+08:00,2026-05-08T17:09:05+08:00
000062,深圳华强,28.52,2.22,流入,4241.53,3.23,5935.57,4.52,-1694.04,-1.29,-948.91,-0.72,-3292.62,-2.5,2026-04-16T15:00:00+08:00,2026-05-08T17:09:06+08:00
000063,中兴通讯,35.4,0.54,流入,591.96,0.23,7960.54,3.15,-7368.58,-2.92,-7929.1,-3.14,7337.14,2.9,2026-04-16T15:00:00+08:00,2026-05-08T17:09:06+08:00
000065,北方国际,14.38,-2.64,流出,-5284.42,-6.87,-1575.39,-2.05,-3709.03,-4.82,-1017.48,-1.32,6301.9,8.2,2026-04-16T15:00:00+08:00,2026-05-08T17:09:07+08:00
000066,中国长城,15.6,-0.32,流出,-22673.24,-19.56,-11336.63,-9.78,-11336.6,-9.78,4172.53,3.6,18500.71,15.96,2026-04-16T15:00:00+08:00,2026-05-08T17:09:08+08:00
000068,华控赛格,3.31,1.53,流入,229.24,8.74,0.0,0.0,229.24,8.74,-65.18,-2.49,-164.07,-6.26,2026-04-16T15:00:00+08:00,2026-05-08T17:09:08+08:00
000069,华侨城Ａ,2.22,-0.89,流出,-1536.52,-16.11,-2201.22,-23.08,664.69,6.97,779.54,8.17,756.99,7.94,2026-04-16T15:00:00+08:00,2026-05-08T17:09:09+08:00
000070,特发信息,20.77,10.01,流入,96839.31,22.67,94367.35,22.09,2471.96,0.58,-41323.03,-9.67,-55516.28,-13.0,2026-04-16T15:00:00+08:00,2026-05-08T17:09:09+08:00
000078,海王生物,3.91,-2.74,流出,-8550.74,-7.17,-5049.34,-4.23,-3501.4,-2.94,-442.03,-0.37,8992.77,7.54,2026-04-16T15:00:00+08:00,2026-05-08T17:09:11+08:00
000088,盐 田 港,4.56,-0.87,流出,-1547.32,-16.6,-1215.31,-13.04,-332.01,-3.56,1537.25,16.49,10.07,0.11,2026-04-16T15:00:00+08:00,2026-05-08T17:09:11+08:00
000089,深圳机场,6.84,0.44,流入,407.64,11.98,365.61,10.75,42.03,1.24,-414.15,-12.17,6.51,0.19,2026-04-16T15:00:00+08:00,2026-05-08T17:09:12+08:00
000090,天健集团,3.65,0.27,流入,88.67,2.23,-251.6,-6.32,340.27,8.55,93.23,2.34,-181.91,-4.57,2026-04-16T15:00:00+08:00,2026-05-08T17:09:12+08:00
000096,广聚能源,9.71,-0.61,流出,-1238.86,-15.59,-984.3,-12.38,-254.56,-3.2,410.47,5.16,828.38,10.42,2026-04-16T15:00:00+08:00,2026-05-08T17:09:13+08:00
000099,中信海直,18.17,3.0,流入,2948.76,9.11,1509.64,4.66,1439.12,4.44,-1171.32,-3.62,-1777.44,-5.49,2026-04-16T15:00:00+08:00,2026-05-08T17:09:15+08:00
000100,TCL科技,4.33,-0.46,流出,-13425.22,-9.58,-8324.81,-5.94,-5100.41,-3.64,6473.77,4.62,6951.46,4.96,2026-04-16T15:00:00+08:00,2026-05-08T17:09:17+08:00
000151,中成股份,11.93,1.1,流出,-378.59,-7.0,0.0,0.0,-378.59,-7.0,118.05,2.18,260.54,4.82,2026-04-16T15:00:00+08:00,2026-05-08T17:09:18+08:00
000153,丰原药业,6.81,-2.44,流入,1052.73,4.59,111.96,0.49,940.77,4.11,-93.09,-0.41,-959.64,-4.19,2026-04-16T15:00:00+08:00,2026-05-08T17:09:20+08:00
000155,川能动力,16.94,5.94,流入,5343.29,2.72,4051.84,2.06,1291.45,0.66,-500.54,-0.26,-4842.75,-2.47,2026-04-16T15:00:00+08:00,2026-05-08T17:09:22+08:00
000156,华数传媒,7.67,1.99,流出,-185.19,-2.07,-213.62,-2.39,28.44,0.32,-150.77,-1.69,335.95,3.76,2026-04-16T15:00:00+08:00,2026-05-08T17:09:23+08:00
000157,中联重科,8.2,-5.53,流出,-23620.42,-10.65,-16632.35,-7.5,-6988.07,-3.15,17788.57,8.02,5831.86,2.63,2026-04-16T15:00:00+08:00,2026-05-08T17:09:26+08:00
000158,常山北明,17.83,1.54,流入,4969.66,8.32,2993.3,5.01,1976.37,3.31,-3680.62,-6.16,-1289.05,-2.16,2026-04-16T15:00:00+08:00,2026-05-08T17:09:28+08:00
000159,国际实业,6.32,1.94,流入,544.03,7.96,125.84,1.84,418.19,6.12,-838.25,-12.27,294.21,4.31,2026-04-16T15:00:00+08:00,2026-05-08T17:09:29+08:00
000166,申万宏源,4.75,0.0,流入,2423.5,7.25,1380.39,4.13,1043.11,3.12,1129.81,3.38,-3553.31,-10.63,2026-04-16T15:00:00+08:00,2026-05-08T17:09:31+08:00
000301,东方盛虹,11.54,0.7,流入,659.59,3.56,310.32,1.68,349.27,1.89,-353.59,-1.91,-306.0,-1.65,2026-04-16T15:00:00+08:00,2026-05-08T17:09:32+08:00
000333,美的集团,77.9,0.53,流出,-7086.8,-3.82,-7210.92,-3.89,124.12,0.07,6167.59,3.33,919.22,0.5,2026-04-16T15:00:00+08:00,2026-05-08T17:09:34+08:00
000338,潍柴动力,27.4,3.01,流入,30081.6,9.28,19010.75,5.87,11070.85,3.42,-10585.86,-3.27,-19495.75,-6.02,2026-04-16T15:00:00+08:00,2026-05-08T17:09:35+08:00
000400,许继电气,26.04,-0.76,流出,-1177.22,-1.44,-2451.61,-2.99,1274.39,1.56,-2605.02,-3.18,3782.24,4.62,2026-04-16T15:00:00+08:00,2026-05-08T17:09:36+08:00
000401,金隅冀东,4.78,1.06,流入,111.02,1.98,432.99,7.72,-321.97,-5.74,281.52,5.02,-392.54,-7.0,2026-04-16T15:00:00+08:00,2026-05-08T17:09:38+08:00
000402,金 融 街,2.84,-1.39,流入,664.56,2.79,-33.37,-0.14,697.93,2.93,-650.07,-2.73,-14.49,-0.06,2026-04-16T15:00:00+08:00,2026-05-08T17:09:40+08:00
000403,派林生物,13.06,2.11,流入,1845.56,11.39,1631.45,10.07,214.12,1.32,-1105.73,-6.83,-739.83,-4.57,2026-04-16T15:00:00+08:00,2026-05-08T17:09:48+08:00
000404,长虹华意,7.13,1.13,流出,-11.56,-0.22,-252.97,-4.82,241.41,4.6,-375.14,-7.14,386.7,7.36,2026-04-16T15:00:00+08:00,2026-05-08T17:09:50+08:00
000407,胜利股份,4.63,0.87,流入,581.33,7.31,145.06,1.82,436.26,5.48,-775.5,-9.75,194.17,2.44,2026-04-16T15:00:00+08:00,2026-05-08T17:09:51+08:00
000408,藏格矿业,86.44,4.17,流入,16512.72,9.87,5522.02,3.3,10990.69,6.57,-6179.35,-3.7,-10333.37,-6.18,2026-04-16T15:00:00+08:00,2026-05-08T17:09:56+08:00
000409,云鼎科技,11.18,5.57,流入,1969.33,10.11,930.97,4.78,1038.36,5.33,1196.87,6.14,-3166.2,-16.25,2026-04-16T15:00:00+08:00,2026-05-08T17:09:58+08:00
000410,沈阳机床,6.72,1.66,流入,727.45,8.47,209.2,2.44,518.26,6.03,-1027.78,-11.96,300.32,3.5,2026-04-16T15:00:00+08:00,2026-05-08T17:10:00+08:00
000411,英特集团,11.12,-1.42,流出,-1205.83,-14.42,-1823.03,-21.81,617.2,7.38,1159.71,13.87,46.12,0.55,2026-04-16T15:00:00+08:00,2026-05-08T17:10:02+08:00
000415,渤海租赁,4.59,2.0,流入,1853.64,5.96,2758.52,8.87,-904.89,-2.91,477.37,1.54,-2331.0,-7.5,2026-04-16T15:00:00+08:00,2026-05-08T17:10:04+08:00
000417,合百集团,6.68,1.98,流入,322.67,3.78,742.92,8.7,-420.25,-4.92,-588.08,-6.89,265.41,3.11,2026-04-16T15:00:00+08:00,2026-05-08T17:10:07+08:00
000419,通程控股,5.96,1.36,流入,522.89,11.33,0.0,0.0,522.89,11.33,-433.76,-9.4,-89.13,-1.93,2026-04-16T15:00:00+08:00,2026-05-08T17:10:08+08:00
000420,吉林化纤,5.01,0.6,流入,733.89,1.92,-286.28,-0.75,1020.17,2.66,-117.69,-0.31,-616.2,-1.61,2026-04-16T15:00:00+08:00,2026-05-08T17:10:12+08:00
000421,南京公用,6.08,0.5,流入,402.79,7.93,455.3,8.96,-52.51,-1.03,68.78,1.35,-471.57,-9.28,2026-04-16T15:00:00+08:00,2026-05-08T17:10:14+08:00
000422,湖北宜化,15.92,2.64,流入,4708.73,6.95,3811.11,5.62,897.62,1.32,-3954.72,-5.83,-754.01,-1.11,2026-04-16T15:00:00+08:00,2026-05-08T17:10:16+08:00
000423,东阿阿胶,55.63,0.61,流入,1906.6,5.86,273.02,0.84,1633.57,5.02,196.92,0.6,-2103.52,-6.46,2026-04-16T15:00:00+08:00,2026-05-08T17:10:20+08:00
000425,徐工机械,10.2,-3.13,流入,4688.09,2.7,-2796.06,-1.61,7484.15,4.31,-3291.31,-1.89,-1396.77,-0.8,2026-04-16T15:00:00+08:00,2026-05-08T17:10:23+08:00
000426,兴业银锡,44.75,2.01,流入,4355.86,1.87,-1038.04,-0.44,5393.91,2.31,34.99,0.01,-4390.85,-1.88,2026-04-16T15:00:00+08:00,2026-05-08T17:10:24+08:00
000428,华天酒店,3.97,2.06,流出,-1690.35,-22.2,-92.38,-1.21,-1597.97,-20.98,488.48,6.41,1201.87,15.78,2026-04-16T15:00:00+08:00,2026-05-08T17:10:26+08:00
000429,粤高速Ａ,12.85,0.23,流出,-167.39,-3.53,-161.93,-3.41,-5.46,-0.12,-13.31,-0.28,180.7,3.81,2026-04-16T15:00:00+08:00,2026-05-08T17:10:27+08:00
000498,山东路桥,5.95,0.51,流入,184.52,2.58,-44.91,-0.63,229.44,3.2,-187.26,-2.62,2.73,0.04,2026-04-16T15:00:00+08:00,2026-05-08T17:10:28+08:00
000501,武商集团,8.6,0.35,流出,-79.3,-1.66,139.86,2.92,-219.16,-4.58,-142.01,-2.97,221.31,4.62,2026-04-16T15:00:00+08:00,2026-05-08T17:10:32+08:00
000503,国新健康,7.74,1.44,流入,189.63,2.77,557.76,8.15,-368.13,-5.38,-575.95,-8.42,386.31,5.65,2026-04-16T15:00:00+08:00,2026-05-08T17:10:36+08:00
000505,京粮控股,6.68,0.15,流出,-666.03,-10.74,-707.65,-11.41,41.62,0.67,125.07,2.02,540.96,8.72,2026-04-16T15:00:00+08:00,2026-05-08T17:10:41+08:00
000506,招金黄金,17.38,-0.63,流出,-9733.09,-13.75,-3873.77,-5.47,-5859.32,-8.28,826.36,1.17,8906.73,12.59,2026-04-16T15:00:00+08:00,2026-05-08T17:10:45+08:00
000507,珠海港,5.32,-0.19,流出,-399.65,-4.87,372.04,4.53,-771.69,-9.41,383.58,4.68,16.07,0.2,2026-04-16T15:00:00+08:00,2026-05-08T17:10:54+08:00
000509,华塑控股,3.73,2.75,流出,-47.29,-0.44,-1.45,-0.01,-45.83,-0.43,-594.72,-5.52,642.01,5.96,2026-04-16T15:00:00+08:00,2026-05-08T17:10:55+08:00
000510,新金路,15.15,5.35,流入,3158.62,3.59,315.88,0.36,2842.74,3.24,-3880.64,-4.42,722.02,0.82,2026-04-16T15:00:00+08:00,2026-05-08T17:10:57+08:00
000513,丽珠集团,34.31,-0.44,流出,-619.84,-4.33,155.56,1.09,-775.4,-5.41,685.51,4.79,-65.67,-0.46,2026-04-16T15:00:00+08:00,2026-05-08T17:10:59+08:00
000514,渝 开 发,4.8,-0.41,流出,-272.99,-6.43,-298.15,-7.02,25.17,0.59,-38.07,-0.9,311.05,7.33,2026-04-16T15:00:00+08:00,2026-05-08T17:11:02+08:00
000516,国际医学,4.7,0.21,流入,231.5,1.73,576.72,4.31,-345.22,-2.58,-420.92,-3.14,189.42,1.42,2026-04-16T15:00:00+08:00,2026-05-08T17:11:06+08:00
000517,荣安地产,1.93,1.05,流出,-87.87,-1.99,-143.21,-3.25,55.34,1.25,-56.72,-1.29,144.59,3.28,2026-04-16T15:00:00+08:00,2026-05-08T17:11:08+08:00
000519,中兵红箭,17.8,0.79,流出,-1474.73,-4.45,-537.2,-1.62,-937.52,-2.83,-893.74,-2.7,2368.47,7.14,2026-04-16T15:00:00+08:00,2026-05-08T17:11:09+08:00
000520,凤凰航运,4.21,4.99,流入,1651.52,15.48,598.06,5.6,1053.46,9.87,-76.79,-0.72,-1574.74,-14.76,2026-04-16T15:00:00+08:00,2026-05-08T17:11:10+08:00
000521,长虹美菱,5.72,0.7,流入,337.14,10.03,264.07,7.86,73.07,2.17,-214.23,-6.38,-122.92,-3.66,2026-04-16T15:00:00+08:00,2026-05-08T17:11:14+08:00
000523,红棉股份,3.23,0.31,流出,-810.24,-9.08,-2147.53,-24.07,1337.3,14.99,452.89,5.08,357.35,4.01,2026-04-16T15:00:00+08:00,2026-05-08T17:11:15+08:00
000524,岭南控股,10.8,1.89,流出,-143.83,-0.88,-836.11,-5.09,692.28,4.22,-744.28,-4.53,888.11,5.41,2026-04-16T15:00:00+08:00,2026-05-08T17:11:16+08:00
000525,红太阳,5.88,0.17,流入,764.89,7.43,133.85,1.3,631.05,6.13,296.06,2.87,-1060.96,-10.3,2026-04-16T15:00:00+08:00,2026-05-08T17:11:16+08:00
000526,学大教育,32.28,1.29,流出,-105.05,-2.18,-157.13,-3.26,52.08,1.08,122.95,2.55,-17.9,-0.37,2026-04-16T15:00:00+08:00,2026-05-08T17:11:16+08:00
000528,柳 工,9.66,-0.1,流出,-2867.02,-13.94,-1686.52,-8.2,-1180.5,-5.74,496.29,2.41,2370.73,11.53,2026-04-16T15:00:00+08:00,2026-05-08T17:11:17+08:00
000529,广弘控股,5.82,0.87,流出,-152.41,-4.61,146.37,4.42,-298.78,-9.03,-135.75,-4.1,288.16,8.71,2026-04-16T15:00:00+08:00,2026-05-08T17:11:19+08:00
000530,冰山冷热,6.06,2.02,流入,789.29,8.64,419.01,4.59,370.28,4.05,-890.98,-9.75,101.69,1.11,2026-04-16T15:00:00+08:00,2026-05-08T17:11:19+08:00
000531,穗恒运Ａ,6.68,0.91,流入,124.66,1.38,-16.89,-0.19,141.55,1.56,29.72,0.33,-154.38,-1.7,2026-04-16T15:00:00+08:00,2026-05-08T17:11:20+08:00
000532,华金资本,13.8,1.1,流入,445.65,6.24,184.5,2.58,261.14,3.66,-238.29,-3.34,-207.35,-2.9,2026-04-16T15:00:00+08:00,2026-05-08T17:11:22+08:00
000533,顺钠股份,15.69,-2.67,流出,-16461.73,-7.44,-8678.18,-3.92,-7783.55,-3.52,4421.74,2.0,12039.99,5.44,2026-04-16T15:00:00+08:00,2026-05-08T17:11:22+08:00
000534,万泽股份,43.9,5.2,流入,9243.05,6.23,15495.62,10.44,-6252.57,-4.21,-3506.45,-2.36,-5736.6,-3.87,2026-04-16T15:00:00+08:00,2026-05-08T17:11:23+08:00
000536,华映科技,4.25,0.0,流出,-787.54,-6.92,-396.34,-3.49,-391.2,-3.44,-371.27,-3.26,1158.82,10.19,2026-04-16T15:00:00+08:00,2026-05-08T17:11:23+08:00
000537,绿发电力,10.07,1.0,流入,622.22,1.72,653.32,1.81,-31.11,-0.09,242.46,0.67,-864.67,-2.4,2026-04-16T15:00:00+08:00,2026-05-08T17:11:24+08:00
000538,云南白药,53.94,-0.37,流入,2352.34,8.64,-284.58,-1.05,2636.92,9.68,-368.09,-1.35,-1984.25,-7.29,2026-04-16T15:00:00+08:00,2026-05-08T17:11:26+08:00
000539,粤电力Ａ,5.58,0.9,流入,187.58,0.56,-18.99,-0.06,206.57,0.62,-1730.57,-5.16,1542.99,4.6,2026-04-16T15:00:00+08:00,2026-05-08T17:11:29+08:00
000541,佛山照明,5.7,0.35,流出,-89.94,-2.74,-284.37,-8.66,194.43,5.92,-65.86,-2.01,155.79,4.75,2026-04-16T15:00:00+08:00,2026-05-08T17:11:31+08:00
000543,皖能电力,8.13,-0.12,流出,-4067.81,-16.3,-4355.76,-17.45,287.95,1.15,3097.61,12.41,970.21,3.89,2026-04-16T15:00:00+08:00,2026-05-08T17:11:32+08:00
000544,中原环保,8.27,0.85,流入,311.03,8.83,0.0,0.0,311.03,8.83,-450.48,-12.79,139.44,3.96,2026-04-16T15:00:00+08:00,2026-05-08T17:11:34+08:00
000545,金浦钛业,3.04,2.01,流入,1840.12,11.69,1249.78,7.94,590.35,3.75,-1044.24,-6.63,-795.89,-5.05,2026-04-16T15:00:00+08:00,2026-05-08T17:11:35+08:00
000546,金圆股份,7.08,9.94,流入,16250.15,38.24,15631.77,36.79,618.38,1.46,-6253.91,-14.72,-9996.24,-23.53,2026-04-16T15:00:00+08:00,2026-05-08T17:11:37+08:00
000547,航天发展,27.4,-0.98,流出,-50012.9,-9.46,-36854.8,-6.97,-13158.1,-2.49,9126.07,1.73,40886.83,7.73,2026-04-16T15:00:00+08:00,2026-05-08T17:11:38+08:00
000548,湖南投资,5.3,2.32,流入,396.56,9.67,0.0,0.0,396.56,9.67,-7.99,-0.19,-388.57,-9.47,2026-04-16T15:00:00+08:00,2026-05-08T17:11:40+08:00
000550,江铃汽车,19.13,3.35,流入,2174.4,11.39,-538.67,-2.82,2713.06,14.22,-947.38,-4.96,-1227.02,-6.43,2026-04-16T15:00:00+08:00,2026-05-08T17:11:41+08:00
000551,创元科技,14.26,0.56,流出,-735.55,-6.16,-352.43,-2.95,-383.12,-3.21,-498.88,-4.18,1234.43,10.34,2026-04-16T15:00:00+08:00,2026-05-08T17:11:43+08:00
000553,安道麦A,6.29,1.45,流入,268.96,4.36,-557.3,-9.04,826.26,13.4,155.13,2.52,-424.1,-6.88,2026-04-16T15:00:00+08:00,2026-05-08T17:11:46+08:00
000554,泰山石油,8.0,0.25,流出,-604.75,-3.71,146.92,0.9,-751.67,-4.61,-566.1,-3.47,1170.85,7.19,2026-04-16T15:00:00+08:00,2026-05-08T17:11:47+08:00
000555,神州信息,16.3,1.88,流入,11748.64,8.56,7014.96,5.11,4733.67,3.45,1637.33,1.19,-13385.97,-9.76,2026-04-16T15:00:00+08:00,2026-05-08T17:11:48+08:00
000557,西部创业,4.68,0.21,流入,199.53,7.95,104.16,4.15,95.36,3.8,41.31,1.65,-240.84,-9.6,2026-04-16T15:00:00+08:00,2026-05-08T17:11:50+08:00
000558,天府文旅,4.58,2.92,流入,725.95,3.56,255.01,1.25,470.94,2.31,-705.07,-3.46,-20.88,-0.1,2026-04-16T15:00:00+08:00,2026-05-08T17:11:51+08:00
000559,万向钱潮,16.54,1.6,流出,-241.63,-0.16,3988.07,2.61,-4229.7,-2.77,-2775.36,-1.82,3016.99,1.97,2026-04-16T15:00:00+08:00,2026-05-08T17:11:53+08:00
000560,我爱我家,2.96,-0.34,流出,-662.57,-3.71,-696.11,-3.9,33.54,0.19,174.09,0.98,488.47,2.74,2026-04-16T15:00:00+08:00,2026-05-08T17:11:54+08:00
000561,烽火电子,9.97,1.63,流入,487.88,3.87,306.84,2.44,181.03,1.44,153.06,1.22,-640.93,-5.09,2026-04-16T15:00:00+08:00,2026-05-08T17:11:56+08:00
000563,陕国投Ａ,3.33,0.0,流出,-991.25,-8.51,-1172.57,-10.07,181.32,1.56,220.85,1.9,770.4,6.62,2026-04-16T15:00:00+08:00,2026-05-08T17:11:57+08:00
000564,供销大集,1.88,0.0,流出,-802.5,-2.94,-188.26,-0.69,-614.25,-2.25,-19.74,-0.07,822.24,3.02,2026-04-16T15:00:00+08:00,2026-05-08T17:11:59+08:00
000565,渝三峡Ａ,7.27,1.96,流入,272.13,5.4,0.0,0.0,272.13,5.4,-467.78,-9.28,195.65,3.88,2026-04-16T15:00:00+08:00,2026-05-08T17:12:00+08:00
000566,海南海药,5.54,1.28,流入,2958.19,12.57,1191.23,5.06,1766.96,7.51,-1151.52,-4.89,-1806.67,-7.67,2026-04-16T15:00:00+08:00,2026-05-08T17:12:01+08:00
