代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000048,京基智农,15.04,0.67,流出,-1021.85,-5.0,-452.65,-2.22,-569.2,-2.79,705.85,3.46,316.0,1.55,2026-05-08T15:18:48+08:00,2026-05-08T15:19:44+08:00
000049,德赛电池,28.59,-0.97,流出,-4808.25,-11.52,-1706.18,-4.09,-3102.07,-7.43,335.14,0.8,4473.11,10.72,2026-05-08T15:18:57+08:00,2026-05-08T15:19:44+08:00
000050,深天马Ａ,7.77,0.78,流入,1197.72,6.53,1730.91,9.43,-533.19,-2.91,123.64,0.67,-1321.36,-7.2,2026-05-08T15:18:51+08:00,2026-05-08T15:19:44+08:00
000055,方大集团,3.72,0.27,流出,-17.25,-0.52,107.11,3.24,-124.35,-3.77,-10.72,-0.32,27.97,0.85,2026-05-08T15:18:54+08:00,2026-05-08T15:19:44+08:00
000056,*ST皇庭,1.69,-0.59,流入,323.64,2.65,-8.79,-0.07,332.43,2.72,-222.56,-1.82,-101.08,-0.83,2026-05-08T15:18:57+08:00,2026-05-08T15:19:44+08:00
000058,深 赛 格,8.22,0.61,流出,-586.47,-11.53,-119.33,-2.35,-467.14,-9.18,-1.88,-0.04,588.35,11.56,2026-05-08T15:19:00+08:00,2026-05-08T15:19:44+08:00
000059,华锦股份,5.2,0.0,流入,2364.35,15.18,988.96,6.35,1375.39,8.83,221.62,1.42,-2585.98,-16.6,2026-05-08T15:19:06+08:00,2026-05-08T15:19:44+08:00
000060,中金岭南,7.95,-1.61,流出,-51028.94,-14.85,-27746.11,-8.07,-23282.82,-6.78,18764.74,5.46,32264.2,9.39,2026-05-08T15:19:09+08:00,2026-05-08T15:19:44+08:00
000061,农 产 品,7.42,0.27,流出,-416.09,-4.5,157.49,1.7,-573.58,-6.2,120.46,1.3,295.63,3.2,2026-05-08T15:19:18+08:00,2026-05-08T15:19:44+08:00
000062,深圳华强,35.54,-5.13,流出,-49346.0,-15.13,-23529.8,-7.21,-25816.2,-7.91,-1642.47,-0.5,50988.47,15.63,2026-05-08T15:18:54+08:00,2026-05-08T15:19:44+08:00
000063,中兴通讯,38.68,-0.57,流出,-21792.03,-4.12,-30200.87,-5.7,8408.85,1.59,744.56,0.14,21047.46,3.97,2026-05-08T15:19:21+08:00,2026-05-08T15:19:44+08:00
000065,北方国际,13.43,-3.03,流出,-4171.31,-7.36,-575.8,-1.02,-3595.52,-6.35,1288.37,2.27,2882.94,5.09,2026-05-08T15:19:00+08:00,2026-05-08T15:19:44+08:00
000066,中国长城,23.09,-3.71,流出,-187679.21,-12.16,-155567.5,-10.08,-32111.7,-2.08,45192.68,2.93,142486.54,9.23,2026-05-08T15:19:03+08:00,2026-05-08T15:19:44+08:00
000068,华控赛格,3.29,0.61,流出,-178.45,-4.9,0.0,0.0,-178.45,-4.9,-26.4,-0.73,204.84,5.63,2026-05-08T15:19:03+08:00,2026-05-08T15:19:44+08:00
000069,华侨城Ａ,2.26,1.35,流出,-17.05,-0.14,-368.99,-3.11,351.94,2.97,-22.26,-0.19,39.3,0.33,2026-05-08T15:19:12+08:00,2026-05-08T15:19:44+08:00
000070,特发信息,21.07,4.77,流入,6173.41,1.86,1360.65,0.41,4812.76,1.45,2654.06,0.8,-8827.47,-2.65,2026-05-08T15:19:24+08:00,2026-05-08T15:19:44+08:00
000078,ST海王,2.73,-4.88,流出,-207.56,-30.59,-77.72,-11.46,-129.84,-19.14,-94.79,-13.97,302.35,44.56,2026-05-08T15:19:06+08:00,2026-05-08T15:19:44+08:00
000088,盐 田 港,4.59,0.44,流出,-1757.15,-11.88,-1678.11,-11.34,-79.04,-0.53,-61.22,-0.41,1818.37,12.29,2026-05-08T15:19:15+08:00,2026-05-08T15:19:44+08:00
000089,深圳机场,6.98,0.0,流出,-776.77,-12.06,-443.03,-6.88,-333.75,-5.18,62.5,0.97,714.27,11.09,2026-05-08T15:19:06+08:00,2026-05-08T15:19:44+08:00
000090,天健集团,3.54,0.28,流入,837.19,14.5,715.32,12.39,121.88,2.11,-53.37,-0.92,-783.83,-13.58,2026-05-08T15:19:27+08:00,2026-05-08T15:19:44+08:00
000096,广聚能源,9.52,0.32,流出,-277.78,-5.65,-478.65,-9.74,200.88,4.09,123.5,2.51,154.28,3.14,2026-05-08T15:19:09+08:00,2026-05-08T15:19:44+08:00
000099,中信海直,18.22,0.94,流入,88.91,0.43,978.51,4.7,-889.6,-4.27,-374.67,-1.8,285.76,1.37,2026-05-08T15:18:57+08:00,2026-05-08T15:19:44+08:00
000100,TCL科技,4.22,-1.86,流出,-19193.06,-7.01,-12556.28,-4.59,-6636.78,-2.42,17914.99,6.54,1278.07,0.47,2026-05-08T15:19:00+08:00,2026-05-08T15:19:44+08:00
000151,中成股份,12.08,0.33,流出,-571.1,-6.85,-50.14,-0.6,-520.96,-6.25,-49.52,-0.59,620.62,7.44,2026-05-08T15:19:18+08:00,2026-05-08T15:19:44+08:00
000153,丰原药业,6.45,1.1,流出,-318.12,-4.63,-650.91,-9.48,332.79,4.85,567.57,8.27,-249.44,-3.63,2026-05-08T15:19:03+08:00,2026-05-08T15:19:44+08:00
000155,川能动力,16.68,-3.92,流出,-32405.46,-21.99,-23112.72,-15.68,-9292.74,-6.31,8515.39,5.78,23890.08,16.21,2026-05-08T15:19:30+08:00,2026-05-08T15:19:44+08:00
000156,华数传媒,7.6,0.26,流入,335.51,3.43,563.33,5.75,-227.81,-2.33,936.43,9.56,-1271.95,-12.99,2026-05-08T15:19:12+08:00,2026-05-08T15:19:44+08:00
000157,中联重科,7.78,-3.47,流出,-22870.81,-20.68,-14686.39,-13.28,-8184.41,-7.4,5521.93,4.99,17348.88,15.69,2026-05-08T15:19:09+08:00,2026-05-08T15:19:44+08:00
000158,常山北明,17.93,0.9,流入,1076.08,1.74,1605.06,2.59,-528.98,-0.86,-490.79,-0.79,-585.29,-0.95,2026-05-08T15:19:12+08:00,2026-05-08T15:19:44+08:00
000159,国际实业,6.56,1.39,流出,-1465.66,-12.71,148.46,1.29,-1614.12,-14.0,85.03,0.74,1380.63,11.98,2026-05-08T15:19:21+08:00,2026-05-08T15:19:44+08:00
000166,申万宏源,4.74,-0.21,流入,595.31,1.82,-1192.49,-3.64,1787.8,5.46,682.25,2.08,-1277.56,-3.9,2026-05-08T15:19:24+08:00,2026-05-08T15:19:44+08:00
000301,东方盛虹,12.85,0.08,流出,-3296.82,-10.84,-921.6,-3.03,-2375.22,-7.81,1943.0,6.39,1353.82,4.45,2026-05-08T15:19:27+08:00,2026-05-08T15:19:44+08:00
000333,美的集团,80.4,0.74,流入,9956.66,4.38,-1187.76,-0.52,11144.42,4.9,-11266.06,-4.95,1309.4,0.58,2026-05-08T15:19:30+08:00,2026-05-08T15:19:44+08:00
000338,潍柴动力,33.06,-5.54,流出,-4913.97,-1.02,-15265.27,-3.16,10351.3,2.14,-16606.65,-3.43,21520.62,4.45,2026-05-08T15:19:06+08:00,2026-05-08T15:19:44+08:00
000400,许继电气,26.41,0.49,流出,-3903.23,-4.63,-1137.0,-1.35,-2766.23,-3.28,827.54,0.98,3075.69,3.65,2026-05-08T15:19:33+08:00,2026-05-08T15:19:44+08:00
000401,金隅冀东,4.27,0.71,流入,829.32,14.83,161.53,2.89,667.79,11.94,-140.01,-2.5,-689.31,-12.33,2026-05-08T15:19:15+08:00,2026-05-08T15:19:44+08:00
000402,金 融 街,3.27,-2.39,流出,-4174.72,-7.05,-3507.4,-5.93,-667.32,-1.13,-33.26,-0.06,4207.98,7.11,2026-05-08T15:19:09+08:00,2026-05-08T15:19:44+08:00
000403,派林生物,11.71,0.26,流出,-632.92,-6.56,-623.11,-6.46,-9.81,-0.1,881.26,9.13,-248.34,-2.57,2026-05-08T15:19:12+08:00,2026-05-08T15:19:44+08:00
000404,长虹华意,8.46,0.24,流出,-926.33,-4.26,261.04,1.2,-1187.37,-5.46,735.02,3.38,191.31,0.88,2026-05-08T15:19:33+08:00,2026-05-08T15:19:44+08:00
000407,胜利股份,4.67,0.86,流入,224.87,2.69,753.21,9.0,-528.33,-6.31,-378.77,-4.53,153.9,1.84,2026-05-08T15:19:36+08:00,2026-05-08T15:19:44+08:00
000408,藏格矿业,87.7,-1.05,流出,-18193.32,-11.61,-7522.91,-4.8,-10670.4,-6.81,1889.49,1.21,16303.83,10.4,2026-05-08T15:19:39+08:00,2026-05-08T15:19:44+08:00
000409,云鼎科技,10.37,1.47,流入,735.74,8.89,-116.71,-1.41,852.45,10.29,-603.99,-7.29,-131.75,-1.59,2026-05-08T15:19:36+08:00,2026-05-08T15:19:44+08:00
000410,沈阳机床,6.37,2.25,流出,-3282.67,-15.2,-1006.26,-4.66,-2276.41,-10.54,-634.83,-2.94,3917.5,18.14,2026-05-08T15:19:42+08:00,2026-05-08T15:19:44+08:00
000411,英特集团,10.78,0.09,流出,-365.04,-10.7,62.41,1.83,-427.45,-12.53,-151.72,-4.45,516.76,15.15,2026-05-08T15:19:15+08:00,2026-05-08T15:19:44+08:00
000415,渤海租赁,4.81,0.84,流入,1515.51,3.99,1464.04,3.85,51.47,0.14,1575.31,4.15,-3090.82,-8.14,2026-05-08T15:19:39+08:00,2026-05-08T15:19:44+08:00
000417,合百集团,7.02,-1.27,流入,152.2,1.32,655.58,5.68,-503.38,-4.36,53.53,0.46,-205.73,-1.78,2026-05-08T15:19:18+08:00,2026-05-08T15:19:44+08:00
000419,通程控股,5.83,1.39,流入,405.15,10.09,0.0,0.0,405.15,10.09,-436.94,-10.88,31.79,0.79,2026-05-08T15:19:42+08:00,2026-05-08T15:19:44+08:00
000420,吉林化纤,5.49,-1.61,流出,-4943.9,-6.52,-2136.97,-2.82,-2806.93,-3.7,254.47,0.34,4689.43,6.19,2026-05-08T15:18:45+08:00,2026-05-08T15:19:44+08:00
000421,南京公用,6.31,0.8,流入,266.07,5.65,171.08,3.63,94.99,2.02,-458.09,-9.73,192.02,4.08,2026-05-08T15:18:45+08:00,2026-05-08T15:19:44+08:00
000422,湖北宜化,16.16,0.44,流入,2261.84,2.77,906.7,1.11,1355.14,1.66,27.14,0.03,-2288.99,-2.81,2026-05-08T15:19:18+08:00,2026-05-08T15:19:44+08:00
000423,东阿阿胶,53.66,0.47,流入,734.59,2.39,-1151.38,-3.75,1885.97,6.14,1607.93,5.23,-2342.52,-7.62,2026-05-08T15:19:21+08:00,2026-05-08T15:19:47+08:00
000425,徐工机械,9.97,-3.86,流入,4396.79,2.96,-7062.34,-4.75,11459.13,7.71,12132.21,8.16,-16529.0,-11.12,2026-05-08T15:18:48+08:00,2026-05-08T15:19:47+08:00
000426,兴业银锡,49.75,3.34,流入,54142.28,9.78,20054.49,3.62,34087.79,6.16,-14112.79,-2.55,-40029.49,-7.23,2026-05-08T15:19:15+08:00,2026-05-08T15:19:47+08:00
000428,华天酒店,3.8,1.6,流入,365.72,10.87,306.79,9.12,58.93,1.75,-372.82,-11.08,7.1,0.21,2026-05-08T15:19:18+08:00,2026-05-08T15:19:47+08:00
000429,粤高速Ａ,12.69,1.76,流入,825.72,9.57,164.58,1.91,661.13,7.66,-111.1,-1.29,-714.62,-8.28,2026-05-08T15:18:48+08:00,2026-05-08T15:19:47+08:00
000498,山东路桥,5.57,0.54,流入,2209.89,23.52,2654.99,28.26,-445.1,-4.74,-589.91,-6.28,-1619.98,-17.24,2026-05-08T15:18:51+08:00,2026-05-08T15:19:47+08:00
000501,武商集团,8.36,0.12,流出,-147.68,-3.1,-319.59,-6.71,171.9,3.61,-33.91,-0.71,181.59,3.81,2026-05-08T15:19:21+08:00,2026-05-08T15:19:47+08:00
000503,国新健康,8.04,2.03,流入,1655.64,10.07,1250.08,7.61,405.56,2.47,-130.99,-0.8,-1524.65,-9.28,2026-05-08T15:18:54+08:00,2026-05-08T15:19:47+08:00
000505,京粮控股,6.74,2.43,流入,270.39,3.07,390.74,4.43,-120.35,-1.37,-346.85,-3.94,76.46,0.87,2026-05-08T15:19:27+08:00,2026-05-08T15:19:47+08:00
000506,招金黄金,17.12,2.39,流入,2923.61,4.01,3366.22,4.61,-442.61,-0.61,-2998.08,-4.11,74.47,0.1,2026-05-08T15:18:51+08:00,2026-05-08T15:19:47+08:00
000507,珠海港,5.27,0.38,流出,-333.16,-4.45,-594.44,-7.94,261.28,3.49,316.89,4.23,16.27,0.22,2026-05-08T15:18:54+08:00,2026-05-08T15:19:47+08:00
000509,华塑控股,4.04,2.8,流入,3795.57,7.3,-906.05,-1.74,4701.62,9.04,-1165.96,-2.24,-2629.61,-5.05,2026-05-08T15:19:30+08:00,2026-05-08T15:19:47+08:00
000510,新金路,16.44,-1.14,流入,719.52,0.83,51.94,0.06,667.57,0.77,2752.51,3.17,-3472.03,-4.0,2026-05-08T15:19:27+08:00,2026-05-08T15:19:47+08:00
000513,丽珠集团,32.03,-0.87,流出,-6092.58,-20.4,-7456.35,-24.97,1363.78,4.57,5417.39,18.14,675.19,2.26,2026-05-08T15:19:30+08:00,2026-05-08T15:19:47+08:00
000514,渝 开 发,5.1,0.79,流出,-696.4,-11.33,-86.03,-1.4,-610.37,-9.93,-29.81,-0.48,726.21,11.81,2026-05-08T15:18:57+08:00,2026-05-08T15:19:47+08:00
000516,国际医学,4.66,0.65,流出,-954.39,-6.97,-516.97,-3.78,-437.41,-3.19,889.24,6.5,65.14,0.48,2026-05-08T15:19:24+08:00,2026-05-08T15:19:47+08:00
000517,荣安地产,2.06,1.98,流出,-278.97,-4.29,-719.84,-11.06,440.88,6.77,244.24,3.75,34.72,0.53,2026-05-08T15:19:33+08:00,2026-05-08T15:19:47+08:00
000519,中兵红箭,18.12,1.63,流入,4049.96,6.85,3273.99,5.54,775.97,1.31,-2386.07,-4.04,-1663.9,-2.81,2026-05-08T15:19:03+08:00,2026-05-08T15:19:47+08:00
000520,凤凰航运,4.18,1.95,流入,1286.32,12.13,584.84,5.52,701.48,6.62,-908.3,-8.57,-378.02,-3.57,2026-05-08T15:18:57+08:00,2026-05-08T15:19:47+08:00
000521,长虹美菱,5.82,1.75,流入,1456.39,18.64,417.47,5.34,1038.92,13.3,-655.06,-8.39,-801.32,-10.26,2026-05-08T15:19:33+08:00,2026-05-08T15:19:47+08:00
000523,红棉股份,3.39,0.89,流出,-155.59,-2.26,122.93,1.78,-278.52,-4.04,-370.87,-5.38,526.47,7.64,2026-05-08T15:19:00+08:00,2026-05-08T15:19:47+08:00
000524,岭南控股,10.14,1.1,流入,275.21,3.38,-250.12,-3.07,525.34,6.45,-336.86,-4.13,61.64,0.76,2026-05-08T15:19:06+08:00,2026-05-08T15:19:47+08:00
000525,红太阳,5.56,1.83,流入,2961.34,16.85,2352.0,13.38,609.34,3.47,-1357.6,-7.73,-1603.74,-9.13,2026-05-08T15:19:09+08:00,2026-05-08T15:19:47+08:00
000526,学大教育,35.54,0.91,流出,-337.39,-3.16,-511.12,-4.78,173.73,1.63,-190.0,-1.78,527.4,4.93,2026-05-08T15:19:36+08:00,2026-05-08T15:19:47+08:00
000528,柳    工,9.73,-1.42,流出,-6608.21,-17.75,-2206.57,-5.93,-4401.64,-11.82,4583.4,12.31,2024.81,5.44,2026-05-08T15:19:36+08:00,2026-05-08T15:19:47+08:00
000529,广弘控股,5.67,0.71,流出,-94.22,-4.4,0.0,0.0,-94.22,-4.4,133.83,6.25,-39.61,-1.85,2026-05-08T15:19:12+08:00,2026-05-08T15:19:47+08:00
000530,冰山冷热,6.08,1.16,流入,680.41,7.11,169.8,1.77,510.61,5.34,-545.24,-5.7,-135.17,-1.41,2026-05-08T15:19:39+08:00,2026-05-08T15:19:47+08:00
000531,穗恒运Ａ,7.19,-1.64,流出,-2365.17,-13.47,-1356.14,-7.72,-1009.03,-5.75,-588.73,-3.35,2953.9,16.82,2026-05-08T15:19:15+08:00,2026-05-08T15:19:47+08:00
000532,华金资本,12.79,1.35,流出,-1067.62,-10.58,409.53,4.06,-1477.15,-14.64,-245.83,-2.44,1313.45,13.01,2026-05-08T15:19:39+08:00,2026-05-08T15:19:47+08:00
000533,顺钠股份,13.44,-3.52,流出,-7882.14,-9.42,-3992.33,-4.77,-3889.81,-4.65,2005.65,2.4,5876.48,7.02,2026-05-08T15:19:42+08:00,2026-05-08T15:19:47+08:00
000534,万泽股份,39.4,-7.99,流出,-328.9,-0.27,-5737.75,-4.64,5408.85,4.37,3147.84,2.55,-2818.94,-2.28,2026-05-08T15:19:18+08:00,2026-05-08T15:19:47+08:00
000536,华映科技,4.12,1.48,流入,1572.79,8.8,964.92,5.4,607.87,3.4,-1212.61,-6.78,-360.19,-2.02,2026-05-08T15:19:21+08:00,2026-05-08T15:19:47+08:00
000537,绿发电力,10.72,-1.11,流出,-5774.46,-8.14,-391.36,-0.55,-5383.1,-7.59,-1001.75,-1.41,6776.21,9.55,2026-05-08T15:19:42+08:00,2026-05-08T15:19:47+08:00
000538,云南白药,52.62,0.04,流出,-1841.23,-4.9,1522.83,4.06,-3364.06,-8.96,1203.53,3.21,637.7,1.7,2026-05-08T15:19:27+08:00,2026-05-08T15:19:47+08:00
000539,粤电力Ａ,7.09,-2.48,流出,-6559.96,-5.24,-1927.07,-1.54,-4632.89,-3.7,-4912.01,-3.92,11471.97,9.16,2026-05-08T15:19:45+08:00,2026-05-08T15:19:47+08:00
000541,佛山照明,5.77,1.05,流入,388.27,8.45,-12.24,-0.27,400.51,8.72,190.0,4.14,-578.27,-12.59,2026-05-08T15:19:03+08:00,2026-05-08T15:19:47+08:00
000543,皖能电力,8.24,-0.48,流出,-1018.39,-3.1,-1505.34,-4.58,486.96,1.48,1478.34,4.5,-459.95,-1.4,2026-05-08T15:18:48+08:00,2026-05-08T15:19:47+08:00
000544,中原环保,8.47,0.24,流出,-152.36,-3.14,-63.15,-1.3,-89.22,-1.84,312.63,6.45,-160.26,-3.3,2026-05-08T15:19:06+08:00,2026-05-08T15:19:47+08:00
000545,金浦钛业,3.11,5.07,流入,5063.11,16.45,2337.71,7.6,2725.4,8.86,-1019.46,-3.31,-4043.65,-13.14,2026-05-08T15:19:24+08:00,2026-05-08T15:19:47+08:00
000546,金圆股份,7.83,4.12,流入,11976.23,9.54,9890.55,7.88,2085.68,1.66,-2298.61,-1.83,-9677.62,-7.71,2026-05-08T15:19:30+08:00,2026-05-08T15:19:47+08:00
000547,航天发展,27.59,10.01,流入,180928.05,27.9,225899.66,34.84,-44971.61,-6.94,-83675.24,-12.9,-97252.81,-15.0,2026-05-08T15:18:51+08:00,2026-05-08T15:19:47+08:00
000548,湖南投资,5.32,1.14,流出,-486.9,-13.51,-100.03,-2.78,-386.87,-10.74,-388.09,-10.77,875.0,24.28,2026-05-08T15:19:27+08:00,2026-05-08T15:19:47+08:00
000550,江铃汽车,18.82,-3.04,流出,-879.31,-6.23,-414.32,-2.94,-464.99,-3.29,-128.12,-0.91,1007.42,7.14,2026-05-08T15:18:54+08:00,2026-05-08T15:19:47+08:00
000551,创元科技,16.99,2.23,流出,-965.39,-1.89,420.39,0.82,-1385.78,-2.71,-4.34,-0.01,969.73,1.9,2026-05-08T15:19:30+08:00,2026-05-08T15:19:47+08:00
000552,甘肃能化,2.79,0.0,流入,1429.67,6.4,189.83,0.85,1239.84,5.55,-565.7,-2.53,-863.97,-3.87,2026-05-08T15:19:33+08:00,2026-05-08T15:19:47+08:00
000553,安道麦A,7.11,-3.0,流出,-727.7,-2.86,19.86,0.08,-747.56,-2.93,129.83,0.51,597.87,2.35,2026-05-08T15:19:45+08:00,2026-05-08T15:19:47+08:00
000554,泰山石油,7.94,1.93,流入,47.6,0.25,739.59,3.81,-692.0,-3.56,-1423.52,-7.33,1375.92,7.08,2026-05-08T15:19:09+08:00,2026-05-08T15:19:47+08:00
000555,神州信息,14.71,0.55,流出,-246.52,-0.74,-308.2,-0.92,61.67,0.18,-811.06,-2.43,1057.58,3.16,2026-05-08T15:19:36+08:00,2026-05-08T15:19:47+08:00
000557,西部创业,4.7,0.21,流出,-499.89,-15.13,0.0,0.0,-499.89,-15.13,-71.03,-2.15,570.92,17.28,2026-05-08T15:18:57+08:00,2026-05-08T15:19:47+08:00
000558,天府文旅,4.19,1.21,流入,804.33,6.2,554.69,4.27,249.64,1.92,-736.99,-5.68,-67.33,-0.52,2026-05-08T15:19:00+08:00,2026-05-08T15:19:47+08:00
000559,万向钱潮,17.68,2.79,流入,6939.03,2.22,7584.14,2.42,-645.11,-0.21,-4639.41,-1.48,-2299.62,-0.73,2026-05-08T15:19:33+08:00,2026-05-08T15:19:47+08:00
000560,我爱我家,3.14,2.28,流入,3440.65,7.51,2050.3,4.47,1390.35,3.03,-1455.75,-3.18,-1984.9,-4.33,2026-05-08T15:19:12+08:00,2026-05-08T15:19:47+08:00
000561,烽火电子,9.9,2.48,流入,1135.36,7.79,384.04,2.63,751.32,5.15,-182.46,-1.25,-952.9,-6.54,2026-05-08T15:18:48+08:00,2026-05-08T15:19:47+08:00
000563,陕国投Ａ,3.25,0.0,流出,-1476.58,-12.97,-74.85,-0.66,-1401.73,-12.31,829.12,7.28,647.46,5.69,2026-05-08T15:19:36+08:00,2026-05-08T15:19:47+08:00
000564,供销大集,1.79,1.13,流入,4175.35,9.0,-100.78,-0.22,4276.12,9.21,-1396.19,-3.01,-2779.15,-5.99,2026-05-08T15:19:15+08:00,2026-05-08T15:19:47+08:00
