代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000001,平安银行,10.84,-1.28,0.9,流出,-12325.54,-6.4,-7626.14,-3.96,-4699.4,-2.44,326.57,0.17,11998.97,6.23,2026-07-21T15:21:45+08:00,2026-07-21T15:21:52+08:00
000002,万  科Ａ,3.13,-0.63,1.42,流出,-3842.57,-8.88,-2039.75,-4.71,-1802.82,-4.17,3560.89,8.23,281.68,0.65,2026-07-21T15:21:45+08:00,2026-07-21T15:21:52+08:00
000004,国华退,,,0.0,,,,,,,,,,,,2026-07-21T08:00:00+08:00,2026-07-21T15:21:52+08:00
000006,深振业Ａ,5.98,2.75,2.26,流出,-892.32,-5.0,-206.83,-1.16,-685.48,-3.84,995.4,5.58,-103.09,-0.58,2026-07-21T15:21:15+08:00,2026-07-21T15:21:52+08:00
000007,全新好,8.86,-2.1,4.63,流出,-573.63,-4.21,-728.34,-5.34,154.71,1.13,-388.72,-2.85,962.36,7.06,2026-07-21T15:21:45+08:00,2026-07-21T15:21:52+08:00
000008,神州高铁,2.28,0.0,1.41,流出,-35.84,-0.42,-296.12,-3.44,260.28,3.02,-87.08,-1.01,122.92,1.43,2026-07-21T15:21:00+08:00,2026-07-21T15:21:52+08:00
000009,中国宝安,6.18,1.64,1.44,流出,-350.81,-1.52,-1156.22,-5.02,805.41,3.5,-308.55,-1.34,659.36,2.86,2026-07-21T15:21:15+08:00,2026-07-21T15:21:52+08:00
000010,*ST美丽,1.45,-6.45,3.51,流出,-363.88,-8.23,-266.97,-6.04,-96.9,-2.19,-7.03,-0.16,370.9,8.39,2026-07-21T15:21:30+08:00,2026-07-21T15:21:52+08:00
000011,深物业A,6.79,-0.59,1.64,流出,-114.28,-1.9,-335.81,-5.59,221.53,3.69,674.64,11.24,-560.36,-9.34,2026-07-21T15:21:45+08:00,2026-07-21T15:21:52+08:00
000012,南  玻Ａ,3.88,4.02,2.21,流入,575.66,3.48,1190.38,7.19,-614.72,-3.71,-266.8,-1.61,-308.87,-1.87,2026-07-21T15:20:45+08:00,2026-07-21T15:21:52+08:00
000014,沙河股份,8.75,-2.56,5.49,流入,458.55,3.99,95.87,0.83,362.68,3.15,-158.06,-1.37,-300.49,-2.61,2026-07-21T15:21:15+08:00,2026-07-21T15:21:52+08:00
000016,*ST康佳A,2.44,1.67,1.28,流出,-533.93,-10.89,0.0,0.0,-533.93,-10.89,561.07,11.45,-27.15,-0.55,2026-07-21T15:21:30+08:00,2026-07-21T15:21:52+08:00
000017,深中华A,5.1,-1.92,3.63,流出,-301.33,-3.71,399.42,4.92,-700.75,-8.63,-329.37,-4.06,630.7,7.77,2026-07-21T15:21:45+08:00,2026-07-21T15:21:52+08:00
000019,深粮控股,5.94,-1.82,1.87,流出,-166.76,-3.59,0.0,0.0,-166.76,-3.59,320.27,6.89,-153.51,-3.3,2026-07-21T15:21:00+08:00,2026-07-21T15:21:52+08:00
000020,深华发Ａ,9.77,0.1,2.99,流入,208.65,4.02,0.0,0.0,208.65,4.02,39.4,0.76,-248.05,-4.78,2026-07-21T15:21:15+08:00,2026-07-21T15:21:52+08:00
000021,深科技,38.65,9.99,11.76,流入,62925.91,9.56,66943.85,10.17,-4017.94,-0.61,-27309.32,-4.15,-35616.59,-5.41,2026-07-21T15:21:45+08:00,2026-07-21T15:21:52+08:00
000025,特  力Ａ,13.87,0.58,1.33,流入,478.64,6.65,92.97,1.29,385.67,5.36,158.37,2.2,-637.01,-8.84,2026-07-21T15:21:45+08:00,2026-07-21T15:21:52+08:00
000026,飞亚达,16.3,4.29,3.36,流入,696.47,3.67,249.91,1.32,446.56,2.35,-1313.02,-6.92,616.55,3.25,2026-07-21T15:21:00+08:00,2026-07-21T15:21:52+08:00
000027,深圳能源,6.38,-0.62,1.03,流出,-2492.44,-7.95,-1274.12,-4.07,-1218.32,-3.89,76.66,0.24,2415.77,7.71,2026-07-21T15:21:30+08:00,2026-07-21T15:21:52+08:00
000028,国药一致,20.7,-1.48,0.91,流出,-451.25,-4.51,-227.96,-2.28,-223.29,-2.23,-81.47,-0.81,532.73,5.32,2026-07-21T15:21:30+08:00,2026-07-21T15:21:52+08:00
000029,深深房Ａ,20.59,0.68,0.77,流出,-1188.77,-8.52,-351.63,-2.52,-837.15,-6.0,-401.1,-2.88,1589.87,11.4,2026-07-21T15:21:45+08:00,2026-07-21T15:21:52+08:00
