代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000019,深粮控股,6.16,-0.96,1.45,流入,190.01,5.11,164.27,4.42,25.74,0.69,-251.86,-6.77,61.85,1.66,2026-06-18T15:04:51+08:00,2026-06-18T15:05:10+08:00
000020,深华发Ａ,11.54,-2.78,1.87,流入,15.63,0.4,0.0,0.0,15.63,0.4,217.36,5.52,-232.99,-5.92,2026-06-18T15:04:54+08:00,2026-06-18T15:05:10+08:00
000021,深科技,44.04,2.63,11.98,流出,-12652.3,-1.54,126.66,0.02,-12778.96,-1.55,-4804.78,-0.58,17457.08,2.12,2026-06-18T15:05:03+08:00,2026-06-18T15:05:10+08:00
000025,特  力Ａ,15.37,-3.15,2.41,流出,-1225.17,-8.28,-74.59,-0.5,-1150.58,-7.77,328.12,2.22,897.05,6.06,2026-06-18T15:05:06+08:00,2026-06-18T15:05:10+08:00
000026,飞亚达,21.31,-0.05,3.17,流入,96.09,0.39,206.57,0.85,-110.48,-0.45,-1002.49,-4.12,906.4,3.72,2026-06-18T15:05:09+08:00,2026-06-18T15:05:10+08:00
000027,深圳能源,6.88,-6.65,1.6,流出,-4566.16,-8.49,-4632.54,-8.62,66.39,0.12,375.78,0.7,4190.38,7.8,2026-06-18T15:04:48+08:00,2026-06-18T15:05:10+08:00
000028,国药一致,22.6,-0.26,0.4,流出,-267.0,-6.1,12.43,0.28,-279.43,-6.38,-193.22,-4.41,460.22,10.51,2026-06-18T15:04:57+08:00,2026-06-18T15:05:10+08:00
000029,深深房Ａ,29.23,2.31,1.11,流入,2350.55,8.24,1047.57,3.67,1302.98,4.57,327.56,1.15,-2678.11,-9.39,2026-06-18T15:04:51+08:00,2026-06-18T15:05:10+08:00
000030,富奥股份,4.26,-0.7,0.52,流入,194.65,5.23,386.63,10.4,-191.98,-5.16,-16.03,-0.43,-178.62,-4.8,2026-06-18T15:04:54+08:00,2026-06-18T15:05:10+08:00
000031,大悦城,2.33,-1.69,0.92,流入,728.99,7.93,256.64,2.79,472.35,5.14,-843.55,-9.17,114.56,1.25,2026-06-18T15:04:54+08:00,2026-06-18T15:05:10+08:00
000032,深桑达Ａ,24.6,5.94,12.95,流出,-11895.52,-3.24,-21.08,-0.01,-11874.44,-3.24,-3447.0,-0.94,15342.52,4.18,2026-06-18T15:04:48+08:00,2026-06-18T15:05:10+08:00
000034,神州数码,26.58,-0.41,4.35,流出,-11738.83,-11.97,-2084.39,-2.13,-9654.44,-9.84,412.33,0.42,11326.49,11.55,2026-06-18T15:04:51+08:00,2026-06-18T15:05:10+08:00
000035,中国天楹,5.07,-0.59,1.2,流入,601.5,4.29,-225.7,-1.61,827.2,5.89,-86.42,-0.62,-515.08,-3.67,2026-06-18T15:04:54+08:00,2026-06-18T15:05:10+08:00
000036,华联控股,4.9,-4.67,1.95,流出,-170.46,-1.25,-285.61,-2.1,115.15,0.85,-244.5,-1.8,414.96,3.05,2026-06-18T15:04:57+08:00,2026-06-18T15:05:10+08:00
000037,深南电A,10.37,-9.98,14.12,流出,-3605.91,-7.04,-1494.86,-2.92,-2111.06,-4.12,-2523.13,-4.93,6129.05,11.97,2026-06-18T15:05:00+08:00,2026-06-18T15:05:10+08:00
000039,中集集团,8.88,-2.31,2.35,流入,3179.54,6.54,253.63,0.52,2925.91,6.02,-6239.24,-12.84,3059.7,6.29,2026-06-18T15:05:00+08:00,2026-06-18T15:05:10+08:00
000042,中洲控股,8.93,-1.76,0.67,流出,-296.91,-7.45,0.0,0.0,-296.91,-7.45,257.5,6.46,39.42,0.99,2026-06-18T15:04:57+08:00,2026-06-18T15:05:10+08:00
000045,深纺织Ａ,10.73,-4.2,1.5,流出,-295.02,-3.96,9.45,0.13,-304.47,-4.09,75.21,1.01,219.81,2.95,2026-06-18T15:05:03+08:00,2026-06-18T15:05:10+08:00
000048,京基智农,18.86,-1.41,5.96,流出,-6413.81,-10.95,-4664.2,-7.96,-1749.61,-2.99,-1590.37,-2.72,8004.18,13.66,2026-06-18T15:04:57+08:00,2026-06-18T15:05:10+08:00
000049,德赛电池,24.05,-1.35,1.54,流出,-1097.42,-7.63,-152.03,-1.06,-945.39,-6.57,-116.53,-0.81,1213.95,8.44,2026-06-18T15:05:06+08:00,2026-06-18T15:05:10+08:00
000050,深天马Ａ,8.94,-2.19,5.47,流入,8100.39,6.84,2258.85,1.91,5841.55,4.93,971.37,0.82,-9071.77,-7.66,2026-06-18T15:05:00+08:00,2026-06-18T15:05:10+08:00
000055,方大集团,3.65,-4.45,3.57,流出,-433.01,-4.84,-858.43,-9.59,425.41,4.75,-478.86,-5.35,911.87,10.19,2026-06-18T15:05:00+08:00,2026-06-18T15:05:10+08:00
000056,*ST皇庭,1.67,-0.6,3.02,流入,91.17,1.97,166.43,3.6,-75.26,-1.63,-42.43,-0.92,-48.74,-1.05,2026-06-18T15:05:03+08:00,2026-06-18T15:05:10+08:00
000058,深 赛 格,6.63,-2.07,0.85,流出,-1577.04,-28.42,-554.93,-10.0,-1022.1,-18.42,524.62,9.46,1052.42,18.97,2026-06-18T15:05:03+08:00,2026-06-18T15:05:10+08:00
000059,华锦股份,4.02,-2.66,1.63,流出,-1004.32,-9.52,-365.28,-3.46,-639.04,-6.06,357.39,3.39,646.93,6.14,2026-06-18T15:05:06+08:00,2026-06-18T15:05:10+08:00
000060,中金岭南,8.01,0.5,5.64,流出,-9945.55,-4.93,-2669.71,-1.32,-7275.84,-3.6,173.6,0.09,9771.95,4.84,2026-06-18T15:05:03+08:00,2026-06-18T15:05:10+08:00
000061,农 产 品,5.86,0.34,1.52,流入,555.97,3.44,506.81,3.14,49.16,0.3,-346.15,-2.14,-209.82,-1.3,2026-06-18T15:05:09+08:00,2026-06-18T15:05:10+08:00
000062,深圳华强,32.06,0.98,5.78,流入,4800.34,2.49,4089.93,2.12,710.41,0.37,3764.35,1.95,-8564.68,-4.44,2026-06-18T15:04:12+08:00,2026-06-18T15:05:10+08:00
000063,中兴通讯,37.89,0.66,5.41,流入,14379.82,1.74,4186.12,0.51,10193.7,1.23,-13613.94,-1.65,-765.88,-0.09,2026-06-18T15:05:06+08:00,2026-06-18T15:05:10+08:00
000065,北方国际,12.32,-3.45,3.18,流出,-2032.26,-5.32,-1255.06,-3.28,-777.19,-2.03,-1791.58,-4.69,3823.84,10.01,2026-06-18T15:05:09+08:00,2026-06-18T15:05:10+08:00
000066,中国长城,17.84,0.17,9.92,流入,27513.31,4.79,14112.82,2.46,13400.49,2.33,-149.34,-0.03,-27363.97,-4.77,2026-06-18T15:05:09+08:00,2026-06-18T15:05:10+08:00
000068,华控赛格,3.27,-4.66,4.0,流出,-10.5,-0.08,-50.96,-0.38,40.46,0.3,-875.43,-6.57,885.93,6.65,2026-06-18T15:04:12+08:00,2026-06-18T15:05:10+08:00
000069,华侨城Ａ,1.78,-1.11,0.48,流出,-257.96,-4.37,266.97,4.52,-524.93,-8.89,-120.99,-2.05,378.95,6.42,2026-06-18T15:05:06+08:00,2026-06-18T15:05:10+08:00
000070,特发信息,20.73,0.34,12.57,流出,-1225.59,-0.55,-2718.58,-1.22,1492.99,0.67,-5592.68,-2.5,6818.27,3.05,2026-06-18T15:04:12+08:00,2026-06-18T15:05:10+08:00
000078,ST海王,1.47,-5.16,3.25,流出,-1953.9,-15.36,-681.02,-5.35,-1272.88,-10.01,441.02,3.47,1512.88,11.89,2026-06-18T15:04:15+08:00,2026-06-18T15:05:10+08:00
000088,盐 田 港,4.3,-0.69,0.48,流出,-570.42,-8.73,-721.02,-11.04,150.6,2.3,497.07,7.61,73.35,1.12,2026-06-18T15:05:09+08:00,2026-06-18T15:05:10+08:00
000089,深圳机场,6.19,-3.13,0.72,流出,-747.07,-8.09,-740.0,-8.01,-7.07,-0.08,-62.82,-0.68,809.89,8.77,2026-06-18T15:04:18+08:00,2026-06-18T15:05:10+08:00
000090,天健集团,3.39,-1.74,1.05,流出,-475.64,-7.1,16.38,0.24,-492.02,-7.35,8.15,0.12,467.49,6.98,2026-06-18T15:04:21+08:00,2026-06-18T15:05:10+08:00
000096,广聚能源,7.46,-1.19,0.85,流出,-224.27,-6.88,-7.25,-0.22,-217.03,-6.66,23.71,0.73,200.56,6.15,2026-06-18T15:04:15+08:00,2026-06-18T15:05:10+08:00
000099,中信海直,15.87,-4.17,2.38,流出,-3049.78,-10.38,-1613.68,-5.49,-1436.1,-4.89,-1291.22,-4.4,4341.0,14.78,2026-06-18T15:04:12+08:00,2026-06-18T15:05:10+08:00
000100,TCL科技,5.0,-2.34,9.43,流出,-136084.18,-14.85,-110415.69,-12.05,-25668.49,-2.8,55944.75,6.1,80139.43,8.74,2026-06-18T15:04:12+08:00,2026-06-18T15:05:10+08:00
000151,中成股份,13.24,-5.02,5.2,流出,-1729.33,-8.07,-708.63,-3.31,-1020.69,-4.76,775.04,3.61,954.29,4.45,2026-06-18T15:04:15+08:00,2026-06-18T15:05:10+08:00
000153,丰原药业,5.28,0.38,1.05,流入,41.85,1.64,0.0,0.0,41.85,1.64,34.67,1.36,-76.52,-3.01,2026-06-18T15:04:15+08:00,2026-06-18T15:05:10+08:00
000155,川能动力,12.87,-3.52,1.91,流出,-7253.09,-15.83,-3459.41,-7.55,-3793.68,-8.28,-1468.61,-3.2,8721.7,19.03,2026-06-18T15:04:18+08:00,2026-06-18T15:05:10+08:00
000156,华数传媒,6.79,1.19,0.56,流入,696.51,10.74,113.29,1.75,583.22,8.99,-532.75,-8.21,-163.75,-2.52,2026-06-18T15:04:18+08:00,2026-06-18T15:05:10+08:00
000157,中联重科,7.58,-0.66,0.91,流出,-4096.42,-8.4,-2966.81,-6.09,-1129.62,-2.32,2468.61,5.06,1627.81,3.34,2026-06-18T15:04:24+08:00,2026-06-18T15:05:10+08:00
000158,常山北明,14.52,0.07,1.65,流入,165.46,0.44,241.42,0.64,-75.95,-0.2,-1043.16,-2.75,877.7,2.31,2026-06-18T15:04:21+08:00,2026-06-18T15:05:10+08:00
000159,国际实业,5.75,-0.17,3.07,流出,-691.71,-8.11,-45.89,-0.54,-645.82,-7.57,399.35,4.68,292.36,3.43,2026-06-18T15:04:24+08:00,2026-06-18T15:05:10+08:00
000166,申万宏源,4.41,-3.5,0.48,流出,-176.83,-0.36,-2625.68,-5.39,2448.85,5.03,2230.72,4.58,-2053.89,-4.22,2026-06-18T15:04:15+08:00,2026-06-18T15:05:10+08:00
000301,东方盛虹,11.59,-5.54,0.42,流出,-1366.01,-4.2,-2191.82,-6.74,825.82,2.54,308.26,0.95,1057.75,3.25,2026-06-18T15:04:21+08:00,2026-06-18T15:05:10+08:00
000333,美的集团,78.0,-1.54,0.53,流出,-19735.47,-6.92,-7663.35,-2.69,-12072.13,-4.23,-11084.96,-3.89,30820.43,10.81,2026-06-18T15:04:24+08:00,2026-06-18T15:05:10+08:00
000338,潍柴动力,30.09,2.77,2.67,流入,9511.37,2.35,6377.53,1.58,3133.84,0.78,-1017.45,-0.25,-8493.92,-2.1,2026-06-18T15:04:27+08:00,2026-06-18T15:05:10+08:00
000400,许继电气,22.88,-0.69,2.2,流出,-1427.83,-2.82,-1828.07,-3.62,400.25,0.79,-1223.72,-2.42,2651.55,5.24,2026-06-18T15:04:27+08:00,2026-06-18T15:05:10+08:00
000401,金隅冀东,3.66,-2.14,0.26,流出,-185.58,-7.23,0.0,0.0,-185.58,-7.23,-281.86,-10.99,467.43,18.22,2026-06-18T15:04:30+08:00,2026-06-18T15:05:10+08:00
000402,金 融 街,2.67,-1.48,1.15,流入,323.22,3.53,-188.67,-2.06,511.89,5.59,-230.97,-2.52,-92.25,-1.01,2026-06-18T15:04:33+08:00,2026-06-18T15:05:10+08:00
000403,派林生物,10.81,-5.01,3.62,流出,-2699.72,-7.23,-3142.55,-8.42,442.82,1.19,745.76,2.0,1953.96,5.23,2026-06-18T15:04:18+08:00,2026-06-18T15:05:10+08:00
000404,长虹华意,7.55,-1.05,1.72,流入,39.98,0.44,4.8,0.05,35.19,0.39,-103.66,-1.14,63.67,0.7,2026-06-18T15:04:27+08:00,2026-06-18T15:05:10+08:00
000407,胜利股份,3.93,0.77,1.43,流入,294.78,6.03,-69.93,-1.43,364.71,7.47,-173.04,-3.54,-121.74,-2.49,2026-06-18T15:04:18+08:00,2026-06-18T15:05:10+08:00
000408,藏格矿业,76.42,-0.98,0.97,流出,-347.65,-0.3,979.19,0.84,-1326.84,-1.14,-4986.6,-4.28,5334.25,4.57,2026-06-18T15:04:30+08:00,2026-06-18T15:05:10+08:00
000409,云鼎科技,8.69,-2.47,0.91,流出,-818.34,-17.41,-374.46,-7.97,-443.87,-9.44,32.63,0.69,785.71,16.72,2026-06-18T15:04:33+08:00,2026-06-18T15:05:10+08:00
000410,沈阳机床,5.11,0.59,1.0,流出,-699.68,-7.0,-302.98,-3.03,-396.7,-3.97,-195.8,-1.96,895.48,8.96,2026-06-18T15:04:36+08:00,2026-06-18T15:05:10+08:00
000411,英特集团,9.59,-2.74,0.95,流出,-488.44,-9.48,0.0,0.0,-488.44,-9.48,125.64,2.44,362.8,7.04,2026-06-18T15:04:36+08:00,2026-06-18T15:05:10+08:00
000415,渤海租赁,4.34,-0.91,1.22,流出,-17.37,-0.06,-335.18,-1.18,317.81,1.12,1539.47,5.42,-1522.1,-5.36,2026-06-18T15:04:21+08:00,2026-06-18T15:05:10+08:00
000417,合百集团,7.89,1.54,10.17,流入,4143.6,6.69,302.96,0.49,3840.63,6.21,3038.02,4.91,-7181.61,-11.6,2026-06-18T15:04:39+08:00,2026-06-18T15:05:10+08:00
000419,通程控股,4.67,-1.48,0.78,流出,-155.88,-7.77,0.0,0.0,-155.88,-7.77,102.14,5.09,53.74,2.68,2026-06-18T15:04:21+08:00,2026-06-18T15:05:10+08:00
000420,吉林化纤,4.23,-1.86,2.52,流出,-2092.49,-7.91,-905.96,-3.43,-1186.53,-4.49,482.0,1.82,1610.48,6.09,2026-06-18T15:04:30+08:00,2026-06-18T15:05:10+08:00
000421,南京公用,5.26,-2.23,1.04,流出,-125.83,-4.0,0.0,0.0,-125.83,-4.0,99.69,3.17,26.14,0.83,2026-06-18T15:04:42+08:00,2026-06-18T15:05:10+08:00
000422,湖北宜化,13.13,-1.5,2.13,流出,-3470.65,-11.76,-517.12,-1.75,-2953.53,-10.01,-136.24,-0.46,3606.89,12.22,2026-06-18T15:03:33+08:00,2026-06-18T15:04:32+08:00
000423,东阿阿胶,45.68,-3.47,1.3,流出,-791.21,-2.05,-1007.17,-2.62,215.96,0.56,-905.8,-2.35,1697.01,4.41,2026-06-18T15:03:39+08:00,2026-06-18T15:04:32+08:00
000425,徐工机械,8.99,-2.81,1.35,流出,-8671.93,-7.92,-8070.33,-7.37,-601.59,-0.55,-3429.5,-3.13,12101.43,11.05,2026-06-18T15:04:24+08:00,2026-06-18T15:04:32+08:00
000426,兴业银锡,39.57,-2.56,4.31,流出,-31852.2,-10.42,-10747.17,-3.52,-21105.03,-6.91,-5465.24,-1.79,37317.44,12.21,2026-06-18T15:03:45+08:00,2026-06-18T15:04:32+08:00
000428,华天酒店,3.22,1.58,1.1,流入,40.33,1.12,114.98,3.18,-74.65,-2.06,511.65,14.15,-551.98,-15.26,2026-06-18T15:03:36+08:00,2026-06-18T15:04:32+08:00
000429,粤高速Ａ,13.56,1.35,0.38,流出,-291.3,-4.37,-104.51,-1.57,-186.79,-2.8,81.39,1.22,209.91,3.15,2026-06-18T15:03:39+08:00,2026-06-18T15:04:32+08:00
000430,张家界,7.47,0.54,1.9,流出,-57.64,-1.1,-192.95,-3.69,135.31,2.59,20.4,0.39,37.23,0.71,2026-06-18T15:04:27+08:00,2026-06-18T15:04:32+08:00
000488,ST晨鸣,2.08,0.0,0.39,流出,-8.55,-0.61,104.0,7.48,-112.55,-8.09,-117.94,-8.48,126.48,9.09,2026-06-18T15:03:42+08:00,2026-06-18T15:04:32+08:00
000498,山东路桥,5.0,-1.57,0.46,流出,-272.86,-8.1,-292.93,-8.69,20.07,0.6,-25.3,-0.75,298.16,8.85,2026-06-18T15:03:42+08:00,2026-06-18T15:04:32+08:00
000501,武商集团,6.97,-1.13,0.82,流出,-441.68,-10.09,-366.63,-8.38,-75.04,-1.71,127.9,2.92,313.77,7.17,2026-06-18T15:03:45+08:00,2026-06-18T15:04:32+08:00
000503,国新健康,6.88,-1.99,0.97,流出,-483.42,-7.36,77.04,1.17,-560.46,-8.53,-31.19,-0.47,514.6,7.84,2026-06-18T15:03:45+08:00,2026-06-18T15:04:32+08:00
000504,南华生物,7.84,-0.51,2.11,流出,-574.59,-10.57,-251.54,-4.63,-323.05,-5.94,190.38,3.5,384.21,7.07,2026-06-18T15:04:24+08:00,2026-06-18T15:04:32+08:00
000505,京粮控股,5.32,-1.3,0.81,流出,-125.98,-4.61,0.0,0.0,-125.98,-4.61,-83.28,-3.05,209.26,7.66,2026-06-18T15:03:48+08:00,2026-06-18T15:04:32+08:00
000506,招金黄金,14.72,-4.79,5.17,流出,-4831.35,-6.75,-1093.69,-1.53,-3737.67,-5.22,-4023.09,-5.62,8854.44,12.37,2026-06-18T15:03:51+08:00,2026-06-18T15:04:32+08:00
000507,珠海港,4.75,-2.26,0.69,流出,-525.48,-17.72,0.0,0.0,-525.48,-17.72,60.41,2.04,465.07,15.69,2026-06-18T15:04:27+08:00,2026-06-18T15:04:32+08:00
000509,华塑控股,4.06,-2.87,6.15,流出,-1160.96,-4.34,107.17,0.4,-1268.13,-4.74,-2678.53,-10.01,3839.48,14.35,2026-06-18T15:04:30+08:00,2026-06-18T15:04:32+08:00
000510,新金路,22.1,0.36,9.05,流出,-2051.98,-1.71,-2593.12,-2.16,541.14,0.45,-2323.03,-1.93,4375.02,3.64,2026-06-18T15:03:48+08:00,2026-06-18T15:04:32+08:00
000513,丽珠集团,29.3,-0.61,0.77,流出,-2408.78,-18.81,-1108.48,-8.65,-1300.3,-10.15,1170.34,9.14,1238.44,9.67,2026-06-18T15:03:33+08:00,2026-06-18T15:04:32+08:00
000514,渝 开 发,3.93,-1.5,0.84,流入,246.13,8.76,0.0,0.0,246.13,8.76,-255.02,-9.08,8.9,0.32,2026-06-18T15:03:54+08:00,2026-06-18T15:04:32+08:00
000516,国际医学,4.17,3.47,2.24,流入,1755.06,8.49,710.44,3.44,1044.63,5.05,-284.08,-1.37,-1470.99,-7.12,2026-06-18T15:03:48+08:00,2026-06-18T15:04:32+08:00
000517,荣安地产,1.8,-4.76,2.63,流入,491.19,4.13,-169.77,-1.43,660.96,5.56,-1330.83,-11.19,839.64,7.06,2026-06-18T15:03:51+08:00,2026-06-18T15:04:32+08:00
000518,四环生物,3.12,-0.64,2.8,流出,-547.58,-6.11,-62.39,-0.7,-485.19,-5.41,243.18,2.71,304.4,3.4,2026-06-18T15:03:57+08:00,2026-06-18T15:04:32+08:00
000519,中兵红箭,20.34,1.8,6.88,流入,1722.62,0.88,-5274.59,-2.69,6997.21,3.57,3932.99,2.01,-5655.61,-2.88,2026-06-18T15:04:30+08:00,2026-06-18T15:04:32+08:00
000520,凤凰航运,4.39,-3.09,3.58,流出,-1985.52,-12.44,-1526.47,-9.56,-459.06,-2.88,-542.42,-3.4,2527.95,15.84,2026-06-18T15:03:54+08:00,2026-06-18T15:04:32+08:00
000521,长虹美菱,5.54,-3.82,1.27,流出,-218.24,-3.5,0.0,0.0,-218.24,-3.5,-110.51,-1.77,328.75,5.27,2026-06-18T15:03:57+08:00,2026-06-18T15:04:32+08:00
000523,红棉股份,2.77,-2.12,1.39,流出,-425.24,-8.32,-412.53,-8.07,-12.71,-0.25,-282.23,-5.52,707.47,13.85,2026-06-18T15:04:00+08:00,2026-06-18T15:04:32+08:00
000524,岭南控股,8.91,-0.89,0.89,流出,-223.51,-4.22,-353.06,-6.67,129.54,2.45,-9.01,-0.17,232.52,4.4,2026-06-18T15:04:03+08:00,2026-06-18T15:04:32+08:00
000525,红太阳,4.38,-2.45,1.48,流出,-1089.15,-14.93,-1158.19,-15.88,69.05,0.95,585.89,8.03,503.25,6.9,2026-06-18T15:04:06+08:00,2026-06-18T15:04:32+08:00
000526,学大教育,26.87,-1.93,3.36,流入,1583.25,14.6,420.0,3.87,1163.25,10.73,-289.62,-2.67,-1293.63,-11.93,2026-06-18T15:04:00+08:00,2026-06-18T15:04:32+08:00
000528,柳    工,8.0,-2.2,1.51,流出,-2943.89,-11.9,-2422.3,-9.79,-521.59,-2.11,1213.56,4.91,1730.33,6.99,2026-06-18T15:03:33+08:00,2026-06-18T15:04:32+08:00
000529,广弘控股,4.6,-0.65,0.52,流出,-61.18,-4.5,0.0,0.0,-61.18,-4.5,24.22,1.78,36.95,2.72,2026-06-18T15:03:36+08:00,2026-06-18T15:04:32+08:00
000530,冰山冷热,5.43,-2.34,4.21,流出,-386.01,-2.8,-234.26,-1.7,-151.75,-1.1,-61.82,-0.45,447.83,3.25,2026-06-18T15:03:36+08:00,2026-06-18T15:04:32+08:00
000531,穗恒运Ａ,6.45,-5.98,3.08,流出,-2676.94,-14.5,-1346.63,-7.3,-1330.31,-7.21,274.53,1.49,2402.41,13.02,2026-06-18T15:04:09+08:00,2026-06-18T15:04:32+08:00
000532,华金资本,11.71,-0.34,3.63,流入,764.74,5.09,338.54,2.25,426.2,2.84,516.13,3.44,-1280.87,-8.53,2026-06-18T15:03:51+08:00,2026-06-18T15:04:32+08:00
000533,顺钠股份,10.39,-3.35,4.26,流出,-3153.75,-10.37,-820.12,-2.7,-2333.63,-7.68,-2466.43,-8.11,5620.17,18.48,2026-06-18T15:03:39+08:00,2026-06-18T15:04:32+08:00
000534,万泽股份,32.36,9.99,4.09,流入,14159.9,21.83,14514.29,22.38,-354.39,-0.55,-5684.4,-8.76,-8475.51,-13.07,2026-06-18T15:03:42+08:00,2026-06-18T15:04:32+08:00
000536,华映科技,3.6,-6.49,3.2,流出,-6528.78,-20.35,-4298.67,-13.4,-2230.11,-6.95,-45.53,-0.14,6574.31,20.49,2026-06-18T15:03:39+08:00,2026-06-18T15:04:32+08:00
000537,绿发电力,8.09,-5.38,2.47,流出,-4430.87,-10.65,-2857.6,-6.87,-1573.27,-3.78,-567.28,-1.36,4998.15,12.01,2026-06-18T15:04:12+08:00,2026-06-18T15:04:32+08:00
000538,云南白药,48.43,-0.98,0.43,流出,-1601.35,-4.28,32.76,0.09,-1634.11,-4.37,-635.9,-1.7,2237.25,5.98,2026-06-18T15:04:03+08:00,2026-06-18T15:04:32+08:00
000539,粤电力Ａ,7.4,-9.98,9.85,流出,-24468.71,-12.65,-10309.79,-5.33,-14158.93,-7.32,-1792.07,-0.93,26260.78,13.57,2026-06-18T15:03:54+08:00,2026-06-18T15:04:32+08:00
000541,佛山照明,5.04,-1.56,1.5,流出,-425.99,-4.57,266.68,2.86,-692.67,-7.44,48.32,0.52,377.67,4.06,2026-06-18T15:04:06+08:00,2026-06-18T15:04:32+08:00
000543,皖能电力,8.02,-6.42,3.56,流出,-14744.93,-22.27,-7484.98,-11.3,-7259.95,-10.96,7245.23,10.94,7499.7,11.32,2026-06-18T15:03:42+08:00,2026-06-18T15:04:32+08:00
000544,中原环保,7.46,-1.19,0.39,流出,-248.92,-8.63,0.0,0.0,-248.92,-8.63,38.0,1.32,210.92,7.31,2026-06-18T15:04:15+08:00,2026-06-18T15:04:32+08:00
000545,金浦钛业,2.41,-3.21,4.67,流出,-827.85,-7.41,-421.02,-3.77,-406.82,-3.64,-74.3,-0.67,902.15,8.08,2026-06-18T15:04:09+08:00,2026-06-18T15:04:32+08:00
000546,金圆股份,5.18,-3.0,3.34,流出,-528.55,-4.36,-472.48,-3.9,-56.07,-0.46,-608.67,-5.02,1137.21,9.38,2026-06-18T15:04:18+08:00,2026-06-18T15:04:32+08:00
000547,航天发展,19.72,-1.65,5.99,流出,-15177.07,-8.06,-3988.87,-2.12,-11188.2,-5.94,-6684.36,-3.55,21861.43,11.61,2026-06-18T15:03:45+08:00,2026-06-18T15:04:32+08:00
000548,湖南投资,4.34,-0.91,0.93,流入,58.91,2.94,0.0,0.0,58.91,2.94,-66.23,-3.3,7.32,0.37,2026-06-18T15:03:48+08:00,2026-06-18T15:04:32+08:00
000550,江铃汽车,17.54,0.63,0.77,流入,56.82,0.82,-116.28,-1.69,173.1,2.51,781.69,11.34,-838.51,-12.16,2026-06-18T15:04:21+08:00,2026-06-18T15:04:32+08:00
000551,创元科技,15.63,2.76,4.57,流入,1671.67,4.9,3414.87,10.0,-1743.2,-5.11,-2296.77,-6.73,625.09,1.83,2026-06-18T15:03:57+08:00,2026-06-18T15:04:32+08:00
000552,甘肃能化,2.42,-2.42,1.28,流入,428.55,3.72,-98.55,-0.86,527.1,4.58,102.1,0.89,-530.65,-4.61,2026-06-18T15:04:24+08:00,2026-06-18T15:04:32+08:00
