代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000026,飞亚达,17.77,-2.36,流出,-3173.48,-12.15,-595.84,-2.28,-2577.64,-9.87,-410.6,-1.57,3584.08,13.72,2026-04-28T15:21:09+08:00,2026-04-28T15:21:13+08:00
000027,深圳能源,6.93,-0.14,流入,4.18,0.02,360.02,1.38,-355.84,-1.36,-797.37,-3.05,793.19,3.03,2026-04-28T15:21:12+08:00,2026-04-28T15:21:13+08:00
000028,国药一致,24.69,0.57,流入,533.14,5.55,-226.92,-2.36,760.06,7.91,470.18,4.89,-1003.32,-10.44,2026-04-28T15:21:06+08:00,2026-04-28T15:21:13+08:00
000029,深深房Ａ,20.35,-1.88,流入,435.06,4.1,-378.06,-3.56,813.12,7.66,443.57,4.18,-878.64,-8.28,2026-04-28T15:21:09+08:00,2026-04-28T15:21:13+08:00
000030,富奥股份,5.06,-1.75,流出,-169.94,-1.98,-74.32,-0.87,-95.62,-1.12,79.83,0.93,90.11,1.05,2026-04-28T15:21:12+08:00,2026-04-28T15:21:13+08:00
000031,大悦城,2.87,-1.03,流入,59.03,1.04,-145.39,-2.57,204.42,3.62,-214.81,-3.8,155.78,2.76,2026-04-28T15:20:15+08:00,2026-04-28T15:21:13+08:00
000032,深桑达Ａ,17.87,-0.61,流出,-1621.15,-4.66,-2391.55,-6.87,770.39,2.21,2152.06,6.18,-530.91,-1.52,2026-04-28T15:20:15+08:00,2026-04-28T15:21:13+08:00
000034,神州数码,37.99,3.09,流入,11616.81,6.35,6425.12,3.51,5191.69,2.84,236.41,0.13,-11853.22,-6.48,2026-04-28T15:20:18+08:00,2026-04-28T15:21:13+08:00
000035,中国天楹,6.7,-1.18,流入,325.27,1.58,508.4,2.46,-183.13,-0.89,-2557.87,-12.4,2232.6,10.82,2026-04-28T15:21:12+08:00,2026-04-28T15:21:13+08:00
000036,华联控股,5.11,-2.85,流出,-1606.73,-10.6,-1136.33,-7.5,-470.4,-3.1,186.42,1.23,1420.31,9.37,2026-04-28T15:20:15+08:00,2026-04-28T15:21:13+08:00
000037,深南电A,10.75,-2.45,流出,-1904.27,-5.48,-367.01,-1.06,-1537.26,-4.42,-1296.66,-3.73,3200.93,9.21,2026-04-28T15:20:15+08:00,2026-04-28T15:21:13+08:00
000039,中集集团,11.3,1.25,流出,-557.72,-1.26,1433.39,3.24,-1991.11,-4.49,2131.86,4.81,-1574.14,-3.55,2026-04-28T15:20:18+08:00,2026-04-28T15:21:13+08:00
000042,中洲控股,8.92,0.45,流入,55.59,1.86,0.0,0.0,55.59,1.86,-110.08,-3.69,54.49,1.83,2026-04-28T15:20:18+08:00,2026-04-28T15:21:13+08:00
000045,深纺织Ａ,11.66,-1.93,流入,39.57,0.61,-141.32,-2.17,180.9,2.77,-432.74,-6.63,393.16,6.03,2026-04-28T15:21:09+08:00,2026-04-28T15:21:13+08:00
000048,京基智农,14.19,1.79,流入,1592.88,9.28,413.16,2.41,1179.73,6.87,-167.61,-0.98,-1425.27,-8.3,2026-04-28T15:21:12+08:00,2026-04-28T15:21:13+08:00
000049,德赛电池,28.29,-1.22,流出,-1429.71,-4.03,-582.8,-1.64,-846.92,-2.39,1593.41,4.49,-163.7,-0.46,2026-04-28T15:20:15+08:00,2026-04-28T15:21:13+08:00
000050,深天马Ａ,8.14,-2.63,流出,-1947.84,-11.61,-1120.88,-6.68,-826.96,-4.93,181.66,1.08,1766.18,10.53,2026-04-28T15:20:18+08:00,2026-04-28T15:21:13+08:00
000055,方大集团,3.65,4.29,流出,-312.49,-3.22,-45.75,-0.47,-266.74,-2.75,283.7,2.92,28.8,0.3,2026-04-28T15:20:21+08:00,2026-04-28T15:21:13+08:00
000056,*ST皇庭,1.93,-4.93,流出,-3844.84,-17.06,-3016.03,-13.38,-828.82,-3.68,2843.34,12.61,1001.5,4.44,2026-04-28T15:20:21+08:00,2026-04-28T15:21:13+08:00
000058,深 赛 格,8.04,-0.37,流出,-251.45,-5.29,-104.96,-2.21,-146.49,-3.08,-211.81,-4.46,463.26,9.75,2026-04-28T15:20:18+08:00,2026-04-28T15:21:13+08:00
000059,华锦股份,5.53,0.73,流出,-1297.23,-5.14,1258.02,4.98,-2555.25,-10.13,-2099.27,-8.32,3396.5,13.46,2026-04-28T15:20:21+08:00,2026-04-28T15:21:13+08:00
000060,中金岭南,6.39,-2.89,流出,-3924.78,-7.23,-2283.06,-4.2,-1641.72,-3.02,3383.76,6.23,541.02,1.0,2026-04-28T15:20:21+08:00,2026-04-28T15:21:13+08:00
000061,农 产 品,7.24,-2.16,流出,-576.84,-4.53,-440.44,-3.46,-136.4,-1.07,10.3,0.08,566.54,4.45,2026-04-28T15:20:24+08:00,2026-04-28T15:21:13+08:00
000062,深圳华强,36.2,-4.16,流出,-53726.87,-9.9,-35006.28,-6.45,-18720.6,-3.45,4787.2,0.88,48939.68,9.01,2026-04-28T15:20:24+08:00,2026-04-28T15:21:13+08:00
000063,中兴通讯,36.01,-3.35,流出,-57433.52,-13.98,-34473.43,-8.39,-22960.09,-5.59,13866.4,3.38,43567.12,10.6,2026-04-28T15:20:24+08:00,2026-04-28T15:21:13+08:00
000065,北方国际,12.51,-3.02,流出,-7267.98,-19.33,-2882.01,-7.67,-4385.97,-11.67,-0.58,0.0,7268.55,19.34,2026-04-28T15:20:27+08:00,2026-04-28T15:21:13+08:00
000066,中国长城,17.83,6.32,流入,149586.57,19.56,131603.43,17.21,17983.14,2.35,-67914.33,-8.88,-81672.25,-10.68,2026-04-28T15:20:21+08:00,2026-04-28T15:21:13+08:00
000068,华控赛格,3.19,-3.92,流出,-278.71,-3.87,184.59,2.56,-463.3,-6.43,590.57,8.2,-311.86,-4.33,2026-04-28T15:20:24+08:00,2026-04-28T15:21:13+08:00
000069,华侨城Ａ,2.17,-0.46,流入,70.45,1.21,569.69,9.81,-499.23,-8.59,-83.91,-1.44,13.46,0.23,2026-04-28T15:20:24+08:00,2026-04-28T15:21:13+08:00
000070,特发信息,19.25,-4.47,流出,-11493.36,-7.87,-5292.1,-3.63,-6201.25,-4.25,407.34,0.28,11086.02,7.59,2026-04-28T15:20:27+08:00,2026-04-28T15:21:13+08:00
000078,海王生物,3.27,2.51,流入,445.25,1.24,689.31,1.93,-244.06,-0.68,-742.39,-2.07,297.14,0.83,2026-04-28T15:20:27+08:00,2026-04-28T15:21:13+08:00
000088,盐 田 港,4.51,0.89,流入,1039.14,11.79,942.8,10.7,96.34,1.09,-397.45,-4.51,-641.69,-7.28,2026-04-28T15:20:30+08:00,2026-04-28T15:21:13+08:00
000089,深圳机场,7.15,0.42,流入,120.33,0.96,-132.89,-1.07,253.22,2.03,36.44,0.29,-156.77,-1.26,2026-04-28T15:20:30+08:00,2026-04-28T15:21:13+08:00
000090,天健集团,3.51,-0.85,流入,9.63,0.18,-78.25,-1.45,87.89,1.62,132.06,2.44,-141.69,-2.62,2026-04-28T15:20:27+08:00,2026-04-28T15:21:13+08:00
000096,广聚能源,9.87,1.75,流入,2145.17,19.03,512.69,4.55,1632.48,14.48,-973.46,-8.64,-1171.72,-10.4,2026-04-28T15:20:33+08:00,2026-04-28T15:21:13+08:00
000099,中信海直,17.68,0.4,流出,-537.03,-3.79,-73.57,-0.52,-463.46,-3.27,65.28,0.46,471.76,3.33,2026-04-28T15:20:30+08:00,2026-04-28T15:21:13+08:00
000100,TCL科技,4.26,-0.93,流出,-17888.08,-13.55,-14211.25,-10.76,-3676.82,-2.78,9454.11,7.16,8433.97,6.39,2026-04-28T15:20:30+08:00,2026-04-28T15:21:13+08:00
000151,中成股份,11.2,-2.61,流出,-681.67,-6.95,-2.45,-0.02,-679.21,-6.92,26.55,0.27,655.12,6.68,2026-04-28T15:20:36+08:00,2026-04-28T15:21:13+08:00
000153,丰原药业,6.39,1.11,流出,-9.44,-0.15,0.0,0.0,-9.44,-0.15,-138.22,-2.16,147.66,2.3,2026-04-28T15:20:33+08:00,2026-04-28T15:21:13+08:00
000155,川能动力,18.32,2.46,流入,7640.29,3.51,-3624.96,-1.67,11265.25,5.18,2849.79,1.31,-10490.08,-4.82,2026-04-28T15:20:36+08:00,2026-04-28T15:21:13+08:00
000156,华数传媒,7.37,-1.86,流出,-718.82,-9.84,-342.73,-4.69,-376.09,-5.15,284.88,3.9,433.94,5.94,2026-04-28T15:20:27+08:00,2026-04-28T15:21:13+08:00
000157,中联重科,8.09,2.02,流入,11409.83,14.82,7142.53,9.28,4267.3,5.54,-3810.66,-4.95,-7599.17,-9.87,2026-04-28T15:20:39+08:00,2026-04-28T15:21:13+08:00
000158,常山北明,17.5,-4.94,流出,-15367.21,-18.77,-5764.33,-7.04,-9602.88,-11.73,50.2,0.06,15317.01,18.71,2026-04-28T15:20:33+08:00,2026-04-28T15:21:13+08:00
000159,国际实业,6.58,-0.9,流出,-1516.65,-16.11,-258.46,-2.75,-1258.19,-13.37,749.28,7.96,767.37,8.15,2026-04-28T15:20:39+08:00,2026-04-28T15:21:13+08:00
000166,申万宏源,4.68,1.3,流入,5130.04,11.42,5488.82,12.21,-358.78,-0.8,-3028.81,-6.74,-2101.23,-4.68,2026-04-28T15:20:30+08:00,2026-04-28T15:21:13+08:00
000301,东方盛虹,13.06,2.35,流入,3408.0,8.21,-1534.89,-3.7,4942.89,11.91,-1379.71,-3.32,-2028.29,-4.89,2026-04-28T15:20:33+08:00,2026-04-28T15:21:13+08:00
000333,美的集团,80.45,1.19,流入,1609.33,0.66,-6742.64,-2.75,8351.97,3.41,-1344.09,-0.55,-265.25,-0.11,2026-04-28T15:20:33+08:00,2026-04-28T15:21:13+08:00
000338,潍柴动力,30.08,1.42,流出,-8844.96,-2.58,-3494.28,-1.02,-5350.69,-1.56,25107.78,7.32,-16262.82,-4.74,2026-04-28T15:20:36+08:00,2026-04-28T15:21:13+08:00
000400,许继电气,24.97,-2.99,流出,-14286.58,-18.54,-7837.27,-10.17,-6449.31,-8.37,3053.31,3.96,11233.26,14.58,2026-04-28T15:20:39+08:00,2026-04-28T15:21:13+08:00
000401,金隅冀东,4.59,0.0,流出,-437.23,-8.86,-147.28,-2.98,-289.96,-5.87,420.63,8.52,16.6,0.34,2026-04-28T15:20:36+08:00,2026-04-28T15:21:13+08:00
000402,金 融 街,2.62,-0.76,流入,199.1,3.26,119.26,1.95,79.84,1.31,-445.52,-7.29,246.42,4.03,2026-04-28T15:20:39+08:00,2026-04-28T15:21:13+08:00
000403,派林生物,12.28,0.66,流出,-23.55,-0.33,12.8,0.18,-36.35,-0.5,-718.85,-9.94,742.4,10.27,2026-04-28T15:20:42+08:00,2026-04-28T15:21:13+08:00
000404,长虹华意,8.32,-4.91,流出,-5497.4,-12.49,-831.22,-1.89,-4666.18,-10.61,-740.17,-1.68,6237.57,14.18,2026-04-28T15:20:36+08:00,2026-04-28T15:21:13+08:00
000407,胜利股份,4.79,1.27,流入,548.32,4.34,132.59,1.05,415.73,3.29,-175.63,-1.39,-372.7,-2.95,2026-04-28T15:20:42+08:00,2026-04-28T15:21:13+08:00
000408,藏格矿业,88.73,-1.33,流入,2330.23,2.83,2728.25,3.31,-398.02,-0.48,1345.81,1.63,-3676.04,-4.46,2026-04-28T15:20:39+08:00,2026-04-28T15:21:13+08:00
000409,云鼎科技,10.07,-2.14,流出,-1134.83,-16.16,-538.17,-7.66,-596.66,-8.5,354.92,5.05,779.91,11.11,2026-04-28T15:20:45+08:00,2026-04-28T15:21:13+08:00
000410,沈阳机床,6.22,-0.32,流入,1410.26,9.44,399.21,2.67,1011.05,6.77,-1358.93,-9.1,-51.33,-0.34,2026-04-28T15:20:42+08:00,2026-04-28T15:21:13+08:00
000411,英特集团,10.52,-3.93,流入,281.58,3.27,203.69,2.36,77.9,0.9,740.49,8.59,-1022.07,-11.85,2026-04-28T15:20:42+08:00,2026-04-28T15:21:13+08:00
000415,渤海租赁,4.81,4.11,流入,6858.3,17.75,1920.84,4.97,4937.47,12.78,-2989.23,-7.74,-3869.08,-10.01,2026-04-28T15:20:45+08:00,2026-04-28T15:21:13+08:00
000417,合百集团,6.36,-1.55,流出,-612.87,-8.03,-115.82,-1.52,-497.05,-6.51,-212.89,-2.79,825.76,10.82,2026-04-28T15:20:42+08:00,2026-04-28T15:21:13+08:00
000419,通程控股,5.69,-0.52,流出,-531.77,-12.95,0.0,0.0,-531.77,-12.95,411.41,10.02,120.37,2.93,2026-04-28T15:20:45+08:00,2026-04-28T15:21:13+08:00
000420,吉林化纤,5.16,0.19,流入,1636.46,3.7,974.53,2.2,661.93,1.5,1028.15,2.32,-2664.61,-6.02,2026-04-28T15:20:48+08:00,2026-04-28T15:21:13+08:00
000421,南京公用,6.34,5.49,流入,38.81,0.2,-142.4,-0.74,181.21,0.94,-168.56,-0.87,129.75,0.67,2026-04-28T15:20:48+08:00,2026-04-28T15:21:13+08:00
000422,湖北宜化,16.9,5.03,流出,-2272.07,-1.6,-6680.02,-4.7,4407.95,3.1,-216.05,-0.15,2488.12,1.75,2026-04-28T15:20:51+08:00,2026-04-28T15:21:13+08:00
000423,东阿阿胶,54.84,2.39,流入,2088.78,4.01,-1464.76,-2.81,3553.54,6.82,1659.86,3.19,-3748.63,-7.2,2026-04-28T15:20:45+08:00,2026-04-28T15:21:16+08:00
000425,徐工机械,10.04,3.4,流入,13401.09,11.7,5330.65,4.65,8070.44,7.05,-6981.14,-6.1,-6419.96,-5.61,2026-04-28T15:20:54+08:00,2026-04-28T15:21:16+08:00
000426,兴业银锡,41.69,-0.79,流入,8652.06,4.7,2098.67,1.14,6553.39,3.56,-3108.95,-1.69,-5543.11,-3.01,2026-04-28T15:20:51+08:00,2026-04-28T15:21:16+08:00
000428,华天酒店,3.83,0.0,流入,888.38,13.45,-265.54,-4.02,1153.92,17.47,85.9,1.3,-974.28,-14.75,2026-04-28T15:20:48+08:00,2026-04-28T15:21:16+08:00
000429,粤高速Ａ,12.8,1.03,流出,-343.86,-5.39,20.22,0.32,-364.08,-5.7,-142.09,-2.23,485.96,7.61,2026-04-28T15:20:54+08:00,2026-04-28T15:21:16+08:00
000498,山东路桥,5.78,1.4,流入,826.5,10.53,224.15,2.85,602.35,7.67,-132.12,-1.68,-694.38,-8.84,2026-04-28T15:20:45+08:00,2026-04-28T15:21:16+08:00
000501,武商集团,8.22,-0.96,流出,-19.47,-0.41,124.05,2.63,-143.52,-3.05,492.0,10.45,-472.53,-10.04,2026-04-28T15:21:00+08:00,2026-04-28T15:21:16+08:00
000503,国新健康,7.34,-0.68,流出,-700.52,-8.83,-55.83,-0.7,-644.69,-8.12,-163.25,-2.06,863.77,10.89,2026-04-28T15:20:48+08:00,2026-04-28T15:21:16+08:00
000505,京粮控股,6.29,-1.26,流出,-760.36,-15.9,-173.45,-3.63,-586.91,-12.27,154.04,3.22,606.32,12.68,2026-04-28T15:20:57+08:00,2026-04-28T15:21:16+08:00
000506,招金黄金,15.4,-3.33,流出,-3258.24,-9.93,-636.57,-1.94,-2621.67,-7.99,-3782.13,-11.53,7040.37,21.46,2026-04-28T15:20:51+08:00,2026-04-28T15:21:16+08:00
000507,珠海港,5.2,0.58,流入,111.66,2.6,-117.65,-2.74,229.31,5.35,179.15,4.18,-290.81,-6.78,2026-04-28T15:21:03+08:00,2026-04-28T15:21:16+08:00
000509,华塑控股,3.51,-0.57,流出,-307.14,-5.92,-135.79,-2.62,-171.35,-3.3,-231.53,-4.46,538.67,10.38,2026-04-28T15:20:54+08:00,2026-04-28T15:21:16+08:00
000510,新金路,13.2,0.92,流出,-2926.53,-5.05,-1856.43,-3.21,-1070.1,-1.85,1664.2,2.87,1262.33,2.18,2026-04-28T15:21:00+08:00,2026-04-28T15:21:16+08:00
000513,丽珠集团,32.67,0.4,流入,517.21,4.19,176.44,1.43,340.76,2.76,-1065.64,-8.64,548.44,4.44,2026-04-28T15:20:57+08:00,2026-04-28T15:21:16+08:00
000514,渝 开 发,4.77,-1.04,流出,-472.24,-11.48,-188.07,-4.57,-284.17,-6.91,373.95,9.09,98.29,2.39,2026-04-28T15:20:54+08:00,2026-04-28T15:21:16+08:00
000516,国际医学,4.63,0.43,流入,35.76,0.34,-27.18,-0.26,62.95,0.6,279.43,2.66,-315.19,-3.0,2026-04-28T15:21:03+08:00,2026-04-28T15:21:16+08:00
000517,荣安地产,1.89,1.61,流入,451.17,10.47,760.89,17.65,-309.72,-7.19,-418.53,-9.71,-32.63,-0.76,2026-04-28T15:21:06+08:00,2026-04-28T15:21:16+08:00
000519,中兵红箭,17.31,-0.57,流入,3441.47,6.21,1021.74,1.84,2419.72,4.37,149.44,0.27,-3590.91,-6.48,2026-04-28T15:21:00+08:00,2026-04-28T15:21:16+08:00
000520,凤凰航运,3.89,2.37,流入,584.86,10.23,377.76,6.61,207.1,3.62,55.07,0.96,-639.93,-11.19,2026-04-28T15:21:03+08:00,2026-04-28T15:21:16+08:00
000521,长虹美菱,5.61,-0.36,流出,-129.67,-4.27,-123.42,-4.06,-6.24,-0.21,-215.95,-7.1,345.62,11.37,2026-04-28T15:21:12+08:00,2026-04-28T15:21:16+08:00
000523,红棉股份,3.4,4.29,流入,629.29,3.08,-251.6,-1.23,880.89,4.3,64.5,0.32,-693.79,-3.39,2026-04-28T15:21:06+08:00,2026-04-28T15:21:16+08:00
000524,岭南控股,10.28,0.98,流入,438.47,3.99,316.46,2.88,122.01,1.11,619.47,5.63,-1057.94,-9.62,2026-04-28T15:20:51+08:00,2026-04-28T15:21:16+08:00
000525,红太阳,5.56,-3.3,流出,-506.65,-3.83,-478.57,-3.61,-28.08,-0.21,535.77,4.05,-29.13,-0.22,2026-04-28T15:20:54+08:00,2026-04-28T15:21:16+08:00
000526,学大教育,32.82,-6.34,流入,730.68,2.96,-776.79,-3.14,1507.47,6.1,685.81,2.77,-1416.49,-5.73,2026-04-28T15:21:06+08:00,2026-04-28T15:21:16+08:00
000528,柳    工,9.87,2.39,流入,2722.56,5.89,3622.32,7.84,-899.76,-1.95,-578.12,-1.25,-2144.45,-4.64,2026-04-28T15:20:57+08:00,2026-04-28T15:21:16+08:00
000529,广弘控股,5.63,0.36,流出,-93.29,-3.0,0.0,0.0,-93.29,-3.0,-201.97,-6.49,295.25,9.49,2026-04-28T15:20:57+08:00,2026-04-28T15:21:16+08:00
000530,冰山冷热,5.77,-1.7,流出,-102.23,-1.26,-115.28,-1.42,13.06,0.16,395.02,4.88,-292.79,-3.61,2026-04-28T15:21:09+08:00,2026-04-28T15:21:16+08:00
000531,穗恒运Ａ,7.22,1.12,流入,191.73,0.86,466.1,2.1,-274.37,-1.23,-178.87,-0.8,-12.86,-0.06,2026-04-28T15:21:15+08:00,2026-04-28T15:21:16+08:00
000532,华金资本,12.6,-0.79,流出,-122.91,-1.42,25.0,0.29,-147.91,-1.71,-1052.65,-12.2,1175.56,13.62,2026-04-28T15:21:09+08:00,2026-04-28T15:21:16+08:00
000533,顺钠股份,13.06,0.46,流出,-3314.51,-4.61,-2269.9,-3.15,-1044.62,-1.45,2938.99,4.08,375.52,0.52,2026-04-28T15:20:18+08:00,2026-04-28T15:21:16+08:00
000534,万泽股份,38.98,-5.34,流出,-5804.08,-7.17,-2914.48,-3.6,-2889.59,-3.57,-2848.77,-3.52,8652.84,10.69,2026-04-28T15:21:00+08:00,2026-04-28T15:21:16+08:00
000536,华映科技,3.97,0.51,流入,590.21,3.94,-534.64,-3.57,1124.85,7.5,-603.25,-4.02,13.04,0.09,2026-04-28T15:21:12+08:00,2026-04-28T15:21:16+08:00
000537,绿发电力,10.3,-4.28,流出,-8458.21,-9.01,-8354.8,-8.9,-103.41,-0.11,4164.15,4.44,4294.06,4.57,2026-04-28T15:20:21+08:00,2026-04-28T15:21:16+08:00
000538,云南白药,54.84,1.01,流入,2200.49,4.03,1261.7,2.31,938.79,1.72,-95.36,-0.17,-2105.13,-3.86,2026-04-28T15:21:03+08:00,2026-04-28T15:21:16+08:00
000539,粤电力Ａ,7.27,5.52,流入,383.58,0.21,-3035.6,-1.66,3419.19,1.87,845.76,0.46,-1229.34,-0.67,2026-04-28T15:21:06+08:00,2026-04-28T15:21:16+08:00
000541,佛山照明,5.59,-2.27,流入,976.87,15.21,934.66,14.55,42.2,0.66,118.02,1.84,-1094.89,-17.05,2026-04-28T15:20:24+08:00,2026-04-28T15:21:16+08:00
000543,皖能电力,8.05,0.25,流出,-3225.28,-14.26,-2918.92,-12.91,-306.36,-1.35,1178.01,5.21,2047.27,9.05,2026-04-28T15:20:27+08:00,2026-04-28T15:21:16+08:00
000544,中原环保,8.35,-0.36,流入,952.32,18.73,0.0,0.0,952.32,18.73,176.46,3.47,-1128.78,-22.21,2026-04-28T15:21:15+08:00,2026-04-28T15:21:16+08:00
000545,金浦钛业,2.92,0.69,流出,-474.29,-3.54,419.88,3.13,-894.17,-6.67,58.87,0.44,415.42,3.1,2026-04-28T15:20:18+08:00,2026-04-28T15:21:16+08:00
000546,金圆股份,7.11,-1.8,流出,-3507.59,-6.0,-985.33,-1.69,-2522.26,-4.31,-3499.69,-5.99,7007.28,11.98,2026-04-28T15:21:00+08:00,2026-04-28T15:21:16+08:00
000547,航天发展,23.5,-7.26,流出,-50530.92,-13.7,-14249.99,-3.86,-36280.93,-9.83,-17831.93,-4.83,68362.85,18.53,2026-04-28T15:21:03+08:00,2026-04-28T15:21:16+08:00
000548,湖南投资,5.27,0.57,流出,-341.03,-7.95,-206.8,-4.82,-134.23,-3.13,-82.08,-1.91,423.11,9.86,2026-04-28T15:20:30+08:00,2026-04-28T15:21:16+08:00
000550,江铃汽车,19.02,-3.5,流出,-1524.75,-10.72,102.88,0.72,-1627.63,-11.44,586.17,4.12,938.57,6.6,2026-04-28T15:21:12+08:00,2026-04-28T15:21:16+08:00
000551,创元科技,14.33,-1.38,流出,-866.12,-5.36,133.95,0.83,-1000.07,-6.18,-342.37,-2.12,1208.49,7.47,2026-04-28T15:20:33+08:00,2026-04-28T15:21:16+08:00
000552,甘肃能化,2.84,3.65,流出,-1622.11,-3.99,-1610.2,-3.96,-11.9,-0.03,270.04,0.66,1352.07,3.32,2026-04-28T15:21:09+08:00,2026-04-28T15:21:16+08:00
000553,安道麦A,6.23,0.48,流出,-515.24,-9.7,0.0,0.0,-515.24,-9.7,-56.27,-1.06,571.51,10.76,2026-04-28T15:21:15+08:00,2026-04-28T15:21:16+08:00
000554,泰山石油,7.98,-0.62,流出,-1400.11,-8.15,273.61,1.59,-1673.72,-9.74,174.27,1.01,1225.84,7.13,2026-04-28T15:20:36+08:00,2026-04-28T15:21:16+08:00
000555,神州信息,13.74,-8.22,流出,-4379.62,-6.36,-2218.84,-3.22,-2160.78,-3.14,1894.79,2.75,2484.82,3.61,2026-04-28T15:20:18+08:00,2026-04-28T15:21:16+08:00
000557,西部创业,4.64,0.43,流出,-95.11,-4.15,-187.24,-8.17,92.13,4.02,112.71,4.92,-17.6,-0.77,2026-04-28T15:21:12+08:00,2026-04-28T15:21:16+08:00
000558,天府文旅,4.11,-3.52,流出,-3573.56,-25.55,-1423.02,-10.18,-2150.54,-15.38,762.11,5.45,2811.44,20.1,2026-04-28T15:20:21+08:00,2026-04-28T15:21:16+08:00
000559,万向钱潮,15.76,-7.73,流出,-26954.72,-14.93,-10734.14,-5.95,-16220.58,-8.99,-4997.17,-2.77,31951.89,17.7,2026-04-28T15:20:39+08:00,2026-04-28T15:21:16+08:00
000560,我爱我家,2.88,-0.35,流出,-213.85,-1.57,46.08,0.34,-259.93,-1.91,187.48,1.38,26.37,0.19,2026-04-28T15:21:06+08:00,2026-04-28T15:21:16+08:00
000561,烽火电子,9.23,-2.53,流出,-1116.94,-12.37,0.0,0.0,-1116.94,-12.37,-181.35,-2.01,1298.29,14.38,2026-04-28T15:20:42+08:00,2026-04-28T15:21:16+08:00
000563,陕国投Ａ,3.24,0.62,流出,-294.05,-2.12,-951.7,-6.85,657.64,4.73,289.99,2.09,4.07,0.03,2026-04-28T15:20:24+08:00,2026-04-28T15:21:16+08:00
000564,供销大集,1.76,-1.68,流出,-3093.23,-9.63,-2376.49,-7.4,-716.73,-2.23,41.59,0.13,3051.64,9.5,2026-04-28T15:20:45+08:00,2026-04-28T15:21:16+08:00
