代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000026,飞亚达,18.09,1.8,流出,-1000.68,-4.62,187.43,0.87,-1188.11,-5.49,-758.62,-3.5,1759.3,8.13,2026-04-29T15:00:00+08:00,2026-05-07T16:44:37+08:00
000027,深圳能源,6.96,0.43,流入,991.08,4.82,660.92,3.21,330.16,1.6,-1471.88,-7.15,480.8,2.34,2026-04-29T15:00:00+08:00,2026-05-07T16:44:38+08:00
000028,国药一致,24.8,0.45,流出,-671.75,-6.74,-509.79,-5.12,-161.96,-1.63,1392.18,13.97,-720.43,-7.23,2026-04-29T15:00:00+08:00,2026-05-07T16:44:39+08:00
000029,深深房Ａ,20.95,2.95,流入,957.25,7.83,235.21,1.92,722.04,5.91,-582.06,-4.76,-375.19,-3.07,2026-04-29T15:00:00+08:00,2026-05-07T16:45:01+08:00
000030,富奥股份,5.1,0.79,流入,81.12,1.07,69.1,0.91,12.02,0.16,-309.05,-4.08,227.94,3.01,2026-04-29T15:00:00+08:00,2026-05-07T16:45:03+08:00
000031,大悦城,2.97,3.48,流入,969.26,11.63,444.82,5.34,524.44,6.29,-581.39,-6.98,-387.87,-4.65,2026-04-29T15:00:00+08:00,2026-05-07T16:45:04+08:00
000032,深桑达Ａ,17.79,-0.45,流出,-1855.31,-7.44,-1256.04,-5.03,-599.28,-2.4,296.81,1.19,1558.5,6.25,2026-04-29T15:00:00+08:00,2026-05-07T16:45:05+08:00
000034,神州数码,37.44,-1.45,流出,-8147.15,-8.24,-3120.22,-3.15,-5026.92,-5.08,2431.36,2.46,5715.78,5.78,2026-04-29T15:00:00+08:00,2026-05-07T16:45:07+08:00
000035,中国天楹,6.7,0.0,流入,65.96,0.22,-878.38,-2.9,944.35,3.11,-365.52,-1.21,299.55,0.99,2026-04-29T15:00:00+08:00,2026-05-07T16:45:08+08:00
000036,华联控股,5.44,6.46,流入,1012.74,3.0,1301.44,3.86,-288.69,-0.86,-1418.98,-4.21,406.24,1.21,2026-04-29T15:00:00+08:00,2026-05-07T16:45:09+08:00
000037,深南电A,10.92,1.58,流出,-3681.14,-9.51,-1909.99,-4.94,-1771.14,-4.58,-349.97,-0.9,4031.1,10.42,2026-04-29T15:00:00+08:00,2026-05-07T16:45:11+08:00
000039,中集集团,12.43,10.0,流入,14823.78,14.26,10781.74,10.37,4042.05,3.89,-6729.71,-6.47,-8094.08,-7.79,2026-04-29T15:00:00+08:00,2026-05-07T16:45:23+08:00
000042,中洲控股,8.87,-0.56,流出,-523.33,-12.06,133.38,3.07,-656.71,-15.13,-30.52,-0.7,553.85,12.76,2026-04-29T15:00:00+08:00,2026-05-07T16:45:24+08:00
000045,深纺织Ａ,11.71,0.43,流入,376.9,6.27,367.53,6.12,9.36,0.16,-574.59,-9.57,197.7,3.29,2026-04-29T15:00:00+08:00,2026-05-07T16:45:26+08:00
000048,京基智农,14.72,3.74,流入,2961.99,11.97,333.98,1.35,2628.01,10.62,-327.22,-1.32,-2634.77,-10.64,2026-04-29T15:00:00+08:00,2026-05-07T16:45:27+08:00
000049,德赛电池,29.73,5.09,流入,6379.09,7.78,1155.1,1.41,5223.99,6.37,-178.34,-0.22,-6200.75,-7.57,2026-04-29T15:00:00+08:00,2026-05-07T16:45:28+08:00
000050,深天马Ａ,8.18,0.49,流出,-1033.17,-6.96,-611.36,-4.12,-421.81,-2.84,-1440.41,-9.7,2473.58,16.66,2026-04-29T15:00:00+08:00,2026-05-07T16:45:30+08:00
000055,方大集团,3.64,-0.27,流出,-158.78,-2.34,-253.1,-3.72,94.32,1.39,-538.44,-7.92,697.22,10.26,2026-04-29T15:00:00+08:00,2026-05-07T16:45:31+08:00
000056,皇庭国际,1.83,-5.18,流出,-4056.87,-15.94,-3467.03,-13.63,-589.85,-2.32,2562.99,10.07,1493.88,5.87,2026-04-29T15:00:00+08:00,2026-05-07T16:45:34+08:00
000058,深 赛 格,8.13,1.12,流入,436.57,8.74,0.0,0.0,436.57,8.74,-85.0,-1.7,-351.57,-7.04,2026-04-29T15:00:00+08:00,2026-05-07T16:45:35+08:00
000059,华锦股份,5.61,1.45,流出,-3785.7,-18.03,-2672.09,-12.72,-1113.61,-5.3,1174.97,5.6,2610.72,12.43,2026-04-29T15:00:00+08:00,2026-05-07T16:45:36+08:00
000060,中金岭南,6.65,4.07,流入,7869.44,10.36,5188.33,6.83,2681.11,3.53,-3786.12,-4.98,-4083.32,-5.38,2026-04-29T15:00:00+08:00,2026-05-07T16:45:38+08:00
000061,农 产 品,7.45,2.9,流出,-422.88,-3.8,-139.33,-1.25,-283.55,-2.55,-913.06,-8.2,1335.94,12.0,2026-04-29T15:00:00+08:00,2026-05-07T16:45:39+08:00
000062,深圳华强,35.65,-1.25,流出,-26425.99,-7.32,-9673.02,-2.68,-16752.97,-4.64,264.59,0.07,26161.4,7.25,2026-04-29T15:00:00+08:00,2026-05-07T16:45:48+08:00
000063,中兴通讯,36.42,1.14,流入,17844.54,5.07,6728.5,1.91,11116.05,3.16,-1456.52,-0.41,-16388.02,-4.66,2026-04-29T15:00:00+08:00,2026-05-07T16:45:49+08:00
000065,北方国际,12.65,1.12,流入,1611.9,5.18,1598.09,5.13,13.82,0.04,-668.75,-2.15,-943.15,-3.03,2026-04-29T15:00:00+08:00,2026-05-07T16:45:51+08:00
000066,中国长城,18.02,1.07,流入,5270.41,0.85,-4598.77,-0.74,9869.18,1.58,4820.51,0.77,-10090.92,-1.62,2026-04-29T15:00:00+08:00,2026-05-07T16:45:52+08:00
000068,华控赛格,3.28,2.82,流出,-185.37,-3.33,-52.84,-0.95,-132.54,-2.38,-755.25,-13.57,940.62,16.9,2026-04-29T15:00:00+08:00,2026-05-07T16:45:53+08:00
000069,华侨城Ａ,2.25,3.69,流入,3070.38,17.79,2037.77,11.81,1032.61,5.98,-2021.99,-11.72,-1048.39,-6.07,2026-04-29T15:00:00+08:00,2026-05-07T16:45:55+08:00
000070,特发信息,19.33,0.42,流出,-2364.28,-2.17,-1727.77,-1.59,-636.51,-0.59,-838.43,-0.77,3202.71,2.94,2026-04-29T15:00:00+08:00,2026-05-07T16:45:56+08:00
000078,海王生物,3.18,-2.75,流出,-2096.52,-7.01,-1917.15,-6.41,-179.37,-0.6,-1795.18,-6.0,3891.7,13.0,2026-04-29T15:00:00+08:00,2026-05-07T16:48:15+08:00
000088,盐 田 港,4.53,0.44,流出,-575.08,-6.21,-39.4,-0.43,-535.69,-5.78,-5.11,-0.06,580.19,6.26,2026-04-29T15:00:00+08:00,2026-05-07T16:48:16+08:00
000089,深圳机场,7.11,-0.56,流出,-765.91,-8.49,-672.18,-7.45,-93.73,-1.04,247.29,2.74,518.62,5.75,2026-04-29T15:00:00+08:00,2026-05-07T16:48:17+08:00
000090,天健集团,3.5,-0.28,流入,1325.39,11.38,506.17,4.35,819.22,7.04,485.39,4.17,-1810.78,-15.55,2026-04-29T15:00:00+08:00,2026-05-07T16:48:19+08:00
000096,广聚能源,9.75,-1.22,流出,-742.02,-8.71,221.06,2.59,-963.08,-11.31,1645.35,19.31,-903.33,-10.6,2026-04-29T15:00:00+08:00,2026-05-07T16:48:20+08:00
000099,中信海直,17.83,0.85,流入,55.0,0.41,47.06,0.35,7.94,0.06,-329.19,-2.43,274.2,2.02,2026-04-29T15:00:00+08:00,2026-05-07T16:48:22+08:00
000100,TCL科技,4.32,1.41,流出,-4083.52,-2.29,-4021.93,-2.25,-61.59,-0.03,5323.59,2.98,-1240.07,-0.7,2026-04-29T15:00:00+08:00,2026-05-07T16:48:23+08:00
000151,中成股份,11.82,5.54,流入,1234.36,6.77,1113.05,6.1,121.31,0.67,-575.76,-3.16,-658.59,-3.61,2026-04-29T15:00:00+08:00,2026-05-07T16:48:24+08:00
000153,丰原药业,6.47,1.25,流入,501.34,5.84,111.11,1.29,390.23,4.55,95.11,1.11,-596.45,-6.95,2026-04-29T15:00:00+08:00,2026-05-07T16:48:26+08:00
000155,川能动力,19.25,5.08,流出,-1189.16,-0.5,-9208.2,-3.86,8019.04,3.36,4325.65,1.81,-3136.49,-1.31,2026-04-29T15:00:00+08:00,2026-05-07T16:48:27+08:00
000156,华数传媒,7.48,1.49,流入,603.96,7.54,209.13,2.61,394.84,4.93,-773.69,-9.66,169.73,2.12,2026-04-29T15:00:00+08:00,2026-05-07T16:48:30+08:00
000157,中联重科,8.11,0.25,流入,12028.15,10.8,2754.31,2.47,9273.84,8.33,-4374.24,-3.93,-7653.91,-6.87,2026-04-29T15:00:00+08:00,2026-05-07T16:48:31+08:00
000158,常山北明,17.36,-0.8,流出,-8999.49,-15.96,-7950.93,-14.1,-1048.55,-1.86,404.77,0.72,8594.72,15.24,2026-04-29T15:00:00+08:00,2026-05-07T16:48:33+08:00
000159,国际实业,6.5,-1.22,流出,-1720.63,-15.68,-558.61,-5.09,-1162.02,-10.59,500.59,4.56,1220.03,11.12,2026-04-29T15:00:00+08:00,2026-05-07T16:48:35+08:00
000166,申万宏源,4.74,1.28,流入,3143.5,8.72,2559.94,7.1,583.56,1.62,-2049.9,-5.69,-1093.59,-3.03,2026-04-29T15:00:00+08:00,2026-05-07T16:48:36+08:00
000301,东方盛虹,13.26,1.53,流出,-3003.84,-4.72,-1870.45,-2.94,-1133.4,-1.78,-412.36,-0.65,3416.21,5.36,2026-04-29T15:00:00+08:00,2026-05-07T16:48:38+08:00
000333,美的集团,81.31,1.07,流入,2769.05,1.03,9676.03,3.6,-6906.98,-2.57,10805.15,4.03,-13574.2,-5.06,2026-04-29T15:00:00+08:00,2026-05-07T16:48:39+08:00
000338,潍柴动力,30.15,0.23,流入,13189.11,5.96,14105.37,6.37,-916.26,-0.41,-2198.16,-0.99,-10990.95,-4.96,2026-04-29T15:00:00+08:00,2026-05-07T16:48:40+08:00
000400,许继电气,25.37,1.6,流入,366.78,0.65,3004.51,5.32,-2637.73,-4.67,-4179.93,-7.4,3813.14,6.75,2026-04-29T15:00:00+08:00,2026-05-07T16:48:42+08:00
000401,金隅冀东,4.62,0.65,流出,-32.86,-0.48,-33.33,-0.49,0.48,0.01,368.07,5.42,-335.22,-4.94,2026-04-29T15:00:00+08:00,2026-05-07T16:48:43+08:00
000402,金 融 街,2.88,9.92,流入,2854.65,41.88,3559.93,52.23,-705.28,-10.35,-1326.67,-19.47,-1527.97,-22.42,2026-04-29T15:00:00+08:00,2026-05-07T16:48:45+08:00
000403,派林生物,12.17,-0.9,流出,-694.05,-7.21,-654.79,-6.8,-39.27,-0.41,-576.25,-5.98,1270.3,13.19,2026-04-29T15:00:00+08:00,2026-05-07T16:48:46+08:00
000404,长虹华意,8.29,-0.36,流出,-539.76,-1.91,-658.08,-2.33,118.32,0.42,1446.87,5.11,-907.11,-3.21,2026-04-29T15:00:00+08:00,2026-05-07T16:48:47+08:00
000407,胜利股份,4.85,1.25,流入,830.85,6.26,837.2,6.31,-6.35,-0.05,321.92,2.43,-1152.77,-8.68,2026-04-29T15:00:00+08:00,2026-05-07T16:48:50+08:00
000408,藏格矿业,91.01,2.57,流入,10388.86,8.46,-1738.84,-1.42,12127.7,9.87,-1892.01,-1.54,-8496.85,-6.92,2026-04-29T15:00:00+08:00,2026-05-07T16:48:51+08:00
000409,云鼎科技,10.13,0.6,流出,-305.31,-6.48,-103.44,-2.2,-201.87,-4.28,-30.88,-0.66,336.2,7.14,2026-04-29T15:00:00+08:00,2026-05-07T16:48:53+08:00
000410,沈阳机床,6.17,-0.8,流出,-107.18,-0.7,131.61,0.86,-238.79,-1.56,-828.25,-5.43,935.43,6.13,2026-04-29T15:00:00+08:00,2026-05-07T16:48:54+08:00
000411,英特集团,10.62,0.95,流入,533.92,10.62,0.1,0.0,533.82,10.62,-37.65,-0.75,-496.26,-9.87,2026-04-29T15:00:00+08:00,2026-05-07T16:48:55+08:00
000415,渤海租赁,4.77,-0.83,流出,-3182.66,-5.33,2007.14,3.36,-5189.8,-8.69,3596.42,6.02,-413.77,-0.69,2026-04-29T15:00:00+08:00,2026-05-07T16:48:57+08:00
000417,合百集团,6.55,2.99,流出,-194.51,-1.91,30.45,0.3,-224.96,-2.21,-252.18,-2.47,446.69,4.38,2026-04-29T15:00:00+08:00,2026-05-07T16:48:58+08:00
000419,通程控股,5.76,1.23,流出,-1479.26,-26.83,-132.71,-2.41,-1346.55,-24.42,633.36,11.49,845.9,15.34,2026-04-29T15:00:00+08:00,2026-05-07T16:48:59+08:00
000420,吉林化纤,5.15,-0.19,流出,-4781.06,-8.19,-387.9,-0.66,-4393.16,-7.53,-932.85,-1.6,5713.91,9.79,2026-04-29T15:00:00+08:00,2026-05-07T16:49:01+08:00
000421,南京公用,6.4,0.95,流出,-933.44,-7.85,107.52,0.9,-1040.96,-8.76,-812.87,-6.84,1746.31,14.69,2026-04-29T15:00:00+08:00,2026-05-07T16:49:02+08:00
000422,湖北宜化,17.08,1.07,流出,-901.68,-1.0,591.29,0.65,-1492.96,-1.65,2848.71,3.15,-1947.04,-2.15,2026-04-29T15:00:00+08:00,2026-05-07T16:49:04+08:00
000423,东阿阿胶,54.8,-0.07,流出,-2267.21,-6.26,-717.68,-1.98,-1549.53,-4.28,196.81,0.54,2070.4,5.72,2026-04-29T15:00:00+08:00,2026-05-07T16:49:05+08:00
000425,徐工机械,10.3,2.59,流出,-17123.25,-9.04,-10512.59,-5.55,-6610.67,-3.49,3793.19,2.0,13330.07,7.04,2026-04-29T15:00:00+08:00,2026-05-07T16:49:06+08:00
000426,兴业银锡,43.34,3.96,流入,26782.2,12.5,21885.03,10.22,4897.17,2.29,-8828.83,-4.12,-17953.37,-8.38,2026-04-29T15:00:00+08:00,2026-05-07T16:49:08+08:00
000428,华天酒店,3.89,1.57,流出,-249.35,-3.79,87.53,1.33,-336.88,-5.12,-262.64,-3.99,511.99,7.78,2026-04-29T15:00:00+08:00,2026-05-07T16:49:09+08:00
000429,粤高速Ａ,12.65,-1.17,流出,-148.41,-1.58,1233.95,13.13,-1382.35,-14.71,-691.61,-7.36,840.02,8.94,2026-04-29T15:00:00+08:00,2026-05-07T16:49:11+08:00
000498,山东路桥,5.81,0.52,流入,621.02,7.19,192.9,2.23,428.12,4.95,-41.51,-0.48,-579.51,-6.71,2026-04-29T15:00:00+08:00,2026-05-07T16:49:12+08:00
000501,武商集团,8.39,2.07,流入,443.51,7.57,200.42,3.42,243.09,4.15,-617.06,-10.53,173.55,2.96,2026-04-29T15:00:00+08:00,2026-05-07T16:49:13+08:00
000503,国新健康,7.74,5.45,流入,1062.34,5.18,1145.41,5.58,-83.07,-0.41,-1683.13,-8.21,620.79,3.03,2026-04-29T15:00:00+08:00,2026-05-07T16:49:15+08:00
000505,京粮控股,6.42,2.07,流出,-545.01,-7.21,-304.93,-4.03,-240.08,-3.18,-123.42,-1.63,668.43,8.84,2026-04-29T15:00:00+08:00,2026-05-07T16:49:16+08:00
000506,招金黄金,15.82,2.73,流入,1357.24,4.1,78.91,0.24,1278.33,3.86,-1387.56,-4.19,30.33,0.09,2026-04-29T15:00:00+08:00,2026-05-07T16:49:17+08:00
000507,珠海港,5.21,0.19,流出,-478.61,-7.82,104.16,1.7,-582.77,-9.52,413.43,6.75,65.18,1.06,2026-04-29T15:00:00+08:00,2026-05-07T16:49:20+08:00
000509,华塑控股,3.55,1.14,流出,-275.03,-4.78,-167.16,-2.91,-107.87,-1.87,-433.71,-7.54,708.74,12.32,2026-04-29T15:00:00+08:00,2026-05-07T16:49:21+08:00
000510,新金路,13.94,5.61,流入,5282.94,8.38,2697.41,4.28,2585.53,4.1,-5034.96,-7.98,-247.98,-0.39,2026-04-29T15:00:00+08:00,2026-05-07T16:49:23+08:00
000513,丽珠集团,32.83,0.49,流入,2649.24,16.13,1021.5,6.22,1627.73,9.91,-3073.54,-18.72,424.31,2.58,2026-04-29T15:00:00+08:00,2026-05-07T16:49:25+08:00
000514,渝 开 发,4.87,2.1,流入,704.98,12.87,200.29,3.66,504.69,9.21,-214.05,-3.91,-490.94,-8.96,2026-04-29T15:00:00+08:00,2026-05-07T16:49:26+08:00
000516,国际医学,4.64,0.22,流出,-702.65,-6.89,-109.34,-1.07,-593.3,-5.81,304.0,2.98,398.65,3.91,2026-04-29T15:00:00+08:00,2026-05-07T16:49:30+08:00
000517,荣安地产,2.0,5.82,流入,530.27,7.38,362.65,5.05,167.62,2.33,-681.04,-9.47,150.77,2.1,2026-04-29T15:00:00+08:00,2026-05-07T16:49:33+08:00
000519,中兵红箭,17.38,0.4,流出,-4802.91,-14.26,-1191.14,-3.54,-3611.77,-10.72,-490.13,-1.45,5293.04,15.71,2026-04-29T15:00:00+08:00,2026-05-07T16:49:35+08:00
000520,凤凰航运,3.99,2.57,流出,-343.6,-3.7,50.21,0.54,-393.81,-4.24,-158.99,-1.71,502.59,5.41,2026-04-29T15:00:00+08:00,2026-05-07T16:49:36+08:00
000521,长虹美菱,5.68,1.25,流入,252.92,6.56,-339.49,-8.81,592.42,15.38,-219.76,-5.7,-33.16,-0.86,2026-04-29T15:00:00+08:00,2026-05-07T16:49:38+08:00
000523,红棉股份,3.43,0.88,流出,-420.64,-3.11,449.99,3.32,-870.63,-6.43,-638.84,-4.72,1059.48,7.83,2026-04-29T15:00:00+08:00,2026-05-07T16:49:39+08:00
000524,岭南控股,10.35,0.68,流入,192.27,1.77,-240.81,-2.21,433.08,3.98,-278.68,-2.56,86.41,0.79,2026-04-29T15:00:00+08:00,2026-05-07T16:49:40+08:00
000525,红太阳,5.57,0.18,流出,-847.26,-10.56,-76.96,-0.96,-770.29,-9.6,200.41,2.5,646.85,8.06,2026-04-29T15:00:00+08:00,2026-05-07T16:49:42+08:00
000526,学大教育,33.18,1.1,流出,-409.8,-4.04,0.0,0.0,-409.8,-4.04,-316.25,-3.11,726.05,7.15,2026-04-29T15:00:00+08:00,2026-05-07T16:49:43+08:00
000528,柳 工,9.92,0.51,流入,180.24,0.55,286.69,0.88,-106.45,-0.33,-1071.38,-3.29,891.14,2.74,2026-04-29T15:00:00+08:00,2026-05-07T16:49:45+08:00
000529,广弘控股,5.69,1.07,流入,3.57,0.11,118.43,3.64,-114.86,-3.53,71.16,2.19,-74.73,-2.29,2026-04-29T15:00:00+08:00,2026-05-07T16:49:46+08:00
000530,冰山冷热,5.89,2.08,流入,419.9,4.58,183.21,2.0,236.7,2.58,-355.81,-3.88,-64.09,-0.7,2026-04-29T15:00:00+08:00,2026-05-07T16:49:47+08:00
000531,穗恒运Ａ,7.28,0.83,流出,-159.7,-0.81,105.84,0.53,-265.54,-1.34,-70.63,-0.36,230.33,1.16,2026-04-29T15:00:00+08:00,2026-05-07T16:49:49+08:00
000532,华金资本,12.7,0.79,流出,-140.83,-2.17,-177.88,-2.74,37.05,0.57,-731.44,-11.28,872.27,13.45,2026-04-29T15:00:00+08:00,2026-05-07T16:49:50+08:00
000533,顺钠股份,13.15,0.69,流出,-700.91,-1.23,812.32,1.42,-1513.23,-2.65,-868.61,-1.52,1569.52,2.75,2026-04-29T15:00:00+08:00,2026-05-07T16:49:51+08:00
000534,万泽股份,40.7,4.41,流入,5841.15,6.53,3419.55,3.82,2421.6,2.71,1967.17,2.2,-7808.31,-8.73,2026-04-29T15:00:00+08:00,2026-05-07T16:49:54+08:00
000536,华映科技,3.99,0.5,流出,-11.41,-0.11,213.29,2.09,-224.7,-2.2,-340.26,-3.33,351.67,3.44,2026-04-29T15:00:00+08:00,2026-05-07T16:49:55+08:00
000537,绿发电力,10.25,-0.49,流出,-2487.47,-3.98,-1275.93,-2.04,-1211.54,-1.94,1101.42,1.76,1386.06,2.22,2026-04-29T15:00:00+08:00,2026-05-07T16:49:57+08:00
000538,云南白药,53.05,-0.39,流入,1296.23,2.76,-691.91,-1.47,1988.14,4.23,1537.85,3.27,-2834.08,-6.03,2026-04-29T15:00:00+08:00,2026-05-07T16:49:58+08:00
000539,粤电力Ａ,7.0,-3.71,流出,-12298.05,-8.94,-3271.24,-2.38,-9026.81,-6.56,-5079.73,-3.69,17377.78,12.64,2026-04-29T15:00:00+08:00,2026-05-07T16:50:00+08:00
000541,佛山照明,5.66,1.25,流入,531.4,15.62,114.48,3.37,416.92,12.26,-650.19,-19.11,118.79,3.49,2026-04-29T15:00:00+08:00,2026-05-07T16:50:01+08:00
000543,皖能电力,8.09,0.5,流出,-508.07,-2.03,-409.1,-1.64,-98.97,-0.4,217.23,0.87,290.84,1.16,2026-04-29T15:00:00+08:00,2026-05-07T16:50:03+08:00
000544,中原环保,8.48,1.56,流出,-1145.25,-12.6,-225.19,-2.48,-920.06,-10.12,-201.57,-2.22,1346.82,14.81,2026-04-29T15:00:00+08:00,2026-05-07T16:50:04+08:00
000545,金浦钛业,3.03,3.77,流入,2191.22,12.17,1242.81,6.9,948.41,5.27,-697.69,-3.88,-1493.53,-8.3,2026-04-29T15:00:00+08:00,2026-05-07T16:50:05+08:00
000546,金圆股份,7.37,3.66,流入,4472.24,6.03,1407.32,1.9,3064.92,4.13,-423.83,-0.57,-4048.41,-5.46,2026-04-29T15:00:00+08:00,2026-05-07T16:50:07+08:00
000547,航天发展,24.06,2.38,流入,12206.37,5.15,14094.31,5.94,-1887.94,-0.8,-10394.59,-4.38,-1811.79,-0.76,2026-04-29T15:00:00+08:00,2026-05-07T16:50:09+08:00
000548,湖南投资,5.36,1.71,流出,-165.27,-3.78,0.0,0.0,-165.27,-3.78,-272.46,-6.24,437.73,10.02,2026-04-29T15:00:00+08:00,2026-05-07T16:50:11+08:00
000550,江铃汽车,19.13,0.58,流入,618.33,7.83,135.42,1.71,482.91,6.11,-90.33,-1.14,-528.0,-6.69,2026-04-29T15:00:00+08:00,2026-05-07T16:50:12+08:00
000551,创元科技,15.76,9.98,流入,11802.31,35.05,11996.76,35.63,-194.45,-0.58,-7459.36,-22.15,-4342.95,-12.9,2026-04-29T15:00:00+08:00,2026-05-07T16:50:13+08:00
000552,甘肃能化,2.93,3.17,流出,-3632.26,-9.05,-377.95,-0.94,-3254.31,-8.1,-597.56,-1.49,4229.83,10.53,2026-04-29T15:00:00+08:00,2026-05-07T16:50:16+08:00
000553,安道麦A,6.2,-0.48,流出,-1036.0,-18.23,-648.14,-11.41,-387.86,-6.83,281.8,4.96,754.2,13.27,2026-04-29T15:00:00+08:00,2026-05-07T16:50:17+08:00
000554,泰山石油,8.09,1.38,流入,888.2,4.64,2049.24,10.71,-1161.04,-6.07,-2223.25,-11.62,1335.05,6.98,2026-04-29T15:00:00+08:00,2026-05-07T16:50:19+08:00
000555,神州信息,13.68,-0.44,流出,-2141.94,-6.76,-1447.08,-4.57,-694.86,-2.19,-614.86,-1.94,2756.8,8.7,2026-04-29T15:00:00+08:00,2026-05-07T16:50:20+08:00
000557,西部创业,4.69,1.08,流出,-428.65,-11.38,-508.61,-13.5,79.96,2.12,-78.53,-2.08,507.18,13.46,2026-04-29T15:00:00+08:00,2026-05-07T16:50:21+08:00
000558,天府文旅,4.17,1.46,流出,-342.63,-2.67,890.87,6.94,-1233.5,-9.61,-572.83,-4.46,915.45,7.13,2026-04-29T15:00:00+08:00,2026-05-07T16:50:23+08:00
000559,万向钱潮,15.84,0.51,流出,-3027.26,-3.14,-1360.12,-1.41,-1667.14,-1.73,-1649.64,-1.71,4676.91,4.86,2026-04-29T15:00:00+08:00,2026-05-07T16:51:42+08:00
000560,我爱我家,2.94,2.08,流入,2421.51,11.46,3564.82,16.87,-1143.31,-5.41,-721.78,-3.42,-1699.73,-8.04,2026-04-29T15:00:00+08:00,2026-05-07T16:51:43+08:00
000561,烽火电子,9.29,0.65,流出,-528.48,-5.93,21.0,0.24,-549.49,-6.17,-210.51,-2.36,738.99,8.29,2026-04-29T15:00:00+08:00,2026-05-07T16:51:44+08:00
000563,陕国投Ａ,3.27,0.93,流出,-731.37,-5.43,-297.11,-2.21,-434.27,-3.23,-394.13,-2.93,1125.51,8.36,2026-04-29T15:00:00+08:00,2026-05-07T16:51:46+08:00
000564,供销大集,1.74,-1.14,流入,2399.09,4.94,2125.14,4.38,273.95,0.56,-2759.67,-5.69,360.58,0.74,2026-04-29T15:00:00+08:00,2026-05-07T16:51:47+08:00
000565,渝三峡Ａ,8.04,0.25,流出,-1887.44,-9.27,-588.04,-2.89,-1299.4,-6.38,-1543.01,-7.57,3430.46,16.84,2026-04-29T15:00:00+08:00,2026-05-07T16:51:48+08:00
000566,海南海药,4.96,0.61,流出,-106.44,-0.79,358.85,2.65,-465.29,-3.44,-308.48,-2.28,414.92,3.06,2026-04-29T15:00:00+08:00,2026-05-07T16:51:51+08:00
