代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000037,深南电A,10.69,-0.65,流出,-660.94,-3.11,-775.51,-3.65,114.57,0.54,-565.98,-2.67,1226.92,5.78,2026-05-18T15:34:18+08:00,2026-05-18T15:36:22+08:00
000039,中集集团,11.53,-4.95,流出,-9551.56,-12.18,-11866.92,-15.13,2315.36,2.95,1417.12,1.81,8134.44,10.37,2026-05-18T15:34:30+08:00,2026-05-18T15:36:22+08:00
000042,中洲控股,10.27,1.58,流入,826.41,13.67,115.7,1.91,710.71,11.75,18.72,0.31,-845.13,-13.98,2026-05-18T15:34:21+08:00,2026-05-18T15:36:22+08:00
000045,深纺织Ａ,12.05,0.0,流出,-1955.91,-20.5,-412.03,-4.32,-1543.88,-16.18,-323.1,-3.39,2279.01,23.89,2026-05-18T15:34:24+08:00,2026-05-18T15:36:22+08:00
000048,京基智农,13.96,-2.65,流出,-1173.88,-10.59,-717.17,-6.47,-456.71,-4.12,-131.44,-1.19,1305.33,11.77,2026-05-18T15:34:21+08:00,2026-05-18T15:36:22+08:00
000049,德赛电池,27.12,0.33,流出,-1633.54,-6.85,-1085.23,-4.55,-548.31,-2.3,344.37,1.44,1289.18,5.41,2026-05-18T15:34:18+08:00,2026-05-18T15:36:22+08:00
000050,深天马Ａ,7.4,-0.94,流入,450.48,2.44,-589.48,-3.2,1039.96,5.64,563.61,3.06,-1014.1,-5.5,2026-05-18T15:34:24+08:00,2026-05-18T15:36:22+08:00
000055,方大集团,3.74,3.89,流入,1144.36,14.76,105.36,1.36,1039.01,13.4,825.71,10.65,-1970.08,-25.41,2026-05-18T15:34:24+08:00,2026-05-18T15:36:22+08:00
000056,*ST皇庭,1.43,-5.3,流出,-331.91,-12.44,-82.94,-3.11,-248.97,-9.33,63.67,2.39,268.24,10.05,2026-05-18T15:34:27+08:00,2026-05-18T15:36:22+08:00
000058,深 赛 格,7.92,-0.13,流出,-275.96,-4.89,-372.3,-6.59,96.34,1.71,396.16,7.02,-120.19,-2.13,2026-05-18T15:34:27+08:00,2026-05-18T15:36:22+08:00
000059,华锦股份,4.97,-0.6,流入,2614.03,16.76,555.76,3.56,2058.26,13.2,370.31,2.37,-2984.33,-19.14,2026-05-18T15:34:27+08:00,2026-05-18T15:36:22+08:00
000060,中金岭南,7.35,-0.68,流出,-1402.89,-1.19,-4468.51,-3.79,3065.62,2.6,-5509.61,-4.67,6912.5,5.86,2026-05-18T15:34:30+08:00,2026-05-18T15:36:22+08:00
000061,农 产 品,6.68,-3.19,流出,-2238.39,-16.08,-1109.74,-7.97,-1128.65,-8.11,297.48,2.14,1940.9,13.94,2026-05-18T15:34:30+08:00,2026-05-18T15:36:22+08:00
000062,深圳华强,32.03,-0.25,流出,-5663.95,-3.68,-2565.17,-1.67,-3098.78,-2.01,-9857.43,-6.41,15521.38,10.09,2026-05-18T15:34:33+08:00,2026-05-18T15:36:22+08:00
000063,中兴通讯,37.51,2.18,流入,48693.33,9.74,34410.25,6.88,14283.08,2.86,-18416.31,-3.68,-30277.02,-6.05,2026-05-18T15:34:36+08:00,2026-05-18T15:36:22+08:00
000065,北方国际,12.29,-2.15,流出,-1241.32,-4.9,-271.42,-1.07,-969.91,-3.83,-1523.63,-6.01,2764.96,10.9,2026-05-18T15:34:21+08:00,2026-05-18T15:36:22+08:00
000066,中国长城,20.21,-1.41,流出,-66317.82,-10.19,-32881.61,-5.05,-33436.21,-5.14,2182.34,0.34,64135.48,9.85,2026-05-18T15:34:24+08:00,2026-05-18T15:36:22+08:00
000068,华控赛格,3.33,0.91,流入,887.4,11.33,-9.71,-0.12,897.11,11.46,-166.99,-2.13,-720.41,-9.2,2026-05-18T15:34:33+08:00,2026-05-18T15:36:22+08:00
000069,华侨城Ａ,2.07,-1.43,流出,-1919.78,-20.33,-1102.25,-11.67,-817.53,-8.66,13.84,0.15,1905.94,20.18,2026-05-18T15:34:30+08:00,2026-05-18T15:36:22+08:00
000070,特发信息,19.49,2.26,流入,1453.95,1.05,-3570.82,-2.57,5024.77,3.62,-10.29,-0.01,-1443.66,-1.04,2026-05-18T15:34:33+08:00,2026-05-18T15:36:22+08:00
000078,ST海王,2.0,-5.21,流出,-34.56,-8.04,0.0,0.0,-34.56,-8.04,-56.36,-13.11,90.92,21.14,2026-05-18T15:34:39+08:00,2026-05-18T15:36:22+08:00
000088,盐 田 港,4.52,0.22,流出,-305.04,-2.82,-363.97,-3.37,58.93,0.55,893.87,8.27,-588.84,-5.45,2026-05-18T15:34:27+08:00,2026-05-18T15:36:22+08:00
000089,深圳机场,6.76,0.0,流入,883.82,15.6,432.82,7.64,451.0,7.96,-60.94,-1.08,-822.88,-14.52,2026-05-18T15:34:36+08:00,2026-05-18T15:36:22+08:00
000090,天健集团,3.4,-0.58,流出,-1052.17,-18.68,-1122.66,-19.94,70.49,1.25,99.41,1.77,952.76,16.92,2026-05-18T15:34:39+08:00,2026-05-18T15:36:22+08:00
000096,广聚能源,9.07,0.44,流入,207.2,3.73,-256.71,-4.62,463.91,8.35,66.42,1.2,-273.62,-4.93,2026-05-18T15:34:42+08:00,2026-05-18T15:36:22+08:00
000099,中信海直,16.87,-0.59,流出,-1701.77,-14.38,-606.66,-5.13,-1095.11,-9.25,-82.91,-0.7,1784.68,15.08,2026-05-18T15:34:33+08:00,2026-05-18T15:36:22+08:00
000100,TCL科技,4.22,0.96,流入,7330.07,4.05,6347.67,3.51,982.41,0.54,-5629.25,-3.11,-1700.82,-0.94,2026-05-18T15:34:30+08:00,2026-05-18T15:36:22+08:00
000151,中成股份,12.27,4.16,流入,466.58,3.91,242.29,2.03,224.29,1.88,597.19,5.0,-1063.78,-8.91,2026-05-18T15:34:36+08:00,2026-05-18T15:36:22+08:00
000153,丰原药业,6.13,-1.13,流入,59.72,1.27,152.0,3.24,-92.28,-1.97,567.47,12.1,-627.2,-13.37,2026-05-18T15:34:42+08:00,2026-05-18T15:36:22+08:00
000155,川能动力,16.12,1.83,流出,-4650.71,-6.93,-1796.39,-2.68,-2854.32,-4.25,2364.2,3.52,2286.5,3.41,2026-05-18T15:34:45+08:00,2026-05-18T15:36:22+08:00
000156,华数传媒,7.53,3.72,流入,737.93,4.46,375.31,2.27,362.62,2.19,-568.64,-3.44,-169.29,-1.02,2026-05-18T15:34:45+08:00,2026-05-18T15:36:22+08:00
000157,中联重科,7.31,-2.92,流出,-6392.63,-10.06,-251.08,-0.39,-6141.55,-9.66,443.13,0.7,5949.5,9.36,2026-05-18T15:34:39+08:00,2026-05-18T15:36:22+08:00
000158,常山北明,16.58,-1.84,流出,-6263.11,-13.65,-3145.96,-6.86,-3117.14,-6.79,-1604.22,-3.5,7867.33,17.15,2026-05-18T15:34:33+08:00,2026-05-18T15:36:22+08:00
000159,国际实业,6.99,1.3,流出,-2462.82,-6.95,-1950.2,-5.5,-512.62,-1.45,-69.28,-0.2,2532.1,7.15,2026-05-18T15:34:36+08:00,2026-05-18T15:36:22+08:00
000166,申万宏源,4.47,-1.54,流入,1654.93,3.61,1734.61,3.78,-79.68,-0.17,3075.44,6.7,-4730.37,-10.31,2026-05-18T15:34:48+08:00,2026-05-18T15:36:22+08:00
000301,东方盛虹,12.56,-3.53,流出,-2822.62,-6.97,-2138.26,-5.28,-684.36,-1.69,-653.99,-1.61,3476.61,8.58,2026-05-18T15:34:39+08:00,2026-05-18T15:36:22+08:00
000333,美的集团,82.83,0.31,流入,15017.25,4.81,6475.63,2.07,8541.63,2.73,-11073.58,-3.55,-3943.68,-1.26,2026-05-18T15:34:42+08:00,2026-05-18T15:36:22+08:00
000338,潍柴动力,33.3,-4.23,流出,-988.77,-0.25,-9597.08,-2.43,8608.31,2.18,-10494.81,-2.66,11483.58,2.91,2026-05-18T15:34:48+08:00,2026-05-18T15:36:22+08:00
000400,许继电气,26.48,0.46,流出,-1198.18,-2.39,522.7,1.04,-1720.88,-3.44,642.94,1.28,555.24,1.11,2026-05-18T15:34:51+08:00,2026-05-18T15:36:22+08:00
000401,金隅冀东,4.06,-1.22,流出,-846.59,-18.57,-1038.35,-22.77,191.76,4.21,463.87,10.17,382.72,8.39,2026-05-18T15:34:42+08:00,2026-05-18T15:36:22+08:00
000402,金 融 街,2.96,-1.66,流出,-69.9,-0.37,1558.45,8.17,-1628.35,-8.53,-1416.01,-7.42,1485.91,7.79,2026-05-18T15:34:45+08:00,2026-05-18T15:36:22+08:00
000403,派林生物,10.76,-3.93,流出,-4504.87,-30.75,-2087.83,-14.25,-2417.04,-16.5,1677.86,11.45,2827.01,19.3,2026-05-18T15:34:36+08:00,2026-05-18T15:36:22+08:00
000404,长虹华意,8.85,3.87,流入,2175.06,6.23,219.05,0.63,1956.01,5.61,2191.17,6.28,-4366.22,-12.52,2026-05-18T15:34:48+08:00,2026-05-18T15:36:22+08:00
000407,胜利股份,4.66,4.02,流入,799.5,4.8,591.63,3.55,207.88,1.25,-67.72,-0.41,-731.78,-4.39,2026-05-18T15:34:54+08:00,2026-05-18T15:36:22+08:00
000408,藏格矿业,80.14,-4.26,流出,-16543.43,-9.12,-11765.13,-6.49,-4778.3,-2.63,1413.6,0.78,15129.84,8.34,2026-05-18T15:34:57+08:00,2026-05-18T15:36:22+08:00
000409,云鼎科技,9.81,-0.1,流出,-170.22,-2.56,-86.49,-1.3,-83.73,-1.26,213.53,3.21,-43.32,-0.65,2026-05-18T15:34:51+08:00,2026-05-18T15:36:22+08:00
000410,沈阳机床,5.86,-3.14,流入,352.65,1.87,-76.0,-0.4,428.66,2.28,673.3,3.58,-1025.96,-5.45,2026-05-18T15:34:45+08:00,2026-05-18T15:36:22+08:00
000411,英特集团,11.92,1.1,流入,6942.2,39.37,275.68,1.56,6666.52,37.81,-320.72,-1.82,-6621.48,-37.55,2026-05-18T15:34:00+08:00,2026-05-18T15:36:22+08:00
000415,渤海租赁,4.1,-5.31,流出,-403.53,-0.91,-1103.18,-2.47,699.65,1.57,2980.41,6.69,-2576.87,-5.78,2026-05-18T15:34:51+08:00,2026-05-18T15:36:22+08:00
000417,合百集团,7.87,10.07,流入,3830.61,51.38,5135.92,68.88,-1305.32,-17.51,-1977.18,-26.52,-1853.43,-24.86,2026-05-18T15:34:48+08:00,2026-05-18T15:36:22+08:00
000419,通程控股,5.5,0.0,流出,-254.39,-5.56,-216.68,-4.74,-37.72,-0.82,1071.4,23.42,-817.01,-17.86,2026-05-18T15:34:39+08:00,2026-05-18T15:36:22+08:00
000420,吉林化纤,5.17,1.57,流入,7038.14,10.98,4346.14,6.78,2692.0,4.2,49.31,0.08,-7087.45,-11.05,2026-05-18T15:34:54+08:00,2026-05-18T15:36:22+08:00
000421,南京公用,6.21,0.16,流入,130.57,2.67,-241.46,-4.95,372.02,7.62,-189.8,-3.89,59.23,1.21,2026-05-18T15:34:54+08:00,2026-05-18T15:36:22+08:00
000422,湖北宜化,15.04,-2.34,流出,-5644.6,-11.44,-1688.78,-3.42,-3955.82,-8.01,1260.36,2.55,4384.24,8.88,2026-05-18T15:34:57+08:00,2026-05-18T15:36:22+08:00
000423,东阿阿胶,50.74,-2.91,流出,-1540.14,-4.88,-638.29,-2.02,-901.86,-2.86,1181.75,3.74,358.39,1.14,2026-05-18T15:34:03+08:00,2026-05-18T15:36:30+08:00
000425,徐工机械,9.46,-7.35,流出,-23743.62,-11.66,-26366.52,-12.94,2622.9,1.29,15556.2,7.64,8187.42,4.02,2026-05-18T15:34:00+08:00,2026-05-18T15:36:30+08:00
000426,兴业银锡,43.0,-2.58,流出,-26358.56,-9.73,-17839.51,-6.59,-8519.05,-3.14,4368.82,1.61,21989.74,8.12,2026-05-18T15:34:51+08:00,2026-05-18T15:36:30+08:00
000428,华天酒店,3.69,-0.27,流入,313.92,5.36,0.0,0.0,313.92,5.36,517.4,8.84,-831.31,-14.2,2026-05-18T15:34:03+08:00,2026-05-18T15:36:30+08:00
000429,粤高速Ａ,12.96,-1.29,流入,189.24,2.89,-98.63,-1.51,287.88,4.4,-302.14,-4.62,112.9,1.73,2026-05-18T15:34:42+08:00,2026-05-18T15:36:30+08:00
000498,山东路桥,5.31,-0.75,流入,80.35,1.93,432.36,10.36,-352.01,-8.44,-163.17,-3.91,82.83,1.99,2026-05-18T15:34:06+08:00,2026-05-18T15:36:30+08:00
000501,武商集团,7.73,-1.02,流出,-463.91,-10.72,-317.77,-7.34,-146.15,-3.38,304.9,7.04,159.02,3.67,2026-05-18T15:34:57+08:00,2026-05-18T15:36:30+08:00
000503,国新健康,7.61,-1.17,流出,-1276.85,-12.91,-765.4,-7.74,-511.45,-5.17,74.61,0.75,1202.24,12.16,2026-05-18T15:34:06+08:00,2026-05-18T15:36:30+08:00
000505,京粮控股,6.55,-1.36,流出,-590.62,-6.71,-100.01,-1.14,-490.61,-5.58,-865.61,-9.84,1456.23,16.55,2026-05-18T15:34:00+08:00,2026-05-18T15:36:30+08:00
000506,招金黄金,14.17,-1.87,流出,-1872.39,-4.67,-759.85,-1.9,-1112.53,-2.77,-333.8,-0.83,2206.19,5.5,2026-05-18T15:34:12+08:00,2026-05-18T15:36:30+08:00
000507,珠海港,5.16,-0.58,流出,-102.36,-2.36,-458.45,-10.55,356.09,8.19,332.29,7.65,-229.92,-5.29,2026-05-18T15:34:45+08:00,2026-05-18T15:36:30+08:00
000509,华塑控股,3.94,3.41,流入,1468.55,7.39,102.1,0.51,1366.45,6.87,580.19,2.92,-2048.74,-10.31,2026-05-18T15:34:00+08:00,2026-05-18T15:36:30+08:00
000510,新金路,13.82,-1.5,流出,-6435.78,-12.56,-3377.3,-6.59,-3058.49,-5.97,1330.08,2.59,5105.7,9.96,2026-05-18T15:34:48+08:00,2026-05-18T15:36:30+08:00
000513,丽珠集团,30.91,0.1,流出,-1628.02,-12.3,-340.69,-2.57,-1287.33,-9.73,-356.8,-2.7,1984.82,15.0,2026-05-18T15:34:15+08:00,2026-05-18T15:36:30+08:00
000514,渝 开 发,4.76,-0.63,流出,-42.35,-1.04,-202.53,-4.96,160.18,3.92,54.69,1.34,-12.33,-0.3,2026-05-18T15:34:51+08:00,2026-05-18T15:36:30+08:00
000516,国际医学,4.43,-1.34,流出,-602.47,-8.38,-579.22,-8.06,-23.26,-0.32,170.45,2.37,432.02,6.01,2026-05-18T15:34:03+08:00,2026-05-18T15:36:30+08:00
000517,荣安地产,1.98,0.0,流出,-325.09,-5.63,0.0,0.0,-325.09,-5.63,-106.65,-1.85,431.74,7.48,2026-05-18T15:34:54+08:00,2026-05-18T15:36:30+08:00
000519,中兵红箭,17.61,0.17,流出,-118.35,-0.33,1019.73,2.83,-1138.07,-3.16,490.87,1.36,-372.52,-1.04,2026-05-18T15:34:18+08:00,2026-05-18T15:36:30+08:00
000520,凤凰航运,4.06,1.75,流入,464.19,6.68,-134.13,-1.93,598.33,8.61,450.37,6.48,-914.56,-13.16,2026-05-18T15:34:12+08:00,2026-05-18T15:36:30+08:00
000521,长虹美菱,5.49,-1.96,流出,-89.5,-1.84,-117.81,-2.43,28.31,0.58,-234.85,-4.84,324.35,6.68,2026-05-18T15:34:57+08:00,2026-05-18T15:36:30+08:00
000523,红棉股份,3.47,0.58,流入,686.28,6.1,730.95,6.5,-44.67,-0.4,-372.67,-3.31,-313.61,-2.79,2026-05-18T15:34:03+08:00,2026-05-18T15:36:30+08:00
000524,岭南控股,9.45,0.0,流入,417.85,7.88,0.0,0.0,417.85,7.88,-105.38,-1.99,-312.47,-5.89,2026-05-18T15:34:00+08:00,2026-05-18T15:36:30+08:00
000525,红太阳,5.09,-0.78,流出,-138.95,-1.38,-309.01,-3.07,170.05,1.69,-714.97,-7.1,853.92,8.48,2026-05-18T15:34:03+08:00,2026-05-18T15:36:30+08:00
000526,学大教育,33.64,-1.32,流出,-302.31,-4.35,-119.03,-1.71,-183.28,-2.64,-125.82,-1.81,428.13,6.16,2026-05-18T15:34:06+08:00,2026-05-18T15:36:30+08:00
000528,柳    工,9.28,-2.42,流出,-1929.64,-5.54,-1382.22,-3.97,-547.42,-1.57,2520.32,7.24,-590.67,-1.7,2026-05-18T15:34:06+08:00,2026-05-18T15:36:30+08:00
000529,广弘控股,5.33,-0.74,流出,-241.16,-9.41,-131.38,-5.13,-109.78,-4.28,172.32,6.72,68.84,2.69,2026-05-18T15:34:09+08:00,2026-05-18T15:36:30+08:00
000530,冰山冷热,5.86,-2.17,流出,-973.59,-7.25,-126.93,-0.95,-846.66,-6.31,1181.17,8.8,-207.58,-1.55,2026-05-18T15:34:15+08:00,2026-05-18T15:36:30+08:00
000531,穗恒运Ａ,7.35,3.96,流入,387.73,2.25,-575.1,-3.33,962.84,5.58,219.47,1.27,-607.2,-3.52,2026-05-18T15:34:18+08:00,2026-05-18T15:36:30+08:00
000532,华金资本,12.2,2.61,流入,1080.45,10.17,107.96,1.02,972.49,9.15,363.99,3.43,-1444.45,-13.6,2026-05-18T15:34:21+08:00,2026-05-18T15:36:30+08:00
000533,顺钠股份,13.34,-2.13,流出,-5134.47,-7.47,-3033.07,-4.41,-2101.39,-3.06,-27.33,-0.04,5161.8,7.51,2026-05-18T15:34:24+08:00,2026-05-18T15:36:30+08:00
000534,万泽股份,37.49,1.65,流出,-1747.75,-2.71,61.35,0.1,-1809.11,-2.81,-2230.23,-3.46,3977.98,6.17,2026-05-18T15:34:12+08:00,2026-05-18T15:36:30+08:00
000536,华映科技,3.96,1.28,流入,1035.46,7.85,1333.72,10.11,-298.27,-2.26,-457.64,-3.47,-577.82,-4.38,2026-05-18T15:34:09+08:00,2026-05-18T15:36:30+08:00
000537,绿发电力,11.18,5.97,流入,3849.13,4.51,954.52,1.12,2894.61,3.39,-108.17,-0.13,-3740.96,-4.39,2026-05-18T15:34:21+08:00,2026-05-18T15:36:30+08:00
000538,云南白药,50.86,-0.08,流出,-3129.49,-12.1,-1547.98,-5.98,-1581.51,-6.11,941.65,3.64,2187.84,8.46,2026-05-18T15:34:15+08:00,2026-05-18T15:36:30+08:00
000539,粤电力Ａ,6.98,1.16,流出,-1269.5,-1.29,876.45,0.89,-2145.95,-2.18,-3413.74,-3.46,4683.24,4.75,2026-05-18T15:34:27+08:00,2026-05-18T15:36:30+08:00
000541,佛山照明,5.27,-1.86,流出,-140.72,-2.37,-244.01,-4.11,103.29,1.74,1004.36,16.91,-863.63,-14.54,2026-05-18T15:34:18+08:00,2026-05-18T15:36:30+08:00
000543,皖能电力,8.64,2.49,流入,5446.37,7.86,7170.84,10.35,-1724.46,-2.49,-3570.08,-5.15,-1876.29,-2.71,2026-05-18T15:34:24+08:00,2026-05-18T15:36:30+08:00
000544,中原环保,8.18,0.49,流入,88.52,3.19,0.0,0.0,88.52,3.19,132.46,4.77,-220.98,-7.96,2026-05-18T15:34:30+08:00,2026-05-18T15:36:30+08:00
000545,金浦钛业,2.83,-3.08,流出,-5647.84,-37.85,-2075.13,-13.91,-3572.71,-23.94,1149.87,7.71,4497.97,30.14,2026-05-18T15:34:27+08:00,2026-05-18T15:36:30+08:00
000546,金圆股份,6.68,-2.2,流出,-3925.43,-14.16,-927.36,-3.35,-2998.07,-10.81,-1040.27,-3.75,4965.7,17.91,2026-05-18T15:34:21+08:00,2026-05-18T15:36:30+08:00
000547,航天发展,25.4,0.4,流出,-15728.5,-6.41,-9265.15,-3.78,-6463.35,-2.64,341.74,0.14,15386.76,6.27,2026-05-18T15:34:33+08:00,2026-05-18T15:36:30+08:00
000548,湖南投资,5.07,0.6,流出,-13.78,-0.31,-23.83,-0.54,10.05,0.23,594.78,13.43,-580.99,-13.12,2026-05-18T15:34:12+08:00,2026-05-18T15:36:30+08:00
000550,江铃汽车,18.09,-1.9,流出,-646.97,-7.94,-95.65,-1.17,-551.32,-6.77,570.97,7.01,76.0,0.93,2026-05-18T15:34:15+08:00,2026-05-18T15:36:30+08:00
000551,创元科技,17.48,2.28,流入,2631.39,4.77,1857.68,3.37,773.72,1.4,1755.01,3.18,-4386.41,-7.96,2026-05-18T15:34:06+08:00,2026-05-18T15:36:30+08:00
000552,甘肃能化,2.81,1.44,流出,-160.95,-0.66,-962.05,-3.96,801.09,3.3,-491.72,-2.03,652.68,2.69,2026-05-18T15:34:18+08:00,2026-05-18T15:36:30+08:00
000553,安道麦A,6.92,0.44,流入,166.45,1.49,58.12,0.52,108.33,0.97,-500.93,-4.47,334.48,2.99,2026-05-18T15:34:24+08:00,2026-05-18T15:36:30+08:00
000554,泰山石油,7.81,3.44,流入,6.31,0.03,1273.83,6.71,-1267.52,-6.68,815.13,4.29,-821.44,-4.33,2026-05-18T15:34:21+08:00,2026-05-18T15:36:30+08:00
000555,神州信息,13.83,0.44,流出,-791.6,-3.58,-738.95,-3.34,-52.65,-0.24,-884.45,-4.0,1676.05,7.58,2026-05-18T15:34:27+08:00,2026-05-18T15:36:30+08:00
000557,西部创业,4.48,-0.44,流入,24.46,0.84,140.49,4.8,-116.03,-3.97,83.07,2.84,-107.53,-3.68,2026-05-18T15:34:36+08:00,2026-05-18T15:36:30+08:00
000558,天府文旅,3.86,-1.03,流出,-206.67,-2.34,29.63,0.34,-236.3,-2.67,-266.43,-3.02,473.1,5.35,2026-05-18T15:34:09+08:00,2026-05-18T15:36:30+08:00
000559,万向钱潮,18.18,3.89,流入,29549.09,8.06,22886.32,6.24,6662.77,1.82,-4820.74,-1.32,-24728.35,-6.75,2026-05-18T15:34:30+08:00,2026-05-18T15:36:30+08:00
000560,我爱我家,2.95,-2.96,流出,-4506.25,-14.38,-1554.01,-4.96,-2952.24,-9.42,1203.95,3.84,3302.31,10.54,2026-05-18T15:34:39+08:00,2026-05-18T15:36:30+08:00
000561,烽火电子,9.36,1.08,流入,329.94,4.21,499.77,6.38,-169.83,-2.17,93.31,1.19,-423.26,-5.4,2026-05-18T15:34:30+08:00,2026-05-18T15:36:30+08:00
000563,陕国投Ａ,3.07,-0.32,流出,-185.37,-1.92,67.6,0.7,-252.97,-2.62,258.57,2.68,-73.2,-0.76,2026-05-18T15:34:33+08:00,2026-05-18T15:36:30+08:00
