代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000420,吉林化纤,5.34,4.5,流入,4064.13,5.68,1142.6,1.6,2921.52,4.08,970.68,1.36,-5034.81,-7.04,2026-05-06T15:00:00+08:00,2026-05-07T16:49:01+08:00
000421,南京公用,6.34,0.16,流入,593.72,9.13,226.96,3.49,366.76,5.64,-44.79,-0.69,-548.93,-8.44,2026-05-06T15:00:00+08:00,2026-05-07T16:49:02+08:00
000422,湖北宜化,16.75,-0.89,流出,-2225.24,-2.51,-2618.1,-2.95,392.86,0.44,2939.81,3.31,-714.57,-0.81,2026-05-06T15:00:00+08:00,2026-05-07T16:49:04+08:00
000423,东阿阿胶,53.15,-3.36,流入,6652.72,10.42,2186.46,3.43,4466.26,7.0,-1121.56,-1.76,-5531.16,-8.67,2026-05-06T15:00:00+08:00,2026-05-07T16:49:05+08:00
000425,徐工机械,10.12,1.71,流入,3671.14,2.91,5304.25,4.21,-1633.12,-1.3,-2496.63,-1.98,-1174.5,-0.93,2026-05-06T15:00:00+08:00,2026-05-07T16:49:06+08:00
000426,兴业银锡,45.18,6.61,流入,14407.25,3.68,6955.53,1.78,7451.71,1.9,-102.24,-0.03,-14305.0,-3.66,2026-05-06T15:00:00+08:00,2026-05-07T16:49:08+08:00
000428,华天酒店,3.79,-1.81,流出,-117.79,-2.14,-176.03,-3.2,58.24,1.06,358.93,6.52,-241.14,-4.38,2026-05-06T15:00:00+08:00,2026-05-07T16:49:09+08:00
000429,粤高速Ａ,12.53,-0.4,流出,-224.13,-2.29,23.66,0.24,-247.78,-2.53,549.33,5.6,-325.2,-3.32,2026-05-06T15:00:00+08:00,2026-05-07T16:49:11+08:00
000498,山东路桥,5.53,-0.18,流入,866.75,8.84,257.12,2.62,609.63,6.22,416.25,4.25,-1283.0,-13.09,2026-05-06T15:00:00+08:00,2026-05-07T16:49:12+08:00
000501,武商集团,8.31,-0.84,流出,-606.96,-10.89,113.23,2.03,-720.19,-12.92,242.58,4.35,364.38,6.54,2026-05-06T15:00:00+08:00,2026-05-07T16:49:13+08:00
000503,国新健康,7.9,-0.13,流入,309.8,2.6,-303.24,-2.54,613.04,5.14,-574.2,-4.81,264.4,2.22,2026-05-06T15:00:00+08:00,2026-05-07T16:49:15+08:00
000505,京粮控股,6.69,1.21,流出,-111.57,-1.35,420.97,5.08,-532.54,-6.42,-548.09,-6.61,659.66,7.96,2026-05-06T15:00:00+08:00,2026-05-07T16:49:16+08:00
000506,招金黄金,16.55,3.44,流出,-2131.35,-2.97,2163.52,3.02,-4294.87,-5.99,3957.96,5.52,-1826.61,-2.55,2026-05-06T15:00:00+08:00,2026-05-07T16:49:17+08:00
000507,珠海港,5.26,1.35,流入,821.07,11.72,928.83,13.26,-107.77,-1.54,-448.07,-6.4,-373.0,-5.33,2026-05-06T15:00:00+08:00,2026-05-07T16:49:20+08:00
000509,华塑控股,3.57,-0.56,流出,-510.62,-7.64,-408.59,-6.11,-102.03,-1.53,376.62,5.64,134.0,2.01,2026-05-06T15:00:00+08:00,2026-05-07T16:49:21+08:00
000510,新金路,15.45,9.26,流入,8114.57,8.89,4099.61,4.49,4014.96,4.4,1297.63,1.42,-9412.2,-10.32,2026-05-06T15:00:00+08:00,2026-05-07T16:49:23+08:00
000513,丽珠集团,32.58,-0.21,流入,2291.4,10.67,772.58,3.6,1518.83,7.07,520.86,2.42,-2812.26,-13.09,2026-05-06T15:00:00+08:00,2026-05-07T16:49:25+08:00
000514,渝 开 发,5.16,4.67,流入,1831.98,9.85,396.74,2.13,1435.24,7.72,-909.44,-4.89,-922.54,-4.96,2026-05-06T15:00:00+08:00,2026-05-07T16:49:26+08:00
000516,国际医学,4.6,0.0,流出,-948.56,-8.73,-187.85,-1.73,-760.71,-7.0,166.12,1.53,782.45,7.2,2026-05-06T15:00:00+08:00,2026-05-07T16:49:30+08:00
000517,荣安地产,2.08,2.97,流出,-435.92,-5.99,249.32,3.43,-685.24,-9.42,6.68,0.09,429.24,5.9,2026-05-06T15:00:00+08:00,2026-05-07T16:49:33+08:00
000519,中兵红箭,17.92,1.01,流出,-3161.05,-6.03,467.22,0.89,-3628.28,-6.92,-1492.42,-2.84,4653.47,8.87,2026-05-06T15:00:00+08:00,2026-05-07T16:49:35+08:00
000520,凤凰航运,3.98,0.76,流出,-285.85,-5.74,-428.8,-8.61,142.95,2.87,-262.33,-5.27,548.18,11.01,2026-05-06T15:00:00+08:00,2026-05-07T16:49:36+08:00
000521,长虹美菱,5.69,0.53,流出,-747.37,-14.9,-562.49,-11.21,-184.88,-3.68,170.35,3.4,577.02,11.5,2026-05-06T15:00:00+08:00,2026-05-07T16:49:38+08:00
000523,红棉股份,3.42,-0.87,流出,-417.77,-4.67,-109.35,-1.22,-308.41,-3.45,275.45,3.08,142.31,1.59,2026-05-06T15:00:00+08:00,2026-05-07T16:49:39+08:00
000524,岭南控股,10.07,-0.89,流入,449.36,5.28,-123.6,-1.45,572.96,6.74,-522.14,-6.14,72.78,0.86,2026-05-06T15:00:00+08:00,2026-05-07T16:49:40+08:00
000525,红太阳,5.4,-2.7,流出,-760.98,-3.98,-1085.8,-5.67,324.81,1.7,92.63,0.48,668.36,3.49,2026-05-06T15:00:00+08:00,2026-05-07T16:49:42+08:00
000526,学大教育,35.4,1.84,流出,-220.11,-1.78,-181.56,-1.47,-38.55,-0.31,-52.23,-0.42,272.34,2.2,2026-05-06T15:00:00+08:00,2026-05-07T16:49:43+08:00
000528,柳 工,9.93,2.8,流入,4705.31,8.17,5329.06,9.25,-623.75,-1.08,-2288.46,-3.97,-2416.84,-4.19,2026-05-06T15:00:00+08:00,2026-05-07T16:49:45+08:00
000529,广弘控股,5.68,0.35,流出,-91.47,-3.26,0.0,0.0,-91.47,-3.26,-142.32,-5.08,233.79,8.34,2026-05-06T15:00:00+08:00,2026-05-07T16:49:46+08:00
000530,冰山冷热,6.03,2.03,流出,-147.54,-1.47,119.05,1.19,-266.58,-2.66,-122.72,-1.22,270.25,2.7,2026-05-06T15:00:00+08:00,2026-05-07T16:49:47+08:00
000531,穗恒运Ａ,7.18,1.84,流出,-1255.75,-7.41,-139.29,-0.82,-1116.46,-6.59,515.7,3.04,740.05,4.37,2026-05-06T15:00:00+08:00,2026-05-07T16:49:49+08:00
000532,华金资本,12.61,-0.39,流出,-2149.92,-19.64,-404.1,-3.69,-1745.82,-15.95,651.99,5.96,1497.93,13.68,2026-05-06T15:00:00+08:00,2026-05-07T16:49:50+08:00
000533,顺钠股份,13.34,5.62,流出,-305.69,-0.34,2362.07,2.65,-2667.76,-2.99,-1648.77,-1.85,1954.46,2.19,2026-05-06T15:00:00+08:00,2026-05-07T16:49:51+08:00
000534,万泽股份,40.8,3.21,流出,-265.94,-0.24,-20.54,-0.02,-245.4,-0.23,1850.79,1.7,-1584.84,-1.46,2026-05-06T15:00:00+08:00,2026-05-07T16:49:54+08:00
000536,华映科技,4.0,1.52,流入,550.68,3.37,1042.88,6.38,-492.2,-3.01,-549.3,-3.36,-1.38,-0.01,2026-05-06T15:00:00+08:00,2026-05-07T16:49:55+08:00
000537,绿发电力,10.49,6.07,流入,4165.1,5.24,3721.3,4.68,443.8,0.56,-3286.19,-4.14,-878.91,-1.11,2026-05-06T15:00:00+08:00,2026-05-07T16:49:57+08:00
000538,云南白药,52.65,-0.75,流出,-11763.11,-18.07,-4280.73,-6.57,-7482.38,-11.49,5427.79,8.34,6335.32,9.73,2026-05-06T15:00:00+08:00,2026-05-07T16:49:58+08:00
000539,粤电力Ａ,7.03,7.66,流入,10266.06,8.17,5133.94,4.09,5132.12,4.08,-4150.83,-3.3,-6115.23,-4.87,2026-05-06T15:00:00+08:00,2026-05-07T16:50:00+08:00
000541,佛山照明,5.71,0.88,流入,217.21,5.77,33.39,0.89,183.82,4.89,-101.2,-2.69,-116.01,-3.08,2026-05-06T15:00:00+08:00,2026-05-07T16:50:01+08:00
000543,皖能电力,8.2,1.49,流入,2222.53,7.43,2909.18,9.72,-686.66,-2.29,-2549.63,-8.52,327.1,1.09,2026-05-06T15:00:00+08:00,2026-05-07T16:50:03+08:00
000544,中原环保,8.49,0.47,流入,994.06,13.19,169.83,2.25,824.23,10.94,-59.48,-0.79,-934.58,-12.4,2026-05-06T15:00:00+08:00,2026-05-07T16:50:04+08:00
000545,金浦钛业,3.04,0.66,流出,-102.13,-0.91,11.42,0.1,-113.55,-1.01,-462.33,-4.13,564.45,5.04,2026-05-06T15:00:00+08:00,2026-05-07T16:50:05+08:00
000546,金圆股份,7.82,1.3,流出,-2782.3,-3.49,-2944.76,-3.69,162.46,0.2,1430.14,1.79,1352.16,1.69,2026-05-06T15:00:00+08:00,2026-05-07T16:50:07+08:00
000547,航天发展,24.95,1.51,流出,-8724.2,-3.31,-415.61,-0.16,-8308.59,-3.16,-7678.66,-2.92,16402.86,6.23,2026-05-06T15:00:00+08:00,2026-05-07T16:50:09+08:00
000548,湖南投资,5.3,-0.56,流出,-54.45,-1.04,0.0,0.0,-54.45,-1.04,212.78,4.05,-158.33,-3.01,2026-05-06T15:00:00+08:00,2026-05-07T16:50:11+08:00
000550,江铃汽车,19.1,1.87,流出,-367.59,-3.19,285.78,2.48,-653.37,-5.67,-1214.91,-10.54,1582.5,13.73,2026-05-06T15:00:00+08:00,2026-05-07T16:50:12+08:00
000551,创元科技,16.42,0.86,流出,-6908.67,-9.45,-5632.13,-7.71,-1276.54,-1.75,-1524.08,-2.09,8432.75,11.54,2026-05-06T15:00:00+08:00,2026-05-07T16:50:13+08:00
000552,甘肃能化,2.89,0.35,流出,-3299.86,-11.48,-1860.17,-6.47,-1439.7,-5.01,543.31,1.89,2756.55,9.59,2026-05-06T15:00:00+08:00,2026-05-07T16:50:16+08:00
000553,安道麦A,7.5,9.97,流入,1175.43,2.98,3286.36,8.33,-2110.94,-5.35,698.7,1.77,-1874.13,-4.75,2026-05-06T15:00:00+08:00,2026-05-07T16:50:17+08:00
000554,泰山石油,8.04,-1.83,流出,-941.13,-4.75,-247.24,-1.25,-693.89,-3.5,825.63,4.16,115.5,0.58,2026-05-06T15:00:00+08:00,2026-05-07T16:50:19+08:00
000555,神州信息,14.28,4.16,流入,3873.4,7.81,-884.3,-1.78,4757.7,9.59,773.69,1.56,-4647.09,-9.37,2026-05-06T15:00:00+08:00,2026-05-07T16:50:20+08:00
000557,西部创业,4.7,0.0,流出,-691.74,-15.42,-316.13,-7.05,-375.62,-8.37,-2.93,-0.07,694.67,15.48,2026-05-06T15:00:00+08:00,2026-05-07T16:50:21+08:00
000558,天府文旅,4.12,-3.06,流出,-2088.92,-11.55,-762.42,-4.21,-1326.5,-7.33,573.26,3.17,1515.66,8.38,2026-05-06T15:00:00+08:00,2026-05-07T16:50:23+08:00
000559,万向钱潮,16.62,3.29,流入,4028.45,3.03,1494.61,1.12,2533.84,1.9,-5696.11,-4.28,1667.66,1.25,2026-05-06T15:00:00+08:00,2026-05-07T16:51:42+08:00
000560,我爱我家,3.09,4.04,流入,8710.59,15.54,5377.47,9.59,3333.12,5.95,-2668.21,-4.76,-6042.38,-10.78,2026-05-06T15:00:00+08:00,2026-05-07T16:51:43+08:00
000561,烽火电子,9.64,1.37,流出,-484.13,-5.02,98.58,1.02,-582.71,-6.05,172.55,1.79,311.59,3.23,2026-05-06T15:00:00+08:00,2026-05-07T16:51:44+08:00
000563,陕国投Ａ,3.27,0.31,流入,83.79,0.49,-620.78,-3.67,704.57,4.16,985.74,5.82,-1069.53,-6.32,2026-05-06T15:00:00+08:00,2026-05-07T16:51:46+08:00
000564,供销大集,1.81,3.43,流入,41.85,0.06,-1858.42,-2.75,1900.27,2.81,-2215.94,-3.28,2174.09,3.22,2026-05-06T15:00:00+08:00,2026-05-07T16:51:47+08:00
