代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000034,神州数码,23.17,-1.19,3.62,流入,424.7,0.59,-787.41,-1.09,1212.11,1.68,-162.05,-0.22,-262.65,-0.36,2026-06-10T15:14:51+08:00,2026-06-10T15:15:50+08:00
000035,中国天楹,5.0,-1.77,1.37,流出,-1337.94,-8.47,-33.67,-0.21,-1304.27,-8.26,-362.55,-2.3,1700.49,10.77,2026-06-10T15:14:54+08:00,2026-06-10T15:15:50+08:00
000036,华联控股,5.0,-2.15,1.42,流出,-432.76,-4.32,-431.32,-4.31,-1.44,-0.01,605.34,6.05,-172.58,-1.72,2026-06-10T15:15:36+08:00,2026-06-10T15:15:50+08:00
000037,深南电A,11.05,-2.99,12.51,流出,-3873.04,-8.17,-593.8,-1.25,-3279.24,-6.92,74.1,0.16,3798.94,8.01,2026-06-10T15:14:57+08:00,2026-06-10T15:15:50+08:00
000039,中集集团,9.25,-1.6,1.95,流出,-3218.07,-7.78,-317.35,-0.77,-2900.73,-7.01,2430.9,5.87,787.17,1.9,2026-06-10T15:15:30+08:00,2026-06-10T15:15:50+08:00
000042,中洲控股,9.21,-2.23,0.77,流出,-1184.8,-25.04,18.75,0.4,-1203.55,-25.43,7.38,0.16,1177.42,24.88,2026-06-10T15:15:39+08:00,2026-06-10T15:15:50+08:00
000045,深纺织Ａ,10.78,-2.53,1.34,流出,-723.22,-10.98,61.45,0.93,-784.67,-11.91,222.0,3.37,501.22,7.61,2026-06-10T15:15:39+08:00,2026-06-10T15:15:50+08:00
000048,京基智农,17.83,9.99,5.6,流入,6715.37,12.79,7047.45,13.43,-332.08,-0.63,-4310.22,-8.21,-2405.15,-4.58,2026-06-10T15:15:33+08:00,2026-06-10T15:15:50+08:00
000049,德赛电池,23.07,-1.49,1.64,流出,-832.62,-5.75,495.54,3.42,-1328.16,-9.17,-455.5,-3.15,1288.12,8.9,2026-06-10T15:15:42+08:00,2026-06-10T15:15:50+08:00
000050,深天马Ａ,8.0,-3.85,2.21,流出,-4353.32,-10.04,-2305.72,-5.32,-2047.61,-4.72,3130.14,7.22,1223.19,2.82,2026-06-10T15:15:42+08:00,2026-06-10T15:15:50+08:00
000055,方大集团,3.67,-0.81,4.43,流入,228.91,2.08,0.32,0.0,228.58,2.08,-124.46,-1.13,-104.44,-0.95,2026-06-10T15:15:00+08:00,2026-06-10T15:15:50+08:00
000056,*ST皇庭,1.73,-4.95,1.94,流出,-554.98,-18.19,-93.78,-3.07,-461.19,-15.12,208.58,6.84,346.4,11.35,2026-06-10T15:15:03+08:00,2026-06-10T15:15:50+08:00
000058,深 赛 格,6.87,-0.58,0.73,流出,-396.86,-8.15,-116.35,-2.39,-280.51,-5.76,-200.95,-4.13,597.81,12.28,2026-06-10T15:15:45+08:00,2026-06-10T15:15:50+08:00
000059,华锦股份,4.24,-0.47,1.25,流出,-761.57,-9.07,-159.75,-1.9,-601.82,-7.17,-11.5,-0.14,773.07,9.21,2026-06-10T15:15:48+08:00,2026-06-10T15:15:50+08:00
000060,中金岭南,6.95,-2.93,4.16,流出,-4892.45,-3.81,-3316.74,-2.58,-1575.7,-1.23,-7.9,-0.01,4900.35,3.82,2026-06-10T15:15:36+08:00,2026-06-10T15:15:50+08:00
000061,农 产 品,5.96,-0.5,0.63,流出,-1147.99,-17.12,-140.16,-2.09,-1007.83,-15.03,130.95,1.95,1017.04,15.16,2026-06-10T15:15:39+08:00,2026-06-10T15:15:50+08:00
000062,深圳华强,31.45,-2.36,4.41,流出,-11056.97,-7.63,-4655.0,-3.21,-6401.98,-4.42,-4853.86,-3.35,15910.83,10.98,2026-06-10T15:14:51+08:00,2026-06-10T15:15:50+08:00
000063,中兴通讯,38.42,-1.84,7.0,流出,-68092.39,-6.19,-66200.09,-6.02,-1892.29,-0.17,21152.1,1.92,46940.29,4.27,2026-06-10T15:15:36+08:00,2026-06-10T15:15:50+08:00
000065,北方国际,11.56,-5.01,2.3,流出,-2377.79,-9.11,296.56,1.14,-2674.36,-10.25,106.65,0.41,2271.14,8.7,2026-06-10T15:15:06+08:00,2026-06-10T15:15:50+08:00
000066,中国长城,16.14,-0.37,6.02,流入,7943.94,2.48,2575.11,0.8,5368.84,1.68,-4364.27,-1.36,-3579.68,-1.12,2026-06-10T15:15:45+08:00,2026-06-10T15:15:50+08:00
000068,华控赛格,3.54,-6.6,8.19,流出,-4441.87,-15.03,-2408.31,-8.15,-2033.56,-6.88,854.19,2.89,3587.68,12.14,2026-06-10T15:15:39+08:00,2026-06-10T15:15:50+08:00
000069,华侨城Ａ,1.86,0.54,0.63,流出,-671.24,-8.4,-177.64,-2.22,-493.6,-6.18,-90.22,-1.13,761.47,9.53,2026-06-10T15:15:42+08:00,2026-06-10T15:15:50+08:00
000070,特发信息,18.21,-6.76,11.38,流出,-19915.45,-11.07,-13136.44,-7.3,-6779.01,-3.77,4335.89,2.41,15579.56,8.66,2026-06-10T15:14:54+08:00,2026-06-10T15:15:50+08:00
000078,ST海王,1.53,-4.97,2.83,流出,-1361.0,-11.84,-469.8,-4.09,-891.2,-7.75,-134.68,-1.17,1495.68,13.01,2026-06-10T15:15:48+08:00,2026-06-10T15:15:50+08:00
000088,盐 田 港,4.24,0.24,0.66,流出,-187.94,-2.15,-106.05,-1.21,-81.89,-0.94,149.77,1.71,38.17,0.44,2026-06-10T15:15:09+08:00,2026-06-10T15:15:50+08:00
000089,深圳机场,6.41,0.16,0.44,流出,-1039.57,-18.21,-1084.83,-19.0,45.26,0.79,296.73,5.2,742.84,13.01,2026-06-10T15:14:57+08:00,2026-06-10T15:15:50+08:00
000090,天健集团,3.54,2.61,2.45,流出,-356.78,-2.22,-82.12,-0.51,-274.66,-1.71,-131.26,-0.82,488.04,3.04,2026-06-10T15:15:00+08:00,2026-06-10T15:15:50+08:00
000096,广聚能源,7.7,-1.28,1.02,流出,-456.23,-11.4,0.0,0.0,-456.23,-11.4,-147.14,-3.68,603.37,15.07,2026-06-10T15:15:42+08:00,2026-06-10T15:15:50+08:00
000099,中信海直,16.84,2.43,3.63,流入,291.55,0.62,1128.32,2.39,-836.77,-1.77,559.55,1.19,-851.1,-1.8,2026-06-10T15:15:45+08:00,2026-06-10T15:15:50+08:00
000100,TCL科技,4.67,-3.91,5.34,流出,-37512.48,-7.9,-8231.14,-1.73,-29281.35,-6.16,26470.82,5.57,11041.67,2.32,2026-06-10T15:15:48+08:00,2026-06-10T15:15:50+08:00
000151,中成股份,13.25,-4.33,5.92,流出,-775.88,-3.25,-1687.62,-7.06,911.74,3.82,-283.1,-1.18,1058.98,4.43,2026-06-10T15:14:51+08:00,2026-06-10T15:15:50+08:00
000153,丰原药业,5.49,-0.18,1.31,流入,8.22,0.25,0.0,0.0,8.22,0.25,-138.76,-4.22,130.54,3.97,2026-06-10T15:15:45+08:00,2026-06-10T15:15:50+08:00
000155,川能动力,12.96,-1.74,1.46,流出,-2132.21,-6.07,-1211.41,-3.45,-920.79,-2.62,115.1,0.33,2017.11,5.74,2026-06-10T15:14:54+08:00,2026-06-10T15:15:50+08:00
000156,华数传媒,6.58,0.61,0.45,流出,-418.58,-8.26,100.19,1.98,-518.77,-10.24,569.51,11.24,-150.94,-2.98,2026-06-10T15:14:57+08:00,2026-06-10T15:15:50+08:00
000157,中联重科,7.38,-3.15,1.05,流出,-7640.08,-13.89,-8273.06,-15.04,632.98,1.15,2463.56,4.48,5176.52,9.41,2026-06-10T15:15:03+08:00,2026-06-10T15:15:50+08:00
000158,常山北明,15.45,0.98,5.42,流出,-9167.6,-6.76,-4304.66,-3.17,-4862.94,-3.58,4953.13,3.65,4214.47,3.11,2026-06-10T15:14:51+08:00,2026-06-10T15:15:50+08:00
000159,国际实业,6.22,-0.96,5.51,流入,348.48,2.15,44.27,0.27,304.21,1.88,-212.6,-1.31,-135.89,-0.84,2026-06-10T15:14:54+08:00,2026-06-10T15:15:50+08:00
000166,申万宏源,4.38,1.86,0.47,流出,-2839.25,-6.18,-2471.59,-5.38,-367.66,-0.8,-404.06,-0.88,3243.31,7.07,2026-06-10T15:15:00+08:00,2026-06-10T15:15:50+08:00
000301,东方盛虹,11.72,0.34,0.21,流入,639.4,3.97,-128.09,-0.8,767.49,4.77,-398.55,-2.48,-240.85,-1.5,2026-06-10T15:15:06+08:00,2026-06-10T15:15:50+08:00
000333,美的集团,83.9,1.87,0.56,流入,12677.06,3.91,13805.23,4.26,-1128.16,-0.35,-15418.39,-4.76,2741.33,0.85,2026-06-10T15:15:12+08:00,2026-06-10T15:15:50+08:00
000338,潍柴动力,28.19,-7.12,4.82,流出,-53416.55,-7.97,-1807.44,-0.27,-51609.11,-7.7,-22882.2,-3.41,76298.74,11.38,2026-06-10T15:14:57+08:00,2026-06-10T15:15:50+08:00
000400,许继电气,21.69,-2.95,2.13,流出,-5033.71,-10.75,-1538.85,-3.29,-3494.86,-7.46,341.03,0.73,4692.69,10.02,2026-06-10T15:15:48+08:00,2026-06-10T15:15:50+08:00
000401,金隅冀东,3.85,-0.26,0.32,流入,47.66,1.49,-25.64,-0.8,73.3,2.3,-170.59,-5.34,122.92,3.85,2026-06-10T15:15:00+08:00,2026-06-10T15:15:50+08:00
000402,金 融 街,2.78,-0.36,1.38,流出,-318.47,-2.78,-806.08,-7.03,487.61,4.25,126.48,1.1,191.99,1.67,2026-06-10T15:15:03+08:00,2026-06-10T15:15:50+08:00
000403,派林生物,11.92,0.68,1.04,流出,-79.86,-0.69,222.07,1.93,-301.93,-2.62,47.54,0.41,32.33,0.28,2026-06-10T15:15:06+08:00,2026-06-10T15:15:50+08:00
000404,长虹华意,7.73,-3.01,2.9,流出,-1564.31,-10.07,-450.04,-2.9,-1114.28,-7.17,-422.12,-2.72,1986.43,12.79,2026-06-10T15:15:09+08:00,2026-06-10T15:15:50+08:00
000407,胜利股份,3.99,-1.72,1.7,流出,-396.87,-6.67,39.21,0.66,-436.08,-7.33,-1.66,-0.03,398.53,6.7,2026-06-10T15:14:51+08:00,2026-06-10T15:15:50+08:00
000408,藏格矿业,74.59,-0.94,0.58,流出,-3189.03,-4.69,1322.94,1.95,-4511.97,-6.64,-10.55,-0.02,3199.58,4.71,2026-06-10T15:15:03+08:00,2026-06-10T15:15:50+08:00
000409,云鼎科技,9.11,-3.6,1.21,流出,-1084.25,-16.51,-823.04,-12.53,-261.21,-3.98,47.59,0.72,1036.67,15.78,2026-06-10T15:15:15+08:00,2026-06-10T15:15:50+08:00
000410,沈阳机床,5.21,-1.7,1.52,流入,361.32,2.31,-1010.63,-6.47,1371.95,8.78,366.77,2.35,-728.09,-4.66,2026-06-10T15:14:54+08:00,2026-06-10T15:15:50+08:00
000411,英特集团,9.4,-4.18,2.18,流出,-547.09,-4.72,421.72,3.63,-968.81,-8.35,701.89,6.05,-154.79,-1.33,2026-06-10T15:15:18+08:00,2026-06-10T15:15:50+08:00
000415,渤海租赁,3.95,6.76,2.37,流入,3011.12,6.17,-1903.67,-3.9,4914.79,10.07,-2835.21,-5.81,-175.91,-0.36,2026-06-10T15:15:12+08:00,2026-06-10T15:15:50+08:00
000417,合百集团,7.35,3.23,10.46,流入,2490.41,4.16,448.5,0.75,2041.9,3.41,3015.46,5.03,-5505.87,-9.19,2026-06-10T15:15:09+08:00,2026-06-10T15:15:50+08:00
000419,通程控股,4.9,-0.81,1.17,流出,-202.39,-6.52,0.0,0.0,-202.39,-6.52,70.53,2.27,131.86,4.25,2026-06-10T15:15:15+08:00,2026-06-10T15:15:50+08:00
000420,吉林化纤,4.17,-3.25,3.12,流出,-3993.25,-12.48,-1310.49,-4.1,-2682.75,-8.39,1241.15,3.88,2752.1,8.6,2026-06-10T15:15:18+08:00,2026-06-10T15:15:50+08:00
000421,南京公用,5.49,-0.72,0.84,流出,-65.43,-2.47,0.0,0.0,-65.43,-2.47,-169.05,-6.38,234.47,8.85,2026-06-10T15:14:57+08:00,2026-06-10T15:15:50+08:00
000422,湖北宜化,12.9,1.02,2.2,流出,-39.03,-0.13,1936.72,6.47,-1975.76,-6.6,-662.21,-2.21,701.24,2.34,2026-06-10T15:15:00+08:00,2026-06-10T15:15:50+08:00
000423,东阿阿胶,50.14,2.16,0.73,流出,-724.36,-3.12,12.01,0.05,-736.37,-3.17,-470.96,-2.03,1195.32,5.14,2026-06-10T15:15:12+08:00,2026-06-10T15:15:50+08:00
000425,徐工机械,9.27,-6.93,2.43,流出,-16002.53,-7.82,-6108.06,-2.99,-9894.47,-4.84,11627.54,5.69,4374.99,2.14,2026-06-10T15:15:21+08:00,2026-06-10T15:15:50+08:00
000426,兴业银锡,35.41,-1.99,3.21,流出,-15969.41,-7.98,-7106.12,-3.55,-8863.29,-4.43,1841.45,0.92,14127.96,7.06,2026-06-10T15:15:21+08:00,2026-06-10T15:15:50+08:00
000428,华天酒店,3.38,-0.29,1.03,流入,218.77,6.16,0.0,0.0,218.77,6.16,-295.82,-8.33,77.05,2.17,2026-06-10T15:15:24+08:00,2026-06-10T15:15:50+08:00
000429,粤高速Ａ,13.97,-0.78,0.51,流出,-545.52,-5.81,-285.01,-3.04,-260.51,-2.78,-57.78,-0.62,603.3,6.43,2026-06-10T15:15:27+08:00,2026-06-10T15:15:50+08:00
000430,张家界,7.85,-0.51,5.89,流入,610.02,3.51,291.02,1.67,319.0,1.83,609.85,3.51,-1219.86,-7.01,2026-06-10T15:15:24+08:00,2026-06-10T15:15:50+08:00
000488,ST晨鸣,2.18,4.81,1.53,流入,496.99,9.12,204.5,3.75,292.49,5.37,-126.02,-2.31,-370.96,-6.8,2026-06-10T15:15:03+08:00,2026-06-10T15:15:50+08:00
000498,山东路桥,5.08,0.4,0.36,流出,-55.12,-2.08,-117.52,-4.44,62.39,2.36,-66.38,-2.51,121.5,4.59,2026-06-10T15:15:06+08:00,2026-06-10T15:15:50+08:00
000501,武商集团,7.24,1.12,0.68,流入,321.48,8.61,261.17,6.99,60.31,1.61,-160.65,-4.3,-160.84,-4.31,2026-06-10T15:15:06+08:00,2026-06-10T15:15:50+08:00
000503,国新健康,7.17,1.27,1.94,流入,626.5,4.6,-77.67,-0.57,704.17,5.17,338.67,2.49,-965.17,-7.09,2026-06-10T15:15:09+08:00,2026-06-10T15:15:50+08:00
000504,*ST生物,8.47,2.67,1.27,流入,163.04,4.66,146.17,4.18,16.86,0.48,-89.26,-2.55,-73.78,-2.11,2026-06-10T15:15:30+08:00,2026-06-10T15:15:50+08:00
000505,京粮控股,5.49,-0.9,1.37,流出,-353.41,-7.49,-99.98,-2.12,-253.43,-5.37,-433.87,-9.19,787.29,16.68,2026-06-10T15:15:15+08:00,2026-06-10T15:15:50+08:00
000506,招金黄金,12.75,-5.27,4.62,流出,-10440.38,-19.09,-4026.08,-7.36,-6414.3,-11.73,-2115.75,-3.87,12556.13,22.96,2026-06-10T15:15:12+08:00,2026-06-10T15:15:50+08:00
000507,珠海港,4.81,-2.43,1.23,流出,-1313.24,-24.52,-439.69,-8.21,-873.55,-16.31,406.55,7.59,906.68,16.93,2026-06-10T15:15:33+08:00,2026-06-10T15:15:50+08:00
000509,华塑控股,4.32,-10.0,14.8,流出,-4933.7,-6.96,1096.59,1.55,-6030.29,-8.5,1104.33,1.56,3829.36,5.4,2026-06-10T15:15:15+08:00,2026-06-10T15:15:50+08:00
000510,新金路,16.01,-4.7,7.17,流出,-271.6,-0.39,-157.27,-0.22,-114.33,-0.16,-4591.06,-6.57,4862.66,6.96,2026-06-10T15:15:18+08:00,2026-06-10T15:15:50+08:00
000513,丽珠集团,31.25,2.56,1.19,流出,-1110.58,-5.29,-454.77,-2.16,-655.81,-3.12,-240.93,-1.15,1351.51,6.43,2026-06-10T15:15:27+08:00,2026-06-10T15:15:50+08:00
000514,渝 开 发,4.26,0.0,1.24,流出,-441.46,-9.98,0.0,0.0,-441.46,-9.98,-191.27,-4.32,632.73,14.3,2026-06-10T15:15:30+08:00,2026-06-10T15:15:50+08:00
000516,国际医学,3.93,-1.5,0.92,流出,-572.39,-7.23,-39.62,-0.5,-532.77,-6.73,-231.02,-2.92,803.42,10.15,2026-06-10T15:15:18+08:00,2026-06-10T15:15:50+08:00
000517,荣安地产,1.97,-6.19,5.24,流入,2718.88,10.59,-78.74,-0.31,2797.62,10.9,830.39,3.23,-3549.26,-13.82,2026-06-10T15:15:36+08:00,2026-06-10T15:15:50+08:00
000518,四环生物,3.23,1.57,7.28,流入,399.67,1.67,618.31,2.59,-218.64,-0.92,47.0,0.2,-446.66,-1.87,2026-06-10T15:15:21+08:00,2026-06-10T15:15:50+08:00
000519,中兵红箭,18.77,-0.95,3.26,流出,-4131.56,-4.81,-1441.7,-1.68,-2689.86,-3.13,753.54,0.88,3378.02,3.93,2026-06-10T15:15:33+08:00,2026-06-10T15:15:50+08:00
000520,凤凰航运,4.31,-1.82,5.83,流入,799.24,3.1,-197.08,-0.76,996.32,3.86,-143.36,-0.56,-655.88,-2.54,2026-06-10T15:15:39+08:00,2026-06-10T15:15:50+08:00
000521,长虹美菱,5.71,4.2,2.74,流入,579.92,4.27,418.12,3.08,161.8,1.19,1154.87,8.51,-1734.79,-12.78,2026-06-10T15:15:09+08:00,2026-06-10T15:15:50+08:00
000523,红棉股份,2.91,-1.36,1.65,流出,-1264.73,-20.03,-696.19,-11.03,-568.53,-9.0,414.9,6.57,849.83,13.46,2026-06-10T15:15:36+08:00,2026-06-10T15:15:50+08:00
000524,岭南控股,9.08,1.45,1.28,流入,262.23,3.37,135.13,1.74,127.1,1.63,-102.69,-1.32,-159.54,-2.05,2026-06-10T15:15:21+08:00,2026-06-10T15:15:50+08:00
000525,红太阳,4.41,0.23,1.34,流入,122.58,1.87,-85.59,-1.31,208.16,3.18,-51.69,-0.79,-70.88,-1.08,2026-06-10T15:15:24+08:00,2026-06-10T15:15:50+08:00
000526,学大教育,26.69,1.91,1.9,流出,-96.97,-1.63,0.0,0.0,-96.97,-1.63,56.32,0.95,40.65,0.68,2026-06-10T15:15:24+08:00,2026-06-10T15:15:50+08:00
000528,柳    工,8.52,-2.74,1.56,流出,-1312.55,-4.84,-1153.84,-4.26,-158.72,-0.59,1411.42,5.21,-98.87,-0.36,2026-06-10T15:15:27+08:00,2026-06-10T15:15:50+08:00
000529,广弘控股,4.86,0.21,0.58,流出,-134.74,-8.49,0.0,0.0,-134.74,-8.49,-5.14,-0.32,139.88,8.82,2026-06-10T15:15:42+08:00,2026-06-10T15:15:50+08:00
000530,冰山冷热,6.42,-6.0,10.36,流出,-3900.09,-9.66,-2512.39,-6.22,-1387.71,-3.44,349.65,0.87,3550.44,8.79,2026-06-10T15:15:27+08:00,2026-06-10T15:15:50+08:00
000531,穗恒运Ａ,6.65,-4.18,2.36,流出,-2480.91,-17.3,-828.82,-5.78,-1652.09,-11.52,277.51,1.94,2203.4,15.36,2026-06-10T15:15:39+08:00,2026-06-10T15:15:50+08:00
000532,华金资本,11.88,-3.65,3.63,流出,-858.21,-5.82,-256.89,-1.74,-601.32,-4.08,1182.16,8.02,-323.95,-2.2,2026-06-10T15:15:45+08:00,2026-06-10T15:15:50+08:00
000533,顺钠股份,10.7,-3.43,3.78,流出,-4704.01,-16.94,-1320.98,-4.76,-3383.03,-12.19,-244.18,-0.88,4948.19,17.82,2026-06-10T15:15:12+08:00,2026-06-10T15:15:50+08:00
000534,万泽股份,28.74,-9.99,6.16,流出,-13608.76,-15.08,-7223.08,-8.0,-6385.69,-7.07,7070.81,7.83,6537.95,7.24,2026-06-10T15:15:30+08:00,2026-06-10T15:15:50+08:00
000536,华映科技,3.73,-6.52,3.59,流出,-3775.19,-10.09,-107.46,-0.29,-3667.74,-9.8,-2229.85,-5.96,6005.05,16.05,2026-06-10T15:15:33+08:00,2026-06-10T15:15:50+08:00
000537,绿发电力,8.68,-4.51,2.01,流出,-1010.86,-2.82,-737.83,-2.05,-273.03,-0.76,-60.6,-0.17,1071.45,2.98,2026-06-10T15:15:48+08:00,2026-06-10T15:15:50+08:00
000538,云南白药,50.14,1.46,0.5,流出,-420.01,-0.95,1227.38,2.77,-1647.39,-3.71,-1479.01,-3.33,1899.03,4.28,2026-06-10T15:15:30+08:00,2026-06-10T15:15:50+08:00
000539,粤电力Ａ,7.53,-7.27,6.52,流出,-9051.41,-7.07,-2973.59,-2.32,-6077.82,-4.75,-6214.52,-4.86,15265.93,11.93,2026-06-10T15:15:15+08:00,2026-06-10T15:15:50+08:00
000541,佛山照明,4.81,-1.23,0.48,流入,81.24,2.89,0.0,0.0,81.24,2.89,-71.52,-2.54,-9.72,-0.35,2026-06-10T15:15:18+08:00,2026-06-10T15:15:50+08:00
000543,皖能电力,8.52,-2.18,1.97,流出,-3472.89,-9.15,-1740.72,-4.58,-1732.17,-4.56,2473.28,6.51,999.61,2.63,2026-06-10T15:15:42+08:00,2026-06-10T15:15:50+08:00
000544,中原环保,7.71,-0.26,0.38,流出,-611.0,-21.51,184.12,6.48,-795.12,-27.99,568.98,20.03,42.02,1.48,2026-06-10T15:15:36+08:00,2026-06-10T15:15:50+08:00
000545,金浦钛业,2.33,-2.92,2.89,流出,-624.38,-9.37,-391.24,-5.87,-233.14,-3.5,-28.52,-0.43,652.9,9.8,2026-06-10T15:15:45+08:00,2026-06-10T15:15:50+08:00
000546,金圆股份,5.09,-1.55,4.1,流入,112.88,0.77,-159.34,-1.08,272.23,1.85,486.63,3.31,-599.51,-4.08,2026-06-10T15:15:21+08:00,2026-06-10T15:15:50+08:00
000547,航天发展,18.87,-3.18,5.51,流出,-26245.98,-15.8,-8276.73,-4.98,-17969.25,-10.82,-339.72,-0.2,26585.71,16.0,2026-06-10T15:14:51+08:00,2026-06-10T15:15:50+08:00
000548,湖南投资,4.54,-1.94,1.24,流出,-247.73,-8.83,0.0,0.0,-247.73,-8.83,30.18,1.08,217.55,7.76,2026-06-10T15:14:54+08:00,2026-06-10T15:15:50+08:00
000550,江铃汽车,16.94,2.11,0.61,流入,123.49,2.34,0.0,0.0,123.49,2.34,-212.41,-4.03,88.91,1.69,2026-06-10T15:15:24+08:00,2026-06-10T15:15:50+08:00
000551,创元科技,15.09,0.4,3.11,流入,1150.51,5.1,-199.84,-0.89,1350.36,5.98,1780.85,7.89,-2931.36,-12.98,2026-06-10T15:14:57+08:00,2026-06-10T15:15:50+08:00
