代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000021,深科技,29.13,3.12,流入,14781.23,5.73,5882.2,2.28,8899.03,3.45,-100.04,-0.04,-14681.2,-5.69,2026-04-14T15:00:00+08:00,2026-05-08T17:08:43+08:00
000025,特 力Ａ,16.31,0.37,流出,-503.18,-10.72,-279.32,-5.95,-223.87,-4.77,277.35,5.91,225.83,4.81,2026-04-14T15:00:00+08:00,2026-05-08T17:08:44+08:00
000026,飞亚达,16.2,-1.28,流出,-591.49,-1.4,-1888.78,-4.46,1297.29,3.07,-2900.15,-6.86,3491.64,8.25,2026-04-14T15:00:00+08:00,2026-05-08T17:08:45+08:00
000027,深圳能源,6.71,0.15,流出,-322.6,-1.64,-260.87,-1.33,-61.73,-0.31,-318.31,-1.62,640.91,3.26,2026-04-14T15:00:00+08:00,2026-05-08T17:08:45+08:00
000028,国药一致,25.6,0.35,流出,-656.38,-6.49,-61.39,-0.61,-595.0,-5.88,954.76,9.43,-298.38,-2.95,2026-04-14T15:00:00+08:00,2026-05-08T17:08:46+08:00
000029,深深房Ａ,19.96,0.5,流出,-687.47,-7.47,-491.2,-5.34,-196.27,-2.13,485.36,5.28,202.11,2.2,2026-04-14T15:00:00+08:00,2026-05-08T17:08:46+08:00
000030,富奥股份,5.19,1.57,流入,487.03,5.48,325.13,3.66,161.89,1.82,-253.37,-2.85,-233.66,-2.63,2026-04-14T15:00:00+08:00,2026-05-08T17:08:47+08:00
000031,大悦城,3.04,2.36,流入,483.57,5.66,-43.15,-0.51,526.72,6.17,-78.57,-0.92,-405.0,-4.74,2026-04-14T15:00:00+08:00,2026-05-08T17:08:48+08:00
000032,深桑达Ａ,18.67,3.26,流入,7570.31,11.72,5038.68,7.8,2531.64,3.92,-3421.35,-5.3,-4148.96,-6.42,2026-04-14T15:00:00+08:00,2026-05-08T17:08:48+08:00
000034,神州数码,35.32,0.97,流入,35.39,0.07,-145.43,-0.3,180.82,0.37,41.45,0.08,-76.83,-0.16,2026-04-14T15:00:00+08:00,2026-05-08T17:08:51+08:00
000035,中国天楹,6.69,0.15,流出,-4034.54,-12.34,-3848.51,-11.77,-186.03,-0.57,-626.94,-1.92,4661.47,14.25,2026-04-14T15:00:00+08:00,2026-05-08T17:08:51+08:00
000036,华联控股,5.15,0.19,流出,-1338.85,-5.17,-1052.1,-4.06,-286.76,-1.11,-339.48,-1.31,1678.34,6.48,2026-04-14T15:00:00+08:00,2026-05-08T17:08:52+08:00
000037,深南电A,9.76,0.0,流出,-1905.17,-8.08,-442.34,-1.88,-1462.83,-6.2,-1258.57,-5.34,3163.75,13.41,2026-04-14T15:00:00+08:00,2026-05-08T17:08:53+08:00
000039,中集集团,11.72,-0.85,流出,-4287.2,-8.06,-4279.8,-8.04,-7.4,-0.01,743.0,1.4,3544.2,6.66,2026-04-14T15:00:00+08:00,2026-05-08T17:08:54+08:00
000042,中洲控股,8.86,1.03,流出,-242.02,-7.75,0.0,0.0,-242.02,-7.75,11.64,0.37,230.38,7.38,2026-04-14T15:00:00+08:00,2026-05-08T17:08:55+08:00
000045,深纺织Ａ,12.15,0.91,流出,-359.62,-3.46,-180.06,-1.73,-179.56,-1.73,21.56,0.21,338.06,3.25,2026-04-14T15:00:00+08:00,2026-05-08T17:08:56+08:00
000048,京基智农,15.66,1.69,流出,-70.36,-0.22,-718.67,-2.27,648.31,2.04,719.74,2.27,-649.37,-2.05,2026-04-14T15:00:00+08:00,2026-05-08T17:08:57+08:00
000049,德赛电池,27.57,1.32,流出,-2577.81,-7.58,-178.63,-0.52,-2399.18,-7.05,-1383.27,-4.07,3961.07,11.64,2026-04-14T15:00:00+08:00,2026-05-08T17:08:58+08:00
000050,深天马Ａ,8.29,0.0,流出,-137.42,-0.97,-53.27,-0.38,-84.16,-0.6,999.03,7.07,-861.6,-6.1,2026-04-14T15:00:00+08:00,2026-05-08T17:08:58+08:00
000055,方大集团,3.53,0.0,流出,-306.28,-9.72,0.0,0.0,-306.28,-9.72,67.17,2.13,239.11,7.59,2026-04-14T15:00:00+08:00,2026-05-08T17:08:59+08:00
000056,皇庭国际,1.94,5.43,流入,2820.54,16.54,1966.63,11.53,853.91,5.01,-228.15,-1.34,-2592.39,-15.2,2026-04-14T15:00:00+08:00,2026-05-08T17:08:59+08:00
000058,深 赛 格,8.08,0.37,流出,-654.41,-14.97,-644.66,-14.75,-9.75,-0.22,323.15,7.39,331.27,7.58,2026-04-14T15:00:00+08:00,2026-05-08T17:09:02+08:00
000059,华锦股份,5.32,-0.93,流出,-330.36,-2.42,-588.92,-4.32,258.56,1.9,516.34,3.79,-185.98,-1.36,2026-04-14T15:00:00+08:00,2026-05-08T17:09:02+08:00
000060,中金岭南,6.43,1.26,流出,-2049.57,-4.02,-1844.98,-3.62,-204.59,-0.4,1766.86,3.47,282.71,0.55,2026-04-14T15:00:00+08:00,2026-05-08T17:09:03+08:00
000061,农 产 品,7.3,1.11,流入,253.87,2.37,435.1,4.07,-181.23,-1.69,-166.36,-1.55,-87.5,-0.82,2026-04-14T15:00:00+08:00,2026-05-08T17:09:05+08:00
000062,深圳华强,28.47,-0.42,流出,-13052.96,-10.42,-11380.52,-9.08,-1672.44,-1.33,1019.86,0.81,12033.11,9.6,2026-04-14T15:00:00+08:00,2026-05-08T17:09:06+08:00
000063,中兴通讯,35.83,0.31,流出,-30512.73,-9.01,-11942.23,-3.52,-18570.5,-5.48,7000.9,2.07,23511.84,6.94,2026-04-14T15:00:00+08:00,2026-05-08T17:09:06+08:00
000065,北方国际,14.38,4.96,流入,2694.8,3.16,3893.28,4.57,-1198.48,-1.41,797.81,0.94,-3492.61,-4.1,2026-04-14T15:00:00+08:00,2026-05-08T17:09:07+08:00
000066,中国长城,15.57,1.17,流出,-2580.23,-2.04,2277.2,1.8,-4857.43,-3.85,-5815.31,-4.6,8395.54,6.65,2026-04-14T15:00:00+08:00,2026-05-08T17:09:08+08:00
000068,华控赛格,3.32,-0.3,流出,-167.05,-5.82,0.0,0.0,-167.05,-5.82,168.14,5.86,-1.09,-0.04,2026-04-14T15:00:00+08:00,2026-05-08T17:09:08+08:00
000069,华侨城Ａ,2.28,1.79,流入,1201.02,7.74,105.39,0.68,1095.62,7.06,-901.21,-5.81,-299.81,-1.93,2026-04-14T15:00:00+08:00,2026-05-08T17:09:09+08:00
000070,特发信息,20.28,-3.89,流出,-22361.39,-6.53,2732.1,0.8,-25093.49,-7.33,-2950.78,-0.86,25312.17,7.39,2026-04-14T15:00:00+08:00,2026-05-08T17:09:09+08:00
000078,海王生物,3.66,1.1,流出,-2515.8,-2.78,1071.04,1.18,-3586.84,-3.96,-1531.93,-1.69,4047.74,4.47,2026-04-14T15:00:00+08:00,2026-05-08T17:09:11+08:00
000088,盐 田 港,4.58,-0.22,流出,-717.88,-7.76,-986.29,-10.66,268.41,2.9,594.6,6.43,123.28,1.33,2026-04-14T15:00:00+08:00,2026-05-08T17:09:11+08:00
000089,深圳机场,6.8,0.44,流入,384.77,8.7,95.14,2.15,289.63,6.55,7.07,0.16,-391.83,-8.86,2026-04-14T15:00:00+08:00,2026-05-08T17:09:12+08:00
000090,天健集团,3.67,1.38,流入,401.29,5.25,343.04,4.49,58.25,0.76,-291.79,-3.82,-109.5,-1.43,2026-04-14T15:00:00+08:00,2026-05-08T17:09:12+08:00
000096,广聚能源,9.92,-0.8,流出,-755.5,-11.77,-715.0,-11.14,-40.5,-0.63,39.46,0.61,716.03,11.16,2026-04-14T15:00:00+08:00,2026-05-08T17:09:13+08:00
000099,中信海直,17.91,3.35,流入,3446.63,9.86,1446.64,4.14,1999.99,5.72,379.32,1.09,-3825.95,-10.95,2026-04-14T15:00:00+08:00,2026-05-08T17:09:15+08:00
000100,TCL科技,4.38,1.15,流出,-1190.5,-0.84,5544.62,3.91,-6735.12,-4.75,-274.13,-0.19,1464.64,1.03,2026-04-14T15:00:00+08:00,2026-05-08T17:09:17+08:00
000151,中成股份,11.8,0.25,流出,-73.18,-1.37,337.8,6.35,-410.97,-7.72,270.68,5.08,-197.51,-3.71,2026-04-14T15:00:00+08:00,2026-05-08T17:09:18+08:00
000153,丰原药业,6.56,0.0,流出,-406.46,-4.85,216.44,2.58,-622.9,-7.44,153.74,1.84,252.72,3.02,2026-04-14T15:00:00+08:00,2026-05-08T17:09:20+08:00
000155,川能动力,16.92,-2.2,流出,-24159.49,-14.64,-21911.99,-13.28,-2247.5,-1.36,7470.13,4.53,16689.36,10.11,2026-04-14T15:00:00+08:00,2026-05-08T17:09:22+08:00
000156,华数传媒,7.57,1.75,流入,1228.75,16.28,-72.22,-0.96,1300.97,17.24,-138.8,-1.84,-1089.95,-14.44,2026-04-14T15:00:00+08:00,2026-05-08T17:09:23+08:00
000157,中联重科,8.69,-0.11,流出,-6204.17,-11.16,-2041.49,-3.67,-4162.68,-7.49,5541.77,9.97,662.4,1.19,2026-04-14T15:00:00+08:00,2026-05-08T17:09:26+08:00
000158,常山北明,17.6,0.23,流出,-2433.54,-7.22,-1914.74,-5.68,-518.8,-1.54,365.53,1.08,2068.01,6.13,2026-04-14T15:00:00+08:00,2026-05-08T17:09:28+08:00
000159,国际实业,6.27,-1.26,流出,-1697.89,-18.16,-542.32,-5.8,-1155.57,-12.36,667.84,7.14,1030.05,11.02,2026-04-14T15:00:00+08:00,2026-05-08T17:09:29+08:00
000166,申万宏源,4.77,0.42,流出,-1498.73,-5.6,-943.95,-3.53,-554.78,-2.07,276.31,1.03,1222.42,4.57,2026-04-14T15:00:00+08:00,2026-05-08T17:09:31+08:00
000301,东方盛虹,11.4,2.15,流入,2944.25,11.94,632.66,2.57,2311.59,9.38,-2225.46,-9.03,-718.78,-2.92,2026-04-14T15:00:00+08:00,2026-05-08T17:09:32+08:00
000333,美的集团,76.55,1.02,流入,10558.37,7.09,10623.56,7.13,-65.19,-0.04,-929.03,-0.62,-9629.35,-6.47,2026-04-14T15:00:00+08:00,2026-05-08T17:09:34+08:00
000338,潍柴动力,26.18,-2.6,流出,-781.76,-0.21,6376.59,1.68,-7158.35,-1.89,6060.5,1.6,-5278.74,-1.39,2026-04-14T15:00:00+08:00,2026-05-08T17:09:35+08:00
000400,许继电气,25.79,0.51,流出,-7597.3,-5.07,-3910.7,-2.61,-3686.6,-2.46,-1815.82,-1.21,9413.12,6.29,2026-04-14T15:00:00+08:00,2026-05-08T17:09:36+08:00
000401,金隅冀东,4.75,0.21,流入,714.19,10.87,352.58,5.37,361.6,5.5,-453.6,-6.9,-260.59,-3.97,2026-04-14T15:00:00+08:00,2026-05-08T17:09:38+08:00
000402,金 融 街,3.06,0.0,流入,3148.94,4.37,2124.66,2.95,1024.28,1.42,-2416.57,-3.35,-732.37,-1.02,2026-04-14T15:00:00+08:00,2026-05-08T17:09:40+08:00
000403,派林生物,12.76,0.71,流出,-415.29,-6.57,-619.91,-9.81,204.62,3.24,53.28,0.84,362.01,5.73,2026-04-14T15:00:00+08:00,2026-05-08T17:09:48+08:00
000404,长虹华意,7.06,0.43,流出,-263.47,-5.45,-1.13,-0.02,-262.34,-5.43,89.79,1.86,173.68,3.59,2026-04-14T15:00:00+08:00,2026-05-08T17:09:50+08:00
000407,胜利股份,4.67,-0.85,流出,-1204.09,-14.44,-552.94,-6.63,-651.15,-7.81,495.98,5.95,708.11,8.49,2026-04-14T15:00:00+08:00,2026-05-08T17:09:51+08:00
000408,藏格矿业,83.31,3.06,流入,690.52,0.58,2112.33,1.78,-1421.8,-1.2,1148.72,0.97,-1839.24,-1.55,2026-04-14T15:00:00+08:00,2026-05-08T17:09:56+08:00
000409,云鼎科技,10.68,0.19,流出,-419.44,-8.43,-434.7,-8.74,15.26,0.31,198.21,3.98,221.22,4.45,2026-04-14T15:00:00+08:00,2026-05-08T17:09:58+08:00
000410,沈阳机床,6.75,0.45,流出,-17.66,-0.28,-139.08,-2.17,121.41,1.89,-189.98,-2.96,207.64,3.23,2026-04-14T15:00:00+08:00,2026-05-08T17:10:00+08:00
000411,英特集团,10.85,0.0,流出,-488.88,-15.59,-371.36,-11.84,-117.52,-3.75,100.04,3.19,388.84,12.4,2026-04-14T15:00:00+08:00,2026-05-08T17:10:02+08:00
000415,渤海租赁,4.39,-0.9,流出,-570.21,-2.72,-170.44,-0.81,-399.77,-1.91,1045.84,4.99,-475.63,-2.27,2026-04-14T15:00:00+08:00,2026-05-08T17:10:04+08:00
000417,合百集团,6.63,0.45,流出,-58.23,-0.79,-127.33,-1.74,69.09,0.94,533.31,7.27,-475.08,-6.48,2026-04-14T15:00:00+08:00,2026-05-08T17:10:07+08:00
000419,通程控股,5.95,-3.25,流出,-116.58,-1.37,-108.36,-1.27,-8.22,-0.1,1319.27,15.49,-1202.69,-14.13,2026-04-14T15:00:00+08:00,2026-05-08T17:10:08+08:00
000420,吉林化纤,5.03,-0.59,流出,-3964.76,-8.25,-1230.82,-2.56,-2733.93,-5.69,-349.36,-0.73,4314.12,8.98,2026-04-14T15:00:00+08:00,2026-05-08T17:10:12+08:00
000421,南京公用,6.08,-2.56,流入,56.92,0.56,-311.97,-3.06,368.9,3.62,1553.02,15.25,-1609.94,-15.81,2026-04-14T15:00:00+08:00,2026-05-08T17:10:14+08:00
000422,湖北宜化,16.05,-0.43,流出,-2966.52,-6.01,-269.52,-0.55,-2697.0,-5.46,653.24,1.32,2313.28,4.68,2026-04-14T15:00:00+08:00,2026-05-08T17:10:16+08:00
000423,东阿阿胶,54.74,0.26,流入,302.95,1.0,-1719.59,-5.69,2022.54,6.69,140.46,0.46,-443.41,-1.47,2026-04-14T15:00:00+08:00,2026-05-08T17:10:20+08:00
000425,徐工机械,10.41,0.29,流出,-9611.77,-11.63,-231.73,-0.28,-9380.04,-11.35,594.36,0.72,9017.41,10.91,2026-04-14T15:00:00+08:00,2026-05-08T17:10:23+08:00
000426,兴业银锡,43.6,2.06,流入,17777.05,8.5,-1288.58,-0.62,19065.63,9.12,2049.83,0.98,-19826.88,-9.48,2026-04-14T15:00:00+08:00,2026-05-08T17:10:24+08:00
000428,华天酒店,3.88,-2.27,流入,219.85,2.54,-165.89,-1.91,385.74,4.45,608.72,7.02,-828.57,-9.55,2026-04-14T15:00:00+08:00,2026-05-08T17:10:26+08:00
000429,粤高速Ａ,12.61,0.32,流入,219.92,2.87,0.0,0.0,219.92,2.87,-1375.73,-17.93,1155.81,15.06,2026-04-14T15:00:00+08:00,2026-05-08T17:10:27+08:00
000498,山东路桥,5.81,1.57,流入,498.72,5.9,-469.87,-5.56,968.59,11.46,26.88,0.32,-525.6,-6.22,2026-04-14T15:00:00+08:00,2026-05-08T17:10:28+08:00
000501,武商集团,8.58,0.35,流出,-257.55,-5.67,-241.14,-5.31,-16.41,-0.36,79.92,1.76,177.63,3.91,2026-04-14T15:00:00+08:00,2026-05-08T17:10:32+08:00
000503,国新健康,7.68,-1.16,流出,-1620.28,-15.25,-639.39,-6.02,-980.89,-9.23,897.39,8.45,722.89,6.8,2026-04-14T15:00:00+08:00,2026-05-08T17:10:36+08:00
000505,京粮控股,6.85,-0.29,流出,-334.48,-4.37,-16.2,-0.21,-318.28,-4.15,-596.4,-7.78,930.88,12.15,2026-04-14T15:00:00+08:00,2026-05-08T17:10:41+08:00
000506,招金黄金,17.22,-0.98,流出,-9605.02,-15.46,-6282.45,-10.11,-3322.57,-5.35,2392.89,3.85,7212.13,11.61,2026-04-14T15:00:00+08:00,2026-05-08T17:10:45+08:00
000507,珠海港,5.37,-0.56,流出,-490.29,-7.71,-355.5,-5.59,-134.79,-2.12,351.72,5.53,138.57,2.18,2026-04-14T15:00:00+08:00,2026-05-08T17:10:54+08:00
000509,华塑控股,3.72,1.09,流出,-284.39,-3.01,-198.45,-2.1,-85.94,-0.91,-24.4,-0.26,308.79,3.26,2026-04-14T15:00:00+08:00,2026-05-08T17:10:55+08:00
000510,新金路,14.92,2.83,流入,2851.46,5.17,1659.62,3.01,1191.84,2.16,199.95,0.36,-3051.41,-5.54,2026-04-14T15:00:00+08:00,2026-05-08T17:10:57+08:00
000513,丽珠集团,33.85,0.83,流出,-674.35,-4.47,-1213.44,-8.04,539.08,3.57,263.19,1.74,411.17,2.73,2026-04-14T15:00:00+08:00,2026-05-08T17:10:59+08:00
000514,渝 开 发,4.96,3.33,流入,746.31,8.67,979.01,11.37,-232.7,-2.7,-262.62,-3.05,-483.69,-5.62,2026-04-14T15:00:00+08:00,2026-05-08T17:11:02+08:00
000516,国际医学,4.71,-0.42,流出,-1302.39,-8.23,-1149.41,-7.26,-152.98,-0.97,1064.7,6.73,237.68,1.5,2026-04-14T15:00:00+08:00,2026-05-08T17:11:06+08:00
000517,荣安地产,2.06,4.57,流入,234.38,2.87,-13.55,-0.17,247.93,3.04,627.95,7.69,-862.32,-10.56,2026-04-14T15:00:00+08:00,2026-05-08T17:11:08+08:00
000519,中兵红箭,17.91,1.53,流入,1389.89,2.54,284.61,0.52,1105.28,2.02,-3754.56,-6.86,2364.67,4.32,2026-04-14T15:00:00+08:00,2026-05-08T17:11:09+08:00
000520,凤凰航运,3.93,-1.75,流出,-772.76,-12.2,-597.16,-9.43,-175.6,-2.77,352.74,5.57,420.02,6.63,2026-04-14T15:00:00+08:00,2026-05-08T17:11:10+08:00
000521,长虹美菱,5.71,-0.17,流入,250.59,6.3,842.5,21.18,-591.91,-14.88,-170.36,-4.28,-80.23,-2.02,2026-04-14T15:00:00+08:00,2026-05-08T17:11:14+08:00
000523,红棉股份,3.27,-0.3,流出,-581.84,-9.08,-715.24,-11.16,133.4,2.08,355.99,5.55,225.86,3.52,2026-04-14T15:00:00+08:00,2026-05-08T17:11:15+08:00
000524,岭南控股,10.66,-0.47,流出,-1096.97,-9.1,-284.71,-2.36,-812.26,-6.74,679.81,5.64,417.16,3.46,2026-04-14T15:00:00+08:00,2026-05-08T17:11:16+08:00
000525,红太阳,6.1,2.35,流入,2501.01,10.74,191.83,0.82,2309.18,9.91,-842.99,-3.62,-1658.03,-7.12,2026-04-14T15:00:00+08:00,2026-05-08T17:11:16+08:00
000526,学大教育,32.13,-1.95,流出,-312.71,-4.31,42.26,0.58,-354.98,-4.89,-317.56,-4.37,630.28,8.68,2026-04-14T15:00:00+08:00,2026-05-08T17:11:16+08:00
000528,柳 工,9.68,0.83,流入,2576.1,13.19,1604.34,8.21,971.76,4.97,-1892.4,-9.69,-683.7,-3.5,2026-04-14T15:00:00+08:00,2026-05-08T17:11:17+08:00
000529,广弘控股,5.81,1.04,流入,171.42,5.81,0.0,0.0,171.42,5.81,-82.23,-2.79,-89.2,-3.02,2026-04-14T15:00:00+08:00,2026-05-08T17:11:19+08:00
000530,冰山冷热,6.0,1.69,流入,63.07,0.69,-27.65,-0.3,90.72,0.99,-110.98,-1.21,47.9,0.52,2026-04-14T15:00:00+08:00,2026-05-08T17:11:19+08:00
000531,穗恒运Ａ,6.68,0.75,流出,-424.89,-2.67,-414.01,-2.6,-10.88,-0.07,456.57,2.87,-31.69,-0.2,2026-04-14T15:00:00+08:00,2026-05-08T17:11:20+08:00
000532,华金资本,13.79,1.17,流出,-597.72,-8.11,-259.65,-3.52,-338.07,-4.58,235.15,3.19,362.58,4.92,2026-04-14T15:00:00+08:00,2026-05-08T17:11:22+08:00
000533,顺钠股份,14.92,1.22,流入,207.6,0.14,-4319.67,-2.96,4527.27,3.1,6041.22,4.13,-6248.82,-4.28,2026-04-14T15:00:00+08:00,2026-05-08T17:11:22+08:00
000534,万泽股份,44.49,-3.24,流入,1250.45,0.76,1330.98,0.81,-80.53,-0.05,-10669.8,-6.46,9419.34,5.7,2026-04-14T15:00:00+08:00,2026-05-08T17:11:23+08:00
000536,华映科技,4.3,-0.23,流出,-1041.94,-7.94,-133.22,-1.02,-908.73,-6.93,-406.39,-3.1,1448.33,11.04,2026-04-14T15:00:00+08:00,2026-05-08T17:11:23+08:00
000537,绿发电力,10.01,0.4,流出,-2705.81,-7.57,69.4,0.19,-2775.21,-7.76,451.4,1.26,2254.42,6.3,2026-04-14T15:00:00+08:00,2026-05-08T17:11:24+08:00
000538,云南白药,53.47,0.6,流出,-2619.42,-9.04,-1287.47,-4.44,-1331.95,-4.6,1448.1,5.0,1171.32,4.04,2026-04-14T15:00:00+08:00,2026-05-08T17:11:26+08:00
000539,粤电力Ａ,5.61,1.26,流出,-5085.7,-8.91,-3212.39,-5.63,-1873.31,-3.28,1406.05,2.46,3679.65,6.44,2026-04-14T15:00:00+08:00,2026-05-08T17:11:29+08:00
000541,佛山照明,5.69,0.35,流出,-11.88,-0.55,-80.37,-3.71,68.49,3.16,-129.25,-5.97,141.13,6.52,2026-04-14T15:00:00+08:00,2026-05-08T17:11:31+08:00
000543,皖能电力,8.14,0.25,流出,-2357.99,-10.36,-1205.97,-5.3,-1152.01,-5.06,1611.19,7.08,746.79,3.28,2026-04-14T15:00:00+08:00,2026-05-08T17:11:32+08:00
000544,中原环保,8.17,0.25,流出,-15.87,-0.64,0.0,0.0,-15.87,-0.64,353.92,14.29,-338.05,-13.65,2026-04-14T15:00:00+08:00,2026-05-08T17:11:34+08:00
000545,金浦钛业,3.05,0.0,流出,-742.08,-6.1,-549.1,-4.51,-192.98,-1.59,110.61,0.91,631.47,5.19,2026-04-14T15:00:00+08:00,2026-05-08T17:11:35+08:00
000546,金圆股份,6.66,2.3,流出,-1065.26,-3.23,1469.9,4.45,-2535.15,-7.68,-840.12,-2.55,1905.38,5.77,2026-04-14T15:00:00+08:00,2026-05-08T17:11:37+08:00
000547,航天发展,27.17,2.84,流入,7590.02,1.45,14067.36,2.68,-6477.33,-1.24,5872.4,1.12,-13462.42,-2.57,2026-04-14T15:00:00+08:00,2026-05-08T17:11:38+08:00
000548,湖南投资,5.18,-0.58,流入,165.1,3.42,-200.39,-4.15,365.49,7.57,342.21,7.09,-507.31,-10.51,2026-04-14T15:00:00+08:00,2026-05-08T17:11:40+08:00
000550,江铃汽车,18.84,-1.15,流出,-549.79,-6.64,-122.4,-1.48,-427.4,-5.16,213.96,2.58,335.84,4.06,2026-04-14T15:00:00+08:00,2026-05-08T17:11:41+08:00
000551,创元科技,14.31,0.77,流出,-475.38,-2.46,-428.48,-2.22,-46.9,-0.24,67.74,0.35,407.64,2.11,2026-04-14T15:00:00+08:00,2026-05-08T17:11:43+08:00
000553,安道麦A,6.33,0.48,流入,499.02,9.1,143.99,2.63,355.04,6.47,-467.59,-8.53,-31.43,-0.57,2026-04-14T15:00:00+08:00,2026-05-08T17:11:46+08:00
000554,泰山石油,8.24,-3.74,流出,-95.88,-0.3,-1284.56,-4.08,1188.68,3.77,2993.19,9.5,-2897.31,-9.2,2026-04-14T15:00:00+08:00,2026-05-08T17:11:47+08:00
000555,神州信息,15.36,1.86,流入,548.57,2.04,18.81,0.07,529.77,1.97,777.7,2.89,-1326.28,-4.94,2026-04-14T15:00:00+08:00,2026-05-08T17:11:48+08:00
000557,西部创业,4.71,-0.63,流出,-355.83,-9.93,-430.88,-12.02,75.05,2.09,488.75,13.64,-132.92,-3.71,2026-04-14T15:00:00+08:00,2026-05-08T17:11:50+08:00
000558,天府文旅,4.48,0.0,流出,-1030.48,-10.18,-603.22,-5.96,-427.26,-4.22,-58.78,-0.58,1089.27,10.76,2026-04-14T15:00:00+08:00,2026-05-08T17:11:51+08:00
000559,万向钱潮,16.46,1.92,流入,3280.39,2.0,757.35,0.46,2523.03,1.54,4687.22,2.86,-7967.6,-4.86,2026-04-14T15:00:00+08:00,2026-05-08T17:11:53+08:00
000560,我爱我家,3.04,2.7,流入,6348.67,11.79,5406.27,10.04,942.41,1.75,-1108.34,-2.06,-5240.34,-9.73,2026-04-14T15:00:00+08:00,2026-05-08T17:11:54+08:00
000561,烽火电子,9.89,1.33,流入,1212.46,10.5,-135.46,-1.17,1347.92,11.68,-454.17,-3.93,-758.29,-6.57,2026-04-14T15:00:00+08:00,2026-05-08T17:11:56+08:00
000563,陕国投Ａ,3.35,0.3,流出,-1197.61,-10.07,-1194.13,-10.04,-3.49,-0.03,738.23,6.21,459.38,3.86,2026-04-14T15:00:00+08:00,2026-05-08T17:11:57+08:00
000564,供销大集,1.89,0.53,流出,-478.06,-1.78,595.62,2.22,-1073.68,-3.99,-64.44,-0.24,542.5,2.02,2026-04-14T15:00:00+08:00,2026-05-08T17:11:59+08:00
000565,渝三峡Ａ,7.25,0.28,流出,-337.87,-6.52,-29.15,-0.56,-308.72,-5.96,156.72,3.02,181.15,3.5,2026-04-14T15:00:00+08:00,2026-05-08T17:12:00+08:00
