代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000059,华锦股份,4.91,-1.21,流出,-2130.16,-18.37,-637.12,-5.49,-1493.04,-12.88,551.14,4.75,1579.01,13.62,2026-05-19T15:34:39+08:00,2026-05-19T20:40:41+08:00
000060,中金岭南,7.3,-0.68,流入,1063.17,0.8,4266.55,3.2,-3203.38,-2.4,1791.32,1.34,-2854.49,-2.14,2026-05-19T15:34:51+08:00,2026-05-19T20:40:41+08:00
000061,农 产 品,6.73,0.75,流出,-851.64,-8.75,69.88,0.72,-921.52,-9.47,282.22,2.9,569.43,5.85,2026-05-19T15:34:09+08:00,2026-05-19T20:40:41+08:00
000062,深圳华强,32.71,2.12,流出,-2836.15,-1.68,-2323.35,-1.37,-512.8,-0.3,367.79,0.22,2468.37,1.46,2026-05-19T15:34:54+08:00,2026-05-19T20:40:41+08:00
000063,中兴通讯,37.65,0.37,流出,-11451.41,-2.93,-11192.5,-2.86,-258.92,-0.07,7728.64,1.97,3722.77,0.95,2026-05-19T15:34:48+08:00,2026-05-19T20:40:41+08:00
000065,北方国际,12.39,0.81,流出,-1673.92,-9.41,-1274.83,-7.17,-399.09,-2.24,138.36,0.78,1535.56,8.63,2026-05-19T15:34:51+08:00,2026-05-19T20:40:41+08:00
000066,中国长城,20.72,2.52,流出,-32401.51,-4.65,1640.92,0.24,-34042.43,-4.89,-9194.85,-1.32,41596.36,5.97,2026-05-19T15:34:12+08:00,2026-05-19T20:40:41+08:00
000068,华控赛格,3.32,-0.3,流出,-200.92,-4.54,0.0,0.0,-200.92,-4.54,-31.21,-0.71,232.13,5.25,2026-05-19T15:34:39+08:00,2026-05-19T20:40:41+08:00
000069,华侨城Ａ,2.08,0.48,流入,165.94,2.22,613.92,8.2,-447.98,-5.98,-188.96,-2.52,23.02,0.31,2026-05-19T15:34:15+08:00,2026-05-19T20:40:41+08:00
000070,特发信息,18.76,-3.75,流出,-16204.5,-10.95,-5134.57,-3.47,-11069.93,-7.48,102.24,0.07,16102.26,10.88,2026-05-19T15:34:18+08:00,2026-05-19T20:40:41+08:00
000078,ST海王,1.9,-5.0,流出,-104.25,-31.69,0.0,0.0,-104.25,-31.69,-26.98,-8.2,131.23,39.89,2026-05-19T15:34:57+08:00,2026-05-19T20:40:41+08:00
000088,盐 田 港,4.57,1.11,流入,474.43,4.65,608.58,5.96,-134.15,-1.31,-498.47,-4.88,24.04,0.24,2026-05-19T15:34:42+08:00,2026-05-19T20:40:41+08:00
000089,深圳机场,6.79,0.44,流入,293.92,7.08,53.64,1.29,240.29,5.79,-195.22,-4.7,-98.7,-2.38,2026-05-19T15:34:45+08:00,2026-05-19T20:40:41+08:00
000090,天健集团,3.42,0.59,流出,-456.2,-9.76,-823.93,-17.62,367.72,7.86,207.12,4.43,249.09,5.33,2026-05-19T15:34:21+08:00,2026-05-19T20:40:41+08:00
000096,广聚能源,9.11,0.44,流出,-264.02,-6.02,-128.03,-2.92,-135.99,-3.1,92.5,2.11,171.53,3.91,2026-05-19T15:34:48+08:00,2026-05-19T20:40:41+08:00
000099,中信海直,17.03,0.95,流出,-144.73,-1.52,-25.26,-0.27,-119.47,-1.26,-14.87,-0.16,159.6,1.68,2026-05-19T15:34:51+08:00,2026-05-19T20:40:41+08:00
000100,TCL科技,4.3,1.9,流入,19309.48,9.39,18616.53,9.05,692.95,0.34,-15405.39,-7.49,-3904.09,-1.9,2026-05-19T15:34:54+08:00,2026-05-19T20:40:41+08:00
000151,中成股份,12.18,-0.73,流入,202.74,2.57,-162.52,-2.06,365.26,4.63,-277.21,-3.51,74.47,0.94,2026-05-19T15:34:24+08:00,2026-05-19T20:40:41+08:00
000153,丰原药业,6.19,0.98,流出,-28.08,-0.8,0.0,0.0,-28.08,-0.8,270.66,7.69,-242.58,-6.89,2026-05-19T15:34:27+08:00,2026-05-19T20:40:41+08:00
000155,川能动力,16.18,0.37,流入,1082.36,1.46,-1167.32,-1.57,2249.68,3.03,-5531.85,-7.46,4449.49,6.0,2026-05-19T15:34:30+08:00,2026-05-19T20:40:41+08:00
000156,华数传媒,7.68,1.99,流出,-318.48,-2.26,-627.98,-4.46,309.5,2.2,-298.23,-2.12,616.7,4.38,2026-05-19T15:34:33+08:00,2026-05-19T20:40:41+08:00
000157,中联重科,7.26,-0.68,流出,-2850.44,-6.33,-1108.89,-2.46,-1741.55,-3.87,-1066.18,-2.37,3916.62,8.69,2026-05-19T15:34:54+08:00,2026-05-19T20:40:41+08:00
000158,常山北明,16.81,1.39,流入,655.8,1.96,1585.3,4.73,-929.5,-2.77,-1115.97,-3.33,460.18,1.37,2026-05-19T15:34:36+08:00,2026-05-19T20:40:41+08:00
000159,国际实业,7.14,2.15,流入,777.6,1.88,-126.66,-0.31,904.26,2.19,-826.3,-2.0,48.7,0.12,2026-05-19T15:34:42+08:00,2026-05-19T20:40:41+08:00
000166,申万宏源,4.52,1.12,流入,1200.69,2.82,1095.3,2.58,105.39,0.25,-800.95,-1.88,-399.74,-0.94,2026-05-19T15:34:00+08:00,2026-05-19T20:40:41+08:00
000301,东方盛虹,12.62,0.48,流出,-2203.17,-10.61,-183.46,-0.88,-2019.71,-9.73,547.88,2.64,1655.29,7.97,2026-05-19T15:34:57+08:00,2026-05-19T20:40:41+08:00
000333,美的集团,81.0,-2.21,流出,-5048.49,-1.85,6517.06,2.39,-11565.56,-4.24,-24606.64,-9.03,29655.13,10.88,2026-05-19T15:34:57+08:00,2026-05-19T20:40:41+08:00
000338,潍柴动力,33.15,-0.45,流出,-25650.17,-8.34,-7484.34,-2.43,-18165.83,-5.91,13484.25,4.39,12165.92,3.96,2026-05-19T15:34:00+08:00,2026-05-19T20:40:41+08:00
000400,许继电气,27.43,3.59,流入,8307.48,9.17,7233.58,7.99,1073.91,1.19,-1773.71,-1.96,-6533.78,-7.21,2026-05-19T15:34:03+08:00,2026-05-19T20:40:41+08:00
000401,金隅冀东,4.11,1.23,流出,-161.89,-6.1,-122.1,-4.6,-39.79,-1.5,17.8,0.67,144.09,5.43,2026-05-19T15:34:00+08:00,2026-05-19T20:40:41+08:00
000402,金 融 街,3.03,2.36,流入,4332.67,16.7,3183.47,12.27,1149.19,4.43,-661.82,-2.55,-3670.85,-14.15,2026-05-19T15:34:03+08:00,2026-05-19T20:40:41+08:00
000403,派林生物,10.82,0.56,流出,-365.64,-6.02,-379.33,-6.24,13.69,0.23,54.42,0.9,311.22,5.12,2026-05-19T15:34:03+08:00,2026-05-19T20:40:41+08:00
000404,长虹华意,9.59,8.36,流入,458.05,0.84,-1416.73,-2.59,1874.78,3.43,2678.87,4.9,-3136.92,-5.73,2026-05-19T15:34:06+08:00,2026-05-19T20:40:41+08:00
000407,胜利股份,4.64,-0.43,流入,110.05,1.23,-338.78,-3.77,448.83,5.0,-315.34,-3.51,205.28,2.29,2026-05-19T15:34:06+08:00,2026-05-19T20:40:41+08:00
000408,藏格矿业,80.16,0.02,流入,7004.93,6.86,1862.9,1.82,5142.03,5.03,-3028.41,-2.97,-3976.52,-3.89,2026-05-19T15:34:09+08:00,2026-05-19T20:40:41+08:00
000409,云鼎科技,9.99,1.83,流出,-290.68,-4.4,-266.42,-4.03,-24.26,-0.37,-82.83,-1.25,373.51,5.65,2026-05-19T15:34:12+08:00,2026-05-19T20:40:41+08:00
000410,沈阳机床,6.01,2.56,流出,-571.67,-3.42,74.13,0.44,-645.81,-3.87,-863.03,-5.17,1434.7,8.59,2026-05-19T15:34:06+08:00,2026-05-19T20:40:41+08:00
000411,英特集团,11.94,0.17,流入,5637.12,29.79,-1024.36,-5.41,6661.49,35.21,360.95,1.91,-5998.08,-31.7,2026-05-19T15:34:15+08:00,2026-05-19T20:40:41+08:00
000415,渤海租赁,4.28,4.39,流入,2212.59,5.15,4770.25,11.1,-2557.66,-5.95,136.56,0.32,-2349.15,-5.46,2026-05-19T15:34:09+08:00,2026-05-19T20:40:41+08:00
000417,合百集团,8.66,10.04,流入,3607.22,16.2,5301.57,23.8,-1694.34,-7.61,-2283.05,-10.25,-1324.17,-5.95,2026-05-19T15:34:12+08:00,2026-05-19T20:40:41+08:00
000419,通程控股,5.56,1.09,流入,172.85,4.7,0.0,0.0,172.85,4.7,-18.86,-0.51,-153.99,-4.19,2026-05-19T15:34:39+08:00,2026-05-19T20:40:41+08:00
000420,吉林化纤,4.92,-4.84,流出,-7213.06,-10.24,-6563.24,-9.32,-649.82,-0.92,4905.45,6.97,2307.61,3.28,2026-05-19T15:34:15+08:00,2026-05-19T20:40:41+08:00
000421,南京公用,6.31,1.61,流出,-104.78,-1.91,0.0,0.0,-104.78,-1.91,-205.65,-3.74,310.44,5.65,2026-05-19T15:34:45+08:00,2026-05-19T20:40:41+08:00
000422,湖北宜化,14.84,-1.33,流出,-2732.22,-6.6,737.01,1.78,-3469.23,-8.38,-184.37,-0.45,2916.59,7.05,2026-05-19T15:34:18+08:00,2026-05-19T20:40:41+08:00
000423,东阿阿胶,50.8,0.12,流入,190.54,0.99,-456.2,-2.37,646.75,3.37,391.8,2.04,-582.34,-3.03,2026-05-19T15:34:48+08:00,2026-05-19T20:40:42+08:00
000425,徐工机械,9.4,-0.63,流出,-2397.81,-2.34,-10045.98,-9.8,7648.17,7.46,-2233.6,-2.18,4631.41,4.52,2026-05-19T15:34:42+08:00,2026-05-19T20:40:42+08:00
000426,兴业银锡,41.72,-2.98,流出,-23619.41,-9.84,-21534.99,-8.97,-2084.42,-0.87,1499.44,0.62,22119.97,9.21,2026-05-19T15:34:21+08:00,2026-05-19T20:40:42+08:00
000428,华天酒店,3.72,0.81,流入,47.23,1.15,116.92,2.84,-69.68,-1.69,129.78,3.16,-177.02,-4.31,2026-05-19T15:34:24+08:00,2026-05-19T20:40:42+08:00
000429,粤高速Ａ,12.97,0.08,流出,-901.82,-9.73,-1254.21,-13.54,352.38,3.8,-57.81,-0.62,959.64,10.36,2026-05-19T15:34:09+08:00,2026-05-19T20:40:42+08:00
000498,山东路桥,5.37,1.13,流入,525.09,18.07,-0.2,-0.01,525.29,18.07,-344.05,-11.84,-181.05,-6.23,2026-05-19T15:34:15+08:00,2026-05-19T20:40:42+08:00
000501,武商集团,7.91,2.33,流出,-10.41,-0.21,95.12,1.92,-105.53,-2.13,-48.45,-0.98,58.86,1.19,2026-05-19T15:34:51+08:00,2026-05-19T20:40:42+08:00
000503,国新健康,7.76,1.97,流出,-156.19,-1.74,-271.35,-3.03,115.16,1.29,-440.64,-4.92,596.83,6.67,2026-05-19T15:34:54+08:00,2026-05-19T20:40:42+08:00
000505,京粮控股,6.55,0.0,流出,-746.7,-10.61,3.95,0.06,-750.65,-10.66,41.42,0.59,705.28,10.02,2026-05-19T15:34:18+08:00,2026-05-19T20:40:42+08:00
000506,招金黄金,14.21,0.28,流入,147.11,0.47,-88.42,-0.28,235.53,0.75,-2585.17,-8.21,2438.06,7.74,2026-05-19T15:34:24+08:00,2026-05-19T20:40:42+08:00
000507,珠海港,5.4,4.65,流入,2361.2,12.95,790.27,4.33,1570.92,8.61,-1349.6,-7.4,-1011.59,-5.55,2026-05-19T15:34:45+08:00,2026-05-19T20:40:42+08:00
000509,华塑控股,3.96,0.51,流入,62.5,0.45,-248.33,-1.78,310.83,2.22,230.05,1.65,-292.55,-2.09,2026-05-19T15:34:48+08:00,2026-05-19T20:40:42+08:00
000510,新金路,13.73,-0.65,流入,2560.46,4.77,-1154.47,-2.15,3714.93,6.92,821.88,1.53,-3382.34,-6.3,2026-05-19T15:34:27+08:00,2026-05-19T20:40:42+08:00
000513,丽珠集团,31.18,0.87,流入,645.69,5.86,1012.83,9.2,-367.14,-3.33,-161.7,-1.47,-483.99,-4.4,2026-05-19T15:34:21+08:00,2026-05-19T20:40:42+08:00
000514,渝 开 发,4.84,1.68,流入,363.11,7.72,127.22,2.7,235.89,5.01,-328.73,-6.99,-34.38,-0.73,2026-05-19T15:34:27+08:00,2026-05-19T20:40:42+08:00
000516,国际医学,4.58,3.39,流入,822.71,5.54,507.56,3.42,315.15,2.12,-101.84,-0.69,-720.87,-4.85,2026-05-19T15:34:51+08:00,2026-05-19T20:40:42+08:00
000517,荣安地产,1.98,0.0,流入,433.7,10.84,0.0,0.0,433.7,10.84,-73.47,-1.84,-360.24,-9.01,2026-05-19T15:34:30+08:00,2026-05-19T20:40:42+08:00
000519,中兵红箭,17.43,-1.02,流出,-1668.93,-4.51,-724.41,-1.96,-944.52,-2.55,24.97,0.07,1643.96,4.44,2026-05-19T15:34:54+08:00,2026-05-19T20:40:42+08:00
000520,凤凰航运,4.08,0.49,流出,-337.45,-7.49,-91.2,-2.03,-246.25,-5.47,5.82,0.13,331.63,7.37,2026-05-19T15:34:57+08:00,2026-05-19T20:40:42+08:00
000521,长虹美菱,5.58,1.64,流入,139.86,4.13,485.92,14.35,-346.06,-10.22,-204.84,-6.05,64.98,1.92,2026-05-19T15:34:57+08:00,2026-05-19T20:40:42+08:00
000523,红棉股份,3.44,-0.86,流入,161.98,2.0,123.01,1.52,38.98,0.48,-198.87,-2.45,36.89,0.45,2026-05-19T15:34:33+08:00,2026-05-19T20:40:42+08:00
000524,岭南控股,9.51,0.63,流出,-181.69,-3.56,-197.42,-3.87,15.73,0.31,190.73,3.74,-9.03,-0.18,2026-05-19T15:34:30+08:00,2026-05-19T20:40:42+08:00
000525,红太阳,5.11,0.39,流出,-323.1,-4.8,-560.2,-8.32,237.1,3.52,-181.17,-2.69,504.27,7.49,2026-05-19T15:34:00+08:00,2026-05-19T20:40:42+08:00
000526,学大教育,33.7,0.18,流出,-259.7,-5.38,-9.58,-0.2,-250.12,-5.18,-137.72,-2.85,397.42,8.23,2026-05-19T15:34:00+08:00,2026-05-19T20:40:42+08:00
000528,柳    工,9.28,0.0,流出,-138.24,-0.51,-468.74,-1.72,330.5,1.21,1013.72,3.71,-875.48,-3.21,2026-05-19T15:34:03+08:00,2026-05-19T20:40:42+08:00
000529,广弘控股,5.38,0.94,流入,161.32,10.24,107.58,6.83,53.74,3.41,-196.63,-12.48,35.31,2.24,2026-05-19T15:34:06+08:00,2026-05-19T20:40:42+08:00
000530,冰山冷热,5.96,1.71,流入,195.59,2.31,483.23,5.7,-287.64,-3.39,-959.34,-11.32,763.75,9.01,2026-05-19T15:34:09+08:00,2026-05-19T20:40:42+08:00
000531,穗恒运Ａ,7.56,2.86,流入,1414.57,5.62,159.67,0.63,1254.9,4.98,-240.82,-0.96,-1173.75,-4.66,2026-05-19T15:34:27+08:00,2026-05-19T20:40:42+08:00
000532,华金资本,12.42,1.8,流入,918.76,9.83,403.95,4.32,514.81,5.51,-23.62,-0.25,-895.14,-9.58,2026-05-19T15:34:03+08:00,2026-05-19T20:40:42+08:00
000533,顺钠股份,13.7,2.7,流入,3269.97,3.77,-760.33,-0.88,4030.3,4.65,2289.22,2.64,-5559.2,-6.42,2026-05-19T15:34:36+08:00,2026-05-19T20:40:42+08:00
000534,万泽股份,38.5,2.69,流入,4745.27,6.44,3579.91,4.86,1165.36,1.58,1220.75,1.66,-5966.02,-8.1,2026-05-19T15:34:33+08:00,2026-05-19T20:40:42+08:00
000536,华映科技,3.99,0.76,流入,74.47,0.67,25.25,0.23,49.22,0.44,-810.08,-7.29,735.61,6.62,2026-05-19T15:34:30+08:00,2026-05-19T20:40:42+08:00
000537,绿发电力,11.26,0.72,流入,2287.15,3.12,1204.98,1.64,1082.18,1.48,1686.1,2.3,-3973.25,-5.42,2026-05-19T15:34:12+08:00,2026-05-19T20:40:42+08:00
000538,云南白药,50.88,0.04,流入,2608.21,8.95,2190.43,7.52,417.78,1.43,-2798.55,-9.6,190.34,0.65,2026-05-19T15:34:39+08:00,2026-05-19T20:40:42+08:00
000539,粤电力Ａ,7.03,0.72,流入,578.77,0.65,628.35,0.71,-49.58,-0.06,-395.2,-0.44,-183.57,-0.21,2026-05-19T15:34:33+08:00,2026-05-19T20:40:42+08:00
000541,佛山照明,5.29,0.38,流入,158.51,3.59,-50.0,-1.13,208.51,4.73,628.74,14.25,-787.25,-17.85,2026-05-19T15:34:06+08:00,2026-05-19T20:40:42+08:00
000543,皖能电力,9.0,4.17,流入,3331.09,3.42,3700.44,3.8,-369.35,-0.38,-1386.74,-1.43,-1944.35,-2.0,2026-05-19T15:34:42+08:00,2026-05-19T20:40:42+08:00
000544,中原环保,8.3,1.47,流入,150.91,5.33,0.0,0.0,150.91,5.33,-298.27,-10.53,147.36,5.2,2026-05-19T15:34:36+08:00,2026-05-19T20:40:42+08:00
000545,金浦钛业,2.85,0.71,流出,-1142.0,-9.7,-595.57,-5.06,-546.44,-4.64,-253.12,-2.15,1395.12,11.85,2026-05-19T15:34:45+08:00,2026-05-19T20:40:42+08:00
000546,金圆股份,6.2,-7.19,流出,-8292.61,-19.58,-3649.76,-8.62,-4642.85,-10.96,2809.24,6.63,5483.37,12.95,2026-05-19T15:34:09+08:00,2026-05-19T20:40:42+08:00
000547,航天发展,24.88,-2.05,流出,-23551.97,-10.05,-8385.4,-3.58,-15166.57,-6.47,-8534.83,-3.64,32086.81,13.69,2026-05-19T15:34:15+08:00,2026-05-19T20:40:42+08:00
000548,湖南投资,5.1,0.59,流出,-46.96,-1.32,129.84,3.65,-176.8,-4.97,61.87,1.74,-14.91,-0.42,2026-05-19T15:34:48+08:00,2026-05-19T20:40:42+08:00
000550,江铃汽车,18.03,-0.33,流入,5.28,0.12,0.0,0.0,5.28,0.12,86.43,2.0,-91.71,-2.13,2026-05-19T15:34:18+08:00,2026-05-19T20:40:42+08:00
000551,创元科技,17.59,0.63,流出,-5382.8,-13.08,-2240.22,-5.44,-3142.58,-7.64,2077.04,5.05,3305.76,8.03,2026-05-19T15:34:39+08:00,2026-05-19T20:40:42+08:00
000552,甘肃能化,2.82,0.36,流出,-689.08,-3.45,-556.7,-2.79,-132.38,-0.66,-630.71,-3.16,1319.79,6.6,2026-05-19T15:34:36+08:00,2026-05-19T20:40:42+08:00
000553,安道麦A,6.68,-3.47,流入,647.71,4.07,49.85,0.31,597.86,3.76,-2516.37,-15.83,1868.66,11.75,2026-05-19T15:34:42+08:00,2026-05-19T20:40:42+08:00
000554,泰山石油,7.71,-1.28,流入,805.54,6.16,216.26,1.65,589.27,4.51,-310.13,-2.37,-495.41,-3.79,2026-05-19T15:34:45+08:00,2026-05-19T20:40:42+08:00
000555,神州信息,14.12,2.1,流入,270.27,1.03,983.93,3.73,-713.65,-2.71,951.88,3.61,-1222.15,-4.64,2026-05-19T15:34:21+08:00,2026-05-19T20:40:42+08:00
000557,西部创业,4.52,0.89,流出,-404.27,-13.82,-195.56,-6.69,-208.71,-7.14,22.37,0.76,381.9,13.06,2026-05-19T15:34:48+08:00,2026-05-19T20:40:42+08:00
000558,天府文旅,3.85,-0.26,流出,-635.49,-7.6,-465.76,-5.57,-169.74,-2.03,-389.65,-4.66,1025.14,12.27,2026-05-19T15:34:39+08:00,2026-05-19T20:40:42+08:00
000559,万向钱潮,18.12,0.78,流出,-6032.12,-2.33,-3239.39,-1.25,-2792.73,-1.08,7196.05,2.78,-1163.93,-0.45,2026-05-19T15:34:51+08:00,2026-05-19T20:40:42+08:00
000560,我爱我家,2.96,0.34,流出,-3670.73,-9.99,-1737.22,-4.73,-1933.51,-5.26,2582.3,7.03,1088.43,2.96,2026-05-19T15:34:42+08:00,2026-05-19T20:40:42+08:00
000561,烽火电子,9.34,-0.21,流出,-735.97,-9.52,-128.01,-1.66,-607.96,-7.87,-63.24,-0.82,799.21,10.34,2026-05-19T15:34:54+08:00,2026-05-19T20:40:42+08:00
000563,陕国投Ａ,3.1,0.98,流入,473.87,4.49,-512.83,-4.86,986.7,9.35,44.68,0.42,-518.55,-4.91,2026-05-19T15:34:51+08:00,2026-05-19T20:40:42+08:00
000564,供销大集,1.69,1.2,流入,998.06,4.0,-199.61,-0.8,1197.67,4.8,-1024.74,-4.11,26.68,0.11,2026-05-19T15:34:45+08:00,2026-05-19T20:40:42+08:00
000565,渝三峡Ａ,8.06,0.12,流出,-346.13,-4.73,0.0,0.0,-346.13,-4.73,-455.86,-6.23,801.99,10.97,2026-05-19T15:34:24+08:00,2026-05-19T20:40:42+08:00
