代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000520,凤凰航运,4.15,-0.95,3.8,流出,-845.56,-5.26,168.35,1.05,-1013.91,-6.3,1.21,0.01,844.35,5.25,2026-06-12T15:03:51+08:00,2026-06-12T15:04:20+08:00
000521,长虹美菱,5.87,0.69,3.81,流出,-338.51,-1.72,-366.41,-1.86,27.89,0.14,1536.12,7.8,-1197.61,-6.08,2026-06-12T15:04:09+08:00,2026-06-12T15:04:20+08:00
000523,红棉股份,2.95,2.43,1.69,流入,8.48,0.13,333.96,5.1,-325.48,-4.97,-386.26,-5.9,377.78,5.77,2026-06-12T15:04:06+08:00,2026-06-12T15:04:20+08:00
000524,岭南控股,9.13,3.4,1.38,流入,143.5,1.72,110.84,1.33,32.66,0.39,-826.98,-9.92,683.48,8.2,2026-06-12T15:03:54+08:00,2026-06-12T15:04:20+08:00
000525,红太阳,4.46,0.45,1.69,流出,-523.65,-6.28,-33.38,-0.4,-490.27,-5.88,-413.61,-4.96,937.26,11.25,2026-06-12T15:03:57+08:00,2026-06-12T15:04:20+08:00
000526,学大教育,26.14,1.16,1.81,流入,50.12,0.89,22.58,0.4,27.54,0.49,-303.02,-5.35,252.9,4.47,2026-06-12T15:03:54+08:00,2026-06-12T15:04:20+08:00
000528,柳    工,8.4,2.31,1.7,流出,-1601.6,-5.53,-180.74,-0.62,-1420.87,-4.91,-473.43,-1.63,2075.03,7.16,2026-06-12T15:04:00+08:00,2026-06-12T15:04:20+08:00
000529,广弘控股,4.83,0.63,0.57,流入,63.69,4.08,0.0,0.0,63.69,4.08,-177.38,-11.35,113.68,7.27,2026-06-12T15:04:12+08:00,2026-06-12T15:04:20+08:00
000530,冰山冷热,5.52,-4.5,9.08,流出,-2405.24,-7.91,-1206.08,-3.97,-1199.16,-3.94,148.29,0.49,2256.95,7.42,2026-06-12T15:04:03+08:00,2026-06-12T15:04:20+08:00
000531,穗恒运Ａ,6.75,0.45,1.64,流出,-33.99,-0.34,-273.1,-2.7,239.11,2.37,318.57,3.15,-284.58,-2.82,2026-06-12T15:03:54+08:00,2026-06-12T15:04:20+08:00
000532,华金资本,11.55,0.17,2.32,流出,-191.0,-2.06,132.63,1.43,-323.63,-3.5,415.42,4.49,-224.42,-2.42,2026-06-12T15:04:09+08:00,2026-06-12T15:04:20+08:00
000533,顺钠股份,10.69,1.52,3.23,流出,-1033.49,-4.37,277.71,1.17,-1311.2,-5.54,989.88,4.18,43.61,0.18,2026-06-12T15:03:57+08:00,2026-06-12T15:04:20+08:00
000534,万泽股份,30.42,3.4,6.13,流入,7695.98,8.14,3072.28,3.25,4623.7,4.89,-986.78,-1.04,-6709.2,-7.09,2026-06-12T15:03:57+08:00,2026-06-12T15:04:20+08:00
000536,华映科技,3.5,0.0,2.16,流出,-167.56,-0.8,1230.65,5.86,-1398.2,-6.65,-1042.7,-4.96,1210.25,5.76,2026-06-12T15:04:15+08:00,2026-06-12T15:04:20+08:00
000537,绿发电力,8.6,0.7,1.73,流出,-1368.05,-4.47,-369.23,-1.21,-998.82,-3.26,572.99,1.87,795.07,2.6,2026-06-12T15:04:00+08:00,2026-06-12T15:04:20+08:00
000538,云南白药,50.6,0.1,0.77,流入,7796.07,11.23,1243.98,1.79,6552.09,9.43,-7844.12,-11.3,48.05,0.07,2026-06-12T15:04:12+08:00,2026-06-12T15:04:20+08:00
000539,粤电力Ａ,7.34,-2.78,5.48,流出,-7454.61,-7.14,-3501.37,-3.35,-3953.24,-3.79,-1208.3,-1.16,8662.91,8.3,2026-06-12T15:04:15+08:00,2026-06-12T15:04:20+08:00
000541,佛山照明,4.78,1.49,0.62,流入,25.62,0.71,59.76,1.65,-34.14,-0.94,-74.74,-2.06,49.13,1.35,2026-06-12T15:04:18+08:00,2026-06-12T15:04:20+08:00
000543,皖能电力,8.68,0.58,2.3,流出,-3069.92,-6.74,-401.48,-0.88,-2668.44,-5.86,5131.81,11.27,-2061.88,-4.53,2026-06-12T15:04:18+08:00,2026-06-12T15:04:20+08:00
000544,中原环保,7.86,2.75,0.52,流入,10.92,0.28,-146.87,-3.73,157.79,4.01,-88.07,-2.24,77.15,1.96,2026-06-12T15:04:03+08:00,2026-06-12T15:04:20+08:00
000545,金浦钛业,2.37,2.16,4.86,流入,1220.26,10.75,1063.4,9.37,156.86,1.38,-690.72,-6.08,-529.55,-4.66,2026-06-12T15:04:21+08:00,2026-06-12T15:04:20+08:00
000546,金圆股份,5.23,1.75,4.44,流出,-807.4,-4.98,314.2,1.94,-1121.61,-6.92,229.1,1.41,578.31,3.57,2026-06-12T15:04:00+08:00,2026-06-12T15:04:20+08:00
000547,航天发展,20.65,10.02,5.81,流入,83513.48,44.42,93672.13,49.83,-10158.65,-5.4,-39935.33,-21.24,-43578.16,-23.18,2026-06-12T15:03:24+08:00,2026-06-12T15:04:20+08:00
000548,湖南投资,4.51,0.0,1.3,流出,-79.23,-2.72,-129.08,-4.42,49.85,1.71,67.11,2.3,12.13,0.42,2026-06-12T15:04:03+08:00,2026-06-12T15:04:20+08:00
000550,江铃汽车,17.41,5.01,1.4,流入,25.46,0.2,0.0,0.0,25.46,0.2,922.54,7.32,-948.01,-7.52,2026-06-12T15:04:06+08:00,2026-06-12T15:04:20+08:00
000551,创元科技,14.89,-0.67,4.12,流入,174.07,0.58,22.98,0.08,151.08,0.51,1032.01,3.46,-1206.08,-4.04,2026-06-12T15:04:09+08:00,2026-06-12T15:04:20+08:00
000552,甘肃能化,2.66,4.31,2.61,流入,1669.09,6.57,668.81,2.63,1000.28,3.94,186.4,0.73,-1855.49,-7.31,2026-06-12T15:04:06+08:00,2026-06-12T15:04:20+08:00
000553,安道麦A,6.05,2.72,0.44,流入,28.12,0.49,132.76,2.33,-104.64,-1.83,8.09,0.14,-36.21,-0.63,2026-06-12T15:04:21+08:00,2026-06-12T15:04:20+08:00
