代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000338,潍柴动力,33.7,-4.64,2.91,流出,-20402.42,-4.14,-5982.0,-1.22,-14420.42,-2.93,4596.4,0.93,15806.02,3.21,2026-06-01T15:02:36+08:00,2026-06-01T15:03:30+08:00
000400,许继电气,27.22,2.25,3.21,流入,2943.24,3.34,2698.82,3.07,244.41,0.28,-1521.37,-1.73,-1421.87,-1.62,2026-06-01T15:02:39+08:00,2026-06-01T15:03:30+08:00
000401,金隅冀东,4.1,2.76,0.53,流入,836.9,14.72,126.32,2.22,710.59,12.5,-685.83,-12.06,-151.07,-2.66,2026-06-01T15:02:36+08:00,2026-06-01T15:03:30+08:00
000402,金 融 街,3.13,1.29,5.08,流入,1246.68,2.64,945.03,2.0,301.64,0.64,-1967.82,-4.17,721.15,1.53,2026-06-01T15:02:45+08:00,2026-06-01T15:03:30+08:00
000403,派林生物,12.39,-3.95,1.71,流出,-1225.44,-6.08,81.16,0.4,-1306.6,-6.48,-816.05,-4.05,2041.48,10.12,2026-06-01T15:02:42+08:00,2026-06-01T15:03:30+08:00
000404,长虹华意,8.28,-0.6,2.72,流入,151.77,0.97,-51.78,-0.33,203.55,1.3,7.24,0.05,-159.0,-1.02,2026-06-01T15:02:45+08:00,2026-06-01T15:03:30+08:00
000407,胜利股份,4.3,3.61,2.06,流入,866.63,11.29,199.65,2.6,666.98,8.69,-1078.62,-14.05,211.99,2.76,2026-06-01T15:03:30+08:00,2026-06-01T15:03:30+08:00
000408,藏格矿业,76.05,-1.46,0.77,流出,-2490.61,-2.68,-2084.52,-2.24,-406.09,-0.44,7777.12,8.37,-5286.51,-5.69,2026-06-01T15:02:48+08:00,2026-06-01T15:03:30+08:00
000409,云鼎科技,9.98,4.07,2.91,流入,1183.52,6.99,587.79,3.47,595.73,3.52,-107.32,-0.63,-1076.2,-6.36,2026-06-01T15:02:51+08:00,2026-06-01T15:03:30+08:00
000410,沈阳机床,5.34,1.52,1.15,流入,120.54,1.0,-337.47,-2.8,458.01,3.8,-255.39,-2.12,134.85,1.12,2026-06-01T15:02:54+08:00,2026-06-01T15:03:30+08:00
000411,英特集团,12.15,4.02,3.9,流入,4999.04,19.25,-6.9,-0.03,5005.94,19.28,929.3,3.58,-5928.34,-22.83,2026-06-01T15:02:33+08:00,2026-06-01T15:03:30+08:00
000415,渤海租赁,4.07,-1.21,1.15,流出,-1746.07,-6.95,-1774.35,-7.06,28.27,0.11,227.94,0.91,1518.13,6.04,2026-06-01T15:02:48+08:00,2026-06-01T15:03:30+08:00
000417,合百集团,7.85,4.67,13.31,流出,-7297.03,-8.99,-2452.17,-3.02,-4844.87,-5.97,-907.16,-1.12,8204.2,10.11,2026-06-01T15:02:51+08:00,2026-06-01T15:03:30+08:00
000419,通程控股,5.34,4.3,2.25,流出,-329.3,-5.11,0.0,0.0,-329.3,-5.11,-442.76,-6.87,772.06,11.98,2026-06-01T15:02:36+08:00,2026-06-01T15:03:30+08:00
000420,吉林化纤,4.43,-0.67,3.63,流入,1353.85,3.43,1333.62,3.38,20.24,0.05,1288.45,3.26,-2642.3,-6.69,2026-06-01T15:02:57+08:00,2026-06-01T15:03:30+08:00
000421,南京公用,6.03,4.51,1.96,流出,-375.29,-5.59,-120.6,-1.8,-254.69,-3.79,21.69,0.32,353.59,5.26,2026-06-01T15:02:39+08:00,2026-06-01T15:03:30+08:00
000422,湖北宜化,14.4,1.98,2.28,流入,3745.04,10.86,1251.46,3.63,2493.59,7.23,-2616.69,-7.59,-1128.35,-3.27,2026-06-01T15:02:39+08:00,2026-06-01T15:03:30+08:00
000423,东阿阿胶,49.72,-0.54,1.16,流入,449.24,1.22,-817.47,-2.22,1266.71,3.44,-564.29,-1.53,115.05,0.31,2026-06-01T15:03:00+08:00,2026-06-01T15:03:30+08:00
000425,徐工机械,9.81,0.62,1.38,流入,4375.46,3.57,5953.96,4.86,-1578.5,-1.29,-4751.33,-3.88,375.87,0.31,2026-06-01T15:03:03+08:00,2026-06-01T15:03:30+08:00
000426,兴业银锡,39.69,-0.03,3.1,流入,14016.47,6.36,8413.12,3.82,5603.34,2.54,-10226.84,-4.64,-3789.63,-1.72,2026-06-01T15:03:06+08:00,2026-06-01T15:03:30+08:00
000428,华天酒店,3.74,4.18,1.42,流出,-201.42,-3.81,-563.25,-10.65,361.83,6.84,-294.79,-5.57,496.21,9.38,2026-06-01T15:02:54+08:00,2026-06-01T15:03:30+08:00
000429,粤高速Ａ,14.16,1.07,0.65,流出,-440.7,-3.75,-143.94,-1.22,-296.77,-2.52,-166.51,-1.42,607.21,5.16,2026-06-01T15:02:57+08:00,2026-06-01T15:03:30+08:00
000430,张家界,7.98,6.26,5.25,流出,-37.63,-0.25,-393.97,-2.59,356.35,2.34,-61.21,-0.4,98.83,0.65,2026-06-01T15:03:09+08:00,2026-06-01T15:03:30+08:00
000488,ST晨鸣,2.3,0.88,0.53,流出,-270.21,-13.17,0.0,0.0,-270.21,-13.17,98.58,4.8,171.63,8.36,2026-06-01T15:03:00+08:00,2026-06-01T15:03:30+08:00
000498,山东路桥,5.34,1.33,0.64,流入,313.15,6.36,89.91,1.83,223.24,4.53,-294.93,-5.99,-18.22,-0.37,2026-06-01T15:03:12+08:00,2026-06-01T15:03:30+08:00
000501,武商集团,7.87,0.77,1.21,流出,-188.76,-2.61,-217.86,-3.02,29.09,0.4,360.25,4.99,-171.49,-2.38,2026-06-01T15:03:15+08:00,2026-06-01T15:03:30+08:00
000503,国新健康,7.23,1.4,1.21,流出,-152.87,-1.81,-413.06,-4.88,260.19,3.07,-271.62,-3.21,424.49,5.01,2026-06-01T15:02:42+08:00,2026-06-01T15:03:30+08:00
000504,*ST生物,9.54,0.85,0.77,流出,-112.06,-4.65,0.66,0.03,-112.72,-4.67,-36.36,-1.51,148.42,6.15,2026-06-01T15:03:18+08:00,2026-06-01T15:03:30+08:00
000505,京粮控股,6.11,3.56,1.51,流出,-52.97,-0.92,54.66,0.95,-107.63,-1.87,237.09,4.12,-184.12,-3.2,2026-06-01T15:03:30+08:00,2026-06-01T15:03:30+08:00
000506,招金黄金,14.1,-0.63,4.5,流入,480.52,0.8,1092.49,1.81,-611.96,-1.02,1048.5,1.74,-1529.02,-2.54,2026-06-01T15:02:45+08:00,2026-06-01T15:03:30+08:00
000507,珠海港,5.45,6.24,4.99,流入,4204.72,17.41,892.81,3.7,3311.91,13.71,-2256.57,-9.34,-1948.15,-8.07,2026-06-01T15:03:21+08:00,2026-06-01T15:03:30+08:00
000509,华塑控股,4.92,-4.65,22.71,流入,4729.09,3.91,-2020.76,-1.67,6749.86,5.59,3000.88,2.48,-7729.97,-6.4,2026-06-01T15:03:03+08:00,2026-06-01T15:03:30+08:00
000510,新金路,18.32,10.03,4.68,流入,10844.63,21.48,7969.73,15.78,2874.91,5.69,-2623.77,-5.2,-8220.86,-16.28,2026-06-01T15:02:42+08:00,2026-06-01T15:03:30+08:00
000513,丽珠集团,30.9,0.13,0.82,流入,1094.89,7.62,280.45,1.95,814.44,5.67,-1686.27,-11.73,591.38,4.12,2026-06-01T15:02:45+08:00,2026-06-01T15:03:30+08:00
000514,渝 开 发,4.57,2.7,1.94,流出,-958.3,-12.95,0.0,0.0,-958.3,-12.95,-210.6,-2.85,1168.9,15.8,2026-06-01T15:03:24+08:00,2026-06-01T15:03:30+08:00
000516,国际医学,4.28,0.71,0.71,流入,230.48,3.45,433.35,6.48,-202.86,-3.03,-144.14,-2.16,-86.34,-1.29,2026-06-01T15:02:48+08:00,2026-06-01T15:03:30+08:00
000517,荣安地产,1.95,3.72,1.13,流入,52.57,0.97,0.0,0.0,52.57,0.97,-301.05,-5.54,248.48,4.57,2026-06-01T15:02:51+08:00,2026-06-01T15:03:30+08:00
000518,四环生物,3.59,2.57,11.44,流入,1598.83,3.79,519.88,1.23,1078.94,2.56,-1664.07,-3.94,65.25,0.15,2026-06-01T15:03:06+08:00,2026-06-01T15:03:30+08:00
000519,中兵红箭,19.28,-1.98,5.81,流出,-17985.8,-11.35,-5393.62,-3.4,-12592.18,-7.95,1677.3,1.06,16308.5,10.29,2026-06-01T15:02:33+08:00,2026-06-01T15:03:30+08:00
000520,凤凰航运,3.83,6.09,2.71,流入,948.13,9.13,456.12,4.39,492.01,4.74,-746.48,-7.19,-201.65,-1.94,2026-06-01T15:03:09+08:00,2026-06-01T15:03:30+08:00
000521,长虹美菱,5.81,4.31,2.98,流入,962.41,6.36,518.23,3.43,444.18,2.94,81.81,0.54,-1044.22,-6.9,2026-06-01T15:02:48+08:00,2026-06-01T15:03:30+08:00
000523,红棉股份,3.28,4.46,2.78,流入,797.7,6.69,301.21,2.52,496.5,4.16,-547.86,-4.59,-249.85,-2.09,2026-06-01T15:02:54+08:00,2026-06-01T15:03:30+08:00
000524,岭南控股,9.51,1.39,1.26,流入,293.51,3.69,-32.32,-0.41,325.84,4.1,-537.46,-6.76,243.95,3.07,2026-06-01T15:02:36+08:00,2026-06-01T15:03:30+08:00
000525,红太阳,4.96,2.48,1.73,流出,-59.37,-0.62,-303.9,-3.19,244.53,2.57,-754.71,-7.93,814.08,8.55,2026-06-01T15:02:51+08:00,2026-06-01T15:03:30+08:00
000526,学大教育,29.64,2.1,1.96,流出,-509.61,-7.43,14.98,0.22,-524.59,-7.64,-176.2,-2.57,685.81,9.99,2026-06-01T15:02:54+08:00,2026-06-01T15:03:30+08:00
000528,柳    工,9.06,0.89,0.95,流入,100.27,0.58,-196.72,-1.13,296.99,1.71,309.74,1.78,-410.01,-2.36,2026-06-01T15:03:27+08:00,2026-06-01T15:03:30+08:00
000529,广弘控股,5.26,3.54,1.02,流出,-158.52,-5.27,0.0,0.0,-158.52,-5.27,-346.77,-11.53,505.29,16.79,2026-06-01T15:02:57+08:00,2026-06-01T15:03:30+08:00
000530,冰山冷热,6.39,2.57,11.97,流出,-199.67,-0.44,-108.24,-0.24,-91.44,-0.2,447.09,0.98,-247.42,-0.54,2026-06-01T15:02:57+08:00,2026-06-01T15:03:30+08:00
000531,穗恒运Ａ,8.22,4.85,7.64,流入,2074.95,3.77,1441.46,2.62,633.49,1.15,-1039.32,-1.89,-1035.62,-1.88,2026-06-01T15:03:00+08:00,2026-06-01T15:03:30+08:00
000532,华金资本,12.17,0.5,2.69,流出,-790.94,-7.04,67.56,0.6,-858.51,-7.64,404.16,3.6,386.79,3.44,2026-06-01T15:03:30+08:00,2026-06-01T15:03:30+08:00
000533,顺钠股份,12.69,9.97,7.71,流入,24894.41,38.15,24519.95,37.58,374.45,0.57,-8511.41,-13.05,-16382.99,-25.11,2026-06-01T15:03:03+08:00,2026-06-01T15:03:30+08:00
000534,万泽股份,32.33,-1.52,3.84,流入,804.56,1.26,1279.15,2.0,-474.59,-0.74,-3977.52,-6.23,3172.96,4.97,2026-06-01T15:03:00+08:00,2026-06-01T15:03:30+08:00
000536,华映科技,3.92,0.77,3.04,流入,1277.25,3.84,1013.2,3.05,264.04,0.79,-1050.35,-3.16,-226.9,-0.68,2026-06-01T15:03:03+08:00,2026-06-01T15:03:30+08:00
000537,绿发电力,10.9,-0.73,3.36,流出,-4644.51,-6.19,-1578.15,-2.1,-3066.36,-4.09,168.15,0.22,4476.36,5.97,2026-06-01T15:02:39+08:00,2026-06-01T15:03:30+08:00
000538,云南白药,49.82,-0.24,0.62,流入,5139.33,9.37,3135.31,5.72,2004.02,3.65,-6959.16,-12.69,1819.83,3.32,2026-06-01T15:02:42+08:00,2026-06-01T15:03:30+08:00
000539,粤电力Ａ,9.77,10.02,18.65,流出,-42824.54,-9.53,-25062.96,-5.58,-17761.57,-3.95,8975.07,2.0,33849.47,7.53,2026-06-01T15:03:12+08:00,2026-06-01T15:03:30+08:00
000541,佛山照明,5.05,1.81,0.62,流入,257.33,6.69,259.98,6.75,-2.66,-0.07,-162.64,-4.23,-94.69,-2.46,2026-06-01T15:02:45+08:00,2026-06-01T15:03:30+08:00
000543,皖能电力,9.82,0.2,6.05,流入,1220.84,0.92,2.68,0.0,1218.16,0.92,-264.35,-0.2,-956.49,-0.72,2026-06-01T15:03:06+08:00,2026-06-01T15:03:30+08:00
000544,中原环保,8.12,2.65,0.56,流入,289.15,6.54,0.0,0.0,289.15,6.54,-616.34,-13.94,327.19,7.4,2026-06-01T15:02:48+08:00,2026-06-01T15:03:30+08:00
000545,金浦钛业,2.55,3.66,3.86,流入,987.96,10.2,243.74,2.52,744.21,7.68,-228.23,-2.36,-759.73,-7.84,2026-06-01T15:03:09+08:00,2026-06-01T15:03:30+08:00
000546,金圆股份,5.61,0.36,3.42,流出,-212.97,-1.59,33.68,0.25,-246.65,-1.84,717.05,5.36,-504.09,-3.77,2026-06-01T15:03:15+08:00,2026-06-01T15:03:30+08:00
000547,航天发展,20.1,-0.99,4.03,流出,-7890.49,-6.05,-4396.39,-3.37,-3494.1,-2.68,-3128.81,-2.4,11019.3,8.45,2026-06-01T15:03:12+08:00,2026-06-01T15:03:30+08:00
000548,湖南投资,5.0,3.52,2.08,流入,9.85,0.19,0.0,0.0,9.85,0.19,-602.13,-11.75,592.28,11.56,2026-06-01T15:02:33+08:00,2026-06-01T15:03:30+08:00
000550,江铃汽车,16.73,-0.12,1.23,流出,-1166.94,-10.98,-130.68,-1.23,-1036.26,-9.75,-8.61,-0.08,1175.55,11.06,2026-06-01T15:02:36+08:00,2026-06-01T15:03:30+08:00
000551,创元科技,15.64,-1.14,2.5,流入,1727.46,9.11,382.59,2.02,1344.87,7.09,977.62,5.15,-2705.07,-14.26,2026-06-01T15:03:06+08:00,2026-06-01T15:03:30+08:00
000552,甘肃能化,2.86,4.76,4.03,流入,532.59,1.26,372.38,0.88,160.21,0.38,-1733.52,-4.1,1200.93,2.84,2026-06-01T15:03:09+08:00,2026-06-01T15:03:30+08:00
000553,安道麦A,6.41,2.23,0.52,流入,646.81,8.94,30.35,0.42,616.46,8.52,-225.47,-3.12,-421.34,-5.82,2026-06-01T15:03:15+08:00,2026-06-01T15:03:30+08:00
