代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000021,深科技,56.24,9.99,11.72,流入,146104.35,14.45,176663.31,17.48,-30558.97,-3.02,-71002.55,-7.02,-75101.8,-7.43,2026-07-09T15:03:45+08:00,2026-07-09T15:04:19+08:00
000025,特  力Ａ,13.18,-0.68,1.35,流出,-622.39,-9.02,-860.17,-12.47,237.78,3.45,355.41,5.15,266.98,3.87,2026-07-09T15:03:42+08:00,2026-07-09T15:04:19+08:00
000026,飞亚达,18.75,-0.27,3.34,流出,-1427.1,-6.34,-544.96,-2.42,-882.14,-3.92,-1314.05,-5.84,2741.14,12.17,2026-07-09T15:03:45+08:00,2026-07-09T15:04:19+08:00
000027,深圳能源,5.98,-0.66,0.66,流出,-1709.94,-9.1,-2005.93,-10.68,295.99,1.58,662.52,3.53,1047.42,5.58,2026-07-09T15:03:48+08:00,2026-07-09T15:04:19+08:00
000028,国药一致,20.18,-2.42,0.46,流出,-334.59,-6.82,0.0,0.0,-334.59,-6.82,259.87,5.3,74.73,1.52,2026-07-09T15:03:51+08:00,2026-07-09T15:04:19+08:00
000029,深深房Ａ,23.92,8.19,0.95,流入,2191.79,11.32,653.12,3.37,1538.67,7.95,-89.95,-0.46,-2101.83,-10.86,2026-07-09T15:03:39+08:00,2026-07-09T15:04:19+08:00
000030,富奥股份,3.94,-1.75,0.56,流出,-245.39,-6.6,-126.28,-3.4,-119.1,-3.21,-16.22,-0.44,261.61,7.04,2026-07-09T15:03:39+08:00,2026-07-09T15:04:19+08:00
000031,大悦城,2.11,0.48,0.75,流出,-199.91,-2.96,159.25,2.36,-359.16,-5.31,-309.27,-4.57,509.18,7.53,2026-07-09T15:03:54+08:00,2026-07-09T15:04:19+08:00
000032,深桑达Ａ,22.42,6.56,8.05,流入,24299.26,11.81,17452.88,8.48,6846.38,3.33,-5559.64,-2.7,-18739.61,-9.11,2026-07-09T15:03:42+08:00,2026-07-09T15:04:19+08:00
000034,神州数码,28.83,0.95,9.61,流出,-4765.4,-2.06,-8091.22,-3.5,3325.82,1.44,2466.26,1.07,2299.14,1.0,2026-07-09T15:03:42+08:00,2026-07-09T15:04:19+08:00
000035,中国天楹,4.52,-0.66,1.37,流出,-917.32,-6.41,-236.2,-1.65,-681.12,-4.76,-575.09,-4.02,1492.41,10.43,2026-07-09T15:03:45+08:00,2026-07-09T15:04:19+08:00
000036,华联控股,4.06,-0.49,2.1,流出,-674.6,-5.72,-184.34,-1.56,-490.26,-4.16,430.18,3.65,244.42,2.07,2026-07-09T15:03:48+08:00,2026-07-09T15:04:19+08:00
000037,深南电A,8.2,0.37,3.85,流出,-777.77,-7.41,72.12,0.69,-849.9,-8.1,-188.89,-1.8,966.67,9.21,2026-07-09T15:03:45+08:00,2026-07-09T15:04:19+08:00
000039,中集集团,8.08,2.28,1.56,流入,2738.21,9.51,577.51,2.01,2160.7,7.51,-2296.14,-7.98,-442.07,-1.54,2026-07-09T15:03:48+08:00,2026-07-09T15:04:19+08:00
000042,中洲控股,7.69,2.26,1.26,流入,710.25,11.04,0.0,0.0,710.25,11.04,337.29,5.24,-1047.54,-16.28,2026-07-09T15:03:51+08:00,2026-07-09T15:04:19+08:00
000045,深纺织Ａ,9.58,0.84,1.12,流出,-512.8,-10.63,0.0,0.0,-512.8,-10.63,375.97,7.8,136.83,2.84,2026-07-09T15:03:54+08:00,2026-07-09T15:04:19+08:00
000048,京基智农,21.91,0.27,3.73,流入,6342.64,14.67,860.67,1.99,5481.97,12.68,-168.05,-0.39,-6174.58,-14.28,2026-07-09T15:03:51+08:00,2026-07-09T15:04:19+08:00
000049,德赛电池,24.04,0.29,1.83,流出,-936.19,-5.61,-59.4,-0.36,-876.79,-5.26,645.14,3.87,291.05,1.74,2026-07-09T15:03:48+08:00,2026-07-09T15:04:19+08:00
000050,深天马Ａ,8.04,2.29,2.22,流出,-1641.67,-3.82,-129.33,-0.3,-1512.35,-3.52,0.51,0.0,1641.16,3.82,2026-07-09T15:03:57+08:00,2026-07-09T15:04:19+08:00
000055,方大集团,3.17,-1.86,1.78,流出,-209.26,-5.48,-17.13,-0.45,-192.13,-5.04,144.91,3.8,64.35,1.69,2026-07-09T15:03:45+08:00,2026-07-09T15:04:19+08:00
000056,*ST皇庭,2.21,0.91,2.88,流入,190.35,3.28,-137.26,-2.36,327.61,5.64,-277.62,-4.78,87.27,1.5,2026-07-09T15:04:00+08:00,2026-07-09T15:04:19+08:00
000058,深 赛 格,5.99,-0.66,0.6,流入,60.36,1.71,0.0,0.0,60.36,1.71,88.26,2.51,-148.61,-4.22,2026-07-09T15:03:51+08:00,2026-07-09T15:04:19+08:00
000059,华锦股份,4.02,-0.74,1.65,流出,-108.08,-1.01,200.71,1.88,-308.79,-2.89,-558.8,-5.24,666.87,6.25,2026-07-09T15:03:48+08:00,2026-07-09T15:04:19+08:00
000060,中金岭南,6.49,-0.76,3.94,流出,-5158.84,-4.62,-3333.59,-2.99,-1825.24,-1.64,3269.52,2.93,1889.31,1.69,2026-07-09T15:04:03+08:00,2026-07-09T15:04:19+08:00
000061,农 产 品,5.54,-0.18,0.87,流出,-18.61,-0.21,84.56,0.97,-103.17,-1.19,223.7,2.57,-205.08,-2.36,2026-07-09T15:04:06+08:00,2026-07-09T15:04:19+08:00
000062,深圳华强,32.14,-5.08,7.92,流出,-39068.57,-14.89,-27264.08,-10.39,-11804.48,-4.5,6767.97,2.58,32300.6,12.31,2026-07-09T15:03:54+08:00,2026-07-09T15:04:19+08:00
000063,中兴通讯,40.33,9.38,13.31,流入,457428.97,21.8,449730.56,21.43,7698.41,0.37,-238252.88,-11.35,-219176.1,-10.45,2026-07-09T15:04:09+08:00,2026-07-09T15:04:19+08:00
000065,北方国际,8.88,-0.89,1.67,流出,-1551.78,-10.83,-200.6,-1.4,-1351.18,-9.43,123.48,0.86,1428.3,9.97,2026-07-09T15:03:54+08:00,2026-07-09T15:04:19+08:00
000066,中国长城,19.88,2.95,11.25,流出,-5320.0,-0.76,-6971.91,-0.99,1651.92,0.23,5359.89,0.76,-39.9,-0.01,2026-07-09T15:04:12+08:00,2026-07-09T15:04:19+08:00
000068,华控赛格,2.68,-2.19,1.41,流出,-249.24,-6.55,128.45,3.38,-377.69,-9.93,73.72,1.94,175.52,4.61,2026-07-09T15:03:51+08:00,2026-07-09T15:04:19+08:00
000069,华侨城Ａ,1.62,-1.22,0.62,流出,-272.45,-3.93,-64.19,-0.92,-208.27,-3.0,208.35,3.0,64.11,0.92,2026-07-09T15:03:54+08:00,2026-07-09T15:04:19+08:00
000070,特发信息,18.18,4.36,14.87,流出,-24639.28,-10.73,-11995.79,-5.22,-12643.5,-5.5,8001.05,3.48,16638.24,7.24,2026-07-09T15:03:57+08:00,2026-07-09T15:04:19+08:00
000078,ST海王,1.86,-6.06,13.15,流出,-7731.92,-11.15,-2415.54,-3.48,-5316.38,-7.67,1028.19,1.48,6703.73,9.67,2026-07-09T15:04:15+08:00,2026-07-09T15:04:19+08:00
000088,盐 田 港,4.18,-0.24,0.43,流出,-135.54,-2.37,-205.01,-3.59,69.47,1.21,-150.13,-2.63,285.67,5.0,2026-07-09T15:03:57+08:00,2026-07-09T15:04:19+08:00
000089,深圳机场,6.26,-1.26,0.54,流入,186.52,2.69,-143.18,-2.07,329.7,4.76,-6.03,-0.09,-180.49,-2.6,2026-07-09T15:04:00+08:00,2026-07-09T15:04:19+08:00
000090,天健集团,3.05,-0.65,0.73,流入,212.18,5.09,113.34,2.72,98.84,2.37,-239.25,-5.74,27.07,0.65,2026-07-09T15:04:00+08:00,2026-07-09T15:04:19+08:00
000096,广聚能源,7.17,-0.55,1.42,流出,-254.73,-4.85,0.0,0.0,-254.73,-4.85,414.65,7.89,-159.92,-3.04,2026-07-09T15:03:57+08:00,2026-07-09T15:04:19+08:00
000099,中信海直,13.55,-1.88,1.35,流出,-1762.46,-12.41,-1410.12,-9.93,-352.34,-2.48,107.58,0.76,1654.88,11.66,2026-07-09T15:03:57+08:00,2026-07-09T15:04:19+08:00
000100,TCL科技,5.36,6.35,7.23,流入,54167.44,7.5,49225.5,6.82,4941.94,0.68,-16375.12,-2.27,-37792.32,-5.23,2026-07-09T15:04:03+08:00,2026-07-09T15:04:19+08:00
000151,中成股份,9.24,-1.6,2.96,流出,-954.02,-11.42,-464.36,-5.56,-489.66,-5.86,-557.84,-6.68,1511.86,18.1,2026-07-09T15:04:00+08:00,2026-07-09T15:04:19+08:00
000153,丰原药业,5.23,-0.57,1.39,流入,33.19,1.0,0.0,0.0,33.19,1.0,88.81,2.67,-122.01,-3.67,2026-07-09T15:04:06+08:00,2026-07-09T15:04:19+08:00
000155,川能动力,10.98,-2.23,1.91,流出,-6670.05,-17.23,-2404.25,-6.21,-4265.8,-11.02,-406.99,-1.05,7077.04,18.28,2026-07-09T15:04:09+08:00,2026-07-09T15:04:19+08:00
000156,华数传媒,6.44,-1.23,0.59,流出,-119.2,-1.84,0.0,0.0,-119.2,-1.84,270.85,4.18,-151.65,-2.34,2026-07-09T15:04:03+08:00,2026-07-09T15:04:19+08:00
000157,中联重科,7.1,-0.7,0.91,流出,-1238.92,-2.74,-418.9,-0.93,-820.02,-1.81,1286.89,2.85,-47.98,-0.11,2026-07-09T15:04:00+08:00,2026-07-09T15:04:19+08:00
000158,常山北明,12.98,0.46,2.05,流入,988.24,2.38,909.96,2.19,78.28,0.19,-839.2,-2.02,-149.04,-0.36,2026-07-09T15:04:03+08:00,2026-07-09T15:04:19+08:00
000159,国际实业,5.5,0.92,2.11,流入,98.83,1.79,125.93,2.28,-27.1,-0.49,-338.16,-6.13,239.33,4.34,2026-07-09T15:04:06+08:00,2026-07-09T15:04:19+08:00
000166,申万宏源,4.59,0.44,0.44,流入,139.75,0.31,1821.67,4.0,-1681.92,-3.69,62.87,0.14,-202.62,-0.44,2026-07-09T15:04:09+08:00,2026-07-09T15:04:19+08:00
000301,东方盛虹,12.48,-2.65,0.9,流出,-1961.95,-2.71,307.88,0.43,-2269.83,-3.14,-1427.69,-1.97,3389.63,4.68,2026-07-09T15:04:03+08:00,2026-07-09T15:04:19+08:00
000333,美的集团,79.33,-0.1,0.44,流出,-20545.05,-8.63,-14059.2,-5.9,-6485.84,-2.72,-3273.76,-1.37,23818.81,10.0,2026-07-09T15:04:06+08:00,2026-07-09T15:04:19+08:00
000338,潍柴动力,27.84,-0.25,1.6,流出,-14093.33,-6.41,-10836.48,-4.93,-3256.85,-1.48,-12656.7,-5.75,26750.03,12.16,2026-07-09T15:04:09+08:00,2026-07-09T15:04:19+08:00
000400,许继电气,20.04,-0.79,1.74,流出,-3006.26,-8.62,-2185.61,-6.27,-820.65,-2.35,-36.7,-0.11,3042.96,8.72,2026-07-09T15:04:12+08:00,2026-07-09T15:04:19+08:00
000401,金隅冀东,3.42,-1.16,0.21,流入,111.77,5.9,0.0,0.0,111.77,5.9,-10.03,-0.53,-101.74,-5.37,2026-07-09T15:04:15+08:00,2026-07-09T15:04:19+08:00
000402,金 融 街,2.4,-0.83,1.29,流出,-110.64,-1.2,253.34,2.75,-363.97,-3.94,-371.3,-4.02,481.94,5.22,2026-07-09T15:04:12+08:00,2026-07-09T15:04:19+08:00
000403,派林生物,9.02,-0.11,1.09,流出,-313.57,-3.42,-188.5,-2.06,-125.07,-1.37,289.37,3.16,24.19,0.26,2026-07-09T15:04:18+08:00,2026-07-09T15:04:19+08:00
000404,长虹华意,7.67,-7.59,4.94,流出,-2657.24,-9.97,-1536.47,-5.76,-1120.77,-4.21,-83.38,-0.31,2740.62,10.28,2026-07-09T15:04:15+08:00,2026-07-09T15:04:19+08:00
000407,胜利股份,3.74,-1.06,1.17,流出,-67.83,-1.76,0.0,0.0,-67.83,-1.76,211.49,5.49,-143.66,-3.73,2026-07-09T15:04:18+08:00,2026-07-09T15:04:19+08:00
000408,藏格矿业,68.84,-2.44,1.14,流出,-10391.17,-8.5,-6584.87,-5.39,-3806.3,-3.11,1934.77,1.58,8456.4,6.92,2026-07-09T15:04:06+08:00,2026-07-09T15:04:19+08:00
000409,云鼎科技,8.11,-0.61,0.98,流出,-616.19,-13.26,-163.18,-3.51,-453.01,-9.75,222.13,4.78,394.06,8.48,2026-07-09T15:04:18+08:00,2026-07-09T15:04:19+08:00
000410,沈阳机床,4.54,0.22,0.67,流入,231.68,3.91,-112.09,-1.89,343.77,5.8,134.56,2.27,-366.24,-6.18,2026-07-09T15:03:21+08:00,2026-07-09T15:04:19+08:00
000411,英特集团,9.45,-1.56,0.65,流入,28.14,0.81,0.0,0.0,28.14,0.81,191.0,5.53,-219.14,-6.35,2026-07-09T15:04:12+08:00,2026-07-09T15:04:19+08:00
000415,渤海租赁,4.36,-0.23,1.9,流出,-8132.69,-18.06,-2928.63,-6.5,-5204.06,-11.56,421.33,0.94,7711.36,17.13,2026-07-09T15:04:15+08:00,2026-07-09T15:04:19+08:00
000417,合百集团,8.24,10.01,3.83,流入,5054.11,20.85,3678.47,15.18,1375.64,5.68,-2359.56,-9.74,-2694.54,-11.12,2026-07-09T15:03:24+08:00,2026-07-09T15:04:19+08:00
000419,通程控股,4.61,-1.5,0.97,流入,110.26,4.53,0.0,0.0,110.26,4.53,246.69,10.13,-356.95,-14.66,2026-07-09T15:03:21+08:00,2026-07-09T15:04:19+08:00
000420,吉林化纤,3.75,-1.06,2.21,流出,-1273.59,-6.25,-630.27,-3.09,-643.32,-3.16,-649.55,-3.19,1923.15,9.44,2026-07-09T15:03:24+08:00,2026-07-09T15:04:19+08:00
000421,南京公用,5.1,-1.16,1.01,流出,-138.17,-4.69,0.0,0.0,-138.17,-4.69,232.23,7.88,-94.06,-3.19,2026-07-09T15:03:27+08:00,2026-07-09T15:04:19+08:00
000422,湖北宜化,13.17,1.0,1.95,流出,-735.25,-2.73,1180.4,4.39,-1915.66,-7.12,-229.51,-0.85,964.76,3.58,2026-07-09T15:04:18+08:00,2026-07-09T15:04:19+08:00
000423,东阿阿胶,46.8,-0.4,0.49,流出,-330.89,-2.26,168.5,1.15,-499.39,-3.41,181.13,1.24,149.77,1.02,2026-07-09T15:03:21+08:00,2026-07-09T15:04:19+08:00
000425,徐工机械,8.35,-1.3,1.06,流入,7133.25,9.0,-9.11,-0.01,7142.35,9.01,-456.59,-0.58,-6676.66,-8.42,2026-07-09T15:03:24+08:00,2026-07-09T15:04:19+08:00
000426,兴业银锡,32.35,-2.65,4.08,流出,-41953.79,-18.21,-27500.07,-11.94,-14453.72,-6.27,9744.03,4.23,32209.76,13.98,2026-07-09T15:03:21+08:00,2026-07-09T15:04:19+08:00
000428,华天酒店,3.04,-1.94,1.2,流出,-224.75,-6.02,-247.91,-6.64,23.16,0.62,137.37,3.68,87.38,2.34,2026-07-09T15:03:30+08:00,2026-07-09T15:04:19+08:00
000429,粤高速Ａ,13.88,-5.71,0.86,流入,285.81,1.83,70.13,0.45,215.68,1.38,76.54,0.49,-362.35,-2.32,2026-07-09T15:03:33+08:00,2026-07-09T15:04:19+08:00
000430,张家界,6.74,-3.99,3.36,流出,-917.33,-10.91,-192.05,-2.28,-725.28,-8.62,483.31,5.75,434.01,5.16,2026-07-09T15:03:27+08:00,2026-07-09T15:04:19+08:00
000488,ST晨鸣,2.0,-1.48,0.55,流出,-165.33,-8.84,-196.21,-10.49,30.88,1.65,117.12,6.26,48.21,2.58,2026-07-09T15:03:36+08:00,2026-07-09T15:04:19+08:00
000498,山东路桥,4.85,-1.82,0.57,流入,149.6,3.74,130.22,3.25,19.38,0.48,34.35,0.86,-183.95,-4.59,2026-07-09T15:03:27+08:00,2026-07-09T15:04:19+08:00
000501,武商集团,6.9,0.0,0.7,流入,24.78,0.67,-69.25,-1.87,94.03,2.54,-136.42,-3.68,111.64,3.01,2026-07-09T15:03:30+08:00,2026-07-09T15:04:19+08:00
000503,国新健康,6.3,-0.47,0.98,流出,-609.65,-10.13,0.0,0.0,-609.65,-10.13,276.16,4.59,333.49,5.54,2026-07-09T15:03:39+08:00,2026-07-09T15:04:19+08:00
000504,南华生物,8.07,3.2,2.8,流入,352.09,4.68,140.61,1.87,211.48,2.81,234.65,3.12,-586.74,-7.8,2026-07-09T15:03:24+08:00,2026-07-09T15:04:19+08:00
000505,京粮控股,5.21,-0.38,0.91,流入,89.11,2.98,1.3,0.04,87.81,2.93,-132.27,-4.42,43.17,1.44,2026-07-09T15:03:27+08:00,2026-07-09T15:04:19+08:00
000506,招金黄金,13.41,-0.07,9.2,流入,7437.15,6.65,-638.87,-0.57,8076.03,7.22,-2282.06,-2.04,-5155.09,-4.61,2026-07-09T15:03:30+08:00,2026-07-09T15:04:19+08:00
000507,珠海港,4.63,-1.07,0.8,流出,-846.56,-25.36,-78.22,-2.34,-768.34,-23.02,538.64,16.14,307.92,9.23,2026-07-09T15:03:33+08:00,2026-07-09T15:04:19+08:00
000509,华塑控股,3.2,0.95,3.55,流出,-45.94,-0.38,203.65,1.69,-249.59,-2.07,-706.38,-5.87,752.32,6.25,2026-07-09T15:04:09+08:00,2026-07-09T15:04:19+08:00
000510,新金路,19.48,0.26,7.91,流出,-4222.81,-4.58,-1237.85,-1.34,-2984.96,-3.24,3023.44,3.28,1199.37,1.3,2026-07-09T15:03:36+08:00,2026-07-09T15:04:19+08:00
000513,丽珠集团,29.86,-1.16,0.95,流出,-1335.19,-8.28,-710.88,-4.41,-624.31,-3.87,175.78,1.09,1159.41,7.19,2026-07-09T15:03:42+08:00,2026-07-09T15:04:19+08:00
000514,渝 开 发,3.7,0.0,1.15,流出,-65.21,-1.83,0.0,0.0,-65.21,-1.83,359.08,10.07,-293.87,-8.24,2026-07-09T15:03:45+08:00,2026-07-09T15:04:19+08:00
000516,国际医学,4.03,3.33,1.63,流入,830.68,5.84,1306.9,9.18,-476.23,-3.35,-297.15,-2.09,-533.53,-3.75,2026-07-09T15:03:48+08:00,2026-07-09T15:04:19+08:00
000517,荣安地产,1.71,2.4,1.04,流入,339.7,7.73,-128.03,-2.92,467.73,10.65,-381.19,-8.68,41.5,0.94,2026-07-09T15:03:51+08:00,2026-07-09T15:04:19+08:00
000518,四环生物,3.99,4.45,15.64,流出,-3669.08,-5.75,-842.68,-1.32,-2826.41,-4.43,2023.91,3.17,1645.17,2.58,2026-07-09T15:03:39+08:00,2026-07-09T15:04:19+08:00
000519,中兵红箭,17.91,-2.66,7.54,流出,-25411.67,-13.67,-6997.06,-3.76,-18414.62,-9.91,1513.55,0.81,23898.12,12.86,2026-07-09T15:03:54+08:00,2026-07-09T15:04:19+08:00
000520,凤凰航运,4.32,-1.82,2.53,流出,-806.93,-7.28,-39.5,-0.36,-767.44,-6.92,-67.28,-0.61,874.21,7.88,2026-07-09T15:03:57+08:00,2026-07-09T15:04:19+08:00
000521,长虹美菱,5.44,-5.06,2.85,流出,-1001.62,-7.28,-122.32,-0.89,-879.3,-6.39,-205.59,-1.49,1207.2,8.78,2026-07-09T15:03:42+08:00,2026-07-09T15:04:19+08:00
000523,红棉股份,2.64,0.38,1.53,流入,114.31,2.15,101.79,1.91,12.52,0.24,-209.87,-3.95,95.56,1.8,2026-07-09T15:04:00+08:00,2026-07-09T15:04:19+08:00
000524,岭南控股,9.68,-1.73,7.11,流出,-4260.79,-8.75,-1394.46,-2.86,-2866.33,-5.89,2561.86,5.26,1698.93,3.49,2026-07-09T15:03:30+08:00,2026-07-09T15:04:19+08:00
000525,红太阳,4.1,5.13,2.61,流入,1850.54,15.92,693.06,5.96,1157.48,9.96,-424.28,-3.65,-1426.26,-12.27,2026-07-09T15:04:03+08:00,2026-07-09T15:04:19+08:00
000526,学大教育,25.91,-2.96,1.91,流出,-254.61,-4.27,-541.33,-9.09,286.72,4.81,-269.67,-4.53,524.28,8.8,2026-07-09T15:03:33+08:00,2026-07-09T15:04:19+08:00
000528,柳    工,7.9,-2.11,1.49,流出,-2646.71,-11.08,-1737.36,-7.27,-909.35,-3.81,1224.98,5.13,1421.72,5.95,2026-07-09T15:03:33+08:00,2026-07-09T15:04:19+08:00
000529,广弘控股,4.51,-1.31,0.74,流出,-65.2,-3.42,-125.09,-6.56,59.89,3.14,188.68,9.9,-123.48,-6.48,2026-07-09T15:03:45+08:00,2026-07-09T15:04:19+08:00
000530,冰山冷热,4.98,-0.6,2.87,流出,-491.78,-5.81,-18.02,-0.21,-473.76,-5.59,9.87,0.12,481.91,5.69,2026-07-09T15:03:36+08:00,2026-07-09T15:04:19+08:00
000531,穗恒运Ａ,5.59,-1.06,0.92,流出,-707.31,-15.12,-420.75,-8.99,-286.56,-6.12,176.85,3.78,530.46,11.34,2026-07-09T15:03:48+08:00,2026-07-09T15:04:19+08:00
000532,华金资本,10.37,-0.77,1.38,流出,-131.05,-2.7,103.48,2.13,-234.53,-4.83,203.59,4.19,-72.54,-1.49,2026-07-09T15:04:12+08:00,2026-07-09T15:04:19+08:00
000533,顺钠股份,8.77,1.86,3.15,流出,-1025.02,-5.52,275.71,1.49,-1300.73,-7.01,-1064.05,-5.74,2089.07,11.26,2026-07-09T15:04:15+08:00,2026-07-09T15:04:19+08:00
000534,万泽股份,29.25,-0.98,3.12,流出,-1429.86,-3.14,477.46,1.05,-1907.33,-4.19,-1016.42,-2.24,2446.28,5.38,2026-07-09T15:04:06+08:00,2026-07-09T15:04:19+08:00
000536,华映科技,3.49,1.75,3.15,流出,-1456.48,-4.84,-442.5,-1.47,-1013.98,-3.37,-999.84,-3.32,2456.31,8.17,2026-07-09T15:03:39+08:00,2026-07-09T15:04:19+08:00
000537,绿发电力,6.94,-0.43,1.02,流出,-764.01,-5.28,-235.53,-1.63,-528.47,-3.65,-1415.38,-9.78,2179.38,15.07,2026-07-09T15:03:51+08:00,2026-07-09T15:04:19+08:00
000538,云南白药,48.36,-0.64,0.38,流出,-4753.13,-14.38,-1401.95,-4.24,-3351.18,-10.14,1149.85,3.48,3603.28,10.9,2026-07-09T15:03:54+08:00,2026-07-09T15:04:19+08:00
000539,粤电力Ａ,5.92,3.14,3.03,流入,2439.12,5.4,1234.49,2.73,1204.64,2.67,-3293.94,-7.3,854.82,1.89,2026-07-09T15:03:42+08:00,2026-07-09T15:04:19+08:00
000541,佛山照明,4.91,-2.19,0.9,流出,-112.63,-2.07,-128.4,-2.36,15.77,0.29,-126.97,-2.33,239.6,4.4,2026-07-09T15:04:09+08:00,2026-07-09T15:04:19+08:00
000543,皖能电力,7.56,-1.69,1.32,流出,-23.82,-0.1,-388.09,-1.71,364.27,1.6,-394.74,-1.74,418.57,1.84,2026-07-09T15:04:12+08:00,2026-07-09T15:04:19+08:00
000544,中原环保,7.08,-1.26,0.42,流出,-152.08,-5.3,-130.88,-4.56,-21.19,-0.74,398.0,13.87,-245.93,-8.57,2026-07-09T15:04:18+08:00,2026-07-09T15:04:19+08:00
000545,金浦钛业,2.65,-0.38,6.19,流入,204.63,1.29,-17.78,-0.11,222.4,1.4,64.77,0.41,-269.4,-1.69,2026-07-09T15:03:21+08:00,2026-07-09T15:04:19+08:00
000546,金圆股份,4.54,-1.73,2.82,流出,-1484.96,-16.73,-201.56,-2.27,-1283.4,-14.46,12.6,0.14,1472.35,16.59,2026-07-09T15:03:45+08:00,2026-07-09T15:04:19+08:00
000547,航天发展,16.52,2.99,5.03,流出,-2045.83,-1.59,-1912.68,-1.49,-133.15,-0.1,-4387.7,-3.42,6433.54,5.01,2026-07-09T15:03:24+08:00,2026-07-09T15:04:19+08:00
000548,湖南投资,4.08,-0.97,1.07,流出,-65.26,-3.0,0.0,0.0,-65.26,-3.0,211.58,9.74,-146.32,-6.73,2026-07-09T15:03:27+08:00,2026-07-09T15:04:19+08:00
000550,江铃汽车,16.22,-2.05,0.62,流出,-407.06,-7.81,-105.14,-2.02,-301.92,-5.8,-289.56,-5.56,696.62,13.37,2026-07-09T15:03:48+08:00,2026-07-09T15:04:19+08:00
000551,创元科技,18.44,4.65,6.19,流出,-3731.01,-6.9,-2075.4,-3.84,-1655.62,-3.06,1256.69,2.32,2474.33,4.58,2026-07-09T15:03:36+08:00,2026-07-09T15:04:19+08:00
000552,甘肃能化,2.37,-1.25,1.06,流入,426.94,4.53,-57.83,-0.61,484.78,5.14,-425.48,-4.51,-1.46,-0.02,2026-07-09T15:03:39+08:00,2026-07-09T15:04:19+08:00
