代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000016,*ST康佳A,3.12,0.97,流出,-350.66,-1.46,718.3,3.0,-1068.96,-4.46,340.93,1.42,9.73,0.04,2026-05-11T15:09:39+08:00,2026-05-11T15:10:01+08:00
000017,深中华A,6.36,-1.09,流出,-98.01,-2.17,-124.02,-2.75,26.01,0.58,88.71,1.97,9.3,0.21,2026-05-11T15:09:48+08:00,2026-05-11T15:10:01+08:00
000019,深粮控股,7.48,-2.22,流出,-2161.5,-12.33,-20.14,-0.11,-2141.36,-12.21,431.22,2.46,1730.28,9.87,2026-05-11T15:09:30+08:00,2026-05-11T15:10:01+08:00
000020,深华发Ａ,14.49,0.49,流出,-46.58,-0.17,366.73,1.36,-413.31,-1.53,1171.89,4.33,-1125.32,-4.16,2026-05-11T15:09:42+08:00,2026-05-11T15:10:01+08:00
000021,深科技,32.97,6.29,流入,20350.87,4.12,16576.59,3.36,3774.27,0.76,-12656.86,-2.56,-7694.0,-1.56,2026-05-11T15:09:33+08:00,2026-05-11T15:10:01+08:00
000025,特  力Ａ,16.28,1.43,流入,172.9,2.21,108.68,1.39,64.22,0.82,4.19,0.05,-177.09,-2.26,2026-05-11T15:09:33+08:00,2026-05-11T15:10:01+08:00
000026,飞亚达,20.14,1.21,流出,-2857.13,-4.96,-310.4,-0.54,-2546.74,-4.42,2684.57,4.66,172.57,0.3,2026-05-11T15:09:45+08:00,2026-05-11T15:10:01+08:00
000027,深圳能源,7.19,1.55,流入,1634.25,5.31,271.84,0.88,1362.41,4.43,-312.79,-1.02,-1321.46,-4.29,2026-05-11T15:09:33+08:00,2026-05-11T15:10:01+08:00
000028,国药一致,24.76,0.94,流入,800.49,6.35,16.12,0.13,784.38,6.22,128.58,1.02,-929.08,-7.37,2026-05-11T15:09:48+08:00,2026-05-11T15:10:01+08:00
000029,深深房Ａ,24.08,10.0,流入,6154.65,19.93,4320.73,13.99,1833.92,5.94,-2849.99,-9.23,-3304.66,-10.7,2026-05-11T15:09:51+08:00,2026-05-11T15:10:01+08:00
000030,富奥股份,5.07,-0.78,流出,-17.73,-0.19,-74.44,-0.79,56.71,0.6,1264.27,13.45,-1246.54,-13.26,2026-05-11T15:09:51+08:00,2026-05-11T15:10:01+08:00
000031,大悦城,3.12,0.97,流入,310.97,3.28,324.77,3.43,-13.8,-0.15,341.89,3.61,-652.86,-6.89,2026-05-11T15:09:36+08:00,2026-05-11T15:10:01+08:00
000032,深桑达Ａ,19.06,4.21,流入,3415.32,4.33,875.1,1.11,2540.22,3.22,-3707.65,-4.7,292.33,0.37,2026-05-11T15:09:54+08:00,2026-05-11T15:10:01+08:00
000034,神州数码,42.62,6.5,流入,30771.89,9.32,16715.4,5.06,14056.48,4.26,-21335.3,-6.46,-9436.58,-2.86,2026-05-11T15:09:54+08:00,2026-05-11T15:10:01+08:00
000035,中国天楹,6.54,-0.76,流出,-1653.46,-4.25,686.66,1.76,-2340.13,-6.01,-223.6,-0.57,1877.06,4.82,2026-05-11T15:09:39+08:00,2026-05-11T15:10:01+08:00
000036,华联控股,6.33,4.28,流入,2814.4,2.81,586.54,0.59,2227.85,2.22,7107.86,7.09,-9922.25,-9.9,2026-05-11T15:09:36+08:00,2026-05-11T15:10:01+08:00
000037,深南电A,11.18,0.27,流出,-960.66,-2.92,207.63,0.63,-1168.29,-3.55,-1470.39,-4.46,2431.05,7.38,2026-05-11T15:09:57+08:00,2026-05-11T15:10:01+08:00
000039,中集集团,13.2,3.04,流入,237.82,0.3,-1815.8,-2.3,2053.62,2.6,3918.08,4.96,-4155.9,-5.26,2026-05-11T15:09:36+08:00,2026-05-11T15:10:01+08:00
000042,中洲控股,10.01,-1.48,流入,1668.55,12.49,993.14,7.43,675.41,5.05,-325.58,-2.44,-1342.96,-10.05,2026-05-11T15:09:42+08:00,2026-05-11T15:10:01+08:00
000045,深纺织Ａ,12.27,0.0,流出,-281.94,-3.19,-150.7,-1.71,-131.24,-1.49,-15.91,-0.18,297.85,3.37,2026-05-11T15:10:00+08:00,2026-05-11T15:10:01+08:00
000048,京基智农,15.16,0.8,流出,-79.11,-0.38,-392.04,-1.89,312.93,1.51,406.7,1.96,-327.59,-1.58,2026-05-11T15:09:03+08:00,2026-05-11T15:10:01+08:00
000049,德赛电池,28.66,0.24,流出,-2594.5,-6.73,-516.01,-1.34,-2078.49,-5.39,480.82,1.25,2113.68,5.48,2026-05-11T15:09:45+08:00,2026-05-11T15:10:01+08:00
000050,深天马Ａ,7.83,0.77,流出,-364.8,-1.84,-61.18,-0.31,-303.62,-1.53,-279.73,-1.41,644.53,3.25,2026-05-11T15:09:39+08:00,2026-05-11T15:10:01+08:00
000055,方大集团,3.78,1.61,流出,-451.15,-8.42,-142.12,-2.65,-309.03,-5.77,251.13,4.69,200.03,3.73,2026-05-11T15:09:42+08:00,2026-05-11T15:10:01+08:00
000056,*ST皇庭,1.7,0.59,流出,-102.77,-0.91,-628.62,-5.57,525.85,4.66,-78.52,-0.7,181.29,1.61,2026-05-11T15:09:48+08:00,2026-05-11T15:10:01+08:00
000058,深 赛 格,8.45,2.8,流入,2586.12,12.56,839.05,4.08,1747.07,8.49,745.73,3.62,-3331.85,-16.19,2026-05-11T15:09:57+08:00,2026-05-11T15:10:01+08:00
000059,华锦股份,5.17,-0.58,流入,1514.28,10.41,113.53,0.78,1400.74,9.63,381.95,2.62,-1896.23,-13.03,2026-05-11T15:09:06+08:00,2026-05-11T15:10:01+08:00
000060,中金岭南,8.5,6.92,流入,57851.95,10.87,76008.8,14.28,-18156.85,-3.41,-28261.28,-5.31,-29590.66,-5.56,2026-05-11T15:09:39+08:00,2026-05-11T15:10:01+08:00
000061,农 产 品,7.38,-0.54,流入,431.87,3.47,649.02,5.21,-217.14,-1.74,-411.61,-3.3,-20.27,-0.16,2026-05-11T15:09:45+08:00,2026-05-11T15:10:01+08:00
000062,深圳华强,39.09,9.99,流入,87191.91,26.56,83261.52,25.36,3930.39,1.2,-34099.63,-10.39,-53092.29,-16.17,2026-05-11T15:09:42+08:00,2026-05-11T15:10:01+08:00
000063,中兴通讯,39.11,1.11,流入,3917.69,0.61,18337.99,2.86,-14420.29,-2.25,-8778.45,-1.37,4860.76,0.76,2026-05-11T15:10:00+08:00,2026-05-11T15:10:01+08:00
000065,北方国际,13.26,-1.27,流出,-3148.23,-8.78,-1149.24,-3.2,-1999.0,-5.57,1049.17,2.93,2099.06,5.85,2026-05-11T15:09:09+08:00,2026-05-11T15:10:01+08:00
000066,中国长城,23.4,1.34,流出,-124204.17,-9.07,-80903.06,-5.91,-43301.1,-3.16,54651.44,3.99,69552.73,5.08,2026-05-11T15:09:03+08:00,2026-05-11T15:10:01+08:00
000068,华控赛格,3.25,-1.22,流出,-623.34,-9.54,-399.39,-6.11,-223.95,-3.43,320.59,4.91,302.75,4.63,2026-05-11T15:09:45+08:00,2026-05-11T15:10:01+08:00
000069,华侨城Ａ,2.28,0.88,流入,929.54,4.92,-209.73,-1.11,1139.27,6.03,-459.49,-2.43,-470.05,-2.49,2026-05-11T15:09:48+08:00,2026-05-11T15:10:01+08:00
000070,特发信息,20.9,-0.81,流出,-20039.68,-7.43,-9605.96,-3.56,-10433.72,-3.87,3648.89,1.35,16390.79,6.07,2026-05-11T15:09:12+08:00,2026-05-11T15:10:01+08:00
000078,ST海王,2.59,-5.13,流出,-121.38,-16.89,0.0,0.0,-121.38,-16.89,-52.29,-7.28,173.67,24.17,2026-05-11T15:09:48+08:00,2026-05-11T15:10:01+08:00
000088,盐 田 港,4.58,-0.22,流入,329.43,2.9,-68.97,-0.61,398.4,3.51,-143.01,-1.26,-186.42,-1.64,2026-05-11T15:09:06+08:00,2026-05-11T15:10:01+08:00
000089,深圳机场,6.94,-0.57,流出,-244.59,-2.89,-587.09,-6.93,342.5,4.04,650.85,7.68,-406.26,-4.79,2026-05-11T15:09:51+08:00,2026-05-11T15:10:01+08:00
000090,天健集团,3.59,1.41,流入,1146.29,11.78,281.93,2.9,864.36,8.88,-705.29,-7.25,-441.0,-4.53,2026-05-11T15:09:51+08:00,2026-05-11T15:10:01+08:00
000096,广聚能源,9.46,-0.63,流出,-1269.98,-23.54,-852.04,-15.79,-417.95,-7.75,541.95,10.04,728.04,13.49,2026-05-11T15:09:15+08:00,2026-05-11T15:10:01+08:00
000099,中信海直,18.07,-0.82,流出,-1523.78,-7.07,-1118.13,-5.18,-405.64,-1.88,1077.16,4.99,446.62,2.07,2026-05-11T15:09:51+08:00,2026-05-11T15:10:01+08:00
000100,TCL科技,4.34,2.84,流入,22501.04,5.69,5215.53,1.32,17285.51,4.37,-21888.82,-5.53,-612.22,-0.15,2026-05-11T15:09:54+08:00,2026-05-11T15:10:01+08:00
000151,中成股份,12.15,0.58,流入,363.46,3.46,-124.7,-1.19,488.16,4.64,-95.83,-0.91,-267.63,-2.55,2026-05-11T15:09:18+08:00,2026-05-11T15:10:01+08:00
000153,丰原药业,6.47,0.31,流出,-354.99,-5.11,319.8,4.61,-674.79,-9.72,135.01,1.95,219.98,3.17,2026-05-11T15:09:57+08:00,2026-05-11T15:10:01+08:00
000155,川能动力,16.41,-1.62,流出,-7769.72,-5.81,-8753.17,-6.55,983.45,0.74,1258.05,0.94,6511.67,4.87,2026-05-11T15:09:21+08:00,2026-05-11T15:10:01+08:00
000156,华数传媒,7.57,-0.39,流入,575.79,5.87,-105.18,-1.07,680.97,6.94,-233.04,-2.38,-342.75,-3.5,2026-05-11T15:09:54+08:00,2026-05-11T15:10:01+08:00
000157,中联重科,8.22,5.66,流入,36504.62,15.65,17699.38,7.59,18805.24,8.06,-24633.94,-10.56,-11870.68,-5.09,2026-05-11T15:09:24+08:00,2026-05-11T15:10:01+08:00
000158,常山北明,17.77,-0.89,流出,-5541.26,-11.32,-3159.04,-6.45,-2382.22,-4.87,105.28,0.22,5435.98,11.1,2026-05-11T15:10:00+08:00,2026-05-11T15:10:01+08:00
000159,国际实业,6.36,-3.05,流出,-1793.1,-10.91,-1151.36,-7.0,-641.74,-3.9,1818.53,11.06,-25.43,-0.15,2026-05-11T15:09:57+08:00,2026-05-11T15:10:01+08:00
000166,申万宏源,4.77,0.63,流入,2149.85,4.57,994.31,2.11,1155.54,2.45,797.26,1.69,-2947.11,-6.26,2026-05-11T15:09:09+08:00,2026-05-11T15:10:01+08:00
000301,东方盛虹,12.94,0.7,流出,-3752.24,-12.03,-1011.68,-3.24,-2740.56,-8.78,1167.36,3.74,2584.88,8.29,2026-05-11T15:09:54+08:00,2026-05-11T15:10:01+08:00
000333,美的集团,80.67,0.34,流入,5153.99,1.46,-5816.29,-1.64,10970.28,3.1,-6007.08,-1.7,853.09,0.24,2026-05-11T15:09:12+08:00,2026-05-11T15:10:01+08:00
000338,潍柴动力,33.53,1.42,流出,-3702.6,-1.05,1786.92,0.51,-5489.51,-1.56,-4015.39,-1.14,7717.98,2.19,2026-05-11T15:10:00+08:00,2026-05-11T15:10:01+08:00
000400,许继电气,27.13,2.73,流入,3390.04,3.06,3230.92,2.92,159.12,0.14,-2063.93,-1.86,-1326.11,-1.2,2026-05-11T15:09:15+08:00,2026-05-11T15:10:01+08:00
000401,金隅冀东,4.37,2.34,流入,2492.18,27.06,2342.01,25.43,150.18,1.63,-968.31,-10.51,-1523.88,-16.55,2026-05-11T15:09:57+08:00,2026-05-11T15:10:01+08:00
000402,金 融 街,3.33,1.83,流出,-2831.41,-5.37,-661.07,-1.25,-2170.34,-4.12,-485.77,-0.92,3317.18,6.29,2026-05-11T15:10:00+08:00,2026-05-11T15:10:01+08:00
000403,派林生物,11.9,1.62,流入,446.27,3.33,-132.49,-0.99,578.76,4.32,169.85,1.27,-616.12,-4.59,2026-05-11T15:09:03+08:00,2026-05-11T15:10:01+08:00
000404,长虹华意,8.48,0.24,流出,-1005.97,-5.09,-174.04,-0.88,-831.93,-4.21,51.83,0.26,954.13,4.83,2026-05-11T15:09:18+08:00,2026-05-11T15:10:01+08:00
000407,胜利股份,4.62,-1.07,流出,-2359.23,-21.12,-1386.26,-12.41,-972.96,-8.71,1026.21,9.19,1333.02,11.93,2026-05-11T15:09:21+08:00,2026-05-11T15:10:01+08:00
000408,藏格矿业,86.61,-1.24,流出,-26311.99,-18.81,-7508.21,-5.37,-18803.78,-13.44,6319.7,4.52,19992.29,14.29,2026-05-11T15:09:24+08:00,2026-05-11T15:10:01+08:00
000409,云鼎科技,10.25,-1.16,流出,-1335.19,-15.28,-485.1,-5.55,-850.09,-9.73,968.76,11.09,366.43,4.19,2026-05-11T15:09:03+08:00,2026-05-11T15:10:01+08:00
000410,沈阳机床,6.18,-2.98,流出,-4273.96,-15.8,-6733.6,-24.9,2459.64,9.1,3115.29,11.52,1158.67,4.28,2026-05-11T15:09:03+08:00,2026-05-11T15:10:01+08:00
000411,英特集团,11.42,5.94,流入,1277.73,8.24,529.11,3.41,748.61,4.83,138.67,0.89,-1416.4,-9.14,2026-05-11T15:09:06+08:00,2026-05-11T15:10:01+08:00
000415,渤海租赁,4.75,-1.25,流出,-7090.24,-19.72,-7287.53,-20.26,197.29,0.55,3529.2,9.81,3561.04,9.9,2026-05-11T15:09:27+08:00,2026-05-11T15:10:01+08:00
000417,合百集团,7.04,0.28,流出,-2557.18,-10.36,-1637.39,-6.63,-919.79,-3.72,1030.85,4.17,1526.33,6.18,2026-05-11T15:09:09+08:00,2026-05-11T15:10:01+08:00
000419,通程控股,5.79,-0.69,流出,-35.54,-0.95,0.0,0.0,-35.54,-0.95,142.09,3.79,-106.55,-2.84,2026-05-11T15:09:06+08:00,2026-05-11T15:10:01+08:00
000420,吉林化纤,5.55,1.09,流入,1914.79,2.61,-108.74,-0.15,2023.53,2.76,1150.26,1.57,-3065.05,-4.17,2026-05-11T15:09:12+08:00,2026-05-11T15:10:01+08:00
000421,南京公用,6.27,-0.63,流出,-127.05,-2.51,-40.13,-0.79,-86.92,-1.71,236.79,4.67,-109.74,-2.16,2026-05-11T15:09:06+08:00,2026-05-11T15:10:01+08:00
000422,湖北宜化,16.39,1.42,流入,5575.12,6.34,2485.26,2.83,3089.86,3.51,-4135.4,-4.7,-1439.72,-1.64,2026-05-11T15:09:30+08:00,2026-05-11T15:10:01+08:00
000423,东阿阿胶,53.88,0.41,流出,-535.69,-1.69,24.45,0.08,-560.14,-1.77,2924.9,9.24,-2389.21,-7.55,2026-05-11T15:10:09+08:00,2026-05-11T15:10:13+08:00
000425,徐工机械,10.97,10.03,流入,64628.1,26.16,68890.8,27.89,-4262.7,-1.73,-33326.98,-13.49,-31301.12,-12.67,2026-05-11T15:09:33+08:00,2026-05-11T15:10:13+08:00
000426,兴业银锡,49.29,-0.92,流出,-13614.63,-2.56,-24172.23,-4.54,10557.6,1.98,6632.96,1.25,6981.67,1.31,2026-05-11T15:10:09+08:00,2026-05-11T15:10:13+08:00
000428,华天酒店,3.87,1.84,流入,671.76,8.78,-8.89,-0.12,680.65,8.89,196.87,2.57,-868.63,-11.35,2026-05-11T15:09:15+08:00,2026-05-11T15:10:13+08:00
000429,粤高速Ａ,12.9,1.65,流入,8.65,0.09,-160.49,-1.64,169.14,1.73,-157.05,-1.6,148.4,1.51,2026-05-11T15:10:12+08:00,2026-05-11T15:10:13+08:00
000498,山东路桥,5.54,-0.54,流出,-503.27,-9.31,-467.49,-8.65,-35.79,-0.66,442.55,8.19,60.72,1.12,2026-05-11T15:09:18+08:00,2026-05-11T15:10:13+08:00
000501,武商集团,8.31,-0.6,流出,-223.7,-3.17,-564.76,-8.01,341.06,4.84,213.46,3.03,10.24,0.15,2026-05-11T15:09:36+08:00,2026-05-11T15:10:13+08:00
000503,国新健康,7.92,-1.49,流出,-183.42,-1.66,232.21,2.1,-415.63,-3.76,-506.51,-4.58,689.92,6.24,2026-05-11T15:09:15+08:00,2026-05-11T15:10:13+08:00
000505,京粮控股,7.0,3.86,流入,1042.41,6.2,60.5,0.36,981.92,5.84,382.97,2.28,-1425.38,-8.47,2026-05-11T15:09:30+08:00,2026-05-11T15:10:13+08:00
000506,招金黄金,16.86,-1.52,流出,-2246.59,-3.82,-1736.57,-2.95,-510.03,-0.87,-3723.89,-6.33,5970.48,10.15,2026-05-11T15:09:21+08:00,2026-05-11T15:10:13+08:00
000507,珠海港,5.28,0.19,流出,-22.93,-0.33,-420.45,-5.99,397.52,5.66,231.67,3.3,-208.73,-2.97,2026-05-11T15:09:24+08:00,2026-05-11T15:10:13+08:00
000509,华塑控股,3.96,-1.98,流出,-2870.19,-10.68,-943.9,-3.51,-1926.29,-7.17,-789.83,-2.94,3660.02,13.62,2026-05-11T15:09:27+08:00,2026-05-11T15:10:13+08:00
000510,新金路,16.71,1.64,流入,11392.0,12.08,3424.07,3.63,7967.93,8.45,2223.67,2.36,-13615.67,-14.44,2026-05-11T15:09:18+08:00,2026-05-11T15:10:13+08:00
000513,丽珠集团,32.47,1.37,流出,-735.77,-2.96,241.98,0.97,-977.75,-3.93,-690.81,-2.78,1426.58,5.74,2026-05-11T15:09:33+08:00,2026-05-11T15:10:13+08:00
000514,渝 开 发,5.14,0.78,流入,632.11,9.36,417.88,6.19,214.23,3.17,-300.56,-4.45,-331.55,-4.91,2026-05-11T15:09:21+08:00,2026-05-11T15:10:13+08:00
000516,国际医学,4.64,-0.43,流出,-445.45,-3.23,-134.29,-0.97,-311.16,-2.26,68.92,0.5,376.53,2.73,2026-05-11T15:09:36+08:00,2026-05-11T15:10:13+08:00
000517,荣安地产,2.08,0.97,流出,-169.73,-2.76,0.0,0.0,-169.73,-2.76,101.24,1.64,68.49,1.11,2026-05-11T15:09:39+08:00,2026-05-11T15:10:13+08:00
000519,中兵红箭,18.21,0.5,流入,2529.7,3.48,-1925.51,-2.65,4455.21,6.14,-1140.0,-1.57,-1389.71,-1.91,2026-05-11T15:09:30+08:00,2026-05-11T15:10:13+08:00
000520,凤凰航运,4.19,0.24,流出,-971.73,-10.41,-1074.54,-11.51,102.81,1.1,-106.82,-1.14,1078.55,11.55,2026-05-11T15:09:24+08:00,2026-05-11T15:10:13+08:00
000521,长虹美菱,5.8,-0.34,流出,-576.77,-11.63,36.73,0.74,-613.5,-12.37,-89.35,-1.8,666.12,13.43,2026-05-11T15:09:18+08:00,2026-05-11T15:10:13+08:00
000523,红棉股份,3.38,-0.29,流出,-155.72,-2.17,347.89,4.86,-503.61,-7.03,-255.08,-3.56,410.81,5.74,2026-05-11T15:09:39+08:00,2026-05-11T15:10:13+08:00
000524,岭南控股,10.06,-0.79,流出,-411.93,-5.46,181.73,2.41,-593.66,-7.87,-270.9,-3.59,682.84,9.05,2026-05-11T15:09:42+08:00,2026-05-11T15:10:13+08:00
000525,红太阳,5.51,-0.9,流出,-889.17,-5.37,-605.31,-3.66,-283.86,-1.71,278.13,1.68,611.05,3.69,2026-05-11T15:09:27+08:00,2026-05-11T15:10:13+08:00
000526,学大教育,35.61,0.2,流入,282.42,2.95,-104.14,-1.09,386.56,4.04,-9.3,-0.1,-273.11,-2.86,2026-05-11T15:09:45+08:00,2026-05-11T15:10:13+08:00
000528,柳    工,10.1,3.8,流出,-8164.36,-5.84,-8070.74,-5.77,-93.62,-0.07,2004.41,1.43,6159.95,4.41,2026-05-11T15:09:48+08:00,2026-05-11T15:10:13+08:00
000529,广弘控股,5.64,-0.53,流入,433.12,16.32,60.98,2.3,372.14,14.02,-69.27,-2.61,-363.85,-13.71,2026-05-11T15:09:45+08:00,2026-05-11T15:10:13+08:00
000530,冰山冷热,6.1,0.33,流出,-856.16,-8.73,-257.04,-2.62,-599.13,-6.11,-245.05,-2.5,1101.22,11.22,2026-05-11T15:09:21+08:00,2026-05-11T15:10:13+08:00
000531,穗恒运Ａ,7.25,0.83,流出,-480.48,-2.99,-34.21,-0.21,-446.27,-2.77,-174.8,-1.09,655.29,4.07,2026-05-11T15:09:30+08:00,2026-05-11T15:10:13+08:00
000532,华金资本,12.8,0.08,流出,-522.86,-6.74,-56.9,-0.73,-465.96,-6.0,444.61,5.73,78.25,1.01,2026-05-11T15:09:24+08:00,2026-05-11T15:10:13+08:00
000533,顺钠股份,13.27,-1.26,流出,-9046.43,-11.76,-5420.14,-7.05,-3626.29,-4.71,293.94,0.38,8752.49,11.38,2026-05-11T15:09:27+08:00,2026-05-11T15:10:13+08:00
000534,万泽股份,38.37,-2.61,流出,-13397.95,-14.58,-5877.78,-6.4,-7520.17,-8.18,-557.4,-0.61,13955.35,15.18,2026-05-11T15:09:33+08:00,2026-05-11T15:10:13+08:00
000536,华映科技,4.08,-0.97,流出,-3108.73,-17.18,-1499.4,-8.29,-1609.33,-8.89,192.61,1.06,2916.12,16.11,2026-05-11T15:09:36+08:00,2026-05-11T15:10:13+08:00
000537,绿发电力,10.85,1.21,流出,-312.73,-0.5,352.39,0.57,-665.12,-1.07,203.14,0.33,109.59,0.18,2026-05-11T15:09:30+08:00,2026-05-11T15:10:13+08:00
000538,云南白药,52.62,0.0,流出,-3851.39,-7.0,-237.39,-0.43,-3614.0,-6.57,-352.69,-0.64,4204.08,7.64,2026-05-11T15:09:51+08:00,2026-05-11T15:10:13+08:00
000539,粤电力Ａ,7.37,3.95,流入,8062.59,5.59,3304.2,2.29,4758.39,3.3,-1931.13,-1.34,-6131.46,-4.25,2026-05-11T15:09:33+08:00,2026-05-11T15:10:13+08:00
000541,佛山照明,5.74,-0.52,流出,-725.47,-15.63,-418.67,-9.02,-306.81,-6.61,565.4,12.18,160.07,3.45,2026-05-11T15:09:39+08:00,2026-05-11T15:10:13+08:00
000543,皖能电力,8.38,1.7,流出,-1146.98,-2.98,-296.96,-0.77,-850.03,-2.2,-759.11,-1.97,1906.09,4.94,2026-05-11T15:09:33+08:00,2026-05-11T15:10:13+08:00
000544,中原环保,8.42,-0.59,流出,-666.9,-15.03,-451.04,-10.16,-215.85,-4.86,449.75,10.13,217.15,4.89,2026-05-11T15:09:54+08:00,2026-05-11T15:10:13+08:00
000545,金浦钛业,3.08,-0.96,流出,-1461.67,-7.94,-695.52,-3.78,-766.15,-4.16,-1149.15,-6.24,2610.82,14.19,2026-05-11T15:09:57+08:00,2026-05-11T15:10:13+08:00
000546,金圆股份,7.78,-0.64,流出,-3213.91,-3.86,-1164.71,-1.4,-2049.2,-2.46,134.0,0.16,3079.9,3.7,2026-05-11T15:10:00+08:00,2026-05-11T15:10:13+08:00
000547,航天发展,28.81,4.42,流出,-42838.62,-3.98,-45181.79,-4.2,2343.18,0.22,620.44,0.06,42218.18,3.93,2026-05-11T15:10:03+08:00,2026-05-11T15:10:13+08:00
000548,湖南投资,5.27,-0.94,流出,-10.47,-0.23,123.03,2.76,-133.5,-2.99,6.6,0.15,3.87,0.09,2026-05-11T15:10:06+08:00,2026-05-11T15:10:13+08:00
000550,江铃汽车,18.92,0.53,流出,-346.91,-3.1,260.33,2.33,-607.25,-5.42,1140.29,10.19,-793.38,-7.09,2026-05-11T15:09:42+08:00,2026-05-11T15:10:13+08:00
000551,创元科技,17.12,0.77,流出,-300.03,-0.68,789.28,1.78,-1089.32,-2.45,-3935.15,-8.87,4235.19,9.54,2026-05-11T15:09:45+08:00,2026-05-11T15:10:13+08:00
000552,甘肃能化,2.81,0.72,流出,-2027.23,-8.37,-813.4,-3.36,-1213.83,-5.01,89.76,0.37,1937.47,8.0,2026-05-11T15:10:09+08:00,2026-05-11T15:10:13+08:00
000553,安道麦A,7.22,1.55,流出,-170.38,-0.71,315.88,1.32,-486.26,-2.03,158.66,0.66,11.71,0.05,2026-05-11T15:10:12+08:00,2026-05-11T15:10:13+08:00
000554,泰山石油,7.99,0.63,流出,-1839.16,-11.56,-747.19,-4.69,-1091.98,-6.86,-695.52,-4.37,2534.69,15.93,2026-05-11T15:09:36+08:00,2026-05-11T15:10:13+08:00
000555,神州信息,14.86,1.02,流入,352.25,0.7,820.47,1.63,-468.22,-0.93,-161.49,-0.32,-190.76,-0.38,2026-05-11T15:09:15+08:00,2026-05-11T15:10:13+08:00
000557,西部创业,4.67,-0.64,流出,-90.12,-2.48,-100.62,-2.77,10.5,0.29,325.42,8.95,-235.3,-6.47,2026-05-11T15:09:18+08:00,2026-05-11T15:10:13+08:00
000558,天府文旅,4.12,-1.67,流出,-1104.53,-7.94,-349.43,-2.51,-755.11,-5.43,409.51,2.94,695.03,5.0,2026-05-11T15:09:36+08:00,2026-05-11T15:10:13+08:00
000559,万向钱潮,17.8,0.68,流出,-7107.41,-2.69,-3139.98,-1.19,-3967.43,-1.5,-5901.84,-2.23,13009.25,4.92,2026-05-11T15:09:48+08:00,2026-05-11T15:10:13+08:00
000560,我爱我家,3.34,6.37,流入,3085.78,3.54,10303.59,11.82,-7217.81,-8.28,-2249.14,-2.58,-836.64,-0.96,2026-05-11T15:09:51+08:00,2026-05-11T15:10:13+08:00
000561,烽火电子,9.94,0.4,流出,-609.45,-3.91,876.94,5.63,-1486.39,-9.54,267.88,1.72,341.57,2.19,2026-05-11T15:09:54+08:00,2026-05-11T15:10:13+08:00
000563,陕国投Ａ,3.26,0.31,流入,1230.0,7.94,1044.57,6.74,185.43,1.2,-554.54,-3.58,-675.47,-4.36,2026-05-11T15:09:21+08:00,2026-05-11T15:10:13+08:00
