代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000531,穗恒运Ａ,6.88,1.47,流出,-1181.38,-4.46,-382.92,-1.45,-798.46,-3.02,819.16,3.09,362.22,1.37,2026-04-21T15:00:00+08:00,2026-05-08T17:11:20+08:00
000532,华金资本,13.71,-0.65,流出,-197.44,-3.12,-204.76,-3.24,7.32,0.12,213.93,3.38,-16.49,-0.26,2026-04-21T15:00:00+08:00,2026-05-08T17:11:22+08:00
000533,顺钠股份,16.4,2.63,流出,-16394.63,-7.19,-547.29,-0.24,-15847.34,-6.95,-1682.35,-0.74,18076.98,7.93,2026-04-21T15:00:00+08:00,2026-05-08T17:11:22+08:00
000534,万泽股份,42.18,-5.26,流出,-1619.0,-1.8,2192.27,2.44,-3811.27,-4.24,3644.12,4.05,-2025.12,-2.25,2026-04-21T15:00:00+08:00,2026-05-08T17:11:23+08:00
000536,华映科技,4.21,-1.17,流出,-1737.97,-12.71,-84.58,-0.62,-1653.38,-12.09,38.15,0.28,1699.82,12.43,2026-04-21T15:00:00+08:00,2026-05-08T17:11:23+08:00
000537,绿发电力,10.39,1.56,流出,-1996.08,-2.3,-3187.44,-3.68,1191.35,1.37,6582.89,7.59,-4586.81,-5.29,2026-04-21T15:00:00+08:00,2026-05-08T17:11:24+08:00
000538,云南白药,53.48,0.11,流入,680.86,2.8,955.24,3.93,-274.38,-1.13,1131.71,4.65,-1812.57,-7.45,2026-04-21T15:00:00+08:00,2026-05-08T17:11:26+08:00
000539,粤电力Ａ,6.39,9.98,流入,16805.36,23.65,17427.71,24.53,-622.35,-0.88,-8317.91,-11.71,-8487.45,-11.95,2026-04-21T15:00:00+08:00,2026-05-08T17:11:29+08:00
000541,佛山照明,5.7,0.0,流入,294.22,9.28,290.72,9.17,3.5,0.11,198.98,6.28,-493.2,-15.56,2026-04-21T15:00:00+08:00,2026-05-08T17:11:31+08:00
000543,皖能电力,8.29,2.09,流入,981.75,2.28,855.62,1.99,126.12,0.29,-988.09,-2.3,6.34,0.01,2026-04-21T15:00:00+08:00,2026-05-08T17:11:32+08:00
000544,中原环保,8.33,0.85,流出,-184.63,-3.77,-217.77,-4.45,33.13,0.68,-76.21,-1.56,260.85,5.33,2026-04-21T15:00:00+08:00,2026-05-08T17:11:34+08:00
000545,金浦钛业,3.01,-2.27,流出,-1336.06,-9.25,-473.15,-3.28,-862.92,-5.98,-187.36,-1.3,1523.42,10.55,2026-04-21T15:00:00+08:00,2026-05-08T17:11:35+08:00
000546,金圆股份,6.68,-1.47,流入,2352.97,4.72,1163.66,2.33,1189.31,2.38,-618.95,-1.24,-1734.02,-3.48,2026-04-21T15:00:00+08:00,2026-05-08T17:11:37+08:00
000547,航天发展,28.01,-2.57,流出,-87038.52,-13.77,-36859.56,-5.83,-50178.96,-7.94,4414.21,0.7,82624.31,13.07,2026-04-21T15:00:00+08:00,2026-05-08T17:11:38+08:00
000548,湖南投资,5.23,0.0,流入,91.64,3.03,0.0,0.0,91.64,3.03,-78.6,-2.6,-13.04,-0.43,2026-04-21T15:00:00+08:00,2026-05-08T17:11:40+08:00
000550,江铃汽车,19.01,-1.3,流入,254.81,3.92,633.81,9.74,-379.0,-5.83,-140.2,-2.16,-114.61,-1.76,2026-04-21T15:00:00+08:00,2026-05-08T17:11:41+08:00
000551,创元科技,14.46,0.07,流出,-123.33,-1.04,-203.64,-1.71,80.31,0.68,-227.06,-1.91,350.38,2.95,2026-04-21T15:00:00+08:00,2026-05-08T17:11:43+08:00
000552,甘肃能化,2.77,9.06,流入,8129.92,11.89,9925.62,14.51,-1795.7,-2.63,-3905.23,-5.71,-4224.69,-6.18,2026-04-21T15:00:00+08:00,2026-05-08T17:11:44+08:00
000553,安道麦A,6.14,-0.81,流出,-204.91,-5.23,20.65,0.53,-225.56,-5.76,54.59,1.39,150.31,3.84,2026-04-21T15:00:00+08:00,2026-05-08T17:11:46+08:00
000554,泰山石油,7.88,-1.13,流出,-1449.99,-9.03,-570.67,-3.55,-879.31,-5.48,-110.47,-0.69,1560.46,9.72,2026-04-21T15:00:00+08:00,2026-05-08T17:11:47+08:00
000555,神州信息,15.38,-2.16,流出,-4982.13,-11.13,-1588.0,-3.55,-3394.12,-7.58,60.4,0.13,4921.73,10.99,2026-04-21T15:00:00+08:00,2026-05-08T17:11:48+08:00
000557,西部创业,4.68,-0.64,流出,-82.37,-2.25,0.0,0.0,-82.37,-2.25,-279.54,-7.64,361.92,9.89,2026-04-21T15:00:00+08:00,2026-05-08T17:11:50+08:00
000558,天府文旅,4.48,-1.54,流出,-1851.06,-12.49,-211.82,-1.43,-1639.23,-11.06,563.89,3.81,1287.17,8.69,2026-04-21T15:00:00+08:00,2026-05-08T17:11:51+08:00
000559,万向钱潮,17.27,4.04,流入,20849.56,7.29,13745.86,4.8,7103.7,2.48,-2276.97,-0.8,-18572.59,-6.49,2026-04-21T15:00:00+08:00,2026-05-08T17:11:53+08:00
000560,我爱我家,2.99,1.7,流入,4680.14,17.58,4973.73,18.68,-293.59,-1.1,-2645.15,-9.93,-2035.0,-7.64,2026-04-21T15:00:00+08:00,2026-05-08T17:11:54+08:00
000561,烽火电子,9.93,-1.68,流出,-1210.15,-11.35,-488.16,-4.58,-721.99,-6.77,-22.18,-0.21,1232.33,11.55,2026-04-21T15:00:00+08:00,2026-05-08T17:11:56+08:00
000563,陕国投Ａ,3.29,-0.3,流入,540.77,5.83,678.08,7.31,-137.31,-1.48,-130.56,-1.41,-410.21,-4.42,2026-04-21T15:00:00+08:00,2026-05-08T17:11:57+08:00
