代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000090,天健集团,3.05,-1.29,0.77,流出,-172.4,-3.9,72.01,1.63,-244.41,-5.52,299.13,6.76,-126.73,-2.86,2026-07-02T15:03:09+08:00,2026-07-02T15:04:08+08:00
000096,广聚能源,7.18,1.7,1.71,流入,182.36,2.91,441.49,7.03,-259.13,-4.13,-441.75,-7.04,259.39,4.13,2026-07-02T15:03:12+08:00,2026-07-02T15:04:08+08:00
000099,中信海直,14.51,-0.82,1.13,流出,-600.94,-4.67,-120.68,-0.94,-480.26,-3.73,553.21,4.3,47.73,0.37,2026-07-02T15:04:03+08:00,2026-07-02T15:04:08+08:00
000100,TCL科技,5.92,-3.27,12.91,流出,-68572.7,-4.76,-55007.43,-3.82,-13565.27,-0.94,40997.03,2.84,27575.67,1.91,2026-07-02T15:03:15+08:00,2026-07-02T15:04:08+08:00
000151,中成股份,10.5,-1.59,4.0,流出,-545.68,-4.16,-280.38,-2.14,-265.3,-2.02,1761.54,13.43,-1215.86,-9.27,2026-07-02T15:03:18+08:00,2026-07-02T15:04:08+08:00
000153,丰原药业,5.29,0.95,1.91,流入,138.46,2.97,0.0,0.0,138.46,2.97,-353.1,-7.59,214.64,4.61,2026-07-02T15:03:24+08:00,2026-07-02T15:04:08+08:00
000155,川能动力,12.09,0.08,1.67,流出,-636.92,-1.7,-283.93,-0.76,-352.99,-0.94,-620.78,-1.66,1257.69,3.37,2026-07-02T15:03:15+08:00,2026-07-02T15:04:08+08:00
000156,华数传媒,6.34,-1.09,0.66,流入,506.28,7.09,760.66,10.65,-254.38,-3.56,-249.92,-3.5,-256.36,-3.59,2026-07-02T15:03:21+08:00,2026-07-02T15:04:08+08:00
000157,中联重科,6.98,-0.29,0.95,流出,-3069.45,-6.53,-1664.04,-3.54,-1405.41,-2.99,1743.06,3.71,1326.39,2.82,2026-07-02T15:04:06+08:00,2026-07-02T15:04:08+08:00
000158,常山北明,13.04,-0.84,2.34,流出,-1669.11,-3.37,578.04,1.17,-2247.15,-4.53,202.67,0.41,1466.44,2.96,2026-07-02T15:03:24+08:00,2026-07-02T15:04:08+08:00
000159,国际实业,5.5,1.29,3.49,流出,-504.36,-5.5,-1065.99,-11.62,561.63,6.12,166.76,1.82,337.6,3.68,2026-07-02T15:03:24+08:00,2026-07-02T15:04:08+08:00
000166,申万宏源,4.52,-1.53,0.66,流入,973.97,1.45,790.18,1.18,183.79,0.27,3623.33,5.4,-4597.3,-6.85,2026-07-02T15:03:27+08:00,2026-07-02T15:04:08+08:00
000301,东方盛虹,12.12,0.83,0.33,流入,2088.04,7.97,1814.87,6.92,273.17,1.04,-252.6,-0.96,-1835.44,-7.0,2026-07-02T15:03:18+08:00,2026-07-02T15:04:08+08:00
000333,美的集团,77.01,-0.5,0.82,流出,-29373.61,-6.73,11842.13,2.71,-41215.74,-9.45,18768.65,4.3,10604.96,2.43,2026-07-02T15:03:21+08:00,2026-07-02T15:04:08+08:00
000338,潍柴动力,26.4,-5.04,1.95,流出,-13949.03,-5.41,3533.4,1.37,-17482.43,-6.78,-4215.39,-1.63,18164.43,7.04,2026-07-02T15:03:27+08:00,2026-07-02T15:04:08+08:00
000400,许继电气,20.96,-1.41,1.67,流出,-2879.81,-8.02,-951.03,-2.65,-1928.78,-5.37,91.84,0.26,2787.97,7.77,2026-07-02T15:03:30+08:00,2026-07-02T15:04:08+08:00
000401,金隅冀东,3.46,1.17,0.41,流出,-64.41,-1.72,-222.33,-5.94,157.92,4.22,-82.62,-2.21,147.03,3.93,2026-07-02T15:03:27+08:00,2026-07-02T15:04:08+08:00
000402,金 融 街,2.44,-1.21,1.44,流入,416.16,3.93,342.85,3.24,73.31,0.69,-249.32,-2.35,-166.84,-1.58,2026-07-02T15:03:24+08:00,2026-07-02T15:04:08+08:00
000403,派林生物,9.16,0.77,1.29,流出,-23.96,-0.22,55.03,0.5,-78.99,-0.71,-84.85,-0.77,108.81,0.98,2026-07-02T15:03:33+08:00,2026-07-02T15:04:08+08:00
000404,长虹华意,8.15,-1.69,4.08,流出,-394.19,-1.72,-357.98,-1.56,-36.21,-0.16,-100.61,-0.44,494.8,2.16,2026-07-02T15:03:30+08:00,2026-07-02T15:04:08+08:00
000407,胜利股份,3.78,0.53,1.87,流出,-692.4,-11.1,-394.95,-6.33,-297.45,-4.77,-166.59,-2.67,858.99,13.77,2026-07-02T15:03:33+08:00,2026-07-02T15:04:08+08:00
000408,藏格矿业,69.8,2.17,1.17,流入,14282.0,11.14,13360.17,10.43,921.83,0.72,-2787.52,-2.18,-11494.47,-8.97,2026-07-02T15:03:36+08:00,2026-07-02T15:04:08+08:00
000409,云鼎科技,8.35,-0.95,1.0,流入,19.94,0.4,-152.8,-3.08,172.75,3.48,22.79,0.46,-42.73,-0.86,2026-07-02T15:03:36+08:00,2026-07-02T15:04:08+08:00
000410,沈阳机床,4.98,4.4,1.94,流入,2125.58,11.09,1032.05,5.38,1093.53,5.7,-10.28,-0.05,-2115.3,-11.03,2026-07-02T15:03:27+08:00,2026-07-02T15:04:08+08:00
000411,英特集团,9.37,0.75,0.67,流入,17.23,0.49,116.79,3.31,-99.56,-2.82,-53.03,-1.5,35.8,1.01,2026-07-02T15:03:39+08:00,2026-07-02T15:04:08+08:00
000415,渤海租赁,4.22,1.69,1.32,流入,885.85,2.95,998.57,3.33,-112.71,-0.38,-636.49,-2.12,-249.37,-0.83,2026-07-02T15:03:09+08:00,2026-07-02T15:04:08+08:00
000417,合百集团,8.58,-4.67,9.36,流出,-7371.09,-11.55,-3900.36,-6.11,-3470.73,-5.44,2982.08,4.67,4389.01,6.88,2026-07-02T15:03:42+08:00,2026-07-02T15:04:08+08:00
000419,通程控股,4.68,0.43,1.19,流入,156.81,5.15,0.0,0.0,156.81,5.15,-142.25,-4.67,-14.56,-0.48,2026-07-02T15:03:30+08:00,2026-07-02T15:04:08+08:00
000420,吉林化纤,4.07,0.49,3.08,流入,60.56,0.2,420.75,1.36,-360.19,-1.17,-877.13,-2.84,816.57,2.64,2026-07-02T15:03:39+08:00,2026-07-02T15:04:08+08:00
000421,南京公用,5.14,0.78,1.32,流出,-212.96,-5.45,0.0,0.0,-212.96,-5.45,-66.13,-1.69,279.09,7.14,2026-07-02T15:03:42+08:00,2026-07-02T15:04:08+08:00
000422,湖北宜化,14.76,-1.93,5.58,流出,-10013.33,-11.33,-7318.23,-8.28,-2695.1,-3.05,2326.15,2.63,7687.18,8.7,2026-07-02T15:03:30+08:00,2026-07-02T15:04:08+08:00
000423,东阿阿胶,47.1,2.3,0.81,流入,572.7,2.37,639.0,2.65,-66.31,-0.27,-828.38,-3.43,255.68,1.06,2026-07-02T15:03:33+08:00,2026-07-02T15:04:08+08:00
000425,徐工机械,8.4,3.32,2.04,流入,16681.12,10.85,274.51,0.18,16406.61,10.67,-5966.8,-3.88,-10714.32,-6.97,2026-07-02T15:03:33+08:00,2026-07-02T15:04:08+08:00
000426,兴业银锡,34.33,3.9,4.99,流入,24689.9,8.18,13035.91,4.32,11653.99,3.86,1872.41,0.62,-26562.31,-8.8,2026-07-02T15:03:36+08:00,2026-07-02T15:04:08+08:00
000428,华天酒店,3.1,-0.96,1.06,流出,-48.45,-1.44,0.0,0.0,-48.45,-1.44,-132.66,-3.94,181.11,5.37,2026-07-02T15:03:45+08:00,2026-07-02T15:04:08+08:00
000429,粤高速Ａ,13.81,2.45,0.52,流入,338.03,3.64,0.0,0.0,338.03,3.64,-660.52,-7.11,322.49,3.47,2026-07-02T15:03:48+08:00,2026-07-02T15:04:08+08:00
000430,张家界,7.39,0.27,2.47,流出,-40.71,-0.6,223.84,3.3,-264.55,-3.9,-11.74,-0.17,52.45,0.77,2026-07-02T15:03:39+08:00,2026-07-02T15:04:08+08:00
000488,ST晨鸣,1.99,2.58,0.98,流出,-59.73,-1.82,140.97,4.31,-200.7,-6.13,154.91,4.73,-95.19,-2.91,2026-07-02T15:03:12+08:00,2026-07-02T15:04:08+08:00
000498,山东路桥,4.89,1.03,0.59,流出,-399.92,-9.6,-35.01,-0.84,-364.92,-8.76,64.11,1.54,335.81,8.06,2026-07-02T15:03:51+08:00,2026-07-02T15:04:08+08:00
000501,武商集团,6.99,-1.83,1.61,流出,-412.17,-4.72,98.1,1.12,-510.27,-5.84,245.05,2.8,167.12,1.91,2026-07-02T15:03:42+08:00,2026-07-02T15:04:08+08:00
000503,国新健康,6.3,-2.78,1.61,流出,-91.67,-0.9,-67.67,-0.67,-24.0,-0.24,-517.4,-5.09,609.07,5.99,2026-07-02T15:03:45+08:00,2026-07-02T15:04:08+08:00
000504,南华生物,7.72,4.32,1.95,流入,286.84,5.81,25.21,0.51,261.63,5.3,-90.48,-1.83,-196.35,-3.97,2026-07-02T15:03:54+08:00,2026-07-02T15:04:08+08:00
000505,京粮控股,5.26,0.96,1.26,流出,-140.13,-3.33,105.2,2.5,-245.33,-5.83,-440.5,-10.46,580.63,13.79,2026-07-02T15:03:15+08:00,2026-07-02T15:04:08+08:00
000506,招金黄金,12.61,10.03,5.66,流入,15483.8,24.4,9553.3,15.06,5930.5,9.35,-4324.62,-6.82,-11159.18,-17.59,2026-07-02T15:03:18+08:00,2026-07-02T15:04:08+08:00
000507,珠海港,4.74,0.21,0.68,流出,-146.88,-5.02,-132.82,-4.54,-14.06,-0.48,-170.76,-5.83,317.63,10.85,2026-07-02T15:03:57+08:00,2026-07-02T15:04:08+08:00
000509,华塑控股,3.56,-1.39,3.92,流入,1352.97,8.89,1078.53,7.09,274.44,1.8,-243.05,-1.6,-1109.92,-7.29,2026-07-02T15:04:00+08:00,2026-07-02T15:04:08+08:00
000510,新金路,22.89,-7.55,12.16,流出,-27489.26,-15.69,-3072.89,-1.75,-24416.37,-13.93,-5406.37,-3.09,32895.62,18.77,2026-07-02T15:03:45+08:00,2026-07-02T15:04:08+08:00
000513,丽珠集团,29.97,1.08,1.27,流出,-879.25,-4.09,-1809.91,-8.42,930.67,4.33,-354.74,-1.65,1233.98,5.74,2026-07-02T15:03:36+08:00,2026-07-02T15:04:08+08:00
000514,渝 开 发,3.63,-1.63,2.04,流出,-583.35,-9.23,62.99,1.0,-646.35,-10.23,155.95,2.47,427.4,6.76,2026-07-02T15:04:03+08:00,2026-07-02T15:04:08+08:00
000516,国际医学,3.96,-0.75,1.07,流出,-743.08,-7.87,-288.23,-3.05,-454.85,-4.81,-260.97,-2.76,1004.05,10.63,2026-07-02T15:04:06+08:00,2026-07-02T15:04:08+08:00
000517,荣安地产,1.68,-0.59,1.02,流出,-396.87,-9.24,13.07,0.3,-409.94,-9.54,473.76,11.02,-76.89,-1.79,2026-07-02T15:03:39+08:00,2026-07-02T15:04:08+08:00
000518,四环生物,3.37,-0.3,5.41,流出,-547.78,-2.93,-208.34,-1.11,-339.44,-1.81,289.06,1.55,258.72,1.38,2026-07-02T15:03:48+08:00,2026-07-02T15:04:08+08:00
000519,中兵红箭,20.64,1.38,6.35,流入,3858.25,2.12,-1703.57,-0.93,5561.82,3.05,1653.32,0.91,-5511.56,-3.02,2026-07-02T15:03:42+08:00,2026-07-02T15:04:08+08:00
000520,凤凰航运,4.51,10.0,3.72,流入,3652.61,21.68,4563.95,27.09,-911.34,-5.41,-1784.99,-10.6,-1867.63,-11.09,2026-07-02T15:03:48+08:00,2026-07-02T15:04:08+08:00
000521,长虹美菱,5.87,-1.68,7.6,流出,-95.43,-0.24,-974.31,-2.43,878.88,2.19,726.79,1.81,-631.36,-1.57,2026-07-02T15:03:45+08:00,2026-07-02T15:04:08+08:00
000523,红棉股份,2.63,-0.75,2.13,流出,-826.0,-11.02,-423.73,-5.66,-402.27,-5.37,-215.31,-2.87,1041.32,13.9,2026-07-02T15:03:09+08:00,2026-07-02T15:04:08+08:00
000524,岭南控股,,,0.0,,,,,,,,,,,,2026-07-02T15:03:12+08:00,2026-07-02T15:04:08+08:00
000525,红太阳,4.04,1.51,2.05,流入,215.15,2.32,145.8,1.57,69.35,0.75,-528.88,-5.71,313.73,3.39,2026-07-02T15:03:15+08:00,2026-07-02T15:04:08+08:00
000526,学大教育,27.42,0.48,3.23,流出,-129.57,-1.23,-226.53,-2.14,96.96,0.92,196.3,1.86,-66.72,-0.63,2026-07-02T15:03:51+08:00,2026-07-02T15:04:08+08:00
000528,柳    工,8.07,4.53,2.98,流入,7203.88,14.89,6194.47,12.81,1009.41,2.09,-3768.43,-7.79,-3435.45,-7.1,2026-07-02T15:03:21+08:00,2026-07-02T15:04:08+08:00
000529,广弘控股,4.52,0.67,0.93,流入,44.47,1.86,101.05,4.23,-56.58,-2.37,-7.81,-0.33,-36.66,-1.54,2026-07-02T15:03:51+08:00,2026-07-02T15:04:08+08:00
000530,冰山冷热,5.36,-0.37,3.69,流入,484.36,4.04,60.25,0.5,424.1,3.54,-1030.08,-8.6,545.73,4.56,2026-07-02T15:03:54+08:00,2026-07-02T15:04:08+08:00
000531,穗恒运Ａ,6.03,-1.63,1.29,流出,-574.35,-8.01,-145.38,-2.03,-428.97,-5.98,-136.28,-1.9,710.64,9.91,2026-07-02T15:03:18+08:00,2026-07-02T15:04:08+08:00
000532,华金资本,10.87,-1.63,1.39,流出,-611.81,-11.61,-1.33,-0.03,-610.49,-11.58,319.36,6.06,292.46,5.55,2026-07-02T15:03:21+08:00,2026-07-02T15:04:08+08:00
000533,顺钠股份,9.3,-2.41,3.53,流出,-429.93,-1.87,-527.0,-2.3,97.07,0.42,-532.89,-2.32,962.82,4.2,2026-07-02T15:03:48+08:00,2026-07-02T15:04:08+08:00
000534,万泽股份,30.38,3.47,7.98,流入,2980.67,2.47,1335.7,1.11,1644.97,1.36,-412.04,-0.34,-2568.64,-2.13,2026-07-02T15:03:57+08:00,2026-07-02T15:04:08+08:00
000536,华映科技,4.06,10.03,5.85,流入,23527.48,37.23,17075.65,27.02,6451.83,10.21,-10000.38,-15.83,-13527.1,-21.41,2026-07-02T15:03:54+08:00,2026-07-02T15:04:08+08:00
000537,绿发电力,7.39,-1.2,1.28,流出,-952.07,-4.82,17.09,0.09,-969.16,-4.91,243.02,1.23,709.05,3.59,2026-07-02T15:03:51+08:00,2026-07-02T15:04:08+08:00
000538,云南白药,48.76,1.65,0.67,流入,2402.49,4.17,1624.81,2.82,777.69,1.35,-2245.72,-3.89,-156.77,-0.27,2026-07-02T15:03:24+08:00,2026-07-02T15:04:08+08:00
000539,粤电力Ａ,6.82,-4.62,6.77,流出,-10023.99,-8.21,-4121.13,-3.38,-5902.86,-4.84,1668.38,1.37,8355.61,6.84,2026-07-02T15:04:00+08:00,2026-07-02T15:04:08+08:00
000541,佛山照明,5.23,-2.24,1.29,流出,-57.4,-0.69,45.18,0.54,-102.58,-1.23,-448.92,-5.38,506.32,6.07,2026-07-02T15:03:27+08:00,2026-07-02T15:04:08+08:00
000543,皖能电力,7.75,0.0,1.73,流入,231.77,0.76,479.68,1.58,-247.91,-0.82,-1980.27,-6.52,1748.5,5.75,2026-07-02T15:03:57+08:00,2026-07-02T15:04:08+08:00
000544,中原环保,7.11,-0.14,0.44,流入,118.09,3.9,0.0,0.0,118.09,3.9,422.8,13.98,-540.89,-17.88,2026-07-02T15:03:54+08:00,2026-07-02T15:04:08+08:00
000545,金浦钛业,2.55,-2.67,10.75,流出,-637.14,-2.31,-695.91,-2.52,58.77,0.21,-2821.9,-10.21,3459.04,12.52,2026-07-02T15:04:03+08:00,2026-07-02T15:04:08+08:00
000546,金圆股份,4.95,-0.8,3.18,流出,-937.9,-8.48,-149.56,-1.35,-788.34,-7.12,105.45,0.95,832.45,7.52,2026-07-02T15:03:30+08:00,2026-07-02T15:04:08+08:00
000547,航天发展,18.56,-4.03,5.86,流出,-11086.96,-6.24,-2803.61,-1.58,-8283.35,-4.67,632.01,0.36,10454.95,5.89,2026-07-02T15:03:57+08:00,2026-07-02T15:04:08+08:00
000548,湖南投资,4.18,-0.48,1.24,流入,82.23,3.15,105.96,4.06,-23.73,-0.91,-28.59,-1.1,-53.65,-2.06,2026-07-02T15:03:33+08:00,2026-07-02T15:04:08+08:00
000550,江铃汽车,16.37,0.49,0.63,流入,164.38,3.08,197.22,3.7,-32.84,-0.62,-636.83,-11.94,472.45,8.86,2026-07-02T15:04:00+08:00,2026-07-02T15:04:08+08:00
000551,创元科技,19.76,-5.9,9.39,流出,-4596.09,-5.06,-886.68,-0.98,-3709.42,-4.08,1455.61,1.6,3140.48,3.46,2026-07-02T15:04:00+08:00,2026-07-02T15:04:08+08:00
000552,甘肃能化,2.34,0.43,1.37,流出,-688.44,-5.75,-607.72,-5.08,-80.72,-0.67,-455.55,-3.8,1143.99,9.56,2026-07-02T15:04:06+08:00,2026-07-02T15:04:08+08:00
000553,安道麦A,5.75,4.17,0.71,流出,-172.09,-1.96,-240.98,-2.74,68.89,0.78,-75.0,-0.85,247.08,2.81,2026-07-02T15:04:03+08:00,2026-07-02T15:04:08+08:00
