代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000420,吉林化纤,5.14,-5.69,流出,-11491.96,-16.9,-5001.52,-7.36,-6490.44,-9.55,3229.23,4.75,8262.74,12.15,2026-05-14T15:05:09+08:00,2026-05-14T15:05:17+08:00
000421,南京公用,6.24,-0.16,流入,158.73,3.2,-85.21,-1.72,243.94,4.91,-106.14,-2.14,-52.59,-1.06,2026-05-14T15:05:12+08:00,2026-05-14T15:05:17+08:00
000422,湖北宜化,15.19,-4.82,流出,-16399.52,-21.21,-9289.27,-12.01,-7110.24,-9.2,4522.21,5.85,11877.31,15.36,2026-05-14T15:04:18+08:00,2026-05-14T15:05:17+08:00
000423,东阿阿胶,53.2,0.76,流出,-4135.06,-10.73,-2784.27,-7.23,-1350.79,-3.51,5120.13,13.29,-985.08,-2.56,2026-05-14T15:05:12+08:00,2026-05-14T15:05:20+08:00
000425,徐工机械,10.25,-2.57,流入,2694.74,2.64,114.7,0.11,2580.04,2.52,-997.52,-0.98,-1697.23,-1.66,2026-05-14T15:05:09+08:00,2026-05-14T15:05:20+08:00
000426,兴业银锡,48.17,-3.62,流出,-47402.05,-13.33,-33872.93,-9.52,-13529.12,-3.8,9464.44,2.66,37937.62,10.67,2026-05-14T15:05:12+08:00,2026-05-14T15:05:20+08:00
000428,华天酒店,3.77,-1.05,流出,-56.3,-1.12,-1.71,-0.03,-54.59,-1.08,50.33,1.0,5.97,0.12,2026-05-14T15:04:21+08:00,2026-05-14T15:05:20+08:00
000429,粤高速Ａ,13.05,-1.58,流出,-458.74,-4.94,-226.29,-2.44,-232.45,-2.5,-984.79,-10.61,1443.53,15.55,2026-05-14T15:05:15+08:00,2026-05-14T15:05:20+08:00
000498,山东路桥,5.45,-1.45,流入,250.44,4.46,361.5,6.44,-111.06,-1.98,-219.82,-3.92,-30.61,-0.55,2026-05-14T15:05:18+08:00,2026-05-14T15:05:20+08:00
000501,武商集团,7.99,-0.75,流出,-414.93,-5.96,-142.05,-2.04,-272.88,-3.92,72.46,1.04,342.48,4.92,2026-05-14T15:05:18+08:00,2026-05-14T15:05:20+08:00
000503,国新健康,7.78,0.13,流入,2527.5,11.45,774.87,3.51,1752.63,7.94,222.85,1.01,-2750.35,-12.46,2026-05-14T15:04:24+08:00,2026-05-14T15:05:20+08:00
000505,京粮控股,6.83,-4.48,流出,-2564.96,-15.55,-1353.06,-8.2,-1211.9,-7.35,331.38,2.01,2233.58,13.54,2026-05-14T15:05:18+08:00,2026-05-14T15:05:20+08:00
000506,招金黄金,15.25,-4.21,流出,-6009.08,-13.11,-4296.86,-9.38,-1712.23,-3.74,-318.78,-0.7,6327.86,13.81,2026-05-14T15:04:21+08:00,2026-05-14T15:05:20+08:00
000507,珠海港,5.25,-1.13,流入,271.55,2.99,-104.31,-1.15,375.85,4.14,-115.94,-1.28,-155.61,-1.71,2026-05-14T15:04:39+08:00,2026-05-14T15:05:20+08:00
000509,华塑控股,3.8,-3.06,流出,-2435.42,-18.46,-874.39,-6.63,-1561.03,-11.83,-26.5,-0.2,2461.91,18.66,2026-05-14T15:04:21+08:00,2026-05-14T15:05:20+08:00
000510,新金路,14.95,-9.99,流出,-7265.8,-6.2,-2537.79,-2.17,-4728.01,-4.03,-1230.66,-1.05,8496.46,7.25,2026-05-14T15:04:24+08:00,2026-05-14T15:05:20+08:00
000513,丽珠集团,31.41,-1.26,流出,-2041.09,-11.81,-717.94,-4.15,-1323.15,-7.66,417.52,2.42,1623.57,9.4,2026-05-14T15:04:27+08:00,2026-05-14T15:05:20+08:00
000514,渝 开 发,4.89,-2.2,流出,-858.63,-17.3,-137.71,-2.78,-720.92,-14.53,204.68,4.13,653.95,13.18,2026-05-14T15:04:24+08:00,2026-05-14T15:05:20+08:00
000516,国际医学,4.47,-1.97,流出,-2312.9,-18.35,151.81,1.2,-2464.71,-19.56,220.12,1.75,2092.79,16.61,2026-05-14T15:04:27+08:00,2026-05-14T15:05:20+08:00
000517,荣安地产,2.01,-2.9,流出,-65.09,-1.61,304.0,7.53,-369.09,-9.14,-4.32,-0.11,69.41,1.72,2026-05-14T15:04:30+08:00,2026-05-14T15:05:20+08:00
000519,中兵红箭,17.91,-2.61,流出,-3971.44,-6.46,-3902.05,-6.35,-69.39,-0.11,95.05,0.15,3876.39,6.3,2026-05-14T15:04:30+08:00,2026-05-14T15:05:20+08:00
000520,凤凰航运,4.02,-0.74,流出,-1008.69,-14.81,-103.86,-1.52,-904.83,-13.28,-177.65,-2.61,1186.34,17.41,2026-05-14T15:04:24+08:00,2026-05-14T15:05:20+08:00
000521,长虹美菱,5.61,-1.58,流出,-26.38,-0.67,0.0,0.0,-26.38,-0.67,-544.31,-13.83,570.69,14.5,2026-05-14T15:04:42+08:00,2026-05-14T15:05:20+08:00
000523,红棉股份,3.39,-0.29,流入,520.82,4.64,77.43,0.69,443.4,3.95,-87.19,-0.78,-433.63,-3.87,2026-05-14T15:04:33+08:00,2026-05-14T15:05:20+08:00
000524,岭南控股,9.59,-2.44,流出,-1044.71,-14.24,44.11,0.6,-1088.82,-14.85,-174.3,-2.38,1219.0,16.62,2026-05-14T15:04:27+08:00,2026-05-14T15:05:20+08:00
000525,红太阳,5.25,-2.6,流出,-1389.98,-10.94,-1745.67,-13.74,355.7,2.8,-134.5,-1.06,1524.48,12.0,2026-05-14T15:04:33+08:00,2026-05-14T15:05:20+08:00
000526,学大教育,34.38,-2.74,流入,260.94,3.43,419.49,5.51,-158.55,-2.08,-548.16,-7.21,287.22,3.78,2026-05-14T15:04:36+08:00,2026-05-14T15:05:20+08:00
000528,柳    工,9.46,-3.47,流出,-8786.06,-17.06,-4693.42,-9.11,-4092.64,-7.95,5645.47,10.96,3140.59,6.1,2026-05-14T15:04:36+08:00,2026-05-14T15:05:20+08:00
000529,广弘控股,5.47,-0.55,流出,-230.62,-8.91,0.0,0.0,-230.62,-8.91,12.67,0.49,217.94,8.42,2026-05-14T15:04:39+08:00,2026-05-14T15:05:20+08:00
000530,冰山冷热,6.01,-1.15,流入,1268.19,7.58,589.33,3.52,678.86,4.06,-52.37,-0.31,-1215.82,-7.26,2026-05-14T15:04:27+08:00,2026-05-14T15:05:20+08:00
000531,穗恒运Ａ,7.21,-4.25,流出,-3490.03,-12.54,-1896.78,-6.82,-1593.25,-5.73,-148.69,-0.53,3638.72,13.08,2026-05-14T15:04:45+08:00,2026-05-14T15:05:20+08:00
000532,华金资本,12.12,-1.7,流出,-593.43,-8.3,-179.51,-2.51,-413.91,-5.79,-206.13,-2.88,799.56,11.18,2026-05-14T15:04:30+08:00,2026-05-14T15:05:20+08:00
000533,顺钠股份,14.35,-2.84,流出,-17502.43,-8.16,-10671.15,-4.97,-6831.28,-3.18,2850.92,1.33,14651.51,6.83,2026-05-14T15:04:33+08:00,2026-05-14T15:05:20+08:00
000534,万泽股份,38.66,-4.92,流出,-13508.85,-9.8,-7875.82,-5.71,-5633.03,-4.09,-2484.13,-1.8,15992.98,11.6,2026-05-14T15:04:48+08:00,2026-05-14T15:05:20+08:00
000536,华映科技,4.0,-1.48,流入,205.78,0.95,139.2,0.64,66.58,0.31,78.25,0.36,-284.03,-1.3,2026-05-14T15:04:36+08:00,2026-05-14T15:05:20+08:00
000537,绿发电力,10.91,-4.38,流出,-11312.93,-10.11,-4432.36,-3.96,-6880.57,-6.15,-448.3,-0.4,11761.22,10.51,2026-05-14T15:04:39+08:00,2026-05-14T15:05:20+08:00
000538,云南白药,51.5,-0.29,流出,-4074.41,-11.05,-1912.32,-5.18,-2162.09,-5.86,-42.99,-0.12,4117.4,11.16,2026-05-14T15:04:39+08:00,2026-05-14T15:05:20+08:00
000539,粤电力Ａ,7.23,-5.49,流出,-4924.69,-2.81,-3902.35,-2.23,-1022.34,-0.58,-2819.55,-1.61,7744.24,4.42,2026-05-14T15:04:51+08:00,2026-05-14T15:05:20+08:00
000541,佛山照明,5.48,-1.97,流出,-89.93,-1.75,-13.53,-0.26,-76.4,-1.48,618.48,12.01,-528.55,-10.26,2026-05-14T15:04:42+08:00,2026-05-14T15:05:20+08:00
000543,皖能电力,8.43,-1.75,流出,-5236.53,-8.97,-806.52,-1.38,-4430.01,-7.59,1869.65,3.2,3366.88,5.76,2026-05-14T15:04:54+08:00,2026-05-14T15:05:20+08:00
000544,中原环保,8.28,-2.7,流出,-737.66,-15.46,0.0,0.0,-737.66,-15.46,536.03,11.23,201.63,4.23,2026-05-14T15:04:42+08:00,2026-05-14T15:05:20+08:00
000545,金浦钛业,2.93,-2.98,流出,-1387.83,-12.71,-596.93,-5.47,-790.91,-7.24,-830.97,-7.61,2218.8,20.32,2026-05-14T15:04:45+08:00,2026-05-14T15:05:20+08:00
000546,金圆股份,7.05,-6.99,流出,-5315.83,-8.31,-3143.44,-4.92,-2172.39,-3.4,1781.73,2.79,3534.1,5.53,2026-05-14T15:04:30+08:00,2026-05-14T15:05:20+08:00
000547,航天发展,26.03,-6.9,流出,-72211.25,-16.13,-30728.97,-6.86,-41482.28,-9.27,-13027.16,-2.91,85238.41,19.04,2026-05-14T15:04:33+08:00,2026-05-14T15:05:20+08:00
000548,湖南投资,5.13,-1.35,流出,-266.25,-6.56,0.0,0.0,-266.25,-6.56,173.34,4.27,92.91,2.29,2026-05-14T15:04:36+08:00,2026-05-14T15:05:20+08:00
000550,江铃汽车,18.73,-1.06,流出,-308.01,-4.62,0.0,0.0,-308.01,-4.62,428.49,6.42,-120.48,-1.81,2026-05-14T15:04:48+08:00,2026-05-14T15:05:20+08:00
000551,创元科技,16.41,-6.23,流出,-11937.69,-18.15,-2678.32,-4.07,-9259.38,-14.08,-4574.22,-6.96,16511.92,25.11,2026-05-14T15:04:42+08:00,2026-05-14T15:05:20+08:00
000552,甘肃能化,2.74,-1.79,流出,-1947.84,-9.17,-607.33,-2.86,-1340.51,-6.31,224.13,1.06,1723.7,8.12,2026-05-14T15:04:51+08:00,2026-05-14T15:05:20+08:00
000553,安道麦A,6.91,-2.4,流出,-954.74,-7.73,-481.45,-3.9,-473.29,-3.83,8.56,0.07,946.19,7.66,2026-05-14T15:04:45+08:00,2026-05-14T15:05:20+08:00
000554,泰山石油,7.67,-0.9,流出,-1124.51,-8.49,530.1,4.0,-1654.61,-12.49,17.54,0.13,1106.97,8.36,2026-05-14T15:04:54+08:00,2026-05-14T15:05:20+08:00
000555,神州信息,13.94,-3.6,流出,-1852.4,-3.53,-525.03,-1.0,-1327.37,-2.53,4213.91,8.03,-2361.51,-4.5,2026-05-14T15:04:57+08:00,2026-05-14T15:05:20+08:00
000557,西部创业,4.56,-1.72,流出,-448.51,-14.01,-114.25,-3.57,-334.26,-10.44,374.65,11.7,73.86,2.31,2026-05-14T15:04:45+08:00,2026-05-14T15:05:20+08:00
000558,天府文旅,3.9,-2.74,流出,-1209.04,-10.43,-17.69,-0.15,-1191.35,-10.27,-471.33,-4.06,1680.37,14.49,2026-05-14T15:04:57+08:00,2026-05-14T15:05:20+08:00
000559,万向钱潮,16.54,-5.21,流出,-25241.17,-15.57,-12182.68,-7.51,-13058.48,-8.05,2513.37,1.55,22727.8,14.02,2026-05-14T15:05:00+08:00,2026-05-14T15:05:20+08:00
000560,我爱我家,3.11,-2.51,流出,-141.1,-0.57,-1119.1,-4.52,978.0,3.95,-831.46,-3.36,972.56,3.93,2026-05-14T15:05:00+08:00,2026-05-14T15:05:20+08:00
000561,烽火电子,9.4,-4.76,流出,-2561.71,-18.83,-876.83,-6.44,-1684.88,-12.38,217.56,1.6,2344.14,17.23,2026-05-14T15:04:48+08:00,2026-05-14T15:05:20+08:00
