代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000505,京粮控股,5.35,2.69,1.28,流出,-420.32,-9.73,-19.69,-0.46,-400.63,-9.27,-79.35,-1.84,499.67,11.57,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000506,招金黄金,13.71,2.24,7.12,流出,-4270.66,-4.75,-1581.31,-1.76,-2689.35,-2.99,2511.88,2.8,1758.78,1.96,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000507,珠海港,4.68,1.08,0.57,流出,-75.32,-3.15,-204.59,-8.56,129.27,5.41,40.82,1.71,34.5,1.44,2026-07-10T14:21:51+08:00,2026-07-10T14:22:00+08:00
000509,华塑控股,3.26,1.88,3.49,流出,-1547.23,-12.65,-146.82,-1.2,-1400.41,-11.45,-578.68,-4.73,2125.91,17.39,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000510,新金路,19.11,-1.9,6.27,流入,5367.88,7.23,-385.75,-0.52,5753.63,7.75,646.29,0.87,-6014.18,-8.1,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000513,丽珠集团,30.22,1.21,1.05,流入,26.6,0.15,33.49,0.19,-6.89,-0.04,-268.75,-1.5,242.15,1.35,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000514,渝 开 发,3.83,3.51,1.37,流出,-318.69,-7.26,0.0,0.0,-318.69,-7.26,-19.83,-0.45,338.53,7.71,2026-07-10T14:21:57+08:00,2026-07-10T14:22:00+08:00
000516,国际医学,4.12,2.23,2.16,流出,-436.97,-2.25,1033.92,5.33,-1470.9,-7.58,-1057.56,-5.45,1494.54,7.7,2026-07-10T14:21:57+08:00,2026-07-10T14:22:00+08:00
000517,荣安地产,1.76,2.92,1.3,流入,61.92,1.09,113.54,2.0,-51.62,-0.91,-327.41,-5.77,265.49,4.68,2026-07-10T14:21:57+08:00,2026-07-10T14:22:00+08:00
000518,四环生物,4.12,3.26,12.09,流出,-3796.85,-7.47,-311.01,-0.61,-3485.84,-6.86,1074.62,2.12,2722.24,5.36,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000519,中兵红箭,17.75,-0.89,5.38,流出,-4468.37,-3.33,-2508.17,-1.87,-1960.2,-1.46,-3011.04,-2.24,7479.41,5.57,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000520,凤凰航运,4.37,1.16,1.93,流出,-109.35,-1.28,1.26,0.01,-110.61,-1.3,-306.35,-3.59,415.69,4.87,2026-07-10T14:21:57+08:00,2026-07-10T14:22:00+08:00
000521,长虹美菱,5.47,0.55,2.21,流入,139.69,1.33,236.79,2.25,-97.09,-0.92,-578.04,-5.49,438.35,4.16,2026-07-10T14:21:54+08:00,2026-07-10T14:22:00+08:00
000523,红棉股份,2.7,2.27,1.77,流入,185.93,2.96,377.59,6.0,-191.65,-3.05,-131.64,-2.09,-54.3,-0.86,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000524,岭南控股,9.16,-5.37,4.59,流出,-145.28,-0.53,-315.89,-1.15,170.61,0.62,777.16,2.82,-631.88,-2.29,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000525,红太阳,4.08,-0.49,3.04,流出,-2142.93,-15.49,-970.76,-7.02,-1172.18,-8.47,499.24,3.61,1643.7,11.88,2026-07-10T14:21:57+08:00,2026-07-10T14:22:00+08:00
000526,学大教育,28.5,10.0,3.6,流入,2327.43,19.64,1909.98,16.11,417.45,3.52,-428.62,-3.62,-1898.8,-16.02,2026-07-10T14:21:57+08:00,2026-07-10T14:22:00+08:00
000528,柳    工,7.92,0.25,1.3,流出,-458.28,-2.21,-990.44,-4.77,532.16,2.56,181.65,0.87,276.63,1.33,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000529,广弘控股,4.6,2.0,0.97,流入,211.25,8.33,0.0,0.0,211.25,8.33,-192.21,-7.58,-19.04,-0.75,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000530,冰山冷热,5.05,2.43,2.4,流入,203.27,2.8,179.3,2.47,23.98,0.33,-700.53,-9.65,497.26,6.85,2026-07-10T14:21:57+08:00,2026-07-10T14:22:00+08:00
000531,穗恒运Ａ,5.68,1.61,1.07,流入,539.71,9.76,487.82,8.82,51.88,0.94,-459.93,-8.32,-79.78,-1.44,2026-07-10T14:21:57+08:00,2026-07-10T14:22:00+08:00
000532,华金资本,10.59,2.12,1.61,流入,60.97,1.04,0.0,0.0,60.97,1.04,-411.93,-7.05,350.96,6.01,2026-07-10T14:21:57+08:00,2026-07-10T14:22:00+08:00
000533,顺钠股份,8.98,2.39,2.83,流出,-158.2,-0.91,75.69,0.44,-233.89,-1.35,-874.59,-5.03,1032.79,5.94,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000534,万泽股份,29.48,0.79,3.71,流入,1450.84,2.63,-554.53,-1.01,2005.37,3.64,311.14,0.56,-1761.98,-3.19,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000536,华映科技,3.48,-0.29,2.79,流出,-5498.96,-20.45,-3522.71,-13.1,-1976.25,-7.35,1549.01,5.76,3949.95,14.69,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000537,绿发电力,7.13,2.74,1.04,流入,95.66,0.63,101.06,0.67,-5.4,-0.04,-390.87,-2.59,295.21,1.96,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000538,云南白药,48.69,0.68,0.46,流入,2426.62,6.13,797.64,2.01,1628.98,4.11,-2220.88,-5.61,-205.74,-0.52,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000539,粤电力Ａ,6.06,2.36,3.16,流出,-630.67,-1.28,-165.72,-0.34,-464.95,-0.95,-2424.74,-4.93,3055.41,6.22,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000541,佛山照明,4.99,1.63,0.64,流入,7.46,0.19,0.0,0.0,7.46,0.19,-103.34,-2.65,95.88,2.46,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000543,皖能电力,7.66,1.32,1.24,流入,2101.58,9.8,2756.08,12.85,-654.5,-3.05,-931.53,-4.34,-1170.04,-5.45,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000544,中原环保,7.05,-0.42,0.55,流入,540.06,14.27,331.01,8.74,209.05,5.52,464.85,12.28,-1004.91,-26.55,2026-07-10T14:21:48+08:00,2026-07-10T14:22:00+08:00
000545,金浦钛业,2.7,1.89,6.85,流入,842.57,4.67,430.54,2.39,412.03,2.28,313.21,1.74,-1155.78,-6.41,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000546,金圆股份,4.61,1.54,2.43,流入,125.37,1.61,29.12,0.37,96.25,1.24,-671.17,-8.63,545.81,7.02,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000547,航天发展,18.17,9.99,7.93,流入,59731.0,27.03,53860.95,24.37,5870.06,2.66,-30684.76,-13.88,-29046.24,-13.14,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000548,湖南投资,4.21,3.19,1.3,流出,-14.96,-0.56,0.0,0.0,-14.96,-0.56,-173.99,-6.46,188.95,7.02,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000550,江铃汽车,16.29,0.43,0.55,流出,-155.11,-3.38,-160.06,-3.49,4.95,0.11,511.36,11.14,-356.25,-7.76,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000551,创元科技,18.89,2.44,6.84,流出,-5077.71,-8.03,-4989.48,-7.89,-88.23,-0.14,1369.88,2.17,3707.83,5.86,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000552,甘肃能化,2.39,0.84,1.31,流出,-518.03,-4.48,-1483.52,-12.82,965.5,8.35,972.06,8.4,-454.03,-3.92,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
000553,安道麦A,5.78,-0.17,0.25,流出,-400.04,-12.62,0.0,0.0,-400.04,-12.62,378.36,11.93,21.69,0.68,2026-07-10T14:22:00+08:00,2026-07-10T14:22:00+08:00
