代码,名称,最新价,涨跌幅%,主力流向,主力净流入(万),主力净占比%,超大单净流入(万),超大单净占比%,大单净流入(万),大单净占比%,中单净流入(万),中单净占比%,小单净流入(万),小单净占比%,资金流时间,抓取时间
000020,深华发Ａ,15.84,3.33,流出,-218.88,-1.71,116.9,0.92,-335.78,-2.63,182.47,1.43,36.41,0.29,2026-04-27T15:07:18+08:00,2026-04-27T15:08:03+08:00
000021,深科技,29.29,1.53,流入,11925.2,5.58,3117.74,1.46,8807.47,4.12,-44.11,-0.02,-11881.1,-5.56,2026-04-27T15:07:15+08:00,2026-04-27T15:08:03+08:00
000025,特  力Ａ,16.07,2.82,流入,273.91,2.79,875.12,8.92,-601.21,-6.13,-300.68,-3.07,26.77,0.27,2026-04-27T15:07:21+08:00,2026-04-27T15:08:03+08:00
000026,飞亚达,18.2,-1.14,流出,-5697.15,-15.08,-2233.98,-5.91,-3463.17,-9.17,933.5,2.47,4763.65,12.61,2026-04-27T15:07:24+08:00,2026-04-27T15:08:03+08:00
000027,深圳能源,6.94,0.14,流出,-197.07,-0.8,318.09,1.28,-515.16,-2.08,-345.59,-1.39,542.65,2.19,2026-04-27T15:07:27+08:00,2026-04-27T15:08:03+08:00
000028,国药一致,24.55,-0.97,流入,107.06,1.05,-471.43,-4.64,578.48,5.69,1458.73,14.35,-1565.79,-15.4,2026-04-27T15:07:18+08:00,2026-04-27T15:08:03+08:00
000029,深深房Ａ,20.74,2.83,流入,9.71,0.1,-121.32,-1.22,131.03,1.31,32.2,0.32,-41.91,-0.42,2026-04-27T15:07:12+08:00,2026-04-27T15:08:03+08:00
000030,富奥股份,5.15,0.59,流入,359.94,4.61,270.76,3.47,89.18,1.14,301.13,3.86,-661.07,-8.46,2026-04-27T15:07:21+08:00,2026-04-27T15:08:03+08:00
000031,大悦城,2.9,0.35,流入,245.13,3.43,-199.2,-2.79,444.33,6.23,813.78,11.4,-1058.91,-14.84,2026-04-27T15:07:21+08:00,2026-04-27T15:08:03+08:00
000032,深桑达Ａ,17.98,0.33,流出,-601.63,-1.99,321.1,1.06,-922.73,-3.04,183.82,0.61,417.81,1.38,2026-04-27T15:07:30+08:00,2026-04-27T15:08:03+08:00
000034,神州数码,36.85,-1.81,流出,-7803.79,-7.03,-4352.78,-3.92,-3451.01,-3.11,1761.71,1.59,6042.08,5.45,2026-04-27T15:07:24+08:00,2026-04-27T15:08:03+08:00
000035,中国天楹,6.78,-1.02,流出,-771.8,-2.89,-43.7,-0.16,-728.1,-2.73,-2052.22,-7.69,2824.02,10.58,2026-04-27T15:07:33+08:00,2026-04-27T15:08:03+08:00
000036,华联控股,5.26,1.54,流入,1616.17,7.25,2.68,0.01,1613.49,7.24,-728.4,-3.27,-887.77,-3.98,2026-04-27T15:07:15+08:00,2026-04-27T15:08:03+08:00
000037,深南电A,11.02,2.23,流入,1701.03,4.67,880.12,2.41,820.91,2.25,-783.88,-2.15,-917.15,-2.52,2026-04-27T15:07:27+08:00,2026-04-27T15:08:03+08:00
000039,中集集团,11.16,0.45,流出,-1994.88,-5.34,-1249.82,-3.35,-745.06,-1.99,10.17,0.03,1984.71,5.31,2026-04-27T15:07:21+08:00,2026-04-27T15:08:03+08:00
000042,中洲控股,8.88,-0.45,流出,-62.79,-2.35,42.87,1.61,-105.66,-3.96,-146.43,-5.49,209.23,7.84,2026-04-27T15:07:30+08:00,2026-04-27T15:08:03+08:00
000045,深纺织Ａ,11.89,0.08,流出,-930.9,-12.33,-53.16,-0.7,-877.75,-11.63,17.32,0.23,913.58,12.1,2026-04-27T15:07:24+08:00,2026-04-27T15:08:03+08:00
000048,京基智农,13.94,-2.11,流出,-3904.78,-23.09,-1507.21,-8.91,-2397.57,-14.17,333.7,1.97,3571.08,21.11,2026-04-27T15:07:33+08:00,2026-04-27T15:08:03+08:00
000049,德赛电池,28.64,-0.97,流入,820.35,1.8,487.1,1.07,333.25,0.73,-676.63,-1.49,-143.72,-0.32,2026-04-27T15:07:36+08:00,2026-04-27T15:08:03+08:00
000050,深天马Ａ,8.36,2.2,流入,245.89,1.67,559.62,3.81,-313.73,-2.14,-738.78,-5.03,492.88,3.36,2026-04-27T15:07:39+08:00,2026-04-27T15:08:03+08:00
000055,方大集团,3.5,1.74,流出,-215.87,-5.14,-104.03,-2.48,-111.84,-2.66,-336.43,-8.0,552.3,13.14,2026-04-27T15:07:18+08:00,2026-04-27T15:08:03+08:00
000056,*ST皇庭,2.03,5.18,流入,7764.28,25.1,423.26,1.37,7341.02,23.73,-1207.88,-3.91,-6556.4,-21.2,2026-04-27T15:07:27+08:00,2026-04-27T15:08:03+08:00
000058,深 赛 格,8.07,0.75,流出,-131.77,-2.66,136.54,2.76,-268.3,-5.42,-520.18,-10.5,651.95,13.16,2026-04-27T15:07:42+08:00,2026-04-27T15:08:03+08:00
000059,华锦股份,5.49,0.92,流入,1150.84,7.99,-77.71,-0.54,1228.55,8.53,-75.84,-0.53,-1075.0,-7.46,2026-04-27T15:07:30+08:00,2026-04-27T15:08:03+08:00
000060,中金岭南,6.58,1.39,流入,3518.88,5.6,277.11,0.44,3241.77,5.16,-976.8,-1.55,-2542.08,-4.04,2026-04-27T15:07:36+08:00,2026-04-27T15:08:03+08:00
000061,农 产 品,7.4,-0.4,流出,-716.59,-10.65,-57.07,-0.85,-659.52,-9.8,274.61,4.08,441.99,6.57,2026-04-27T15:07:33+08:00,2026-04-27T15:08:03+08:00
000062,深圳华强,37.77,9.99,流出,-26236.74,-6.64,-28205.14,-7.14,1968.39,0.5,11466.11,2.9,14770.63,3.74,2026-04-27T15:07:21+08:00,2026-04-27T15:08:03+08:00
000063,中兴通讯,37.26,2.42,流入,93712.61,15.04,57242.98,9.19,36469.63,5.85,-20888.49,-3.35,-72824.11,-11.69,2026-04-27T15:07:24+08:00,2026-04-27T15:08:03+08:00
000065,北方国际,12.9,-4.94,流出,-2459.65,-5.53,121.9,0.27,-2581.55,-5.8,1113.49,2.5,1346.17,3.03,2026-04-27T15:07:27+08:00,2026-04-27T15:08:03+08:00
000066,中国长城,16.77,1.95,流出,-20531.49,-5.03,-37259.84,-9.13,16728.35,4.1,12871.36,3.15,7660.13,1.88,2026-04-27T15:07:45+08:00,2026-04-27T15:08:03+08:00
000068,华控赛格,3.32,2.79,流出,-224.55,-4.39,133.92,2.62,-358.47,-7.01,-49.01,-0.96,273.56,5.35,2026-04-27T15:07:24+08:00,2026-04-27T15:08:03+08:00
000069,华侨城Ａ,2.18,0.93,流入,60.33,1.22,233.43,4.71,-173.09,-3.49,-148.97,-3.0,88.64,1.79,2026-04-27T15:07:30+08:00,2026-04-27T15:08:03+08:00
000070,特发信息,20.15,0.9,流出,-4722.82,-2.34,-3246.5,-1.61,-1476.32,-0.73,-1229.9,-0.61,5952.73,2.95,2026-04-27T15:07:39+08:00,2026-04-27T15:08:03+08:00
000078,海王生物,3.19,-4.78,流出,-2342.5,-7.04,109.41,0.33,-2451.91,-7.37,-1569.93,-4.72,3912.43,11.76,2026-04-27T15:07:48+08:00,2026-04-27T15:08:03+08:00
000088,盐 田 港,4.47,0.0,流出,-209.33,-2.56,-83.97,-1.03,-125.35,-1.53,167.26,2.05,42.07,0.51,2026-04-27T15:07:42+08:00,2026-04-27T15:08:03+08:00
000089,深圳机场,7.12,1.57,流出,-6395.74,-24.85,-3928.0,-15.26,-2467.73,-9.59,2358.48,9.16,4037.25,15.69,2026-04-27T15:07:51+08:00,2026-04-27T15:08:03+08:00
000090,天健集团,3.54,0.57,流入,315.93,4.87,526.75,8.13,-210.82,-3.25,-95.95,-1.48,-219.97,-3.39,2026-04-27T15:07:54+08:00,2026-04-27T15:08:03+08:00
000096,广聚能源,9.7,1.15,流出,-112.62,-1.43,77.64,0.98,-190.25,-2.41,-595.02,-7.54,707.64,8.97,2026-04-27T15:07:27+08:00,2026-04-27T15:08:03+08:00
000099,中信海直,17.61,-0.45,流出,-751.24,-6.71,-90.77,-0.81,-660.46,-5.9,-152.58,-1.36,903.81,8.07,2026-04-27T15:07:45+08:00,2026-04-27T15:08:03+08:00
000100,TCL科技,4.3,1.65,流入,27409.78,16.93,24980.8,15.43,2428.99,1.5,-18606.35,-11.49,-8803.43,-5.44,2026-04-27T15:07:57+08:00,2026-04-27T15:08:03+08:00
000151,中成股份,11.5,4.55,流入,437.89,2.17,906.87,4.49,-468.98,-2.32,-1505.48,-7.45,1067.58,5.29,2026-04-27T15:07:30+08:00,2026-04-27T15:08:03+08:00
000153,丰原药业,6.32,0.0,流出,-895.96,-11.76,-352.47,-4.63,-543.49,-7.13,602.39,7.91,293.57,3.85,2026-04-27T15:08:00+08:00,2026-04-27T15:08:03+08:00
000155,川能动力,17.88,1.3,流入,696.35,0.44,-1770.5,-1.12,2466.85,1.56,1499.4,0.95,-2195.74,-1.39,2026-04-27T15:07:33+08:00,2026-04-27T15:08:03+08:00
000156,华数传媒,7.51,1.21,流出,-163.99,-2.19,218.23,2.92,-382.22,-5.11,-67.66,-0.9,231.65,3.1,2026-04-27T15:07:33+08:00,2026-04-27T15:08:03+08:00
000157,中联重科,7.93,-0.75,流出,-3549.09,-7.23,-735.39,-1.5,-2813.71,-5.73,2.26,0.0,3546.84,7.22,2026-04-27T15:07:03+08:00,2026-04-27T15:08:03+08:00
000158,常山北明,18.41,-2.28,流出,-13343.44,-15.85,-7801.67,-9.27,-5541.76,-6.58,2054.8,2.44,11288.64,13.41,2026-04-27T15:07:36+08:00,2026-04-27T15:08:03+08:00
000159,国际实业,6.64,-0.75,流出,-1427.34,-13.58,-184.42,-1.76,-1242.92,-11.83,229.15,2.18,1198.19,11.4,2026-04-27T15:07:48+08:00,2026-04-27T15:08:03+08:00
000166,申万宏源,4.62,-0.22,流出,-1897.63,-6.93,-1481.31,-5.41,-416.32,-1.52,2082.09,7.6,-184.47,-0.67,2026-04-27T15:07:39+08:00,2026-04-27T15:08:03+08:00
000301,东方盛虹,12.76,2.49,流入,2766.55,9.33,1321.93,4.46,1444.62,4.87,-1407.87,-4.75,-1358.67,-4.58,2026-04-27T15:07:51+08:00,2026-04-27T15:08:03+08:00
000333,美的集团,79.5,-0.2,流入,14057.92,6.82,-1562.56,-0.76,15620.48,7.58,-2434.41,-1.18,-11623.51,-5.64,2026-04-27T15:07:06+08:00,2026-04-27T15:08:03+08:00
000338,潍柴动力,29.66,0.24,流出,-8869.15,-2.85,-6507.06,-2.09,-2362.09,-0.76,13721.22,4.41,-4852.06,-1.56,2026-04-27T15:07:54+08:00,2026-04-27T15:08:03+08:00
000400,许继电气,25.74,-0.23,流出,-3044.06,-7.0,-1152.21,-2.65,-1891.85,-4.35,1363.72,3.13,1680.35,3.86,2026-04-27T15:07:36+08:00,2026-04-27T15:08:03+08:00
000401,金隅冀东,4.59,-1.08,流出,-21.5,-0.49,-124.98,-2.86,103.48,2.37,385.27,8.82,-363.77,-8.33,2026-04-27T15:07:39+08:00,2026-04-27T15:08:03+08:00
000402,金 融 街,2.64,-0.38,流出,-2294.07,-27.69,-2012.23,-24.29,-281.83,-3.4,664.55,8.02,1629.51,19.67,2026-04-27T15:07:57+08:00,2026-04-27T15:08:03+08:00
000403,派林生物,12.2,-2.79,流出,-1830.4,-18.55,-917.21,-9.3,-913.19,-9.25,356.64,3.61,1473.75,14.94,2026-04-27T15:07:09+08:00,2026-04-27T15:08:03+08:00
000404,长虹华意,8.75,-2.45,流出,-11.86,-0.03,689.67,1.59,-701.53,-1.62,1436.91,3.32,-1425.05,-3.29,2026-04-27T15:08:00+08:00,2026-04-27T15:08:03+08:00
000407,胜利股份,4.73,0.85,流入,77.26,0.92,-191.7,-2.29,268.96,3.21,-233.15,-2.79,155.89,1.86,2026-04-27T15:07:42+08:00,2026-04-27T15:08:03+08:00
000408,藏格矿业,89.93,-0.35,流入,6519.67,5.78,2430.0,2.15,4089.67,3.62,3188.87,2.83,-9708.54,-8.6,2026-04-27T15:07:12+08:00,2026-04-27T15:08:03+08:00
000409,云鼎科技,10.29,-0.48,流出,-211.97,-3.11,-86.23,-1.27,-125.74,-1.84,-175.78,-2.58,387.75,5.69,2026-04-27T15:07:36+08:00,2026-04-27T15:08:03+08:00
000410,沈阳机床,6.24,0.65,流入,1025.15,5.8,-286.11,-1.62,1311.25,7.41,-1095.12,-6.19,69.97,0.4,2026-04-27T15:07:15+08:00,2026-04-27T15:08:03+08:00
000411,英特集团,10.95,-0.45,流入,217.8,5.24,-131.44,-3.16,349.25,8.41,14.17,0.34,-231.97,-5.58,2026-04-27T15:07:45+08:00,2026-04-27T15:08:03+08:00
000415,渤海租赁,4.62,1.32,流入,237.58,0.78,-375.95,-1.23,613.53,2.01,-851.05,-2.79,613.47,2.01,2026-04-27T15:07:18+08:00,2026-04-27T15:08:03+08:00
000417,合百集团,6.46,2.38,流入,446.69,4.76,436.48,4.65,10.21,0.11,-576.47,-6.15,129.78,1.38,2026-04-27T15:07:21+08:00,2026-04-27T15:08:03+08:00
000419,通程控股,5.72,1.42,流出,-103.61,-2.54,0.0,0.0,-103.61,-2.54,96.65,2.37,6.96,0.17,2026-04-27T15:07:48+08:00,2026-04-27T15:08:03+08:00
000420,吉林化纤,5.15,0.39,流入,915.48,2.12,1491.19,3.45,-575.7,-1.33,-660.96,-1.53,-254.52,-0.59,2026-04-27T15:07:39+08:00,2026-04-27T15:08:03+08:00
000421,南京公用,6.01,0.84,流出,-348.56,-6.32,22.48,0.41,-371.05,-6.72,351.38,6.37,-2.81,-0.05,2026-04-27T15:07:51+08:00,2026-04-27T15:08:03+08:00
000422,湖北宜化,16.09,-2.54,流出,-1944.66,-2.59,-1213.87,-1.62,-730.79,-0.97,5558.94,7.4,-3614.27,-4.81,2026-04-27T15:07:24+08:00,2026-04-27T15:08:03+08:00
000423,东阿阿胶,53.56,3.0,流入,7087.6,12.11,1944.97,3.32,5142.64,8.78,5625.15,9.61,-12712.75,-21.72,2026-04-27T15:07:27+08:00,2026-04-27T15:08:06+08:00
000425,徐工机械,9.71,-0.51,流入,1350.67,1.64,-1097.97,-1.33,2448.64,2.97,1105.76,1.34,-2456.43,-2.98,2026-04-27T15:07:42+08:00,2026-04-27T15:08:06+08:00
000426,兴业银锡,42.02,3.65,流入,17932.58,8.03,13108.78,5.87,4823.8,2.16,-5980.29,-2.68,-11952.29,-5.35,2026-04-27T15:07:45+08:00,2026-04-27T15:08:06+08:00
000428,华天酒店,3.83,0.79,流出,-241.08,-4.32,-31.17,-0.56,-209.92,-3.76,-16.11,-0.29,257.19,4.61,2026-04-27T15:08:03+08:00,2026-04-27T15:08:06+08:00
000429,粤高速Ａ,12.67,-1.25,流入,415.09,6.27,517.8,7.83,-102.71,-1.55,-253.33,-3.83,-161.77,-2.45,2026-04-27T15:07:42+08:00,2026-04-27T15:08:06+08:00
000498,山东路桥,5.7,-0.52,流入,29.51,0.44,-174.55,-2.62,204.06,3.07,926.62,13.92,-956.14,-14.36,2026-04-27T15:07:33+08:00,2026-04-27T15:08:06+08:00
000501,武商集团,8.3,0.85,流出,-107.9,-2.34,-132.15,-2.86,24.25,0.53,4.67,0.1,103.23,2.24,2026-04-27T15:07:54+08:00,2026-04-27T15:08:06+08:00
000503,国新健康,7.39,0.54,流入,132.77,1.68,-2.88,-0.04,135.65,1.72,-314.14,-3.98,181.37,2.3,2026-04-27T15:07:48+08:00,2026-04-27T15:08:06+08:00
000505,京粮控股,6.37,-1.24,流出,-782.98,-11.48,-150.24,-2.2,-632.74,-9.28,-51.76,-0.76,834.74,12.24,2026-04-27T15:07:09+08:00,2026-04-27T15:08:06+08:00
000506,招金黄金,15.93,-1.18,流出,-2077.96,-6.76,-29.25,-0.1,-2048.7,-6.66,-1396.45,-4.54,3474.41,11.3,2026-04-27T15:07:48+08:00,2026-04-27T15:08:06+08:00
000507,珠海港,5.17,-0.19,流出,-256.04,-6.2,-253.71,-6.14,-2.33,-0.06,149.12,3.61,106.92,2.59,2026-04-27T15:07:51+08:00,2026-04-27T15:08:06+08:00
000509,华塑控股,3.53,1.15,流入,525.55,7.45,527.16,7.47,-1.61,-0.02,-532.42,-7.55,6.88,0.1,2026-04-27T15:07:36+08:00,2026-04-27T15:08:06+08:00
000510,新金路,13.08,-4.87,流出,-8155.34,-13.64,-4000.37,-6.69,-4154.97,-6.95,221.03,0.37,7934.31,13.27,2026-04-27T15:07:54+08:00,2026-04-27T15:08:06+08:00
000513,丽珠集团,32.54,-0.79,流出,-3734.61,-20.31,-2421.38,-13.17,-1313.23,-7.14,866.55,4.71,2868.06,15.6,2026-04-27T15:07:57+08:00,2026-04-27T15:08:06+08:00
000514,渝 开 发,4.82,2.12,流入,561.83,9.68,261.76,4.51,300.08,5.17,-370.36,-6.38,-191.47,-3.3,2026-04-27T15:07:12+08:00,2026-04-27T15:08:06+08:00
000516,国际医学,4.61,-1.5,流出,-1242.71,-9.44,-1798.51,-13.66,555.8,4.22,503.86,3.83,738.85,5.61,2026-04-27T15:07:39+08:00,2026-04-27T15:08:06+08:00
000517,荣安地产,1.86,1.09,流出,-299.63,-8.6,124.52,3.57,-424.15,-12.17,-286.55,-8.22,586.18,16.82,2026-04-27T15:07:57+08:00,2026-04-27T15:08:06+08:00
000519,中兵红箭,17.41,-0.23,流出,-3276.28,-8.3,-317.97,-0.81,-2958.32,-7.5,2655.09,6.73,621.19,1.57,2026-04-27T15:08:00+08:00,2026-04-27T15:08:06+08:00
000520,凤凰航运,3.8,-2.31,流出,-864.63,-13.69,-687.7,-10.89,-176.93,-2.8,-310.48,-4.92,1175.11,18.61,2026-04-27T15:07:42+08:00,2026-04-27T15:08:06+08:00
000521,长虹美菱,5.63,0.0,流出,-204.57,-5.95,22.26,0.65,-226.83,-6.6,37.48,1.09,167.1,4.86,2026-04-27T15:07:54+08:00,2026-04-27T15:08:06+08:00
000523,红棉股份,3.26,1.56,流出,-1427.0,-14.08,-1013.25,-10.0,-413.75,-4.08,58.79,0.58,1368.2,13.5,2026-04-27T15:08:03+08:00,2026-04-27T15:08:06+08:00
000524,岭南控股,10.18,1.5,流出,-180.19,-2.22,115.18,1.42,-295.36,-3.65,-716.05,-8.84,896.24,11.06,2026-04-27T15:08:00+08:00,2026-04-27T15:08:06+08:00
000525,红太阳,5.75,1.95,流入,517.08,4.09,445.09,3.52,71.99,0.57,-399.93,-3.17,-117.15,-0.93,2026-04-27T15:07:15+08:00,2026-04-27T15:08:06+08:00
000526,学大教育,35.04,0.55,流出,-532.57,-7.32,-123.86,-1.7,-408.71,-5.62,222.28,3.05,310.29,4.26,2026-04-27T15:08:06+08:00,2026-04-27T15:08:06+08:00
000528,柳    工,9.64,-0.52,流出,-3363.87,-9.33,-498.58,-1.38,-2865.3,-7.94,153.9,0.43,3209.98,8.9,2026-04-27T15:07:09+08:00,2026-04-27T15:08:06+08:00
000529,广弘控股,5.61,0.72,流入,101.45,3.18,0.0,0.0,101.45,3.18,-263.03,-8.25,161.58,5.07,2026-04-27T15:08:03+08:00,2026-04-27T15:08:06+08:00
000530,冰山冷热,5.87,3.16,流入,438.7,3.28,520.4,3.89,-81.7,-0.61,-1017.54,-7.6,578.83,4.32,2026-04-27T15:07:57+08:00,2026-04-27T15:08:06+08:00
000531,穗恒运Ａ,7.14,2.29,流入,1279.76,6.46,411.2,2.08,868.56,4.38,-26.67,-0.13,-1253.09,-6.32,2026-04-27T15:07:18+08:00,2026-04-27T15:08:06+08:00
000532,华金资本,12.7,-7.5,流出,-57.52,-0.22,-303.49,-1.17,245.97,0.95,2307.3,8.92,-2249.78,-8.7,2026-04-27T15:07:21+08:00,2026-04-27T15:08:06+08:00
000533,顺钠股份,13.0,-2.18,流出,-4166.03,-5.68,-1634.87,-2.23,-2531.16,-3.45,-4974.28,-6.79,9140.3,12.47,2026-04-27T15:07:45+08:00,2026-04-27T15:08:06+08:00
000534,万泽股份,41.18,-6.32,流出,-5214.56,-5.12,-3879.77,-3.81,-1334.79,-1.31,4532.09,4.45,682.47,0.67,2026-04-27T15:08:06+08:00,2026-04-27T15:08:06+08:00
000536,华映科技,3.95,0.77,流入,454.3,2.7,1053.65,6.26,-599.36,-3.56,-849.59,-5.05,395.29,2.35,2026-04-27T15:07:12+08:00,2026-04-27T15:08:06+08:00
000537,绿发电力,10.76,-2.0,流出,-3368.26,-3.45,-891.34,-0.91,-2476.93,-2.54,-799.49,-0.82,4167.76,4.27,2026-04-27T15:07:09+08:00,2026-04-27T15:08:06+08:00
000538,云南白药,54.29,-0.26,流入,3211.27,7.92,1672.73,4.12,1538.54,3.79,1315.17,3.24,-4526.44,-11.16,2026-04-27T15:07:48+08:00,2026-04-27T15:08:06+08:00
000539,粤电力Ａ,6.89,5.03,流入,7484.73,4.95,5624.62,3.72,1860.11,1.23,-2627.16,-1.74,-4857.58,-3.22,2026-04-27T15:07:24+08:00,2026-04-27T15:08:06+08:00
000541,佛山照明,5.72,0.88,流出,-46.37,-0.87,-136.9,-2.57,90.53,1.7,-37.21,-0.7,83.57,1.57,2026-04-27T15:07:12+08:00,2026-04-27T15:08:06+08:00
000543,皖能电力,8.03,-1.59,流出,-2447.24,-8.44,-1862.42,-6.42,-584.82,-2.02,2956.57,10.2,-509.33,-1.76,2026-04-27T15:07:15+08:00,2026-04-27T15:08:06+08:00
000544,中原环保,8.38,0.0,流出,-254.93,-6.32,0.0,0.0,-254.93,-6.32,308.05,7.64,-53.12,-1.32,2026-04-27T15:07:18+08:00,2026-04-27T15:08:06+08:00
000545,金浦钛业,2.9,-0.34,流出,-1840.79,-12.77,-665.64,-4.62,-1175.14,-8.15,-467.43,-3.24,2308.22,16.01,2026-04-27T15:07:15+08:00,2026-04-27T15:08:06+08:00
000546,金圆股份,7.24,1.12,流出,-4158.76,-3.65,1137.62,1.0,-5296.38,-4.65,4344.83,3.82,-186.07,-0.16,2026-04-27T15:08:00+08:00,2026-04-27T15:08:06+08:00
000547,航天发展,25.34,-3.65,流出,-53891.58,-16.92,-25186.64,-7.91,-28704.94,-9.01,-5727.34,-1.8,59618.92,18.72,2026-04-27T15:07:18+08:00,2026-04-27T15:08:06+08:00
000548,湖南投资,5.24,1.16,流入,167.43,3.36,42.72,0.86,124.7,2.5,-344.54,-6.92,177.12,3.56,2026-04-27T15:07:21+08:00,2026-04-27T15:08:06+08:00
000550,江铃汽车,19.71,4.01,流入,3583.86,17.3,478.09,2.31,3105.76,14.99,92.54,0.45,-3676.4,-17.75,2026-04-27T15:07:24+08:00,2026-04-27T15:08:06+08:00
000551,创元科技,14.53,-0.75,流出,-2359.14,-11.73,-394.61,-1.96,-1964.53,-9.77,-1495.91,-7.44,3855.04,19.17,2026-04-27T15:07:27+08:00,2026-04-27T15:08:06+08:00
000552,甘肃能化,2.74,0.74,流出,-955.86,-3.43,744.86,2.67,-1700.72,-6.1,-375.25,-1.35,1331.11,4.77,2026-04-27T15:07:21+08:00,2026-04-27T15:08:06+08:00
000553,安道麦A,6.2,0.32,流入,115.52,3.24,0.0,0.0,115.52,3.24,-64.22,-1.8,-51.3,-1.44,2026-04-27T15:07:51+08:00,2026-04-27T15:08:06+08:00
000554,泰山石油,8.03,1.26,流入,717.76,4.26,559.99,3.32,157.77,0.94,-792.65,-4.7,74.9,0.44,2026-04-27T15:07:30+08:00,2026-04-27T15:08:06+08:00
000555,神州信息,14.97,0.13,流出,-2355.37,-7.04,-41.95,-0.13,-2313.42,-6.92,268.24,0.8,2087.12,6.24,2026-04-27T15:07:33+08:00,2026-04-27T15:08:06+08:00
000557,西部创业,4.62,0.0,流出,-362.62,-12.53,-213.77,-7.38,-148.85,-5.14,112.82,3.9,249.8,8.63,2026-04-27T15:08:03+08:00,2026-04-27T15:08:06+08:00
000558,天府文旅,4.26,1.43,流出,-987.92,-6.65,-531.65,-3.58,-456.26,-3.07,251.14,1.69,736.78,4.96,2026-04-27T15:07:24+08:00,2026-04-27T15:08:06+08:00
000559,万向钱潮,17.08,-3.5,流出,-13218.33,-7.84,-5201.43,-3.09,-8016.9,-4.76,-1263.09,-0.75,14481.42,8.59,2026-04-27T15:08:06+08:00,2026-04-27T15:08:06+08:00
000560,我爱我家,2.89,0.35,流出,-764.72,-6.51,-472.61,-4.02,-292.11,-2.49,168.53,1.44,596.19,5.08,2026-04-27T15:07:09+08:00,2026-04-27T15:08:06+08:00
000561,烽火电子,9.47,-0.11,流出,-1076.81,-13.58,-491.44,-6.2,-585.37,-7.38,152.72,1.93,924.09,11.66,2026-04-27T15:07:12+08:00,2026-04-27T15:08:06+08:00
000563,陕国投Ａ,3.28,-2.67,流出,-109.82,-0.46,0.36,0.0,-110.17,-0.46,819.6,3.43,-709.78,-2.97,2026-04-27T15:07:15+08:00,2026-04-27T15:08:06+08:00
000564,供销大集,1.79,0.56,流出,-619.19,-1.56,623.65,1.58,-1242.84,-3.14,-381.31,-0.96,1000.5,2.53,2026-04-27T15:07:54+08:00,2026-04-27T15:08:06+08:00
