代码,名称,0427,0428,0429,0430,0506,0507,0508,0511,0512,0513,0514,0515,0518,0519,0520,0521,0522,0525,0526,0527,0528
002277,友阿股份,131.01,127.48,208.57,343.38,200.58,155.77,145.66,131.43,190.17,162.77,495.21,565.57,327.0,300.98,328.9,512.21,354.44,406.95,418.55,543.74,412.88
002278,神开股份,1020.64,573.17,375.2,240.76,301.73,338.64,358.6,741.05,481.65,301.59,370.88,205.48,269.59,224.33,322.65,325.93,226.07,360.1,308.32,372.59,429.31
002279,久其软件,319.94,317.29,292.18,684.01,405.86,413.83,744.04,480.81,396.35,300.1,368.7,295.76,247.94,285.61,308.13,376.9,265.53,252.58,239.12,297.13,297.81
002282,博深股份,179.42,94.33,118.14,96.18,106.75,108.11,73.03,116.44,91.4,85.19,91.93,101.26,148.67,94.64,73.25,107.81,98.3,90.48,98.57,108.28,92.04
002283,天润工业,233.12,432.29,402.42,348.45,594.92,570.78,848.54,519.83,596.03,330.99,1079.18,529.12,699.5,460.79,483.7,457.38,438.73,466.75,291.2,314.84,327.13
002284,亚太股份,303.77,273.65,259.42,547.77,456.49,330.8,348.81,326.87,347.25,435.14,361.11,312.89,238.14,215.53,202.73,615.6,348.24,272.14,261.85,250.71,216.43
002285,世联行,236.02,207.84,201.46,294.64,467.32,382.43,299.27,519.27,394.14,290.09,257.59,224.59,222.55,155.0,180.56,396.84,220.21,158.4,242.98,242.58,211.42
002286,保龄宝,333.43,246.84,225.71,263.46,273.41,230.29,285.34,282.73,386.85,255.16,248.97,249.52,237.43,304.84,186.36,246.06,183.85,180.51,310.62,303.92,441.87
002287,奇正藏药,26.85,23.63,27.96,23.2,30.14,25.18,32.34,35.67,38.0,26.44,33.03,28.28,27.91,21.31,16.27,23.89,25.24,22.13,21.77,40.81,31.71
002290,禾盛新材,1388.16,816.72,658.16,680.34,272.86,986.61,510.95,592.02,553.4,485.68,1175.76,923.08,751.74,586.69,539.45,1087.23,857.67,547.42,419.73,468.97,342.6
002291,遥望科技,310.16,255.14,883.7,572.08,506.13,475.7,484.75,403.08,376.56,297.07,359.87,976.65,539.0,544.01,467.14,608.36,363.06,353.17,373.38,372.5,408.86
002292,奥飞娱乐,234.0,286.92,303.22,246.12,315.78,352.74,449.75,306.99,305.49,251.4,376.39,313.0,386.8,529.56,384.56,341.02,249.74,234.95,256.94,333.64,283.42
002293,罗莱生活,227.36,163.4,147.55,152.15,200.59,160.35,142.14,151.95,219.26,164.73,93.09,153.72,185.46,104.76,60.8,81.0,78.12,109.03,67.72,78.66,57.64
002294,信立泰,104.73,115.18,109.73,108.84,121.73,94.52,215.8,117.44,587.28,469.38,353.75,305.0,186.26,296.5,171.45,247.73,191.71,182.69,141.31,213.91,169.33
002295,精艺股份,186.81,204.28,213.13,135.23,207.74,265.25,352.05,403.19,308.62,281.24,242.6,190.01,182.28,154.67,154.33,210.6,196.44,192.72,167.74,197.94,181.73
002296,辉煌科技,268.51,428.4,363.56,291.47,604.74,352.45,395.88,491.34,574.98,415.86,362.48,293.11,214.83,262.01,314.36,351.96,260.29,375.85,338.52,276.18,255.01
002297,博云新材,2889.68,3525.94,3726.44,3349.92,3685.13,2977.8,2863.45,2698.94,2276.84,3471.48,2566.61,2404.39,2459.42,2258.34,1730.01,3191.0,2876.22,2015.85,557.56,173.56,4053.44
002298,中电鑫龙,302.33,354.5,324.51,305.61,510.56,1249.58,1711.95,1917.69,1264.12,1357.3,1048.79,1030.07,1478.26,1600.32,1072.51,1198.67,607.79,715.13,684.97,535.29,491.88
002299,圣农发展,84.1,58.3,84.02,54.32,127.06,108.35,102.69,108.36,100.97,80.56,196.29,118.08,99.28,76.44,54.51,97.88,62.11,78.35,83.76,88.79,71.72
002300,太阳电缆,548.42,675.81,427.95,515.37,458.42,567.85,404.21,479.9,1004.24,2362.27,1534.79,891.96,670.84,826.42,713.25,671.01,354.76,384.75,526.82,359.52,368.88
002301,齐心集团,508.71,455.28,253.8,282.53,388.81,262.58,234.06,244.84,357.06,389.27,412.05,810.24,459.34,598.95,419.5,429.31,342.07,312.55,245.53,242.96,188.8
002302,西部建设,68.25,50.76,59.94,55.83,64.15,68.68,178.28,136.17,118.34,81.97,78.16,62.79,48.06,33.31,108.95,99.62,69.99,53.05,39.13,59.87,40.86
002303,美盈森,186.63,133.29,254.12,232.36,193.17,249.89,236.53,246.65,228.73,338.4,264.51,215.8,194.91,132.17,139.89,225.62,176.48,217.35,185.93,139.09,126.9
002304,洋河股份,26.56,34.39,37.96,33.98,42.93,42.61,36.42,46.43,40.49,44.93,69.07,44.91,43.81,30.3,34.68,42.37,45.54,61.14,34.59,83.74,44.25
002307,北新路桥,158.93,152.39,122.31,103.38,134.5,155.6,208.75,161.88,164.31,91.06,152.38,124.39,90.77,73.28,194.15,136.15,65.69,98.96,134.71,127.0,85.01
002309,中利集团,973.49,1531.05,2270.62,1461.09,2070.36,1747.53,1278.96,1082.56,1964.77,1809.06,495.87,2945.8,1823.77,1096.96,1123.26,1211.53,722.96,792.84,756.45,616.34,691.59
002310,东方新能,643.32,636.2,1008.17,685.99,722.29,905.06,691.17,689.28,722.35,421.5,1610.17,851.41,493.56,425.66,564.59,355.6,277.16,281.27,260.37,279.02,267.58
002311,海大集团,44.37,121.53,74.25,66.47,103.6,69.18,75.88,106.66,83.89,95.18,158.51,76.66,59.02,56.23,58.02,59.21,73.59,46.33,85.49,41.69,54.59
002312,川发龙蟒,204.3,394.19,232.29,185.93,188.89,219.43,161.74,225.61,187.67,147.49,230.63,131.95,156.89,150.54,111.69,141.56,91.73,145.18,119.7,152.33,113.43
002313,日海智能,1140.22,947.56,1479.8,859.07,1072.1,821.49,721.82,565.74,500.51,396.02,500.07,426.38,417.86,376.39,250.85,337.2,246.71,215.87,272.66,211.05,292.7
002314,南山控股,235.82,205.09,290.5,356.23,282.22,276.73,262.93,256.06,241.09,187.88,196.01,140.17,143.62,134.84,118.38,161.39,116.41,128.7,108.29,106.32,112.76
002315,焦点科技,301.88,348.31,246.68,270.35,413.52,359.48,620.93,405.69,348.51,247.79,340.77,303.0,213.34,286.33,290.55,359.57,313.76,594.94,325.13,292.91,270.78
002316,亚联发展,384.02,412.05,490.29,530.11,734.31,679.51,373.33,448.26,385.2,385.02,306.59,473.0,420.52,396.69,268.19,799.8,496.09,573.47,942.11,863.19,548.42
002317,众生药业,603.15,373.1,410.62,330.51,325.33,1138.85,533.26,2422.33,1503.18,989.47,882.98,621.81,895.68,1128.44,967.66,829.91,583.68,589.63,499.23,604.57,394.19
002318,久立特材,83.04,219.89,205.26,152.03,132.96,110.82,129.15,145.62,134.45,131.47,152.44,128.13,142.25,94.76,109.69,94.99,92.86,112.42,97.81,149.32,108.14
002319,乐通股份,426.03,812.49,501.0,292.66,527.61,314.95,263.17,317.82,268.25,402.25,385.57,357.78,559.61,473.65,420.39,390.62,616.35,478.75,418.42,402.85,364.65
002320,海峡股份,59.83,96.69,70.99,79.51,88.04,72.08,112.04,120.33,113.48,172.25,123.56,122.2,87.91,101.3,69.5,103.3,80.94,76.27,84.24,79.89,80.46
002321,华英农业,131.59,117.94,150.17,154.69,136.41,153.13,120.16,133.12,131.93,110.94,176.51,147.01,120.17,120.79,98.56,116.5,80.29,78.63,95.31,99.83,84.52
002322,理工能科,486.83,228.67,165.15,152.73,258.9,238.16,136.98,201.43,148.98,184.9,166.0,118.56,147.26,142.26,113.78,137.42,112.94,91.39,113.4,129.75,79.56
002323,*ST雅博,527.84,189.15,0.0,13.87,8.64,9.57,9.16,9.77,411.01,2478.81,951.8,989.01,938.94,961.83,698.44,567.33,645.16,68.7,26.13,1089.91,1106.49
002324,普利特,637.56,791.11,471.26,417.39,503.79,308.98,580.91,492.81,354.99,305.58,443.87,316.21,306.17,245.73,367.61,307.77,216.15,219.61,243.6,241.6,204.27
002326,永太科技,913.9,1092.58,823.53,648.83,892.53,716.06,620.65,572.11,394.18,289.39,470.03,884.03,379.92,351.06,444.28,586.23,958.35,795.21,415.17,377.98,333.22
002327,富安娜,518.3,256.51,193.3,128.85,193.82,139.83,185.8,158.41,486.33,197.45,138.55,182.17,169.09,344.58,174.97,134.91,109.44,98.44,222.34,163.57,111.43
002328,新朋股份,1272.41,1222.23,1074.61,1138.49,929.37,2046.42,1783.49,1559.57,1478.83,1076.98,878.06,876.57,737.68,720.72,809.06,1024.06,1444.7,899.2,634.92,638.82,544.88
002329,皇氏集团,458.51,305.51,392.37,1185.88,893.81,500.04,367.75,815.15,551.34,627.83,707.95,602.59,524.76,379.78,397.31,607.27,626.97,602.57,396.43,333.75,367.13
002330,得利斯,286.54,241.62,311.61,155.63,186.13,182.01,149.2,173.94,206.02,165.37,227.49,205.57,207.09,175.98,156.9,159.2,167.79,167.53,206.35,223.06,189.0
002331,皖通科技,1555.85,1000.61,639.47,477.74,495.94,716.59,782.97,631.82,1630.71,1093.29,717.68,516.68,444.56,434.49,454.23,557.1,391.79,296.78,401.9,403.79,424.06
002332,仙琚制药,83.4,109.75,79.67,64.18,85.11,79.97,53.68,108.59,75.05,77.16,101.11,77.31,63.98,46.21,73.09,79.2,77.42,75.75,55.16,69.64,77.94
002333,罗普斯金,301.68,230.1,170.24,163.16,172.92,255.66,164.0,142.31,208.02,121.42,123.64,115.88,121.86,63.35,62.8,105.24,105.11,77.0,82.52,84.21,99.76
002334,英威腾,220.02,246.49,188.65,169.45,237.59,273.27,760.3,1902.62,1554.83,1126.66,646.43,779.13,932.17,656.47,520.77,679.49,531.57,1034.08,591.26,746.14,631.47
002335,科华数据,599.82,471.04,586.58,438.52,629.46,1289.77,1046.97,935.97,700.29,1207.35,1437.06,1033.64,672.49,705.74,509.76,900.87,459.42,464.9,605.18,523.39,455.74
002337,赛象科技,172.68,146.78,205.37,119.08,163.91,183.48,128.06,132.64,146.21,132.13,164.46,180.59,187.66,122.33,172.93,184.52,165.67,138.3,170.73,181.75,163.95
002338,奥普光电,312.62,490.24,294.98,275.28,348.1,327.9,322.32,324.99,289.06,305.71,243.31,335.89,215.15,214.85,434.04,503.2,318.02,287.46,372.89,295.74,235.93
002339,积成电子,334.08,350.33,388.1,280.08,396.7,388.06,322.39,508.01,410.25,824.06,639.32,498.04,305.86,318.42,376.61,496.11,303.29,327.45,330.15,254.25,273.14
002340,格林美,684.49,429.34,967.38,957.6,724.98,514.07,456.07,410.47,454.75,379.82,300.4,318.5,239.71,250.36,250.07,274.84,204.86,214.25,280.65,313.79,340.77
002342,巨力索具,1796.8,2016.13,1954.01,2202.5,2201.1,2858.39,3492.04,2738.66,2395.61,1884.85,2288.03,1567.87,75.99,31.03,3758.47,3134.15,2754.77,2026.55,1654.97,1258.23,1091.23
002343,慈文传媒,268.31,198.59,268.91,285.05,278.4,234.59,253.27,321.76,224.93,204.9,289.52,220.56,235.98,277.26,363.13,317.46,266.37,242.21,239.79,473.94,322.33
002344,海宁皮城,111.81,68.5,112.66,104.9,110.4,125.21,74.78,207.01,113.08,82.09,93.18,63.65,54.3,48.43,71.12,79.42,86.4,66.63,53.11,113.59,104.07
002345,潮宏基,121.24,96.1,291.69,498.15,323.76,278.69,248.03,272.04,192.5,153.37,154.78,181.42,181.87,190.88,143.57,168.91,124.67,120.98,150.72,198.1,124.96
002346,柘中股份,74.51,103.11,146.33,81.96,99.28,85.92,74.19,91.8,251.03,777.43,488.67,237.62,291.74,206.7,280.2,236.6,135.27,266.46,318.0,269.0,180.41
002347,泰尔股份,398.09,345.61,322.93,369.3,310.74,310.55,556.84,386.0,360.91,297.0,295.55,527.24,384.06,454.17,426.12,519.18,316.36,402.13,405.39,475.62,308.01
002348,高乐股份,205.03,174.33,570.5,489.13,539.27,443.42,486.31,406.62,406.37,325.06,261.14,336.81,655.16,485.93,339.54,547.17,515.35,316.87,228.99,297.63,324.06
002349,精华制药,120.38,147.07,105.86,241.25,169.95,152.54,113.42,300.74,244.67,197.29,144.37,156.62,117.33,92.92,91.3,138.29,121.3,129.01,86.02,109.83,107.52
002350,北京科锐,441.74,591.95,815.8,365.17,462.02,758.14,1066.86,856.15,696.3,798.69,584.8,435.32,371.88,647.07,462.02,472.04,303.91,358.74,298.67,297.36,399.25
002351,漫步者,160.45,99.49,105.89,90.44,129.61,107.23,129.69,156.24,232.67,245.79,336.79,293.53,221.56,184.69,196.54,259.57,223.57,175.35,263.62,376.34,375.37
002352,顺丰控股,44.86,40.59,77.07,62.7,67.44,58.04,50.66,61.67,40.85,58.49,39.16,44.87,35.42,36.35,48.19,43.1,45.14,38.32,44.42,45.88,37.61
002354,天娱数科,221.96,277.33,323.08,1401.72,1056.73,905.56,1168.14,809.18,1059.25,682.89,597.19,629.8,1421.49,2268.25,1671.21,1328.86,1028.35,1008.13,1736.82,1126.19,1257.08
002355,兴民智通,249.27,242.16,388.89,248.62,834.73,821.95,556.25,383.22,401.17,508.92,531.93,513.12,449.61,304.95,321.11,480.83,464.19,396.79,461.83,348.63,344.81
002356,赫美集团,223.65,271.04,320.93,262.48,284.58,761.15,505.49,335.22,276.82,188.8,279.81,238.12,150.51,148.6,205.15,246.1,154.9,176.61,208.52,217.95,196.25
002357,富临运业,394.48,361.32,342.69,522.41,475.71,337.66,556.72,542.08,355.17,458.0,337.4,324.47,447.77,269.2,253.41,271.85,209.46,554.72,339.51,281.71,338.73
002358,森源电气,210.22,214.66,440.77,261.77,333.63,315.85,261.5,355.11,668.5,740.98,643.56,405.2,261.21,286.84,473.17,394.83,201.0,222.0,271.7,222.74,212.6
002360,ST同德,1200.33,0.0,1629.43,1294.86,776.91,436.9,667.54,577.0,561.72,535.21,421.67,332.49,1041.61,943.26,624.65,450.95,233.49,335.57,378.63,280.55,247.81
002361,神剑股份,3146.24,3788.69,2998.35,2746.81,2887.91,3030.49,4101.04,3379.34,2895.21,2366.96,2569.71,2166.87,1994.13,2065.78,1333.89,1404.19,1170.05,1733.88,1331.44,1591.55,1174.49
002362,汉王科技,223.75,307.36,160.94,161.84,170.11,204.72,276.24,204.37,166.92,182.97,202.09,196.88,242.06,221.33,172.83,260.17,214.66,218.36,211.66,232.61,234.69
002363,隆基机械,194.11,181.64,210.54,171.25,217.63,191.02,192.3,242.15,227.88,234.14,205.43,169.94,222.72,153.64,209.18,183.83,157.29,176.16,194.68,187.61,152.61
002364,中恒电气,880.07,949.1,733.39,931.77,1299.85,1451.93,798.26,790.16,624.23,1537.59,1578.41,1059.51,903.5,1175.48,881.39,1134.54,817.8,1146.2,939.92,1476.4,1197.79
002365,永安药业,263.87,178.64,202.26,702.45,348.05,278.07,248.28,370.94,399.2,339.85,289.8,333.58,458.42,309.6,259.06,286.16,235.54,370.42,375.15,315.91,282.54
002366,融发核电,469.22,356.21,291.26,275.68,389.22,337.84,256.41,343.32,306.46,491.07,431.18,295.38,236.03,274.75,262.69,253.99,165.5,179.46,363.36,247.89,327.79
002367,康力电梯,274.99,130.59,99.74,106.61,153.52,141.33,135.81,253.3,146.9,97.14,119.09,142.78,113.87,80.55,60.51,77.07,80.18,113.89,134.48,97.6,96.76
002368,太极股份,159.77,238.55,115.06,457.52,395.71,254.81,274.71,226.97,275.96,276.94,261.35,251.11,226.33,215.92,218.38,200.04,188.15,134.85,137.22,235.8,194.23
002369,卓翼科技,333.4,262.08,191.61,153.88,283.73,214.29,196.15,236.62,221.68,234.75,338.2,256.43,185.56,205.66,215.06,373.42,345.26,215.1,290.06,361.24,289.59
002370,亚太药业,417.68,363.52,272.6,323.78,271.95,274.28,247.8,410.78,500.11,356.67,291.72,212.16,163.39,212.44,414.43,240.33,188.47,362.44,244.32,228.47,504.17
002372,伟星新材,46.88,50.31,98.28,81.81,72.54,89.65,55.33,78.0,63.71,109.5,104.93,59.11,61.98,40.98,46.72,47.11,35.83,38.98,47.64,56.94,42.45
002373,千方科技,145.49,493.74,309.95,152.32,217.19,163.05,155.11,165.84,211.78,152.66,251.21,181.57,145.81,159.02,157.84,213.18,156.78,157.73,147.93,151.72,169.4
002374,中锐股份,256.85,158.09,284.35,158.25,177.35,159.01,172.09,230.6,295.28,308.3,340.64,412.77,860.88,1409.38,756.08,752.51,751.42,905.75,523.35,532.72,337.4
002375,亚厦股份,135.06,179.16,141.96,128.9,172.18,199.18,173.42,320.09,319.74,403.29,748.15,390.78,276.81,209.41,483.99,368.31,232.87,214.44,242.63,257.61,199.47
002376,新北洋,245.87,160.38,135.82,207.69,190.02,150.56,145.73,147.63,155.03,134.34,150.22,145.56,153.59,131.86,151.42,165.46,132.02,115.75,182.66,249.01,221.52
002377,国创高新,1048.94,1335.16,1031.26,555.35,555.24,435.56,571.8,479.85,354.48,329.08,373.43,338.9,290.87,285.74,184.87,461.6,318.33,282.18,310.61,239.22,268.67
002378,章源钨业,460.83,647.35,933.28,1129.55,994.14,884.6,629.12,564.99,508.78,749.02,557.63,447.04,326.2,459.75,376.93,473.17,389.36,300.04,394.73,325.97,322.93
002379,宏桥控股,323.79,249.34,189.32,243.06,304.34,391.21,242.06,248.46,249.42,316.62,219.59,325.14,365.23,207.57,200.76,256.09,203.35,209.95,522.75,361.96,247.97
002380,科远智慧,692.09,529.91,550.15,381.6,537.72,733.83,713.12,845.07,760.01,618.23,1568.79,2365.21,1655.9,1097.45,1050.91,1254.11,1272.05,1144.54,1397.62,857.46,899.48
002381,双箭股份,200.59,220.22,221.72,164.29,329.04,223.43,165.65,195.39,155.96,207.06,202.41,212.29,171.65,143.32,151.65,225.54,161.85,175.4,247.65,200.9,174.73
002382,蓝帆医疗,509.05,564.98,433.61,292.67,281.2,518.49,279.94,208.37,276.64,323.72,197.53,177.35,274.03,166.01,148.51,220.83,238.7,206.48,180.45,170.5,167.82
002383,合众思壮,180.65,222.51,126.84,148.99,205.84,204.56,294.75,248.56,189.75,182.75,227.33,228.72,159.6,130.35,153.18,175.66,123.94,131.11,200.56,176.81,175.26
002385,大北农,142.12,123.25,181.41,169.58,146.65,200.47,122.1,194.36,173.62,115.15,209.98,188.94,221.69,203.08,202.58,165.93,161.94,237.37,173.01,255.56,152.45
002386,天原股份,509.38,611.89,789.84,848.1,556.49,605.45,388.4,450.0,377.13,294.06,250.83,208.9,269.05,228.79,236.17,235.01,164.05,293.18,206.7,160.21,130.29
002387,维信诺,86.43,71.15,95.27,59.63,86.68,82.23,73.34,82.6,233.41,167.97,256.4,201.61,115.81,128.65,543.15,445.44,277.89,248.25,212.43,205.59,190.48
002388,新亚制程,389.21,530.96,603.53,327.15,515.45,473.19,322.93,448.76,537.69,414.93,307.71,326.7,357.82,296.86,289.92,360.55,372.54,719.36,241.87,4256.16,3026.74
002389,航天彩虹,235.94,326.27,202.9,214.92,291.27,240.91,422.72,348.24,302.75,203.55,276.65,216.06,153.0,150.13,160.32,212.97,184.96,215.63,173.98,267.72,169.57
002390,信邦制药,121.14,107.71,270.19,289.14,219.24,137.03,109.76,165.0,129.52,108.72,129.04,160.88,121.18,119.28,119.07,131.29,123.75,100.13,102.85,115.54,100.41
002391,长青股份,507.56,326.27,254.44,222.05,245.34,223.56,155.68,154.53,138.17,129.04,162.86,152.74,241.93,155.67,114.79,167.79,158.45,146.06,161.97,187.86,146.13
002392,北京利尔,362.65,206.06,271.53,228.81,784.95,645.63,328.4,298.81,507.49,495.91,436.8,427.76,314.51,419.09,658.62,593.03,295.36,211.47,243.1,317.32,217.24
002393,力生制药,169.92,175.73,102.98,88.83,100.92,101.33,130.86,118.77,92.15,98.77,116.47,82.53,128.21,106.56,93.98,85.09,64.73,72.87,63.04,70.45,54.8
002394,联发股份,554.23,300.54,342.9,309.33,393.46,362.04,282.54,265.44,271.36,270.26,239.53,162.19,207.28,136.8,144.73,214.08,193.92,255.23,293.64,201.5,254.04
002395,双象股份,298.77,649.24,471.14,640.77,440.32,382.13,310.9,322.51,271.94,305.66,287.92,448.97,684.77,776.76,498.9,434.07,258.62,366.96,568.7,350.99,339.52
002396,星网锐捷,449.34,324.85,239.36,297.4,464.38,305.84,744.56,1112.7,1220.04,730.22,657.03,621.18,410.14,573.56,673.5,616.28,421.36,384.59,430.79,664.57,624.92
002397,梦洁股份,662.46,901.92,636.61,438.56,710.8,668.64,559.07,1080.83,764.98,578.96,557.18,569.99,392.02,271.93,236.52,379.42,235.03,493.59,633.77,350.05,275.84
002398,垒知集团,288.7,246.64,335.84,189.08,193.58,218.49,193.5,232.61,190.06,176.79,252.49,228.12,207.25,180.37,154.83,239.49,200.97,214.62,192.46,209.34,214.18
002399,海普瑞,22.13,30.46,34.14,35.73,51.62,33.14,37.48,56.1,75.17,33.68,33.44,41.17,33.31,34.54,28.59,32.38,29.92,31.3,25.67,34.67,26.0
002400,省广集团,401.59,452.63,386.12,888.9,1551.21,1125.29,790.91,597.69,786.84,546.68,873.72,981.08,661.24,820.47,667.93,607.43,405.71,418.63,416.11,426.69,525.13
002401,中远海科,87.27,75.86,105.61,162.63,156.44,174.49,391.94,214.63,128.44,116.89,112.19,124.33,112.01,106.75,93.5,149.52,139.37,101.68,132.75,143.71,108.89
002402,和而泰,779.15,870.85,483.77,512.42,596.34,467.73,536.61,630.57,458.17,434.69,515.24,528.6,348.82,390.4,388.01,567.31,398.43,347.61,396.79,443.03,380.24
002403,爱仕达,299.6,166.95,179.33,377.9,263.0,285.77,261.92,220.81,144.93,119.52,150.45,337.29,204.05,215.25,191.4,229.67,171.07,159.78,227.29,193.77,190.04
002404,嘉欣丝绸,269.72,275.18,226.54,237.56,293.0,254.69,192.09,223.5,219.88,164.78,186.89,201.26,292.38,171.76,113.54,169.63,151.8,181.38,188.45,190.42,149.81
002405,四维图新,198.78,259.64,202.78,221.25,397.35,229.97,199.75,209.91,366.33,299.87,290.21,341.52,238.18,351.4,273.69,553.8,407.77,371.4,332.47,426.47,372.57
002406,远东传动,2089.39,1176.6,829.31,675.65,741.35,668.57,1057.31,713.35,602.5,402.94,686.16,1224.08,809.73,823.14,743.15,690.54,510.59,524.98,2145.97,2413.37,1365.55
002407,多氟多,2118.46,1436.85,1962.21,1675.16,1722.39,1361.64,1655.75,1167.03,1183.3,758.92,895.07,1430.97,2686.08,1629.15,1906.29,2685.4,2182.53,1986.97,2102.12,1406.76,1163.97
002408,齐翔腾达,282.01,179.35,124.89,134.79,153.16,286.42,164.11,117.64,143.83,109.44,150.7,138.12,88.32,90.89,96.59,128.08,102.87,125.15,111.96,134.08,126.92
002409,雅克科技,470.94,836.76,458.76,369.58,682.25,451.33,406.35,839.35,503.57,741.95,1282.71,1201.19,1215.05,1273.42,1202.55,1335.74,1083.29,1232.96,1235.78,962.43,879.71
002410,广联达,247.38,186.27,143.88,166.73,254.63,276.58,282.35,246.29,300.44,188.36,268.14,325.74,201.32,198.75,196.32,228.61,211.1,169.61,155.62,170.26,218.22
002412,汉森制药,188.35,541.73,997.69,599.04,512.52,364.2,474.59,627.66,401.74,291.48,372.47,369.4,267.62,167.22,176.39,238.69,164.59,197.22,205.28,176.07,164.1
002413,雷科防务,663.35,737.08,491.82,645.87,726.99,709.48,1290.13,1022.07,837.14,540.21,797.58,473.54,348.79,392.92,489.27,629.52,406.04,430.73,563.15,469.31,470.69
002414,高德红外,268.71,341.61,244.89,355.05,440.75,299.38,251.96,278.12,264.79,233.84,283.18,223.13,161.72,165.65,132.89,270.59,146.41,162.36,211.36,155.93,149.99
002415,海康威视,55.31,84.69,64.78,129.23,102.44,69.67,63.21,104.11,87.33,79.3,75.77,68.1,53.52,58.42,62.19,68.88,46.24,52.44,73.34,63.99,97.87
002416,爱施德,300.37,328.62,269.21,211.91,281.26,218.81,222.84,283.9,230.2,165.29,250.58,255.55,225.1,211.47,139.75,203.45,160.2,231.13,147.3,150.44,173.79
002418,康盛股份,1536.1,1330.76,1812.62,1156.95,685.72,2097.14,1167.51,1415.97,1449.41,1516.14,1213.46,1195.41,952.99,869.62,1023.99,1168.45,626.33,789.42,695.01,602.03,593.63
002419,天虹股份,220.24,250.57,136.64,135.63,207.32,135.16,105.33,181.88,147.1,92.48,139.16,144.28,165.39,89.73,86.77,129.12,84.02,93.13,94.85,132.26,113.02
002420,毅昌科技,791.08,396.18,365.24,233.06,305.44,236.78,305.01,407.61,309.97,298.13,265.99,287.34,237.68,233.0,201.92,232.82,280.18,265.52,306.2,283.54,261.95
002421,达实智能,365.74,232.86,260.47,571.92,504.25,451.55,369.06,341.35,318.97,342.76,291.65,1145.23,1705.16,312.28,2612.93,4620.65,3232.32,3862.77,4313.03,3113.4,3659.67
002422,科伦药业,75.46,99.62,192.65,132.39,124.91,106.22,70.88,122.99,138.84,142.24,90.01,77.23,121.46,204.47,92.21,118.41,296.34,106.85,175.08,133.46,135.61
002423,中粮资本,41.59,54.03,57.63,51.59,65.88,53.08,49.35,94.36,62.12,66.59,91.72,86.19,65.49,41.73,50.55,66.23,45.58,60.89,44.51,55.7,68.12
002425,凯撒文化,727.22,729.84,620.28,324.06,317.2,274.56,333.46,297.96,265.39,205.71,197.19,183.3,232.63,207.9,210.91,230.14,195.66,216.8,200.45,206.53,196.78
002426,胜利精密,531.83,419.68,259.08,275.0,440.56,584.23,497.04,435.22,336.89,373.26,941.69,821.39,382.34,357.15,352.27,496.45,412.39,333.85,343.57,358.39,291.94
002427,尤夫股份,158.41,121.4,295.95,147.97,257.8,248.97,271.89,192.64,162.31,132.8,180.16,143.92,212.41,124.12,139.83,184.47,159.53,136.09,130.07,132.02,139.14
002428,云南锗业,1791.19,1351.7,1128.92,1567.85,1847.14,1618.45,1713.07,1682.5,1726.48,1632.35,1533.09,1816.27,1339.38,1214.51,1577.09,1468.49,1251.83,1199.48,1298.59,1255.38,1381.33
002429,兆驰股份,790.74,476.05,306.72,248.54,315.41,398.65,450.32,505.64,391.14,347.44,396.12,457.93,300.81,265.39,367.83,529.2,301.55,348.14,368.47,258.28,249.22
002430,杭氧股份,392.86,472.62,340.08,290.45,235.81,389.05,227.51,377.09,280.94,266.59,344.77,229.36,174.09,173.35,151.94,245.46,121.16,173.35,147.66,169.56,125.68
002431,ST棕榈,0.0,6.76,6.41,10.22,20.04,47.81,46.16,45.47,488.7,539.44,348.7,283.14,360.23,324.5,210.46,170.91,170.06,215.84,133.7,169.03,172.22
002432,九安医疗,596.86,482.26,787.07,527.56,754.87,960.62,648.93,860.57,513.16,795.2,866.59,575.87,576.38,431.01,575.03,1014.61,773.47,667.84,1026.58,698.01,798.05
002434,万里扬,112.22,158.23,119.25,127.02,122.12,175.81,275.36,213.62,170.57,171.37,187.29,235.18,155.17,125.33,157.1,348.19,273.43,180.51,190.27,174.21,132.78
002436,兴森科技,1307.92,982.06,699.97,904.91,1381.91,1181.45,926.15,982.29,929.26,1012.31,893.67,896.33,948.39,801.81,863.31,1505.7,1231.18,1300.99,1316.5,1079.57,842.51
002437,誉衡药业,419.11,529.29,309.37,367.08,560.53,317.69,433.67,457.55,391.79,255.97,320.55,297.87,217.72,229.01,199.89,253.91,198.44,223.82,223.07,202.72,234.02
002438,江苏神通,174.57,208.0,126.64,102.52,193.07,332.89,172.88,208.27,182.57,157.75,201.46,172.57,183.34,136.26,204.76,231.57,140.56,462.22,518.98,394.88,285.65
002439,启明星辰,432.63,530.82,625.0,795.43,1077.35,768.1,1105.56,834.2,646.92,931.57,594.52,656.08,470.27,524.77,425.14,655.95,459.37,402.12,357.57,384.46,379.99
002440,闰土股份,837.47,596.45,677.42,741.11,624.47,483.87,409.23,402.77,357.45,284.74,265.22,349.79,308.97,300.28,239.85,285.61,238.59,247.8,622.37,399.34,246.91
002441,众业达,193.89,450.03,335.78,358.73,324.39,243.44,179.12,198.56,174.88,226.06,189.7,203.67,148.33,279.16,193.51,234.82,172.94,198.17,252.95,242.84,197.15
002442,龙星科技,775.11,469.33,652.76,460.98,575.52,395.01,308.75,326.36,205.99,308.87,238.69,329.16,332.95,509.93,807.76,2796.04,1906.31,2640.39,2903.43,2077.35,911.57
