代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),资金流时间,抓取时间
000050,深天马Ａ,7.68,-1.92,101.02,流出,-1980.97,2026-05-12T15:00:00+08:00,2026-05-27T09:17:42+08:00
000055,方大集团,3.69,-2.38,125.49,持平,0.0,2026-05-12T15:00:00+08:00,2026-05-27T09:17:42+08:00
000056,*ST皇庭,1.69,-0.59,551.67,流出,-1100.19,2026-05-12T15:00:00+08:00,2026-05-27T09:17:43+08:00
000058,深 赛 格,8.33,-1.42,157.03,流入,1.32,2026-05-12T15:00:00+08:00,2026-05-27T09:17:43+08:00
000059,华锦股份,5.14,-0.58,257.2,流出,-1225.03,2026-05-12T15:00:00+08:00,2026-05-27T09:17:44+08:00
000060,中金岭南,7.76,-8.71,1393.07,流出,-6490.91,2026-05-12T15:00:00+08:00,2026-05-27T09:17:44+08:00
000061,农 产 品,7.18,-2.71,112.9,流出,-1195.05,2026-05-12T15:00:00+08:00,2026-05-27T09:17:45+08:00
000062,深圳华强,37.39,-4.35,1091.11,流出,-58213.62,2026-05-12T15:00:00+08:00,2026-05-27T09:17:45+08:00
000063,中兴通讯,38.09,-2.61,315.2,流出,-35594.04,2026-05-12T15:00:00+08:00,2026-05-27T09:17:46+08:00
000065,北方国际,12.98,-2.11,262.01,流出,-844.98,2026-05-12T15:00:00+08:00,2026-05-27T09:17:46+08:00
000066,中国长城,25.36,8.38,2137.62,流入,284369.38,2026-05-12T15:00:00+08:00,2026-05-27T09:17:46+08:00
000068,华控赛格,3.34,2.77,360.01,流入,1567.24,2026-05-12T15:00:00+08:00,2026-05-27T09:17:47+08:00
000069,华侨城Ａ,2.28,0.0,80.69,流入,270.12,2026-05-12T15:00:00+08:00,2026-05-27T09:17:47+08:00
000070,特发信息,21.55,3.11,1806.15,流出,-2864.37,2026-05-12T15:00:00+08:00,2026-05-27T09:17:48+08:00
000078,ST海王,2.46,-5.02,9.43,流出,-178.84,2026-05-12T15:00:00+08:00,2026-05-27T09:17:48+08:00
000088,盐 田 港,4.59,0.22,92.49,流入,739.35,2026-05-12T15:00:00+08:00,2026-05-27T09:17:49+08:00
000089,深圳机场,6.89,-0.72,35.64,流出,-489.42,2026-05-12T15:00:00+08:00,2026-05-27T09:17:49+08:00
000090,天健集团,3.58,-0.28,112.98,流出,-332.53,2026-05-12T15:00:00+08:00,2026-05-27T09:17:50+08:00
000096,广聚能源,9.33,-1.37,134.2,流出,-280.9,2026-05-12T15:00:00+08:00,2026-05-27T09:17:50+08:00
000099,中信海直,17.52,-3.04,164.78,流出,-2700.13,2026-05-12T15:00:00+08:00,2026-05-27T09:17:51+08:00
000100,TCL科技,4.27,-1.61,278.55,流出,-35832.62,2026-05-12T15:00:00+08:00,2026-05-27T09:17:51+08:00
000151,中成股份,12.02,-1.07,232.81,流入,353.86,2026-05-12T15:00:00+08:00,2026-05-27T09:17:52+08:00
000153,丰原药业,6.36,-1.7,168.65,流出,-399.29,2026-05-12T15:00:00+08:00,2026-05-27T09:17:52+08:00
000155,川能动力,16.09,-1.95,322.75,流出,-3206.48,2026-05-12T15:00:00+08:00,2026-05-27T09:17:53+08:00
000156,华数传媒,7.47,-1.32,64.38,流出,-36.33,2026-05-12T15:00:00+08:00,2026-05-27T09:17:53+08:00
000157,中联重科,7.84,-4.62,264.66,流出,-29931.95,2026-05-12T15:00:00+08:00,2026-05-27T09:17:54+08:00
000158,常山北明,17.36,-2.31,178.02,流出,-2969.56,2026-05-12T15:00:00+08:00,2026-05-27T09:17:54+08:00
000159,国际实业,6.26,-1.57,347.94,流出,-323.94,2026-05-12T15:00:00+08:00,2026-05-27T09:17:54+08:00
000166,申万宏源,4.78,0.21,49.0,流入,4622.53,2026-05-12T15:00:00+08:00,2026-05-27T09:17:55+08:00
000301,东方盛虹,12.95,0.08,27.3,流出,-993.91,2026-05-12T15:00:00+08:00,2026-05-27T09:17:55+08:00
000333,美的集团,80.09,-0.72,52.18,流出,-14781.71,2026-05-12T15:00:00+08:00,2026-05-27T09:17:56+08:00
000338,潍柴动力,32.7,-2.48,226.06,流出,-18830.17,2026-05-12T15:00:00+08:00,2026-05-27T09:17:56+08:00
000400,许继电气,27.25,0.44,412.4,流出,-422.26,2026-05-12T15:00:00+08:00,2026-05-27T09:17:57+08:00
000401,金隅冀东,4.29,-1.83,45.16,流出,-1345.61,2026-05-12T15:00:00+08:00,2026-05-27T09:17:57+08:00
000402,金 融 街,3.24,-2.7,437.63,流出,-808.74,2026-05-12T15:00:00+08:00,2026-05-27T09:17:57+08:00
000403,派林生物,11.78,-1.01,81.47,流出,-1759.77,2026-05-12T15:00:00+08:00,2026-05-27T09:17:58+08:00
000404,长虹华意,8.35,-1.53,261.28,流入,68.73,2026-05-12T15:00:00+08:00,2026-05-27T09:17:58+08:00
000407,胜利股份,4.54,-1.73,218.29,流出,-666.09,2026-05-12T15:00:00+08:00,2026-05-27T09:17:59+08:00
000408,藏格矿业,88.02,1.63,114.95,流入,25370.3,2026-05-12T15:00:00+08:00,2026-05-27T09:17:59+08:00
000409,云鼎科技,10.06,-1.85,144.44,流出,-755.09,2026-05-12T15:00:00+08:00,2026-05-27T09:18:00+08:00
000410,沈阳机床,6.11,-1.13,163.32,流出,-1767.71,2026-05-12T15:00:00+08:00,2026-05-27T09:18:00+08:00
000411,英特集团,11.52,0.88,192.25,流入,1477.52,2026-05-12T15:00:00+08:00,2026-05-27T09:18:01+08:00
000415,渤海租赁,4.63,-2.53,133.12,流出,-5571.6,2026-05-12T15:00:00+08:00,2026-05-27T09:18:01+08:00
000417,合百集团,7.15,1.56,420.86,流入,3200.27,2026-05-12T15:00:00+08:00,2026-05-27T09:18:02+08:00
000419,通程控股,5.63,-2.76,124.42,流出,-111.55,2026-05-12T15:00:00+08:00,2026-05-27T09:18:02+08:00
000420,吉林化纤,5.43,-2.16,446.38,流出,-2737.21,2026-05-12T15:00:00+08:00,2026-05-27T09:18:03+08:00
000421,南京公用,6.2,-1.12,139.34,流出,-424.89,2026-05-12T15:00:00+08:00,2026-05-27T09:18:03+08:00
000422,湖北宜化,15.96,-2.62,411.41,流出,-12380.71,2026-05-12T15:00:00+08:00,2026-05-27T09:18:04+08:00
000423,东阿阿胶,53.18,-1.3,89.14,流出,-998.42,2026-05-12T15:00:00+08:00,2026-05-27T09:18:04+08:00
000425,徐工机械,10.47,-4.56,282.71,流入,463.49,2026-05-12T15:00:00+08:00,2026-05-27T09:18:05+08:00
000426,兴业银锡,50.95,3.37,688.6,流入,36589.64,2026-05-12T15:00:00+08:00,2026-05-27T09:18:05+08:00
000428,华天酒店,3.76,-2.84,170.13,流出,-377.17,2026-05-12T15:00:00+08:00,2026-05-27T09:18:05+08:00
000429,粤高速Ａ,13.07,1.32,63.03,流入,867.61,2026-05-12T15:00:00+08:00,2026-05-27T09:18:06+08:00
000498,山东路桥,5.52,-0.36,60.22,流入,119.0,2026-05-12T15:00:00+08:00,2026-05-27T09:18:06+08:00
000501,武商集团,8.13,-2.17,119.2,流入,59.68,2026-05-12T15:00:00+08:00,2026-05-27T09:18:07+08:00
000503,国新健康,7.76,-2.02,126.48,流出,-953.83,2026-05-12T15:00:00+08:00,2026-05-27T09:18:07+08:00
000505,京粮控股,6.92,-1.14,282.81,流出,-948.33,2026-05-12T15:00:00+08:00,2026-05-27T09:18:07+08:00
000506,招金黄金,16.32,-3.2,361.49,流出,-6396.77,2026-05-12T15:00:00+08:00,2026-05-27T09:18:08+08:00
000507,珠海港,5.23,-0.95,125.67,流入,32.83,2026-05-12T15:00:00+08:00,2026-05-27T09:18:08+08:00
000509,华塑控股,3.88,-2.02,343.83,流出,-534.64,2026-05-12T15:00:00+08:00,2026-05-27T09:18:09+08:00
000510,新金路,16.65,-0.36,701.25,流出,-821.25,2026-05-12T15:00:00+08:00,2026-05-27T09:18:09+08:00
000513,丽珠集团,32.08,-1.2,103.96,流出,-1161.03,2026-05-12T15:00:00+08:00,2026-05-27T09:18:10+08:00
000514,渝 开 发,5.09,-0.97,126.78,流出,-14.03,2026-05-12T15:00:00+08:00,2026-05-27T09:18:10+08:00
000516,国际医学,4.57,-1.51,133.67,流出,-1627.49,2026-05-12T15:00:00+08:00,2026-05-27T09:18:10+08:00
000517,荣安地产,2.08,0.0,115.49,流入,93.36,2026-05-12T15:00:00+08:00,2026-05-27T09:18:11+08:00
000519,中兵红箭,17.99,-1.21,234.83,流出,-2652.59,2026-05-12T15:00:00+08:00,2026-05-27T09:18:11+08:00
000520,凤凰航运,4.04,-3.58,192.43,流出,-639.51,2026-05-12T15:00:00+08:00,2026-05-27T09:18:12+08:00
000521,长虹美菱,5.72,-1.38,77.16,流出,-247.28,2026-05-12T15:00:00+08:00,2026-05-27T09:18:12+08:00
000523,红棉股份,3.31,-2.07,162.94,流出,-732.62,2026-05-12T15:00:00+08:00,2026-05-27T09:18:13+08:00
000524,岭南控股,9.8,-2.58,215.59,流出,-3332.49,2026-05-12T15:00:00+08:00,2026-05-27T09:18:13+08:00
000525,红太阳,5.4,-2.0,203.68,流出,-882.61,2026-05-12T15:00:00+08:00,2026-05-27T09:18:14+08:00
000526,学大教育,34.65,-2.7,178.53,流出,-108.45,2026-05-12T15:00:00+08:00,2026-05-27T09:18:15+08:00
000528,柳    工,9.63,-4.65,520.18,流出,-24790.35,2026-05-12T15:00:00+08:00,2026-05-27T09:18:16+08:00
000529,广弘控股,5.51,-2.3,96.53,持平,0.0,2026-05-12T15:00:00+08:00,2026-05-27T09:18:17+08:00
000530,冰山冷热,6.06,-0.66,329.99,流入,385.64,2026-05-12T15:00:00+08:00,2026-05-27T09:18:17+08:00
000531,穗恒运Ａ,7.35,1.38,350.51,流入,2123.64,2026-05-12T15:00:00+08:00,2026-05-27T09:18:17+08:00
000532,华金资本,12.39,-3.2,269.4,流出,-721.23,2026-05-12T15:00:00+08:00,2026-05-27T09:18:18+08:00
000533,顺钠股份,13.43,1.21,981.22,流入,3523.78,2026-05-12T15:00:00+08:00,2026-05-27T09:18:18+08:00
000534,万泽股份,37.23,-2.97,526.2,流入,1931.85,2026-05-12T15:00:00+08:00,2026-05-27T09:18:19+08:00
000536,华映科技,4.04,-0.98,111.73,流入,231.38,2026-05-12T15:00:00+08:00,2026-05-27T09:18:19+08:00
000537,绿发电力,11.19,3.13,508.16,流入,4418.21,2026-05-12T15:00:00+08:00,2026-05-27T09:18:20+08:00
000538,云南白药,51.81,-1.54,55.68,流出,-501.53,2026-05-12T15:00:00+08:00,2026-05-27T09:18:20+08:00
000539,粤电力Ａ,7.38,0.14,730.56,流入,6645.38,2026-05-12T15:00:00+08:00,2026-05-27T09:18:21+08:00
000541,佛山照明,5.61,-2.26,85.37,流出,-600.57,2026-05-12T15:00:00+08:00,2026-05-27T09:18:21+08:00
000543,皖能电力,8.44,0.72,215.32,流入,3900.7,2026-05-12T15:00:00+08:00,2026-05-27T09:18:21+08:00
000544,中原环保,8.45,0.36,67.81,流入,225.39,2026-05-12T15:00:00+08:00,2026-05-27T09:18:22+08:00
000545,金浦钛业,3.0,-2.6,461.27,流出,-2326.3,2026-05-12T15:00:00+08:00,2026-05-27T09:18:22+08:00
000546,金圆股份,7.39,-5.01,1343.3,流出,-1190.65,2026-05-12T15:00:00+08:00,2026-05-27T09:18:23+08:00
000547,航天发展,27.66,-3.99,1399.03,流出,-45838.5,2026-05-12T15:00:00+08:00,2026-05-27T09:18:23+08:00
000548,湖南投资,5.16,-2.09,156.89,持平,0.0,2026-05-12T15:00:00+08:00,2026-05-27T09:18:24+08:00
000550,江铃汽车,18.71,-1.11,90.46,流入,152.01,2026-05-12T15:00:00+08:00,2026-05-27T09:18:24+08:00
000551,创元科技,17.08,-0.23,448.83,流入,1269.87,2026-05-12T15:00:00+08:00,2026-05-27T09:18:24+08:00
000552,甘肃能化,2.81,0.0,270.27,流入,519.39,2026-05-12T15:00:00+08:00,2026-05-27T09:18:25+08:00
000553,安道麦A,7.08,-1.94,108.83,流入,222.15,2026-05-12T15:00:00+08:00,2026-05-27T09:18:26+08:00
000554,泰山石油,7.82,-2.13,464.47,流出,-646.9,2026-05-12T15:00:00+08:00,2026-05-27T09:18:26+08:00
000555,神州信息,14.26,-4.04,302.13,流出,-1066.43,2026-05-12T15:00:00+08:00,2026-05-27T09:18:27+08:00
000557,西部创业,4.61,-1.28,57.15,流出,-165.76,2026-05-12T15:00:00+08:00,2026-05-27T09:18:27+08:00
000558,天府文旅,4.05,-1.7,211.48,流出,-1400.46,2026-05-12T15:00:00+08:00,2026-05-27T09:18:27+08:00
000559,万向钱潮,17.51,-1.63,270.99,流出,-9500.17,2026-05-12T15:00:00+08:00,2026-05-27T09:18:28+08:00
000560,我爱我家,3.33,-0.3,593.42,流入,5799.18,2026-05-12T15:00:00+08:00,2026-05-27T09:18:28+08:00
000561,烽火电子,9.71,-2.31,168.8,流出,-156.98,2026-05-12T15:00:00+08:00,2026-05-27T09:18:29+08:00
000563,陕国投Ａ,3.23,-0.92,99.16,流出,-1367.5,2026-05-12T15:00:00+08:00,2026-05-27T09:18:29+08:00
000564,供销大集,1.72,-3.91,158.82,流出,-13623.27,2026-05-12T15:00:00+08:00,2026-05-27T09:18:30+08:00
000565,渝三峡Ａ,8.02,-3.02,362.83,流出,-44.25,2026-05-12T15:00:00+08:00,2026-05-27T09:18:30+08:00
000566,海南海药,4.89,-3.17,286.63,流出,-3216.4,2026-05-12T15:00:00+08:00,2026-05-27T09:18:31+08:00
000567,海德股份,6.62,-3.92,259.32,流出,-2613.85,2026-05-12T15:00:00+08:00,2026-05-27T09:18:31+08:00
000570,苏常柴Ａ,6.69,-2.05,454.05,流入,107.92,2026-05-12T15:00:00+08:00,2026-05-27T09:18:32+08:00
000571,新大洲A,5.15,-1.34,667.0,流出,-1735.3,2026-05-12T15:00:00+08:00,2026-05-27T09:18:32+08:00
000572,海马汽车,5.34,-4.3,390.69,流出,-2952.02,2026-05-12T15:00:00+08:00,2026-05-27T09:18:33+08:00
000573,粤宏远Ａ,4.67,-1.48,435.47,流出,-297.36,2026-05-12T15:00:00+08:00,2026-05-27T09:18:33+08:00
000576,甘化科工,8.75,-2.89,271.82,流出,-1332.63,2026-05-12T15:00:00+08:00,2026-05-27T09:18:34+08:00
000581,威孚高科,20.08,0.45,178.23,流入,1842.69,2026-05-12T15:00:00+08:00,2026-05-27T09:18:34+08:00
000582,北部湾港,12.58,-1.33,451.87,流入,1590.56,2026-05-12T15:00:00+08:00,2026-05-27T09:18:35+08:00
000586,汇源通信,19.19,-0.67,1083.17,流入,1760.46,2026-05-12T15:00:00+08:00,2026-05-27T09:18:35+08:00
000589,贵州轮胎,4.96,-1.39,168.91,流出,-1318.97,2026-05-12T15:00:00+08:00,2026-05-27T09:18:36+08:00
000590,古汉医药,10.8,-1.91,159.89,流入,23.64,2026-05-12T15:00:00+08:00,2026-05-27T09:18:36+08:00
000591,太阳能,5.85,9.96,623.28,流入,66286.04,2026-05-12T15:00:00+08:00,2026-05-27T09:18:37+08:00
000592,平潭发展,11.98,1.01,1747.58,流入,16602.65,2026-05-12T15:00:00+08:00,2026-05-27T09:18:37+08:00
000593,德龙汇能,22.6,-7.45,1370.43,流入,3701.11,2026-05-12T15:00:00+08:00,2026-05-27T09:18:38+08:00
000597,东北制药,4.98,-1.58,95.81,流出,-722.23,2026-05-12T15:00:00+08:00,2026-05-27T09:18:38+08:00
000598,兴蓉环境,6.74,-0.15,98.2,流出,-244.47,2026-05-12T15:00:00+08:00,2026-05-27T09:18:38+08:00
000599,青岛双星,5.82,-0.17,169.04,流出,-74.32,2026-05-12T15:00:00+08:00,2026-05-27T09:18:39+08:00
000600,建投能源,9.99,0.2,536.09,流入,3151.35,2026-05-12T15:00:00+08:00,2026-05-27T09:18:39+08:00
000601,韶能股份,8.09,10.07,689.53,流入,29504.34,2026-05-12T15:00:00+08:00,2026-05-27T09:18:40+08:00
000603,盛达资源,39.1,-0.91,511.63,流出,-16685.18,2026-05-12T15:00:00+08:00,2026-05-27T09:18:40+08:00
000605,渤海股份,7.18,-0.55,132.32,流入,149.11,2026-05-12T15:00:00+08:00,2026-05-27T09:18:41+08:00
000607,华媒控股,4.08,-1.92,128.9,流入,14.82,2026-05-12T15:00:00+08:00,2026-05-27T09:18:41+08:00
000610,*ST西旅,7.81,0.39,340.64,流出,-130.29,2026-05-12T15:00:00+08:00,2026-05-27T09:18:41+08:00
000612,焦作万方,12.92,-1.6,350.65,流出,-2386.95,2026-05-12T15:00:00+08:00,2026-05-27T09:18:42+08:00
000617,中油资本,9.19,-1.5,91.93,流出,-10862.4,2026-05-12T15:00:00+08:00,2026-05-27T09:18:42+08:00
000619,海螺新材,6.13,-1.76,172.64,持平,0.0,2026-05-12T15:00:00+08:00,2026-05-27T09:18:43+08:00
000620,盈新发展,3.09,-1.59,489.19,流出,-6518.97,2026-05-12T15:00:00+08:00,2026-05-27T09:18:43+08:00
000623,吉林敖东,18.88,-0.16,117.29,流出,-1913.84,2026-05-12T15:00:00+08:00,2026-05-27T09:18:44+08:00
000625,长安汽车,9.17,-1.4,89.95,流出,-8335.85,2026-05-12T15:00:00+08:00,2026-05-27T09:18:44+08:00
000626,远大控股,9.05,-2.16,320.04,流出,-247.93,2026-05-12T15:00:00+08:00,2026-05-27T09:18:45+08:00
000628,高新发展,61.5,-2.81,756.86,流入,2906.7,2026-05-12T15:00:00+08:00,2026-05-27T09:18:45+08:00
000629,钒钛股份,3.86,-1.53,167.43,流出,-518.48,2026-05-12T15:00:00+08:00,2026-05-27T09:18:46+08:00
000630,铜陵有色,6.89,0.15,379.26,流入,9730.91,2026-05-12T15:00:00+08:00,2026-05-27T09:18:46+08:00
000631,顺发恒能,3.37,-1.75,132.97,流入,377.77,2026-05-12T15:00:00+08:00,2026-05-27T09:18:47+08:00
000632,ST三木,4.0,4.99,855.48,流出,-839.54,2026-05-12T15:00:00+08:00,2026-05-27T09:18:47+08:00
000633,合金投资,6.53,-4.25,326.81,流入,96.53,2026-05-12T15:00:00+08:00,2026-05-27T09:18:48+08:00
000635,英 力 特,8.02,-3.14,230.4,流出,-702.82,2026-05-12T15:00:00+08:00,2026-05-27T09:18:48+08:00
000636,风华高科,29.45,3.48,1197.2,流入,46810.37,2026-05-12T15:00:00+08:00,2026-05-27T09:18:49+08:00
000637,茂化实华,4.76,-0.21,286.74,流出,-109.73,2026-05-12T15:00:00+08:00,2026-05-27T09:18:49+08:00
000639,ST西王,1.65,-4.62,988.59,流出,-1665.99,2026-05-12T15:00:00+08:00,2026-05-27T09:18:50+08:00
000650,仁和药业,5.69,-1.22,106.7,流出,-560.66,2026-05-12T15:00:00+08:00,2026-05-27T09:18:50+08:00
000651,格力电器,40.34,-0.3,84.16,流入,15572.51,2026-05-12T15:00:00+08:00,2026-05-27T09:18:51+08:00
000652,泰达股份,4.29,-3.16,162.48,流出,-1311.36,2026-05-12T15:00:00+08:00,2026-05-27T09:18:51+08:00
000655,金岭矿业,8.1,-2.64,168.77,流出,-658.62,2026-05-12T15:00:00+08:00,2026-05-27T09:18:52+08:00
000657,中钨高新,59.68,-1.58,436.99,流出,-4912.74,2026-05-12T15:00:00+08:00,2026-05-27T09:18:52+08:00
000659,珠海中富,4.19,-3.68,419.81,流出,-2279.25,2026-05-12T15:00:00+08:00,2026-05-27T09:18:53+08:00
000661,长春高新,88.85,-1.28,193.67,流出,-5660.93,2026-05-12T15:00:00+08:00,2026-05-27T09:18:53+08:00
000663,永安林业,6.79,-2.3,139.42,持平,0.0,2026-05-12T15:00:00+08:00,2026-05-27T09:18:54+08:00
000665,湖北广电,4.78,-2.85,171.03,流出,-703.36,2026-05-12T15:00:00+08:00,2026-05-27T09:18:54+08:00
000670,盈方微,8.03,-1.95,509.98,流出,-1109.6,2026-05-12T15:00:00+08:00,2026-05-27T09:18:55+08:00
000672,上峰水泥,17.18,9.99,612.63,流入,31077.95,2026-05-12T15:00:00+08:00,2026-05-27T09:18:55+08:00
000676,智度股份,7.34,-2.26,160.88,流出,-1385.7,2026-05-12T15:00:00+08:00,2026-05-27T09:18:55+08:00
000677,ST海龙,2.96,-5.13,6.36,持平,0.0,2026-05-12T15:00:00+08:00,2026-05-27T09:18:56+08:00
000678,襄阳轴承,12.81,-0.85,657.95,流入,830.37,2026-05-12T15:00:00+08:00,2026-05-27T09:18:56+08:00
000679,大连友谊,6.92,0.14,172.5,流入,125.62,2026-05-12T15:00:00+08:00,2026-05-27T09:18:57+08:00
000680,山推股份,12.14,-3.27,185.29,流出,-3098.36,2026-05-12T15:00:00+08:00,2026-05-27T09:18:57+08:00
000681,视觉中国,22.05,-2.61,468.32,流入,2501.77,2026-05-12T15:00:00+08:00,2026-05-27T09:18:58+08:00
000682,东方电子,13.49,-0.37,221.23,流出,-455.71,2026-05-12T15:00:00+08:00,2026-05-27T09:18:58+08:00
000683,博源化工,8.5,-0.82,102.96,流出,-1527.09,2026-05-12T15:00:00+08:00,2026-05-27T09:18:59+08:00
000685,中山公用,11.53,-0.52,152.03,流出,-283.33,2026-05-12T15:00:00+08:00,2026-05-27T09:18:59+08:00
000686,东北证券,8.73,-0.23,153.15,流入,2936.39,2026-05-12T15:00:00+08:00,2026-05-27T09:19:00+08:00
000688,国城矿业,42.57,-3.34,310.71,流出,-1136.2,2026-05-12T15:00:00+08:00,2026-05-27T09:19:00+08:00
000690,宝新能源,5.65,-1.05,640.35,流入,1835.45,2026-05-12T15:00:00+08:00,2026-05-27T09:19:01+08:00
000692,惠天热电,5.19,-0.57,393.26,流入,382.66,2026-05-12T15:00:00+08:00,2026-05-27T09:19:01+08:00
000695,滨海能源,14.55,-3.32,448.62,流出,-103.09,2026-05-12T15:00:00+08:00,2026-05-27T09:19:02+08:00
000700,模塑科技,13.91,-2.73,695.76,流出,-4273.49,2026-05-12T15:00:00+08:00,2026-05-27T09:19:02+08:00
000701,厦门信达,6.08,-1.14,176.72,流入,51.02,2026-05-12T15:00:00+08:00,2026-05-27T09:19:03+08:00
000702,正虹科技,6.81,-2.99,313.79,流入,252.87,2026-05-12T15:00:00+08:00,2026-05-27T09:19:04+08:00
000703,恒逸石化,15.63,0.39,131.65,流入,4173.78,2026-05-12T15:00:00+08:00,2026-05-27T09:19:04+08:00
000705,浙江震元,7.99,-2.2,226.71,流出,-114.39,2026-05-12T15:00:00+08:00,2026-05-27T09:19:05+08:00
000707,双环科技,5.78,-1.7,224.36,流出,-1548.11,2026-05-12T15:00:00+08:00,2026-05-27T09:19:06+08:00
000708,中信特钢,15.52,-0.77,35.57,流入,666.26,2026-05-12T15:00:00+08:00,2026-05-27T09:19:06+08:00
000709,河钢股份,2.36,-1.26,108.14,流出,-4553.31,2026-05-12T15:00:00+08:00,2026-05-27T09:19:07+08:00
000710,贝瑞基因,10.72,-6.05,832.38,流出,-1544.99,2026-05-12T15:00:00+08:00,2026-05-27T09:19:07+08:00
000712,锦龙股份,11.52,0.96,1067.5,流入,11590.54,2026-05-12T15:00:00+08:00,2026-05-27T09:19:08+08:00
000713,国投丰乐,6.31,-2.02,164.19,流出,-1849.91,2026-05-12T15:00:00+08:00,2026-05-27T09:19:08+08:00
000715,中兴商业,5.69,-3.23,348.0,流出,-526.33,2026-05-12T15:00:00+08:00,2026-05-27T09:19:09+08:00
000716,黑芝麻,5.11,-1.92,193.41,流出,-250.41,2026-05-12T15:00:00+08:00,2026-05-27T09:19:10+08:00
000717,中南股份,2.44,-1.21,97.13,流出,-409.84,2026-05-12T15:00:00+08:00,2026-05-27T09:19:10+08:00
