代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),资金流时间,抓取时间
000045,深纺织Ａ,11.72,-2.82,212.15,流出,-118.13,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000002,万  科Ａ,3.33,-1.77,147.9,流出,-1046.78,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000050,深天马Ａ,8.23,-0.48,255.23,流入,3292.08,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000049,德赛电池,26.36,-0.75,253.36,流入,1357.46,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000048,京基智农,12.84,-3.31,156.86,流出,-285.54,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000055,方大集团,3.41,-2.01,156.75,持平,0.0,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000058,深 赛 格,7.14,-2.59,79.15,流入,129.56,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000056,*ST皇庭,1.46,5.04,484.04,流出,-225.52,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000059,华锦股份,4.51,-1.31,139.88,流出,-1118.29,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000060,中金岭南,7.55,-4.43,501.41,流出,-16591.25,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000061,农 产 品,6.43,-1.83,81.46,流出,-814.34,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000062,深圳华强,31.93,-5.14,637.95,流出,-22374.65,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000063,中兴通讯,34.84,-1.97,357.49,流出,-27873.74,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000068,华控赛格,2.95,-1.99,120.54,流入,14.02,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000066,中国长城,18.36,-4.87,686.19,流入,13654.94,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000069,华侨城Ａ,1.88,-4.08,129.84,流出,-5.36,2026-05-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000070,特发信息,17.2,-1.32,586.54,流入,5428.33,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000078,ST海王,1.52,-1.94,581.92,流出,-1370.99,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000089,深圳机场,6.76,-0.88,35.03,流出,-546.54,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000088,盐 田 港,4.45,-1.11,64.64,流出,-1487.91,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000096,广聚能源,8.18,-2.04,132.2,流出,-361.11,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000090,天健集团,3.19,-2.74,96.91,流出,-361.95,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000099,中信海直,16.17,-2.36,119.17,流入,445.12,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000100,TCL科技,4.67,0.43,816.02,流出,-707.12,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000151,中成股份,11.69,3.36,454.0,流入,1036.18,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000153,丰原药业,5.7,-1.89,203.37,流入,272.78,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000155,川能动力,13.97,-1.34,178.15,流出,-1981.9,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000156,华数传媒,7.09,-0.98,73.36,流入,448.6,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000157,中联重科,7.24,-2.69,108.86,流出,-504.75,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000158,常山北明,15.85,-5.99,255.03,流出,-5249.81,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000159,国际实业,6.62,-2.5,400.92,流入,285.36,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000301,东方盛虹,12.23,-1.69,26.81,流出,-127.13,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000333,美的集团,79.95,0.5,37.04,流入,7884.07,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000166,申万宏源,4.46,-0.89,36.62,流出,-4569.86,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000338,潍柴动力,34.5,-1.0,144.48,流出,-7117.18,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000401,金隅冀东,3.97,0.0,44.0,流出,-64.6,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000400,许继电气,26.38,1.27,267.87,流入,9749.39,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000402,金 融 街,2.88,-3.36,165.0,流出,-1951.47,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000403,派林生物,12.34,1.31,245.47,流入,2110.18,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000404,长虹华意,8.87,-2.95,420.41,流入,1287.33,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000407,胜利股份,4.18,-3.02,260.49,流出,-216.09,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000408,藏格矿业,80.79,-4.1,89.35,流出,-10708.95,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000409,云鼎科技,9.96,-4.41,427.06,流入,900.78,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000410,沈阳机床,5.45,-3.02,130.94,流出,-25.95,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000415,渤海租赁,4.22,-4.74,132.07,流出,-3540.33,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000419,通程控股,5.13,-1.54,207.85,流出,-413.27,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000417,合百集团,8.39,-9.98,2213.53,流出,-25763.98,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000420,吉林化纤,4.44,-3.48,304.71,流出,-4498.46,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000421,南京公用,5.83,-1.35,101.4,流出,-125.76,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000422,湖北宜化,14.07,-1.75,229.69,流出,-852.16,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000423,东阿阿胶,49.31,1.9,93.45,流入,2160.8,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000065,北方国际,12.51,-0.08,234.45,流入,2305.31,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000426,兴业银锡,41.15,-5.75,389.08,流出,-33660.68,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000425,徐工机械,9.36,-2.6,172.19,流出,-5333.22,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000411,英特集团,12.07,-0.82,225.93,流出,-103.18,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000428,华天酒店,3.6,-1.64,117.47,流出,-170.68,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000429,粤高速Ａ,13.65,0.44,47.66,流出,-386.42,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000498,山东路桥,5.18,-1.15,52.84,流出,-104.47,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000503,国新健康,6.84,-1.58,95.57,流入,338.1,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000501,武商集团,7.73,0.91,142.62,流入,205.61,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000505,京粮控股,5.86,-2.66,157.83,流入,208.58,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000506,招金黄金,14.88,-3.38,716.55,流入,6793.29,2026-05-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000507,珠海港,5.0,-1.38,96.42,流出,-535.25,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000509,华塑控股,5.21,9.92,2270.4,流入,36867.05,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000510,新金路,18.06,-0.06,1916.75,流入,12895.28,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000513,丽珠集团,30.57,-0.52,76.18,流出,-499.37,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000514,渝 开 发,4.3,-3.15,120.96,流出,-123.07,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000516,国际医学,4.27,-1.84,74.35,流出,-41.52,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000517,荣安地产,1.82,-2.67,74.95,流出,-803.53,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000519,中兵红箭,18.16,-1.89,310.47,流出,-3841.84,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000520,凤凰航运,3.66,-3.68,172.7,流出,-602.71,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000521,长虹美菱,5.43,-1.81,60.84,流出,-228.57,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000523,红棉股份,3.12,-2.19,177.31,流出,-575.71,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000524,岭南控股,9.34,-1.06,106.5,流出,-244.1,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000525,红太阳,4.74,-3.46,212.69,流出,-61.86,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000526,学大教育,31.79,-1.46,149.68,流出,-13.83,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000528,柳    工,9.02,-1.53,127.16,流出,-3524.89,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000530,冰山冷热,5.57,1.83,626.42,流入,1876.28,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000529,广弘控股,5.09,-0.97,77.25,流出,-117.85,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000531,穗恒运Ａ,7.46,1.5,383.6,流入,296.02,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000533,顺钠股份,11.65,-1.6,489.04,流出,-122.77,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000532,华金资本,12.9,-0.31,398.38,流入,375.56,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000534,万泽股份,33.2,-1.48,344.34,流出,-1968.65,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000537,绿发电力,10.1,0.0,203.82,流出,-499.98,2026-05-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000536,华映科技,4.43,-3.7,641.45,流出,-7906.55,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000539,粤电力Ａ,7.34,10.04,684.82,流入,39912.51,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000541,佛山照明,4.91,-1.41,88.31,流入,119.12,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000538,云南白药,49.74,1.82,70.76,流入,898.6,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000543,皖能电力,9.11,0.77,316.53,流入,2756.57,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000544,中原环保,7.84,-2.24,52.94,持平,0.0,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000545,金浦钛业,2.5,-4.58,410.75,流出,-258.69,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000547,航天发展,21.18,-4.85,635.09,流入,3478.97,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000546,金圆股份,5.64,-3.75,521.52,流入,156.7,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000548,湖南投资,4.91,-4.29,277.87,流出,-303.36,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000550,江铃汽车,16.7,-1.47,61.89,持平,0.0,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000551,创元科技,16.23,-1.34,334.41,流入,1113.19,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000552,甘肃能化,2.62,-1.5,168.59,流出,-1281.51,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000554,泰山石油,6.74,-2.88,447.72,流入,109.45,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000553,安道麦A,6.31,-2.47,42.93,流出,-169.49,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000555,神州信息,13.14,-5.4,354.3,流出,-2758.18,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000557,西部创业,4.2,-1.64,55.0,流出,-112.21,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000558,天府文旅,3.7,-0.8,158.9,流出,-258.49,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000559,万向钱潮,15.76,-6.3,324.71,流出,-10780.81,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000560,我爱我家,2.75,-2.48,333.0,流出,-3001.51,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000561,烽火电子,8.31,-3.26,132.28,持平,0.0,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000563,陕国投Ａ,2.99,-1.64,70.09,流出,-1919.65,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000564,供销大集,1.74,-2.25,374.05,流出,-5922.35,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000566,海南海药,4.07,-2.4,190.21,流入,470.52,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000565,渝三峡Ａ,7.0,-3.85,230.68,流出,-236.88,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000567,海德股份,6.05,-1.79,99.99,流出,-1015.91,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000570,苏常柴Ａ,5.57,-2.28,299.95,流出,-548.94,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000571,新大洲A,5.6,-2.27,253.03,流出,-649.72,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000572,海马汽车,4.57,-3.79,293.09,流入,1317.79,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000573,粤宏远Ａ,4.51,2.73,543.11,流入,1294.13,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000576,甘化科工,7.68,-2.41,192.49,流出,-152.04,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000582,北部湾港,13.44,2.05,422.08,流入,14256.0,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000581,威孚高科,19.49,-2.16,145.63,流出,-1791.82,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000586,汇源通信,17.1,-3.61,699.32,流出,-447.53,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000589,贵州轮胎,4.68,-1.89,198.65,流出,-2939.83,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000590,古汉医药,10.07,-1.66,153.49,流出,-117.22,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000591,太阳能,6.0,1.69,475.87,流入,12332.27,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000593,德龙汇能,21.78,5.22,925.12,流入,12579.7,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000592,平潭发展,8.73,-6.53,964.37,流出,-2741.07,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000598,兴蓉环境,6.88,-0.43,89.84,流出,-391.83,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000597,东北制药,4.59,-2.34,76.84,流出,-514.24,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000599,青岛双星,5.17,-4.96,247.56,流出,-297.88,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000600,建投能源,10.99,4.87,892.25,流入,4259.75,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000601,韶能股份,8.04,9.99,1862.13,流入,41651.29,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000603,盛达资源,32.24,-6.6,253.34,流出,-4666.11,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000605,渤海股份,6.31,-3.37,249.56,流入,330.78,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000607,华媒控股,3.61,-2.7,191.08,流入,210.5,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000610,*ST西旅,7.22,-0.41,193.25,流入,153.6,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000612,焦作万方,12.11,-3.04,449.98,流出,-5099.15,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000617,中油资本,7.74,-2.52,71.8,流出,-4861.11,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000619,海螺新材,5.53,-2.98,174.88,持平,0.0,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000620,盈新发展,2.82,-2.42,887.0,流出,-2186.87,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000623,吉林敖东,17.31,-1.54,87.52,流入,237.46,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000625,长安汽车,8.1,-2.41,123.43,流出,-3008.04,2026-05-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000626,远大控股,7.52,-1.7,175.43,流出,-20.59,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000628,高新发展,55.06,-3.44,454.11,流入,270.79,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000630,铜陵有色,6.46,-5.42,318.69,流出,-36308.17,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000629,钒钛股份,3.56,-3.78,121.64,流出,-7548.56,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000631,顺发恒能,3.44,0.29,173.42,流入,0.97,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000632,ST三木,3.74,-3.11,396.28,流入,550.98,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000635,英 力 特,7.04,-2.22,161.64,持平,0.0,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000633,合金投资,5.78,-2.86,250.26,流出,-2.63,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000636,风华高科,44.24,6.09,1778.45,流入,19086.27,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000637,茂化实华,4.32,-3.14,316.82,流入,102.92,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000639,ST西王,1.59,1.92,393.4,流入,252.55,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000650,仁和药业,5.32,-1.66,99.99,流出,-395.88,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000652,泰达股份,3.71,-2.11,99.15,流出,-772.66,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000651,格力电器,38.62,-0.67,69.39,流出,-4624.03,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000655,金岭矿业,7.26,-3.97,116.61,流出,-344.17,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000657,中钨高新,64.83,-4.23,718.77,流出,-101950.14,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000659,珠海中富,4.15,4.27,336.26,流入,1966.26,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000661,长春高新,75.83,-2.48,207.44,流出,-1717.46,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000663,永安林业,6.12,-1.13,237.63,持平,0.0,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000665,湖北广电,4.33,-2.91,146.85,流入,645.67,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000670,盈方微,9.19,-7.64,1602.86,流出,-11239.55,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000672,上峰水泥,18.85,-0.48,295.41,流入,459.2,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000677,ST海龙,1.95,0.52,971.76,流入,779.91,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000676,智度股份,5.83,-4.58,406.26,流出,-1581.8,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000678,襄阳轴承,11.78,-5.99,455.33,流出,-1044.34,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000679,大连友谊,6.46,-1.97,155.83,持平,0.0,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000680,山推股份,11.11,-2.97,150.03,流出,-1754.64,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000681,视觉中国,19.69,-1.7,358.92,流出,-352.88,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000682,东方电子,14.87,3.77,502.37,流入,18335.43,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000683,博源化工,7.36,-3.79,126.09,流入,526.76,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000685,中山公用,11.83,-3.03,253.65,流出,-1136.77,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000686,东北证券,8.07,-0.98,102.2,流出,-1972.41,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000688,国城矿业,42.58,-6.7,244.41,流出,-25545.51,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000690,宝新能源,5.75,4.55,920.71,流入,13335.75,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000692,惠天热电,4.74,0.85,236.97,流入,263.67,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000695,滨海能源,15.84,-0.06,1091.96,流入,1610.96,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000700,模塑科技,15.25,-4.57,1240.48,流入,10407.96,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000701,厦门信达,5.75,-3.69,302.43,流出,-706.91,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000702,正虹科技,6.36,0.95,418.5,流出,-135.67,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000705,浙江震元,7.0,-0.99,215.27,持平,0.0,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000703,恒逸石化,13.14,-3.74,111.87,流入,3147.3,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000708,中信特钢,14.25,-2.06,28.4,流出,-1121.82,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000707,双环科技,4.92,-3.34,232.19,流入,6.4,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000709,河钢股份,2.2,-2.65,78.47,流出,-3882.12,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000710,贝瑞基因,8.78,-3.94,290.14,流入,13.6,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000712,锦龙股份,11.02,-2.13,632.61,流入,5591.03,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000713,国投丰乐,5.92,1.2,126.53,持平,0.0,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000716,黑芝麻,5.84,4.47,967.5,流入,3460.45,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000715,中兴商业,5.14,-0.77,176.24,流入,134.08,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000717,中南股份,2.18,-3.11,80.96,流出,-422.89,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000718,苏宁环球,1.94,-3.0,118.13,流出,-751.96,2026-05-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
