代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),资金流时间,抓取时间
000036,华联控股,5.26,1.54,306.43,流入,1217.19,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000037,深南电A,11.02,2.23,985.34,流入,3456.49,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000039,中集集团,11.16,0.45,145.42,流入,4185.16,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000042,中洲控股,8.88,-0.45,45.3,持平,0.0,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000045,深纺织Ａ,11.89,0.08,139.65,流出,-284.23,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000002,万  科Ａ,3.73,-0.53,82.26,流出,-529.16,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000050,深天马Ａ,8.36,2.2,71.99,流入,895.05,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000049,德赛电池,28.64,-0.97,412.87,流出,-1478.52,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000048,京基智农,13.94,-2.11,229.8,流入,912.42,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000055,方大集团,3.5,1.74,180.72,流出,-343.63,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000058,深 赛 格,8.07,0.75,62.93,流入,286.06,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000056,*ST皇庭,2.03,5.18,1815.66,流出,-8610.81,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000059,华锦股份,5.49,0.92,164.95,流入,23.03,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000060,中金岭南,6.58,1.39,213.81,流入,7677.99,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000061,农 产 品,7.4,-0.4,50.46,流出,-109.82,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000062,深圳华强,37.77,9.99,1028.92,流入,136015.05,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000063,中兴通讯,37.26,2.42,418.2,流入,69430.61,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000068,华控赛格,3.32,2.79,156.48,流入,623.4,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000066,中国长城,16.77,1.95,755.74,流入,10919.86,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000069,华侨城Ａ,2.18,0.93,33.28,流入,796.95,2026-04-27T15:00:00+08:00,2026-05-28T15:43:28+08:00
000070,特发信息,20.15,0.9,1145.88,流入,5501.23,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000078,ST海王,3.19,-4.78,396.6,流入,430.39,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000089,深圳机场,7.12,1.57,175.41,流入,1513.53,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000088,盐 田 港,4.47,0.0,57.8,流出,-342.67,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000096,广聚能源,9.7,1.15,161.38,流入,732.54,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000090,天健集团,3.54,0.57,99.12,流入,49.06,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000099,中信海直,17.61,-0.45,81.77,流入,98.27,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000100,TCL科技,4.3,1.65,197.54,流入,33817.4,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000151,中成股份,11.5,4.55,579.36,流入,2827.16,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000153,丰原药业,6.32,0.0,265.1,流出,-324.78,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000155,川能动力,17.88,1.3,483.42,流出,-7291.04,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000156,华数传媒,7.51,1.21,58.87,流出,-258.01,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000157,中联重科,7.93,-0.75,87.44,流出,-1594.95,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000158,常山北明,18.41,-2.28,287.08,流出,-8977.16,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000159,国际实业,6.64,-0.75,330.15,流入,121.36,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000301,东方盛虹,12.76,2.49,35.63,流入,1740.85,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000333,美的集团,79.5,-0.2,37.71,流出,-718.85,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000166,申万宏源,4.62,-0.22,26.23,流出,-3654.82,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000338,潍柴动力,29.66,0.24,207.26,流出,-8301.09,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000401,金隅冀东,4.59,-1.08,36.05,流出,-236.32,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000400,许继电气,25.74,-0.23,167.13,流出,-2248.1,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000402,金 融 街,2.64,-0.38,105.91,流出,-778.54,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000403,派林生物,12.2,-2.79,85.85,流出,-1164.26,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000404,长虹华意,8.75,-2.45,716.21,流出,-1974.29,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000407,胜利股份,4.73,0.85,203.66,流出,-35.79,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000408,藏格矿业,89.93,-0.35,80.27,流出,-6732.77,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000409,云鼎科技,10.29,-0.48,113.14,流出,-165.12,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000410,沈阳机床,6.24,0.65,146.29,流入,239.11,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000415,渤海租赁,4.62,1.32,122.76,流入,300.8,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000419,通程控股,5.72,1.42,132.48,流入,113.6,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000417,合百集团,6.46,2.38,187.07,流入,1237.66,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000420,吉林化纤,5.15,0.39,342.29,流入,589.04,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000421,南京公用,6.01,0.84,161.29,流入,247.07,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000422,湖北宜化,16.09,-2.54,443.83,流出,-5198.78,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000423,东阿阿胶,53.56,3.0,171.44,流入,3522.4,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000065,北方国际,12.9,-4.94,352.1,流出,-4492.52,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000426,兴业银锡,42.02,3.65,301.66,流入,35010.8,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000425,徐工机械,9.71,-0.51,94.18,流入,716.47,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000411,英特集团,10.95,-0.45,67.51,流入,122.08,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000428,华天酒店,3.83,0.79,144.61,流入,376.5,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000429,粤高速Ａ,12.67,-1.25,39.98,流出,-105.59,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000498,山东路桥,5.7,-0.52,80.57,流出,-187.93,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000503,国新健康,7.39,0.54,109.66,流入,310.01,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000501,武商集团,8.3,0.85,73.16,流出,-132.82,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000505,京粮控股,6.37,-1.24,171.02,流出,-133.86,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000506,招金黄金,15.93,-1.18,207.95,流入,707.73,2026-04-27T15:00:00+08:00,2026-05-28T15:43:29+08:00
000507,珠海港,5.17,-0.19,88.74,流出,-222.69,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000509,华塑控股,3.53,1.15,189.03,流入,691.3,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000510,新金路,13.08,-4.87,748.22,流出,-960.45,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000513,丽珠集团,32.54,-0.79,99.41,流出,-1377.3,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000514,渝 开 发,4.82,2.12,144.3,流入,77.37,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000516,国际医学,4.61,-1.5,130.65,流出,-675.72,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000517,荣安地产,1.86,1.09,76.41,流入,400.09,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000519,中兵红箭,17.41,-0.23,162.72,流出,-675.29,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000520,凤凰航运,3.8,-2.31,164.68,流出,-13.44,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000521,长虹美菱,5.63,0.0,70.07,流出,-7.05,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000523,红棉股份,3.26,1.56,238.82,流入,19.36,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000524,岭南控股,10.18,1.5,120.81,流入,258.75,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000525,红太阳,5.75,1.95,200.72,流入,695.9,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000526,学大教育,35.04,0.55,174.63,流入,282.5,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000528,柳    工,9.64,-0.52,184.12,流出,-1081.65,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000530,冰山冷热,5.87,3.16,386.6,流入,786.32,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000529,广弘控股,5.61,0.72,100.62,持平,0.0,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000531,穗恒运Ａ,7.14,2.29,304.79,流入,1891.96,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000533,顺钠股份,13.0,-2.18,829.8,流出,-4828.57,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000532,华金资本,12.7,-7.5,598.86,流出,-1343.21,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000534,万泽股份,41.18,-6.32,483.21,流出,-8984.86,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000537,绿发电力,10.76,-2.0,434.19,流出,-3957.95,2026-04-27T15:00:00+08:00,2026-05-28T15:43:30+08:00
000536,华映科技,3.95,0.77,156.1,流入,1782.64,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000539,粤电力Ａ,6.89,5.03,863.93,流入,17874.61,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000541,佛山照明,5.72,0.88,76.55,流入,1124.61,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000538,云南白药,54.29,-0.26,42.17,流出,-1971.51,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000543,皖能电力,8.03,-1.59,158.58,流出,-1836.81,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000544,中原环保,8.38,0.0,49.63,流入,277.25,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000545,金浦钛业,2.9,-0.34,515.44,流出,-635.99,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000547,航天发展,25.34,-3.65,784.94,流出,-30094.96,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000546,金圆股份,7.24,1.12,2263.13,流入,11333.05,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000548,湖南投资,5.24,1.16,192.35,流入,181.13,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000550,江铃汽车,19.71,4.01,203.45,流入,3021.67,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000551,创元科技,14.53,-0.75,285.07,流入,197.0,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000552,甘肃能化,2.74,0.74,274.16,流入,1967.26,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000554,泰山石油,8.03,1.26,584.87,流入,1195.42,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000553,安道麦A,6.2,0.32,26.57,持平,0.0,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000555,神州信息,14.97,0.13,231.37,流入,451.88,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000557,西部创业,4.62,0.0,43.01,持平,0.0,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000558,天府文旅,4.26,1.43,276.44,流入,764.64,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000559,万向钱潮,17.08,-3.5,298.37,流出,-2811.03,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000560,我爱我家,2.89,0.35,175.13,流出,-761.64,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000561,烽火电子,9.47,-0.11,108.53,流入,312.08,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000563,陕国投Ａ,3.28,-2.67,142.46,流出,-3693.51,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000564,供销大集,1.79,0.56,148.62,流入,5350.46,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000566,海南海药,5.14,1.38,237.42,流出,-4.11,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000565,渝三峡Ａ,8.02,10.01,630.85,流入,3853.46,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000567,海德股份,5.42,1.69,49.1,流入,122.0,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000570,苏常柴Ａ,6.7,0.0,599.91,流出,-958.39,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000571,新大洲A,5.6,-2.61,173.93,流入,281.86,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000572,海马汽车,5.55,0.73,191.06,流入,294.67,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000573,粤宏远Ａ,4.83,1.26,356.0,流入,1057.51,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000576,甘化科工,9.51,2.26,200.08,流入,569.81,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000582,北部湾港,10.84,-0.37,91.93,流出,-1886.03,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000581,威孚高科,19.72,0.25,180.41,流出,-1932.46,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000586,汇源通信,18.82,2.17,1098.28,流入,2887.39,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000589,贵州轮胎,4.79,5.04,428.48,流入,7425.5,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000590,古汉医药,11.08,0.45,180.0,持平,0.0,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000591,太阳能,5.18,-2.45,241.28,流出,-2934.95,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000593,德龙汇能,23.13,9.99,614.61,流入,7025.5,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000592,平潭发展,10.77,0.37,658.55,流入,11364.92,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000598,兴蓉环境,6.79,-1.16,56.09,流出,-1139.36,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000597,东北制药,4.99,-0.6,102.78,流出,-133.68,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000599,青岛双星,5.34,0.95,155.62,流入,120.95,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000600,建投能源,9.15,-0.65,174.85,流出,-432.44,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000601,韶能股份,6.92,0.87,979.01,流入,1950.31,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000603,盛达资源,37.76,0.13,224.15,流入,4267.74,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000605,渤海股份,6.85,1.33,164.51,持平,0.0,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000607,华媒控股,3.95,0.51,201.76,流入,581.86,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000610,*ST西旅,8.04,-2.19,1780.71,流出,-22264.65,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000612,焦作万方,13.17,-0.15,210.89,流出,-1879.33,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000617,中油资本,9.35,0.86,79.71,流出,-2057.8,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000619,海螺新材,6.02,1.18,294.63,流出,-166.04,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000620,盈新发展,2.73,0.37,180.92,流入,1729.25,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000623,吉林敖东,17.79,0.23,62.48,流入,51.25,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000625,长安汽车,9.83,-0.81,73.22,流出,-5152.81,2026-04-27T15:00:00+08:00,2026-05-28T15:43:31+08:00
000626,远大控股,8.95,4.8,768.89,流入,6246.63,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000628,高新发展,62.72,-1.71,1012.74,流出,-2157.48,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000630,铜陵有色,6.29,0.0,151.08,流出,-2062.31,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000629,钒钛股份,3.74,7.16,327.17,流入,17825.85,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000631,顺发恒能,3.21,0.63,81.54,流入,1026.33,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000632,ST三木,4.15,-9.98,168.54,流出,-1066.88,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000635,英 力 特,8.13,1.12,199.88,流入,370.08,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000633,合金投资,6.67,1.83,316.73,流入,614.38,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000636,风华高科,23.29,2.46,733.7,流入,7532.27,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000637,茂化实华,4.5,1.58,334.47,流入,727.74,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000639,ST西王,2.05,0.49,724.34,流入,1330.08,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000650,仁和药业,5.56,0.18,116.09,流出,-614.33,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000652,泰达股份,4.19,0.96,88.2,流入,705.98,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000651,格力电器,37.51,1.08,81.91,流入,19063.03,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000655,金岭矿业,8.33,0.0,84.62,持平,0.0,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000657,中钨高新,53.83,-2.45,599.58,流入,4059.74,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000659,珠海中富,4.04,1.25,218.91,流入,187.2,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000661,长春高新,85.11,-0.33,76.63,流出,-955.93,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000663,永安林业,6.46,1.73,295.98,流出,-178.42,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000665,湖北广电,4.7,1.29,127.63,流入,786.7,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000670,盈方微,7.64,1.87,402.48,流入,1124.86,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000672,上峰水泥,13.88,1.39,152.38,流入,630.61,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000677,ST海龙,3.85,-5.87,902.26,流出,-815.15,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000676,智度股份,7.1,-3.79,494.78,流入,1976.17,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000678,襄阳轴承,11.77,0.26,141.5,流入,42.65,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000679,大连友谊,6.96,2.81,185.39,流出,-170.32,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000680,山推股份,11.43,-1.47,163.82,流出,-194.51,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000681,视觉中国,20.23,-0.88,247.42,流出,-1379.43,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000682,东方电子,13.53,-0.88,198.12,流出,-1637.68,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000683,博源化工,8.98,0.22,94.33,流入,960.22,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000685,中山公用,11.41,-1.21,181.12,流出,-183.02,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000686,东北证券,8.54,2.77,260.31,流入,8786.66,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000688,国城矿业,45.86,4.44,307.07,流入,12272.21,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000690,宝新能源,5.46,4.2,789.28,流入,11482.24,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000692,惠天热电,4.44,2.78,262.46,流出,-123.86,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000695,滨海能源,14.95,1.91,411.79,流出,-601.17,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000700,模塑科技,11.58,5.95,556.2,流入,13987.4,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000701,厦门信达,5.82,1.75,252.5,流入,264.57,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000702,正虹科技,6.74,1.51,291.95,持平,0.0,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000705,浙江震元,8.69,1.05,165.45,持平,0.0,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000703,恒逸石化,15.35,2.54,210.19,流入,976.94,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000708,中信特钢,15.24,-1.49,26.75,流出,-468.34,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000707,双环科技,5.93,-3.73,489.63,流出,-2341.18,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000709,河钢股份,2.27,0.44,48.42,流入,770.25,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000710,贝瑞基因,9.86,1.86,228.72,流入,0.98,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000712,锦龙股份,10.08,-1.27,164.95,流出,-309.85,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000713,国投丰乐,6.62,0.46,178.37,流出,-152.47,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000716,黑芝麻,4.59,-10.0,85.51,流出,-751.34,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000715,中兴商业,6.35,1.93,1390.86,流入,3136.97,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000717,中南股份,2.44,0.41,70.31,流入,332.52,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000718,苏宁环球,2.09,0.97,117.26,流入,1120.68,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000719,中原传媒,13.66,-2.57,190.19,流入,305.55,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
000720,新能泰山,4.62,-1.28,529.16,流入,1685.0,2026-04-27T15:00:00+08:00,2026-05-28T15:43:32+08:00
