代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),资金流时间,抓取时间
000153,丰原药业,6.1,-1.45,94.99,持平,0.0,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000155,川能动力,15.98,-1.24,241.06,流出,-4197.12,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000156,华数传媒,7.46,-2.86,82.95,流出,-301.35,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000157,中联重科,7.25,-0.14,86.25,流入,4117.38,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000158,常山北明,16.09,-4.28,220.15,流出,-6003.57,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000159,国际实业,7.07,-0.98,666.03,流出,-514.06,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000301,东方盛虹,12.72,0.79,25.68,流出,-56.39,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000333,美的集团,81.5,0.62,43.98,流入,17775.57,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000166,申万宏源,4.47,-1.11,28.96,流入,812.51,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000338,潍柴动力,32.61,-1.63,239.6,流入,32045.25,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000401,金隅冀东,4.05,-1.46,21.5,持平,0.0,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000400,许继电气,26.92,-1.86,242.59,流出,-7661.56,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000402,金 融 街,3.04,0.33,306.05,流出,-857.64,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000403,派林生物,10.5,-2.96,125.91,流入,289.09,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000404,长虹华意,9.1,-5.11,539.32,流出,-2709.78,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000407,胜利股份,4.83,4.09,609.44,流入,3102.72,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000408,藏格矿业,79.91,-0.31,87.43,流入,8377.35,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000409,云鼎科技,9.72,-2.7,103.14,流出,-430.49,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000410,沈阳机床,5.85,-2.66,107.25,流出,-1338.56,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000415,渤海租赁,4.19,-2.1,129.03,流出,-574.72,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000419,通程控股,5.44,-2.16,123.52,持平,0.0,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000417,合百集团,9.53,10.05,1253.26,流出,-6970.46,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000420,吉林化纤,4.89,-0.61,366.24,流入,880.32,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000421,南京公用,6.19,-1.9,138.45,流出,-171.59,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000422,湖北宜化,14.86,0.13,216.69,流入,2971.04,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000423,东阿阿胶,50.76,-0.08,55.25,流出,-265.66,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000065,北方国际,12.76,2.99,279.92,流入,3575.16,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000426,兴业银锡,41.37,-0.84,361.26,流入,13717.68,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000425,徐工机械,9.49,0.96,163.67,流入,12318.98,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000411,英特集团,12.0,0.5,279.35,流入,232.88,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000428,华天酒店,3.73,0.27,83.74,持平,0.0,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000429,粤高速Ａ,13.23,2.0,65.57,流入,86.08,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000498,山东路桥,5.31,-1.12,36.14,流出,-101.39,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000503,国新健康,7.49,-3.48,133.59,流出,-1461.45,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000501,武商集团,7.87,-0.51,80.91,持平,0.0,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000505,京粮控股,6.44,-1.68,153.09,流出,-106.34,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000506,招金黄金,14.07,-0.99,320.93,流出,-1476.74,2026-05-20T15:00:00+08:00,2026-05-28T15:43:29+08:00
000507,珠海港,5.25,-2.78,177.98,流出,-404.21,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000509,华塑控股,3.83,-3.28,253.15,流出,-415.93,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000510,新金路,13.41,-2.33,588.76,流出,-1731.14,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000513,丽珠集团,31.19,0.03,54.33,流入,207.32,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000514,渝 开 发,4.73,-2.27,105.5,流出,-16.22,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000516,国际医学,4.47,-2.4,86.4,流出,-337.79,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000517,荣安地产,1.94,-2.02,71.82,流出,-1.24,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000519,中兵红箭,17.49,0.34,132.69,流入,4718.81,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000520,凤凰航运,4.01,-1.72,142.29,流出,-380.07,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000521,长虹美菱,5.51,-1.25,57.28,流出,-461.67,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000523,红棉股份,3.39,-1.45,180.34,流入,67.66,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000524,岭南控股,9.28,-2.42,107.71,流出,-348.65,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000525,红太阳,5.03,-1.57,137.67,流出,-154.07,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000526,学大教育,32.5,-3.56,148.73,流出,-276.23,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000528,柳    工,9.11,-1.83,165.13,流出,-3929.27,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000530,冰山冷热,5.96,0.0,289.47,流出,-60.27,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000529,广弘控股,5.3,-1.49,43.32,持平,0.0,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000531,穗恒运Ａ,7.04,-6.88,376.8,流出,-3045.89,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000533,顺钠股份,12.9,-5.84,867.76,流出,-6489.36,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000532,华金资本,12.44,0.16,204.06,流入,857.55,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000534,万泽股份,36.99,-3.92,340.0,流出,-4508.65,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000537,绿发电力,10.51,-6.66,284.32,流出,-5012.77,2026-05-20T15:00:00+08:00,2026-05-28T15:43:30+08:00
000536,华映科技,3.9,-2.26,119.62,流出,-2959.3,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000539,粤电力Ａ,6.45,-8.25,482.42,流出,-10398.99,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000541,佛山照明,5.15,-2.65,74.89,流出,-277.96,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000538,云南白药,50.78,-0.2,26.9,流出,-144.27,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000543,皖能电力,8.41,-6.56,406.71,流出,-9551.86,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000544,中原环保,8.22,-0.96,30.27,持平,0.0,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000545,金浦钛业,2.71,-4.91,429.45,流出,-2066.08,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000547,航天发展,24.2,-2.73,529.86,流出,-4565.71,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000546,金圆股份,6.22,0.32,717.06,流出,-2354.83,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000548,湖南投资,5.03,-1.37,129.24,流入,150.8,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000550,江铃汽车,17.88,-0.83,62.08,流入,27.1,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000551,创元科技,17.74,0.85,450.2,流入,645.41,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000552,甘肃能化,2.71,-3.9,205.93,流出,-3060.34,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000554,泰山石油,7.76,0.65,435.04,流入,1248.25,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000553,安道麦A,6.71,0.45,60.15,流出,-86.17,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000555,神州信息,13.56,-3.97,200.24,流出,-3985.74,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000557,西部创业,4.44,-1.77,59.88,流出,-401.5,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000558,天府文旅,3.78,-1.82,188.92,流入,489.44,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000559,万向钱潮,17.68,-2.43,317.0,流出,-10251.98,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000560,我爱我家,2.96,0.0,479.06,流出,-795.54,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000561,烽火电子,9.11,-2.46,129.26,流出,-519.86,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000563,陕国投Ａ,3.07,-0.97,45.19,流出,-541.02,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000564,供销大集,1.64,-2.96,118.37,流出,-2840.77,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000566,海南海药,4.41,-3.08,230.86,流出,-1217.97,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000565,渝三峡Ａ,7.93,-1.61,193.07,流入,185.57,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000567,海德股份,6.34,-2.61,99.56,流出,-177.3,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000570,苏常柴Ａ,6.21,-1.9,268.08,流出,-190.55,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000571,新大洲A,5.9,-1.67,370.54,流入,1388.59,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000572,海马汽车,4.93,-2.57,239.09,流出,-1814.64,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000573,粤宏远Ａ,4.64,-0.43,354.7,流出,-908.23,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000576,甘化科工,8.28,-2.01,150.63,流出,-118.43,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000582,北部湾港,12.55,-2.33,210.2,流出,-3989.89,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000581,威孚高科,20.03,0.6,148.11,流入,1154.07,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000586,汇源通信,19.98,-2.87,1646.92,流出,-806.91,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000589,贵州轮胎,4.72,-0.63,133.89,流入,73.93,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000590,古汉医药,10.61,1.24,172.85,持平,0.0,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000591,太阳能,5.77,-5.56,436.19,流出,-17957.65,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000593,德龙汇能,24.53,0.74,862.01,流入,5374.01,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000592,平潭发展,10.39,0.19,758.21,流入,9561.2,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000598,兴蓉环境,6.59,-1.05,83.88,流出,-2149.62,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000597,东北制药,4.84,-1.43,59.33,流入,101.37,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000599,青岛双星,5.81,1.93,221.52,流入,360.6,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000600,建投能源,10.15,-6.71,1165.07,流出,-2798.13,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000601,韶能股份,7.24,-9.16,1425.47,流出,-16577.17,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000603,盛达资源,33.04,-1.55,277.65,流入,653.69,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000605,渤海股份,6.91,-2.26,127.21,持平,0.0,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000607,华媒控股,3.88,-3.48,188.52,流出,-1215.76,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000610,*ST西旅,7.88,0.13,185.54,流入,218.0,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000612,焦作万方,12.24,2.17,410.09,流入,5073.28,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000617,中油资本,8.62,0.35,81.18,流入,10108.5,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000619,海螺新材,5.99,-1.8,184.51,流出,-278.19,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000620,盈新发展,3.29,-1.2,585.28,流出,-8582.73,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000623,吉林敖东,17.66,-1.12,66.71,流入,218.18,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000625,长安汽车,8.49,-1.51,136.32,流入,820.81,2026-05-20T15:00:00+08:00,2026-05-28T15:43:31+08:00
000626,远大控股,8.36,0.24,175.01,流出,-311.98,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000628,高新发展,62.39,0.21,906.41,流出,-5057.29,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000630,铜陵有色,5.92,-1.66,226.31,流入,720.9,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000629,钒钛股份,3.62,0.56,108.37,流入,1712.95,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000631,顺发恒能,3.3,-2.94,111.44,流出,-1340.52,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000632,ST三木,4.14,-3.72,493.94,流入,297.74,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000635,英 力 特,7.68,-2.54,140.59,流出,-442.83,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000633,合金投资,6.22,-2.05,188.18,流出,-101.16,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000636,风华高科,34.03,5.13,1489.05,流入,51175.47,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000637,茂化实华,4.62,-2.33,175.01,持平,0.0,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000639,ST西王,1.57,0.64,685.31,流出,-464.34,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000650,仁和药业,5.48,-1.62,76.97,流出,-602.97,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000652,泰达股份,3.86,-3.26,170.49,流出,-802.24,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000651,格力电器,39.53,-0.08,61.69,流入,7369.51,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000655,金岭矿业,7.59,-0.65,88.56,持平,0.0,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000657,中钨高新,55.24,2.35,472.67,流入,37099.52,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000659,珠海中富,4.4,2.09,393.82,流入,3526.64,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000661,长春高新,81.07,-2.77,130.52,流出,-3652.93,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000663,永安林业,6.6,-1.49,158.87,流出,-135.13,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000665,湖北广电,4.77,-4.22,226.26,流出,-1647.63,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000670,盈方微,8.73,4.68,1261.17,流入,3341.72,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000672,上峰水泥,18.6,2.48,683.17,流入,8869.73,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000677,ST海龙,2.39,4.37,1992.07,流出,-14239.94,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000676,智度股份,7.01,-4.23,203.67,流出,-1637.61,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000678,襄阳轴承,12.44,-5.76,501.31,流出,-1564.52,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000679,大连友谊,6.77,-1.88,136.15,流入,125.0,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000680,山推股份,11.59,1.4,163.66,流入,1256.54,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000681,视觉中国,21.61,-3.96,502.42,流出,-6292.81,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000682,东方电子,13.98,-0.99,258.42,流出,-820.77,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000683,博源化工,7.63,-1.42,153.45,流入,2544.45,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000685,中山公用,12.51,-3.02,498.36,流出,-4398.42,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000686,东北证券,8.16,-1.33,73.42,流出,-1084.81,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000688,国城矿业,43.23,8.05,301.59,流入,18804.57,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000690,宝新能源,5.4,-5.76,629.41,流出,-11484.08,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000692,惠天热电,5.0,-3.66,299.24,流出,-29.86,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000695,滨海能源,16.19,9.99,960.08,流入,9649.31,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000700,模塑科技,14.05,1.01,779.17,流入,924.87,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000701,厦门信达,5.77,-2.53,195.47,流出,-604.85,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000702,正虹科技,6.73,-1.61,225.69,流入,119.01,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000705,浙江震元,7.53,-2.21,163.23,流入,114.22,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000703,恒逸石化,14.67,-0.54,86.87,流出,-1823.3,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000708,中信特钢,14.63,-0.2,22.9,流入,185.24,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000707,双环科技,5.44,-3.03,148.44,流出,-98.66,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000709,河钢股份,2.23,-1.33,96.01,流出,-4413.12,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000710,贝瑞基因,10.14,-3.06,349.24,流入,308.68,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000712,锦龙股份,11.0,1.29,425.75,流入,2482.07,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000713,国投丰乐,6.09,-1.93,87.91,流出,-36.07,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000716,黑芝麻,5.47,10.06,494.59,流入,8597.77,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000715,中兴商业,5.41,-1.81,144.83,流出,-212.96,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000717,中南股份,2.3,-2.13,74.37,流出,-1478.1,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
000718,苏宁环球,2.01,-2.43,96.06,流出,-369.95,2026-05-20T15:00:00+08:00,2026-05-28T15:43:32+08:00
