代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),资金流时间,抓取时间
000066,中国长城,18.02,1.07,1104.57,流入,57558.5,2026-04-29T15:00:00+08:00,2026-05-28T15:43:28+08:00
000069,华侨城Ａ,2.25,3.69,111.96,流入,5246.39,2026-04-29T15:00:00+08:00,2026-05-28T15:43:28+08:00
000070,特发信息,19.33,0.42,626.89,流入,10090.08,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000078,ST海王,3.18,-2.75,356.78,流入,335.18,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000089,深圳机场,7.11,-0.56,61.84,流出,-962.7,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000088,盐 田 港,4.53,0.44,64.75,流入,208.31,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000096,广聚能源,9.76,-1.11,169.1,流出,-542.87,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000090,天健集团,3.5,-0.28,178.1,流出,-134.39,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000099,中信海直,17.83,0.85,97.98,流入,200.38,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000100,TCL科技,4.32,1.41,218.14,流入,10062.66,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000151,中成股份,11.82,5.54,506.96,流入,2699.93,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000153,丰原药业,6.47,1.25,290.87,流入,28.86,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000155,川能动力,19.25,5.08,690.49,流入,22227.49,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000156,华数传媒,7.48,1.49,63.0,流入,48.44,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000157,中联重科,8.11,0.25,196.14,流入,3427.61,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000158,常山北明,17.36,-0.8,204.14,流出,-8223.33,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000159,国际实业,6.5,-1.22,352.13,流出,-437.48,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000301,东方盛虹,13.26,1.53,74.17,流入,1664.44,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000333,美的集团,81.31,1.07,48.3,流入,15163.23,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000166,申万宏源,4.74,1.28,33.93,流入,4735.89,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000338,潍柴动力,30.15,0.23,147.51,流出,-3774.34,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000401,金隅冀东,4.62,0.65,55.88,流出,-878.81,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000400,许继电气,25.37,1.6,220.8,流入,4900.72,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000402,金 融 街,2.88,9.92,79.18,流出,-1360.34,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000403,派林生物,12.17,-0.9,84.42,流入,135.02,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000404,长虹华意,8.29,-0.36,494.62,流出,-3085.48,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000407,胜利股份,4.85,1.25,314.37,流入,348.49,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000408,藏格矿业,91.01,2.57,87.21,流入,16260.5,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000409,云鼎科技,10.13,0.6,78.63,流入,32.06,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000410,沈阳机床,6.17,-0.8,126.06,流出,-429.24,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000415,渤海租赁,4.77,-0.83,230.41,流入,2371.6,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000419,通程控股,5.76,1.23,175.84,流出,-103.05,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000417,合百集团,6.55,2.99,198.27,流入,149.11,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000420,吉林化纤,5.15,-0.19,458.55,流入,2374.36,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000421,南京公用,6.41,1.1,317.51,流入,260.96,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000422,湖北宜化,17.1,1.18,499.91,流出,-477.96,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000423,东阿阿胶,54.8,-0.07,102.31,流入,2037.81,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000065,北方国际,12.65,1.12,252.48,流入,3813.32,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000426,兴业银锡,43.34,3.96,282.06,流入,26272.14,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000425,徐工机械,10.3,2.59,201.71,流入,8196.48,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000411,英特集团,10.62,0.95,83.92,流入,88.46,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000428,华天酒店,3.89,1.57,164.46,流入,234.4,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000429,粤高速Ａ,12.69,-0.86,56.55,流出,-152.36,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000498,山东路桥,5.81,0.52,103.02,流入,120.34,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000503,国新健康,7.74,5.45,269.42,流入,1042.38,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000501,武商集团,8.39,2.07,91.55,流入,198.46,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000505,京粮控股,6.42,2.07,186.08,流入,447.96,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000506,招金黄金,15.82,2.73,227.1,流入,234.95,2026-04-29T15:00:00+08:00,2026-05-28T15:43:29+08:00
000507,珠海港,5.21,0.19,130.97,流出,-53.86,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000509,华塑控股,3.55,1.14,150.4,流入,28.9,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000510,新金路,13.94,5.61,749.94,流入,8310.87,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000513,丽珠集团,32.83,0.49,88.25,流出,-826.37,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000514,渝 开 发,4.87,2.1,133.92,流入,728.6,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000516,国际医学,4.64,0.22,100.45,流出,-652.69,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000517,荣安地产,2.0,5.82,146.0,流入,1615.29,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000519,中兵红箭,17.38,0.4,139.44,流入,920.24,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000520,凤凰航运,3.98,2.31,229.22,流入,284.21,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000521,长虹美菱,5.68,1.25,77.77,流出,-113.91,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000523,红棉股份,3.43,0.88,298.02,流入,1192.44,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000524,岭南控股,10.35,0.68,156.69,流入,269.72,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000525,红太阳,5.57,0.18,129.44,流入,452.86,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000526,学大教育,33.18,1.1,256.13,流出,-13.14,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000528,柳    工,9.92,0.51,161.53,流入,363.63,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000530,冰山冷热,5.89,2.08,260.13,流入,760.07,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000529,广弘控股,5.69,1.07,100.3,流入,238.26,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000531,穗恒运Ａ,7.28,0.83,300.24,流入,1488.14,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000533,顺钠股份,13.15,0.69,623.54,流入,2988.18,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000532,华金资本,12.7,0.79,148.62,流入,1.91,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000534,万泽股份,40.74,4.52,442.73,流入,3760.7,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000537,绿发电力,10.25,-0.49,294.25,流出,-5084.21,2026-04-29T15:00:00+08:00,2026-05-28T15:43:30+08:00
000536,华映科技,3.99,0.5,90.86,流入,278.39,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000539,粤电力Ａ,7.0,-3.71,760.6,流出,-13665.33,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000541,佛山照明,5.67,1.43,48.72,流入,278.95,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000538,云南白药,54.64,-0.36,47.28,流出,-5314.3,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000543,皖能电力,8.09,0.5,136.53,流入,22.2,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000544,中原环保,8.48,1.56,110.73,流入,59.54,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000545,金浦钛业,3.03,3.77,609.32,流入,1921.61,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000547,航天发展,24.06,2.38,620.99,流入,22939.35,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000546,金圆股份,7.37,3.66,1467.01,流出,-2306.23,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000548,湖南投资,5.36,1.71,163.78,持平,0.0,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000550,江铃汽车,19.13,0.58,79.87,流出,-113.84,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000551,创元科技,15.76,9.98,442.57,流入,15021.74,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000552,甘肃能化,2.93,3.17,370.87,流入,6389.74,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000554,泰山石油,8.09,1.38,655.11,流入,2439.04,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000553,安道麦A,6.2,-0.48,42.54,流出,-556.64,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000555,神州信息,13.69,-0.36,234.46,流出,-1855.23,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000557,西部创业,4.69,1.08,54.93,流出,-475.83,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000558,天府文旅,4.17,1.46,238.41,流入,1312.2,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000559,万向钱潮,15.84,0.51,182.87,流入,7589.65,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000560,我爱我家,2.94,2.08,309.18,流入,5305.91,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000561,烽火电子,9.29,0.65,124.16,流出,-172.86,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000563,陕国投Ａ,3.27,0.93,79.91,流入,1112.16,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000564,供销大集,1.74,-1.14,185.71,流入,1978.93,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000566,海南海药,4.96,0.61,210.27,流入,471.25,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000565,渝三峡Ａ,8.04,0.25,585.34,流入,26.32,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000567,海德股份,6.06,9.98,260.33,流入,10270.89,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000570,苏常柴Ａ,6.51,0.15,481.19,流入,615.76,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000571,新大洲A,5.56,-1.07,189.64,流出,-98.74,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000572,海马汽车,5.49,0.18,231.37,流出,-1286.62,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000573,粤宏远Ａ,4.96,1.43,310.28,流入,121.54,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000576,甘化科工,9.36,0.54,174.94,流出,-251.28,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000582,北部湾港,11.3,1.44,160.71,流入,815.12,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000581,威孚高科,19.51,-0.05,141.22,流出,-869.6,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000586,汇源通信,18.01,-0.11,657.78,流出,-461.13,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000589,贵州轮胎,5.1,7.82,769.68,流入,9392.15,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000590,古汉医药,11.1,0.91,162.78,流入,510.82,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000591,太阳能,5.14,-0.39,187.35,流入,869.82,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000593,德龙汇能,26.47,4.05,1792.72,流入,4587.06,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000592,平潭发展,10.64,-2.56,690.23,流出,-12743.28,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000598,兴蓉环境,6.97,1.75,91.68,流入,3954.24,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000597,东北制药,4.96,0.2,93.17,流出,-537.39,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000599,青岛双星,5.76,6.67,642.3,流入,4321.74,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000600,建投能源,9.78,6.54,769.4,流入,19476.42,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000601,韶能股份,6.72,-0.88,743.2,流出,-937.87,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000603,盛达资源,37.5,2.18,254.29,流入,6545.42,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000605,渤海股份,7.13,2.89,259.18,流入,216.36,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000607,华媒控股,4.06,2.53,198.76,流入,669.01,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000610,*ST西旅,7.81,0.77,661.13,流入,1213.45,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000612,焦作万方,13.42,4.19,429.24,流入,5643.24,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000617,中油资本,9.49,1.61,106.69,流入,8937.03,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000619,海螺新材,6.13,2.0,251.02,流出,-108.93,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000620,盈新发展,2.81,3.31,418.45,流入,8632.29,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000623,吉林敖东,18.67,0.7,131.87,流入,322.97,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000625,长安汽车,9.69,-0.41,74.85,流出,-1509.4,2026-04-29T15:00:00+08:00,2026-05-28T15:43:31+08:00
000626,远大控股,9.2,-0.33,516.83,流入,396.1,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000628,高新发展,60.16,-2.31,560.84,流入,1065.8,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000630,铜陵有色,6.33,1.44,262.22,流入,30067.05,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000629,钒钛股份,3.69,1.93,152.17,流入,2795.41,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000631,顺发恒能,3.23,0.94,88.24,流入,205.84,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000632,ST三木,0.0,0.0,0.0,持平,0.0,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000635,英 力 特,8.25,1.23,200.26,流入,357.02,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000633,合金投资,6.82,2.4,275.42,流入,463.9,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000636,风华高科,25.28,3.44,990.79,流入,22605.17,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000637,茂化实华,4.73,3.73,399.27,流入,155.12,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000639,ST西王,0.0,0.0,0.0,持平,0.0,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000650,仁和药业,5.7,-0.35,115.08,流入,280.02,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000652,泰达股份,4.32,-0.23,179.67,流出,-572.31,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000651,格力电器,40.47,5.28,363.46,流入,87826.55,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000655,金岭矿业,8.42,2.43,104.2,持平,0.0,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000657,中钨高新,57.31,10.0,568.94,流入,138498.38,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000659,珠海中富,4.11,0.98,246.77,流入,1204.35,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000661,长春高新,85.46,-0.16,80.49,流出,-1424.74,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000663,永安林业,6.76,1.35,351.08,流出,-26.11,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000665,湖北广电,4.75,-0.63,183.75,流入,596.08,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000670,盈方微,7.4,0.82,285.31,流入,520.03,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000672,上峰水泥,13.19,3.94,261.99,流入,4118.07,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000677,ST海龙,3.83,3.51,526.61,流入,976.47,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000676,智度股份,7.37,5.14,223.32,流入,2106.12,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000678,襄阳轴承,11.49,0.61,131.16,流入,272.44,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000679,大连友谊,7.1,1.87,144.32,流入,250.04,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000680,山推股份,11.82,1.11,170.16,流入,634.71,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000681,视觉中国,20.74,4.85,538.93,流入,11760.59,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000682,东方电子,13.36,0.75,185.94,流出,-1115.21,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000683,博源化工,9.1,1.0,105.55,流入,368.79,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000685,中山公用,11.82,1.72,158.93,流入,3687.68,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000686,东北证券,8.62,0.47,114.73,流出,-1105.46,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000688,国城矿业,49.62,8.15,276.43,流入,22023.21,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000690,宝新能源,5.34,-0.37,561.78,流入,896.4,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000692,惠天热电,4.96,9.98,356.25,流入,1659.43,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000695,滨海能源,15.66,3.98,737.49,流入,2032.35,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000700,模塑科技,11.34,2.07,375.19,流入,9687.57,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000701,厦门信达,5.91,1.03,224.78,流入,584.0,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000702,正虹科技,7.0,1.89,377.69,流入,460.94,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000705,浙江震元,8.25,-5.93,695.63,流出,-87.81,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000703,恒逸石化,17.19,8.59,247.31,流入,6711.07,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000708,中信特钢,15.48,0.65,24.99,流入,577.1,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000707,双环科技,6.01,0.17,270.65,流入,67.82,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000709,河钢股份,2.43,7.52,422.5,流入,30109.65,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000710,贝瑞基因,9.92,1.74,232.0,流出,-46.23,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000712,锦龙股份,10.19,0.79,177.35,流出,-317.37,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000713,国投丰乐,6.68,0.3,156.63,流入,271.54,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000716,黑芝麻,5.18,9.98,610.55,流入,7012.03,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000715,中兴商业,6.25,1.63,1041.71,流入,1088.17,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000717,中南股份,2.49,0.81,86.68,流入,728.71,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000718,苏宁环球,2.15,2.87,202.92,流入,1034.13,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000719,中原传媒,13.69,-0.87,89.48,流入,103.27,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000720,新能泰山,4.61,2.22,537.16,流入,3401.42,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
000721,西安饮食,7.64,0.92,125.98,持平,0.0,2026-04-29T15:00:00+08:00,2026-05-28T15:43:32+08:00
